labels,type,type_list,variant,row_index,keyword,guid,caption_name,Secondary Terms,Join Type,Exclude Terms,Plural,Possessive,relate_column2,key_edit_time,Dupe,data_source,source_identifier,global_identifier
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Verizon Media Group,-1,Verizon Media Group,,,,,,,,,,,mapping,ddd3cf6a6ddf4a4355cfaea838daadbd,mapping__ddd3cf6a6ddf4a4355cfaea838daadbd
"[""NameVariant""]",NameVariant,"[""NameVariant""]",AOL,-1,AOL,,,,,,,,,,,mapping,95d22c2316a24ad031b82b6acbb47eff,mapping__95d22c2316a24ad031b82b6acbb47eff
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Yahoo! Inc.,-1,Yahoo! Inc.,,,,,,,,,,,mapping,7c5c583fb0448654971efbd7eae8dea5,mapping__7c5c583fb0448654971efbd7eae8dea5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Yahoo!,-1,Yahoo!,,,,,,,,,,,mapping,a85c57342d3085f40e49a6a5534fe753,mapping__a85c57342d3085f40e49a6a5534fe753
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Yahoo,-1,Yahoo,,,,,,,,,,,mapping,ecf56cbc8c762c7e27fc101771572868,mapping__ecf56cbc8c762c7e27fc101771572868
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Terremark,4379,,5559b5eea076eae74a93a09af10cd9b7,Terremark,,,,,,,,1,mapping,cd16c8e055252fa2e0f812f6a2f46474,mapping__cd16c8e055252fa2e0f812f6a2f46474
"[""NameVariant""]",NameVariant,"[""NameVariant""]",terremark,4379,terremark,,,,,,,,,,,mapping,a58b21a864a3f177dd9c51901921df6b,mapping__a58b21a864a3f177dd9c51901921df6b
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Verizon,4380,,5559b5eea076eae74a93a09af10cd9b7,Verizon,Infrastructure,JOIN,,TRUE,TRUE,,,1,mapping,680eb684c658e962203602d868fa1dfb,mapping__680eb684c658e962203602d868fa1dfb
"[""NameVariant""]",NameVariant,"[""NameVariant""]",verizon,4380,verizon,,,,,,,,,,,mapping,d43bb6ce96b1b7164407f811a82253a2,mapping__d43bb6ce96b1b7164407f811a82253a2
"[""NameVariant""]",NameVariant,"[""NameVariant""]",verizon wireless,4381,verizon wireless,,,,,,,,,,,mapping,56bd14312db02322bd965c229c4beca6,mapping__56bd14312db02322bd965c229c4beca6
"[""NameVariant""]",NameVariant,"[""NameVariant""]",verizon communications,4382,verizon communications,,,,,,,,,,,mapping,bdb74dc37709bb3403a40e2657801834,mapping__bdb74dc37709bb3403a40e2657801834
"[""NameVariant""]",NameVariant,"[""NameVariant""]",verizoncommunications,4383,verizoncommunications,,,,,,,,,,,mapping,958e4f0d013325fcf35bfe174e0fa7c1,mapping__958e4f0d013325fcf35bfe174e0fa7c1
"[""NameVariant""]",NameVariant,"[""NameVariant""]",verizonwireless,4384,verizonwireless,,,,,,,,,,,mapping,7ff11d64cf6d38626721ba3a61e8a1a6,mapping__7ff11d64cf6d38626721ba3a61e8a1a6
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Verizon Communications Inc.,-1,Verizon Communications Inc.,,,,,,,,,,,mapping,8a88483586fbb61fec77158affa2744f,mapping__8a88483586fbb61fec77158affa2744f
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Loup Logistics,4385,,55b1f8fcfbb964935cf1628ba135ce57,Loup Logistics,,,,,,,,1,mapping,88216b3b087a35a4705b6121c6acc3a5,mapping__88216b3b087a35a4705b6121c6acc3a5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",loup logistics,4385,loup logistics,,,,,,,,,,,mapping,e10ad92a78a64beeb9f2227c9ba1f8d1,mapping__e10ad92a78a64beeb9f2227c9ba1f8d1
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Southern Pacific Transportation,4386,,55b1f8fcfbb964935cf1628ba135ce57,Southern Pacific Transportation,,,,,,,,1,mapping,7b534034417ef96329f9ef197cf1bc1e,mapping__7b534034417ef96329f9ef197cf1bc1e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",southern pacific rail,4386,southern pacific rail,,,,,,,,,,,mapping,64e228e1efd558e41d7838bac8e1969d,mapping__64e228e1efd558e41d7838bac8e1969d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Southern Pacific Transportation Company,-1,Southern Pacific Transportation Company,,,,,,,,,,,mapping,9bd62a8ae9c72606ea99a2eb1691299e,mapping__9bd62a8ae9c72606ea99a2eb1691299e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Southern Pacific Railroad,-1,Southern Pacific Railroad,,,,,,,,,,,mapping,6473947071dee65bb2637b8a675306af,mapping__6473947071dee65bb2637b8a675306af
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Southern Pacific Company,-1,Southern Pacific Company,,,,,,,,,,,mapping,b121d5a4f1d7dea7b18d900145dd4a35,mapping__b121d5a4f1d7dea7b18d900145dd4a35
"[""NameVariant""]",NameVariant,"[""NameVariant""]",SP,-1,SP,,,,,,,,,,,mapping,1d1d36df7d1ac5306efd6a21f203f9ed,mapping__1d1d36df7d1ac5306efd6a21f203f9ed
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Espee,-1,Espee,,,,,,,,,,,mapping,4ca8dfb86c7c5da71e454791439e1a74,mapping__4ca8dfb86c7c5da71e454791439e1a74
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",St. Louis Southwestern Railway,4387,,55b1f8fcfbb964935cf1628ba135ce57,St. Louis Southwestern Railway,,,,,,,,1,mapping,1ca49e58a8af9adfb845f82616041c66,mapping__1ca49e58a8af9adfb845f82616041c66
"[""NameVariant""]",NameVariant,"[""NameVariant""]",st. louis southwestern,4387,st. louis southwestern,,,,,,,,,,,mapping,b53d4bbc1fead92facb796c970062f7d,mapping__b53d4bbc1fead92facb796c970062f7d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Cotton Belt Route,-1,Cotton Belt Route,,,,,,,,,,,mapping,4a90dbe2d9fa7252a63a2fd8085fb483,mapping__4a90dbe2d9fa7252a63a2fd8085fb483
"[""NameVariant""]",NameVariant,"[""NameVariant""]",SSW,-1,SSW,,,,,,,,,,,mapping,89baec7ab87e90aeebeb6ea89340b7ee,mapping__89baec7ab87e90aeebeb6ea89340b7ee
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Union Pacific CEO Lance Fritz,4388,,55b1f8fcfbb964935cf1628ba135ce57,Union Pacific CEO Lance Fritz,Company Names,AND,,,,,,1,mapping,96ddaefd0b2672ad18a3135242c6b86c,mapping__96ddaefd0b2672ad18a3135242c6b86c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",lance fritz,4388,lance fritz,,,,,,,,,,,mapping,87c763d2ff1e6a1cc6446dbd94e5a827,mapping__87c763d2ff1e6a1cc6446dbd94e5a827
"[""NameVariant""]",NameVariant,"[""NameVariant""]",union pacific's ceo,4389,union pacific's ceo,,,,,,,,,,,mapping,2d46ac08e06b61bb71415bf218f87b5b,mapping__2d46ac08e06b61bb71415bf218f87b5b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Lance M. Fritz,-1,Lance M. Fritz,,,,,,,,,,,mapping,0b41e6bf4846adf88abc7820ac265bf7,mapping__0b41e6bf4846adf88abc7820ac265bf7
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Union Pacific Corporation,4390,,55b1f8fcfbb964935cf1628ba135ce57,Union Pacific Corporation,,,,,,,,1,mapping,d73c74e0e4034101fc045c3e8fc98534,mapping__d73c74e0e4034101fc045c3e8fc98534
"[""NameVariant""]",NameVariant,"[""NameVariant""]",unionpacific,4390,unionpacific,,,,,,,,,,,mapping,78234d412ae1b09d038545719803274c,mapping__78234d412ae1b09d038545719803274c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",union_pacific,4391,union_pacific,,,,,,,,,,,mapping,cc6458a5eac870afd85c680d932bcb2d,mapping__cc6458a5eac870afd85c680d932bcb2d
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Holland & Barrett,4392,,57231da08163cc588d9faf62297d33dd,Holland & Barrett,,,,,,,,1,mapping,0d874dd3878e44c88aa755ff66a34672,mapping__0d874dd3878e44c88aa755ff66a34672
"[""NameVariant""]",NameVariant,"[""NameVariant""]",holland & barrett,4392,holland & barrett,,,,,,,,,,,mapping,6cd8953b37e02b5df653c4a67939cb4c,mapping__6cd8953b37e02b5df653c4a67939cb4c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Holland and Barrett,-1,Holland and Barrett,,,,,,,,,,,mapping,dd8469fd2c1fff83bb07af7db0b0cbe8,mapping__dd8469fd2c1fff83bb07af7db0b0cbe8
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Solgar Inc,4393,,57231da08163cc588d9faf62297d33dd,Solgar Inc,,,,,,,,1,mapping,a9a14cc58047bb0561dc9418b1f46dd4,mapping__a9a14cc58047bb0561dc9418b1f46dd4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",solgar inc,4393,solgar inc,,,,,,,,,,,mapping,3db2e8816ae21fc008bda76284f92d8e,mapping__3db2e8816ae21fc008bda76284f92d8e
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Nutrition Warehouse,4394,,57231da08163cc588d9faf62297d33dd,Nutrition Warehouse,,,,,,,,1,mapping,93eff84b70b8e0e907e40aad0ea102f4,mapping__93eff84b70b8e0e907e40aad0ea102f4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",nutrition warehouse,4394,nutrition warehouse,,,,,,,,,,,mapping,0f16948fd378366c8f84a878c0c44c57,mapping__0f16948fd378366c8f84a878c0c44c57
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Nature's Bounty Co.,4395,,57231da08163cc588d9faf62297d33dd,Nature's Bounty Co.,,,,,,,,1,mapping,d950d339896e94339e54702c9978aefd,mapping__d950d339896e94339e54702c9978aefd
"[""NameVariant""]",NameVariant,"[""NameVariant""]",nbty europe,4395,nbty europe,,,,,,,,,,,mapping,6387df9657948f68f529d0950ce42349,mapping__6387df9657948f68f529d0950ce42349
"[""NameVariant""]",NameVariant,"[""NameVariant""]",nbty acquisition,4396,nbty acquisition,,,,,,,,,,,mapping,4c1c9d54c03ab83c4551312edacccb0d,mapping__4c1c9d54c03ab83c4551312edacccb0d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",The Bountiful Company,-1,The Bountiful Company,,,,,,,,,,,mapping,856a6a917943d44071f889a09e5b310f,mapping__856a6a917943d44071f889a09e5b310f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",NBTY,-1,NBTY,,,,,,,,,,,mapping,e0293ebbd972a178ea728970eba98e5b,mapping__e0293ebbd972a178ea728970eba98e5b
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Rexall Sundown,4397,,57231da08163cc588d9faf62297d33dd,Rexall Sundown,,,,,,,,1,mapping,c9af21e5c518db8cf0e491cf4c54a57c,mapping__c9af21e5c518db8cf0e491cf4c54a57c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",rexall sundown,4397,rexall sundown,,,,,,,,,,,mapping,d4ce2800569fb501cf7b5f084c54cb70,mapping__d4ce2800569fb501cf7b5f084c54cb70
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Rexall,-1,Rexall,,,,,,,,,,,mapping,939f984fdabfc3916d88be3e6a038e61,mapping__939f984fdabfc3916d88be3e6a038e61
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Nature's Bounty Co. CEO Paul Sturman,4398,,57231da08163cc588d9faf62297d33dd,Nature's Bounty Co. CEO Paul Sturman,,,,,,,,1,mapping,6f8683d890fec8bf8dd9d86d368f38bc,mapping__6f8683d890fec8bf8dd9d86d368f38bc
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ceo paul sturman,4398,ceo paul sturman,,,,,,,,,,,mapping,20b654ab7fe196e79500d45c9716e03a,mapping__20b654ab7fe196e79500d45c9716e03a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Paul Sturman,-1,Paul Sturman,,,,,,,,,,,mapping,3e586a8e2eb51a8fefb3ca1971f15181,mapping__3e586a8e2eb51a8fefb3ca1971f15181
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Wawa CEO Chris Gheysens,4399,,582028b59d2b835f7d726d336a6a7908,Wawa CEO Chris Gheysens,,,,,,,,1,mapping,618d0c3c01d314c8ad10f6196ae0dca1,mapping__618d0c3c01d314c8ad10f6196ae0dca1
"[""NameVariant""]",NameVariant,"[""NameVariant""]",chrisgheysens,4399,chrisgheysens,,,,,,,,,,,mapping,8a6fe594ab15da0154a171e43656e180,mapping__8a6fe594ab15da0154a171e43656e180
"[""NameVariant""]",NameVariant,"[""NameVariant""]",chris gheysens,4400,chris gheysens,,,,,,,,,,,mapping,38b920fd4a8761b620256fd4eb503659,mapping__38b920fd4a8761b620256fd4eb503659
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Wawa Public Relations,4401,,582028b59d2b835f7d726d336a6a7908,Wawa Public Relations,,,,,,,,1,mapping,485c7f6c2b89e4506c5d2402e07e06d6,mapping__485c7f6c2b89e4506c5d2402e07e06d6
"[""NameVariant""]",NameVariant,"[""NameVariant""]",wawa public relations,4401,wawa public relations,,,,,,,,,,,mapping,cb357ed9f97f9f9a63e8286d749cda90,mapping__cb357ed9f97f9f9a63e8286d749cda90
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",TreeHouse,4402,,587953d7880b065a40a7f4fe5cfbd3cc,TreeHouse,,,,,,,,1,mapping,dca288c433df252a58f78fa185106d11,mapping__dca288c433df252a58f78fa185106d11
"[""NameVariant""]",NameVariant,"[""NameVariant""]",treehouse private brands,4402,treehouse private brands,,,,,,,,,,,mapping,9344d1531009fc1f1e762f8ab5e542a7,mapping__9344d1531009fc1f1e762f8ab5e542a7
"[""NameVariant""]",NameVariant,"[""NameVariant""]",treehoseprivatebrands,4403,treehoseprivatebrands,,,,,,,,,,,mapping,50192e714cd28b97d3b054cc29c1e81d,mapping__50192e714cd28b97d3b054cc29c1e81d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",TreeHouse School,-1,TreeHouse School,,,,,,,,,,,mapping,8dd0e770e53b81efeddb8a9deab0107e,mapping__8dd0e770e53b81efeddb8a9deab0107e
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Ralcorp Frozen Bakery Products,4404,,587953d7880b065a40a7f4fe5cfbd3cc,Ralcorp Frozen Bakery Products,,,,,,,,1,mapping,b6ae4113d70d18f2ff12a7d773fbfe01,mapping__b6ae4113d70d18f2ff12a7d773fbfe01
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ralcorp frozen bakery products,4404,ralcorp frozen bakery products,,,,,,,,,,,mapping,afbab20a12385ca52461e376a4bb6741,mapping__afbab20a12385ca52461e376a4bb6741
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",TreeHouse Foods,4405,,587953d7880b065a40a7f4fe5cfbd3cc,TreeHouse Foods,,,,,,,,1,mapping,24fa7b1e209a1ea1b6e8e0a844a9c78d,mapping__24fa7b1e209a1ea1b6e8e0a844a9c78d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",treehousefoods,4405,treehousefoods,,,,,,,,,,,mapping,ed9c354da137073def44a851e16c1b09,mapping__ed9c354da137073def44a851e16c1b09
"[""NameVariant""]",NameVariant,"[""NameVariant""]","TreeHouse Foods, Incorporated",-1,"TreeHouse Foods, Incorporated",,,,,,,,,,,mapping,63bc3a5ca0daac8c452e5e899db34ca4,mapping__63bc3a5ca0daac8c452e5e899db34ca4
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Warner Bros,4406,,595d63918059be0782465194f326597e,Warner Bros,,,,,,,,1,mapping,089ca8e4be6c3d50492114747ede560d,mapping__089ca8e4be6c3d50492114747ede560d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",warnerbrothers,4406,warnerbrothers,,,,,,,,,,,mapping,26c21993db631aa37ff19e01fa56a162,mapping__26c21993db631aa37ff19e01fa56a162
"[""NameVariant""]",NameVariant,"[""NameVariant""]",warner bros,4407,warner bros,,,,,,,,,,,mapping,64a1389f44f8e971c65f0331c5549e2b,mapping__64a1389f44f8e971c65f0331c5549e2b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",warnerbros,4408,warnerbros,,,,,,,,,,,mapping,de89e43d10b25c9347ab6c5a9bbed1f6,mapping__de89e43d10b25c9347ab6c5a9bbed1f6
"[""NameVariant""]",NameVariant,"[""NameVariant""]",warner brothers,4409,warner brothers,,,,,,,,,,,mapping,03d80c8b4c507b97343e208db375a5dd,mapping__03d80c8b4c507b97343e208db375a5dd
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Warner Bros. Pictures,-1,Warner Bros. Pictures,,,,,,,,,,,mapping,cbff0601cb0db22fab351935440dd8ce,mapping__cbff0601cb0db22fab351935440dd8ce
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",AT&T,4410,,595d63918059be0782465194f326597e,AT&T,Infrastructure,JOIN,,TRUE,TRUE,,,1,mapping,87e9ab504a56effff0d544881e012bd3,mapping__87e9ab504a56effff0d544881e012bd3
"[""NameVariant""]",NameVariant,"[""NameVariant""]",at&t,4410,at&t,,,,,,,,,,,mapping,92e4cfa6977b696b7cf1665f479623af,mapping__92e4cfa6977b696b7cf1665f479623af
"[""NameVariant""]",NameVariant,"[""NameVariant""]",AT&T Corporation,-1,AT&T Corporation,,,,,,,,,,,mapping,6f224bb340a73daea9b1a07d5dae3afc,mapping__6f224bb340a73daea9b1a07d5dae3afc
"[""NameVariant""]",NameVariant,"[""NameVariant""]",American Telephone and Telegraph Company,-1,American Telephone and Telegraph Company,,,,,,,,,,,mapping,85558632bd3423189e117d71b5b85945,mapping__85558632bd3423189e117d71b5b85945
"[""NameVariant""]",NameVariant,"[""NameVariant""]",AT&T Corp.,-1,AT&T Corp.,,,,,,,,,,,mapping,910d27d4d4386f04b4641839b4d7d3b9,mapping__910d27d4d4386f04b4641839b4d7d3b9
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",DIRECTV,4411,,595d63918059be0782465194f326597e,DIRECTV,,,,,,,,1,mapping,1a8744cd082cfe84d5cf65e04d47ea56,mapping__1a8744cd082cfe84d5cf65e04d47ea56
"[""NameVariant""]",NameVariant,"[""NameVariant""]",directv,4411,directv,,,,,,,,,,,mapping,5aae965ef3ff708aaad6dcc19d37122b,mapping__5aae965ef3ff708aaad6dcc19d37122b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",DirecTV,-1,DirecTV,,,,,,,,,,,mapping,c93aa0cf645c083d6c1868930545bff1,mapping__c93aa0cf645c083d6c1868930545bff1
"[""NameVariant""]",NameVariant,"[""NameVariant""]",DirecTV LLC,-1,DirecTV LLC,,,,,,,,,,,mapping,94be53a520bd48de098b127d8a41e6a6,mapping__94be53a520bd48de098b127d8a41e6a6
"[""NameVariant""]",NameVariant,"[""NameVariant""]",DirecTV Group,-1,DirecTV Group,,,,,,,,,,,mapping,0b9f62d81b7f927931fe32e36958c56b,mapping__0b9f62d81b7f927931fe32e36958c56b
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Dish Network,4412,,595d63918059be0782465194f326597e,Dish Network,,,,,,,,1,mapping,70a0c0d5947893f4b9087c3d6ec2348f,mapping__70a0c0d5947893f4b9087c3d6ec2348f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",dish network,4412,dish network,,,,,,,,,,,mapping,3f110e48d46c35fc9baef9935d1e68f7,mapping__3f110e48d46c35fc9baef9935d1e68f7
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Dish,-1,Dish,,,,,,,,,,,mapping,30d376ecd1b2ff4b39e3612c230ca1fd,mapping__30d376ecd1b2ff4b39e3612c230ca1fd
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Time Warner Cable Media,4413,,595d63918059be0782465194f326597e,Time Warner Cable Media,,,,,,,,1,mapping,afaba49ea65f87a794e0eb1304a1f745,mapping__afaba49ea65f87a794e0eb1304a1f745
"[""NameVariant""]",NameVariant,"[""NameVariant""]",time warner cable media,4413,time warner cable media,,,,,,,,,,,mapping,06f26d5dd479bafcb5bb0aa8ff597f05,mapping__06f26d5dd479bafcb5bb0aa8ff597f05
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Spectrum,-1,Spectrum,,,,,,,,,,,mapping,53c000d0c06392d74ca2df92328cf308,mapping__53c000d0c06392d74ca2df92328cf308
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Charter Spectrum,-1,Charter Spectrum,,,,,,,,,,,mapping,ef1f50dfcf62b657d7b92921e0b16296,mapping__ef1f50dfcf62b657d7b92921e0b16296
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Spectrum Cable,-1,Spectrum Cable,,,,,,,,,,,mapping,d5e48a0469ce2f8535c8a23b4ce5802b,mapping__d5e48a0469ce2f8535c8a23b4ce5802b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",spectrum cable service,-1,spectrum cable service,,,,,,,,,,,mapping,58320e3f13bdc52c620bcbc211f83878,mapping__58320e3f13bdc52c620bcbc211f83878
"[""NameVariant""]",NameVariant,"[""NameVariant""]",spectrum internet,-1,spectrum internet,,,,,,,,,,,mapping,685b51fd21d3c859f0393f49baf7962f,mapping__685b51fd21d3c859f0393f49baf7962f
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Charter Communications CEO Thomas Rutledge,4414,,595d63918059be0782465194f326597e,Charter Communications CEO Thomas Rutledge,,,,,,,,1,mapping,07e1d2f4add961746e2db965f5a3fa42,mapping__07e1d2f4add961746e2db965f5a3fa42
"[""NameVariant""]",NameVariant,"[""NameVariant""]",thomas rutledge,4414,thomas rutledge,,,,,,,,,,,mapping,ffb8af634257ff0ef9adf6377b184639,mapping__ffb8af634257ff0ef9adf6377b184639
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",AT&T CEO,4415,,595d63918059be0782465194f326597e,AT&T CEO,,,,,,,,1,mapping,410b614e5d80de932fa13a21ac5b9029,mapping__410b614e5d80de932fa13a21ac5b9029
"[""NameVariant""]",NameVariant,"[""NameVariant""]",john t. stankey,4415,john t. stankey,,,,,,,,,,,mapping,8e3e6d548b84f343d8f3897f0e8cc454,mapping__8e3e6d548b84f343d8f3897f0e8cc454
"[""NameVariant""]",NameVariant,"[""NameVariant""]",john t stankey,4416,john t stankey,,,,,,,,,,,mapping,6108274f81be506f15c1be62e184560c,mapping__6108274f81be506f15c1be62e184560c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",john stankey johntstankey,4417,john stankey johntstankey,,,,,,,,,,,mapping,406432d4ed76f027cc5e71a8b2b21431,mapping__406432d4ed76f027cc5e71a8b2b21431
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Charter Communications,4418,,595d63918059be0782465194f326597e,Charter Communications,,,,,,,,1,mapping,d88bd29c85c81e6a850ec74add67987a,mapping__d88bd29c85c81e6a850ec74add67987a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",charter communications,4418,charter communications,,,,,,,,,,,mapping,5ba5688678144ac4feaad2717ef68969,mapping__5ba5688678144ac4feaad2717ef68969
"[""NameVariant""]",NameVariant,"[""NameVariant""]",chartercommunications,4419,chartercommunications,,,,,,,,,,,mapping,6633cbb3d6682bfdfce4954a0cd6882f,mapping__6633cbb3d6682bfdfce4954a0cd6882f
"[""NameVariant""]",NameVariant,"[""NameVariant""]","Charter Communications, Inc.",-1,"Charter Communications, Inc.",,,,,,,,,,,mapping,c9eb914cf72d3b926eb5bd67d52dc6be,mapping__c9eb914cf72d3b926eb5bd67d52dc6be
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Spectrum Cable,-1,Spectrum Cable,,,,,,,,,,,mapping,d5e48a0469ce2f8535c8a23b4ce5802b,mapping__d5e48a0469ce2f8535c8a23b4ce5802b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Spectrum,-1,Spectrum,,,,,,,,,,,mapping,53c000d0c06392d74ca2df92328cf308,mapping__53c000d0c06392d74ca2df92328cf308
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Time Warner,4420,,595d63918059be0782465194f326597e,Time Warner,,,,,,,,1,mapping,e098e7dc982de10e5a651b74bc6de0e1,mapping__e098e7dc982de10e5a651b74bc6de0e1
"[""NameVariant""]",NameVariant,"[""NameVariant""]",time warner,4420,time warner,,,,,,,,,,,mapping,3799eb9c58409451ae079497dc111408,mapping__3799eb9c58409451ae079497dc111408
"[""NameVariant""]",NameVariant,"[""NameVariant""]",timewarner,4421,timewarner,,,,,,,,,,,mapping,0104dea6dc83431b38917c31d5735920,mapping__0104dea6dc83431b38917c31d5735920
"[""NameVariant""]",NameVariant,"[""NameVariant""]",WarnerMedia,-1,WarnerMedia,,,,,,,,,,,mapping,16d0b61571a8dc0c9b15996f8c0478a0,mapping__16d0b61571a8dc0c9b15996f8c0478a0
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Time Warner Inc.,-1,Time Warner Inc.,,,,,,,,,,,mapping,7fe9b559a5b9d6a81f761ecf6e92c40f,mapping__7fe9b559a5b9d6a81f761ecf6e92c40f
"[""NameVariant""]",NameVariant,"[""NameVariant""]","Warner Media, LLC",-1,"Warner Media, LLC",,,,,,,,,,,mapping,dd862920aaab94673c7497d2ac864746,mapping__dd862920aaab94673c7497d2ac864746
"[""NameVariant""]",NameVariant,"[""NameVariant""]",AOL Time Warner Inc.,-1,AOL Time Warner Inc.,,,,,,,,,,,mapping,57e027ffbe50a7d4a9904189f3302b54,mapping__57e027ffbe50a7d4a9904189f3302b54
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Baxter CEO Jose Almeida,4422,,59d2be379b9c76f2e25bcbf751bfd761,Baxter CEO Jose Almeida,,,,,,,,1,mapping,9945bcde988d9ba23dbaddbc4ccaa862,mapping__9945bcde988d9ba23dbaddbc4ccaa862
"[""NameVariant""]",NameVariant,"[""NameVariant""]",jose e. almeida,4422,jose e. almeida,,,,,,,,,,,mapping,3ca47e3bf5819ff9b3b888d9cec9e527,mapping__3ca47e3bf5819ff9b3b888d9cec9e527
"[""NameVariant""]",NameVariant,"[""NameVariant""]",joe e almeida,4423,joe e almeida,,,,,,,,,,,mapping,1d576377efc39548a50dc31b4cdacf41,mapping__1d576377efc39548a50dc31b4cdacf41
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Jose Almeida,-1,Jose Almeida,,,,,,,,,,,mapping,8acdc7c2709c977f69ae1989c4e0dd7e,mapping__8acdc7c2709c977f69ae1989c4e0dd7e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Joe Almeida,-1,Joe Almeida,,,,,,,,,,,mapping,864cff0b9d96dbc1393036e31fc67565,mapping__864cff0b9d96dbc1393036e31fc67565
"[""NameVariant""]",NameVariant,"[""NameVariant""]",José Almeida,-1,José Almeida,,,,,,,,,,,mapping,558bf2cd2ba6404094d8b97d1efc9337,mapping__558bf2cd2ba6404094d8b97d1efc9337
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Baxter executive Thomas Chen,4424,,59d2be379b9c76f2e25bcbf751bfd761,Baxter executive Thomas Chen,,,,,,,,1,mapping,d8b6afc99479b58ee846ca1faeca56fd,mapping__d8b6afc99479b58ee846ca1faeca56fd
