source_global_identifier,destination_global_identifier,rel_type,rel_properties
mapping__https://en.wikipedia.org/wiki/Occupational_Safety_and_Health_Review_Commission,mapping__0719685f464555d9da8f898f3f400f18,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Bureau_of_Ocean_Energy_Management,mapping__56a65d11870b2dbbd29df07f0c8e6286,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Bureau_of_Ocean_Energy_Management,mapping__c4a336876e094fca96e3c4d7896d539d,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Bureau_of_Ocean_Energy_Management,mapping__41aedec9c2154bcab042923d1de3dbd4,NAMEVARIANT,"{""from"":""external""}"
"mapping__""Office for Civil Rights, Department of Education""",mapping__41a01a8d49159ea03d2481cef141b5cb,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office for Civil Rights, Department of Education""",mapping__2e39565fa3f4848d1835d100f3d9e376,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office for Civil Rights, Department of Health and Human Services""",mapping__965e0583eeed1753781db0a01cb3a184,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office for Civil Rights, Department of Health and Human Services""",mapping__7f74e5acf38dfa03caabba159c30ad84,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__https://en.wikipedia.org/wiki/Office_of_Career,_Technical,_and_Adult_Education",mapping__f2a9ebfe3258e897a24fff72173f7dcd,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__https://en.wikipedia.org/wiki/Office_of_Career,_Technical,_and_Adult_Education",mapping__931e2ab24aee1c05463355188a4138c8,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__https://en.wikipedia.org/wiki/Office_of_Career,_Technical,_and_Adult_Education",mapping__7070a233229e240b17cb0670a368156c,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Child_Support_Enforcement,mapping__d275a1cf37970a82bdcce2f5ce3c2a9b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Child_Support_Enforcement,mapping__4a4d0e7383bec0a3546470cd0787ce05,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Child_Support_Enforcement,mapping__a334b9577d50a6da3eff355e97fdf259,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Child_Support_Enforcement,mapping__a80a26e18a8ef7b5ff3802c7a2dca0a0,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Community_Planning_and_Development,mapping__a2e88e9add9d1bab8d5b7aa45fcaa589,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Community_Planning_and_Development,mapping__88edc31402f24bb23673a90050d49014,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/United_States_Congress_Office_of_Compliance,mapping__d098c692a16bcc035b18ebd6d950d759,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/United_States_Congress_Office_of_Compliance,mapping__b829f02ac7945df4f6f5488f455b8df1,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/United_States_Congress_Office_of_Compliance,mapping__10220f06d0e598ccfa12f7d66529a1ec,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/United_States_Congress_Office_of_Compliance,mapping__d162ed599f073584e522ba151af8779a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/United_States_Congress_Office_of_Compliance,mapping__e4c6b6c6cc5997e0a24b9efa072b1bba,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/United_States_Congress_Office_of_Compliance,mapping__343b7d526efe31e87d942c2d91601138,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Radio_y_Televisión_Martí,mapping__19bd6cd55fdf1325d5e25b9625e2a650,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Radio_y_Televisión_Martí,mapping__ffdebbd1292db8c183a6bcaeb68bb5a3,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Radio_y_Televisión_Martí,mapping__9116ed2066469cc8fd1a72fbe8814fe5,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Radio_y_Televisión_Martí,mapping__0f9c83a30b6364786c90263662c7ba11,NAMEVARIANT,"{""from"":""external""}"
"mapping__""Office of Disability Employment Policy (ODEP)""",mapping__61d32243cb28ac8df8384b1ab4e9da0d,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Disability Employment Policy (ODEP)""",mapping__5bec0a3c8038b214b639418b733f6bda,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Disability Employment Policy (ODEP)""",mapping__251135bcca7df0e42c3739b006b5e3d3,NAMEVARIANT,"{""from"":""external""}"
"mapping__""Office of Disability Employment Policy (ODEP)""",mapping__471385f4321ba899f08a045ea0db0052,NAMEVARIANT,"{""from"":""external""}"
"mapping__""Office of Disability Employment Policy (ODEP)""",mapping__c907462c7626c47076be9fe1fee06695,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Elementary_and_Secondary_Education,mapping__c8f428ca745e7d2fea6d9b1e89c780d0,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Elementary_and_Secondary_Education,mapping__9e5782b81b55998d0110332e57e9ca98,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Environmental Management""",mapping__76dfe9d5a27133d344d010ba9bda7519,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Environmental Management""",mapping__c8680bde970d754c0fdb256e1a8cb0ac,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Environmental Management""",mapping__75ce3e9d222aaa4d7cbf585d3f91ca97,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Fair_Housing_and_Equal_Opportunity,mapping__b53f3c93004ca91977795401ba927941,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Fair_Housing_and_Equal_Opportunity,mapping__c457fd79e0b47e1550751c50dc51837b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Fossil Energy""",mapping__d03e93ac1430929ea465343ecb763847,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Fossil Energy""",mapping__11ab5a70abfdddcc0ed0419c9423a58f,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Fossil Energy""",mapping__9be2e79a29816ca5591cce7760a3c669,NAMEVARIANT,"{""from"":""external""}"
"mapping__""Office of Government Ethics (OGE)""",mapping__7a4dd2bae66348102e5f59dd52b793de,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Government Ethics (OGE)""",mapping__96581ba8d6616b64c85264c5e30ea51e,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Public_and_Indian_Housing,mapping__4e17393c8f42cbd6c4081b5a0b946dec,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Public_and_Indian_Housing,mapping__0981436ecadc84acfe1e13d644a289de,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Public_and_Indian_Housing,mapping__0321ab23268609f9569161d9fd3fc19e,NAMEVARIANT,"{""from"":""external""}"
"mapping__""Office of Immigrant and Employee Rights (IER)""",mapping__5b65eca327a1d2a8c36c959695931c4b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Immigrant and Employee Rights (IER)""",mapping__694061d3fc883f748b348eeafc29a35f,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Investor Education and Advocacy""",mapping__2f55f10a658450c1bcd0a29005e1770b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Investor Education and Advocacy""",mapping__97b7622f1aab1b5af2c241fbcf48f723,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__Programs""",mapping__a0ac503ea03eab1c274922b6c4992133,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__Programs""",mapping__89847891f7dcf547fa2f9158ee6bff4a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__Programs""",mapping__2d718d465d444e438217a6fe28eb2dcb,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Juvenile_Justice_and_Delinquency_Prevention,mapping__a42cef061170a00a9f16cbccc5f20966,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Juvenile_Justice_and_Delinquency_Prevention,mapping__3368efe951b3b3413de7d3839cabfb0d,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Juvenile_Justice_and_Delinquency_Prevention,mapping__12d04cd7866966fe29c6a198c9dfdae9,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Juvenile_Justice_and_Delinquency_Prevention,mapping__62a14b15ca5d70e9c71d7552ca0cac9e,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Juvenile_Justice_and_Delinquency_Prevention,mapping__5557a2d18fc62efe4cdb7cf6fc8c8d80,NAMEVARIANT,"{""from"":""external""}"
"mapping__""Office of Lead Hazard Control and Healthy Homes""",mapping__e07471aa3a35c29330c21e9ae7040d3d,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Lead Hazard Control and Healthy Homes""",mapping__1434c1190d3429564607d7368c2053c4,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Local_Defense_Community_Cooperation,mapping__5c663709cef9d5c2ea902ace5675efe8,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Local_Defense_Community_Cooperation,mapping__26c4940b52c022f33ac382c4277b10a9,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Local_Defense_Community_Cooperation,mapping__bc4f7bb740623042b8441806893b2051,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Management_and_Budget,mapping__7f87c471f0061693432f6880d48d9ebb,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Management_and_Budget,mapping__a7486e9f8370fe9c1d11cd94a598fe82,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Management_and_Budget,mapping__22d599bd54c85d204d87b5d3f320e59a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Management_and_Budget,mapping__c29650d93498af5a57e03be03318a3a2,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Management_and_Budget,mapping__d507031ab74b373b08f169f3c72d06f4,NAMEVARIANT,"{""from"":""external""}"
"mapping__""Office of Manufactured Housing Programs""",mapping__1bec64233b47222c98bdc2894045a4eb,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Manufactured Housing Programs""",mapping__0a2343c1e9df56b3439c9b9a0a6d8123,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Minority_Health,mapping__45a2d94daca53fcfeee3822757618d69,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Minority_Health,mapping__1d2c2370f35f8eb61f0a6ad2fab588ed,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Drug_Control_Policy,mapping__1adae3429fba7b897e46345f66a6ead6,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Drug_Control_Policy,mapping__fd0854df0b1983792769d8ccf4fa232b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Drug_Control_Policy,mapping__9128b9860310f35552f5684a62f449ef,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Drug_Control_Policy,mapping__410c2622b072daacdd01721a8cd29a8f,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Drug_Control_Policy,mapping__513b1f5a155174dfb07d58afa63f6e2e,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Drug_Control_Policy,mapping__8588b7678236b86a6cc62029c06e7e99,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Drug_Control_Policy,mapping__8034f72842ef8654f4e76ba683a7e25b,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Natural_Resources_Revenue,mapping__404d9297b16ff0f42a97d6b505731cdf,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Natural_Resources_Revenue,mapping__deb8a4845cdd47bd2d2882444c3b537d,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Nuclear_Energy,mapping__2f7dc0fb95bd596336dc49914137603e,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Nuclear_Energy,mapping__bab4a900853c2eda61113267a049ff5e,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Personnel Management (OPM)""",mapping__edc250b625dab758943cb1bcdb58b0f3,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Personnel Management (OPM)""",mapping__48d19595b4a2d5ca346f4c3d4915c864,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/HUD_USER,mapping__a60b775b9ae12b637f2e4e0498c9cdfc,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/HUD_USER,mapping__9f8d93ca5edaf20e7d7dbc4818a800cb,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/HUD_USER,mapping__875a3e86790820b061d9a4be38b7b06a,NAMEVARIANT,"{""from"":""external""}"
"mapping__""Office of Postsecondary Education""",mapping__3695e74271a0b7ff796d1e607f67352c,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Postsecondary Education""",mapping__3ff1cc8003bbe2001d9c770687006896,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Office of Postsecondary Education""",mapping__0259095d38c7d946cde20d97da0a4de5,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Refugee_Resettlement,mapping__953fe807521d9720591a5a433c5f3a8c,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Refugee_Resettlement,mapping__48214409595f9b709acea769ca2c4e60,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Refugee_Resettlement,mapping__eb0e9f0a4270e874cdd357292cc3faa7,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Science_and_Technology_Policy,mapping__963b4ed8f06b01a96a428d26a1049986,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Science_and_Technology_Policy,mapping__4989bdc7e60a54deca4f432b06606243,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Science_and_Technology_Policy,mapping__f15229e7520d91ed4abe78eb3b461d04,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Science_and_Technology_Policy,mapping__d5557d99108ed838c3adcb5bd1aa2ed2,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Science_and_Technology_Policy,mapping__f0eb0df9089e9d779f2cc92c81e3ee35,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Scientific_and_Technical_Information,mapping__91f784ed5d0c4fbb5785f031a7a4b2b2,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Scientific_and_Technical_Information,mapping__dc2f44e69640fb4c9384112059afef3d,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Scientific_and_Technical_Information,mapping__408af4efc85eb81fb225879b4e22d68a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Scientific_and_Technical_Information,mapping__d8a7471070d3b4182686f5250ff7e8a7,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Scientific_and_Technical_Information,mapping__19194bbcf1b2ebf4ee3fc8727276b69c,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Scientific_and_Technical_Information,mapping__dad228800e0a862bd0f0160f27d14f4c,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/United_States_Office_of_Special_Counsel,mapping__5bdb7dc4afe18071d0a433f4b8d7a88a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/United_States_Office_of_Special_Counsel,mapping__b8709062ba5819fe38eb14b960da8fc4,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/United_States_Office_of_Special_Counsel,mapping__574bd8b051462080d103ef2bef8def9f,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/United_States_Office_of_Special_Counsel,mapping__81b9b06842ba8568b55fdc10c31d781e,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/United_States_Office_of_Special_Counsel,mapping__e23a77bee749b0429bb067dbd75ddd49,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/United_States_Office_of_Special_Counsel,mapping__05a57db30b42a59898e4f1a9b306dc17,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/United_States_Office_of_Special_Counsel,mapping__5583b82d4c761cca53cbed427c70e609,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Special_Education_and_Rehabilitative_Services,mapping__460c97d3c448418527b40d760bd484c1,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Special_Education_and_Rehabilitative_Services,mapping__ae6f117901396a8005828085ce0b4a77,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Special_Education_and_Rehabilitative_Services,mapping__dc336950ac0d7ab08014eb58e9f12132,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Surface_Mining_Reclamation_and_Enforcement,mapping__5f185dfdb39caca0f07b91705c5267e5,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Surface_Mining_Reclamation_and_Enforcement,mapping__29d83af7d7d71153bb9c5ed5825feb3a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Surface_Mining_Reclamation_and_Enforcement,mapping__451d0af254eae4cac79b92dca64d7f60,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_Surface_Mining_Reclamation_and_Enforcement,mapping__f90bebbcffd6ddfdadaedcbcd46286c1,NAMEVARIANT,"{""from"":""external""}"
"mapping__for Research and Technology""",mapping__529cd290d0c02285243a8c30699d3ef2,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__for Research and Technology""",mapping__098572885711da200971393ee950ddd9,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__for Research and Technology""",mapping__25e120e9a56f93a54139f3610c082c6b,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Comptroller_of_the_Currency,mapping__932716b33515445df5d600922df8ac00,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Comptroller_of_the_Currency,mapping__de8a6a43957fdbb717d8e8b8a233880a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Comptroller_of_the_Currency,mapping__0c31c0c790a6d9347c742c3a8229ac08,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Comptroller_of_the_Currency,mapping__6b74ba6a8623faf559efdb75986e77d3,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Intelligence,mapping__d9e3e56adff03eb5c6dc4febaaee56a2,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Intelligence,mapping__86f6ae9f749f6e7f27a54538b491be3d,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Intelligence,mapping__8fcfb9c145874e10ceb219b17dfa4967,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Intelligence,mapping__6484cf98b76c29edc8b6b350801e3124,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_National_Intelligence,mapping__57b92f8cb9ea97f147c0df7180c02fc9,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Federal_Register,mapping__0d21a8a3fac00d3b2134ad7a25563df7,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Federal_Register,mapping__a8b7671864ff86f5eba281b75bc5f9bb,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Federal_Register,mapping__f7ed62a1f82524043ab059551a71369a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Federal_Register,mapping__2b9e58c54141526570c5942ab3e1c163,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Federal_Register,mapping__dd132569563f941599eee86f99aa09ee,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Pardon_Attorney,mapping__ad48a3d292f492f17eca868c9ac863f7,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Pardon_Attorney,mapping__8a5e364173b74c9a7c632e1b92586285,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Pardon_Attorney,mapping__491a4fd8fcfeeb5afb86ef0f444a61d7,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_on_Violence_Against_Women,mapping__61ce893e68ce9cea83ec6e2dec84fee5,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_on_Violence_Against_Women,mapping__45191242e36ffb56257b12c6922baf63,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_on_Violence_Against_Women,mapping__99b24af313a7bf73b780d4b9ee1ff432,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_on_Violence_Against_Women,mapping__486b1c27c55f49200e1cc3de888f53fc,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_on_Violence_Against_Women,mapping__933c2e3974fdd35a739af6e2be0d4897,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_on_Violence_Against_Women,mapping__4b70487f794405aedd81609bd018c7f4,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Office_on_Violence_Against_Women,mapping__b877fbf9bf114e0f32d3192aa5ecf378,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Open_World_Program,mapping__e84840c4d297990e40243d080403a6cb,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Open_World_Program,mapping__a0213d94b44bd758b2af7d6ee7f5fe6a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Open_World_Program,mapping__ba007b477d70da672720cf8193d48484,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Pacific_Command_(Canadian_Army),mapping__9c9cfe0ca7fd984b1b0fe6a505fe785f,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Pacific_Command_(Canadian_Army),mapping__1d7a39ebe843ce5886a79e1ef340a35c,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Pacific Northwest Electric Power and Conservation Planning Council""",mapping__9f05c0358f74d86804c3e535909775f8,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__""Pacific Northwest Electric Power and Conservation Planning Council""",mapping__7b49009d5bc9fb1e24ca3de7e8981b33,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Office_of_the_Pardon_Attorney,mapping__e4f794a41252914790bb62fc37918d95,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
