source_global_identifier,destination_global_identifier,rel_type,rel_properties
logo_classes__https://en.wikipedia.org/wiki/Thomson_Reuters,logo_classes__21601ae0f88f255b5c551e7a9cdee7ce,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Thorntons,logo_classes__8dcc366b71b96d06f0da7d011bffbbad,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Thorntons,logo_classes__112fa9983fd59e358d6f418b375c8614,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Thorntons,logo_classes__40ce1571d1420c0a58b11f0504bd22b5,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Tiffany_&_Co.,KP__c909ae179d7f55ea22347e7e43ec5bea,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Tiffany_&_Co.,logo_classes__971e1be9333cc1dbc747df519b3c4377,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Tiffany_&_Co.,logo_classes__18229db7dac372b31749812b0d3dfa1d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Tiffany_&_Co.,logo_classes__b56c8ffe68ff86c0a16ecc674d18e51f,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Tiffany_&_Co.,logo_classes__f674931cc4616e39553ce7e562bacc00,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Tiffany_&_Co.,logo_classes__a6507242a4fcf062454199324ae1190e,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Tiffany_&_Co.,logo_classes__ed3b108f4940c359b7e57f171b14bcbb,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Tiffany_&_Co.,logo_classes__32254cc1f4c63226506abe984d3bec2e,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Tiffany_&_Co.,logo_classes__34c0c9a70806cf6c7afe1765383ad7e7,NAMEVARIANT,"{""from"":""external""}"
logo_classes__tigerwash,logo_classes__5eb52c57be3f27d83229baba052b9928,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__timberland,KP__641c3cf6ad96bc6cd9d7c6d7a22332fe,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__timberland,logo_classes__7c167197818ffffad50d9f6be15c682f,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__tissot,logo_classes__b637f428c903095c4a64fbbd51df3670,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,KP__586219bdd08b80c336213860e5bc3c8b,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__c84e9877e8b9d29ad74d5bd60f5af791,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__4a201de7698406320435973b8e69b62c,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__8004f225e96c33b626317e3662e9c6c4,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__c2cdcebdc433faf3035cd42a89875470,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__3cf68b1a54110682793f34f93f45be0e,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__ee5b9a3cf5eda8973b1e4c0b1d403ea9,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__5f1918af18fb5e3a6f891d5b72bfaf81,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__3a0d60c8068071c30297e26f9421fe1d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__9827a0e5b4473f7a1847b61a996820c5,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__9c1a902c838823ea53cf066c753e7697,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__f37b2c5588f62fb052278f89f14e6bdb,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__356a362aa49e07ecafa2ab518e79fda0,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__4ccbf787d3a9d9e6524f46a4850fab93,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__71f58fb06764991a6403b59af2a34915,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/TNT,logo_classes__77d6418bb1d95fb861998b8414eba6d3,NAMEVARIANT,"{""from"":""external""}"
logo_classes__tommyhilfiger,KP__02ad85b36968c97d9ffde16311354801,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__tommyhilfiger,logo_classes__6a0412b022f1b720c940c8f5202c9b8b,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Tostitos,logo_classes__916fae62cfe89d43235f5fae1d7b6ddd,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Entirety,KP__29d6c4447586ecf5ce4be918e9921324,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Entirety,logo_classes__7090ee050d48cdf9cbb5e0262f4fd815,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Entirety,logo_classes__6a52416c57fd8e2312790f3c720207a4,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Entirety,logo_classes__76b349738cbfe26b50a86d1cc6f67641,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Entirety,logo_classes__092bb799eb352e225722a66d54120944,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Entirety,logo_classes__9f0f95b3b7a49e88d7ac766952e9b0eb,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Entirety,logo_classes__9d9ee26ec4964f0d04d760fa951ab3d7,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Toyota,KP__d266e81bb7132cd9f0bf073659c8ef6f,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Toyota,logo_classes__45c3ee36faec8a95aec9394de7492006,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Toyota,logo_classes__a7f8850d2a232bb44a575c0b5d6314c1,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Toyota,logo_classes__4401841959df651ced8afaaa3fb61c17,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Toyota,logo_classes__6dcf42e478f5f89a791c21a29fbf0ca8,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/True_Value,logo_classes__fa1d31496fd027dc6ab4a97e758088d0,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/True_Value,logo_classes__fe103fd8b1d855c9630543b258a3aa17,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/True_Value,logo_classes__d85c49074ba2c099d8f52a75613f7e37,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/True_Value,logo_classes__9ab0d2db64731b193f665e57b54e64a3,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Qingdao,logo_classes__d9cb3741f498601580d5d1f15bbfdf14,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Qingdao,logo_classes__7a721415bec7272b173e64d7b669ca31,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Qingdao,logo_classes__5c815f8c3655fc44c598546e57a21ede,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Twitter,KP__d7e6c32993a18cd808bc47ac0af51f31,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Twitter,logo_classes__a60a460f2e08a162ecc99f0810fb0528,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Twitter,logo_classes__aed967a579cca169c683e63d0ea62a6b,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Twitter,logo_classes__95352c26ffb51050e60ddf3512b4c2b3,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Uber,KP__c0f40627427dacd06ff9438863c83be7,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Uber,logo_classes__20e99d90b954e9c702fbfa3d43d53334,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Uber,logo_classes__757d880e52961748db2445b3fadf2232,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Uber,logo_classes__e1b9328a2fe5b01ae2792afb96a2cbae,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Uber,logo_classes__1b04ec3e52984a069fa2cf50559ff0eb,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/UBS,KP__8739f41a02ccac6ed02c759956353739,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/UBS,logo_classes__f278830438f5004858a57038092ab79b,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/UBS,logo_classes__d548cad86354dac12ee954181456dbe7,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/UBS,logo_classes__651d3223c57280a886554268abde8ce7,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Ulta_Beauty,KP__ccf6557e55df8ab25a527ed5c2d68a83,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Ulta_Beauty,logo_classes__e2278d13b5bbe7603ed48b248260d1da,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Ulta_Beauty,logo_classes__bcfc396d5c56d0130ba6b8f70058831b,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Umbro,logo_classes__23e9664504a877bf30a14ce0e464ade9,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Umbro,logo_classes__a8d9145186517857a3c716298d85a036,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Under_Armour,KP__db7e21aa4d39146f14d083ad4650b053,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Under_Armour,logo_classes__8bb156fddc3287c1484a9e8691aca201,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Under_Armour,logo_classes__9c3e5dbb02cb682071db0c15d4f81a9b,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Under_Armour,logo_classes__01fbcf73adf1efb1d6ea843f8dfa79c9,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Under_Armour,logo_classes__74a7c1f4bfc4dd5cca044f3df43c8b95,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Under_Armour,logo_classes__f6cd665a20446826afc50cf0e894c8d0,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/UNICEF,KP__ad092289f2b0ad35e50c00b62dbb7885,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/UNICEF,logo_classes__495bc511758b0905b8f5661d4d57c1ab,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/UNICEF,logo_classes__2dc478529fde10a8d2e29ec71ccb0868,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/UNICEF,logo_classes__5b44053797cf69c38888fb0eda6d2d45,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/UNICEF,logo_classes__692109dee943c2c31a94751cd37e09dc,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/UNICEF,logo_classes__a8a1a6d00d3cefc76892cfb4630a77d6,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/UNICEF,logo_classes__deb73325305766b86cab848d0fbc067b,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Uniqlo,logo_classes__4cf435cdcdf8d38921a784dc2d0c1ac1,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/United_Airlines,logo_classes__99b8bfe478b73f7a8346d3ace7a16179,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/United_Airlines,logo_classes__dddda57f30e5d48d18cfe541e48e731b,NAMEVARIANT,"{""from"":""external""}"
logo_classes__unitednations,logo_classes__4e74acdbc22b47364888142b3fbd7ec3,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/The_UPS_Store,KP__9cbf31388531bdcb5e616f7a42f99574,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/The_UPS_Store,logo_classes__c14bb576b05ce32d5dfb53df86dbb23e,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/The_UPS_Store,logo_classes__37aac9a0f06bd69b14b80d1156a72b99,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/The_UPS_Store,logo_classes__3763d8eedf79c39fc8538d8ca32d78dc,NAMEVARIANT,"{""from"":""external""}"
logo_classes__uspresident,KP__ed5590508403dbcdce394122e69c4f9b,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__uspresident,logo_classes__09bd07195f539c4ca447be3fdbdbba0b,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Marco_Di_Vaio,KP__d5ea292355086f04a212279a6851e678,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Marco_Di_Vaio,logo_classes__9a5c9302661cad0fc052b9c70163a532,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Marco_Di_Vaio,logo_classes__268db68d60260050340d06cf0cb1927e,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Valvoline,KP__b0a5cb7fcb0851acd49bcd0d1ad2bdd7,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Valvoline,logo_classes__a194656cc802f3f0600171378f907f90,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Valvoline,logo_classes__d91aa4bf8146e32ad2c5bbbe75cd6b5d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__velveeta,logo_classes__718fbc56ad94dd341a9c0d9687088f84,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/LG_Electronics,logo_classes__65a2e5420731b04f927e8fa0fb6a0233,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/LG_Electronics,logo_classes__252990c8907fde5c9e123f613a2348b3,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/LG_Electronics,logo_classes__7a158f37ad6f21c76842df95fba5e389,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/LG_Electronics,logo_classes__07860114b4ee8b17b183c6d0e903b516,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Verizon_Communications,KP__5559b5eea076eae74a93a09af10cd9b7,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Verizon_Communications,logo_classes__d958f690ee3fc7bd251ed45463c6f6e7,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Verizon_Communications,logo_classes__b898789f2f32ae546c700805675fb1f5,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Verizon_Communications,logo_classes__ba3bcb3b9a8b5d44b31088f98889522d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Travel_visa,KP__7780cc1b259376e5159ccf3cbe7babab,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Travel_visa,logo_classes__a56e978886bd816d9d8a0fe0b5cad02d,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/VMware,KP__a8ecc7dc4ee88733d84edbe0a8a9a3bc,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/VMware,logo_classes__8eee966ed61c7f8cf2b57a02e7a212ad,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/VMware,logo_classes__3ff8269309b3c177d143758cc198dda9,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/VMware,logo_classes__0a69ed83f2a624bf46901b6b360d103a,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/VMware,logo_classes__bdc81b2f795a0ae6cb95dc41f43a1642,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/VMware,logo_classes__83397b5d4ec67b000200311943243945,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Vodafone,KP__e251ec3e22d95e30206668e8e592ec35,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Vodafone,logo_classes__55ac56cede434e66774972205f0c8d86,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Vodafone,logo_classes__3ffe748d339839d8ad909bbcf5c2b5c8,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Vodafone,logo_classes__108b023e8997504de9702111ff0206a5,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Vodafone,logo_classes__c9ba311a9f98ee5912f213ee12823fab,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Volkswagen,KP__fdc878bf77cdb476d18d256bb488b4a0,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Volkswagen,logo_classes__a814971310bb0551bb00c2f21d5220b7,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Volkswagen,logo_classes__d9c35b337218b96310dadb6062b53482,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Volkswagen,logo_classes__663344ed7eccc328510f6d921da0f51f,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Volkswagen,logo_classes__34833fcffb26de28aabd22fc80e5db65,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Volvo,KP__b4702c69dbeb101a803e19f61bad2a72,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Volvo,logo_classes__67e202927c8e076e4ec62854ae607224,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Volvo,logo_classes__8b317cc3a781156ffd30a8b8ac454755,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Volvo,logo_classes__5e66e012f975a2d2f3c250d4884b7d83,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Volvo,logo_classes__d3c84783d367756f941ad1471564c16d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Volvo,logo_classes__182f62713010324b3faa23ba79612e1b,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Walgreens,KP__3b2e32a9896aad498cf03d194bf53121,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Walgreens,logo_classes__0b2f41e85382275681bbc0b5a61baf44,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Walgreens,logo_classes__f49aef3810da88fce814cbc111abf9d3,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Walgreens,logo_classes__18a7f5a6b486f3c0e87f06a0c06fd6d0,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Walgreens,logo_classes__ea8b0ef8a6edc54d1fa6da8601316415,NAMEVARIANT,"{""from"":""external""}"
logo_classes__walmart,KP__343b1f841f2758ce00d11e5b07c3a2e9,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__walmart,logo_classes__a915aa3c59f62f768a63039b45a9275e,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Warner_Bros.,KP__39a140a79a1c99c8bc5445f650791a56,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Warner_Bros.,logo_classes__9e126fbc66ccc6a77470c7184bb8645b,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Warner_Bros.,logo_classes__674d7ff9f2c740c5f297a68694691363,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Chinook_Jargon,KP__60f82156eeea0e4afc6c6f4817502137,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Chinook_Jargon,logo_classes__7513e11d2895abdfbae23f6fc0cc9970,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Chinook_Jargon,logo_classes__721db5a7c857a0ee0843cea590779906,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Chinook_Jargon,logo_classes__a867bbd69567a21226678efae1528b72,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Chinook_Jargon,logo_classes__eae8c12908d36a88270e64ae35a9acb7,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Chinook_Jargon,logo_classes__afa0f4bc716d6e52ebaa797aeaac3f4d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Chinook_Jargon,logo_classes__5ddd4dbbdf15cde16564f5f46c9ebfbb,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Chinook_Jargon,logo_classes__06e5d39e3ef76dd38d1d3309bc9677a1,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Wayfair,KP__e565b8b35732042f106a3cecf3aba349,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Wayfair,logo_classes__6aadd73233706540c16ed547cb035881,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Wayfair,logo_classes__4a04a4d1aa29cbbccb748f34f7952917,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Wayfair,logo_classes__e0ac5d14b3d8b01dbc2889f46de51446,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Wells_Fargo,KP__d9d5c8ff5b1f43a93a3991d4472355af,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Wells_Fargo,logo_classes__fb360128ed8cec354848bdce2006893a,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Wells_Fargo,logo_classes__154a961250ff84683dedd02ddc7ff27a,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Wells_Fargo,logo_classes__ff4d8c1f7d5cdd92f64b2e14430e0223,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Wells_Fargo,logo_classes__1b7f18324d573f9a846a7f3c2388c289,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Tomb_Raider,KP__20400c7ba06425baad13911f3e09d79f,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Tomb_Raider,logo_classes__5f05ab4280ef979a09ddab084b5e28b7,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/WestJet,KP__b4d6523053d2e5f020365d44443296be,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/WestJet,logo_classes__1a5b35343427362a49c38f6de0d34baa,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/WestJet,logo_classes__bdefcf50308664eb07d77e0ac24630db,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/WestJet,logo_classes__08ce7ee304c4b0b17d9e0feb8fd683c1,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/WestJet,logo_classes__781173b1e23f7f40a9a21a9b86b8f33d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/WestJet,logo_classes__e70a1793c639dd715fa3189070e2d30a,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/WestJet,logo_classes__a3730790d51b2444c5d49dba8d43e621,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/WestJet,logo_classes__991a5053512d550f746313ee83b7ac1b,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/WestJet,logo_classes__950a4f3524e7fae5d267144968d32ed0,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/WestJet,logo_classes__5d38249e93cd46bc26a8f783109c89bd,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Plant-based_diet,KP__d71e902f67e79b2f1e56c393f7c5f41f,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Plant-based_diet,logo_classes__3926a25987906756abc9d48faf40a07c,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Plant-based_diet,logo_classes__be965a0de89391601f5f199285f511b0,NAMEVARIANT,"{""from"":""external""}"
logo_classes__wii,logo_classes__75686ae5925fc94f36621035ba1f0bca,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__williamhill,KP__f312c6d8cdd0d3188b9b2eb6dc683604,SAMEAS,"{""from"":""logo_classes""}"
