Keyword.1,Keyword.2,caption_name,guid,org_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
@morganstanely.com,morganstanely.com,Morgan Stanley email credential for @morganstanely.com,9597f9cbacb1485175682349860da818,Morgan Stanley,IndustryTerm,Morgan Stanley email credential for @morganstanely.com,,corp_email_mention,f5075e2240d7ed198b5bf8c38fc91455,corp_email_mention__f5075e2240d7ed198b5bf8c38fc91455
@morgan-stanely.com,morgan-stanely.com,Morgan Stanley email credential for @morgan-stanely.com,9597f9cbacb1485175682349860da818,Morgan Stanley,ForeignMinister,Morgan Stanley email credential for @morgan-stanely.com,,corp_email_mention,409a9947c75ce6f10bd2b43d13016552,corp_email_mention__409a9947c75ce6f10bd2b43d13016552
@msccruises.com,msccruises.com,MSC Cruise Management (UK) Limited email credential for @msccruises.com,1859ca5b073e6c79fdd7973db99c796d,MSC Cruise Management (UK) Limited,ForeignMinister,MSC Cruise Management (UK) Limited email credential for @msccruises.com,,corp_email_mention,b4c51a744104757ad286c63838a9080f,corp_email_mention__b4c51a744104757ad286c63838a9080f
@@msccruises.com,@msccruises.com,MSC Cruise Management (UK) Limited email credential for @@msccruises.com,1859ca5b073e6c79fdd7973db99c796d,MSC Cruise Management (UK) Limited,IndustryTerm,MSC Cruise Management (UK) Limited email credential for @@msccruises.com,,corp_email_mention,dc1ce463a72f616bd13933676094aaea,corp_email_mention__dc1ce463a72f616bd13933676094aaea
@mylan.com,mylan.com,"Mylan, Inc. email credential for @mylan.com",8fc49fc4a1c567169f4d2092122c70b0,"Mylan, Inc.",Consulates,"Mylan, Inc. email credential for @mylan.com",,corp_email_mention,97f12a9b1a3db1964f5dcec69e5e53db,corp_email_mention__97f12a9b1a3db1964f5dcec69e5e53db
@nfl.com,nfl.com,National Football League email credential for @nfl.com,e91833d83ab04011777fe55112e50674,National Football League,Wells,National Football League email credential for @nfl.com,,corp_email_mention,22348a24fa73637e7e8815fc995127ab,corp_email_mention__22348a24fa73637e7e8815fc995127ab
@www.nfl.com,www.nfl.com,National Football League email credential for @www.nfl.com,e91833d83ab04011777fe55112e50674,National Football League,Shipping,National Football League email credential for @www.nfl.com,,corp_email_mention,c4a1040e2de85052582c2e5f126b7cda,corp_email_mention__c4a1040e2de85052582c2e5f126b7cda
@@nfl.com,@nfl.com,National Football League email credential for @@nfl.com,e91833d83ab04011777fe55112e50674,National Football League,Shipping,National Football League email credential for @@nfl.com,,corp_email_mention,9b4cdecf776605360904c5e3d5ce0c98,corp_email_mention__9b4cdecf776605360904c5e3d5ce0c98
@nbnco.com.au,nbnco.com.au,NBN Co email credential for @nbnco.com.au,fbc846794aa017f18d519376d869df92,NBN Co,LegislativeCommittee,NBN Co email credential for @nbnco.com.au,,corp_email_mention,e76a9952d3b9c9853042e732e96110c9,corp_email_mention__e76a9952d3b9c9853042e732e96110c9
@netflix.com,netflix.com,"Netflix, Inc. email credential for @netflix.com",1e8efb6d2c02a70af5041088361f83f3,"Netflix, Inc.",ForeignMinister,"Netflix, Inc. email credential for @netflix.com",,corp_email_mention,65aa1c9e3e86828bb2ec18b97ee2639b,corp_email_mention__65aa1c9e3e86828bb2ec18b97ee2639b
@www.newyorklife.com,www.newyorklife.com,New York Life email credential for @www.newyorklife.com,9d4ff3389cca711c339b9e7f35b229fc,New York Life,Consulates,New York Life email credential for @www.newyorklife.com,,corp_email_mention,9a4c9ad33dfbccd72920c9e1af834a20,corp_email_mention__9a4c9ad33dfbccd72920c9e1af834a20
@newyorklife.com,newyorklife.com,New York Life email credential for @newyorklife.com,9d4ff3389cca711c339b9e7f35b229fc,New York Life,News,New York Life email credential for @newyorklife.com,,corp_email_mention,f44dbd7c18b878ae8a3731d7c5cb2460,corp_email_mention__f44dbd7c18b878ae8a3731d7c5cb2460
@nisource.com,nisource.com,NiSource Inc. email credential for @nisource.com,b47145e5f51bcae838fcf50f771d96d6,NiSource Inc.,CompanyKeyword,NiSource Inc. email credential for @nisource.com,,corp_email_mention,656fb86c8168b8f3d974c52fefa5d394,corp_email_mention__656fb86c8168b8f3d974c52fefa5d394
@oxy.com,oxy.com,OXY Inc. email credential for @oxy.com,947451a3db558bc8061d25e7e9a2c442,OXY Inc.,Media,OXY Inc. email credential for @oxy.com,,corp_email_mention,7511eb8fc7e9f8aa6698bc65ab915c81,corp_email_mention__7511eb8fc7e9f8aa6698bc65ab915c81
@panasonic.com,panasonic.com,Panasonic Corporation of North America email credential for @panasonic.com,300414e91c9cf1d0de9a668688a8db4b,Panasonic Corporation of North America,Shipping,Panasonic Corporation of North America email credential for @panasonic.com,,corp_email_mention,15dcda6e22a0d4f0832c34298278136e,corp_email_mention__15dcda6e22a0d4f0832c34298278136e
@www.paramount.com,www.paramount.com,Paramount Pictures Corporation email credential for @www.paramount.com,"376dfde5fb40599f89882a9df6dff121,71c960c4851148c0033b1de2a6297212",Paramount Pictures Corporation,Person,Paramount Pictures Corporation email credential for @www.paramount.com,,corp_email_mention,b02ef28d0abbaa4f46993379e0a6f755,corp_email_mention__b02ef28d0abbaa4f46993379e0a6f755
@paypal.com,paypal.com,"Paypal, Inc. email credential for @paypal.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",IndustryTerm,"Paypal, Inc. email credential for @paypal.com",,corp_email_mention,fa35d0906718bf7575d348c2441c4da4,corp_email_mention__fa35d0906718bf7575d348c2441c4da4
@venmo.com,venmo.com,"Paypal, Inc. email credential for @venmo.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",Consulates,"Paypal, Inc. email credential for @venmo.com",,corp_email_mention,4ca98ebce145b73a9fd4687e8b433305,corp_email_mention__4ca98ebce145b73a9fd4687e8b433305
@www.xoom.com,www.xoom.com,"Paypal, Inc. email credential for @www.xoom.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",Refinery,"Paypal, Inc. email credential for @www.xoom.com",,corp_email_mention,6751b836f7c7a8f4acdcd612353dc17c,corp_email_mention__6751b836f7c7a8f4acdcd612353dc17c
@braintreepayments.com,braintreepayments.com,"Paypal, Inc. email credential for @braintreepayments.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",ForeignMinister,"Paypal, Inc. email credential for @braintreepayments.com",,corp_email_mention,f5938cbd891a02d591a9235ef802e913,corp_email_mention__f5938cbd891a02d591a9235ef802e913
@izettle.com,izettle.com,"Paypal, Inc. email credential for @izettle.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",Media,"Paypal, Inc. email credential for @izettle.com",,corp_email_mention,547e0a455118bb635d4e82b3d97ffa05,corp_email_mention__547e0a455118bb635d4e82b3d97ffa05
@tradera.com,tradera.com,"Paypal, Inc. email credential for @tradera.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",CompanyKeyword,"Paypal, Inc. email credential for @tradera.com",,corp_email_mention,d1f480df0a0ee301155a42db1eec8ecc,corp_email_mention__d1f480df0a0ee301155a42db1eec8ecc
@swiftfinancial.com,swiftfinancial.com,"Paypal, Inc. email credential for @swiftfinancial.com",cb5aa0e62a22c02eea509f4ed369f97e,"Paypal, Inc.",ForeignMinistry,"Paypal, Inc. email credential for @swiftfinancial.com",,corp_email_mention,9e4281bab46f19dbe5ea6f834f937f55,corp_email_mention__9e4281bab46f19dbe5ea6f834f937f55
@petronas.com,petronas.com,Petronas email credential for @petronas.com,96a18c766c0e60a9b6f8b992d934875a,Petronas,Legislator,Petronas email credential for @petronas.com,,corp_email_mention,c9b9032071bbd98cdea0a83faf0c9ea4,corp_email_mention__c9b9032071bbd98cdea0a83faf0c9ea4
@www.plannedparenthood.org,www.plannedparenthood.org,Planned Parenthood Federation of America email credential for @www.plannedparenthood.org,5bd919ada3b1587ca156fc1fc9b8b97a,Planned Parenthood Federation of America,IndustryTerm,Planned Parenthood Federation of America email credential for @www.plannedparenthood.org,,corp_email_mention,cb127e4b5dc85f82ebabbcba1b834c58,corp_email_mention__cb127e4b5dc85f82ebabbcba1b834c58
@pnc.com,pnc.com,"PNC Bank, National Association email credential for @pnc.com",c897bccc1fc1b783c12539bccd3fdbeb,"PNC Bank, National Association",Consulates,"PNC Bank, National Association email credential for @pnc.com",,corp_email_mention,084adb1ba530f5002059f760e65c8745,corp_email_mention__084adb1ba530f5002059f760e65c8745
@prudential.com,prudential.com,Prudential Financial email credential for @prudential.com,0be04bba13437140ca89cad51166743b,Prudential Financial,Pipeline,Prudential Financial email credential for @prudential.com,,corp_email_mention,af26d2ee9e925705d385c95aa21b9301,corp_email_mention__af26d2ee9e925705d385c95aa21b9301
@regeneron.com,regeneron.com,Regeneron Pharmaceuticals Inc email credential for @regeneron.com,ab013025a2c52e3e2b0d91fc18375db0,Regeneron Pharmaceuticals Inc,AAEntity,Regeneron Pharmaceuticals Inc email credential for @regeneron.com,,corp_email_mention,1c9c5e99faedf275284c90d6456dbeab,corp_email_mention__1c9c5e99faedf275284c90d6456dbeab
@www.riteaid.com,www.riteaid.com,Rite Aid email credential for @www.riteaid.com,d3d26716193993df62bbc6ddc1422a0f,Rite Aid,DiplomaticFacilities,Rite Aid email credential for @www.riteaid.com,,corp_email_mention,8cd5bf9dd54cd4b152df41a798a9d147,corp_email_mention__8cd5bf9dd54cd4b152df41a798a9d147
@rockventures.com,rockventures.com,Rock Security LLC email credential for @rockventures.com,5be2cffee73bfe53cbcaa8dfe7b18e84,Rock Security LLC,Refinery,Rock Security LLC email credential for @rockventures.com,,corp_email_mention,1e4501f154d0e7049af4cac79d85496b,corp_email_mention__1e4501f154d0e7049af4cac79d85496b
@roku.com,roku.com,"Roku, Inc. email credential for @roku.com",f89af4ceae5be081915330396da1b796,"Roku, Inc.",Keyphrase,"Roku, Inc. email credential for @roku.com",,corp_email_mention,4aef9e7de2badee25be1f21098e287f4,corp_email_mention__4aef9e7de2badee25be1f21098e287f4
@samsung.com,samsung.com,Samsung USA email credential for @samsung.com,e6b49ab6f111725be63675394a865818,Samsung USA,DiplomaticFacilities,Samsung USA email credential for @samsung.com,,corp_email_mention,7fe645a0a8560e41dcd42214633493f0,corp_email_mention__7fe645a0a8560e41dcd42214633493f0
@www.santanderbank.com,www.santanderbank.com,Santander Bank NA email credential for @www.santanderbank.com,f5e294ea83b3a023cb9f3af917f9041d,Santander Bank NA,ForeignMinistry,Santander Bank NA email credential for @www.santanderbank.com,,corp_email_mention,cad489a924b9548cea39bad63a3ea5d3,corp_email_mention__cad489a924b9548cea39bad63a3ea5d3
@www.shell.com,www.shell.com,Shell International email credential for @www.shell.com,a84d5d4f0b197b952d5e20e9f4af2165,Shell International,AAEntity,Shell International email credential for @www.shell.com,,corp_email_mention,25f529df5c1845120edb259de701a294,corp_email_mention__25f529df5c1845120edb259de701a294
@siemens.com,siemens.com,Siemens AG email credential for @siemens.com,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",Siemens AG,AAEntity,Siemens AG email credential for @siemens.com,,corp_email_mention,4821c708e454fe4fa60f0ddeee72eccb,corp_email_mention__4821c708e454fe4fa60f0ddeee72eccb
@siemensgamesa.com,siemensgamesa.com,Siemens AG email credential for @siemensgamesa.com,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",Siemens AG,Legislator,Siemens AG email credential for @siemensgamesa.com,,corp_email_mention,221139d544d1842e750e61780ae1fe45,corp_email_mention__221139d544d1842e750e61780ae1fe45
@mendix.com,mendix.com,Siemens AG email credential for @mendix.com,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",Siemens AG,ForeignMinister,Siemens AG email credential for @mendix.com,,corp_email_mention,183468ebc54a7a3f428f2666b992d75a,corp_email_mention__183468ebc54a7a3f428f2666b992d75a
@dresser-rand.com,dresser-rand.com,Siemens AG email credential for @dresser-rand.com,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",Siemens AG,Media,Siemens AG email credential for @dresser-rand.com,,corp_email_mention,e281de7ec8e9ff1b4e42f418128cd1d6,corp_email_mention__e281de7ec8e9ff1b4e42f418128cd1d6
@www.sonypictures.com,www.sonypictures.com,Sony Pictures Studios Inc. email credential for @www.sonypictures.com,61a341a90a1f8e0bd1383a5d95dd458e,Sony Pictures Studios Inc.,ForeignMinistry,Sony Pictures Studios Inc. email credential for @www.sonypictures.com,,corp_email_mention,beeb83365d8984970de13a92fbb73239,corp_email_mention__beeb83365d8984970de13a92fbb73239
@starbucks.com,starbucks.com,Starbucks Corporation email credential for @starbucks.com,4d5d540efa68f6e17b9f64d6b7e8ebc7,Starbucks Corporation,FTO,Starbucks Corporation email credential for @starbucks.com,,corp_email_mention,b96ae2b35a5fdd6fddbe3de10f79428c,corp_email_mention__b96ae2b35a5fdd6fddbe3de10f79428c
@starbucksreserve.com,starbucksreserve.com,Starbucks Corporation email credential for @starbucksreserve.com,4d5d540efa68f6e17b9f64d6b7e8ebc7,Starbucks Corporation,Shipping,Starbucks Corporation email credential for @starbucksreserve.com,,corp_email_mention,ac660f57e94ad36859b618714536f428,corp_email_mention__ac660f57e94ad36859b618714536f428
@www.subway.com,www.subway.com,Subway email credential for @www.subway.com,d233216e6356445c609b2c9d956ee7db,Subway,Media,Subway email credential for @www.subway.com,,corp_email_mention,8d1165acd7054ba1285c85366281a792,corp_email_mention__8d1165acd7054ba1285c85366281a792
@take2games.com,take2games.com,Take-Two Interactive Software Inc email credential for @take2games.com,989a38bf2134eaf523c7899e1bc1905b,Take-Two Interactive Software Inc,space,Take-Two Interactive Software Inc email credential for @take2games.com,,corp_email_mention,dc5f0fdba46c813e1d87c38b2f9b8a4e,corp_email_mention__dc5f0fdba46c813e1d87c38b2f9b8a4e
@www.tcfbank.com,www.tcfbank.com,TCF National Bank email credential for @www.tcfbank.com,a6400ac89f9958fc48f31832def512c2,TCF National Bank,CompanyKeyword,TCF National Bank email credential for @www.tcfbank.com,,corp_email_mention,163e9a28c5e7e0dae66c78fc37a5f66d,corp_email_mention__163e9a28c5e7e0dae66c78fc37a5f66d
@www.technipfmc.com/,www.technipfmc.com/,TechnipFMC email credential for @www.technipfmc.com/,c7d99fe5b4d68bb7fd64805577c04602,TechnipFMC,Diplomat,TechnipFMC email credential for @www.technipfmc.com/,,corp_email_mention,18218f694d5c8b734a34aabbf3c09b0f,corp_email_mention__18218f694d5c8b734a34aabbf3c09b0f
@www.teliacompany.com,www.teliacompany.com,Telia Company AB email credential for @www.teliacompany.com,d4e3333a416b1445cdea73f9c4de9b66,Telia Company AB,Media,Telia Company AB email credential for @www.teliacompany.com,,corp_email_mention,1253863024b202d88c881e9562a6c87b,corp_email_mention__1253863024b202d88c881e9562a6c87b
@tenethealth.com,tenethealth.com,Tenet Health email credential for @tenethealth.com,639e66de65b9dceef0c2b956a22c1424,Tenet Health,ForeignMinister,Tenet Health email credential for @tenethealth.com,,corp_email_mention,2ddbd33bb5d7e888f2e659294a82fa9e,corp_email_mention__2ddbd33bb5d7e888f2e659294a82fa9e
@tesla.com,tesla.com,"Tesla, Inc email credential for @tesla.com",e53d433309d11e093f65fad899bcd69c,"Tesla, Inc",IndustryTerm,"Tesla, Inc email credential for @tesla.com",,corp_email_mention,6df60e7f2ec1cc84e31a92d88d92763b,corp_email_mention__6df60e7f2ec1cc84e31a92d88d92763b
@boeing.com,boeing.com,The Boeing Company email credential for @boeing.com,fa7be71100c59377ed582e21587318d6,The Boeing Company,Media,The Boeing Company email credential for @boeing.com,,corp_email_mention,c70ad20504a211ad74918b6389453135,corp_email_mention__c70ad20504a211ad74918b6389453135
@www.elcompanies.com,www.elcompanies.com,The Estee Lauder Companies Inc. email credential for @www.elcompanies.com,bc113e305ff83bc3cbb7587b490657fb,The Estee Lauder Companies Inc.,Keyphrase,The Estee Lauder Companies Inc. email credential for @www.elcompanies.com,,corp_email_mention,26ceb709a3cf3351c215ba721451343b,corp_email_mention__26ceb709a3cf3351c215ba721451343b
@goldmansachs.com,goldmansachs.com,"The Goldman Sachs Group, Inc. email credential for @goldmansachs.com",d7da147afcfd4a6f38e43898c7054765,"The Goldman Sachs Group, Inc.",Media,"The Goldman Sachs Group, Inc. email credential for @goldmansachs.com",,corp_email_mention,2f0ba374122d4a4462aef1e59d898b97,corp_email_mention__2f0ba374122d4a4462aef1e59d898b97
@marcus.com,marcus.com,"The Goldman Sachs Group, Inc. email credential for @marcus.com",d7da147afcfd4a6f38e43898c7054765,"The Goldman Sachs Group, Inc.",DiplomaticFacilities,"The Goldman Sachs Group, Inc. email credential for @marcus.com",,corp_email_mention,6535b454d87d2d96981268b6ad3dcaf6,corp_email_mention__6535b454d87d2d96981268b6ad3dcaf6
@huntington.com,huntington.com,The Huntington National Bank email credential for @huntington.com,bfd6a52584a73a0b3d90c4fd0a81cbb7,The Huntington National Bank,ForeignMinister,The Huntington National Bank email credential for @huntington.com,,corp_email_mention,3a9ae463cff3a47ff5713e6edd43dc8f,corp_email_mention__3a9ae463cff3a47ff5713e6edd43dc8f
@irvinecompany.com,irvinecompany.com,"The Irvine Company, LLC email credential for @irvinecompany.com",a2df86fb9db8a0089356d86b97fcdea3,"The Irvine Company, LLC",Pipeline,"The Irvine Company, LLC email credential for @irvinecompany.com",,corp_email_mention,779872a239443f4be66bdc48d63f6d0e,corp_email_mention__779872a239443f4be66bdc48d63f6d0e
@msg.com,msg.com,The Madison Square Garden Company email credential for @msg.com,c4d88f8d25c3ae702f66428faa72bf98,The Madison Square Garden Company,Exec,The Madison Square Garden Company email credential for @msg.com,,corp_email_mention,184034595e4a0f99f4a4f4fb30c509cb,corp_email_mention__184034595e4a0f99f4a4f4fb30c509cb
@www.nyp.org,www.nyp.org,The New York and Presbyterian Hospital email credential for @www.nyp.org,bd07e804a4c27189c0646e435c68d759,The New York and Presbyterian Hospital,ForeignMinistry,The New York and Presbyterian Hospital email credential for @www.nyp.org,,corp_email_mention,eb834975c6f62c38ea580686500d71c3,corp_email_mention__eb834975c6f62c38ea580686500d71c3
@www.thermofisher.com,www.thermofisher.com,Thermo Fisher Scientific Inc email credential for @www.thermofisher.com,24635fab910d9bab148fdab719b9e8d8,Thermo Fisher Scientific Inc,Refinery,Thermo Fisher Scientific Inc email credential for @www.thermofisher.com,,corp_email_mention,0bde963f7c2c70b7929c6bd3e7032c9f,corp_email_mention__0bde963f7c2c70b7929c6bd3e7032c9f
@tcenergy.com,tcenergy.com,TransCanada Trading email credential for @tcenergy.com,b226c680bf8111ff2115aa729365ea27,TransCanada Trading,CompanyKeyword,TransCanada Trading email credential for @tcenergy.com,,corp_email_mention,261c8906cc3e40d846ef394c47e6ff30,corp_email_mention__261c8906cc3e40d846ef394c47e6ff30
@www.tripadvisor.com,www.tripadvisor.com,TripAdvisor email credential for @www.tripadvisor.com,61b05c55f5c2708664bda58a68eed318,TripAdvisor,Keyphrase,TripAdvisor email credential for @www.tripadvisor.com,,corp_email_mention,44d18da34770bae95a984ddfdd7ef3d0,corp_email_mention__44d18da34770bae95a984ddfdd7ef3d0
@bbt.com,bbt.com,Truist email credential for @bbt.com,"d40dbc4bd2cb221b6c8214ade7be1a01,2b6f4cda0b5cac5783edd79bc9596a70,2916b651bbc29138a226e7904de313ff",Truist,Shipping,Truist email credential for @bbt.com,,corp_email_mention,5155f9a8fe096dd883753567a60adb55,corp_email_mention__5155f9a8fe096dd883753567a60adb55
@truist.com,truist.com,Truist email credential for @truist.com,"d40dbc4bd2cb221b6c8214ade7be1a01,2b6f4cda0b5cac5783edd79bc9596a70,2916b651bbc29138a226e7904de313ff",Truist,space,Truist email credential for @truist.com,,corp_email_mention,55b08eb3b3628aaac48a7074a3810cab,corp_email_mention__55b08eb3b3628aaac48a7074a3810cab
@usbank.com,usbank.com,U.S. Bank National Association email credential for @usbank.com,22a70da6a5cc28f5f4da736e7a93ff08,U.S. Bank National Association,Media,U.S. Bank National Association email credential for @usbank.com,,corp_email_mention,b828bafefcb8618a97e321b7e61f7edc,corp_email_mention__b828bafefcb8618a97e321b7e61f7edc
@usbancorp.com,usbancorp.com,U.S. Bank National Association email credential for @usbancorp.com,22a70da6a5cc28f5f4da736e7a93ff08,U.S. Bank National Association,Media,U.S. Bank National Association email credential for @usbancorp.com,,corp_email_mention,0846d87e5515a40ad3a52a9eb2a543b6,corp_email_mention__0846d87e5515a40ad3a52a9eb2a543b6
@uber.com,uber.com,Uber Inc email credential for @uber.com,c0f40627427dacd06ff9438863c83be7,Uber Inc,ForeignMinistry,Uber Inc email credential for @uber.com,,corp_email_mention,99f3e2fcb4170bd5016b957370d2a297,corp_email_mention__99f3e2fcb4170bd5016b957370d2a297
@ubereats.com,ubereats.com,Uber Inc email credential for @ubereats.com,c0f40627427dacd06ff9438863c83be7,Uber Inc,Pipeline,Uber Inc email credential for @ubereats.com,,corp_email_mention,56f9b4626148d39ec95b7fa9fe3d3116,corp_email_mention__56f9b4626148d39ec95b7fa9fe3d3116
@ottomotors.com,ottomotors.com,Uber Inc email credential for @ottomotors.com,c0f40627427dacd06ff9438863c83be7,Uber Inc,Refinery,Uber Inc email credential for @ottomotors.com,,corp_email_mention,fd21469770e8259f6ce2afe4a14f647e,corp_email_mention__fd21469770e8259f6ce2afe4a14f647e
@jump.com,jump.com,Uber Inc email credential for @jump.com,c0f40627427dacd06ff9438863c83be7,Uber Inc,LegislativeCommittee,Uber Inc email credential for @jump.com,,corp_email_mention,d1fe8fd200277961468fa50202c6fbf1,corp_email_mention__d1fe8fd200277961468fa50202c6fbf1
@www.unilever.com,www.unilever.com,Unilever email credential for @www.unilever.com,0b300045ac31a3f38e27dd546289d2ec,Unilever,IndustryTerm,Unilever email credential for @www.unilever.com,,corp_email_mention,cb3e862d52f1dfd0bdea8d3963c88d7a,corp_email_mention__cb3e862d52f1dfd0bdea8d3963c88d7a
@ups.com,ups.com,UPS email credential for @ups.com,9cbf31388531bdcb5e616f7a42f99574,UPS,LegislativeCommittee,UPS email credential for @ups.com,,corp_email_mention,b2ee32f02109b7820550022b51e34fe4,corp_email_mention__b2ee32f02109b7820550022b51e34fe4
@theupsstore.com,theupsstore.com,UPS email credential for @theupsstore.com,9cbf31388531bdcb5e616f7a42f99574,UPS,Pipeline,UPS email credential for @theupsstore.com,,corp_email_mention,239735b5e55ecaab96fa964c0c4103c3,corp_email_mention__239735b5e55ecaab96fa964c0c4103c3
@upsfreight.com,upsfreight.com,UPS email credential for @upsfreight.com,9cbf31388531bdcb5e616f7a42f99574,UPS,Legislator,UPS email credential for @upsfreight.com,,corp_email_mention,ac297857def48d00325c5d031d6c09dc,corp_email_mention__ac297857def48d00325c5d031d6c09dc
@www.verizonwireless.com,www.verizonwireless.com,Verizon Communications email credential for @www.verizonwireless.com,5559b5eea076eae74a93a09af10cd9b7,Verizon Communications,CompanyKeyword,Verizon Communications email credential for @www.verizonwireless.com,,corp_email_mention,1fdef0dfb50079770e975c0dec5a678e,corp_email_mention__1fdef0dfb50079770e975c0dec5a678e
@usa.visa.com,usa.visa.com,Visa U.S.A. Inc. email credential for @usa.visa.com,acab4e59bb18181324d348ea9feb9ddc,Visa U.S.A. Inc.,Consulates,Visa U.S.A. Inc. email credential for @usa.visa.com,,corp_email_mention,cef04f3319671f8a43aef1007353979c,corp_email_mention__cef04f3319671f8a43aef1007353979c
@visa.com,visa.com,Visa U.S.A. Inc. email credential for @visa.com,acab4e59bb18181324d348ea9feb9ddc,Visa U.S.A. Inc.,Keyphrase,Visa U.S.A. Inc. email credential for @visa.com,,corp_email_mention,2c919ef31c4e76bcf0146365e4c86b6b,corp_email_mention__2c919ef31c4e76bcf0146365e4c86b6b
@vodafone.com,vodafone.com,Vodafone Group Services Ltd email credential for @vodafone.com,fb7930bf795fb75b9033712a5fcbda7e,Vodafone Group Services Ltd,ForeignMinistry,Vodafone Group Services Ltd email credential for @vodafone.com,,corp_email_mention,0024bd1b596d69e361b461ba9c5885ef,corp_email_mention__0024bd1b596d69e361b461ba9c5885ef
@ideacellular.com,ideacellular.com,Vodafone Group Services Ltd email credential for @ideacellular.com,fb7930bf795fb75b9033712a5fcbda7e,Vodafone Group Services Ltd,Exec,Vodafone Group Services Ltd email credential for @ideacellular.com,,corp_email_mention,9ee9bdfde1d860c09e78f1750cc8360d,corp_email_mention__9ee9bdfde1d860c09e78f1750cc8360d
@wakefern.com,wakefern.com,Wakefern Food Corp email credential for @wakefern.com,4f2cdd9dbdc6d2e0246039992e2e8047,Wakefern Food Corp,CompanyKeyword,Wakefern Food Corp email credential for @wakefern.com,,corp_email_mention,549e8646347bb284c4d4aca8a5801f33,corp_email_mention__549e8646347bb284c4d4aca8a5801f33
@flipkart.com,flipkart.com,"Wal-Mart Stores, Inc. email credential for @flipkart.com",343b1f841f2758ce00d11e5b07c3a2e9,"Wal-Mart Stores, Inc.",IndustryTerm,"Wal-Mart Stores, Inc. email credential for @flipkart.com",,corp_email_mention,f43ac280e9cf07f336ac5decac89af0a,corp_email_mention__f43ac280e9cf07f336ac5decac89af0a
@walmart.com,walmart.com,"Wal-Mart Stores, Inc. email credential for @walmart.com",343b1f841f2758ce00d11e5b07c3a2e9,"Wal-Mart Stores, Inc.",CompanyKeyword,"Wal-Mart Stores, Inc. email credential for @walmart.com",,corp_email_mention,1bbeabb42ef2adda223ac379d0391a61,corp_email_mention__1bbeabb42ef2adda223ac379d0391a61
@jet.com,jet.com,"Wal-Mart Stores, Inc. email credential for @jet.com",343b1f841f2758ce00d11e5b07c3a2e9,"Wal-Mart Stores, Inc.",ForeignMinister,"Wal-Mart Stores, Inc. email credential for @jet.com",,corp_email_mention,8aca12b593a857666327d5f348c0630d,corp_email_mention__8aca12b593a857666327d5f348c0630d
@samsclub.com,samsclub.com,"Wal-Mart Stores, Inc. email credential for @samsclub.com",343b1f841f2758ce00d11e5b07c3a2e9,"Wal-Mart Stores, Inc.",CompanyKeyword,"Wal-Mart Stores, Inc. email credential for @samsclub.com",,corp_email_mention,05202c50f968375b243c3e0b7be8a032,corp_email_mention__05202c50f968375b243c3e0b7be8a032
@disneyparks.disney.go.com,disneyparks.disney.go.com,Walt Disney Parks and Resorts U.S. email credential for @disneyparks.disney.go.com,"cb1eabf6f10ada8ee69ccf5ad4705cc5,6eef59b51c9224808c07de857d2af840",Walt Disney Parks and Resorts U.S.,Pipeline,Walt Disney Parks and Resorts U.S. email credential for @disneyparks.disney.go.com,,corp_email_mention,4fa9067772ffbf61932ca665fb0f53cd,corp_email_mention__4fa9067772ffbf61932ca665fb0f53cd
@warnermedia.com,warnermedia.com,"Warner Bros Entertainment, Inc. email credential for @warnermedia.com",68c99c18b04742addfac70889332fdcc,"Warner Bros Entertainment, Inc.",Organization,"Warner Bros Entertainment, Inc. email credential for @warnermedia.com",,corp_email_mention,b39c575427ad6adbc0c6f3dac6feb270,corp_email_mention__b39c575427ad6adbc0c6f3dac6feb270
@wecenergygroup.com,wecenergygroup.com,WEC Energy Group email credential for @wecenergygroup.com,a5d16dfd1401f7f1c168f582df3d049c,WEC Energy Group,Refinery,WEC Energy Group email credential for @wecenergygroup.com,,corp_email_mention,135fc604898e673e11d73b3ea5c2d01c,corp_email_mention__135fc604898e673e11d73b3ea5c2d01c
@wellsfargo.com,wellsfargo.com,Wells Fargo email credential for @wellsfargo.com,d9d5c8ff5b1f43a93a3991d4472355af,Wells Fargo,Exec,Wells Fargo email credential for @wellsfargo.com,,corp_email_mention,6007205fec191fa2e7df3038270b72bf,corp_email_mention__6007205fec191fa2e7df3038270b72bf
