handle,caption_name,location_lower,location,type,groups,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
benchmark,Benchmark,"san francisco, ca","San Francisco, CA",VC Firm,,benchmark,VcFirm,Benchmark,,dgm_vcstartup_mentioner,74575b23d5305310e904f87eb02ff980,dgm_vcstartup_mentioner__74575b23d5305310e904f87eb02ff980
indexventures,Index Ventures,london,London,VC Firm,,indexventures,VcFirm,Index Ventures,,dgm_vcstartup_mentioner,d8560bd64ccad2fb46bd11590519fdf2,dgm_vcstartup_mentioner__d8560bd64ccad2fb46bd11590519fdf2
sequoia,Sequoia Capital,"san francisco, ca","San Francisco, CA",VC Firm,,sequoia,VcFirm,Sequoia Capital,,dgm_vcstartup_mentioner,56c9684f55026b8271b5fb0d85d0b2a0,dgm_vcstartup_mentioner__56c9684f55026b8271b5fb0d85d0b2a0
bessemervp,Bessemer Venture Partners,"san francisco, ca","San Francisco, CA",VC Firm,,bessemervp,VcFirm,Bessemer Venture Partners,,dgm_vcstartup_mentioner,57b87eff2cac762bc8b6cd4247367955,dgm_vcstartup_mentioner__57b87eff2cac762bc8b6cd4247367955
foundersfund,founders Fund,"san francisco, ca","San Francisco, CA",VC Firm,,foundersfund,VcFirm,founders Fund,,dgm_vcstartup_mentioner,cb21f7758400c7a67b14621f3a0f5dba,dgm_vcstartup_mentioner__cb21f7758400c7a67b14621f3a0f5dba
ggvcapital,GGV Capital,"san francisco, ca","San Francisco, CA",VC Firm,,ggvcapital,VcFirm,GGV Capital,,dgm_vcstartup_mentioner,ce8ebeaf1d1b647ac8fb27c119a9887a,dgm_vcstartup_mentioner__ce8ebeaf1d1b647ac8fb27c119a9887a
ivp,IVP,"san francisco, ca","San Francisco, CA",VC Firm,,ivp,VcFirm,IVP,,dgm_vcstartup_mentioner,399d41f8ef1ff06633f7be518b7023a1,dgm_vcstartup_mentioner__399d41f8ef1ff06633f7be518b7023a1
localglobevc,LocalGlobe,london,London,VC Firm,,localglobevc,VcFirm,LocalGlobe,,dgm_vcstartup_mentioner,6efa7d697f45d020fc33edbad1856d9b,dgm_vcstartup_mentioner__6efa7d697f45d020fc33edbad1856d9b
entreecap,Entree Capital,london,London,VC Firm,,entreecap,VcFirm,Entree Capital,,dgm_vcstartup_mentioner,eb0594884e368deff3523e6c332420cd,dgm_vcstartup_mentioner__eb0594884e368deff3523e6c332420cd
pointninecap,Point Nine Capital,berlin,Berlin,VC Firm,,pointninecap,VcFirm,Point Nine Capital,,dgm_vcstartup_mentioner,910830f57e1998f2886bf72afbe3e974,dgm_vcstartup_mentioner__910830f57e1998f2886bf72afbe3e974
idinvest,Idinvest Partners,paris,Paris,VC Firm,,idinvest,VcFirm,Idinvest Partners,,dgm_vcstartup_mentioner,fd5ef64fa7cbd3c23386e06f8d9ea27e,dgm_vcstartup_mentioner__fd5ef64fa7cbd3c23386e06f8d9ea27e
seedcamp,Seedcamp,london,London,VC Firm,,seedcamp,VcFirm,Seedcamp,,dgm_vcstartup_mentioner,e1968449b539074f2a9fb66d7ba7dc95,dgm_vcstartup_mentioner__e1968449b539074f2a9fb66d7ba7dc95
mangrovevc,Mangrove Capital Partners,luxembourg,Luxembourg,VC Firm,,mangrovevc,VcFirm,Mangrove Capital Partners,,dgm_vcstartup_mentioner,a1d7a9952b07ec862a8b2897a057dfd9,dgm_vcstartup_mentioner__a1d7a9952b07ec862a8b2897a057dfd9
balderton,Balderton Capital,london,London,VC Firm,,balderton,VcFirm,Balderton Capital,,dgm_vcstartup_mentioner,fbc1c6c2bcf446544799a5ab7ce3e727,dgm_vcstartup_mentioner__fbc1c6c2bcf446544799a5ab7ce3e727
khoslaventures,Khosla Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,khoslaventures,VcFirm,Khosla Ventures,,dgm_vcstartup_mentioner,b51faf538901c57e76e2f5fcb4f62161,dgm_vcstartup_mentioner__b51faf538901c57e76e2f5fcb4f62161
nea,VC firm New Enterprise Associates,"san francisco, ca","San Francisco, CA",VC Firm,,nea,VcFirm,VC firm New Enterprise Associates,,dgm_vcstartup_mentioner,a8e8739c761a217d0aac04172342c819,dgm_vcstartup_mentioner__a8e8739c761a217d0aac04172342c819
arkinvest,ARK Invest,new york,New York,VC Firm,,arkinvest,VcFirm,ARK Invest,,dgm_vcstartup_mentioner,d0884f3ef6ca8afbab12ff591dd0456d,dgm_vcstartup_mentioner__d0884f3ef6ca8afbab12ff591dd0456d
kleinerperkins,Kleiner Perkins,"san francisco, ca","San Francisco, CA",VC Firm,,kleinerperkins,VcFirm,Kleiner Perkins,,dgm_vcstartup_mentioner,77c727b91975f6ad3f4363b406a56422,dgm_vcstartup_mentioner__77c727b91975f6ad3f4363b406a56422
intelcapital,Intel Capital,"san francisco, ca","San Francisco, CA",VC Firm,,intelcapital,VcFirm,Intel Capital,,dgm_vcstartup_mentioner,fae2a671f809173dbb8dca1040da5c6e,dgm_vcstartup_mentioner__fae2a671f809173dbb8dca1040da5c6e
gcvp,General Catalyst,"san francisco, ca","San Francisco, CA",VC Firm,,gcvp,VcFirm,General Catalyst,,dgm_vcstartup_mentioner,cf3733c2233f5107db725565b4b627f6,dgm_vcstartup_mentioner__cf3733c2233f5107db725565b4b627f6
rre,RRE Ventures,new york,New York,VC Firm,,rre,VcFirm,RRE Ventures,,dgm_vcstartup_mentioner,ac79851d7eea004f6ef582f0e7cf92eb,dgm_vcstartup_mentioner__ac79851d7eea004f6ef582f0e7cf92eb
8vc,VC firm 8VC,austin,Austin,VC Firm,,8vc,VcFirm,VC firm 8VC,,dgm_vcstartup_mentioner,13c3b4fb120406c2afedf1cb478da2fc,dgm_vcstartup_mentioner__13c3b4fb120406c2afedf1cb478da2fc
aspectvc,Aspect Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,aspectvc,VcFirm,Aspect Ventures,,dgm_vcstartup_mentioner,e86d8c4a132265092a15405c6b8331e5,dgm_vcstartup_mentioner__e86d8c4a132265092a15405c6b8331e5
baincapvc,Bain Capital Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,baincapvc,VcFirm,Bain Capital Ventures,,dgm_vcstartup_mentioner,2afdc9ea401dad6adc0d58de75e9a887,dgm_vcstartup_mentioner__2afdc9ea401dad6adc0d58de75e9a887
batteryventures,Battery Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,batteryventures,VcFirm,Battery Ventures,,dgm_vcstartup_mentioner,aef83a808d70f1e3e2c5d9b0813709e6,dgm_vcstartup_mentioner__aef83a808d70f1e3e2c5d9b0813709e6
cowboyvc,Cowboy Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,cowboyvc,VcFirm,Cowboy Ventures,,dgm_vcstartup_mentioner,74c367cd42fb87994f613de3ebd3c47b,dgm_vcstartup_mentioner__74c367cd42fb87994f613de3ebd3c47b
crv,VC firm CRV,"san francisco, ca","San Francisco, CA",VC Firm,,crv,VcFirm,VC firm CRV,,dgm_vcstartup_mentioner,670a288f92caa778a8ed4c802e7a19bd,dgm_vcstartup_mentioner__670a288f92caa778a8ed4c802e7a19bd
felicis,Felicis Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,felicis,VcFirm,Felicis Ventures,,dgm_vcstartup_mentioner,52fee8a96965de0168a4963a942f3671,dgm_vcstartup_mentioner__52fee8a96965de0168a4963a942f3671
firstround,First Round,"san francisco, ca","San Francisco, CA",VC Firm,,firstround,VcFirm,First Round,,dgm_vcstartup_mentioner,1ceb814f2bfc4a887c29e2eb1d551572,dgm_vcstartup_mentioner__1ceb814f2bfc4a887c29e2eb1d551572
firstmarkcap,FirstMark Capital,new york,New York,VC Firm,,firstmarkcap,VcFirm,FirstMark Capital,,dgm_vcstartup_mentioner,f00afeda9aa739e9d5b8bdd294ea9ec7,dgm_vcstartup_mentioner__f00afeda9aa739e9d5b8bdd294ea9ec7
floodgatefund,Floodgate Fund,"san francisco, ca","San Francisco, CA",VC Firm,,floodgatefund,VcFirm,Floodgate Fund,,dgm_vcstartup_mentioner,07d256d318b389179d29e953ddfaea11,dgm_vcstartup_mentioner__07d256d318b389179d29e953ddfaea11
forerunnervc,Forerunner Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,forerunnervc,VcFirm,Forerunner Ventures,,dgm_vcstartup_mentioner,c816c57648c268859d45367dc675c14a,dgm_vcstartup_mentioner__c816c57648c268859d45367dc675c14a
fcollective,founder Collective,cambridge,Cambridge,VC Firm,,fcollective,VcFirm,founder Collective,,dgm_vcstartup_mentioner,93323602869cb92e4c8944a78c7a3028,dgm_vcstartup_mentioner__93323602869cb92e4c8944a78c7a3028
gen_capital,Genesis Capital,"san francisco, ca","San Francisco, CA",VC Firm,,repeat entry,VcFirm,Genesis Capital,,dgm_vcstartup_mentioner,836dce20cb1233bb47d5aef945a201ee,dgm_vcstartup_mentioner__836dce20cb1233bb47d5aef945a201ee
ggvcapital,GGV Capital,"san francisco, ca","San Francisco, CA",VC Firm,,gen_capital,VcFirm,GGV Capital,,dgm_vcstartup_mentioner,ce8ebeaf1d1b647ac8fb27c119a9887a,dgm_vcstartup_mentioner__ce8ebeaf1d1b647ac8fb27c119a9887a
greylockvc,Greylock,"san francisco, ca","San Francisco, CA",VC Firm,,greylockvc,VcFirm,Greylock,,dgm_vcstartup_mentioner,42d3a70ce4026ef947e3af07c346f62f,dgm_vcstartup_mentioner__42d3a70ce4026ef947e3af07c346f62f
gsrventures,GSR Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,gsrventures,VcFirm,GSR Ventures,,dgm_vcstartup_mentioner,54fb3acc5837cee51d7170d79ee01685,dgm_vcstartup_mentioner__54fb3acc5837cee51d7170d79ee01685
iaventures,IA Ventures,new york,New York,VC Firm,,iaventures,VcFirm,IA Ventures,,dgm_vcstartup_mentioner,a4b6215804d3e8e93144f4e425844d81,dgm_vcstartup_mentioner__a4b6215804d3e8e93144f4e425844d81
idgcapital,IDG Capital,"bejing, china","Bejing, China",VC Firm,,idgcapital,VcFirm,IDG Capital,,dgm_vcstartup_mentioner,5be0e2d3d0932a0dc2012122f0322e62,dgm_vcstartup_mentioner__5be0e2d3d0932a0dc2012122f0322e62
indexventures,Index Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,k9ventures,VcFirm,Index Ventures,,dgm_vcstartup_mentioner,d8560bd64ccad2fb46bd11590519fdf2,dgm_vcstartup_mentioner__d8560bd64ccad2fb46bd11590519fdf2
k9ventures,K9 Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,mayfieldfund,VcFirm,K9 Ventures,,dgm_vcstartup_mentioner,4a7904bf8bdf1651c52b203a1f7572f7,dgm_vcstartup_mentioner__4a7904bf8bdf1651c52b203a1f7572f7
mayfieldfund,Mayfield Fund,"san francisco, ca","San Francisco, CA",VC Firm,,menloventures,VcFirm,Mayfield Fund,,dgm_vcstartup_mentioner,2ab837838d65584de2dac8ed8b426aae,dgm_vcstartup_mentioner__2ab837838d65584de2dac8ed8b426aae
menloventures,Menlo Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,northzonevc,VcFirm,Menlo Ventures,,dgm_vcstartup_mentioner,6d3589673b70c45d9704137dc2c1de44,dgm_vcstartup_mentioner__6d3589673b70c45d9704137dc2c1de44
northzonevc,Northzone,london,London,VC Firm,,qedinvestors,VcFirm,Northzone,,dgm_vcstartup_mentioner,a5fcd4d1a59639c7524a5b13bf4c5b89,dgm_vcstartup_mentioner__a5fcd4d1a59639c7524a5b13bf4c5b89
qedinvestors,QED investors,alexandria,Alexandria,VC Firm,,qimingvc,VcFirm,QED investors,,dgm_vcstartup_mentioner,85e6c5988a8f48ffb7263c3ae4d5952d,dgm_vcstartup_mentioner__85e6c5988a8f48ffb7263c3ae4d5952d
qimingvc,Qiming Venture Partners,"bejing, china","Bejing, China",VC Firm,,redpointvc,VcFirm,Qiming Venture Partners,,dgm_vcstartup_mentioner,9f7d72203a95901986027c1fe587f408,dgm_vcstartup_mentioner__9f7d72203a95901986027c1fe587f408
redpointvc,Redpoint,"san francisco, ca","San Francisco, CA",VC Firm,,sparkcapital,VcFirm,Redpoint,,dgm_vcstartup_mentioner,aa1771ab04e0d75241c5aa03d258a323,dgm_vcstartup_mentioner__aa1771ab04e0d75241c5aa03d258a323
sparkcapital,Spark Capital,"san francisco, ca","San Francisco, CA",VC Firm,,tcvtech,VcFirm,Spark Capital,,dgm_vcstartup_mentioner,01a47b50b1b41106b2041bfb1a816d38,dgm_vcstartup_mentioner__01a47b50b1b41106b2041bfb1a816d38
tcvtech,VC firm TCV,"san francisco, ca","San Francisco, CA",VC Firm,,trueventures,VcFirm,VC firm TCV,,dgm_vcstartup_mentioner,efaeb97962053f15461c5d03415c7deb,dgm_vcstartup_mentioner__efaeb97962053f15461c5d03415c7deb
trueventures,True Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,uncorkcap,VcFirm,True Ventures,,dgm_vcstartup_mentioner,40dcdf9b57115ab6c00567e9115adcf5,dgm_vcstartup_mentioner__40dcdf9b57115ab6c00567e9115adcf5
uncorkcap,Uncork Capital,"san francisco, ca","San Francisco, CA",VC Firm,,usv,VcFirm,Uncork Capital,,dgm_vcstartup_mentioner,3a876a4e12429d0dc876347a41760a00,dgm_vcstartup_mentioner__3a876a4e12429d0dc876347a41760a00
usv,Union Square Ventures,"san francisco, ca","San Francisco, CA",VC Firm,,venrock,VcFirm,Union Square Ventures,,dgm_vcstartup_mentioner,16ee87a54e6f9f069423c9e816acad3d,dgm_vcstartup_mentioner__16ee87a54e6f9f069423c9e816acad3d
venrock,Venrock,"san francisco, ca","San Francisco, CA",VC Firm,,500startups,VcFirm,Venrock,,dgm_vcstartup_mentioner,097797d5c9032899288dcc75cb6497ef,dgm_vcstartup_mentioner__097797d5c9032899288dcc75cb6497ef
500startups,500 StartupS,"san francisco, ca","San Francisco, CA",VC Firm,,moskov,VcFirm,500 StartupS,,dgm_vcstartup_mentioner,2dd9cee157014e8dabda24054820c8f5,dgm_vcstartup_mentioner__2dd9cee157014e8dabda24054820c8f5
moskov,Asana founder Dustin Moskovitz,"san francisco, ca","San Francisco, CA",Founder,,kimchy;people,Founder,Asana founder Dustin Moskovitz,,dgm_vcstartup_mentioner,7eeb20dc77b861d075b5180e6d91eb6b,dgm_vcstartup_mentioner__7eeb20dc77b861d075b5180e6d91eb6b
kimchy,Elastic founder Shay Banon,"san francisco, ca","San Francisco, CA",Founder,,daschreiber;people,Founder,Elastic founder Shay Banon,,dgm_vcstartup_mentioner,a824b2ab397c0a12b1b81dbc89b48246,dgm_vcstartup_mentioner__a824b2ab397c0a12b1b81dbc89b48246
sweetlew,New Relic founder Lew Cirne,"san francisco, ca","San Francisco, CA",Founder,,sweetlew;people,Founder,New Relic founder Lew Cirne,,dgm_vcstartup_mentioner,c8f4e22bc9f04b7e3e7b047827902d57,dgm_vcstartup_mentioner__c8f4e22bc9f04b7e3e7b047827902d57
avishai_ab,Wix founder Avishai Abrahami,tel aviv,Tel Aviv,Founder,,avishai_ab;people,Founder,Wix founder Avishai Abrahami,,dgm_vcstartup_mentioner,d37356a0dc7cbe7e8961dae8f1f2c7da,dgm_vcstartup_mentioner__d37356a0dc7cbe7e8961dae8f1f2c7da
shlomibenhaim,JFrog founder Shlomi Ben Haim,los altos,Los Altos,Founder,,shlomibenhaim;people,Founder,JFrog founder Shlomi Ben Haim,,dgm_vcstartup_mentioner,0b176663997eccc331cabbf73a7752a2,dgm_vcstartup_mentioner__0b176663997eccc331cabbf73a7752a2
skonnard,Pluralsight founder Aaron Skonnard,utah,Utah,Founder,,skonnard;people,Founder,Pluralsight founder Aaron Skonnard,,dgm_vcstartup_mentioner,4d6422e7549ba7bc98fce01d0583f80c,dgm_vcstartup_mentioner__4d6422e7549ba7bc98fce01d0583f80c
rlacerte,Bill.com founder Rene Lacerte,california,California,Founder,,rlacerte;people,Founder,Bill.com founder Rene Lacerte,,dgm_vcstartup_mentioner,0dbaa5965adb391da7eb5ba69da4256c,dgm_vcstartup_mentioner__0dbaa5965adb391da7eb5ba69da4256c
mikkelsvane,Zendesk founder Mikkel Svane,"san francisco, ca","San Francisco, CA",Founder,,mikkelsvane;people,Founder,Zendesk founder Mikkel Svane,,dgm_vcstartup_mentioner,b201b53ce3ae8d15188ea89127711cb4,dgm_vcstartup_mentioner__b201b53ce3ae8d15188ea89127711cb4
bhalligan,HubSpot founder Brian Halligan,"cambridge, ma","Cambridge, MA",Founder,,bhalligan;people,Founder,HubSpot founder Brian Halligan,,dgm_vcstartup_mentioner,81cbfb2ba4b2b58929d237279aa2d18d,dgm_vcstartup_mentioner__81cbfb2ba4b2b58929d237279aa2d18d
tomleightonakam,Akamai founder Tom Leighton,"cambridge, ma","Cambridge, MA",Founder,,tomleightonakam;people,Founder,Akamai founder Tom Leighton,,dgm_vcstartup_mentioner,ba60287d029a2a3078d6d58ee1c98bef,dgm_vcstartup_mentioner__ba60287d029a2a3078d6d58ee1c98bef
scottyymc,Avalara founder Scott McFarlane,seattle,Seattle,Founder,,scottyymc;people,Founder,Avalara founder Scott McFarlane,,dgm_vcstartup_mentioner,cdc7d5c7e82c04dd3abe95671af84126,dgm_vcstartup_mentioner__cdc7d5c7e82c04dd3abe95671af84126
justyn,Sprout Social founder Justyn Howard,chicago,Chicago,Founder,,justyn;people,Founder,Sprout Social founder Justyn Howard,,dgm_vcstartup_mentioner,7ec9ce36f857954f0beb7a278588c843,dgm_vcstartup_mentioner__7ec9ce36f857954f0beb7a278588c843
aartjandegeus,Synopsys founder Aart de Geus,amsterdam,Amsterdam,Founder,,aartjandegeus;people,Founder,Synopsys founder Aart de Geus,,dgm_vcstartup_mentioner,3db17a4c2027136e16be4085e378a875,dgm_vcstartup_mentioner__3db17a4c2027136e16be4085e378a875
joshjames,Domo founder Josh James,utah,Utah,Founder,,joshjames;people,Founder,Domo founder Josh James,,dgm_vcstartup_mentioner,b833b57307ffd5d7f9fe96e5f5316eed,dgm_vcstartup_mentioner__b833b57307ffd5d7f9fe96e5f5316eed
ayoran,Tenable founder Amit Yorzan,maryland,Maryland,Founder,,ayoran;people,Founder,Tenable founder Amit Yorzan,,dgm_vcstartup_mentioner,62f0e1e66b8c2eb615d247e60aac431e,dgm_vcstartup_mentioner__62f0e1e66b8c2eb615d247e60aac431e
tientzuo,Zuora founder Tien Tzuo,"san francisco, ca","San Francisco, CA",Founder,,tientzuo;people,Founder,Zuora founder Tien Tzuo,,dgm_vcstartup_mentioner,8205494013359f8b079dd01dfaa33093,dgm_vcstartup_mentioner__8205494013359f8b079dd01dfaa33093
markmader,founder Mark Mader,,,Founder,,markmader;people,Founder,founder Mark Mader,,dgm_vcstartup_mentioner,83b39e523a43e7d39f74fe343af9b9fa,dgm_vcstartup_mentioner__83b39e523a43e7d39f74fe343af9b9fa
levie,Box founder Aaron Levie,palo alto,Palo Alto,Founder,,levie;people,Founder,Box founder Aaron Levie,,dgm_vcstartup_mentioner,5dc8d5551cae0075fb1e45d163821255,dgm_vcstartup_mentioner__5dc8d5551cae0075fb1e45d163821255
joshuabixby,Stanley Park Ventures founder Joshua Bixby,"vancouver, bc","Vancouver, BC",Founder,,joshuabixby;people,Founder,Stanley Park Ventures founder Joshua Bixby,,dgm_vcstartup_mentioner,fb9f4825bc42c5718349e94db9473eeb,dgm_vcstartup_mentioner__fb9f4825bc42c5718349e94db9473eeb
vivekrshah,founder Vivek Shah,,,Founder,,vivekrshah;people,Founder,founder Vivek Shah,,dgm_vcstartup_mentioner,a7f9fcdb0be819b75d2d05a4db6469cb,dgm_vcstartup_mentioner__a7f9fcdb0be819b75d2d05a4db6469cb
andredurand,Ping Identity founder Andre Durand,denver,Denver,Founder,,andredurand;people,Founder,Ping Identity founder Andre Durand,,dgm_vcstartup_mentioner,bdd7c02011db7dccf0fc5e5ae1948cc1,dgm_vcstartup_mentioner__bdd7c02011db7dccf0fc5e5ae1948cc1
mike_baur,founder Michael L Baur,zurich,Zurich,Founder,,mike_baur;people,Founder,founder Michael L Baur,,dgm_vcstartup_mentioner,15873a0b09172e363a034c612414bb51,dgm_vcstartup_mentioner__15873a0b09172e363a034c612414bb51
jack,Swiss Startup Group founder Jack Dorsey,"san francisco, ca","San Francisco, CA",Founder,,8en;people,Founder,Swiss Startup Group founder Jack Dorsey,,dgm_vcstartup_mentioner,717afcc027cb5a32a7e8c4ded7db8e8b,dgm_vcstartup_mentioner__717afcc027cb5a32a7e8c4ded7db8e8b
8en,Pinterest founder Ben Silbermann,"san francisco, ca","San Francisco, CA",Founder,,t_xu;people,Founder,Pinterest founder Ben Silbermann,,dgm_vcstartup_mentioner,830166e5f4abeb0deb31682c36360df2,dgm_vcstartup_mentioner__830166e5f4abeb0deb31682c36360df2
t_xu,DoorDash founder Tony Xu,"san francisco, ca","San Francisco, CA",Founder,,mlevchin;people,Founder,DoorDash founder Tony Xu,,dgm_vcstartup_mentioner,ae2384f9fed20a21a05c6738e7809d23,dgm_vcstartup_mentioner__ae2384f9fed20a21a05c6738e7809d23
mlevchin,Paypal founder Max Levchin,"san francisco, ca","San Francisco, CA",Founder,,kmlake;people,Founder,Paypal founder Max Levchin,,dgm_vcstartup_mentioner,e743d0883a8381407e2b1f0595b38023,dgm_vcstartup_mentioner__e743d0883a8381407e2b1f0595b38023
kmlake,Stitch Fix founder Katrina Lake,"san francisco, ca","San Francisco, CA",Founder,,whitwolfeherd;people,Founder,Stitch Fix founder Katrina Lake,,dgm_vcstartup_mentioner,09cd491e38612253d3fa6d7733912230,dgm_vcstartup_mentioner__09cd491e38612253d3fa6d7733912230
whitwolfeherd,Bumble founder Whitney Wolfe Herd,austin,Austin,Founder,,tuckertherese;people,Founder,Bumble founder Whitney Wolfe Herd,,dgm_vcstartup_mentioner,b31fd95964b0f2ac2a996d99c7290df5,dgm_vcstartup_mentioner__b31fd95964b0f2ac2a996d99c7290df5
tuckertherese,BlackLine founder Therese Tucker,los angeles,Los Angeles,Founder,,marrc;people,Founder,BlackLine founder Therese Tucker,,dgm_vcstartup_mentioner,52072c69565b7d35102efd015b2ad083,dgm_vcstartup_mentioner__52072c69565b7d35102efd015b2ad083
marrc,Poshmark founder Manish Chandra,"san francisco, ca","San Francisco, CA",Founder,,jeremys;people,Founder,Poshmark founder Manish Chandra,,dgm_vcstartup_mentioner,89acf9aeec293e5c36321cfda2814cd7,dgm_vcstartup_mentioner__89acf9aeec293e5c36321cfda2814cd7
jeremys,Yelp founder Jeremy Stoppelman,"san francisco, ca","San Francisco, CA",Founder,,shar_dubey;people,Founder,Yelp founder Jeremy Stoppelman,,dgm_vcstartup_mentioner,3cf7f6d0ae50f6f1013fa9c0b9fa4337,dgm_vcstartup_mentioner__3cf7f6d0ae50f6f1013fa9c0b9fa4337
shar_dubey,Match Group CEO Dubey,dallas,Dallas,Founder,,keylargofoley;people,Founder,Match Group CEO Dubey,,dgm_vcstartup_mentioner,5b83454dd05adb1e47e905b05814666a,dgm_vcstartup_mentioner__5b83454dd05adb1e47e905b05814666a
keylargofoley,Peloton founder John Foley,new york,New York,Founder,,michakaufman;people,Founder,Peloton founder John Foley,,dgm_vcstartup_mentioner,dd98923a109b045e75e25e63c1a7c11a,dgm_vcstartup_mentioner__dd98923a109b045e75e25e63c1a7c11a
michakaufman,Fiverr founder Micha Kaufman,tel aviv,Tel Aviv,Founder,,bchesky;people,Founder,Fiverr founder Micha Kaufman,,dgm_vcstartup_mentioner,be71ee525b1dddfff7e6d5913cfa0ac6,dgm_vcstartup_mentioner__be71ee525b1dddfff7e6d5913cfa0ac6
