keyword,caption_name,type,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
jaspritbumrah93,Indian Premier League player Jasprit Bumrah,Celebrity,general.alert4,Celebrity,Indian Premier League player Jasprit Bumrah,,Celeb_Mentioner,b4b2f183a05ad961e5eaecd3c0307931,Celeb_Mentioner__b4b2f183a05ad961e5eaecd3c0307931
imraina,Indian Premier League player Suresh Raina,Celebrity,general.alert4,Celebrity,Indian Premier League player Suresh Raina,,Celeb_Mentioner,d330c8448c81768091877779223d5941,Celeb_Mentioner__d330c8448c81768091877779223d5941
shreyasiyer15,Indian Premier League player Shreyas Iyer,Celebrity,general.alert4,Celebrity,Indian Premier League player Shreyas Iyer,,Celeb_Mentioner,50478d65565b81dd01f9ad237490e845,Celeb_Mentioner__50478d65565b81dd01f9ad237490e845
rashidkhan_19,Indian Premier League player Rashid Khan,Celebrity,general.alert4,Celebrity,Indian Premier League player Rashid Khan,,Celeb_Mentioner,be91e90af3bcfe227593814dcf8760e2,Celeb_Mentioner__be91e90af3bcfe227593814dcf8760e2
henrygayle,Indian Premier League player Chris Gayle,Celebrity,general.alert4,Celebrity,Indian Premier League player Chris Gayle,,Celeb_Mentioner,2a526381c3d803d6dc14411276398416,Celeb_Mentioner__2a526381c3d803d6dc14411276398416
sdhawan25,Indian Premier League player Shikhar Dhawan,Celebrity,general.alert4,Celebrity,Indian Premier League player Shikhar Dhawan,,Celeb_Mentioner,24b7a38de06e777ed775509db6c9108b,Celeb_Mentioner__24b7a38de06e777ed775509db6c9108b
imjadeja,Indian Premier League player Ravindra Jadeja,Celebrity,general.alert4,Celebrity,Indian Premier League player Ravindra Jadeja,,Celeb_Mentioner,f25e9088ccd7c56a59001d427fe0c84c,Celeb_Mentioner__f25e9088ccd7c56a59001d427fe0c84c
theellenshow,Ellen DeGeneres,Celebrity,general.alert4,Celebrity,Ellen DeGeneres,,Celeb_Mentioner,156daca003aa52ff09064d00bdb270da,Celeb_Mentioner__156daca003aa52ff09064d00bdb270da
jtimberlake,Justin Timberlake,Celebrity,general.alert4,Celebrity,Justin Timberlake,,Celeb_Mentioner,1629c2fdb3159e4ae19de0d2fca5f3be,Celeb_Mentioner__1629c2fdb3159e4ae19de0d2fca5f3be
jimmyfallon,Jimmy Fallon,Celebrity,general.alert4,Celebrity,Jimmy Fallon,,Celeb_Mentioner,fd7e09b4978dba776845f8e81ba81ce8,Celeb_Mentioner__fd7e09b4978dba776845f8e81ba81ce8
srbachchan,Amitabh Bachchan,Celebrity,general.alert4,Celebrity,Amitabh Bachchan,,Celeb_Mentioner,932dfd6c1a26edcedfda25512fcc62ce,Celeb_Mentioner__932dfd6c1a26edcedfda25512fcc62ce
oprah,Oprah Winfrey,Celebrity,general.alert4,Celebrity,Oprah Winfrey,,Celeb_Mentioner,7e4501be8c8f669de353b9e760830a50,Celeb_Mentioner__7e4501be8c8f669de353b9e760830a50
beingsalmankhan,Salman Khan,Celebrity,general.alert4,Celebrity,Salman Khan,,Celeb_Mentioner,bf12df055b6319f70d9ecf62fabd4ca7,Celeb_Mentioner__bf12df055b6319f70d9ecf62fabd4ca7
iamsrk,Shah Rukh Khan,Celebrity,general.alert4,Celebrity,Shah Rukh Khan,,Celeb_Mentioner,80fa1026571b4b2134f10b24764c802c,Celeb_Mentioner__80fa1026571b4b2134f10b24764c802c
niallofficial,Niall Horan,Celebrity,general.alert4,Celebrity,Niall Horan,,Celeb_Mentioner,54fa4b171d28e17ee35e1e891f270a4d,Celeb_Mentioner__54fa4b171d28e17ee35e1e891f270a4d
drake,Drake,Celebrity,general.alert4,Celebrity,Drake,,Celeb_Mentioner,b150f254e79816bcde37b04180539289,Celeb_Mentioner__b150f254e79816bcde37b04180539289
kevinhart4real,Kevin Hart,Celebrity,general.alert4,Celebrity,Kevin Hart,,Celeb_Mentioner,72bb151730fa9520c8cb7bbb0f0b4e14,Celeb_Mentioner__72bb151730fa9520c8cb7bbb0f0b4e14
wizkhalifa,Wiz Khalifa,Celebrity,general.alert4,Celebrity,Wiz Khalifa,,Celeb_Mentioner,3fcede0b05060d496a3ab1d0f80a8dd0,Celeb_Mentioner__3fcede0b05060d496a3ab1d0f80a8dd0
harry_styles,Harry Styles,Celebrity,general.alert4,Celebrity,Harry Styles,,Celeb_Mentioner,45ebbb129017c1701ce01ae36f46c203,Celeb_Mentioner__45ebbb129017c1701ce01ae36f46c203
louis_tomlinson,Louis Tomlinson,Celebrity,general.alert4,Celebrity,Louis Tomlinson,,Celeb_Mentioner,b451ea68902a761e4585b61616a82891,Celeb_Mentioner__b451ea68902a761e4585b61616a82891
liltunechi,Lil Wayne,Celebrity,general.alert4,Celebrity,Lil Wayne,,Celeb_Mentioner,62ecce73e8f5b427fd4516b20f18da6e,Celeb_Mentioner__62ecce73e8f5b427fd4516b20f18da6e
liampayne,Liam,Celebrity,general.alert4,Celebrity,Liam,,Celeb_Mentioner,b723ec00f1a277fc71e5644eea40af38,Celeb_Mentioner__b723ec00f1a277fc71e5644eea40af38
bts_twt,BTS,Celebrity,general.alert4,Celebrity,BTS,,Celeb_Mentioner,e66b8a0acab164bdbf805b19348be653,Celeb_Mentioner__e66b8a0acab164bdbf805b19348be653
chrisbrown,Chris Brown,Celebrity,general.alert4,Celebrity,Chris Brown,,Celeb_Mentioner,86517b0d724548d323c8dc0a9397de31,Celeb_Mentioner__86517b0d724548d323c8dc0a9397de31
pink,Pink,Celebrity,general.alert4,Celebrity,Pink,,Celeb_Mentioner,8dc5344bc0746e1cc5abf896ca03bbdf,Celeb_Mentioner__8dc5344bc0746e1cc5abf896ca03bbdf
onedirection,One Direction,Celebrity,general.alert4,Celebrity,One Direction,,Celeb_Mentioner,88f80198047620cb1a5bf1dd50759e1b,Celeb_Mentioner__88f80198047620cb1a5bf1dd50759e1b
zaynmalik,Zayn Malik,Celebrity,general.alert4,Celebrity,Zayn Malik,,Celeb_Mentioner,c173ef7ed640ff0d594ed2a666f0fcfc,Celeb_Mentioner__c173ef7ed640ff0d594ed2a666f0fcfc
aliciakeys,Alicia Keys,Celebrity,general.alert4,Celebrity,Alicia Keys,,Celeb_Mentioner,730b13765787de9db7383734b8db253b,Celeb_Mentioner__730b13765787de9db7383734b8db253b
ihrithik,Hrithik Roshan,Celebrity,general.alert4,Celebrity,Hrithik Roshan,,Celeb_Mentioner,0c94e386f9074ecf0564f978535eb42a,Celeb_Mentioner__0c94e386f9074ecf0564f978535eb42a
emmawatson,Emma Watson,Celebrity,general.alert4,Celebrity,Emma Watson,,Celeb_Mentioner,c0efd98e7074447769ec799104f2e94d,Celeb_Mentioner__c0efd98e7074447769ec799104f2e94d
conanobrien,Conan O'Brien,Celebrity,general.alert4,Celebrity,Conan O'Brien,,Celeb_Mentioner,e1c0e5f7a65c7c54c2397f424cced96a,Celeb_Mentioner__e1c0e5f7a65c7c54c2397f424cced96a
deepikapadukone,Deepika Padukone,Celebrity,general.alert4,Celebrity,Deepika Padukone,,Celeb_Mentioner,eab2b13289ab67f463d0c8c62856c13f,Celeb_Mentioner__eab2b13289ab67f463d0c8c62856c13f
bts_bighit,South Korean boy band BTS,Celebrity,general.alert4,Celebrity,South Korean boy band BTS,,Celeb_Mentioner,c0eed04597cf2cf777660c0db7e14735,Celeb_Mentioner__c0eed04597cf2cf777660c0db7e14735
priyankachopra,Priyanka Chopra,Celebrity,general.alert4,Celebrity,Priyanka Chopra,,Celeb_Mentioner,51ae3a92ba49c90bd9b0d48565cba5ee,Celeb_Mentioner__51ae3a92ba49c90bd9b0d48565cba5ee
aamir_khan,Aamir Khan,Celebrity,general.alert4,Celebrity,Aamir Khan,,Celeb_Mentioner,a0bc3cd5d65f0bdc7f812a022b8f1852,Celeb_Mentioner__a0bc3cd5d65f0bdc7f812a022b8f1852
actuallynph,Neil Patrick Harris,Celebrity,general.alert4,Celebrity,Neil Patrick Harris,,Celeb_Mentioner,c7b680f114a3659e761abbcc55a23732,Celeb_Mentioner__c7b680f114a3659e761abbcc55a23732
pitbull,Pitbull,Celebrity,general.alert4,Celebrity,Pitbull,,Celeb_Mentioner,945ec354a9710c53c2dea169b33431ff,Celeb_Mentioner__945ec354a9710c53c2dea169b33431ff
danieltosh,Comedian Daniel Tosh,Celebrity,general.alert4,Celebrity,Comedian Daniel Tosh,,Celeb_Mentioner,863b00bcf8aec0caa28c8729f7f89a52,Celeb_Mentioner__863b00bcf8aec0caa28c8729f7f89a52
arrahman,AR Rahman,Celebrity,general.alert4,Celebrity,AR Rahman,,Celeb_Mentioner,8062a0445a196230f5634f4b066af493,Celeb_Mentioner__8062a0445a196230f5634f4b066af493
coldplay,Coldplay,Celebrity,general.alert4,Celebrity,Coldplay,,Celeb_Mentioner,aa968850a9d255494612acd0552f8fcd,Celeb_Mentioner__aa968850a9d255494612acd0552f8fcd
anushkasharma,Anushka Sharma,Celebrity,general.alert4,Celebrity,Anushka Sharma,,Celeb_Mentioner,65a65f4e6b6f73ce22adaa1a4fe84855,Celeb_Mentioner__65a65f4e6b6f73ce22adaa1a4fe84855
nickiminaj,Nicki Minaj,Celebrity,general.alert4,Celebrity,Nicki Minaj,,Celeb_Mentioner,206852b9306afa2b3c5dc232aab226f1,Celeb_Mentioner__206852b9306afa2b3c5dc232aab226f1
avrillavigne,Avril Lavigne,Celebrity,general.alert4,Celebrity,Avril Lavigne,,Celeb_Mentioner,b64a9394ec249c24e1ced4123ec9edd0,Celeb_Mentioner__b64a9394ec249c24e1ced4123ec9edd0
aliaa08,Alia Bhatt,Celebrity,general.alert4,Celebrity,Alia Bhatt,,Celeb_Mentioner,a71e5caa058d3887132622ed4c5467ba,Celeb_Mentioner__a71e5caa058d3887132622ed4c5467ba
davidguetta,David Guetta,Celebrity,general.alert4,Celebrity,David Guetta,,Celeb_Mentioner,bb28f8c4a84586e2eb1c3d092ab94f4b,Celeb_Mentioner__bb28f8c4a84586e2eb1c3d092ab94f4b
whindersson,Internet personality Whindersson Nunes,Celebrity,general.alert4,Celebrity,Internet personality Whindersson Nunes,,Celeb_Mentioner,b4f7a13cbb3b8705a780dfd616240c4b,Celeb_Mentioner__b4f7a13cbb3b8705a780dfd616240c4b
ricky_martin,Ricky Martin,Celebrity,general.alert4,Celebrity,Ricky Martin,,Celeb_Mentioner,818ef62dce0d768b99a492012eacf18b,Celeb_Mentioner__818ef62dce0d768b99a492012eacf18b
blakeshelton,Blake Shelton,Celebrity,general.alert4,Celebrity,Blake Shelton,,Celeb_Mentioner,618ec48ad714bf2b9f6e9ce377c285c1,Celeb_Mentioner__618ec48ad714bf2b9f6e9ce377c285c1
alejandrosanz,Singer Alejandro Sanz,Celebrity,general.alert4,Celebrity,Singer Alejandro Sanz,,Celeb_Mentioner,6c03c542d3bb5630b299553197b43bcc,Celeb_Mentioner__6c03c542d3bb5630b299553197b43bcc
leodicaprio,Leonardo DiCaprio,Celebrity,general.alert4,Celebrity,Leonardo DiCaprio,,Celeb_Mentioner,e82c7353e25e3af52b96080703d13d17,Celeb_Mentioner__e82c7353e25e3af52b96080703d13d17
stephenathome,Stephen Colbert,Celebrity,general.alert4,Celebrity,Stephen Colbert,,Celeb_Mentioner,babb1d7afb5979ef60309417bf57964f,Celeb_Mentioner__babb1d7afb5979ef60309417bf57964f
snoopdogg,Snoop Dogg,Celebrity,general.alert4,Celebrity,Snoop Dogg,,Celeb_Mentioner,968c10f8f15961d036ca8945662560af,Celeb_Mentioner__968c10f8f15961d036ca8945662560af
jimcarrey,Jim Carrey,Celebrity,general.alert4,Celebrity,Jim Carrey,,Celeb_Mentioner,3290dd21bef3b0c2d7391186fe809712,Celeb_Mentioner__3290dd21bef3b0c2d7391186fe809712
zendaya,Actor Zendaya,Celebrity,general.alert4,Celebrity,Actor Zendaya,,Celeb_Mentioner,cef52485ffecdb41da365bc08c93c19d,Celeb_Mentioner__cef52485ffecdb41da365bc08c93c19d
anupampkher,Anupam Kher,Celebrity,general.alert4,Celebrity,Anupam Kher,,Celeb_Mentioner,8bcc9892b9ac138233b8f33740c17be9,Celeb_Mentioner__8bcc9892b9ac138233b8f33740c17be9
shugairi,Ahmad Al Shugairi,Celebrity,general.alert4,Celebrity,Ahmad Al Shugairi,,Celeb_Mentioner,ef417e896434474be31ffb97bd627a05,Celeb_Mentioner__ef417e896434474be31ffb97bd627a05
kapilsharmak9,Kapil Sharma,Celebrity,general.alert4,Celebrity,Kapil Sharma,,Celeb_Mentioner,0833bebe5b5d1113fc43bc8b6200f8f9,Celeb_Mentioner__0833bebe5b5d1113fc43bc8b6200f8f9
agnezmo,Singer Agnez Mo,Celebrity,general.alert4,Celebrity,Singer Agnez Mo,,Celeb_Mentioner,3ef4ef3082ba0063daabaad26986cc8d,Celeb_Mentioner__3ef4ef3082ba0063daabaad26986cc8d
aplusk,Ashton Kutcher,Celebrity,general.alert4,Celebrity,Ashton Kutcher,,Celeb_Mentioner,9527fc91125edc9c2613fe11ddad669e,Celeb_Mentioner__9527fc91125edc9c2613fe11ddad669e
karanjohar,Karan Johar,Celebrity,general.alert4,Celebrity,Karan Johar,,Celeb_Mentioner,54a516d7e54b34ac017a60363aae4818,Celeb_Mentioner__54a516d7e54b34ac017a60363aae4818
iamcardib,Rapper Cardi B,Celebrity,general.alert4,Celebrity,Rapper Cardi B,,Celeb_Mentioner,f1f30ac7209ba4e13a893ea996051f50,Celeb_Mentioner__f1f30ac7209ba4e13a893ea996051f50
ivetesangalo,Singer Ivete Sangalo,Celebrity,general.alert4,Celebrity,Singer Ivete Sangalo,,Celeb_Mentioner,a56a4e1c3f927aecfd31e5eb9a0b6b53,Celeb_Mentioner__a56a4e1c3f927aecfd31e5eb9a0b6b53
danilogentili,Comedian Danilo Gentili,Celebrity,general.alert4,Celebrity,Comedian Danilo Gentili,,Celeb_Mentioner,6420b3cac71e3b5337f28447ee15e7a8,Celeb_Mentioner__6420b3cac71e3b5337f28447ee15e7a8
parishilton,Paris Hilton,Celebrity,general.alert4,Celebrity,Paris Hilton,,Celeb_Mentioner,eeb6eb5a7eed29dfb59e937e64a7e400,Celeb_Mentioner__eeb6eb5a7eed29dfb59e937e64a7e400
tomhanks,Tom Hanks,Celebrity,general.alert4,Celebrity,Tom Hanks,,Celeb_Mentioner,a009bc4cd6b216dd5a8cda8449144331,Celeb_Mentioner__a009bc4cd6b216dd5a8cda8449144331
radityadika,Author Raditya Dika,Celebrity,general.alert4,Celebrity,Author Raditya Dika,,Celeb_Mentioner,e671f90f717b0eedf35a9a0c2827b05e,Celeb_Mentioner__e671f90f717b0eedf35a9a0c2827b05e
diddy,Diddy,Celebrity,general.alert4,Celebrity,Diddy,,Celeb_Mentioner,39760181c887a11d9b31ca67d29b1958,Celeb_Mentioner__39760181c887a11d9b31ca67d29b1958
zacefron,Zac Efron,Celebrity,general.alert4,Celebrity,Zac Efron,,Celeb_Mentioner,ca7e4bad804a48b19a21a461be45abf5,Celeb_Mentioner__ca7e4bad804a48b19a21a461be45abf5
juniorbachchan,Abhishek Bachchan,Celebrity,general.alert4,Celebrity,Abhishek Bachchan,,Celeb_Mentioner,1ab468d7f4bb854089b342fc39df7c33,Celeb_Mentioner__1ab468d7f4bb854089b342fc39df7c33
ryanseacrest,Ryan Seacrest,Celebrity,general.alert4,Celebrity,Ryan Seacrest,,Celeb_Mentioner,492bb4bdc9f2cf911dde1e988cb6a476,Celeb_Mentioner__492bb4bdc9f2cf911dde1e988cb6a476
shahidkapoor,Shahid Kapoor,Celebrity,general.alert4,Celebrity,Shahid Kapoor,,Celeb_Mentioner,cca6dfb4742726168fdc90d8fe5e914a,Celeb_Mentioner__cca6dfb4742726168fdc90d8fe5e914a
elissakh,Singer Elissa,Celebrity,general.alert4,Celebrity,Singer Elissa,,Celeb_Mentioner,9cc45e63d7b5c3a1ce1e22ff4215660d,Celeb_Mentioner__9cc45e63d7b5c3a1ce1e22ff4215660d
camerondallas,Internet personality Cameron Dallas,Celebrity,general.alert4,Celebrity,Internet personality Cameron Dallas,,Celeb_Mentioner,718bf2280a861aa224a9587239810adf,Celeb_Mentioner__718bf2280a861aa224a9587239810adf
nancyajram,Singer Nancy Ajram,Celebrity,general.alert4,Celebrity,Singer Nancy Ajram,,Celeb_Mentioner,8cf5ab3df0ce4010222faa337bb1213e,Celeb_Mentioner__8cf5ab3df0ce4010222faa337bb1213e
cmylmz,Comedian Cem Yilmaz,Celebrity,general.alert4,Celebrity,Comedian Cem Yilmaz,,Celeb_Mentioner,002ade4a34864749b0e4ff7545e9218b,Celeb_Mentioner__002ade4a34864749b0e4ff7545e9218b
mangeshkarlata,Singer Lata Mangeshkar,Celebrity,general.alert4,Celebrity,Singer Lata Mangeshkar,,Celeb_Mentioner,808aba4b4dc274df67f2010d3b82a7a5,Celeb_Mentioner__808aba4b4dc274df67f2010d3b82a7a5
claudialeitte,Singer Claudia Leitte,Celebrity,general.alert4,Celebrity,Singer Claudia Leitte,,Celeb_Mentioner,ced613d5cb5ac608a436b06355d78ed7,Celeb_Mentioner__ced613d5cb5ac608a436b06355d78ed7
rickygervais,Ricky Gervais,Celebrity,general.alert4,Celebrity,Ricky Gervais,,Celeb_Mentioner,046c6588453ad7714d031e81e3e51868,Celeb_Mentioner__046c6588453ad7714d031e81e3e51868
bigsean,Rapper Big Sean,Celebrity,general.alert4,Celebrity,Rapper Big Sean,,Celeb_Mentioner,79fde4dd9fb7676990c6360098bb4f01,Celeb_Mentioner__79fde4dd9fb7676990c6360098bb4f01
realhughjackman,Hugh Jackman,Celebrity,general.alert4,Celebrity,Hugh Jackman,,Celeb_Mentioner,d756b74e5cbe3e47cbb0de8969ea3ce4,Celeb_Mentioner__d756b74e5cbe3e47cbb0de8969ea3ce4
maroon5,Maroon 5,Celebrity,general.alert4,Celebrity,Maroon 5,,Celeb_Mentioner,0462eb2270f36ad2d5da74e6ddf82885,Celeb_Mentioner__0462eb2270f36ad2d5da74e6ddf82885
nickjonas,Nick Jonas,Celebrity,general.alert4,Celebrity,Nick Jonas,,Celeb_Mentioner,72884441ceeb7a8587ea5c25e849615a,Celeb_Mentioner__72884441ceeb7a8587ea5c25e849615a
neiltyson,Neil deGrasse Tyson,Celebrity,general.alert4,Celebrity,Neil deGrasse Tyson,,Celeb_Mentioner,9212125a2b6387915134f5837f1ec8c8,Celeb_Mentioner__9212125a2b6387915134f5837f1ec8c8
jk_rowling,JK Rowling,Celebrity,general.alert4,Celebrity,JK Rowling,,Celeb_Mentioner,ccc9c96c4c93ed2907d64e1c5be69fc6,Celeb_Mentioner__ccc9c96c4c93ed2907d64e1c5be69fc6
daddy_yankee,Daddy Yankee,Celebrity,general.alert4,Celebrity,Daddy Yankee,,Celeb_Mentioner,ed73022e38d78447588e214e0d9b6a3f,Celeb_Mentioner__ed73022e38d78447588e214e0d9b6a3f
tyrabanks,Tyra Banks,Celebrity,general.alert4,Celebrity,Tyra Banks,,Celeb_Mentioner,f82f79ea616d5ff39006b89e04f3ff44,Celeb_Mentioner__f82f79ea616d5ff39006b89e04f3ff44
ajaydevgn,Actor Ajay Devgan,Celebrity,general.alert4,Celebrity,Actor Ajay Devgan,,Celeb_Mentioner,3effb31112321026f985ecc1c185d304,Celeb_Mentioner__3effb31112321026f985ecc1c185d304
halsey,Singer Halsey,Celebrity,general.alert4,Celebrity,Singer Halsey,,Celeb_Mentioner,f0db3b17e5b85479bf653e141f6b0b21,Celeb_Mentioner__f0db3b17e5b85479bf653e141f6b0b21
enriqueiglesias,Enrique Iglesias,Celebrity,general.alert4,Celebrity,Enrique Iglesias,,Celeb_Mentioner,78f90d7c3bccd5de871662d1d54a2db7,Celeb_Mentioner__78f90d7c3bccd5de871662d1d54a2db7
treysongz,Trey Songz,Celebrity,general.alert4,Celebrity,Trey Songz,,Celeb_Mentioner,cec8a49d92af7d3fd2d02763bbd40af7,Celeb_Mentioner__cec8a49d92af7d3fd2d02763bbd40af7
gusttavo_lima,Singer Gusttavo Lima,Celebrity,general.alert4,Celebrity,Singer Gusttavo Lima,,Celeb_Mentioner,be79b8fb43cb39b116fc631417a7bd23,Celeb_Mentioner__be79b8fb43cb39b116fc631417a7bd23
annecurtissmith,Actor Anne Curtis-Smith,Celebrity,general.alert4,Celebrity,Actor Anne Curtis-Smith,,Celeb_Mentioner,4972b5ade9a07c9330f04b672003df44,Celeb_Mentioner__4972b5ade9a07c9330f04b672003df44
sethmacfarlane,Seth MacFarlane,Celebrity,general.alert4,Celebrity,Seth MacFarlane,,Celeb_Mentioner,3b126d6c0e5163e4eddfaa391112961c,Celeb_Mentioner__3b126d6c0e5163e4eddfaa391112961c
vicegandako,Comedian Vice Ganda,Celebrity,general.alert4,Celebrity,Comedian Vice Ganda,,Celeb_Mentioner,c5e7c7bf4001ed9d7c3d6681309db93a,Celeb_Mentioner__c5e7c7bf4001ed9d7c3d6681309db93a
parineetichopra,Actor Parineeti Chopra,Celebrity,general.alert4,Celebrity,Actor Parineeti Chopra,,Celeb_Mentioner,6c7b4b9cbd8cd5ee8ad0b13948c1d30c,Celeb_Mentioner__6c7b4b9cbd8cd5ee8ad0b13948c1d30c
ranveerofficial,Actor Ranveer Singh,Celebrity,general.alert4,Celebrity,Actor Ranveer Singh,,Celeb_Mentioner,59fb8f2df8aad290474cbf8ba229d141,Celeb_Mentioner__59fb8f2df8aad290474cbf8ba229d141
jcolenc,Rapper J Cole,Celebrity,general.alert4,Celebrity,Rapper J Cole,,Celeb_Mentioner,ca88c14a55a7a9f5127f7f0b5017c6c5,Celeb_Mentioner__ca88c14a55a7a9f5127f7f0b5017c6c5
shraddhakapoor,Actor Shraddha Kapoor,Celebrity,general.alert4,Celebrity,Actor Shraddha Kapoor,,Celeb_Mentioner,cac68bcd6fe532048255843c49d43dfe,Celeb_Mentioner__cac68bcd6fe532048255843c49d43dfe
chrissyteigen,Chrissy Teigen,Celebrity,general.alert4,Celebrity,Chrissy Teigen,,Celeb_Mentioner,e925e6cadecfb6fd0daeec42292dbffb,Celeb_Mentioner__e925e6cadecfb6fd0daeec42292dbffb
marcosmion,Actor Marcos Mion,Celebrity,general.alert4,Celebrity,Actor Marcos Mion,,Celeb_Mentioner,0299dbd0c9ad4238dc2d10506f4b8715,Celeb_Mentioner__0299dbd0c9ad4238dc2d10506f4b8715
lucianohuck,Producer Luciano Huck,Celebrity,general.alert4,Celebrity,Producer Luciano Huck,,Celeb_Mentioner,d13fb4af47c8d52df1a669ccc0fc3974,Celeb_Mentioner__d13fb4af47c8d52df1a669ccc0fc3974
sonamakapoor,Actor Sonam K Ahuja,Celebrity,general.alert4,Celebrity,Actor Sonam K Ahuja,,Celeb_Mentioner,6562b85c295d7b3dc3fbd1d823830cfe,Celeb_Mentioner__6562b85c295d7b3dc3fbd1d823830cfe
anitta,Anitta,Celebrity,general.alert4,Celebrity,Anitta,,Celeb_Mentioner,16e3d6059dd628194e23fe6bc2d50e28,Celeb_Mentioner__16e3d6059dd628194e23fe6bc2d50e28
markiplier,YouTube personality Markiplier,Celebrity,general.alert4,Celebrity,YouTube personality Markiplier,,Celeb_Mentioner,5a0813692ab9c3158bbd2c39de2d673d,Celeb_Mentioner__5a0813692ab9c3158bbd2c39de2d673d
felipeneto,Felipe Neto,Celebrity,general.alert4,Celebrity,Felipe Neto,,Celeb_Mentioner,6cc7f7b3c5c13e7348715b371d25e63b,Celeb_Mentioner__6cc7f7b3c5c13e7348715b371d25e63b
chetan_bhagat,Author Chetan Bhagat,Celebrity,general.alert4,Celebrity,Author Chetan Bhagat,,Celeb_Mentioner,ec69fa2c605d349c1cff645a58135445,Celeb_Mentioner__ec69fa2c605d349c1cff645a58135445
50cent,50 Cent,Celebrity,general.alert4,Celebrity,50 Cent,,Celeb_Mentioner,faba8d4ac1b5880ef64a5de3ea7d1fa9,Celeb_Mentioner__faba8d4ac1b5880ef64a5de3ea7d1fa9
ashleytisdale,Ashley Tisdale,Celebrity,general.alert4,Celebrity,Ashley Tisdale,,Celeb_Mentioner,bbde08576c85a3c4c0dd79da9d621bf2,Celeb_Mentioner__bbde08576c85a3c4c0dd79da9d621bf2
5sos,5 Seconds of Summer,Celebrity,general.alert4,Celebrity,5 Seconds of Summer,,Celeb_Mentioner,18bc963752cd1de09a71348766ffed12,Celeb_Mentioner__18bc963752cd1de09a71348766ffed12
stephenfry,Actor Stephen Fry,Celebrity,general.alert4,Celebrity,Actor Stephen Fry,,Celeb_Mentioner,10770be1f74f6b77e5db8502ccd1a415,Celeb_Mentioner__10770be1f74f6b77e5db8502ccd1a415
richardbranson,Virgin founder Richard Branson,Celebrity,general.alert4,Celebrity,Virgin founder Richard Branson,,Celeb_Mentioner,f487aa149a33f1ecd45aec758a9befe5,Celeb_Mentioner__f487aa149a33f1ecd45aec758a9befe5
143redangel,Actor Angel Locsin,Celebrity,general.alert4,Celebrity,Actor Angel Locsin,,Celeb_Mentioner,c49e58ef64b22828ad779a9ac71e6280,Celeb_Mentioner__c49e58ef64b22828ad779a9ac71e6280
faroutakhtar,Actor Farhan Akhtar,Celebrity,general.alert4,Celebrity,Actor Farhan Akhtar,,Celeb_Mentioner,b406c391052176d7e54dcd890cd26a80,Celeb_Mentioner__b406c391052176d7e54dcd890cd26a80
sarahksilverman,Sarah Silverman,Celebrity,general.alert4,Celebrity,Sarah Silverman,,Celeb_Mentioner,825c34f94be5f14820e9ff2202af32ae,Celeb_Mentioner__825c34f94be5f14820e9ff2202af32ae
iamwill,will.i.am,Celebrity,general.alert4,Celebrity,will.i.am,,Celeb_Mentioner,dd256e210d6036751f64d38852b8a332,Celeb_Mentioner__dd256e210d6036751f64d38852b8a332
calvinharris,Calvin Harris,Celebrity,general.alert4,Celebrity,Calvin Harris,,Celeb_Mentioner,8febe0ebe006041bc2a6bdf761bd078f,Celeb_Mentioner__8febe0ebe006041bc2a6bdf761bd078f
kellyclarkson,Kelly Clarkson,Celebrity,general.alert4,Celebrity,Kelly Clarkson,,Celeb_Mentioner,c058e3f83be67cf520f5ab08d000e555,Celeb_Mentioner__c058e3f83be67cf520f5ab08d000e555
victoriabeckham,Victoria Beckham,Celebrity,general.alert4,Celebrity,Victoria Beckham,,Celeb_Mentioner,8dfb26cac83f0b2f35c75aef855e69bf,Celeb_Mentioner__8dfb26cac83f0b2f35c75aef855e69bf
usher,Usher,Celebrity,general.alert4,Celebrity,Usher,,Celeb_Mentioner,02e6b906fe74c66cede1a70b0735c085,Celeb_Mentioner__02e6b906fe74c66cede1a70b0735c085
jimmykimmel,Jimmy Kimmel,Celebrity,general.alert4,Celebrity,Jimmy Kimmel,,Celeb_Mentioner,267fdad22bf8011076b3b54144e6c5e7,Celeb_Mentioner__267fdad22bf8011076b3b54144e6c5e7
littlemix,Little Mix,Celebrity,general.alert4,Celebrity,Little Mix,,Celeb_Mentioner,02247245fd91503908040f713bb4b60b,Celeb_Mentioner__02247245fd91503908040f713bb4b60b
lunamaya26,Actor Luna Maya,Celebrity,general.alert4,Celebrity,Actor Luna Maya,,Celeb_Mentioner,0baa5a8bcfa0f04731665fc49b0e3376,Celeb_Mentioner__0baa5a8bcfa0f04731665fc49b0e3376
varun_dvn,Actor Varun Dhawan,Celebrity,general.alert4,Celebrity,Actor Varun Dhawan,,Celeb_Mentioner,087134972a6b9974b939059e2c0e4217,Celeb_Mentioner__087134972a6b9974b939059e2c0e4217
kendricklamar,Kendrick Lamar,Celebrity,general.alert4,Celebrity,Kendrick Lamar,,Celeb_Mentioner,4be627711ee0e2a94ee665ba791db61f,Celeb_Mentioner__4be627711ee0e2a94ee665ba791db61f
mindykaling,Mindy Kaling,Celebrity,general.alert4,Celebrity,Mindy Kaling,,Celeb_Mentioner,5088d32933429ed3cfab17b9fc656c2c,Celeb_Mentioner__5088d32933429ed3cfab17b9fc656c2c
