native_language,english_term,caption_text,incident_tier,topic_tags,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
blew up,blew up,Fire incident reported,3,Fires & Collapses,188118,ForeignMinister,Fire incident reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_iceland_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
fire,fire,Fire incident reported,12,Fires & Collapses,188118,Consulates,Fire incident reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_iceland_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
firefighters,firefighters,Fire incident reported,12,Fires & Collapses,188118,Person,Fire incident reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_iceland_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
flames,flames,Fire incident reported,12,Fires & Collapses,188118,Media,Fire incident reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_iceland_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
smoke,smoke,Fire incident reported,12,Fires & Collapses,188118,space,Fire incident reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_iceland_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
ramming,ramming,Ramming incident reported,3,Crime - Non-Active,188297,Keyphrase,Ramming incident reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,63372b68a9e070efdad652851c9afabc,local_news_physical_safety_iceland_caption_topic_threshold_mapping__63372b68a9e070efdad652851c9afabc
to ram,to ram,Ramming incident reported,3,Crime - Non-Active,188297,space,Ramming incident reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,63372b68a9e070efdad652851c9afabc,local_news_physical_safety_iceland_caption_topic_threshold_mapping__63372b68a9e070efdad652851c9afabc
attack,attack,Attack reported,3,Crime - Non-Active,188297,Refinery,Attack reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_iceland_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
invasion,invasion,Attack reported,3,Crime - Non-Active,188297,Refinery,Attack reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_iceland_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
hostage,hostage,Police-involved matter reported,3,Crime - Non-Active,188297,Exec,Police-involved matter reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_iceland_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
hostages,hostages,Police-involved matter reported,3,Crime - Non-Active,188297,Wells,Police-involved matter reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_iceland_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
rescue,rescue,Rescue reported,11,Fires and Collapses,188118,Keyphrase,Rescue reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_iceland_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
arrest,arrest,Police-involved matter reported,10,Crime - No Active Threat,188297,Shipping,Police-involved matter reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_iceland_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
arrested,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,Exec,Police-involved matter reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_iceland_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
american citizen,american citizen,Incident involving US national reported,1,FVEY/NATO Military and Diplomatic Assets,188262,IndustryTerm,Incident involving US national reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,e2aa6d9f1684b717e419d10dc5aae50c,local_news_physical_safety_iceland_caption_topic_threshold_mapping__e2aa6d9f1684b717e419d10dc5aae50c
american man,american man,Incident involving US national reported,1,FVEY/NATO Military and Diplomatic Assets,188262,ForeignMinister,Incident involving US national reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,e2aa6d9f1684b717e419d10dc5aae50c,local_news_physical_safety_iceland_caption_topic_threshold_mapping__e2aa6d9f1684b717e419d10dc5aae50c
american woman,american woman,Incident involving US national reported,1,FVEY/NATO Military and Diplomatic Assets,188262,AAEntity,Incident involving US national reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,e2aa6d9f1684b717e419d10dc5aae50c,local_news_physical_safety_iceland_caption_topic_threshold_mapping__e2aa6d9f1684b717e419d10dc5aae50c
US national,US national,Incident involving US national reported,1,FVEY/NATO Military and Diplomatic Assets,188262,DiplomaticFacilities,Incident involving US national reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,e2aa6d9f1684b717e419d10dc5aae50c,local_news_physical_safety_iceland_caption_topic_threshold_mapping__e2aa6d9f1684b717e419d10dc5aae50c
American person,American person,Incident involving US national reported,1,FVEY/NATO Military and Diplomatic Assets,188262,ForeignMinistry,Incident involving US national reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,e2aa6d9f1684b717e419d10dc5aae50c,local_news_physical_safety_iceland_caption_topic_threshold_mapping__e2aa6d9f1684b717e419d10dc5aae50c
US citizen,US citizen,Incident involving US national reported,1,FVEY/NATO Military and Diplomatic Assets,188262,DiplomaticFacilities,Incident involving US national reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,e2aa6d9f1684b717e419d10dc5aae50c,local_news_physical_safety_iceland_caption_topic_threshold_mapping__e2aa6d9f1684b717e419d10dc5aae50c
volcano,volcano,Volcanic incident reported,2,Natural Disasters,188117,CompanyKeyword,Volcanic incident reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,52d9a2bf6e2c32e6a86f9aa3fcbb4a3f,local_news_physical_safety_iceland_caption_topic_threshold_mapping__52d9a2bf6e2c32e6a86f9aa3fcbb4a3f
earthquake,earthquake,Earthquake reported,2,Natural Disasters,188117,Shipping,Earthquake reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,ea14d8cedb554a9a4cf91fc768aae85e,local_news_physical_safety_iceland_caption_topic_threshold_mapping__ea14d8cedb554a9a4cf91fc768aae85e
traffic,traffic,Crash reported,50,Roadways - Physical,188130,Organization,Crash reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,8e0cb8ae87fb4a18370484e43d6388d2,local_news_physical_safety_iceland_caption_topic_threshold_mapping__8e0cb8ae87fb4a18370484e43d6388d2
crash,crash,Crash reported,50,Roadways - Physical,188130,Exec,Crash reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,8e0cb8ae87fb4a18370484e43d6388d2,local_news_physical_safety_iceland_caption_topic_threshold_mapping__8e0cb8ae87fb4a18370484e43d6388d2
collision,collision,Crash reported,50,Roadways - Physical,188130,Media,Crash reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,8e0cb8ae87fb4a18370484e43d6388d2,local_news_physical_safety_iceland_caption_topic_threshold_mapping__8e0cb8ae87fb4a18370484e43d6388d2
crashed,crashed,Crash reported,50,Roadways - Physical,188130,LegislativeCommittee,Crash reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,8e0cb8ae87fb4a18370484e43d6388d2,local_news_physical_safety_iceland_caption_topic_threshold_mapping__8e0cb8ae87fb4a18370484e43d6388d2
human trafficking,human trafficking,Incident involving human trafficking reported,7,Immigration Issues,188119,Wells,Incident involving human trafficking reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,49a7e186c5ba2b60e161e5cb0de2a2ad,local_news_physical_safety_iceland_caption_topic_threshold_mapping__49a7e186c5ba2b60e161e5cb0de2a2ad
refugees,refugees,Incident involving migrants reported,9,Immigration Issues,188119,Organization,Incident involving migrants reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,5f24999a4d4d358500a34e80775eee4e,local_news_physical_safety_iceland_caption_topic_threshold_mapping__5f24999a4d4d358500a34e80775eee4e
migrants,migrants,Incident involving migrants reported,9,Immigration Issues,188119,Media,Incident involving migrants reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,5f24999a4d4d358500a34e80775eee4e,local_news_physical_safety_iceland_caption_topic_threshold_mapping__5f24999a4d4d358500a34e80775eee4e
immigrants,immigrants,Incident involving migrants reported,9,Immigration Issues,188119,space,Incident involving migrants reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,5f24999a4d4d358500a34e80775eee4e,local_news_physical_safety_iceland_caption_topic_threshold_mapping__5f24999a4d4d358500a34e80775eee4e
coastguard,coastguard,Incident involving coast guard reported,12,Fires & Collapses,188118,CompanyKeyword,Incident involving coast guard reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,5eafea06b4c1638475ca20d22d249fba,local_news_physical_safety_iceland_caption_topic_threshold_mapping__5eafea06b4c1638475ca20d22d249fba
narcotics,narcotics,Incident involving narcotics reported,7,Crime - Narcotics,188109,Pipeline,Incident involving narcotics reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_iceland_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
marijuana,marijuana,Incident involving narcotics reported,7,Crime - Narcotics,188109,Consulates,Incident involving narcotics reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_iceland_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
cocaine,cocaine,Incident involving narcotics reported,7,Crime - Narcotics,188109,Keyphrase,Incident involving narcotics reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_iceland_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
heroin,heroin,Incident involving narcotics reported,7,Crime - Narcotics,188109,DiplomaticFacilities,Incident involving narcotics reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_iceland_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
drugs,drugs,Incident involving narcotics reported,7,Crime - Narcotics,188109,Media,Incident involving narcotics reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_iceland_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
court,court,Court proceedings reported,2,Crime - Courts & Legal Action,188110,FTO,Court proceedings reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,d4e98b031a0ac6617de9b9de687ac979,local_news_physical_safety_iceland_caption_topic_threshold_mapping__d4e98b031a0ac6617de9b9de687ac979
judge,judge,Court proceedings reported,2,Crime - Courts & Legal Action,188110,AAEntity,Court proceedings reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,d4e98b031a0ac6617de9b9de687ac979,local_news_physical_safety_iceland_caption_topic_threshold_mapping__d4e98b031a0ac6617de9b9de687ac979
prosecutor,prosecutor,Court proceedings reported,2,Crime - Courts & Legal Action,188110,Media,Court proceedings reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,d4e98b031a0ac6617de9b9de687ac979,local_news_physical_safety_iceland_caption_topic_threshold_mapping__d4e98b031a0ac6617de9b9de687ac979
criminal proceedings,criminal proceedings,Court proceedings reported,2,Crime - Courts & Legal Action,188110,Shipping,Court proceedings reported,,local_news_physical_safety_iceland_caption_topic_threshold_mapping,d4e98b031a0ac6617de9b9de687ac979,local_news_physical_safety_iceland_caption_topic_threshold_mapping__d4e98b031a0ac6617de9b9de687ac979
