german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ss,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
karl-rahner-strasse,"Karl-Rahner-strasse in Bottrop, Germany",51.5755294,6.9056863,1,,,,,Shipping,"Karl-Rahner-strasse in Bottrop, Germany",,german_fires_bottrop_locations,3a6d24110bbed810fd6033fcd9c93874,german_fires_bottrop_locations__3a6d24110bbed810fd6033fcd9c93874
kathe-kollwitz-strasse,"Kathe-Kollwitz-strasse in Bottrop, Germany",51.6080816,6.920602,1,,,,,News,"Kathe-Kollwitz-strasse in Bottrop, Germany",,german_fires_bottrop_locations,b2aed65c56a5d9a7752ce198bbb6aee5,german_fires_bottrop_locations__b2aed65c56a5d9a7752ce198bbb6aee5
klaus-groth-strasse,"Klaus-Groth-strasse in Bottrop, Germany",51.6083879,6.9164057,1,,,,,Wells,"Klaus-Groth-strasse in Bottrop, Germany",,german_fires_bottrop_locations,a55b6b261ecd2d18f03c5bc6f9d39bb7,german_fires_bottrop_locations__a55b6b261ecd2d18f03c5bc6f9d39bb7
kreienkampsweg,"Kreienkampsweg in Bottrop, Germany",51.6154027,6.8972405,1,,,,,Person,"Kreienkampsweg in Bottrop, Germany",,german_fires_bottrop_locations,9007e5a1cf541ccbe6c8d294bf9054f4,german_fires_bottrop_locations__9007e5a1cf541ccbe6c8d294bf9054f4
lehmschlenke,"Lehmschlenke in Bottrop, Germany",51.5894918,6.9005489,1,,,,,ForeignMinister,"Lehmschlenke in Bottrop, Germany",,german_fires_bottrop_locations,fc2e3e1384e420401f781551e3dfc59b,german_fires_bottrop_locations__fc2e3e1384e420401f781551e3dfc59b
lemmhof,"Lemmhof in Bottrop, Germany",51.6053086,6.9053964,1,,,,,space,"Lemmhof in Bottrop, Germany",,german_fires_bottrop_locations,c33df5869ca9f1a6d6518d5642a98fa4,german_fires_bottrop_locations__c33df5869ca9f1a6d6518d5642a98fa4
loewenfeldstrasse,"Loewenfeldstrasse in Bottrop, Germany",51.6101391,6.9174773,1,,,,,Wells,"Loewenfeldstrasse in Bottrop, Germany",,german_fires_bottrop_locations,dc4dd215bab0ae9730357b9dddfd2606,german_fires_bottrop_locations__dc4dd215bab0ae9730357b9dddfd2606
martin-luther-strasse,"Martin-Luther-strasse in Bottrop, Germany",51.5758027,6.9072388,1,,,,,AAEntity,"Martin-Luther-strasse in Bottrop, Germany",,german_fires_bottrop_locations,22258f5ae354290b96bda573ffdfb670,german_fires_bottrop_locations__22258f5ae354290b96bda573ffdfb670
munsterstrasse,"Munsterstrasse in Bottrop, Germany",51.6241348,6.9258621,1,,,,,Legislator,"Munsterstrasse in Bottrop, Germany",,german_fires_bottrop_locations,9768aa09509fd1fa324d630f45d46e1e,german_fires_bottrop_locations__9768aa09509fd1fa324d630f45d46e1e
ottenkamp,"Ottenkamp in Bottrop, Germany",51.5757436,6.9028665,1,,,,,Wells,"Ottenkamp in Bottrop, Germany",,german_fires_bottrop_locations,f59769e4f7bc486dc16a9671c9ca7ea1,german_fires_bottrop_locations__f59769e4f7bc486dc16a9671c9ca7ea1
ottenschlag,"Ottenschlag in Bottrop, Germany",51.5766966,6.9042118,1,,,,,Legislator,"Ottenschlag in Bottrop, Germany",,german_fires_bottrop_locations,a04cd7a82c5c6f51202e05870e77782b,german_fires_bottrop_locations__a04cd7a82c5c6f51202e05870e77782b
schaferweg,"Schaferweg in Bottrop, Germany",51.5806206,6.8975867,1,,,,,News,"Schaferweg in Bottrop, Germany",,german_fires_bottrop_locations,d31a30faf08c13ae2383c13a7a72bf61,german_fires_bottrop_locations__d31a30faf08c13ae2383c13a7a72bf61
scheideweg,"Scheideweg in Bottrop, Germany",51.6052358,6.9084606,1,,,,,Diplomat,"Scheideweg in Bottrop, Germany",,german_fires_bottrop_locations,1a020a11f023623eaff25f8e45e0ae0f,german_fires_bottrop_locations__1a020a11f023623eaff25f8e45e0ae0f
schlesierstrasse,"Schlesierstrasse in Bottrop, Germany",51.582814,6.8976581,1,,,,,LegislativeCommittee,"Schlesierstrasse in Bottrop, Germany",,german_fires_bottrop_locations,f36d049b25e84197603ba4f30647d365,german_fires_bottrop_locations__f36d049b25e84197603ba4f30647d365
schulstrasse,"Schulstrasse in Bottrop, Germany",51.6141751,6.9213239,1,,,,,AAEntity,"Schulstrasse in Bottrop, Germany",,german_fires_bottrop_locations,a88c58c6410afcdca27ea372b31dcd85,german_fires_bottrop_locations__a88c58c6410afcdca27ea372b31dcd85
schurbrink,"Schurbrink in Bottrop, Germany",51.601235,6.9052289,1,,,,,FTO,"Schurbrink in Bottrop, Germany",,german_fires_bottrop_locations,87e7f5bc4454072ac0093f2e0703f35b,german_fires_bottrop_locations__87e7f5bc4454072ac0093f2e0703f35b
sensenfeld,"Sensenfeld in Bottrop, Germany",51.5836585,6.8898993,1,,,,,AAEntity,"Sensenfeld in Bottrop, Germany",,german_fires_bottrop_locations,f9b943c32412000d9dbbe11267a918c2,german_fires_bottrop_locations__f9b943c32412000d9dbbe11267a918c2
tottelberg,"Tottelberg in Bottrop, Germany",51.5947761,6.8883498,1,,,,,Pipeline,"Tottelberg in Bottrop, Germany",,german_fires_bottrop_locations,8152fb67d85997e7864a9be174377531,german_fires_bottrop_locations__8152fb67d85997e7864a9be174377531
up de walle,"Up de Walle in Bottrop, Germany",51.6161122,6.9034235,1,,,,,LegislativeCommittee,"Up de Walle in Bottrop, Germany",,german_fires_bottrop_locations,0a980c233c70bec9bd6343e25171a9a5,german_fires_bottrop_locations__0a980c233c70bec9bd6343e25171a9a5
utschlagstrasse,"Utschlagstrasse in Bottrop, Germany",51.5990673,6.9039556,1,,,,,Exec,"Utschlagstrasse in Bottrop, Germany",,german_fires_bottrop_locations,f56c25fbdcd931ec646c90ad3daca0bf,german_fires_bottrop_locations__f56c25fbdcd931ec646c90ad3daca0bf
wachtmeisters kamp,"Wachtmeisters Kamp in Bottrop, Germany",51.5840512,6.9053669,1,,,,,Pipeline,"Wachtmeisters Kamp in Bottrop, Germany",,german_fires_bottrop_locations,1b1f2788f10d9e8acc7ee0873d2fb205,german_fires_bottrop_locations__1b1f2788f10d9e8acc7ee0873d2fb205
weberstrasse,"Weberstrasse in Bottrop, Germany",51.6097175,6.9210759,1,,,,,Media,"Weberstrasse in Bottrop, Germany",,german_fires_bottrop_locations,e2a832416f668b9ba82c10694cf9f1ef,german_fires_bottrop_locations__e2a832416f668b9ba82c10694cf9f1ef
weseler weg,"Weseler Weg in Bottrop, Germany",51.6168462,6.8823508,1,,,,,FTO,"Weseler Weg in Bottrop, Germany",,german_fires_bottrop_locations,17c3f0a7dbf37aaae4fb627570382257,german_fires_bottrop_locations__17c3f0a7dbf37aaae4fb627570382257
wiesengrund,"Wiesengrund in Bottrop, Germany",51.5807999,6.9039687,1,,,,,Pipeline,"Wiesengrund in Bottrop, Germany",,german_fires_bottrop_locations,d67c8db4a5d6197aad00201321358431,german_fires_bottrop_locations__d67c8db4a5d6197aad00201321358431
wiesental,"Wiesental in Bottrop, Germany",51.5956818,6.9074898,1,,,,,Organization,"Wiesental in Bottrop, Germany",,german_fires_bottrop_locations,13cb8b81fde7e806aa9be9ce9c3b93ee,german_fires_bottrop_locations__13cb8b81fde7e806aa9be9ce9c3b93ee
zum heidhof,"Zum Heidhof in Bottrop, Germany",51.5978542,6.8785157,1,,,,,Wells,"Zum Heidhof in Bottrop, Germany",,german_fires_bottrop_locations,d1fc67efa5a247c48f8e4d68600d19f4,german_fires_bottrop_locations__d1fc67efa5a247c48f8e4d68600d19f4
zum kletterpoth,"Zum Kletterpoth in Bottrop, Germany",51.6063654,6.8980956,1,,,,,Keyphrase,"Zum Kletterpoth in Bottrop, Germany",,german_fires_bottrop_locations,b6a1101c575fb9e45340712efd0001a2,german_fires_bottrop_locations__b6a1101c575fb9e45340712efd0001a2
am pastors busch,"Am Pastors Busch in Bottrop, Germany",51.5980934,6.9165124,1,,,,,space,"Am Pastors Busch in Bottrop, Germany",,german_fires_bottrop_locations,c2191d122ffe7192dc88e1d42fac022c,german_fires_bottrop_locations__c2191d122ffe7192dc88e1d42fac022c
amselweg,"Amselweg in Bottrop, Germany",51.600027,6.9319904,1,,,,,space,"Amselweg in Bottrop, Germany",,german_fires_bottrop_locations,d263321cbe587a5c606b77464fbf9fe9,german_fires_bottrop_locations__d263321cbe587a5c606b77464fbf9fe9
bohnekamp,"Bohnekamp in Bottrop, Germany",51.5967088,6.9395517,1,,,,,Media,"Bohnekamp in Bottrop, Germany",,german_fires_bottrop_locations,7405132f26de708540d7e8c32cbc5c45,german_fires_bottrop_locations__7405132f26de708540d7e8c32cbc5c45
brabecker feld,"Brabecker Feld in Bottrop, Germany",51.5926285,6.9434046,1,,,,,Refinery,"Brabecker Feld in Bottrop, Germany",,german_fires_bottrop_locations,c6aab0451026802f1772417c8cea2ecb,german_fires_bottrop_locations__c6aab0451026802f1772417c8cea2ecb
brabecker weg,"Brabecker Weg in Bottrop, Germany",51.5895955,6.9231412,1,,,,,Refinery,"Brabecker Weg in Bottrop, Germany",,german_fires_bottrop_locations,b40eab9b1a9bf8dcefc4bb62f3b59dd8,german_fires_bottrop_locations__b40eab9b1a9bf8dcefc4bb62f3b59dd8
burghof,"Burghof in Bottrop, Germany",51.6017741,6.9166762,1,,,,,Shipping,"Burghof in Bottrop, Germany",,german_fires_bottrop_locations,1f8b50a216df28e5fae7c3336d6f6663,german_fires_bottrop_locations__1f8b50a216df28e5fae7c3336d6f6663
burgstrasse,"Burgstrasse in Bottrop, Germany",51.5961051,6.9202578,1,,,,,Media,"Burgstrasse in Bottrop, Germany",,german_fires_bottrop_locations,4f12433f5461c1f1656092d550feceab,german_fires_bottrop_locations__4f12433f5461c1f1656092d550feceab
dorfheide,"Dorfheide in Bottrop, Germany",51.5957171,6.9266598,1,,,,,LegislativeCommittee,"Dorfheide in Bottrop, Germany",,german_fires_bottrop_locations,65828c5e4b5ca8a7554aa8c29af49c5d,german_fires_bottrop_locations__65828c5e4b5ca8a7554aa8c29af49c5d
dreufte,"Dreufte in Bottrop, Germany",51.5981534,6.9219474,1,,,,,Keyphrase,"Dreufte in Bottrop, Germany",,german_fires_bottrop_locations,bd45dd62c553fafe8dd5188411e280b5,german_fires_bottrop_locations__bd45dd62c553fafe8dd5188411e280b5
eichenkamp,"Eichenkamp in Bottrop, Germany",51.5964919,6.9325168,1,,,,,DiplomaticFacilities,"Eichenkamp in Bottrop, Germany",,german_fires_bottrop_locations,22dcc5a580ade01888a01617529af274,german_fires_bottrop_locations__22dcc5a580ade01888a01617529af274
falkenweg,"Falkenweg in Bottrop, Germany",51.5973294,6.9314447,1,,,,,space,"Falkenweg in Bottrop, Germany",,german_fires_bottrop_locations,a1e19e64f7e14e239c204f77aadd3b34,german_fires_bottrop_locations__a1e19e64f7e14e239c204f77aadd3b34
fasanenweg,"Fasanenweg in Bottrop, Germany",51.5971274,6.9337282,1,,,,,Media,"Fasanenweg in Bottrop, Germany",,german_fires_bottrop_locations,2286fbc8c041d6f70cebd0eb20f7f0c9,german_fires_bottrop_locations__2286fbc8c041d6f70cebd0eb20f7f0c9
feldstrasse,"Feldstrasse in Bottrop, Germany",51.5967597,6.9168981,1,,,,,Person,"Feldstrasse in Bottrop, Germany",,german_fires_bottrop_locations,8b7c8b79fd339c81c8dbfd110955561e,german_fires_bottrop_locations__8b7c8b79fd339c81c8dbfd110955561e
gottfried-kappen-weg,"Gottfried-Kappen-Weg in Bottrop, Germany",51.5940189,6.9323265,1,,,,,Wells,"Gottfried-Kappen-Weg in Bottrop, Germany",,german_fires_bottrop_locations,e222520f1b965b42b0751d1c3cdfd45b,german_fires_bottrop_locations__e222520f1b965b42b0751d1c3cdfd45b
gregorstrasse,"Gregorstrasse in Bottrop, Germany",51.591832,6.9160769,1,,,,,space,"Gregorstrasse in Bottrop, Germany",,german_fires_bottrop_locations,5a125ccdbe8ffd3cb1108be7ecdf4d27,german_fires_bottrop_locations__5a125ccdbe8ffd3cb1108be7ecdf4d27
habichtweg,"Habichtweg in Bottrop, Germany",51.5961278,6.9310884,1,,,,,Refinery,"Habichtweg in Bottrop, Germany",,german_fires_bottrop_locations,f504cbb57a60b95271fe2239c9d80600,german_fires_bottrop_locations__f504cbb57a60b95271fe2239c9d80600
hackfurthstrasse,"Hackfurthstrasse in Bottrop, Germany",51.6010906,6.9404842,1,,,,,Person,"Hackfurthstrasse in Bottrop, Germany",,german_fires_bottrop_locations,94d7f52e9da4a9489139a5fbebb6fbbf,german_fires_bottrop_locations__94d7f52e9da4a9489139a5fbebb6fbbf
hellen strasse,"Hellen strasse in Bottrop, Germany",51.5938925,6.9310898,1,,,,,Organization,"Hellen strasse in Bottrop, Germany",,german_fires_bottrop_locations,904f36333c3946859d7dd6b8a9b2edac,german_fires_bottrop_locations__904f36333c3946859d7dd6b8a9b2edac
hohe heide,"Hohe Heide in Bottrop, Germany",51.5834346,6.927586,1,,,,,ForeignMinister,"Hohe Heide in Bottrop, Germany",,german_fires_bottrop_locations,c8f9a3bd693a2d581c52f13f3bb66ef7,german_fires_bottrop_locations__c8f9a3bd693a2d581c52f13f3bb66ef7
hoheheideweg,"Hoheheideweg in Bottrop, Germany",51.5819673,6.9259987,1,,,,,Organization,"Hoheheideweg in Bottrop, Germany",,german_fires_bottrop_locations,5968c24b821e397739c0a56de309da89,german_fires_bottrop_locations__5968c24b821e397739c0a56de309da89
im breil,"Im Breil in Bottrop, Germany",51.597008,6.9363188,1,,,,,FTO,"Im Breil in Bottrop, Germany",,german_fires_bottrop_locations,21294bce8fdbd5ee2d130addf2ef2d13,german_fires_bottrop_locations__21294bce8fdbd5ee2d130addf2ef2d13
in den hofen,"In den Hofen in Bottrop, Germany",51.5989565,6.9423232,1,,,,,Wells,"In den Hofen in Bottrop, Germany",,german_fires_bottrop_locations,a08b3ab08d7b3f15c70541db383185e9,german_fires_bottrop_locations__a08b3ab08d7b3f15c70541db383185e9
in der koppel,"In der Koppel in Bottrop, Germany",51.5954379,6.9191882,1,,,,,Keyphrase,"In der Koppel in Bottrop, Germany",,german_fires_bottrop_locations,ca8450fbb5625baf7a105b37d4d7d54f,german_fires_bottrop_locations__ca8450fbb5625baf7a105b37d4d7d54f
kaplan-xanten-strasse,"Kaplan-Xanten-strasse in Bottrop, Germany",51.6010765,6.9165767,1,,,,,Keyphrase,"Kaplan-Xanten-strasse in Bottrop, Germany",,german_fires_bottrop_locations,b38ab454b34f001ba5eda65ac1cfa3dd,german_fires_bottrop_locations__b38ab454b34f001ba5eda65ac1cfa3dd
kortlingsfeld,"Kortlingsfeld in Bottrop, Germany",51.5975293,6.9182474,1,,,,,CompanyKeyword,"Kortlingsfeld in Bottrop, Germany",,german_fires_bottrop_locations,e253ff5b74e24b933b2f52696ea218ef,german_fires_bottrop_locations__e253ff5b74e24b933b2f52696ea218ef
lerchenweg,"Lerchenweg in Bottrop, Germany",51.6000081,6.9338015,1,,,,,Person,"Lerchenweg in Bottrop, Germany",,german_fires_bottrop_locations,e4fa5e3de6ac4a0860bd453c6c08954d,german_fires_bottrop_locations__e4fa5e3de6ac4a0860bd453c6c08954d
meisenweg,"Meisenweg in Bottrop, Germany",51.5984665,6.9315836,1,,,,,AAEntity,"Meisenweg in Bottrop, Germany",,german_fires_bottrop_locations,15d41a0f4a1099896978723a7d23b311,german_fires_bottrop_locations__15d41a0f4a1099896978723a7d23b311
neue heide,"Neue Heide in Bottrop, Germany",51.5985548,6.9300495,1,,,,,Legislator,"Neue Heide in Bottrop, Germany",,german_fires_bottrop_locations,179352b51d70ef7aa5c0108be2ed147b,german_fires_bottrop_locations__179352b51d70ef7aa5c0108be2ed147b
rentforter strasse,"Rentforter strasse in Bottrop, Germany",51.5922237,6.9309404,1,,,,,Organization,"Rentforter strasse in Bottrop, Germany",,german_fires_bottrop_locations,45d8022ba7aa0a61d7fe8b1ebe692a36,german_fires_bottrop_locations__45d8022ba7aa0a61d7fe8b1ebe692a36
schlagkamp,"Schlagkamp in Bottrop, Germany",51.5929625,6.9332376,1,,,,,Keyphrase,"Schlagkamp in Bottrop, Germany",,german_fires_bottrop_locations,09948e37d7acc9ef6a4ebf5a852c46dd,german_fires_bottrop_locations__09948e37d7acc9ef6a4ebf5a852c46dd
schultingstrasse,"Schultingstrasse in Bottrop, Germany",51.5981017,6.915271,1,,,,,Person,"Schultingstrasse in Bottrop, Germany",,german_fires_bottrop_locations,a90dab017c0aec292b59ac29d17fdaa4,german_fires_bottrop_locations__a90dab017c0aec292b59ac29d17fdaa4
schwarthoffstrasse,"Schwarthoffstrasse in Bottrop, Germany",51.593753,6.932948,1,,,,,Consulates,"Schwarthoffstrasse in Bottrop, Germany",,german_fires_bottrop_locations,fbe92876cf8035d0c8b6ccdc30b31aad,german_fires_bottrop_locations__fbe92876cf8035d0c8b6ccdc30b31aad
sperberweg,"Sperberweg in Bottrop, Germany",51.5965561,6.931609,1,,,,,Person,"Sperberweg in Bottrop, Germany",,german_fires_bottrop_locations,a08bf87ae22465a7a9a23f8060c57f6e,german_fires_bottrop_locations__a08bf87ae22465a7a9a23f8060c57f6e
tappenhof,"Tappenhof in Bottrop, Germany",51.5959252,6.9427179,1,,,,,ForeignMinistry,"Tappenhof in Bottrop, Germany",,german_fires_bottrop_locations,a4f4ab5ba71c0317dfa56f723b0fba7c,german_fires_bottrop_locations__a4f4ab5ba71c0317dfa56f723b0fba7c
theo-kleppe-weg,"Theo-Kleppe-Weg in Bottrop, Germany",51.5945049,6.931752,1,,,,,IndustryTerm,"Theo-Kleppe-Weg in Bottrop, Germany",,german_fires_bottrop_locations,f847fd7c6998ea431708c45a232241a8,german_fires_bottrop_locations__f847fd7c6998ea431708c45a232241a8
vogelsrauh,"Vogelsrauh in Bottrop, Germany",51.5930905,6.9286272,1,,,,,space,"Vogelsrauh in Bottrop, Germany",,german_fires_bottrop_locations,4a3cbfa3a1869ce84d14c0ea71a92b67,german_fires_bottrop_locations__4a3cbfa3a1869ce84d14c0ea71a92b67
wellbraucksweg,"Wellbraucksweg in Bottrop, Germany",51.5994519,6.9225874,1,,,,,DiplomaticFacilities,"Wellbraucksweg in Bottrop, Germany",,german_fires_bottrop_locations,f7156827bfd24fef39cb90d9af585f77,german_fires_bottrop_locations__f7156827bfd24fef39cb90d9af585f77
wiedau,"Wiedau in Bottrop, Germany",51.5914849,6.9178444,1,,,,,ForeignMinister,"Wiedau in Bottrop, Germany",,german_fires_bottrop_locations,e9cee5e811ff4890b9f4d4ed4546b7d4,german_fires_bottrop_locations__e9cee5e811ff4890b9f4d4ed4546b7d4
wienkamp,"Wienkamp in Bottrop, Germany",51.5980934,6.9165124,1,,,,,ForeignMinistry,"Wienkamp in Bottrop, Germany",,german_fires_bottrop_locations,7915e8f3877c4090915c0edf4dc568d5,german_fires_bottrop_locations__7915e8f3877c4090915c0edf4dc568d5
am alten bahnhof,"Am Alten Bahnhof in Bottrop, Germany",51.6076909,6.9317631,1,,,,,Organization,"Am Alten Bahnhof in Bottrop, Germany",,german_fires_bottrop_locations,e79dfd3dad32333bf34ad4ef408363a1,german_fires_bottrop_locations__e79dfd3dad32333bf34ad4ef408363a1
am alten kirchplatz,"Am Alten Kirchplatz in Bottrop, Germany",51.6032121,6.9196313,1,,,,,IndustryTerm,"Am Alten Kirchplatz in Bottrop, Germany",,german_fires_bottrop_locations,1356f47494b1462841c6358189cf572d,german_fires_bottrop_locations__1356f47494b1462841c6358189cf572d
am alten sagewerk,"Am Alten Sagewerk in Bottrop, Germany",51.6055739,6.9327608,1,,,,,Pipeline,"Am Alten Sagewerk in Bottrop, Germany",,german_fires_bottrop_locations,3ed8347b122e7c693f0743cd4511e281,german_fires_bottrop_locations__3ed8347b122e7c693f0743cd4511e281
am scholsbach,"Am Scholsbach in Bottrop, Germany",51.603515,6.9293411,1,,,,,Refinery,"Am Scholsbach in Bottrop, Germany",,german_fires_bottrop_locations,f4bdc7dbca05c73d115c5f6fd6d623e7,german_fires_bottrop_locations__f4bdc7dbca05c73d115c5f6fd6d623e7
an st. johannes,"An St. Johannes in Bottrop, Germany",51.6051175,6.9177759,1,,,,,News,"An St. Johannes in Bottrop, Germany",,german_fires_bottrop_locations,f042f9fff8a199a6e58f31e9856ca323,german_fires_bottrop_locations__f042f9fff8a199a6e58f31e9856ca323
antoniusstrasse,"Antoniusstrasse in Bottrop, Germany",51.6044839,6.9232713,1,,,,,LegislativeCommittee,"Antoniusstrasse in Bottrop, Germany",,german_fires_bottrop_locations,d3029677fa5cff0b45859b15d0f5b756,german_fires_bottrop_locations__d3029677fa5cff0b45859b15d0f5b756
arwinkel,"Arwinkel in Bottrop, Germany",51.6050537,6.9238469,1,,,,,News,"Arwinkel in Bottrop, Germany",,german_fires_bottrop_locations,179b74c70006af0d0ecfe4e3596bb66c,german_fires_bottrop_locations__179b74c70006af0d0ecfe4e3596bb66c
auf der bredde,"Auf der Bredde in Bottrop, Germany",51.6051175,6.9177759,1,,,,,Wells,"Auf der Bredde in Bottrop, Germany",,german_fires_bottrop_locations,ae945e9a04bcf027dcee625950fd1575,german_fires_bottrop_locations__ae945e9a04bcf027dcee625950fd1575
aulkestrasse,"Aulkestrasse in Bottrop, Germany",51.6099676,6.9232849,1,,,,,Diplomat,"Aulkestrasse in Bottrop, Germany",,german_fires_bottrop_locations,8d949ea107a76f568a966664f759a06a,german_fires_bottrop_locations__8d949ea107a76f568a966664f759a06a
brentanostrasse,"Brentanostrasse in Bottrop, Germany",51.6080802,6.9266118,1,,,,,Diplomat,"Brentanostrasse in Bottrop, Germany",,german_fires_bottrop_locations,5c798fa7a768f3f6fc33fe4c736d1828,german_fires_bottrop_locations__5c798fa7a768f3f6fc33fe4c736d1828
clemens-hofbauer-strasse,"Clemens-Hofbauer-strasse in Bottrop, Germany",51.6051501,6.9314061,1,,,,,News,"Clemens-Hofbauer-strasse in Bottrop, Germany",,german_fires_bottrop_locations,54ee22b6954c33bba026fc8437163e2c,german_fires_bottrop_locations__54ee22b6954c33bba026fc8437163e2c
freiligrathstrasse,"Freiligrathstrasse in Bottrop, Germany",51.6072224,6.9233194,1,,,,,Diplomat,"Freiligrathstrasse in Bottrop, Germany",,german_fires_bottrop_locations,76f52ec452c4c18fa288058b04fd6eba,german_fires_bottrop_locations__76f52ec452c4c18fa288058b04fd6eba
fries kamp,"Fries Kamp in Bottrop, Germany",51.6020944,6.9231889,1,,,,,Keyphrase,"Fries Kamp in Bottrop, Germany",,german_fires_bottrop_locations,5a862cdcab11155907865cdf6f86ed8d,german_fires_bottrop_locations__5a862cdcab11155907865cdf6f86ed8d
gartenstrasse,"Gartenstrasse in Bottrop, Germany",51.6100311,6.9242164,1,,,,,IndustryTerm,"Gartenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,a98fb540bc3d1a71752fda09cf2cf792,german_fires_bottrop_locations__a98fb540bc3d1a71752fda09cf2cf792
hauptstrasse,"Hauptstrasse in Bottrop, Germany",51.6050483,6.9256244,1,,,,,DiplomaticFacilities,"Hauptstrasse in Bottrop, Germany",,german_fires_bottrop_locations,5a8e79d36d32b1d8e1e0256ddd6adc67,german_fires_bottrop_locations__5a8e79d36d32b1d8e1e0256ddd6adc67
im wenkendiek,"Im Wenkendiek in Bottrop, Germany",51.6071505,6.929407,1,,,,,Pipeline,"Im Wenkendiek in Bottrop, Germany",,german_fires_bottrop_locations,3552ff07b5e8da1de902475bc3becf2c,german_fires_bottrop_locations__3552ff07b5e8da1de902475bc3becf2c
johann-breuker-platz,"Johann-Breuker-Platz in Bottrop, Germany",51.6033133,6.9213373,1,,,,,Diplomat,"Johann-Breuker-Platz in Bottrop, Germany",,german_fires_bottrop_locations,2c2d87b5ffa9c71b01878e34fbf71b71,german_fires_bottrop_locations__2c2d87b5ffa9c71b01878e34fbf71b71
kirchhellener ring,"Kirchhellener Ring in Bottrop, Germany",51.6039819,6.926375,1,,,,,ForeignMinistry,"Kirchhellener Ring in Bottrop, Germany",,german_fires_bottrop_locations,8ae650039ecf7fa62fd0393986e77ca3,german_fires_bottrop_locations__8ae650039ecf7fa62fd0393986e77ca3
kirchstrasse,"Kirchstrasse in Bottrop, Germany",51.6042684,6.91995,1,,,,,ForeignMinistry,"Kirchstrasse in Bottrop, Germany",,german_fires_bottrop_locations,1f6a33fd5e0d7d46431a1325e08c1e4a,german_fires_bottrop_locations__1f6a33fd5e0d7d46431a1325e08c1e4a
matthias-claudius-strasse,"Matthias-Claudius-strasse in Bottrop, Germany",51.6090317,6.9251578,1,,,,,Refinery,"Matthias-Claudius-strasse in Bottrop, Germany",,german_fires_bottrop_locations,788b6e24ed148feabad5ef481ad6d7f8,german_fires_bottrop_locations__788b6e24ed148feabad5ef481ad6d7f8
oberhofstrasse,"Oberhofstrasse in Bottrop, Germany",51.6028594,6.9195282,1,,,,,Shipping,"Oberhofstrasse in Bottrop, Germany",,german_fires_bottrop_locations,65986baa18138b8c2f56c74974a0273e,german_fires_bottrop_locations__65986baa18138b8c2f56c74974a0273e
papenheide,"Papenheide in Bottrop, Germany",51.6018536,6.9284545,1,,,,,Exec,"Papenheide in Bottrop, Germany",,german_fires_bottrop_locations,d23abe344ed8f26a0ce9d89b3770496e,german_fires_bottrop_locations__d23abe344ed8f26a0ce9d89b3770496e
pastor-dahlmann-strasse,"Pastor-Dahlmann-strasse in Bottrop, Germany",51.6001528,6.9279359,1,,,,,Shipping,"Pastor-Dahlmann-strasse in Bottrop, Germany",,german_fires_bottrop_locations,f527a60c6a5a8792194ac47faef14ac5,german_fires_bottrop_locations__f527a60c6a5a8792194ac47faef14ac5
pater-delp-strasse,"Pater-Delp-strasse in Bottrop, Germany",51.6087837,6.9233235,1,,,,,IndustryTerm,"Pater-Delp-strasse in Bottrop, Germany",,german_fires_bottrop_locations,a5ede1e734f31b8503ec7497504e8840,german_fires_bottrop_locations__a5ede1e734f31b8503ec7497504e8840
schlaunstrasse,"Schlaunstrasse in Bottrop, Germany",51.60812,6.9240996,1,,,,,Refinery,"Schlaunstrasse in Bottrop, Germany",,german_fires_bottrop_locations,09da849b80b2a101365906da85bc4880,german_fires_bottrop_locations__09da849b80b2a101365906da85bc4880
schultenkamp,"Schultenkamp in Bottrop, Germany",51.5993227,6.9243536,1,,,,,DiplomaticFacilities,"Schultenkamp in Bottrop, Germany",,german_fires_bottrop_locations,ac98bb3460cc625ce8b5a3a4bf41d1d9,german_fires_bottrop_locations__ac98bb3460cc625ce8b5a3a4bf41d1d9
schulze-delitzsch-strasse,"Schulze-Delitzsch-strasse in Bottrop, Germany",51.6027513,6.9229541,1,,,,,LegislativeCommittee,"Schulze-Delitzsch-strasse in Bottrop, Germany",,german_fires_bottrop_locations,bb0f132025f52c3af137113b1115ca1c,german_fires_bottrop_locations__bb0f132025f52c3af137113b1115ca1c
senheimer strasse,"Senheimer strasse in Bottrop, Germany",51.60346,6.9207569,1,,,,,space,"Senheimer strasse in Bottrop, Germany",,german_fires_bottrop_locations,3b57ed38b400d668aa710f2c4ee7426f,german_fires_bottrop_locations__3b57ed38b400d668aa710f2c4ee7426f
am dahlberg,"Am Dahlberg in Bottrop, Germany",51.608802,6.936887,1,,,,,IndustryTerm,"Am Dahlberg in Bottrop, Germany",,german_fires_bottrop_locations,443c471b1eb716d54f10f267474e80e0,german_fires_bottrop_locations__443c471b1eb716d54f10f267474e80e0
am dornbusch,"Am Dornbusch in Bottrop, Germany",51.6101333,6.9734527,1,,,,,Legislator,"Am Dornbusch in Bottrop, Germany",,german_fires_bottrop_locations,0a3df02a803e3e2e19886e71784bf6ce,german_fires_bottrop_locations__0a3df02a803e3e2e19886e71784bf6ce
