german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
thomas-morus-weg,"Thomas-Morus-Weg in Gelsenkirchen, Germany",51.4985595,7.1367285,1,,,,Consulates,"Thomas-Morus-Weg in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,f4d80d03c819d1288fdd162b7a4b3724,german_fires_gelsenkirchen_locations__f4d80d03c819d1288fdd162b7a4b3724
thomasstrasse,"Thomasstrasse in Gelsenkirchen, Germany",51.5276887,7.1058453,1,,,,News,"Thomasstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,97426c81fbb280e60d103a64ec5377b7,german_fires_gelsenkirchen_locations__97426c81fbb280e60d103a64ec5377b7
thorner platz,"Thorner Platz in Gelsenkirchen, Germany",51.5643258,7.0961194,1,,,,DiplomaticFacilities,"Thorner Platz in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,c712829403b2ca15952a7d3cc6d697a5,german_fires_gelsenkirchen_locations__c712829403b2ca15952a7d3cc6d697a5
tiefbachstrasse,"Tiefbachstrasse in Gelsenkirchen, Germany",51.5143562,7.0376369,1,,,,Legislator,"Tiefbachstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,d75e5d35f51eb6d2eae7e3d17cba7367,german_fires_gelsenkirchen_locations__d75e5d35f51eb6d2eae7e3d17cba7367
tiemannsweg,"Tiemannsweg in Gelsenkirchen, Germany",51.5607979,7.0849645,1,,,,Organization,"Tiemannsweg in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,05ffa6605c1a1da0169f0601c909fb7d,german_fires_gelsenkirchen_locations__05ffa6605c1a1da0169f0601c909fb7d
tilsiter strasse,"Tilsiter Strasse in Gelsenkirchen, Germany",51.5630277,7.0954083,1,,,,Shipping,"Tilsiter Strasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,adc48c4290bba84fb6ec329685101cb3,german_fires_gelsenkirchen_locations__adc48c4290bba84fb6ec329685101cb3
timmerbrinksweg,"Timmerbrinksweg in Gelsenkirchen, Germany",51.6126659,7.0600857,1,,,,CompanyKeyword,"Timmerbrinksweg in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,73b1bacc7256ad7d76924ca367ae9a13,german_fires_gelsenkirchen_locations__73b1bacc7256ad7d76924ca367ae9a13
timpenkamp,"Timpenkamp in Gelsenkirchen, Germany",51.5545282,7.0934595,1,,,,CompanyKeyword,"Timpenkamp in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,26c51078fc07fccd2b5455dbfba39c1f,german_fires_gelsenkirchen_locations__26c51078fc07fccd2b5455dbfba39c1f
tomsonstrasse,"Tomsonstrasse in Gelsenkirchen, Germany",51.4935519,7.095117,1,,,,CompanyKeyword,"Tomsonstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,496880f27297ad58d1a3c9fe587b6714,german_fires_gelsenkirchen_locations__496880f27297ad58d1a3c9fe587b6714
tondernstrasse,"Tondernstrasse in Gelsenkirchen, Germany",51.5201602,7.0847284,1,,,,Legislator,"Tondernstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,3d3cc3ac6900293ee72ad12646b4ae11,german_fires_gelsenkirchen_locations__3d3cc3ac6900293ee72ad12646b4ae11
tonshof,"Tonshof in Gelsenkirchen, Germany",51.535712,7.0202671,1,,,,Refinery,"Tonshof in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,ee65c9cc4e44c708732517a3a8ad7e15,german_fires_gelsenkirchen_locations__ee65c9cc4e44c708732517a3a8ad7e15
torgauer strasse,"Torgauer Strasse in Gelsenkirchen, Germany",51.5034386,7.1203188,1,,,,ForeignMinister,"Torgauer Strasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,78da4438907b56217e3a2e684c03e70e,german_fires_gelsenkirchen_locations__78da4438907b56217e3a2e684c03e70e
torstrasse,"Torstrasse in Gelsenkirchen, Germany",51.5170648,7.1358323,1,,,,Pipeline,"Torstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,dc0e9cb70af6878fdceda622d1723474,german_fires_gelsenkirchen_locations__dc0e9cb70af6878fdceda622d1723474
tossestrasse,"Tossestrasse in Gelsenkirchen, Germany",51.5770814,7.0595666,1,,,,Wells,"Tossestrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,0750f08c3b791bee48918fc8955b4973,german_fires_gelsenkirchen_locations__0750f08c3b791bee48918fc8955b4973
trautenauer strasse,"Trautenauer Strasse in Gelsenkirchen, Germany",51.5425233,7.0218381,1,,,,Consulates,"Trautenauer Strasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,6aad015ea34bc58405a3242cfcea6d1f,german_fires_gelsenkirchen_locations__6aad015ea34bc58405a3242cfcea6d1f
trinenkamp,"Trinenkamp in Gelsenkirchen, Germany",51.5339617,7.1044789,1,,,,Consulates,"Trinenkamp in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,c6c159f6c10fde68793eb7bc045bf5b8,german_fires_gelsenkirchen_locations__c6c159f6c10fde68793eb7bc045bf5b8
trogemannstrasse,"Trogemannstrasse in Gelsenkirchen, Germany",51.5913157,7.0931758,1,,,,AAEntity,"Trogemannstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,c49028d5c374d8cc4737ed591787eeb4,german_fires_gelsenkirchen_locations__c49028d5c374d8cc4737ed591787eeb4
tulpenwinkel,"Tulpenwinkel in Gelsenkirchen, Germany",51.5280888,7.0384995,1,,,,space,"Tulpenwinkel in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,a3a435f5cab604085ddba3c73d6d0019,german_fires_gelsenkirchen_locations__a3a435f5cab604085ddba3c73d6d0019
turfstrasse,"Turfstrasse in Gelsenkirchen, Germany",51.5399698,7.0258535,1,,,,Consulates,"Turfstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,0273c772e6bed45649ea971a3392cb8b,german_fires_gelsenkirchen_locations__0273c772e6bed45649ea971a3392cb8b
turmstrasse,"Turmstrasse in Gelsenkirchen, Germany",51.5766707,7.0615516,1,,,,News,"Turmstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,a3880c28f21481a50649cd045fbbdac4,german_fires_gelsenkirchen_locations__a3880c28f21481a50649cd045fbbdac4
uckendorfer platz,"uckendorfer Platz in Gelsenkirchen, Germany",51.493596,7.1227344,1,,,,Person,"uckendorfer Platz in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,041984ab7e9f6f07e3aea8f1c75bc0e3,german_fires_gelsenkirchen_locations__041984ab7e9f6f07e3aea8f1c75bc0e3
uckendorfer strasse,"uckendorfer Strasse in Gelsenkirchen, Germany",51.4972425,7.1220844,1,,,,News,"uckendorfer Strasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,5fb16af0880a8fac27657fad5b42d8b5,german_fires_gelsenkirchen_locations__5fb16af0880a8fac27657fad5b42d8b5
udostrasse,"Udostrasse in Gelsenkirchen, Germany",51.5121348,7.1128721,1,,,,Organization,"Udostrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,6a12bb26d0df818fad08c5c10b8bcfc2,german_fires_gelsenkirchen_locations__6a12bb26d0df818fad08c5c10b8bcfc2
uechtingstrasse,"Uechtingstrasse in Gelsenkirchen, Germany",51.5359315,7.0861732,1,,,,space,"Uechtingstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,4b7e9c8566f6c63a6c8c8ffb9b97661c,german_fires_gelsenkirchen_locations__4b7e9c8566f6c63a6c8c8ffb9b97661c
uferstrasse,"Uferstrasse in Gelsenkirchen, Germany",51.531161,7.0629195,1,,,,CompanyKeyword,"Uferstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,82eaca73f999b91b3cee62c001e95a66,german_fires_gelsenkirchen_locations__82eaca73f999b91b3cee62c001e95a66
uhlandstrasse,"Uhlandstrasse in Gelsenkirchen, Germany",51.5281767,7.1046269,1,,,,Person,"Uhlandstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,2c66c398ec8a132940a2281c969cf2ab,german_fires_gelsenkirchen_locations__2c66c398ec8a132940a2281c969cf2ab
uhlenbrockstrasse,"Uhlenbrockstrasse in Gelsenkirchen, Germany",51.5908143,7.0397507,1,,,,Organization,"Uhlenbrockstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,45e2e31abd4b818056e8fe2f1b125a84,german_fires_gelsenkirchen_locations__45e2e31abd4b818056e8fe2f1b125a84
