keyword,keyword_upper,caption_name,location,location_lower,location (state),type,guid,topic_id,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
#illinoispolicedistrict2,#IllinoisPoliceDistrict2,Illinois State Police District 2,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 2,,EO_Mentionee,304090ba975c9a68b8c0c68eefc6e07a,EO_Mentionee__304090ba975c9a68b8c0c68eefc6e07a
#illinoispolicedistrict5,#IllinoisPoliceDistrict5,Illinois State Police District 5,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 5,,EO_Mentionee,1724450e75dce045f48cc5157ed2bfb9,EO_Mentionee__1724450e75dce045f48cc5157ed2bfb9
#illinoispolicedistrict6,#IllinoisPoliceDistrict6,Illinois State Police District 6,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 6,,EO_Mentionee,fb11fd451f7b3ac031c8ff558a0d97c7,EO_Mentionee__fb11fd451f7b3ac031c8ff558a0d97c7
#illinoispolicedistrict7,#IllinoisPoliceDistrict7,Illinois State Police District 7,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 7,,EO_Mentionee,d28e9dbede2e64c3efca40c376d27a06,EO_Mentionee__d28e9dbede2e64c3efca40c376d27a06
#illinoispolicedistrict8,#IllinoisPoliceDistrict8,Illinois State Police District 8,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 8,,EO_Mentionee,d6afcee5aa66c5458e2950443885fa21,EO_Mentionee__d6afcee5aa66c5458e2950443885fa21
#illinoispolicedistrict9,#IllinoisPoliceDistrict9,Illinois State Police District 9,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 9,,EO_Mentionee,63f184172255e277a86cbfa0fe647416,EO_Mentionee__63f184172255e277a86cbfa0fe647416
#illinoispolicedistrict10,#IllinoisPoliceDistrict10,Illinois State Police District 10,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 10,,EO_Mentionee,4b2e8755c4774cb6abf0914456c9a583,EO_Mentionee__4b2e8755c4774cb6abf0914456c9a583
#illinoispolicedistrict11,#IllinoisPoliceDistrict11,Illinois State Police District 11,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 11,,EO_Mentionee,e9c96dfd13a0d2bba3e5cb8135812fee,EO_Mentionee__e9c96dfd13a0d2bba3e5cb8135812fee
#illinoispolicedistrict12,#IllinoisPoliceDistrict12,Illinois State Police District 12,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 12,,EO_Mentionee,fb7d151ef7ac6cdf9b3efcf8c053a151,EO_Mentionee__fb7d151ef7ac6cdf9b3efcf8c053a151
#illinoispolicedistrict13,#IllinoisPoliceDistrict13,Illinois State Police District 13,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 13,,EO_Mentionee,dd27f69f81f9beb1b9db5e1a9706eb53,EO_Mentionee__dd27f69f81f9beb1b9db5e1a9706eb53
#illinoispolicedistrict14,#IllinoisPoliceDistrict14,Illinois State Police District 14,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 14,,EO_Mentionee,cb2065ec7af7d5d9c20d71ede9a39aa2,EO_Mentionee__cb2065ec7af7d5d9c20d71ede9a39aa2
#illinoispolicedistrict15,#IllinoisPoliceDistrict15,Illinois State Police District 15,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 15,,EO_Mentionee,9d4062be0eb9a4bc49868ca786cfc781,EO_Mentionee__9d4062be0eb9a4bc49868ca786cfc781
#illinoispolicedistrict16,#IllinoisPoliceDistrict16,Illinois State Police District 16,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 16,,EO_Mentionee,8f3fea3d4bc6548d4ed5db8e22e86853,EO_Mentionee__8f3fea3d4bc6548d4ed5db8e22e86853
#illinoispolicedistrict17,#IllinoisPoliceDistrict17,Illinois State Police District 17,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 17,,EO_Mentionee,0d27a8ce1328c71d04cdd13474b6e216,EO_Mentionee__0d27a8ce1328c71d04cdd13474b6e216
#illinoispolicedistrict18,#IllinoisPoliceDistrict18,Illinois State Police District 18,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 18,,EO_Mentionee,f9550024ab1d8361356d85d715722dee,EO_Mentionee__f9550024ab1d8361356d85d715722dee
#illinoispolicedistrict19,#IllinoisPoliceDistrict19,Illinois State Police District 19,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 19,,EO_Mentionee,25fc964e728eb0f86f229c1e6e6c60e6,EO_Mentionee__25fc964e728eb0f86f229c1e6e6c60e6
#illinoispolicedistrict20,#IllinoisPoliceDistrict20,Illinois State Police District 20,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 20,,EO_Mentionee,db0b6acbb59cbbf713eac49e772f507f,EO_Mentionee__db0b6acbb59cbbf713eac49e772f507f
#illinoispolicedistrict21,#IllinoisPoliceDistrict21,Illinois State Police District 21,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 21,,EO_Mentionee,5470a35afb7b8393f612953934b7663c,EO_Mentionee__5470a35afb7b8393f612953934b7663c
#illinoispolicedistrict22,#IllinoisPoliceDistrict22,Illinois State Police District 22,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 22,,EO_Mentionee,3ca914e0d4eae219a2c801bed4ec1c95,EO_Mentionee__3ca914e0d4eae219a2c801bed4ec1c95
#illinoisstatepolicedistrict1,#IllinoisStatePoliceDistrict1,Illinois State Police District 1,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 1,,EO_Mentionee,2c1c38a3153b147208c2f80f17aae289,EO_Mentionee__2c1c38a3153b147208c2f80f17aae289
#illinoisstatepolicedistrict2,#IllinoisStatePoliceDistrict2,Illinois State Police District 2,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 2,,EO_Mentionee,6f740bc60ce74eb6e53bb5cec6639321,EO_Mentionee__6f740bc60ce74eb6e53bb5cec6639321
#illinoisstatepolicedistrict5,#IllinoisStatePoliceDistrict5,Illinois State Police District 5,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 5,,EO_Mentionee,d521fb23beb18a60b30763f4137fc4fb,EO_Mentionee__d521fb23beb18a60b30763f4137fc4fb
#illinoisstatepolicedistrict6,#IllinoisStatePoliceDistrict6,Illinois State Police District 6,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 6,,EO_Mentionee,22a0770fe0df38d039098703eb945b92,EO_Mentionee__22a0770fe0df38d039098703eb945b92
#illinoisstatepolicedistrict7,#IllinoisStatePoliceDistrict7,Illinois State Police District 7,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 7,,EO_Mentionee,e23c82cbceb95316162e1070ef9b6797,EO_Mentionee__e23c82cbceb95316162e1070ef9b6797
#illinoisstatepolicedistrict8,#IllinoisStatePoliceDistrict8,Illinois State Police District 8,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 8,,EO_Mentionee,75a8de0d9716c975b6e3736111a90876,EO_Mentionee__75a8de0d9716c975b6e3736111a90876
#illinoisstatepolicedistrict9,#IllinoisStatePoliceDistrict9,Illinois State Police District 9,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 9,,EO_Mentionee,7a2d34b7784cd9409171c28819483a74,EO_Mentionee__7a2d34b7784cd9409171c28819483a74
#illinoisstatepolicedistrict10,#IllinoisStatePoliceDistrict10,Illinois State Police District 10,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 10,,EO_Mentionee,f2c221162b9b2d9aa09b76bdacadff0a,EO_Mentionee__f2c221162b9b2d9aa09b76bdacadff0a
#illinoisstatepolicedistrict11,#IllinoisStatePoliceDistrict11,Illinois State Police District 11,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 11,,EO_Mentionee,3c32ddec87339bdb707eb03e2a96b749,EO_Mentionee__3c32ddec87339bdb707eb03e2a96b749
#illinoisstatepolicedistrict12,#IllinoisStatePoliceDistrict12,Illinois State Police District 12,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 12,,EO_Mentionee,d924ab2d4590fe98dec758a69ce0bc36,EO_Mentionee__d924ab2d4590fe98dec758a69ce0bc36
#illinoisstatepolicedistrict13,#IllinoisStatePoliceDistrict13,Illinois State Police District 13,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 13,,EO_Mentionee,292a69cf6598fb610cd13dceff46aa8b,EO_Mentionee__292a69cf6598fb610cd13dceff46aa8b
#illinoisstatepolicedistrict14,#IllinoisStatePoliceDistrict14,Illinois State Police District 14,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 14,,EO_Mentionee,f1f43d1b4bb9f6979ef4736eae0d176e,EO_Mentionee__f1f43d1b4bb9f6979ef4736eae0d176e
#illinoisstatepolicedistrict15,#IllinoisStatePoliceDistrict15,Illinois State Police District 15,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 15,,EO_Mentionee,14c422483bc06751bd06ddf8c2132479,EO_Mentionee__14c422483bc06751bd06ddf8c2132479
#illinoisstatepolicedistrict16,#IllinoisStatePoliceDistrict16,Illinois State Police District 16,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 16,,EO_Mentionee,0720ce16c9be7781be12e442647fec6c,EO_Mentionee__0720ce16c9be7781be12e442647fec6c
#illinoisstatepolicedistrict17,#IllinoisStatePoliceDistrict17,Illinois State Police District 17,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 17,,EO_Mentionee,52533ad4a66118469eb3bc739e20fcf5,EO_Mentionee__52533ad4a66118469eb3bc739e20fcf5
#illinoisstatepolicedistrict18,#IllinoisStatePoliceDistrict18,Illinois State Police District 18,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 18,,EO_Mentionee,0dc9daa5cbe4153f264a243a9d62dd0e,EO_Mentionee__0dc9daa5cbe4153f264a243a9d62dd0e
#illinoisstatepolicedistrict19,#IllinoisStatePoliceDistrict19,Illinois State Police District 19,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 19,,EO_Mentionee,db1cb964c3d4e05d46d1e204643ecc6d,EO_Mentionee__db1cb964c3d4e05d46d1e204643ecc6d
#illinoisstatepolicedistrict20,#IllinoisStatePoliceDistrict20,Illinois State Police District 20,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 20,,EO_Mentionee,01a56031c567a06d033d5d9b0a1a28ec,EO_Mentionee__01a56031c567a06d033d5d9b0a1a28ec
#illinoisstatepolicedistrict21,#IllinoisStatePoliceDistrict21,Illinois State Police District 21,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 21,,EO_Mentionee,7def6001bd4b693a40a59e5addb7dc7b,EO_Mentionee__7def6001bd4b693a40a59e5addb7dc7b
#illinoisstatepolicedistrict22,#IllinoisStatePoliceDistrict22,Illinois State Police District 22,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 22,,EO_Mentionee,382c0d47c9d3d36dd2ff7f85f26cf63b,EO_Mentionee__382c0d47c9d3d36dd2ff7f85f26cf63b
#illinoisstatepolicedistrictchicago,#IllinoisStatePoliceDistrictChicago,Illinois State Police District Chicago,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District Chicago,,EO_Mentionee,f88d1f3266346495dc0c511459f1c5f9,EO_Mentionee__f88d1f3266346495dc0c511459f1c5f9
#chicagoisp,#ChicagoISP,Illinois State Police District Chicago,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District Chicago,,EO_Mentionee,1d3a8f66d0d33c9f9e60885aaa621be4,EO_Mentionee__1d3a8f66d0d33c9f9e60885aaa621be4
#ispdistrict2,#ISPDistrict2,Illinois State Police District 2,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 2,,EO_Mentionee,8ba08f0ad63d1bd55f911f58a5ba9c26,EO_Mentionee__8ba08f0ad63d1bd55f911f58a5ba9c26
#ispdistrict5,#ISPDistrict5,Illinois State Police District 5,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 5,,EO_Mentionee,a27c0c890df60b336fec87a00b9fbec5,EO_Mentionee__a27c0c890df60b336fec87a00b9fbec5
#ispdistrict9,#ISPDistrict9,Illinois State Police District 9,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 9,,EO_Mentionee,02d14978890dd16ed78cbea6221db880,EO_Mentionee__02d14978890dd16ed78cbea6221db880
#ispdistrict10,#ISPDistrict10,Illinois State Police District 10,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 10,,EO_Mentionee,ecbc8e087451c1597732c50351df61ae,EO_Mentionee__ecbc8e087451c1597732c50351df61ae
#ispdistrict11,#ISPDistrict11,Illinois State Police District 11,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 11,,EO_Mentionee,231b946833386f0fda0c22d15635a438,EO_Mentionee__231b946833386f0fda0c22d15635a438
#ispdistrict12,#ISPDistrict12,Illinois State Police District 12,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 12,,EO_Mentionee,beba192b7b6320661f6882a7f10fbbe3,EO_Mentionee__beba192b7b6320661f6882a7f10fbbe3
#ispdistrict13,#ISPDistrict13,Illinois State Police District 13,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 13,,EO_Mentionee,26145e03fcaca84922826f8408714ae9,EO_Mentionee__26145e03fcaca84922826f8408714ae9
#ispdistrict14,#ISPDistrict14,Illinois State Police District 14,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 14,,EO_Mentionee,2ec90057505fdec67f47ae4a6ea7791a,EO_Mentionee__2ec90057505fdec67f47ae4a6ea7791a
#ispdistrict15,#ISPDistrict15,Illinois State Police District 15,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 15,,EO_Mentionee,2b4bf900d8dec0fc9ad5cb9335bb57f5,EO_Mentionee__2b4bf900d8dec0fc9ad5cb9335bb57f5
#ispdistrict17,#ISPDistrict17,Illinois State Police District 17,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 17,,EO_Mentionee,b009f71523c2597ecf22055d9b5b142a,EO_Mentionee__b009f71523c2597ecf22055d9b5b142a
#ispdistrict18,#ISPDistrict18,Illinois State Police District 18,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 18,,EO_Mentionee,53597e796964ee849b03bad8145629fd,EO_Mentionee__53597e796964ee849b03bad8145629fd
#ispdistrict20,#ISPDistrict20,Illinois State Police District 20,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 20,,EO_Mentionee,cdd9fe7b1d4ab105add870f78f47dc1a,EO_Mentionee__cdd9fe7b1d4ab105add870f78f47dc1a
#ispdistrict21,#ISPDistrict21,Illinois State Police District 21,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 21,,EO_Mentionee,11fe7e8e7b884efc63d6851c4f9829d1,EO_Mentionee__11fe7e8e7b884efc63d6851c4f9829d1
#ispdistrict22,#ISPDistrict22,Illinois State Police District 22,Illinois,illinois,,Precinct,,188120,3140002,Precinct,Illinois State Police District 22,,EO_Mentionee,7fabea5c0062338774c788eb7c29f431,EO_Mentionee__7fabea5c0062338774c788eb7c29f431
#louisianapolicetroopl,#LouisianaPoliceTroopL,Louisiana State Police Troop L,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop L,,EO_Mentionee,c06a51c130ed7b14b577c2fdfaec7c30,EO_Mentionee__c06a51c130ed7b14b577c2fdfaec7c30
#louisianapolicetroopi,#LouisianaPoliceTroopI,Louisiana State Police Troop I,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop I,,EO_Mentionee,f8c1d1e5ab2a7a59f24ef6d9c0bf4f47,EO_Mentionee__f8c1d1e5ab2a7a59f24ef6d9c0bf4f47
#louisianastatepolicetroopa,#LouisianaStatePoliceTroopA,Louisiana State Police Troop A,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop A,,EO_Mentionee,a4969ba2cc67d058e78b5339cc65accf,EO_Mentionee__a4969ba2cc67d058e78b5339cc65accf
#louisianastatepolicetroopb,#LouisianaStatePoliceTroopB,Louisiana State Police Troop B,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop B,,EO_Mentionee,86e9df2ec866f4680cd3e605929bb0c7,EO_Mentionee__86e9df2ec866f4680cd3e605929bb0c7
#louisianastatepolicetroopl,#LouisianaStatePoliceTroopL,Louisiana State Police Troop L,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop L,,EO_Mentionee,38aa37ee605f57991264ab88fb6b4600,EO_Mentionee__38aa37ee605f57991264ab88fb6b4600
#louisianastatepolicetroopc,#LouisianaStatePoliceTroopC,Louisiana State Police Troop C,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop C,,EO_Mentionee,0e28620acad740d54c09740b39335c61,EO_Mentionee__0e28620acad740d54c09740b39335c61
#louisianastatepolicetroopd,#LouisianaStatePoliceTroopD,Louisiana State Police Troop D,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop D,,EO_Mentionee,59b7a03601e7972355a730a784e111fb,EO_Mentionee__59b7a03601e7972355a730a784e111fb
#louisianastatepolicetroopi,#LouisianaStatePoliceTroopI,Louisiana State Police Troop I,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop I,,EO_Mentionee,29264e8f76a9700f7ae7d1bcb1b4f827,EO_Mentionee__29264e8f76a9700f7ae7d1bcb1b4f827
#louisianastatepolicetroope,#LouisianaStatePoliceTroopE,Louisiana State Police Troop E,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop E,,EO_Mentionee,351b1db62f30cf19663e43d96d5de179,EO_Mentionee__351b1db62f30cf19663e43d96d5de179
#louisianastatepolicetroopf,#LouisianaStatePoliceTroopF,Louisiana State Police Troop F,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop F,,EO_Mentionee,1b1a5e14133420615ecf53fdd8a84818,EO_Mentionee__1b1a5e14133420615ecf53fdd8a84818
#louisianastatepolicetroopg,#LouisianaStatePoliceTroopG,Louisiana State Police Troop G,Louisiana,louisiana,,Precinct,,188120,3140002,Precinct,Louisiana State Police Troop G,,EO_Mentionee,62caf74c8ff15175854082096ed86ef3,EO_Mentionee__62caf74c8ff15175854082096ed86ef3
#mspbayregion,#MSPBayRegion,Michigan State Police Bay Region,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Bay Region,,EO_Mentionee,7838e208c0b18727656215e95698729a,EO_Mentionee__7838e208c0b18727656215e95698729a
#michiganstatepolicebayregion,#MichiganStatePoliceBayRegion,Michigan State Police Bay Region,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Bay Region,,EO_Mentionee,e8f294c92092c706c0d13b1115d61e61,EO_Mentionee__e8f294c92092c706c0d13b1115d61e61
#mspmetrodetroit,#MSPMetroDetroit,Michigan State Police Metro Detroit,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Metro Detroit,,EO_Mentionee,46f5f0183c881bbe9821d0f73a7a600f,EO_Mentionee__46f5f0183c881bbe9821d0f73a7a600f
#michiganstatepolicemetrodetroit,#MichiganStatePoliceMetroDetroit,Michigan State Police Metro Detroit,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Metro Detroit,,EO_Mentionee,2314e5846b33920f4e371a9a8715603f,EO_Mentionee__2314e5846b33920f4e371a9a8715603f
#mspmetrodet,#mspmetrodet,Michigan State Police Metro Detroit,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Metro Detroit,,EO_Mentionee,09affc21b99b4ab4525e1c056d8de2b3,EO_Mentionee__09affc21b99b4ab4525e1c056d8de2b3
#mspnorthernmichigan,#MSPNorthernMichigan,Michigan State Police Seventh District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Seventh District,,EO_Mentionee,74e6ac531458ccb40c556522b94c27f0,EO_Mentionee__74e6ac531458ccb40c556522b94c27f0
#michiganstatepolicenothernmichigan,#MichiganStatePoliceNothernMichigan,Michigan State Police Seventh District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Seventh District,,EO_Mentionee,3a81f915fb08372fa1316b2f408ed8f1,EO_Mentionee__3a81f915fb08372fa1316b2f408ed8f1
#mspnorthernmi,#mspnorthernmi,Michigan State Police Seventh District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Seventh District,,EO_Mentionee,d1b2ccc51b64bab06c34befa1866911f,EO_Mentionee__d1b2ccc51b64bab06c34befa1866911f
#mspfirstdistrict,#MSPFirstDistrict,Michigan State Police First District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police First District,,EO_Mentionee,c486c3696d47db82a991ea0b24903e48,EO_Mentionee__c486c3696d47db82a991ea0b24903e48
#michiganstatepolicefirstdistrict,#MichiganStatePoliceFirstDistrict,Michigan State Police First District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police First District,,EO_Mentionee,e4a4f1ca96d8b8bea77671b8f4f8e188,EO_Mentionee__e4a4f1ca96d8b8bea77671b8f4f8e188
#mspfirstdist,#MSPFirstDist,Michigan State Police First District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police First District,,EO_Mentionee,3c64af49207c5404ba0c3c96a40be714,EO_Mentionee__3c64af49207c5404ba0c3c96a40be714
#mspwestmichigan,#MSPWestMichigan,Michigan State Police West District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police West District,,EO_Mentionee,d1f40d0ebf4951418707018241613fb0,EO_Mentionee__d1f40d0ebf4951418707018241613fb0
#michiganstatepolicewest,#MichiganStatePoliceWest,Michigan State Police West District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police West District,,EO_Mentionee,dd970749b4040e08d4abb6676b0f9e61,EO_Mentionee__dd970749b4040e08d4abb6676b0f9e61
#mspwestmi,#mspwestmi,Michigan State Police West District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police West District,,EO_Mentionee,6546a6db08db8e4614b099c7b54a5d0d,EO_Mentionee__6546a6db08db8e4614b099c7b54a5d0d
#mspsouthwestmichigan,#MSPSouthwestMichigan,Michigan State Police Southwest District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Southwest District,,EO_Mentionee,2688d1bf6263aca44113eac507c9591f,EO_Mentionee__2688d1bf6263aca44113eac507c9591f
#michiganstatepolicesouthwestmichigan,#MichiganStatePoliceSouthwestMichigan,Michigan State Police Southwest District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Southwest District,,EO_Mentionee,489f1b169e5d2a7dedbad55e47c71d1b,EO_Mentionee__489f1b169e5d2a7dedbad55e47c71d1b
#mspsouthwestmi,#MspSouthwestMI,Michigan State Police Southwest District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Southwest District,,EO_Mentionee,50073cb35fd38b310d420e556dc7e914,EO_Mentionee__50073cb35fd38b310d420e556dc7e914
#mspeighthdistrict,#MSPEighthDistrict,Michigan State Police Eighth District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Eighth District,,EO_Mentionee,cdc19f572c7f68f249152a4731f7a3af,EO_Mentionee__cdc19f572c7f68f249152a4731f7a3af
#michiganstatepoliceeighthdistrict,#MichiganStatePoliceEighthDistrict,Michigan State Police Eighth District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Eighth District,,EO_Mentionee,650e285800e41e86ffda3b5cb544f116,EO_Mentionee__650e285800e41e86ffda3b5cb544f116
#mspeighthdist,#MSPEighthDist,Michigan State Police Eighth District,Michigan,michigan,,Precinct,,188120,3140002,Precinct,Michigan State Police Eighth District,,EO_Mentionee,49a5ab690efc442c30689821ae3ffc2f,EO_Mentionee__49a5ab690efc442c30689821ae3ffc2f
#ohiostatepatrolcentral,#OhioStatePatrolCentral,Ohio State Patrol Central,Ohio,ohio,,Precinct,,188120,3140002,Precinct,Ohio State Patrol Central,,EO_Mentionee,bbdeac2c3de1a488db30e979a6d45f9b,EO_Mentionee__bbdeac2c3de1a488db30e979a6d45f9b
#oshp_centraloh,#OSHP_CentralOH,Ohio State Patrol Central,Ohio,ohio,,Precinct,,188120,3140002,Precinct,Ohio State Patrol Central,,EO_Mentionee,74838e98774987b00eb7b54046f26785,EO_Mentionee__74838e98774987b00eb7b54046f26785
#ohiostatehighwaypatrolnortheast,#OhioStateHighwayPatrolNortheast,Ohio State Highway Patrol Northeast,Ohio,ohio,,Precinct,,188120,3140002,Precinct,Ohio State Highway Patrol Northeast,,EO_Mentionee,4c77cbb5940a149ccabbdbc2000e8bac,EO_Mentionee__4c77cbb5940a149ccabbdbc2000e8bac
#oshp_neohio,#OSHP_NEOhio,Ohio State Highway Patrol Northeast,Ohio,ohio,,Precinct,,188120,3140002,Precinct,Ohio State Highway Patrol Northeast,,EO_Mentionee,d770fdd9cc8bc1b898c0fc1cf0300dff,EO_Mentionee__d770fdd9cc8bc1b898c0fc1cf0300dff
#ohiostatehighwaypatrolnorthwest,#OhioStateHighwayPatrolNorthwest,Ohio State Highway Patrol Northwest,Ohio,ohio,,Precinct,,188120,3140002,Precinct,Ohio State Highway Patrol Northwest,,EO_Mentionee,66876c79e052cdd3a1940ed1c2315004,EO_Mentionee__66876c79e052cdd3a1940ed1c2315004
#oshp_nwohio,#OSHP_NWOhio,Ohio State Highway Patrol Northwest,Ohio,ohio,,Precinct,,188120,3140002,Precinct,Ohio State Highway Patrol Northwest,,EO_Mentionee,d398de25034b1c22af906d388071e0e7,EO_Mentionee__d398de25034b1c22af906d388071e0e7
#ohiostatehighwaypatrolsoutheast,#OhioStateHighwayPatrolSoutheast,Ohio State Highway Patrol Southeast,Ohio,ohio,,Precinct,,188120,3140002,Precinct,Ohio State Highway Patrol Southeast,,EO_Mentionee,7882ed3a55a2af465efecf16ce83cf2a,EO_Mentionee__7882ed3a55a2af465efecf16ce83cf2a
#oshp_seohio,#OSHP_SEOhio,Ohio State Highway Patrol Southeast,Ohio,ohio,,Precinct,,188120,3140002,Precinct,Ohio State Highway Patrol Southeast,,EO_Mentionee,3b6e6094ddf18b3e0c6b55ddc3757436,EO_Mentionee__3b6e6094ddf18b3e0c6b55ddc3757436
#ohiostatehighwaypatrolsouthwest,#OhioStateHighwayPatrolSouthwest,Ohio State Highway Patrol Southwest,Ohio,ohio,,Precinct,,188120,3140002,Precinct,Ohio State Highway Patrol Southwest,,EO_Mentionee,10d5d1e2db20594e2356ec71ac52e2cf,EO_Mentionee__10d5d1e2db20594e2356ec71ac52e2cf
#oshp_swohio,#OSHP_SWOhio,Ohio State Highway Patrol Southwest,Ohio,ohio,,Precinct,,188120,3140002,Precinct,Ohio State Highway Patrol Southwest,,EO_Mentionee,da51c166027dc081a92bc1f1a13624c4,EO_Mentionee__da51c166027dc081a92bc1f1a13624c4
