keyword,caption_name,topic_id,guid,groups,entity_type,.1,.2,.3,.4,.5,.6,.7,.8,.9,.10,.11,.12,.13,.14,.15,.16,.17,.18,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
南極海,Southern Ocean,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Southern Ocean,,defmin_mentionee,da5b2b0e9adc7ee99e756b525cac1748,defmin_mentionee__df492575568388a3bdf54a91afdf61c9
南部海洋,Southern Ocean,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Southern Ocean,,defmin_mentionee,7a653ae2b76d04aefc57d2b3a192e7cd,defmin_mentionee__df492575568388a3bdf54a91afdf61c9
южный океан,Southern Ocean,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Southern Ocean,,defmin_mentionee,8b676f6518646ab9006992a532228c9f,defmin_mentionee__df492575568388a3bdf54a91afdf61c9
southern ocean,Southern Ocean,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Southern Ocean,,defmin_mentionee,bca3458458c31ee4333123a3fe206042,defmin_mentionee__df492575568388a3bdf54a91afdf61c9
detroit de sōya,Soya Strait,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Soya Strait,,defmin_mentionee,b96a47bacde6f042385cf5e37e12e263,defmin_mentionee__7c22f298e46b45bea2c5abb45dbb0b89
соевый пролив,Soya Strait,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Soya Strait,,defmin_mentionee,5bf87f811cdabd9f3bb041cf0fef1331,defmin_mentionee__7c22f298e46b45bea2c5abb45dbb0b89
soya strait,Soya Strait,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Soya Strait,,defmin_mentionee,73e2b58801b32f6acbeb7b0d8607cf4c,defmin_mentionee__7c22f298e46b45bea2c5abb45dbb0b89
golfe spencer,Spencer Gulf,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Spencer Gulf,,defmin_mentionee,7d24bfb1c2516daf212d2d5e9602e38e,defmin_mentionee__6da94eddfc1fdc14079dd1097ca74fb1
golfe de spencer,Spencer Gulf,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Spencer Gulf,,defmin_mentionee,cb029d8298f7576512a8c236b37abd59,defmin_mentionee__6da94eddfc1fdc14079dd1097ca74fb1
spencer-golf,Spencer Gulf,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Spencer Gulf,,defmin_mentionee,74178082e345becf63b2f8e8bb39da05,defmin_mentionee__6da94eddfc1fdc14079dd1097ca74fb1
golfo di spencer,Spencer Gulf,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Spencer Gulf,,defmin_mentionee,94306b0bb049c47f8a30f89d8b7ad818,defmin_mentionee__6da94eddfc1fdc14079dd1097ca74fb1
スペンサー湾,Spencer Gulf,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Spencer Gulf,,defmin_mentionee,56a5cf5b829a379c57be0293570c3b99,defmin_mentionee__6da94eddfc1fdc14079dd1097ca74fb1
斯宾塞海湾,Spencer Gulf,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Spencer Gulf,,defmin_mentionee,5707beb54e78d7f57be54bb07dd4ad1f,defmin_mentionee__6da94eddfc1fdc14079dd1097ca74fb1
спенсер галф,Spencer Gulf,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Spencer Gulf,,defmin_mentionee,4a44ada800e343a17c3270518b60c637,defmin_mentionee__6da94eddfc1fdc14079dd1097ca74fb1
spencer gulf,Spencer Gulf,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Spencer Gulf,,defmin_mentionee,f41cb1d240293b81908f9ca539722631,defmin_mentionee__6da94eddfc1fdc14079dd1097ca74fb1
riviere sainte-claire,St Clair River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Clair River,,defmin_mentionee,ade5fe33cca13e063892cb7f0903a4de,defmin_mentionee__465b04d6bac06b2c1d3779dc172f982e
der st clair river,St Clair River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Clair River,,defmin_mentionee,199a5a17c98c2e4d2cd085b4a917207f,defmin_mentionee__465b04d6bac06b2c1d3779dc172f982e
fiume santa clair,St Clair River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Clair River,,defmin_mentionee,ba86278ea12f2c6f3e5baed0e747c2f2,defmin_mentionee__465b04d6bac06b2c1d3779dc172f982e
セント・クレア川,St Clair River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Clair River,,defmin_mentionee,6e55e470408c6425fcc31fb89401472e,defmin_mentionee__465b04d6bac06b2c1d3779dc172f982e
セントクレア川,St Clair River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Clair River,,defmin_mentionee,4bd154b27afc88fbefdfa9fe202dd423,defmin_mentionee__465b04d6bac06b2c1d3779dc172f982e
圣克莱尔河,St Clair River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Clair River,,defmin_mentionee,d1f696756d7f2f511377d645f5ce57d1,defmin_mentionee__465b04d6bac06b2c1d3779dc172f982e
река сент-клер,St Clair River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Clair River,,defmin_mentionee,f3dd71fe07a7c676ef3e8db4ee300e7e,defmin_mentionee__465b04d6bac06b2c1d3779dc172f982e
st clair river,St Clair River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Clair River,,defmin_mentionee,ce2228383daa935621c90efe1311fd5e,defmin_mentionee__465b04d6bac06b2c1d3779dc172f982e
canal saint-georges,St George's Channel,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St George's Channel,,defmin_mentionee,05837a6ba885cbb844f2bb8c45953826,defmin_mentionee__f29f55900efe4ea4d211f8a097b98b91
st -georgs-kanal,St George's Channel,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St George's Channel,,defmin_mentionee,fbeaa396f31825675ec42ef36201d099,defmin_mentionee__f29f55900efe4ea4d211f8a097b98b91
canale di san giorgio,St George's Channel,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St George's Channel,,defmin_mentionee,49c511c3926d462d8c5665713c0ad691,defmin_mentionee__f29f55900efe4ea4d211f8a097b98b91
セントジョージ海峡,St George's Channel,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St George's Channel,,defmin_mentionee,2c56980c0472526413548ff0c561e891,defmin_mentionee__f29f55900efe4ea4d211f8a097b98b91
セント･ジョージ海峡,St George's Channel,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St George's Channel,,defmin_mentionee,26bf5abf761fae737be0b3ccf7016765,defmin_mentionee__f29f55900efe4ea4d211f8a097b98b91
圣乔治的水道,St George's Channel,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St George's Channel,,defmin_mentionee,2cec16d2c4246e543c442d3bf94e4a44,defmin_mentionee__f29f55900efe4ea4d211f8a097b98b91
канал святого георгия,St George's Channel,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St George's Channel,,defmin_mentionee,bb91896dff3b71e6b5bcdca39d4138bf,defmin_mentionee__f29f55900efe4ea4d211f8a097b98b91
st george's channel,St George's Channel,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St George's Channel,,defmin_mentionee,62d1ac852819dc9f1a99c164b57b509d,defmin_mentionee__f29f55900efe4ea4d211f8a097b98b91
riviere de sainte-marie,St Marys River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Marys River,,defmin_mentionee,c03001569058fe93c22d9b8de666d9a0,defmin_mentionee__c6ddfbdb2c08953122d7421cf1a5671f
st marys river,St Marys River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Marys River,,defmin_mentionee,cdfb2aa7689911a091c3d1fcd73f5a4e,defmin_mentionee__c6ddfbdb2c08953122d7421cf1a5671f
fiume di santa maria,St Marys River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Marys River,,defmin_mentionee,f24809bca45eace3c5a233732d706fd1,defmin_mentionee__c6ddfbdb2c08953122d7421cf1a5671f
セントマリー川,St Marys River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Marys River,,defmin_mentionee,a6dbc3613803a3a03416fcb30df246f9,defmin_mentionee__c6ddfbdb2c08953122d7421cf1a5671f
セント・メリー川,St Marys River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Marys River,,defmin_mentionee,1bb801d71d7681b9468fa4faf817ae83,defmin_mentionee__c6ddfbdb2c08953122d7421cf1a5671f
圣玛丽河,St Marys River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Marys River,,defmin_mentionee,24ec5b6f7f5f3298a167c66101781ad4,defmin_mentionee__c6ddfbdb2c08953122d7421cf1a5671f
река сент-мэриз,St Marys River,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,St Marys River,,defmin_mentionee,a463e0008d378822ed33fd9b842a5073,defmin_mentionee__c6ddfbdb2c08953122d7421cf1a5671f
detroit de baltiisk,Strait of Baltiysk,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Baltiysk,,defmin_mentionee,9f6ef566100036210a8f91dbcf446b18,defmin_mentionee__0020f4d8655681e577e0f8c08bb076a1
straße von baltiysk,Strait of Baltiysk,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Baltiysk,,defmin_mentionee,98107eb0336bd8ba730048617c4c8717,defmin_mentionee__0020f4d8655681e577e0f8c08bb076a1
stetto di baltiysk,Strait of Baltiysk,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Baltiysk,,defmin_mentionee,03f452942af5692f68dd5bf57c9673b2,defmin_mentionee__0020f4d8655681e577e0f8c08bb076a1
バルチスキー海峡,Strait of Baltiysk,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Baltiysk,,defmin_mentionee,df8f4b796250ac908f550c5643742b24,defmin_mentionee__0020f4d8655681e577e0f8c08bb076a1
巴尔蒂斯克海峡,Strait of Baltiysk,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Baltiysk,,defmin_mentionee,f5095a6c76e6e0df3df2425de0cdfa16,defmin_mentionee__0020f4d8655681e577e0f8c08bb076a1
балтийский пролив,Strait of Baltiysk,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Baltiysk,,defmin_mentionee,89ec9efbd0291488910e15fdfcba9abe,defmin_mentionee__0020f4d8655681e577e0f8c08bb076a1
strait of baltiysk,Strait of Baltiysk,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Baltiysk,,defmin_mentionee,6b78bbf346def3c82cb9f56d78734ba7,defmin_mentionee__0020f4d8655681e577e0f8c08bb076a1
detroit de belle-isle,Strait of Belle Isle,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Belle Isle,,defmin_mentionee,70b527c574e46330b1016d4786dd4e20,defmin_mentionee__04d917b885a2e96012704328155098ef
detroit de belle isle,Strait of Belle Isle,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Belle Isle,,defmin_mentionee,5146126ac07733499721aa6cac6e2254,defmin_mentionee__04d917b885a2e96012704328155098ef
straße von belle isle,Strait of Belle Isle,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Belle Isle,,defmin_mentionee,5936d903b8ecdc585e885501a10db6d7,defmin_mentionee__04d917b885a2e96012704328155098ef
belle-isle-straße,Strait of Belle Isle,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Belle Isle,,defmin_mentionee,e74becb57e99b3c224cfb6c1f1744e5d,defmin_mentionee__04d917b885a2e96012704328155098ef
stretto di belle isle,Strait of Belle Isle,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Belle Isle,,defmin_mentionee,0f8f093bdccdf662bb914f4952b0f4dd,defmin_mentionee__04d917b885a2e96012704328155098ef
ベルアイル海峡,Strait of Belle Isle,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Belle Isle,,defmin_mentionee,c1aed1ad7ca6f5aa2a38a907207a9a98,defmin_mentionee__04d917b885a2e96012704328155098ef
贝尔岛海峡,Strait of Belle Isle,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Belle Isle,,defmin_mentionee,ec7c1ad8f300f44ad1cc5b996c17e45e,defmin_mentionee__04d917b885a2e96012704328155098ef
пролив бель-айл,Strait of Belle Isle,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Belle Isle,,defmin_mentionee,6a4beb58b768ebc7b60d70588e4e8950,defmin_mentionee__04d917b885a2e96012704328155098ef
strait of belle isle,Strait of Belle Isle,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Belle Isle,,defmin_mentionee,a7c9bbb6a400a845202ceda4170094c2,defmin_mentionee__04d917b885a2e96012704328155098ef
bouches de bonifacio,Strait of Bonifacio,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Bonifacio,,defmin_mentionee,040f6f9920a5858cbe30d0407e3fbdcc,defmin_mentionee__adaddb6ebec9c9bd3eff8e48a9976e97
straße von bonifacio,Strait of Bonifacio,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Bonifacio,,defmin_mentionee,67edc391ffd91fc0cdc07091f5299643,defmin_mentionee__adaddb6ebec9c9bd3eff8e48a9976e97
bocche di bonifacio,Strait of Bonifacio,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Bonifacio,,defmin_mentionee,cef621ba29dc6d08264e89b62243ecfb,defmin_mentionee__adaddb6ebec9c9bd3eff8e48a9976e97
ボニファシオ海峡,Strait of Bonifacio,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Bonifacio,,defmin_mentionee,7411a93517d6ae4f3f398002248732da,defmin_mentionee__adaddb6ebec9c9bd3eff8e48a9976e97
博尼西奥海峡,Strait of Bonifacio,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Bonifacio,,defmin_mentionee,0d346365ab46a5ab215ebf680003357c,defmin_mentionee__adaddb6ebec9c9bd3eff8e48a9976e97
пролив бонифачо,Strait of Bonifacio,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Bonifacio,,defmin_mentionee,a911c5ef4f1195784189542c391fa443,defmin_mentionee__adaddb6ebec9c9bd3eff8e48a9976e97
strait of bonifacio,Strait of Bonifacio,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Bonifacio,,defmin_mentionee,60a09978d4744bc2162c2bde12f6a607,defmin_mentionee__adaddb6ebec9c9bd3eff8e48a9976e97
detroit de canso,Strait of Canso,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Canso,,defmin_mentionee,7f7260ab378120e2e2d126ac617e26aa,defmin_mentionee__13068465a921a66483b50c18975ef0cb
straße von canso,Strait of Canso,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Canso,,defmin_mentionee,51eedba1429df1dd62a3d1712b2d79f6,defmin_mentionee__13068465a921a66483b50c18975ef0cb
stretto di canso,Strait of Canso,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Canso,,defmin_mentionee,4a0d10f0da9b3d5a6c4d75e20ed70b20,defmin_mentionee__13068465a921a66483b50c18975ef0cb
カンソー海峡,Strait of Canso,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Canso,,defmin_mentionee,b5f626005379553dc17f0f21281766cb,defmin_mentionee__13068465a921a66483b50c18975ef0cb
坎索海峡,Strait of Canso,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Canso,,defmin_mentionee,6f253b2d0a804828dd953a1ea92f903c,defmin_mentionee__13068465a921a66483b50c18975ef0cb
пролив кансо,Strait of Canso,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Canso,,defmin_mentionee,79489788fd9ccd639432a839a33ba606,defmin_mentionee__13068465a921a66483b50c18975ef0cb
strait of canso,Strait of Canso,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Canso,,defmin_mentionee,e6820dd17f33c326b42143b7a653c2f3,defmin_mentionee__13068465a921a66483b50c18975ef0cb
detroit de dover,Strait of Dover,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Dover,,defmin_mentionee,b3432d61bacef339811f0506e2c10043,defmin_mentionee__04ea546bad13555dc49f64cb73bc4e9d
straße von dover,Strait of Dover,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Dover,,defmin_mentionee,529f6d4ca57b8b3cae99479f38263b74,defmin_mentionee__04ea546bad13555dc49f64cb73bc4e9d
stretto di dover,Strait of Dover,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Dover,,defmin_mentionee,383df45625ecc8ba0a81b91284be482e,defmin_mentionee__04ea546bad13555dc49f64cb73bc4e9d
ドーバー海峡,Strait of Dover,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Dover,,defmin_mentionee,ab85652ff8ca06443e775685c194a22f,defmin_mentionee__04ea546bad13555dc49f64cb73bc4e9d
多佛尔海峡,Strait of Dover,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Dover,,defmin_mentionee,41431656a09379a12c390dfac4178ed0,defmin_mentionee__04ea546bad13555dc49f64cb73bc4e9d
дуврский пролив,Strait of Dover,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Dover,,defmin_mentionee,40e33cb4752514cf08f03d6707693366,defmin_mentionee__04ea546bad13555dc49f64cb73bc4e9d
strait of dover,Strait of Dover,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Dover,,defmin_mentionee,5b54a0b9305a8918dad9458316b31a03,defmin_mentionee__04ea546bad13555dc49f64cb73bc4e9d
detroit de georgie,Strait of Georgia,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Georgia,,defmin_mentionee,72b5d3e0e2e543f402adc1e67fb57caf,defmin_mentionee__230da66f7db5877b2a4cb5dc63d7e93b
detroit de georgia,Strait of Georgia,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Georgia,,defmin_mentionee,1dd8262de215295b6ed5d559205d27b2,defmin_mentionee__230da66f7db5877b2a4cb5dc63d7e93b
straße von georgia,Strait of Georgia,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Georgia,,defmin_mentionee,a9a53398716f497b00d29dcb3d7809b3,defmin_mentionee__230da66f7db5877b2a4cb5dc63d7e93b
georgiastraße,Strait of Georgia,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Georgia,,defmin_mentionee,d68ec85ef19a9bcf3e516588e28b22c5,defmin_mentionee__230da66f7db5877b2a4cb5dc63d7e93b
stretto di georgia,Strait of Georgia,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Georgia,,defmin_mentionee,8ea18bf6ef99f80588f3c47298d4224b,defmin_mentionee__230da66f7db5877b2a4cb5dc63d7e93b
ジョージア海峡,Strait of Georgia,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Georgia,,defmin_mentionee,336875599f5aca0a3cec2d7d1354d2aa,defmin_mentionee__230da66f7db5877b2a4cb5dc63d7e93b
格鲁吉亚海峡,Strait of Georgia,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Georgia,,defmin_mentionee,a8cff24da89cdd7644ef1f43073576d5,defmin_mentionee__230da66f7db5877b2a4cb5dc63d7e93b
грузинский пролив,Strait of Georgia,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Georgia,,defmin_mentionee,46b32006d9f78c617e8f9f39cf44957e,defmin_mentionee__230da66f7db5877b2a4cb5dc63d7e93b
strait of georgia,Strait of Georgia,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Georgia,,defmin_mentionee,4d39431ca4c845d44c9703ed6b539e70,defmin_mentionee__230da66f7db5877b2a4cb5dc63d7e93b
detroit de gibraltar,Strait of Gibraltar,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Gibraltar,,defmin_mentionee,d5943346bac7ae96d5b59d0b6f6bb500,defmin_mentionee__f821d41c4fb5dd76f609f710f2acc5a6
straße von gibraltar,Strait of Gibraltar,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Gibraltar,,defmin_mentionee,e3d55b8bbc0411545b31dc00d58a18f8,defmin_mentionee__f821d41c4fb5dd76f609f710f2acc5a6
stretto di gibilterra,Strait of Gibraltar,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Gibraltar,,defmin_mentionee,14adb6ee1217759e62cffcfa0518a4a6,defmin_mentionee__f821d41c4fb5dd76f609f710f2acc5a6
ジブラルタル海峡,Strait of Gibraltar,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Gibraltar,,defmin_mentionee,89cde26a35de51bbe5e29780e2c7fd42,defmin_mentionee__f821d41c4fb5dd76f609f710f2acc5a6
直布罗陀海峡,Strait of Gibraltar,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Gibraltar,,defmin_mentionee,fa1f7ae497575da55d32d68c1191f5d6,defmin_mentionee__f821d41c4fb5dd76f609f710f2acc5a6
гибралтарский пролив,Strait of Gibraltar,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Gibraltar,,defmin_mentionee,2853ed45bd9e820cafd8eefc7900e4a6,defmin_mentionee__f821d41c4fb5dd76f609f710f2acc5a6
strait of gibraltar,Strait of Gibraltar,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Gibraltar,,defmin_mentionee,0399aa9b36ad9e043e0748dd3247a138,defmin_mentionee__f821d41c4fb5dd76f609f710f2acc5a6
detroit d'ormuz,Strait of Hormuz,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Hormuz,,defmin_mentionee,7cde1a45f914e5589306c09716abc60c,defmin_mentionee__c2035dd599412dd0527755376f939310
straße von hormus,Strait of Hormuz,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Hormuz,,defmin_mentionee,e8f1a7875dcdd329663d4f9d9527d4e9,defmin_mentionee__c2035dd599412dd0527755376f939310
stretto di hormuz,Strait of Hormuz,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Hormuz,,defmin_mentionee,e7aac4b66176b15f9a31206bfd6ad9d7,defmin_mentionee__c2035dd599412dd0527755376f939310
ホルムズ海峡,Strait of Hormuz,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Hormuz,,defmin_mentionee,64ed00c69e377d0f966228aafaa4a401,defmin_mentionee__c2035dd599412dd0527755376f939310
海峡霍尔斯,Strait of Hormuz,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Hormuz,,defmin_mentionee,446217ccd16512d135f48fda07100b2c,defmin_mentionee__c2035dd599412dd0527755376f939310
ормузский пролив,Strait of Hormuz,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Hormuz,,defmin_mentionee,a740871fba4a73ab1916fbc3ea930ad4,defmin_mentionee__c2035dd599412dd0527755376f939310
strait of hormuz,Strait of Hormuz,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Hormuz,,defmin_mentionee,30e04f2aea7e73b936940f21bf408035,defmin_mentionee__c2035dd599412dd0527755376f939310
detroit de juan de fuca,Strait of Juan de Fuca,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Juan de Fuca,,defmin_mentionee,4985b9c97713c3dfd98db40579552985,defmin_mentionee__c930d43bf46b797f64312e09f7c3265e
juan-de-fuca-straße,Strait of Juan de Fuca,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Juan de Fuca,,defmin_mentionee,2fc86fab6992d1ae01f38b5c773c84e2,defmin_mentionee__c930d43bf46b797f64312e09f7c3265e
stretto di juan de fuca,Strait of Juan de Fuca,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Juan de Fuca,,defmin_mentionee,2b30035c81b443ea5e959339adde2541,defmin_mentionee__c930d43bf46b797f64312e09f7c3265e
フアン・デ・フカ海峡,Strait of Juan de Fuca,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Juan de Fuca,,defmin_mentionee,409bd07cdad08a1e0c0fbcdcb5eda5fd,defmin_mentionee__c930d43bf46b797f64312e09f7c3265e
胡安德福卡海峡,Strait of Juan de Fuca,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Juan de Fuca,,defmin_mentionee,f50d23304fca50b46b45ba042288a70e,defmin_mentionee__c930d43bf46b797f64312e09f7c3265e
пролив хуан-де - фука,Strait of Juan de Fuca,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Juan de Fuca,,defmin_mentionee,54a149eacea28f7490fed98e9eb66cdf,defmin_mentionee__c930d43bf46b797f64312e09f7c3265e
strait of juan de fuca,Strait of Juan de Fuca,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Juan de Fuca,,defmin_mentionee,6e748ae92468f3d386c3312cb7468bfb,defmin_mentionee__c930d43bf46b797f64312e09f7c3265e
detroit de magellan,Strait of Magellan,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Magellan,,defmin_mentionee,e164eedc16a48608ab0d84a06013bf61,defmin_mentionee__d7b753e48acce4393b7e6dc728eac0f7
magellanstraße,Strait of Magellan,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Magellan,,defmin_mentionee,f95c918c1d7ede2a06fb1dc1ecd301d5,defmin_mentionee__d7b753e48acce4393b7e6dc728eac0f7
stretto di magellano,Strait of Magellan,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Magellan,,defmin_mentionee,e138a550e61d08e91ea977c335faa6d8,defmin_mentionee__d7b753e48acce4393b7e6dc728eac0f7
マゼラン海峡,Strait of Magellan,188134;188258,,,water,,,,,,,,,,,,,,,,,,,Water,Strait of Magellan,,defmin_mentionee,c485a19a2f63a7c08068c4c944870517,defmin_mentionee__d7b753e48acce4393b7e6dc728eac0f7
