keyword,caption_name,groups,topic_id,entity_type,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
gia biagi,Chicago Department of Transportation Commissioner Biagi,slg,188120,,3140002,,Chicago Department of Transportation Commissioner Biagi,,slg_overlap_terms,938e1c16f06c42f89c093bb435e4104e,slg_overlap_terms__938e1c16f06c42f89c093bb435e4104e
chicago board of education president miguel del valle,Chicago Board of Education President Valle,slg,188120;188114,,3140002,,Chicago Board of Education President Valle,,slg_overlap_terms,ab7eb5a22734104789089b95c905efff,slg_overlap_terms__ab7eb5a22734104789089b95c905efff
chicago board of education president valle,Chicago Board of Education President Valle,slg,188120;188114,,3140002,,Chicago Board of Education President Valle,,slg_overlap_terms,ab7eb5a22734104789089b95c905efff,slg_overlap_terms__ab7eb5a22734104789089b95c905efff
miguel del valle,Chicago Board of Education President Valle,slg,188120;188114,,3140002,,Chicago Board of Education President Valle,,slg_overlap_terms,ab7eb5a22734104789089b95c905efff,slg_overlap_terms__ab7eb5a22734104789089b95c905efff
chicago housing authority ceo tracey scott,Chicago Housing Authority CEO Scott,slg,188120;188289,,3140002,,Chicago Housing Authority CEO Scott,,slg_overlap_terms,ca0240d62ee1b96b655736063ecc7fcb,slg_overlap_terms__ca0240d62ee1b96b655736063ecc7fcb
chicago housing authority ceo scott,Chicago Housing Authority CEO Scott,slg,188120;188289,,3140002,,Chicago Housing Authority CEO Scott,,slg_overlap_terms,ca0240d62ee1b96b655736063ecc7fcb,slg_overlap_terms__ca0240d62ee1b96b655736063ecc7fcb
tracey scott,Chicago Housing Authority CEO Scott,slg,188120;188289,,3140002,,Chicago Housing Authority CEO Scott,,slg_overlap_terms,ca0240d62ee1b96b655736063ecc7fcb,slg_overlap_terms__ca0240d62ee1b96b655736063ecc7fcb
chicago department of streets and sanitation commissioner johntully,Chicago Department of Streets and Sanitation Commissioner Tully,slg,188120,,3140002,,Chicago Department of Streets and Sanitation Commissioner Tully,,slg_overlap_terms,2781a47486966d395e87bdcc72284148,slg_overlap_terms__2781a47486966d395e87bdcc72284148
chicago department of streets and sanitation commissioner tully,Chicago Department of Streets and Sanitation Commissioner Tully,slg,188120,,3140002,,Chicago Department of Streets and Sanitation Commissioner Tully,,slg_overlap_terms,2781a47486966d395e87bdcc72284148,slg_overlap_terms__2781a47486966d395e87bdcc72284148
john tully,Chicago Department of Streets and Sanitation Commissioner Tully,slg,188120,,3140002,,Chicago Department of Streets and Sanitation Commissioner Tully,,slg_overlap_terms,2781a47486966d395e87bdcc72284148,slg_overlap_terms__2781a47486966d395e87bdcc72284148
chicago department of water management acting commissioner andrea cheng,Chicago Department of Water Management Acting Commissioner Cheng,slg,188120;188242,,3140002,,Chicago Department of Water Management Acting Commissioner Cheng,,slg_overlap_terms,94ee5b1e51300cf2a6569c56e8e66d01,slg_overlap_terms__94ee5b1e51300cf2a6569c56e8e66d01
chicago department of water management acting commissioner cheng,Chicago Department of Water Management Acting Commissioner Cheng,slg,188120;188242,,3140002,,Chicago Department of Water Management Acting Commissioner Cheng,,slg_overlap_terms,94ee5b1e51300cf2a6569c56e8e66d01,slg_overlap_terms__94ee5b1e51300cf2a6569c56e8e66d01
andrea cheng,Chicago Department of Water Management Acting Commissioner Cheng,slg,188120;188242,,3140002,,Chicago Department of Water Management Acting Commissioner Cheng,,slg_overlap_terms,94ee5b1e51300cf2a6569c56e8e66d01,slg_overlap_terms__94ee5b1e51300cf2a6569c56e8e66d01
san diego department of parks and recreation director brian albright,San Diego Department of Parks and Recreation Director Albright,slg,188120,,3140002,,San Diego Department of Parks and Recreation Director Albright,,slg_overlap_terms,7ef1d005d2debdc09cae5a3261ee9c66,slg_overlap_terms__7ef1d005d2debdc09cae5a3261ee9c66
san diego department of parks and recreation director albright,San Diego Department of Parks and Recreation Director Albright,slg,188120,,3140002,,San Diego Department of Parks and Recreation Director Albright,,slg_overlap_terms,7ef1d005d2debdc09cae5a3261ee9c66,slg_overlap_terms__7ef1d005d2debdc09cae5a3261ee9c66
brian albright,San Diego Department of Parks and Recreation Director Albright,slg,188120,,3140002,,San Diego Department of Parks and Recreation Director Albright,,slg_overlap_terms,7ef1d005d2debdc09cae5a3261ee9c66,slg_overlap_terms__7ef1d005d2debdc09cae5a3261ee9c66
san diego county health & human services agency director nick macchione,San Diego County Health & Human Services Agency Director Macchione,slg,188120;188124,,3140002,,San Diego County Health & Human Services Agency Director Macchione,,slg_overlap_terms,8f3b75a65ca7cf7a5d125bf631a81bef,slg_overlap_terms__8f3b75a65ca7cf7a5d125bf631a81bef
san diego county health & human services agency director macchione,San Diego County Health & Human Services Agency Director Macchione,slg,188120;188124,,3140002,,San Diego County Health & Human Services Agency Director Macchione,,slg_overlap_terms,8f3b75a65ca7cf7a5d125bf631a81bef,slg_overlap_terms__8f3b75a65ca7cf7a5d125bf631a81bef
nick macchione,San Diego County Health & Human Services Agency Director Macchione,slg,188120;188124,,3140002,,San Diego County Health & Human Services Agency Director Macchione,,slg_overlap_terms,8f3b75a65ca7cf7a5d125bf631a81bef,slg_overlap_terms__8f3b75a65ca7cf7a5d125bf631a81bef
san diego county transportation division assistant director derek gade,San Diego County Transportation Division Assistant Director Gade,slg,188120,,3140002,,San Diego County Transportation Division Assistant Director Gade,,slg_overlap_terms,c3b142c5a542e8b5086a6c334f23a1e0,slg_overlap_terms__c3b142c5a542e8b5086a6c334f23a1e0
san diego county transportation division assistant director gade,San Diego County Transportation Division Assistant Director Gade,slg,188120,,3140002,,San Diego County Transportation Division Assistant Director Gade,,slg_overlap_terms,c3b142c5a542e8b5086a6c334f23a1e0,slg_overlap_terms__c3b142c5a542e8b5086a6c334f23a1e0
derek gade,San Diego County Transportation Division Assistant Director Gade,slg,188120,,3140002,,San Diego County Transportation Division Assistant Director Gade,,slg_overlap_terms,c3b142c5a542e8b5086a6c334f23a1e0,slg_overlap_terms__c3b142c5a542e8b5086a6c334f23a1e0
san diego housing commission president richard gentry,San Diego Housing Commission President Gentry,slg,188120;188289,,3140002,,San Diego Housing Commission President Gentry,,slg_overlap_terms,c92a5015c796c24b6dffe399290dff6f,slg_overlap_terms__c92a5015c796c24b6dffe399290dff6f
san diego housing commission president gentry,San Diego Housing Commission President Gentry,slg,188120;188289,,3140002,,San Diego Housing Commission President Gentry,,slg_overlap_terms,c92a5015c796c24b6dffe399290dff6f,slg_overlap_terms__c92a5015c796c24b6dffe399290dff6f
richard gentry,San Diego Housing Commission President Gentry,slg,188120;188289,,3140002,,San Diego Housing Commission President Gentry,,slg_overlap_terms,c92a5015c796c24b6dffe399290dff6f,slg_overlap_terms__c92a5015c796c24b6dffe399290dff6f
san diego department of public utilities director shauna lorance,San Diego Department of Public Utilities Director Lorance,slg,188120,,3140002,,San Diego Department of Public Utilities Director Lorance,,slg_overlap_terms,dba84b8fa259629a2119549d66a79202,slg_overlap_terms__dba84b8fa259629a2119549d66a79202
san diego department of public utilities director lorance,San Diego Department of Public Utilities Director Lorance,slg,188120,,3140002,,San Diego Department of Public Utilities Director Lorance,,slg_overlap_terms,dba84b8fa259629a2119549d66a79202,slg_overlap_terms__dba84b8fa259629a2119549d66a79202
shauna lorance,San Diego Department of Public Utilities Director Lorance,slg,188120,,3140002,,San Diego Department of Public Utilities Director Lorance,,slg_overlap_terms,dba84b8fa259629a2119549d66a79202,slg_overlap_terms__dba84b8fa259629a2119549d66a79202
columbus recreation and parks department president derrick clay,Columbus Recreation and Parks Department President Clay,slg,188120,,3140002,,Columbus Recreation and Parks Department President Clay,,slg_overlap_terms,4b364f96078a7d9dca324a3dcd1c0a5f,slg_overlap_terms__4b364f96078a7d9dca324a3dcd1c0a5f
columbus recreation and parks department president clay,Columbus Recreation and Parks Department President Clay,slg,188120,,3140002,,Columbus Recreation and Parks Department President Clay,,slg_overlap_terms,4b364f96078a7d9dca324a3dcd1c0a5f,slg_overlap_terms__4b364f96078a7d9dca324a3dcd1c0a5f
derrick clay,Columbus Recreation and Parks Department President Clay,slg,188120,,3140002,,Columbus Recreation and Parks Department President Clay,,slg_overlap_terms,4b364f96078a7d9dca324a3dcd1c0a5f,slg_overlap_terms__4b364f96078a7d9dca324a3dcd1c0a5f
columbus public health commissioner mysheika roberts,Columbus Public Health Commissioner Roberts,slg,188120;188124,,3140002,,Columbus Public Health Commissioner Roberts,,slg_overlap_terms,a4662f83286a9729cff152822c54e48a,slg_overlap_terms__a4662f83286a9729cff152822c54e48a
columbus public health commissioner roberts,Columbus Public Health Commissioner Roberts,slg,188120;188124,,3140002,,Columbus Public Health Commissioner Roberts,,slg_overlap_terms,a4662f83286a9729cff152822c54e48a,slg_overlap_terms__a4662f83286a9729cff152822c54e48a
mysheika roberts,Columbus Public Health Commissioner Roberts,slg,188120;188124,,3140002,,Columbus Public Health Commissioner Roberts,,slg_overlap_terms,a4662f83286a9729cff152822c54e48a,slg_overlap_terms__a4662f83286a9729cff152822c54e48a
health commissioner roberts,Columbus Public Health Commissioner Roberts,slg,188120;188124,,3140002,,Columbus Public Health Commissioner Roberts,,slg_overlap_terms,a4662f83286a9729cff152822c54e48a,slg_overlap_terms__a4662f83286a9729cff152822c54e48a
columbus metropolitan housing authority president charles hillman,Columbus Metropolitan Housing Authority President Hillman,slg,188120;188289,,3140002,,Columbus Metropolitan Housing Authority President Hillman,,slg_overlap_terms,e4dfc925f0bd3cea2ae70d2135a3d70e,slg_overlap_terms__e4dfc925f0bd3cea2ae70d2135a3d70e
columbus metropolitan housing authority president hillman,Columbus Metropolitan Housing Authority President Hillman,slg,188120;188289,,3140002,,Columbus Metropolitan Housing Authority President Hillman,,slg_overlap_terms,e4dfc925f0bd3cea2ae70d2135a3d70e,slg_overlap_terms__e4dfc925f0bd3cea2ae70d2135a3d70e
charles hillman,Columbus Metropolitan Housing Authority President Hillman,slg,188120;188289,,3140002,,Columbus Metropolitan Housing Authority President Hillman,,slg_overlap_terms,e4dfc925f0bd3cea2ae70d2135a3d70e,slg_overlap_terms__e4dfc925f0bd3cea2ae70d2135a3d70e
director jones,Mecklenburg County Parks and Recreation Director Jones,slg,188120,,3140002,,Mecklenburg County Parks and Recreation Director Jones,,slg_overlap_terms,a3d547c5d9eb2af7ccdb170dc54b5d5e,slg_overlap_terms__a3d547c5d9eb2af7ccdb170dc54b5d5e
mecklenburg county parks and recreation director jones,Mecklenburg County Parks and Recreation Director Jones,slg,188120,,3140002,,Mecklenburg County Parks and Recreation Director Jones,,slg_overlap_terms,a3d547c5d9eb2af7ccdb170dc54b5d5e,slg_overlap_terms__a3d547c5d9eb2af7ccdb170dc54b5d5e
lee jones jr,Mecklenburg County Parks and Recreation Director Jones,slg,188120,,3140002,,Mecklenburg County Parks and Recreation Director Jones,,slg_overlap_terms,a3d547c5d9eb2af7ccdb170dc54b5d5e,slg_overlap_terms__a3d547c5d9eb2af7ccdb170dc54b5d5e
public health director harris,Mecklenburg County Department of Health Public Health Director Harris,slg,188120;188124,,3140002,,Mecklenburg County Department of Health Public Health Director Harris,,slg_overlap_terms,29b580d775c1069dbfe545f51e7751c5,slg_overlap_terms__29b580d775c1069dbfe545f51e7751c5
mecklenburg county department of health public health director harris,Mecklenburg County Department of Health Public Health Director Harris,slg,188120;188124,,3140002,,Mecklenburg County Department of Health Public Health Director Harris,,slg_overlap_terms,29b580d775c1069dbfe545f51e7751c5,slg_overlap_terms__29b580d775c1069dbfe545f51e7751c5
gibbi harris,Mecklenburg County Department of Health Public Health Director Harris,slg,188120;188124,,3140002,,Mecklenburg County Department of Health Public Health Director Harris,,slg_overlap_terms,29b580d775c1069dbfe545f51e7751c5,slg_overlap_terms__29b580d775c1069dbfe545f51e7751c5
charlotte-mecklenburg schools board of education chairperson dashew,Charlotte-Mecklenburg Schools Board of Education Chairperson Dashew,slg,188120;188114,,3140002,,Charlotte-Mecklenburg Schools Board of Education Chairperson Dashew,,slg_overlap_terms,c4fb512c68afac0c1ec6f993b63cb197,slg_overlap_terms__c4fb512c68afac0c1ec6f993b63cb197
chairperson dashew,Charlotte-Mecklenburg Schools Board of Education Chairperson Dashew,slg,188120;188114,,3140002,,Charlotte-Mecklenburg Schools Board of Education Chairperson Dashew,,slg_overlap_terms,c4fb512c68afac0c1ec6f993b63cb197,slg_overlap_terms__c4fb512c68afac0c1ec6f993b63cb197
elyse dashew,Charlotte-Mecklenburg Schools Board of Education Chairperson Dashew,slg,188120;188114,,3140002,,Charlotte-Mecklenburg Schools Board of Education Chairperson Dashew,,slg_overlap_terms,c4fb512c68afac0c1ec6f993b63cb197,slg_overlap_terms__c4fb512c68afac0c1ec6f993b63cb197
inlivian president meachem,Inlivian President Meachem,slg,188120;188289,,3140002,,Inlivian President Meachem,,slg_overlap_terms,3b26971b1599df60b36c533e6097975a,slg_overlap_terms__3b26971b1599df60b36c533e6097975a
inlivian president fulton meachem,Inlivian President Meachem,slg,188120;188289,,3140002,,Inlivian President Meachem,,slg_overlap_terms,3b26971b1599df60b36c533e6097975a,slg_overlap_terms__3b26971b1599df60b36c533e6097975a
inlivian president fulton,Inlivian President Meachem,slg,188120;188289,,3140002,,Inlivian President Meachem,,slg_overlap_terms,3b26971b1599df60b36c533e6097975a,slg_overlap_terms__3b26971b1599df60b36c533e6097975a
charlotte water department chairperson leslie jones,Charlotte Water Department Chairperson Jones,slg,188120;188242,,3140002,,Charlotte Water Department Chairperson Jones,,slg_overlap_terms,c085b55c50d748bcf3ff15a30965b1c8,slg_overlap_terms__c085b55c50d748bcf3ff15a30965b1c8
charlotte water department chairperson jones,Charlotte Water Department Chairperson Jones,slg,188120;188242,,3140002,,Charlotte Water Department Chairperson Jones,,slg_overlap_terms,c085b55c50d748bcf3ff15a30965b1c8,slg_overlap_terms__c085b55c50d748bcf3ff15a30965b1c8
leslie jones,Charlotte Water Department Chairperson Jones,slg,188120;188242,,3140002,,Charlotte Water Department Chairperson Jones,,slg_overlap_terms,c085b55c50d748bcf3ff15a30965b1c8,slg_overlap_terms__c085b55c50d748bcf3ff15a30965b1c8
san antonio department of parks and recreation director homer garcia,San Antonio Department of Parks and Recreation Director Garcia,slg,188120,,3140002,,San Antonio Department of Parks and Recreation Director Garcia,,slg_overlap_terms,927df50679f925da2e2ecd8efa58f9be,slg_overlap_terms__927df50679f925da2e2ecd8efa58f9be
san antonio department of parks and recreation director garcia,San Antonio Department of Parks and Recreation Director Garcia,slg,188120,,3140002,,San Antonio Department of Parks and Recreation Director Garcia,,slg_overlap_terms,927df50679f925da2e2ecd8efa58f9be,slg_overlap_terms__927df50679f925da2e2ecd8efa58f9be
homer garcia,San Antonio Department of Parks and Recreation Director Garcia,slg,188120,,3140002,,San Antonio Department of Parks and Recreation Director Garcia,,slg_overlap_terms,927df50679f925da2e2ecd8efa58f9be,slg_overlap_terms__927df50679f925da2e2ecd8efa58f9be
san antonio metropolitan health district interim health director colleen bridger,San Antonio Metropolitan Health District Interim Health Director Bridger,slg,188120;188124,,3140002,,San Antonio Metropolitan Health District Interim Health Director Bridger,,slg_overlap_terms,01f57e69db6f8197fd5c575630223e3a,slg_overlap_terms__01f57e69db6f8197fd5c575630223e3a
san antonio metropolitan health district interim health director bridger,San Antonio Metropolitan Health District Interim Health Director Bridger,slg,188120;188124,,3140002,,San Antonio Metropolitan Health District Interim Health Director Bridger,,slg_overlap_terms,01f57e69db6f8197fd5c575630223e3a,slg_overlap_terms__01f57e69db6f8197fd5c575630223e3a
colleen bridger,San Antonio Metropolitan Health District Interim Health Director Bridger,slg,188120;188124,,3140002,,San Antonio Metropolitan Health District Interim Health Director Bridger,,slg_overlap_terms,01f57e69db6f8197fd5c575630223e3a,slg_overlap_terms__01f57e69db6f8197fd5c575630223e3a
san antonio department of transportation district engineer gina gallegos,San Antonio Department of Transportation District Engineer Gallegos,slg,188120,,3140002,,San Antonio Department of Transportation District Engineer Gallegos,,slg_overlap_terms,c84da93e0deb8913c1a0ae465c0d2b80,slg_overlap_terms__c84da93e0deb8913c1a0ae465c0d2b80
san antonio department of transportation district engineer gallegos,San Antonio Department of Transportation District Engineer Gallegos,slg,188120,,3140002,,San Antonio Department of Transportation District Engineer Gallegos,,slg_overlap_terms,c84da93e0deb8913c1a0ae465c0d2b80,slg_overlap_terms__c84da93e0deb8913c1a0ae465c0d2b80
gina gallegos,San Antonio Department of Transportation District Engineer Gallegos,slg,188120,,3140002,,San Antonio Department of Transportation District Engineer Gallegos,,slg_overlap_terms,c84da93e0deb8913c1a0ae465c0d2b80,slg_overlap_terms__c84da93e0deb8913c1a0ae465c0d2b80
san antonio housing authority interim president ed hinojosa,San Antonio Housing Authority Interim President Hinojosa,slg,188120;188289,,3140002,,San Antonio Housing Authority Interim President Hinojosa,,slg_overlap_terms,5de65ceacf18132e599fc3eff1e202e1,slg_overlap_terms__5de65ceacf18132e599fc3eff1e202e1
san antonio housing authority interim president hinojosa,San Antonio Housing Authority Interim President Hinojosa,slg,188120;188289,,3140002,,San Antonio Housing Authority Interim President Hinojosa,,slg_overlap_terms,5de65ceacf18132e599fc3eff1e202e1,slg_overlap_terms__5de65ceacf18132e599fc3eff1e202e1
ed hinojosa,San Antonio Housing Authority Interim President Hinojosa,slg,188120;188289,,3140002,,San Antonio Housing Authority Interim President Hinojosa,,slg_overlap_terms,5de65ceacf18132e599fc3eff1e202e1,slg_overlap_terms__5de65ceacf18132e599fc3eff1e202e1
san antonio department of human services director melody woosley,San Antonio Department of Human Services Director Woosley,slg,188120,,3140002,,San Antonio Department of Human Services Director Woosley,,slg_overlap_terms,55cc1ec51e550f26b29707dfc295ccfe,slg_overlap_terms__55cc1ec51e550f26b29707dfc295ccfe
san antonio department of human services director woosley,San Antonio Department of Human Services Director Woosley,slg,188120,,3140002,,San Antonio Department of Human Services Director Woosley,,slg_overlap_terms,55cc1ec51e550f26b29707dfc295ccfe,slg_overlap_terms__55cc1ec51e550f26b29707dfc295ccfe
melody woosley,San Antonio Department of Human Services Director Woosley,slg,188120,,3140002,,San Antonio Department of Human Services Director Woosley,,slg_overlap_terms,55cc1ec51e550f26b29707dfc295ccfe,slg_overlap_terms__55cc1ec51e550f26b29707dfc295ccfe
san antonio department of public works director razi hosseini,San Antonio Department of Public Works Director Hosseini,slg,188120,,3140002,,San Antonio Department of Public Works Director Hosseini,,slg_overlap_terms,a18c07336ac000f359f6405b6378a59a,slg_overlap_terms__a18c07336ac000f359f6405b6378a59a
san antonio department of public works director hosseini,San Antonio Department of Public Works Director Hosseini,slg,188120,,3140002,,San Antonio Department of Public Works Director Hosseini,,slg_overlap_terms,a18c07336ac000f359f6405b6378a59a,slg_overlap_terms__a18c07336ac000f359f6405b6378a59a
razi hosseini,San Antonio Department of Public Works Director Hosseini,slg,188120,,3140002,,San Antonio Department of Public Works Director Hosseini,,slg_overlap_terms,a18c07336ac000f359f6405b6378a59a,slg_overlap_terms__a18c07336ac000f359f6405b6378a59a
san antonio water system president robert puente,San Antonio Water System President Puente,slg,188120;188242,,3140002,,San Antonio Water System President Puente,,slg_overlap_terms,da90494ea0c57cfd96454da33bcfc932,slg_overlap_terms__da90494ea0c57cfd96454da33bcfc932
san antonio water system president puente,San Antonio Water System President Puente,slg,188120;188242,,3140002,,San Antonio Water System President Puente,,slg_overlap_terms,da90494ea0c57cfd96454da33bcfc932,slg_overlap_terms__da90494ea0c57cfd96454da33bcfc932
robert puente,San Antonio Water System President Puente,slg,188120;188242,,3140002,,San Antonio Water System President Puente,,slg_overlap_terms,da90494ea0c57cfd96454da33bcfc932,slg_overlap_terms__da90494ea0c57cfd96454da33bcfc932
deputy mayor rodrigues,London Deputy Mayor for Environment and Energy Rodrigues,slg,188121;188133,,3140002,,London Deputy Mayor for Environment and Energy Rodrigues,,slg_overlap_terms,0cf11480cdc692f7c1670e190a4157d6,slg_overlap_terms__0cf11480cdc692f7c1670e190a4157d6
london deputy mayor for environment and energy rodrigues,London Deputy Mayor for Environment and Energy Rodrigues,slg,188121;188133,,3140002,,London Deputy Mayor for Environment and Energy Rodrigues,,slg_overlap_terms,0cf11480cdc692f7c1670e190a4157d6,slg_overlap_terms__0cf11480cdc692f7c1670e190a4157d6
deputy mayor shirley rodrigues,London Deputy Mayor for Environment and Energy Rodrigues,slg,188121;188133,,3140002,,London Deputy Mayor for Environment and Energy Rodrigues,,slg_overlap_terms,0cf11480cdc692f7c1670e190a4157d6,slg_overlap_terms__0cf11480cdc692f7c1670e190a4157d6
shirly rodrigues,London Deputy Mayor for Environment and Energy Rodrigues,slg,188121;188133,,3140002,,London Deputy Mayor for Environment and Energy Rodrigues,,slg_overlap_terms,0cf11480cdc692f7c1670e190a4157d6,slg_overlap_terms__0cf11480cdc692f7c1670e190a4157d6
transport for london commissioner andy byford,Transport for London Commissioner Byford,slg,188121,,3140002,,Transport for London Commissioner Byford,,slg_overlap_terms,63d404a4384f905bb72c288296c093cf,slg_overlap_terms__63d404a4384f905bb72c288296c093cf
transport for london commissioner byford,Transport for London Commissioner Byford,slg,188121,,3140002,,Transport for London Commissioner Byford,,slg_overlap_terms,63d404a4384f905bb72c288296c093cf,slg_overlap_terms__63d404a4384f905bb72c288296c093cf
commissioner byford,Transport for London Commissioner Byford,slg,188121,,3140002,,Transport for London Commissioner Byford,,slg_overlap_terms,63d404a4384f905bb72c288296c093cf,slg_overlap_terms__63d404a4384f905bb72c288296c093cf
andy byford,Transport for London Commissioner Byford,slg,188121,,3140002,,Transport for London Commissioner Byford,,slg_overlap_terms,63d404a4384f905bb72c288296c093cf,slg_overlap_terms__63d404a4384f905bb72c288296c093cf
national medical director powis,UK National Medical Director Powis,slg,188121;188124,,3140002,,UK National Medical Director Powis,,slg_overlap_terms,e475b9cb6d7b82b5177631b6e0e59ef2,slg_overlap_terms__e475b9cb6d7b82b5177631b6e0e59ef2
professor stephen powis,UK National Medical Director Powis,slg,188121;188124,,3140002,,UK National Medical Director Powis,,slg_overlap_terms,e475b9cb6d7b82b5177631b6e0e59ef2,slg_overlap_terms__e475b9cb6d7b82b5177631b6e0e59ef2
stephen powis,UK National Medical Director Powis,slg,188121;188124,,3140002,,UK National Medical Director Powis,,slg_overlap_terms,e475b9cb6d7b82b5177631b6e0e59ef2,slg_overlap_terms__e475b9cb6d7b82b5177631b6e0e59ef2
thames water utlities ceo sarah bentley,Thames Water Utilities CEO Bentley,slg,188121;188242,,3140002,,Thames Water Utilities CEO Bentley,,slg_overlap_terms,0f920dc865b635f0ff20fcb3a75f919d,slg_overlap_terms__0f920dc865b635f0ff20fcb3a75f919d
thames water utlities ceo bentley,Thames Water Utilities CEO Bentley,slg,188121;188242,,3140002,,Thames Water Utilities CEO Bentley,,slg_overlap_terms,0f920dc865b635f0ff20fcb3a75f919d,slg_overlap_terms__0f920dc865b635f0ff20fcb3a75f919d
sarah bentley,Thames Water Utilities CEO Bentley,slg,188121;188242,,3140002,,Thames Water Utilities CEO Bentley,,slg_overlap_terms,0f920dc865b635f0ff20fcb3a75f919d,slg_overlap_terms__0f920dc865b635f0ff20fcb3a75f919d
"toronto parks, forestry and recreation division general manager janie romoff","Toronto Parks, Forestry and Recreation Division General Manager Romoff",slg,188121,,3140002,,"Toronto Parks, Forestry and Recreation Division General Manager Romoff",,slg_overlap_terms,b7d81d7101de4d163e694234332345b1,slg_overlap_terms__b7d81d7101de4d163e694234332345b1
"toronto parks, forestry and recreation division general manager romoff","Toronto Parks, Forestry and Recreation Division General Manager Romoff",slg,188121,,3140002,,"Toronto Parks, Forestry and Recreation Division General Manager Romoff",,slg_overlap_terms,b7d81d7101de4d163e694234332345b1,slg_overlap_terms__b7d81d7101de4d163e694234332345b1
janie romoff,"Toronto Parks, Forestry and Recreation Division General Manager Romoff",slg,188121,,3140002,,"Toronto Parks, Forestry and Recreation Division General Manager Romoff",,slg_overlap_terms,b7d81d7101de4d163e694234332345b1,slg_overlap_terms__b7d81d7101de4d163e694234332345b1
toronto transportation services general manager gray,Toronto Transportation Services General Manager Gray,slg,188121,,3140002,,Toronto Transportation Services General Manager Gray,,slg_overlap_terms,233817ecd9d912f832c77a25ee0680b9,slg_overlap_terms__233817ecd9d912f832c77a25ee0680b9
toronto transportation services general manager barbara gray,Toronto Transportation Services General Manager Gray,slg,188121,,3140002,,Toronto Transportation Services General Manager Gray,,slg_overlap_terms,233817ecd9d912f832c77a25ee0680b9,slg_overlap_terms__233817ecd9d912f832c77a25ee0680b9
barbara gray,Toronto Transportation Services General Manager Gray,slg,188121,,3140002,,Toronto Transportation Services General Manager Gray,,slg_overlap_terms,233817ecd9d912f832c77a25ee0680b9,slg_overlap_terms__233817ecd9d912f832c77a25ee0680b9
toronto environment & energy division director jim baxter,Toronto Environment and Energy Division Director Baxter,slg,188121;188133,,3140002,,Toronto Environment and Energy Division Director Baxter,,slg_overlap_terms,ec248413565d056a6467d28e89df9e79,slg_overlap_terms__ec248413565d056a6467d28e89df9e79
toronto environment & energy division director baxter,Toronto Environment and Energy Division Director Baxter,slg,188121;188133,,3140002,,Toronto Environment and Energy Division Director Baxter,,slg_overlap_terms,ec248413565d056a6467d28e89df9e79,slg_overlap_terms__ec248413565d056a6467d28e89df9e79
jim baxter,Toronto Environment and Energy Division Director Baxter,slg,188121;188133,,3140002,,Toronto Environment and Energy Division Director Baxter,,slg_overlap_terms,ec248413565d056a6467d28e89df9e79,slg_overlap_terms__ec248413565d056a6467d28e89df9e79
"toronto shelter, support & housing administration general manager mary-anne bedard","Toronto Shelter, Support and Housing Administration General Manager Bedard",slg,188121;188289,,3140002,,"Toronto Shelter, Support and Housing Administration General Manager Bedard",,slg_overlap_terms,abf4bb7391309ee34632577511a19198,slg_overlap_terms__abf4bb7391309ee34632577511a19198
"toronto shelter, support & housing administration general manager bedard","Toronto Shelter, Support and Housing Administration General Manager Bedard",slg,188121;188289,,3140002,,"Toronto Shelter, Support and Housing Administration General Manager Bedard",,slg_overlap_terms,abf4bb7391309ee34632577511a19198,slg_overlap_terms__abf4bb7391309ee34632577511a19198
mary-anne bedard,"Toronto Shelter, Support and Housing Administration General Manager Bedard",slg,188121;188289,,3140002,,"Toronto Shelter, Support and Housing Administration General Manager Bedard",,slg_overlap_terms,abf4bb7391309ee34632577511a19198,slg_overlap_terms__abf4bb7391309ee34632577511a19198
toronto solid waste management services general manager matt keliher,Toronto Solid Waste Management Services General Manager Keliher,slg,188121,,3140002,,Toronto Solid Waste Management Services General Manager Keliher,,slg_overlap_terms,dc3d532ff408908c5e7eff149d47b137,slg_overlap_terms__dc3d532ff408908c5e7eff149d47b137
toronto solid waste management services general manager keliher,Toronto Solid Waste Management Services General Manager Keliher,slg,188121,,3140002,,Toronto Solid Waste Management Services General Manager Keliher,,slg_overlap_terms,dc3d532ff408908c5e7eff149d47b137,slg_overlap_terms__dc3d532ff408908c5e7eff149d47b137
matt keliher,Toronto Solid Waste Management Services General Manager Keliher,slg,188121,,3140002,,Toronto Solid Waste Management Services General Manager Keliher,,slg_overlap_terms,dc3d532ff408908c5e7eff149d47b137,slg_overlap_terms__dc3d532ff408908c5e7eff149d47b137
toronto medical officer of health eileen de villa,Toronto Medical Officer of Health Villa,slg,188121;188124,,3140002,,Toronto Medical Officer of Health Villa,,slg_overlap_terms,c47bcab15fab3ce46ee02df3e5d7489c,slg_overlap_terms__c47bcab15fab3ce46ee02df3e5d7489c
toronto medical officer of health villa,Toronto Medical Officer of Health Villa,slg,188121;188124,,3140002,,Toronto Medical Officer of Health Villa,,slg_overlap_terms,c47bcab15fab3ce46ee02df3e5d7489c,slg_overlap_terms__c47bcab15fab3ce46ee02df3e5d7489c
eileen de villa,Toronto Medical Officer of Health Villa,slg,188121;188124,,3140002,,Toronto Medical Officer of Health Villa,,slg_overlap_terms,c47bcab15fab3ce46ee02df3e5d7489c,slg_overlap_terms__c47bcab15fab3ce46ee02df3e5d7489c
