handle,caption_name,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
africanexponent,The African Exponent,theafricanexponent;water,Legislator,The African Exponent,,milpress_mentionereng,749e73a6885ede7901bcdd52b3e73ee5,milpress_mentionereng__749e73a6885ede7901bcdd52b3e73ee5
ukrainespace,Space Logistics Ukraine,spacelogisticsukraine;water,Keyphrase,Space Logistics Ukraine,,milpress_mentionereng,c8ae7bd704fbb28030db3f3e53cf6198,milpress_mentionereng__c8ae7bd704fbb28030db3f3e53cf6198
americaspace,America Space,americaspace;water,CompanyKeyword,America Space,,milpress_mentionereng,72c01649086e9e4260ad001d226bc9ac,milpress_mentionereng__72c01649086e9e4260ad001d226bc9ac
nbcnewsscience,NBC Science,nbcscience;water,Refinery,NBC Science,,milpress_mentionereng,c06a4267339bc63dbf68d37f72fb33f8,milpress_mentionereng__c06a4267339bc63dbf68d37f72fb33f8
space,Space Science and Robots,spacescienceandrobots;water,Person,Space Science and Robots,,milpress_mentionereng,9f8afdb51b8f706dffeba6a55244a62f,milpress_mentionereng__9f8afdb51b8f706dffeba6a55244a62f
thespaceres,The Space Resource,thespaceresource;water,News,The Space Resource,,milpress_mentionereng,89f19255d3e97bb26e5299813cb363c6,milpress_mentionereng__89f19255d3e97bb26e5299813cb363c6
spacenews_inc,Space News,spacenews;water,Keyphrase,Space News,,milpress_mentionereng,9e2ee47a444ed40a2bf3ff51bea035dc,milpress_mentionereng__9e2ee47a444ed40a2bf3ff51bea035dc
intelligentaero,Intelligent Aerospace,intelligentaerospace;water,CompanyKeyword,Intelligent Aerospace,,milpress_mentionereng,ffb2dbbb25eb1b1e2ec3e187ef51b28c,milpress_mentionereng__ffb2dbbb25eb1b1e2ec3e187ef51b28c
defensepost,Defense Post,thedefensepost;water,Organization,Defense Post,,milpress_mentionereng,4aed9804846b06c63501263b586d5ce0,milpress_mentionereng__4aed9804846b06c63501263b586d5ce0
milaero,Military and Aerospace Electronics,militaryandaerospaceelectronics;water,ForeignMinister,Military and Aerospace Electronics,,milpress_mentionereng,dd9aabd2537450c05a661d555c931b25,milpress_mentionereng__dd9aabd2537450c05a661d555c931b25
spaceflightins,Space Flight Insider,spaceflightinsider;water,Person,Space Flight Insider,,milpress_mentionereng,b9ce862abd8b40f185fb39c8e0816dd2,milpress_mentionereng__b9ce862abd8b40f185fb39c8e0816dd2
spaceflightnow,Space Flight Now,spaceflightnow;water,Keyphrase,Space Flight Now,,milpress_mentionereng,52cd5d4770f1f0c8d2a06b44dcb1a0e9,milpress_mentionereng__52cd5d4770f1f0c8d2a06b44dcb1a0e9
astronomymag,Astronomy Magazine,astronomymagazine;water,CompanyKeyword,Astronomy Magazine,,milpress_mentionereng,6def5b74b7c2112c276d20cd6a4e089c,milpress_mentionereng__6def5b74b7c2112c276d20cd6a4e089c
spacenews360,Space News 360,spacenews360;water,Shipping,Space News 360,,milpress_mentionereng,af1c11b978a84261a7530842a09d3d6f,milpress_mentionereng__af1c11b978a84261a7530842a09d3d6f
spacedotcom,Space.com,spacecom;water,IndustryTerm,Space.com,,milpress_mentionereng,ba2fb88a66bfc38be01191e537ede7f8,milpress_mentionereng__ba2fb88a66bfc38be01191e537ede7f8
scitechdaily1,SciTechDaily,scitechdaily;water,Media,SciTechDaily,,milpress_mentionereng,3b2599092a5dab17d039a9e9aeef3fe0,milpress_mentionereng__3b2599092a5dab17d039a9e9aeef3fe0
spacetoday,Spacetoday.net,spacetodaynet;water,space,Spacetoday.net,,milpress_mentionereng,3287f1490d40f97ac335f9b91acb1899,milpress_mentionereng__3287f1490d40f97ac335f9b91acb1899
kacific,Kacific Broadband Satellites Group,kacificbroadbandsatellitesgroup;water,space,Kacific Broadband Satellites Group,,milpress_mentionereng,71ef7626321b62ab3548cedcac976c5c,milpress_mentionereng__71ef7626321b62ab3548cedcac976c5c
rusexercises,Russian Exercises,ruexercises;water,Keyphrase,Russian Exercises,,milpress_mentionereng,4368035cefd799a4ae02c3a81bbebf62,milpress_mentionereng__4368035cefd799a4ae02c3a81bbebf62
esaspaceflight,Human Spaceflight,;water,IndustryTerm,Human Spaceflight,,milpress_mentionereng,2e9b4bfe697684b8d33966464511adc7,milpress_mentionereng__2e9b4bfe697684b8d33966464511adc7
