keyword,caption_name,location,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
naval air station sigonella,"US Air Force Naval Air Station Sigonella in Sicily, Italy","14.922222222,37.401666666",forbase18,Wells,"US Air Force Naval Air Station Sigonella in Sicily, Italy",,dgm_foreignbases,f2d13df41e29abd0d6f7cd153c742377,dgm_foreignbases__f2d13df41e29abd0d6f7cd153c742377
naval base eckernförde,"German Navy Naval Base Eckernforde in Eckernforde, Germany","9.8616,54.4727",forbase228,IndustryTerm,"German Navy Naval Base Eckernforde in Eckernforde, Germany",,dgm_foreignbases,2e4f14163f25601101f1adc21063515d,dgm_foreignbases__2e4f14163f25601101f1adc21063515d
naval base heppenser groden,"German Navy Naval Base Heppenser Groden in Wilhelmshaven, Germany","8.155,53.5342",forbase231,Keyphrase,"German Navy Naval Base Heppenser Groden in Wilhelmshaven, Germany",,dgm_foreignbases,bdc8950db660f9a05a2062542e4b9de1,dgm_foreignbases__bdc8950db660f9a05a2062542e4b9de1
naval base kiel,"German Navy Naval base Kiel in Kiel, Germany","10.14388889,54.35694444",forbase230,Person,"German Navy Naval base Kiel in Kiel, Germany",,dgm_foreignbases,8e39b4378a4198763cbe596b5fcf8bee,dgm_foreignbases__8e39b4378a4198763cbe596b5fcf8bee
naval communications station irirangi,Royal New Zealand Navy Naval Communications Station Irirangi near Waiouru in New Zealand,"175.66021,-39.52824",forbase240,Person,Royal New Zealand Navy Naval Communications Station Irirangi near Waiouru in New Zealand,,dgm_foreignbases,4b7f2e384c6442d2cf43c49969377458,dgm_foreignbases__4b7f2e384c6442d2cf43c49969377458
naval radio section aldergrove,"Royal Canadian Navy installation NRS Aldergrove in Aldergrove, Canada","-122.483,49.0833",forbase170,Consulates,"Royal Canadian Navy installation NRS Aldergrove in Aldergrove, Canada",,dgm_foreignbases,735c74547c7f66e3549f80a9622d2a14,dgm_foreignbases__735c74547c7f66e3549f80a9622d2a14
naval radio section aldergrove,"Royal Canadian Navy installation NRS Aldergrove in Aldergrove, Canada","-122.483,49.0833",forbase170,Diplomat,"Royal Canadian Navy installation NRS Aldergrove in Aldergrove, Canada",,dgm_foreignbases,735c74547c7f66e3549f80a9622d2a14,dgm_foreignbases__735c74547c7f66e3549f80a9622d2a14
naval radio section mill cove,"Royal Canadian Navy installation Naval Radio Section Mill Cove in Hubbards, Canada","-64.0683,44.5896",forbase102,ForeignMinister,"Royal Canadian Navy installation Naval Radio Section Mill Cove in Hubbards, Canada",,dgm_foreignbases,40da1d5d6e5de3c375f4079cf0372ddd,dgm_foreignbases__40da1d5d6e5de3c375f4079cf0372ddd
naval radio section newport corner,"Royal Canadian Navy installation NRS Newport Corner in Brooklyn, Canada","-63.9843,44.9678",forbase171,Organization,"Royal Canadian Navy installation NRS Newport Corner in Brooklyn, Canada",,dgm_foreignbases,05775e40ae0871f352b3ba10a292f05c,dgm_foreignbases__05775e40ae0871f352b3ba10a292f05c
naval radio section newport corner,"Royal Canadian Navy installation NRS Newport Corner in Brooklyn, Canada","-63.9843,44.9678",forbase171,Media,"Royal Canadian Navy installation NRS Newport Corner in Brooklyn, Canada",,dgm_foreignbases,05775e40ae0871f352b3ba10a292f05c,dgm_foreignbases__05775e40ae0871f352b3ba10a292f05c
naval support activity naples,"US Navy Naval Support Activity Naples in Naples, Italy","14.2923,40.8821",forbase50,FTO,"US Navy Naval Support Activity Naples in Naples, Italy",,dgm_foreignbases,9e382991ce0c6e1da9af5d7f8462a8cd,dgm_foreignbases__9e382991ce0c6e1da9af5d7f8462a8cd
naval support facility kamiseya,"US Navy Naval Support Facility Kamiseya in Kanagawa Prefecture, Japan","139.49044444,35.48638889",forbase241,Exec,"US Navy Naval Support Facility Kamiseya in Kanagawa Prefecture, Japan",,dgm_foreignbases,c24cab0225a0ef203c851978049ba1c0,dgm_foreignbases__c24cab0225a0ef203c851978049ba1c0
nesscliffe training area,"British Army Nesscliffe Training Area in Nesscliffe , UK","-2.94283,52.7699",forbase242,Wells,"British Army Nesscliffe Training Area in Nesscliffe , UK",,dgm_foreignbases,bfb70d134a985c479e787a050eb69915,dgm_foreignbases__bfb70d134a985c479e787a050eb69915
neuburg air base,"German Air Force Neuburg Air Base in Neuburg an der Donau, Germany","11.2117,48.7117",forbase146,Legislator,"German Air Force Neuburg Air Base in Neuburg an der Donau, Germany",,dgm_foreignbases,eba9a0256b144fc7698668dc4cdd8738,dgm_foreignbases__eba9a0256b144fc7698668dc4cdd8738
niederstetten air base,"German Army Niederstetten Air Base in Niederstetten, Germany","9.96361,49.3975",forbase159,Wells,"German Army Niederstetten Air Base in Niederstetten, Germany",,dgm_foreignbases,a6199ddfbe42eb00393de5c19b89eefe,dgm_foreignbases__a6199ddfbe42eb00393de5c19b89eefe
nordholz naval airbase,"German Navy Nordholz Naval Airbase in Nordholz, Germany","8.65861,53.7672",forbase140,Consulates,"German Navy Nordholz Naval Airbase in Nordholz, Germany",,dgm_foreignbases,708deb717df2761ef57bdf2b4ea1c926,dgm_foreignbases__708deb717df2761ef57bdf2b4ea1c926
nörvenich air base,"German Air Force Norvenich Air Base in Norvenich, Germany","6.658166666,50.831166666",forbase141,space,"German Air Force Norvenich Air Base in Norvenich, Germany",,dgm_foreignbases,62a610850c53ce8656a64560ddff5b38,dgm_foreignbases__62a610850c53ce8656a64560ddff5b38
nouméa air base,"French Air and Space Force Air Base 186 in Nouméa, New Caledonia","166.216,-22.016",forbase34,Organization,"French Air and Space Force Air Base 186 in Nouméa, New Caledonia",,dgm_foreignbases,1863420daca2311a1e1d1ced594ef618,dgm_foreignbases__1863420daca2311a1e1d1ced594ef618
nrs aldergrove,"Royal Canadian Navy installation NRS Aldergrove in Aldergrove, Canada","-122.483,49.0833",forbase170,Diplomat,"Royal Canadian Navy installation NRS Aldergrove in Aldergrove, Canada",,dgm_foreignbases,735c74547c7f66e3549f80a9622d2a14,dgm_foreignbases__735c74547c7f66e3549f80a9622d2a14
nrs mill cove,"Royal Canadian Navy installation Naval Radio Section Mill Cove in Hubbards, Canada","-64.0683,44.5896",forbase102,Exec,"Royal Canadian Navy installation Naval Radio Section Mill Cove in Hubbards, Canada",,dgm_foreignbases,40da1d5d6e5de3c375f4079cf0372ddd,dgm_foreignbases__40da1d5d6e5de3c375f4079cf0372ddd
nrs newport corner,"Royal Canadian Navy installation NRS Newport Corner in Brooklyn, Canada","-63.9843,44.9678",forbase171,Exec,"Royal Canadian Navy installation NRS Newport Corner in Brooklyn, Canada",,dgm_foreignbases,05775e40ae0871f352b3ba10a292f05c,dgm_foreignbases__05775e40ae0871f352b3ba10a292f05c
nyutabaru air base,"JASDF Nyutabaru Airbase in Miyazaki Prefecture, Japan","131.451388888,32.083611111",forbase243,Person,"JASDF Nyutabaru Airbase in Miyazaki Prefecture, Japan",,dgm_foreignbases,11d129387914ef49032a95253ef79ef3,dgm_foreignbases__11d129387914ef49032a95253ef79ef3
omura air base,"JMSDF Omura Airbase in Nagasaki Prefecture, Japan","129.93246944,32.92990278",forbase244,ForeignMinister,"JMSDF Omura Airbase in Nagasaki Prefecture, Japan",,dgm_foreignbases,fc8cdc5d834a80eeb7e236e8d792060b,dgm_foreignbases__fc8cdc5d834a80eeb7e236e8d792060b
orange-caritat air base,"French Air and Space Force Air Base 115 in Vaucluse, France","4.868611111,44.14",forbase27,Exec,"French Air and Space Force Air Base 115 in Vaucluse, France",,dgm_foreignbases,edca183e8af7df5cbb495d5785adf108,dgm_foreignbases__edca183e8af7df5cbb495d5785adf108
orléans air base,"French Air and Space Force Air Base 123 in Orléans, France","1.75944444,47.98944444",forbase31,Media,"French Air and Space Force Air Base 123 in Orléans, France",,dgm_foreignbases,bd9d671ece55c9947705e971834fdf58,dgm_foreignbases__bd9d671ece55c9947705e971834fdf58
otakineyama air self-defense force base,"JASDF Otakineyama Sub Base in Kamikawauchi, Fukishima Prefecture, Japan","140.71166667,37.365",forbase183,Diplomat,"JASDF Otakineyama Sub Base in Kamikawauchi, Fukishima Prefecture, Japan",,dgm_foreignbases,c78824b672dbbe6a56fc9d4b3ada2679,dgm_foreignbases__c78824b672dbbe6a56fc9d4b3ada2679
pierre-sur-haute military radio station,"French Armed Forces Pierre-sur-Haute military radio station in Cher, France","2.59186,47.289637",forbase160,space,"French Armed Forces Pierre-sur-Haute military radio station in Cher, France",,dgm_foreignbases,18e0ecd22da40279fc891d8e4352f129,dgm_foreignbases__18e0ecd22da40279fc891d8e4352f129
pierre-sur-haute military radio station,"French Military Pierre-sur-Haute radio station in Pierre-sur-Haute, France","3.808447222,45.653072222",forbase245,LegislativeCommittee,"French Military Pierre-sur-Haute radio station in Pierre-sur-Haute, France",,dgm_foreignbases,691b336129aba31022b2b5c85d60062d,dgm_foreignbases__691b336129aba31022b2b5c85d60062d
pine gap,"Satellite surveillance installation Joint Defence Facility Pine Gap in Alice Springs, Australia","133.737,-23.799",forbase185,AAEntity,"Satellite surveillance installation Joint Defence Facility Pine Gap in Alice Springs, Australia",,dgm_foreignbases,a1e0f43c1b532a45811f80880d6dcb56,dgm_foreignbases__a1e0f43c1b532a45811f80880d6dcb56
port militaire de cherbourg,"French Navy Base Cherbourg in Cherbourg, France","-1.63416667,49.6525",forbase112,CompanyKeyword,"French Navy Base Cherbourg in Cherbourg, France",,dgm_foreignbases,61a095387890883ebddc2546d502ce51,dgm_foreignbases__61a095387890883ebddc2546d502ce51
pratica di mare air base,"Italian Air Force Pratica di Mare Air Base in Pomezia, Italy","12.44518333,41.65452222",forbase219,Diplomat,"Italian Air Force Pratica di Mare Air Base in Pomezia, Italy",,dgm_foreignbases,2e2ef14077786539f2cafd442b54aef4,dgm_foreignbases__2e2ef14077786539f2cafd442b54aef4
quartier colonel dio,"French Army Colonel Dio barracks in Alsace, France","7.39972,47.9225",forbase120,Pipeline,"French Army Colonel Dio barracks in Alsace, France",,dgm_foreignbases,9591567de3f279c1be6958a1c852d3c0,dgm_foreignbases__9591567de3f279c1be6958a1c852d3c0
quartier général d'aboville,"French Army Quartier Général d'Aboville in Haute-Marne, France","5.05027778,48.07972222",forbase83,Organization,"French Army Quartier Général d'Aboville in Haute-Marne, France",,dgm_foreignbases,5a6b24069be685a63572e6d9aa59559b,dgm_foreignbases__5a6b24069be685a63572e6d9aa59559b
raaf amberley,"RAAF Base Amberley in Ipswich, Australia","152.711666666,-27.64",forbase246,space,"RAAF Base Amberley in Ipswich, Australia",,dgm_foreignbases,a0c97a7dbffd03529c44ee0455ab9fea,dgm_foreignbases__a0c97a7dbffd03529c44ee0455ab9fea
raaf base amberley,"RAAF Base Amberley in Ipswich, Australia","152.711666666,-27.64",forbase246,Legislator,"RAAF Base Amberley in Ipswich, Australia",,dgm_foreignbases,a0c97a7dbffd03529c44ee0455ab9fea,dgm_foreignbases__a0c97a7dbffd03529c44ee0455ab9fea
raaf base amberley,"RAAF Base Amberley in Ipswich, Australia","152.711666666,-27.64",forbase246,DiplomaticFacilities,"RAAF Base Amberley in Ipswich, Australia",,dgm_foreignbases,a0c97a7dbffd03529c44ee0455ab9fea,dgm_foreignbases__a0c97a7dbffd03529c44ee0455ab9fea
raaf base darwin,"RAAF Base Darwin in Darwin, Australia","130.876666666,-12.414722222",forbase247,Pipeline,"RAAF Base Darwin in Darwin, Australia",,dgm_foreignbases,f5e434c80e2b30eecdb9154c28eb8467,dgm_foreignbases__f5e434c80e2b30eecdb9154c28eb8467
raaf base darwin,"RAAF Base Darwin in Darwin, Australia","130.876666666,-12.414722222",forbase247,News,"RAAF Base Darwin in Darwin, Australia",,dgm_foreignbases,f5e434c80e2b30eecdb9154c28eb8467,dgm_foreignbases__f5e434c80e2b30eecdb9154c28eb8467
raaf base edinburgh,"RAAF Base Edinburgh in Edinburgh, Australia","138.620833333,-34.7025",forbase248,IndustryTerm,"RAAF Base Edinburgh in Edinburgh, Australia",,dgm_foreignbases,b429915e57d9ae79871d9aae272467de,dgm_foreignbases__b429915e57d9ae79871d9aae272467de
raaf base edinburgh,"RAAF Base Edinburgh in Edinburgh, Australia","138.620833333,-34.7025",forbase248,DiplomaticFacilities,"RAAF Base Edinburgh in Edinburgh, Australia",,dgm_foreignbases,b429915e57d9ae79871d9aae272467de,dgm_foreignbases__b429915e57d9ae79871d9aae272467de
raaf base forest hill,"RAAF Base Wagga in Wagga Wagga, Australia","147.466388888,-35.165277777",forbase249,Organization,"RAAF Base Wagga in Wagga Wagga, Australia",,dgm_foreignbases,d7e313c67d8985bfe3b84b429f613f6e,dgm_foreignbases__d7e313c67d8985bfe3b84b429f613f6e
raaf base garbutt,"RAAF Base Townsville in Garbutt, Australia","146.765,-19.253333333",forbase250,FTO,"RAAF Base Townsville in Garbutt, Australia",,dgm_foreignbases,7ae74f058fe50c5f2e09ae8902729100,dgm_foreignbases__7ae74f058fe50c5f2e09ae8902729100
raaf base laverton,"RAAF Base Williams-Laverton in Laverton, Australia","144.75389,-37.93113",forbase251,DiplomaticFacilities,"RAAF Base Williams-Laverton in Laverton, Australia",,dgm_foreignbases,90e7c17405ef6b032cadbcb984dbac7a,dgm_foreignbases__90e7c17405ef6b032cadbcb984dbac7a
raaf base point cook,"RAAF Base Williams-Laverton in Laverton, Australia","144.75389,-37.93113",forbase251,Exec,"RAAF Base Williams-Laverton in Laverton, Australia",,dgm_foreignbases,90e7c17405ef6b032cadbcb984dbac7a,dgm_foreignbases__90e7c17405ef6b032cadbcb984dbac7a
raaf base richmond,"RAAF Base Richmond in Hawkesbury, Australia","150.7677778,-33.598333333",forbase252,Legislator,"RAAF Base Richmond in Hawkesbury, Australia",,dgm_foreignbases,fc1d9fa0849c9bfb1b1d05a85e8df2f5,dgm_foreignbases__fc1d9fa0849c9bfb1b1d05a85e8df2f5
raaf base richmond,"RAAF Base Richmond in Hawkesbury, Australia","150.7677778,-33.598333333",forbase252,Media,"RAAF Base Richmond in Hawkesbury, Australia",,dgm_foreignbases,fc1d9fa0849c9bfb1b1d05a85e8df2f5,dgm_foreignbases__fc1d9fa0849c9bfb1b1d05a85e8df2f5
raaf base scherger,"RAAF Base Scherger near Weipa, Australia","142.086666666,-12.623333333",forbase253,Shipping,"RAAF Base Scherger near Weipa, Australia",,dgm_foreignbases,3a3d1d612aad674f88113a658d17a24e,dgm_foreignbases__3a3d1d612aad674f88113a658d17a24e
raaf base tindal,"RAAF Base Tindal in Katherine, Australia","132.377777777,-14.521111111",forbase254,FTO,"RAAF Base Tindal in Katherine, Australia",,dgm_foreignbases,7fa555c7c1fefa16a162dc1d6a34854a,dgm_foreignbases__7fa555c7c1fefa16a162dc1d6a34854a
raaf base tindal,"RAAF Base Tindal in Katherine, Australia","132.377777777,-14.521111111",forbase254,LegislativeCommittee,"RAAF Base Tindal in Katherine, Australia",,dgm_foreignbases,7fa555c7c1fefa16a162dc1d6a34854a,dgm_foreignbases__7fa555c7c1fefa16a162dc1d6a34854a
raaf base townsville,"RAAF Base Townsville in Garbutt, Australia","146.765,-19.253333333",forbase250,Pipeline,"RAAF Base Townsville in Garbutt, Australia",,dgm_foreignbases,7ae74f058fe50c5f2e09ae8902729100,dgm_foreignbases__7ae74f058fe50c5f2e09ae8902729100
raaf base townsville,"RAAF Base Townsville in Garbutt, Australia","146.765,-19.253333333",forbase250,DiplomaticFacilities,"RAAF Base Townsville in Garbutt, Australia",,dgm_foreignbases,7ae74f058fe50c5f2e09ae8902729100,dgm_foreignbases__7ae74f058fe50c5f2e09ae8902729100
raaf base wagga,"RAAF Base Wagga in Wagga Wagga, Australia","147.466388888,-35.165277777",forbase249,Shipping,"RAAF Base Wagga in Wagga Wagga, Australia",,dgm_foreignbases,d7e313c67d8985bfe3b84b429f613f6e,dgm_foreignbases__d7e313c67d8985bfe3b84b429f613f6e
raaf base wagga,"RAAF Base Wagga in Wagga Wagga, Australia","147.466388888,-35.165277777",forbase249,FTO,"RAAF Base Wagga in Wagga Wagga, Australia",,dgm_foreignbases,d7e313c67d8985bfe3b84b429f613f6e,dgm_foreignbases__d7e313c67d8985bfe3b84b429f613f6e
raaf base williamtown,"RAAF Base Williamtown in Newcastle, Australia","151.8427778,-32.798333333",forbase255,FTO,"RAAF Base Williamtown in Newcastle, Australia",,dgm_foreignbases,223cb03463076087eddd0ad303792ddf,dgm_foreignbases__223cb03463076087eddd0ad303792ddf
raaf base williamtown,"RAAF Base Williamtown in Newcastle, Australia","151.8427778,-32.798333333",forbase255,News,"RAAF Base Williamtown in Newcastle, Australia",,dgm_foreignbases,223cb03463076087eddd0ad303792ddf,dgm_foreignbases__223cb03463076087eddd0ad303792ddf
raaf base woomera,"RAAF Base Woomera in Woomera, Australia","136.81694444,-31.14416667",forbase256,space,"RAAF Base Woomera in Woomera, Australia",,dgm_foreignbases,aa3f4f17f9c4a0556f53520e38993522,dgm_foreignbases__aa3f4f17f9c4a0556f53520e38993522
raaf base woomera,"RAAF Base Woomera in Woomera, Australia","136.81694444,-31.14416667",forbase256,ForeignMinistry,"RAAF Base Woomera in Woomera, Australia",,dgm_foreignbases,aa3f4f17f9c4a0556f53520e38993522,dgm_foreignbases__aa3f4f17f9c4a0556f53520e38993522
raaf darwin,"RAAF Base Darwin in Darwin, Australia","130.876666666,-12.414722222",forbase247,ForeignMinistry,"RAAF Base Darwin in Darwin, Australia",,dgm_foreignbases,f5e434c80e2b30eecdb9154c28eb8467,dgm_foreignbases__f5e434c80e2b30eecdb9154c28eb8467
raaf edinburgh,"RAAF Base Edinburgh in Edinburgh, Australia","138.620833333,-34.7025",forbase248,FTO,"RAAF Base Edinburgh in Edinburgh, Australia",,dgm_foreignbases,b429915e57d9ae79871d9aae272467de,dgm_foreignbases__b429915e57d9ae79871d9aae272467de
raaf laverton,"RAAF Base Williams-Laverton in Laverton, Australia","144.75389,-37.93113",forbase251,Shipping,"RAAF Base Williams-Laverton in Laverton, Australia",,dgm_foreignbases,90e7c17405ef6b032cadbcb984dbac7a,dgm_foreignbases__90e7c17405ef6b032cadbcb984dbac7a
raaf point cook,"RAAF Base Williams-Laverton in Laverton, Australia","144.75389,-37.93113",forbase251,ForeignMinistry,"RAAF Base Williams-Laverton in Laverton, Australia",,dgm_foreignbases,90e7c17405ef6b032cadbcb984dbac7a,dgm_foreignbases__90e7c17405ef6b032cadbcb984dbac7a
raaf richmond,"RAAF Base Richmond in Hawkesbury, Australia","150.7677778,-33.598333333",forbase252,News,"RAAF Base Richmond in Hawkesbury, Australia",,dgm_foreignbases,fc1d9fa0849c9bfb1b1d05a85e8df2f5,dgm_foreignbases__fc1d9fa0849c9bfb1b1d05a85e8df2f5
raaf scherger,"RAAF Base Scherger near Weipa, Australia","142.086666666,-12.623333333",forbase253,Keyphrase,"RAAF Base Scherger near Weipa, Australia",,dgm_foreignbases,3a3d1d612aad674f88113a658d17a24e,dgm_foreignbases__3a3d1d612aad674f88113a658d17a24e
raaf scherger,"RAAF Base Scherger near Weipa, Australia","142.086666666,-12.623333333",forbase253,Refinery,"RAAF Base Scherger near Weipa, Australia",,dgm_foreignbases,3a3d1d612aad674f88113a658d17a24e,dgm_foreignbases__3a3d1d612aad674f88113a658d17a24e
raaf tindal,"RAAF Base Tindal in Katherine, Australia","132.377777777,-14.521111111",forbase254,Legislator,"RAAF Base Tindal in Katherine, Australia",,dgm_foreignbases,7fa555c7c1fefa16a162dc1d6a34854a,dgm_foreignbases__7fa555c7c1fefa16a162dc1d6a34854a
raaf townsville,"RAAF Base Townsville in Garbutt, Australia","146.765,-19.253333333",forbase250,Refinery,"RAAF Base Townsville in Garbutt, Australia",,dgm_foreignbases,7ae74f058fe50c5f2e09ae8902729100,dgm_foreignbases__7ae74f058fe50c5f2e09ae8902729100
raaf wagga,"RAAF Base Wagga in Wagga Wagga, Australia","147.466388888,-35.165277777",forbase249,News,"RAAF Base Wagga in Wagga Wagga, Australia",,dgm_foreignbases,d7e313c67d8985bfe3b84b429f613f6e,dgm_foreignbases__d7e313c67d8985bfe3b84b429f613f6e
raaf williams,"RAAF Base Williams-Laverton in Laverton, Australia","144.75389,-37.93113",forbase251,Media,"RAAF Base Williams-Laverton in Laverton, Australia",,dgm_foreignbases,90e7c17405ef6b032cadbcb984dbac7a,dgm_foreignbases__90e7c17405ef6b032cadbcb984dbac7a
