german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
norsk-data-strasse,"Norsk-Data-Strasse in Bad Homburg, Germany",50.2108072,8.6531891,1,,,,,,,,AAEntity,"Norsk-Data-Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,5c66641d84c3ee71cda8ca7eda99d8e8,german_fires_badhomburg_locations__5c66641d84c3ee71cda8ca7eda99d8e8
ober-erlenbacher strasse,"Ober-Erlenbacher Strasse in Bad Homburg, Germany",50.2261109,8.6818473,1,,,,,,,,CompanyKeyword,"Ober-Erlenbacher Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,f9914aa7b6add2402e0174ea8562036d,german_fires_badhomburg_locations__f9914aa7b6add2402e0174ea8562036d
ober-eschbacher strasse,"Ober-Eschbacher Strasse in Bad Homburg, Germany",50.2152557,8.6536207,1,,,,,,,,DiplomaticFacilities,"Ober-Eschbacher Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,5b6199be66877d8f6f571176990a04df,german_fires_badhomburg_locations__5b6199be66877d8f6f571176990a04df
obere brendelstrasse,"Obere Brendelstrasse in Bad Homburg, Germany",50.2342853,8.6113757,1,,,,,,,,ForeignMinister,"Obere Brendelstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,276f267c4feb12b66d1f9cfd66c5ae01,german_fires_badhomburg_locations__276f267c4feb12b66d1f9cfd66c5ae01
obere terrassenstrasse,"Obere Terrassenstrasse in Bad Homburg, Germany",50.2283042,8.6357955,1,,,,,,,,Refinery,"Obere Terrassenstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,5e7e230087dd6e3bbcef229ed2b7395c,german_fires_badhomburg_locations__5e7e230087dd6e3bbcef229ed2b7395c
oberer mittelweg,"Oberer Mittelweg in Bad Homburg, Germany",50.2180943,8.6323542,1,,,,,,,,ForeignMinister,"Oberer Mittelweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,410b4a5cf44c1b36e9b80eb5391e788c,german_fires_badhomburg_locations__410b4a5cf44c1b36e9b80eb5391e788c
oberer reisberg,"Oberer Reisberg in Bad Homburg, Germany",50.2456564,8.5816109,1,,,,,,,,ForeignMinistry,"Oberer Reisberg in Bad Homburg, Germany",,german_fires_badhomburg_locations,793577a8963d4464b538a626c68a6dbe,german_fires_badhomburg_locations__793577a8963d4464b538a626c68a6dbe
obergasse,"Obergasse in Bad Homburg, Germany",50.2309726,8.6116856,1,,,,,,,,IndustryTerm,"Obergasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,1be6ba2b2b80b4cc9d3cf38b48daedc3,german_fires_badhomburg_locations__1be6ba2b2b80b4cc9d3cf38b48daedc3
oberhochstadter strasse,"Oberhochstadter Strasse in Bad Homburg, Germany",50.2378037,8.5978758,1,,,,,,,,FTO,"Oberhochstadter Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,afbe9041ba802a4d5d7dfa1e0c6f5079,german_fires_badhomburg_locations__afbe9041ba802a4d5d7dfa1e0c6f5079
obernhainer weg,"Obernhainer Weg in Bad Homburg, Germany",50.2390406,8.593835,1,,,,,,,,CompanyKeyword,"Obernhainer Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,af3dcad1f8000d33a915d2fde9fa2eea,german_fires_badhomburg_locations__af3dcad1f8000d33a915d2fde9fa2eea
oberste garten,"Oberste Garten in Bad Homburg, Germany",50.2416416,8.6014359,1,,,,,,,,Diplomat,"Oberste Garten in Bad Homburg, Germany",,german_fires_badhomburg_locations,f442fee953a6aa2017e022236ec0fd6a,german_fires_badhomburg_locations__f442fee953a6aa2017e022236ec0fd6a
odenwaldstrasse,"Odenwaldstrasse in Bad Homburg, Germany",50.2255458,8.672666,1,,,,,,,,Consulates,"Odenwaldstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,50d6cb13e8b5ef8b2cb2912c21db3637,german_fires_badhomburg_locations__50d6cb13e8b5ef8b2cb2912c21db3637
oleanderweg,"Oleanderweg in Bad Homburg, Germany",50.2281048,8.6788182,1,,,,,,,,Exec,"Oleanderweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,ea40b6098f62d690bd1673e53b7348d1,german_fires_badhomburg_locations__ea40b6098f62d690bd1673e53b7348d1
orangeriegasse,"Orangeriegasse in Bad Homburg, Germany",50.2283208,8.6114727,1,,,,,,,,LegislativeCommittee,"Orangeriegasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,defd34f5684841158aa7c63c0707cc09,german_fires_badhomburg_locations__defd34f5684841158aa7c63c0707cc09
ostring,"Ostring in Bad Homburg, Germany",50.2153601,8.662011,1,,,,,,,,IndustryTerm,"Ostring in Bad Homburg, Germany",,german_fires_badhomburg_locations,b15d03275ef62f539527f3487a5763ef,german_fires_badhomburg_locations__b15d03275ef62f539527f3487a5763ef
ostring (l3057),"Ostring (L3057) in Bad Homburg, Germany",50.2268308,8.6181618,1,,,,,,,,ForeignMinistry,"Ostring (L3057) in Bad Homburg, Germany",,german_fires_badhomburg_locations,2b683a214066f7ec98b92501548d0b91,german_fires_badhomburg_locations__2b683a214066f7ec98b92501548d0b91
ottilienstrasse,"Ottilienstrasse in Bad Homburg, Germany",50.231679,8.6159231,1,,,,,,,,ForeignMinister,"Ottilienstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,7af563128df3309841356ca74db676ee,german_fires_badhomburg_locations__7af563128df3309841356ca74db676ee
pappelallee,"Pappelallee in Bad Homburg, Germany",50.2141948,8.6255709,1,,,,,,,,AAEntity,"Pappelallee in Bad Homburg, Germany",,german_fires_badhomburg_locations,924442b849c5669be2a8f1c843382dbc,german_fires_badhomburg_locations__924442b849c5669be2a8f1c843382dbc
paul-andrich-weg,"Paul-Andrich-Weg in Bad Homburg, Germany",50.226798,8.5998113,1,,,,,,,,Refinery,"Paul-Andrich-Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,c5741fc97ad289dbf8e8d0b47a86ff14,german_fires_badhomburg_locations__c5741fc97ad289dbf8e8d0b47a86ff14
paul-ehrlich-weg,"Paul-Ehrlich-Weg in Bad Homburg, Germany",50.2303572,8.6248684,1,,,,,,,,Keyphrase,"Paul-Ehrlich-Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,b717dcbb4937535da5dc3e808ca97c21,german_fires_badhomburg_locations__b717dcbb4937535da5dc3e808ca97c21
pestalozzistrasse,"Pestalozzistrasse in Bad Homburg, Germany",50.2380778,8.6057614,1,,,,,,,,Organization,"Pestalozzistrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,6e7c30cd8a98260fdfcf70b938c536b4,german_fires_badhomburg_locations__6e7c30cd8a98260fdfcf70b938c536b4
peterhofer strasse,"Peterhofer Strasse in Bad Homburg, Germany",50.2194323,8.656974,1,,,,,,,,space,"Peterhofer Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,1311aabf053ae5fc5b965f5612182a1c,german_fires_badhomburg_locations__1311aabf053ae5fc5b965f5612182a1c
pfarrbornweg,"Pfarrbornweg in Bad Homburg, Germany",50.2207969,8.6536986,1,,,,,,,,DiplomaticFacilities,"Pfarrbornweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,b220970a43f2944d7d173538a20213b3,german_fires_badhomburg_locations__b220970a43f2944d7d173538a20213b3
pfarrer-keutner-strasse,"Pfarrer-Keutner-Strasse in Bad Homburg, Germany",50.2456237,8.6034142,1,,,,,,,,FTO,"Pfarrer-Keutner-Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,a373c590272605ff195bf976b83bfd58,german_fires_badhomburg_locations__a373c590272605ff195bf976b83bfd58
pfingstbornstrasse,"Pfingstbornstrasse in Bad Homburg, Germany",50.2139372,8.6562133,1,,,,,,,,FTO,"Pfingstbornstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,7dde9f651c72e6b5adfeba992185ddb6,german_fires_badhomburg_locations__7dde9f651c72e6b5adfeba992185ddb6
philipp-reis-strasse,"Philipp-Reis-Strasse in Bad Homburg, Germany",50.2219944,8.6254855,1,,,,,,,,space,"Philipp-Reis-Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,b9e4c4dec7a89d57b0c6ab0934e8f0f1,german_fires_badhomburg_locations__b9e4c4dec7a89d57b0c6ab0934e8f0f1
philipp-schafer platz,"Philipp-Schafer Platz in Bad Homburg, Germany",50.2146655,8.6496552,1,,,,,,,,DiplomaticFacilities,"Philipp-Schafer Platz in Bad Homburg, Germany",,german_fires_badhomburg_locations,a706de41218f3857738e6229f082a55a,german_fires_badhomburg_locations__a706de41218f3857738e6229f082a55a
philosophenweg,"Philosophenweg in Bad Homburg, Germany",50.2353528,8.6211089,1,,,,,,,,News,"Philosophenweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,7ee840155cc506611d0f6f400e4267f6,german_fires_badhomburg_locations__7ee840155cc506611d0f6f400e4267f6
piemonter weg,"Piemonter Weg in Bad Homburg, Germany",50.2416402,8.5863449,1,,,,,,,,Keyphrase,"Piemonter Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,9bfaa1d4829ada32bb354f260d51dff2,german_fires_badhomburg_locations__9bfaa1d4829ada32bb354f260d51dff2
platanenring,"Platanenring in Bad Homburg, Germany",50.2301025,8.6796947,1,,,,,,,,space,"Platanenring in Bad Homburg, Germany",,german_fires_badhomburg_locations,8b12d88b7a6f2216857aa2f2f7ea8527,german_fires_badhomburg_locations__8b12d88b7a6f2216857aa2f2f7ea8527
potsdamer weg,"Potsdamer Weg in Bad Homburg, Germany",50.2210198,8.6031071,1,,,,,,,,FTO,"Potsdamer Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,fdce405ae2fe7fb7835023a8ef87e349,german_fires_badhomburg_locations__fdce405ae2fe7fb7835023a8ef87e349
quellenweg,"Quellenweg in Bad Homburg, Germany",50.2280139,8.6321757,1,,,,,,,,Consulates,"Quellenweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,88f01e5661b9c0adad7f4e8d6de65060,german_fires_badhomburg_locations__88f01e5661b9c0adad7f4e8d6de65060
querstrasse,"Querstrasse in Bad Homburg, Germany",50.2437907,8.6090176,1,,,,,,,,Diplomat,"Querstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,842208e9764c108b040aa93e43e2ed8c,german_fires_badhomburg_locations__842208e9764c108b040aa93e43e2ed8c
quirinstrasse,"Quirinstrasse in Bad Homburg, Germany",50.2194296,8.6424121,1,,,,,,,,Exec,"Quirinstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,727cbd90d6ef811b970cdbe8f10dca7c,german_fires_badhomburg_locations__727cbd90d6ef811b970cdbe8f10dca7c
raabstrasse,"Raabstrasse in Bad Homburg, Germany",50.2432799,8.6105672,1,,,,,,,,AAEntity,"Raabstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,01da1d7469d177958571ab6c1713e63f,german_fires_badhomburg_locations__01da1d7469d177958571ab6c1713e63f
raiffeisenplatz,"Raiffeisenplatz in Bad Homburg, Germany",50.2408459,8.6111813,1,,,,,,,,Organization,"Raiffeisenplatz in Bad Homburg, Germany",,german_fires_badhomburg_locations,80908752a98dae5f64fa153f48649fcf,german_fires_badhomburg_locations__80908752a98dae5f64fa153f48649fcf
raiffeisenstrasse,"Raiffeisenstrasse in Bad Homburg, Germany",50.240828,8.6115447,1,,,,,,,,Consulates,"Raiffeisenstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,500017adb7c6e0bf56a7b086b5b8daf0,german_fires_badhomburg_locations__500017adb7c6e0bf56a7b086b5b8daf0
rainweg,"Rainweg in Bad Homburg, Germany",50.2166089,8.6375853,1,,,,,,,,Exec,"Rainweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,b6115c89aaef8cd5c0c94194a9ca046b,german_fires_badhomburg_locations__b6115c89aaef8cd5c0c94194a9ca046b
rathausplatz,"Rathausplatz in Bad Homburg, Germany",50.2234188,8.6226084,1,,,,,,,,Consulates,"Rathausplatz in Bad Homburg, Germany",,german_fires_badhomburg_locations,925619b2dc13fce44f7da9f1a06a7fff,german_fires_badhomburg_locations__925619b2dc13fce44f7da9f1a06a7fff
rathausstrasse,"Rathausstrasse in Bad Homburg, Germany",50.2298244,8.6108599,1,,,,,,,,ForeignMinister,"Rathausstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,00adc248195a457081b6f279e4c6ee0b,german_fires_badhomburg_locations__00adc248195a457081b6f279e4c6ee0b
rathgasse,"Rathgasse in Bad Homburg, Germany",50.2372717,8.6087346,1,,,,,,,,Shipping,"Rathgasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,497f7246dee1914c0f558de27270a41d,german_fires_badhomburg_locations__497f7246dee1914c0f558de27270a41d
rebenweg,"Rebenweg in Bad Homburg, Germany",50.2286355,8.633159,1,,,,,,,,Shipping,"Rebenweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,37c2e2505e2c22cc17ae29d98789903e,german_fires_badhomburg_locations__37c2e2505e2c22cc17ae29d98789903e
reinerzer weg,"Reinerzer Weg in Bad Homburg, Germany",50.2249195,8.6047444,1,,,,,,,,CompanyKeyword,"Reinerzer Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,247b610a4029bca4dc7d719340a6377c,german_fires_badhomburg_locations__247b610a4029bca4dc7d719340a6377c
rhonstrasse,"Rhonstrasse in Bad Homburg, Germany",50.2258268,8.6703754,1,,,,,,,,Wells,"Rhonstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,7e3983941b916925ae110ded720e56de,german_fires_badhomburg_locations__7e3983941b916925ae110ded720e56de
ricarda-huch-strasse,"Ricarda-Huch-Strasse in Bad Homburg, Germany",50.2414945,8.5902071,1,,,,,,,,ForeignMinistry,"Ricarda-Huch-Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,15a1b48c1b0477a00dc47f7b4ffdb119,german_fires_badhomburg_locations__15a1b48c1b0477a00dc47f7b4ffdb119
riedweg,"Riedweg in Bad Homburg, Germany",50.2260071,8.675383,1,,,,,,,,LegislativeCommittee,"Riedweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,602d7ebf3968e4b3157338fca5d53e9b,german_fires_badhomburg_locations__602d7ebf3968e4b3157338fca5d53e9b
rind`sche stift-strasse,"Rind`sche Stift-Strasse in Bad Homburg, Germany",50.2306838,8.6100986,1,,,,,,,,Legislator,"Rind`sche Stift-Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,34e263c5942997ececfc9f330a645cf1,german_fires_badhomburg_locations__34e263c5942997ececfc9f330a645cf1
ringstrasse,"Ringstrasse in Bad Homburg, Germany",50.2236883,8.6750636,1,,,,,,,,IndustryTerm,"Ringstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,f921345cbb2ed4814461b2b43ae945ec,german_fires_badhomburg_locations__f921345cbb2ed4814461b2b43ae945ec
ritter-von-marx-brucke,"Ritter-von-Marx-Brucke in Bad Homburg, Germany",50.2301908,8.6088571,1,,,,,,,,Keyphrase,"Ritter-von-Marx-Brucke in Bad Homburg, Germany",,german_fires_badhomburg_locations,7b3d7080ee7c788ae90279fcd819fb92,german_fires_badhomburg_locations__7b3d7080ee7c788ae90279fcd819fb92
rotkreuzweg,"Rotkreuzweg in Bad Homburg, Germany",50.2437993,8.6034401,1,,,,,,,,DiplomaticFacilities,"Rotkreuzweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,fe73ea50ae6c3f35ae70c8ab6a2b4681,german_fires_badhomburg_locations__fe73ea50ae6c3f35ae70c8ab6a2b4681
rotlaufweg,"Rotlaufweg in Bad Homburg, Germany",50.2501283,8.6182861,1,,,,,,,,Exec,"Rotlaufweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,5b034d10b1d474fff8f2d4ae4beb4a22,german_fires_badhomburg_locations__5b034d10b1d474fff8f2d4ae4beb4a22
romerstrasse,"Romerstrasse in Bad Homburg, Germany",50.221315,8.6336908,1,,,,,,,,Diplomat,"Romerstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,d4ae9b5a7d36614f11d30e42127ad9ff,german_fires_badhomburg_locations__d4ae9b5a7d36614f11d30e42127ad9ff
saalburg,"Saalburg in Bad Homburg, Germany",50.271747,8.5665714,1,,,,,,,,Consulates,"Saalburg in Bad Homburg, Germany",,german_fires_badhomburg_locations,dad699a97e97212634e05fcc4bc6f85f,german_fires_badhomburg_locations__dad699a97e97212634e05fcc4bc6f85f
saalburgchaussee,"Saalburgchaussee in Bad Homburg, Germany",50.2442667,8.5925685,1,,,,,,,,LegislativeCommittee,"Saalburgchaussee in Bad Homburg, Germany",,german_fires_badhomburg_locations,14ccf62e611df2234857ba39a62c006a,german_fires_badhomburg_locations__14ccf62e611df2234857ba39a62c006a
saalburgstrasse,"Saalburgstrasse in Bad Homburg, Germany",50.2353566,8.597888,1,,,,,,,,Organization,"Saalburgstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,3ca062f08cd9452f329506b2d5ce0ca7,german_fires_badhomburg_locations__3ca062f08cd9452f329506b2d5ce0ca7
saarstrasse,"Saarstrasse in Bad Homburg, Germany",50.2418867,8.5857214,1,,,,,,,,Legislator,"Saarstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,e1d51f9e55511726ed29111a106081d4,german_fires_badhomburg_locations__e1d51f9e55511726ed29111a106081d4
sackgasse,"Sackgasse in Bad Homburg, Germany",50.2300967,8.6114479,1,,,,,,,,Shipping,"Sackgasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,1c5230076b3bb9aa38aa619b20c57ea1,german_fires_badhomburg_locations__1c5230076b3bb9aa38aa619b20c57ea1
salzbrunner weg,"Salzbrunner Weg in Bad Homburg, Germany",50.2255968,8.6039928,1,,,,,,,,Pipeline,"Salzbrunner Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,27cc83ad75da6f7e1e48619519d23998,german_fires_badhomburg_locations__27cc83ad75da6f7e1e48619519d23998
sanddornweg,"Sanddornweg in Bad Homburg, Germany",50.2298797,8.68139,1,,,,,,,,Pipeline,"Sanddornweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,4da0bd3ce4729089a30496582e4f3e27,german_fires_badhomburg_locations__4da0bd3ce4729089a30496582e4f3e27
schaberweg,"Schaberweg in Bad Homburg, Germany",50.2205445,8.611358,1,,,,,,,,Refinery,"Schaberweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,37b324a98971eb3aea74037cf9e8e2cb,german_fires_badhomburg_locations__37b324a98971eb3aea74037cf9e8e2cb
schellingstrasse,"Schellingstrasse in Bad Homburg, Germany",50.2342111,8.6212859,1,,,,,,,,Keyphrase,"Schellingstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,a771aa4100cbc49d04c03999b4fa65dc,german_fires_badhomburg_locations__a771aa4100cbc49d04c03999b4fa65dc
schillerstrasse,"Schillerstrasse in Bad Homburg, Germany",50.2380569,8.6193319,1,,,,,,,,space,"Schillerstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,daee331fcacb1f1e7a65c023f03d5fef,german_fires_badhomburg_locations__daee331fcacb1f1e7a65c023f03d5fef
schlehenweg,"Schlehenweg in Bad Homburg, Germany",50.2297909,8.6808446,1,,,,,,,,Refinery,"Schlehenweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,78839dc46a30f8da66f6cf1fd0b4cb1d,german_fires_badhomburg_locations__78839dc46a30f8da66f6cf1fd0b4cb1d
schleussnerstrasse,"Schleussnerstrasse in Bad Homburg, Germany",50.2218532,8.6142303,1,,,,,,,,Person,"Schleussnerstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,4ac7c043d56777271d4f8c89e6c5920f,german_fires_badhomburg_locations__4ac7c043d56777271d4f8c89e6c5920f
schlossplatz,"Schlossplatz in Bad Homburg, Germany",50.2291127,8.6103181,1,,,,,,,,Wells,"Schlossplatz in Bad Homburg, Germany",,german_fires_badhomburg_locations,d74aa75a9a808c585965f340aec6f8dc,german_fires_badhomburg_locations__d74aa75a9a808c585965f340aec6f8dc
schmaler weg,"Schmaler Weg in Bad Homburg, Germany",50.2232833,8.6787765,1,,,,,,,,DiplomaticFacilities,"Schmaler Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,7b2b85a40d49ef571de3ae4da6b015e4,german_fires_badhomburg_locations__7b2b85a40d49ef571de3ae4da6b015e4
schmidtgasse,"Schmidtgasse in Bad Homburg, Germany",50.2303,8.6100614,1,,,,,,,,Organization,"Schmidtgasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,8b8ae47ca9eb46d3cbaa6d0db3570d13,german_fires_badhomburg_locations__8b8ae47ca9eb46d3cbaa6d0db3570d13
schneidhainer strasse,"Schneidhainer Strasse in Bad Homburg, Germany",50.2438389,8.5993648,1,,,,,,,,DiplomaticFacilities,"Schneidhainer Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,9aabbe617f02ebe8a8a4769f0b226000,german_fires_badhomburg_locations__9aabbe617f02ebe8a8a4769f0b226000
schopenhauerstrasse,"Schopenhauerstrasse in Bad Homburg, Germany",50.2342111,8.6212859,1,,,,,,,,Wells,"Schopenhauerstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,360c26b1d1cf900aa189944647ca469c,german_fires_badhomburg_locations__360c26b1d1cf900aa189944647ca469c
schulberg,"Schulberg in Bad Homburg, Germany",50.2292836,8.6108343,1,,,,,,,,Organization,"Schulberg in Bad Homburg, Germany",,german_fires_badhomburg_locations,9be82f5c3c1276655bf832c1270eb61c,german_fires_badhomburg_locations__9be82f5c3c1276655bf832c1270eb61c
schulstrasse,"Schulstrasse in Bad Homburg, Germany",50.2430034,8.58672,1,,,,,,,,News,"Schulstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,cfd2626d067e7c185ba969727024c475,german_fires_badhomburg_locations__cfd2626d067e7c185ba969727024c475
schwalbacher strasse,"Schwalbacher Strasse in Bad Homburg, Germany",50.2336073,8.6071194,1,,,,,,,,space,"Schwalbacher Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,60d87821ba42646b755069e583dc5924,german_fires_badhomburg_locations__60d87821ba42646b755069e583dc5924
schwedenpfad,"Schwedenpfad in Bad Homburg, Germany",50.2285422,8.6178461,1,,,,,,,,Shipping,"Schwedenpfad in Bad Homburg, Germany",,german_fires_badhomburg_locations,5400cef59fbb25a54b88bd906d57a3e1,german_fires_badhomburg_locations__5400cef59fbb25a54b88bd906d57a3e1
schonberger strasse,"Schonberger Strasse in Bad Homburg, Germany",50.2369334,8.5999072,1,,,,,,,,News,"Schonberger Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,a1d4b464d241ecfccee915c12c621065,german_fires_badhomburg_locations__a1d4b464d241ecfccee915c12c621065
schone aussicht,"Schone Aussicht in Bad Homburg, Germany",50.2241732,8.6200753,1,,,,,,,,Refinery,"Schone Aussicht in Bad Homburg, Germany",,german_fires_badhomburg_locations,c9524b83a12c65b93975be458ad590ae,german_fires_badhomburg_locations__c9524b83a12c65b93975be458ad590ae
seedammweg,"Seedammweg in Bad Homburg, Germany",50.2265074,8.6357414,1,,,,,,,,ForeignMinister,"Seedammweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,041ebe179298495a8d4054f4644a205f,german_fires_badhomburg_locations__041ebe179298495a8d4054f4644a205f
seifengasse,"Seifengasse in Bad Homburg, Germany",50.2313934,8.6109317,1,,,,,,,,ForeignMinister,"Seifengasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,71a744c0f31c35e9da5a2aca588cac22,german_fires_badhomburg_locations__71a744c0f31c35e9da5a2aca588cac22
seifgrundstrasse,"Seifgrundstrasse in Bad Homburg, Germany",50.2239404,8.6044581,1,,,,,,,,Keyphrase,"Seifgrundstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,fa64118ecd33d63d3894a8eca29bcf53,german_fires_badhomburg_locations__fa64118ecd33d63d3894a8eca29bcf53
seulberger strasse,"Seulberger Strasse in Bad Homburg, Germany",50.2283401,8.6687433,1,,,,,,,,LegislativeCommittee,"Seulberger Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,660c035fd8d5691a3e795ab0b790aca3,german_fires_badhomburg_locations__660c035fd8d5691a3e795ab0b790aca3
siemensstrasse,"Siemensstrasse in Bad Homburg, Germany",50.2174981,8.6162757,1,,,,,,,,Keyphrase,"Siemensstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,c93d5723c0623a3adfd205185eb2dfd0,german_fires_badhomburg_locations__c93d5723c0623a3adfd205185eb2dfd0
silberweg,"Silberweg in Bad Homburg, Germany",50.2423393,8.5804125,1,,,,,,,,Shipping,"Silberweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,70fa46f54246b7ae32c76e8389e5cde8,german_fires_badhomburg_locations__70fa46f54246b7ae32c76e8389e5cde8
sinclairstrasse,"Sinclairstrasse in Bad Homburg, Germany",50.2348141,8.6121383,1,,,,,,,,Organization,"Sinclairstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,d73c2323c1396d3a0f4b8cee06665b8a,german_fires_badhomburg_locations__d73c2323c1396d3a0f4b8cee06665b8a
sindlinger weg,"Sindlinger Weg in Bad Homburg, Germany",50.2451526,8.5989201,1,,,,,,,,News,"Sindlinger Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,b69c8fca68c7b42b97e3352e510f0806,german_fires_badhomburg_locations__b69c8fca68c7b42b97e3352e510f0806
sodener strasse,"Sodener Strasse in Bad Homburg, Germany",50.2347107,8.6042277,1,,,,,,,,CompanyKeyword,"Sodener Strasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,a805cddbdf4ea2df46cacb05291c6b2a,german_fires_badhomburg_locations__a805cddbdf4ea2df46cacb05291c6b2a
spandauer weg,"Spandauer Weg in Bad Homburg, Germany",50.2211354,8.6018601,1,,,,,,,,Wells,"Spandauer Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,19ab21ab06738dde6f771d2fe21842d1,german_fires_badhomburg_locations__19ab21ab06738dde6f771d2fe21842d1
spessartstrasse,"Spessartstrasse in Bad Homburg, Germany",50.2259111,8.6732121,1,,,,,,,,Shipping,"Spessartstrasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,bb4dc18dd74c7f01013d3269c39a337c,german_fires_badhomburg_locations__bb4dc18dd74c7f01013d3269c39a337c
stedter weg,"Stedter Weg in Bad Homburg, Germany",50.2399484,8.6043003,1,,,,,,,,Consulates,"Stedter Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,c3ba3d0a8358f2d5a500928fffa6473f,german_fires_badhomburg_locations__c3ba3d0a8358f2d5a500928fffa6473f
steigweg,"Steigweg in Bad Homburg, Germany",50.2162499,8.6341585,1,,,,,,,,Consulates,"Steigweg in Bad Homburg, Germany",,german_fires_badhomburg_locations,7016f4466b335fee99dbd8ded6e8be75,german_fires_badhomburg_locations__7016f4466b335fee99dbd8ded6e8be75
steinbacher weg,"Steinbacher Weg in Bad Homburg, Germany",50.2224828,8.6017176,1,,,,,,,,FTO,"Steinbacher Weg in Bad Homburg, Germany",,german_fires_badhomburg_locations,e7cd09cce1764b5be1f31ff2f4306644,german_fires_badhomburg_locations__e7cd09cce1764b5be1f31ff2f4306644
steingasse,"Steingasse in Bad Homburg, Germany",50.2402342,8.6109873,1,,,,,,,,Legislator,"Steingasse in Bad Homburg, Germany",,german_fires_badhomburg_locations,bafbf33b8f79e5453d5c740aff4a1878,german_fires_badhomburg_locations__bafbf33b8f79e5453d5c740aff4a1878
