german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
untere brinkstr.,"Untere Brinkstrasse in Dortmund, Germany",51.5091807,7.5036974,1,,,,,,News,"Untere Brinkstrasse in Dortmund, Germany",,german_fires_dortmund_locations,a1d45da67d655b8e91d87707bbdb8b61,german_fires_dortmund_locations__a1d45da67d655b8e91d87707bbdb8b61
untere dahlwiese,"Untere Dahlwiese in Dortmund, Germany",51.5270057,7.5426405,1,,,,,,space,"Untere Dahlwiese in Dortmund, Germany",,german_fires_dortmund_locations,0b8ba340b78ad7131b81220bfc16bc11,german_fires_dortmund_locations__0b8ba340b78ad7131b81220bfc16bc11
untere dorfstr.,"Untere Dorfstrasse in Dortmund, Germany",51.4351384,7.5055306,1,,,,,,Media,"Untere Dorfstrasse in Dortmund, Germany",,german_fires_dortmund_locations,5c381bab0b67288f522f8d9f46a3157a,german_fires_dortmund_locations__5c381bab0b67288f522f8d9f46a3157a
untere egge,"Untere Egge in Dortmund, Germany",51.4697963,7.5322485,1,,,,,,Legislator,"Untere Egge in Dortmund, Germany",,german_fires_dortmund_locations,b59104136a70e6b272071c089b79808c,german_fires_dortmund_locations__b59104136a70e6b272071c089b79808c
untere gartenstr.,"Untere Gartenstrasse in Dortmund, Germany",51.4704009,7.5947492,1,,,,,,Person,"Untere Gartenstrasse in Dortmund, Germany",,german_fires_dortmund_locations,e21b714f5805b691d903c9bc619cf2e0,german_fires_dortmund_locations__e21b714f5805b691d903c9bc619cf2e0
untere hangstr.,"Untere Hangstrasse in Dortmund, Germany",51.4735357,7.5995373,1,,,,,,Media,"Untere Hangstrasse in Dortmund, Germany",,german_fires_dortmund_locations,49b2cee94b74f39970951000c06914cf,german_fires_dortmund_locations__49b2cee94b74f39970951000c06914cf
untere pekingstr.,"Untere Pekingstrasse in Dortmund, Germany",51.4936663,7.5286952,1,,,,,,News,"Untere Pekingstrasse in Dortmund, Germany",,german_fires_dortmund_locations,9782818613477c0f390daf1805eca9c8,german_fires_dortmund_locations__9782818613477c0f390daf1805eca9c8
unterer graffweg,"Unterer Graffweg in Dortmund, Germany",51.521773,7.5486886,1,,,,,,ForeignMinister,"Unterer Graffweg in Dortmund, Germany",,german_fires_dortmund_locations,1ab6fa03650eb08d89f1c9bded56ff2a,german_fires_dortmund_locations__1ab6fa03650eb08d89f1c9bded56ff2a
unterer sendweg,"Unterer Sendweg in Dortmund, Germany",51.5290694,7.5377142,1,,,,,,Pipeline,"Unterer Sendweg in Dortmund, Germany",,german_fires_dortmund_locations,a44285b1b48e776d46b6803fc00f40be,german_fires_dortmund_locations__a44285b1b48e776d46b6803fc00f40be
unterer weg,"Unterer Weg in Dortmund, Germany",51.4681859,7.5145643,1,,,,,,Refinery,"Unterer Weg in Dortmund, Germany",,german_fires_dortmund_locations,e60f94be77544b42d5d977f1c7f640c1,german_fires_dortmund_locations__e60f94be77544b42d5d977f1c7f640c1
unterfeldstr.,"Unterfeldstrasse in Dortmund, Germany",51.5286967,7.3982713,1,,,,,,IndustryTerm,"Unterfeldstrasse in Dortmund, Germany",,german_fires_dortmund_locations,fb4bb8fd168460e26dc156c94b9a9717,german_fires_dortmund_locations__fb4bb8fd168460e26dc156c94b9a9717
untermarkstr.,"Untermarkstrasse in Dortmund, Germany",51.4676478,7.5328502,1,,,,,,ForeignMinister,"Untermarkstrasse in Dortmund, Germany",,german_fires_dortmund_locations,f17b659218eaec8fb4f9ab3e3f3662ae,german_fires_dortmund_locations__f17b659218eaec8fb4f9ab3e3f3662ae
unterste-wilms-str.,"Unterste-Wilms-Strasse in Dortmund, Germany",51.5305978,7.5219038,1,,,,,,Diplomat,"Unterste-Wilms-Strasse in Dortmund, Germany",,german_fires_dortmund_locations,d54ba67218fd7d7730d6d59eba844a5b,german_fires_dortmund_locations__d54ba67218fd7d7730d6d59eba844a5b
unterwaldener str.,"Unterwaldener Strasse in Dortmund, Germany",51.5096599,7.5196761,1,,,,,,Refinery,"Unterwaldener Strasse in Dortmund, Germany",,german_fires_dortmund_locations,c8bdb9e39499a8573ff0b4141a83d5e6,german_fires_dortmund_locations__c8bdb9e39499a8573ff0b4141a83d5e6
unverhaustr.,"Unverhaustrasse in Dortmund, Germany",51.5295774,7.45427,1,,,,,,IndustryTerm,"Unverhaustrasse in Dortmund, Germany",,german_fires_dortmund_locations,51502b8f7b96a37800fff567a4b65219,german_fires_dortmund_locations__51502b8f7b96a37800fff567a4b65219
