keyword,caption_name,location_lower,entity_type,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
Espagne,spain,spain,Country,Country,spain,,dgm_traveladvisories_country_fr,1747d4b2dd4bcd666e2df31563d22dbe,dgm_traveladvisories_country_fr__1747d4b2dd4bcd666e2df31563d22dbe
Sri nka,sri lanka,sri lanka,Country,Country,sri lanka,,dgm_traveladvisories_country_fr,8ba5bbdd9e0c11077dbf5a9cc83d1c45,dgm_traveladvisories_country_fr__8ba5bbdd9e0c11077dbf5a9cc83d1c45
Soudan,sudan,sudan,Country,Country,sudan,,dgm_traveladvisories_country_fr,dfcc27a6f3c9e017ca14cab07e4b3b0c,dgm_traveladvisories_country_fr__dfcc27a6f3c9e017ca14cab07e4b3b0c
Surinam,surinam,surinam,Country,Country,surinam,,dgm_traveladvisories_country_fr,522b1bd8e3551302ba2a71b0073e5615,dgm_traveladvisories_country_fr__522b1bd8e3551302ba2a71b0073e5615
Swazind,swaziland,swaziland,Country,Country,swaziland,,dgm_traveladvisories_country_fr,f91c5d3936f9b69ff10386ddac5a83f4,dgm_traveladvisories_country_fr__f91c5d3936f9b69ff10386ddac5a83f4
Suède,sweden,sweden,Country,Country,sweden,,dgm_traveladvisories_country_fr,88e52ee42fd090896f69d0d71e339d94,dgm_traveladvisories_country_fr__88e52ee42fd090896f69d0d71e339d94
Suisse,switzerland,switzerland,Country,Country,switzerland,,dgm_traveladvisories_country_fr,0d9c575f4f0260fe0274b318cd6a9e34,dgm_traveladvisories_country_fr__0d9c575f4f0260fe0274b318cd6a9e34
Syrie,syria,syria,Country,Country,syria,,dgm_traveladvisories_country_fr,aae53924404be2c727479aeebd3c8f8d,dgm_traveladvisories_country_fr__aae53924404be2c727479aeebd3c8f8d
Tadjikistan,tajikistan,tajikistan,Country,Country,tajikistan,,dgm_traveladvisories_country_fr,cdfe86e668f700c2f23789470df3743b,dgm_traveladvisories_country_fr__cdfe86e668f700c2f23789470df3743b
Tanzanie,tanzania,tanzania,Country,Country,tanzania,,dgm_traveladvisories_country_fr,ed07875f3aab4eb7076467cb441ba233,dgm_traveladvisories_country_fr__ed07875f3aab4eb7076467cb441ba233
Thaïnde,thailand,thailand,Country,Country,thailand,,dgm_traveladvisories_country_fr,8689391a8b93cd2d55ccf3f436eef4e2,dgm_traveladvisories_country_fr__8689391a8b93cd2d55ccf3f436eef4e2
Togo,togo,togo,Country,Country,togo,,dgm_traveladvisories_country_fr,da6f471bab1662dafc3e6845c312dd5f,dgm_traveladvisories_country_fr__da6f471bab1662dafc3e6845c312dd5f
Tonga,tonga,tonga,Country,Country,tonga,,dgm_traveladvisories_country_fr,2a08a42db6678fdd393ab41dc657d5a3,dgm_traveladvisories_country_fr__2a08a42db6678fdd393ab41dc657d5a3
Trinité-et-Tobago,trinidad and tobago,trinidad and tobago,Country,Country,trinidad and tobago,,dgm_traveladvisories_country_fr,86fb06da27ba90c75e5edb3e63157e6e,dgm_traveladvisories_country_fr__86fb06da27ba90c75e5edb3e63157e6e
Tunisie,tunisia,tunisia,Country,Country,tunisia,,dgm_traveladvisories_country_fr,6b07fd4ea837c39e1542e1bbca01a224,dgm_traveladvisories_country_fr__6b07fd4ea837c39e1542e1bbca01a224
Turquie,turkey,turkey,Country,Country,turkey,,dgm_traveladvisories_country_fr,db77174aa34ded1b6139455a58d0a38b,dgm_traveladvisories_country_fr__db77174aa34ded1b6139455a58d0a38b
Turkménistan,turkmenistan,turkmenistan,Country,Country,turkmenistan,,dgm_traveladvisories_country_fr,963f79ea1a99aefb8a7318ee388dcdd9,dgm_traveladvisories_country_fr__963f79ea1a99aefb8a7318ee388dcdd9
Tuvalu,tuvalu,tuvalu,Country,Country,tuvalu,,dgm_traveladvisories_country_fr,ac0e1f17968ec7ab248ab2c1beab5720,dgm_traveladvisories_country_fr__ac0e1f17968ec7ab248ab2c1beab5720
Ouganda,uganda,uganda,Country,Country,uganda,,dgm_traveladvisories_country_fr,111fa7773cce1023627b584dc8099873,dgm_traveladvisories_country_fr__111fa7773cce1023627b584dc8099873
Ukraine,ukraine,ukraine,Country,Country,ukraine,,dgm_traveladvisories_country_fr,4b0f1559226dc5c26d97dd4ef788a85a,dgm_traveladvisories_country_fr__4b0f1559226dc5c26d97dd4ef788a85a
Émirats arabes unis,united arab emirates,united arab emirates,Country,Country,united arab emirates,,dgm_traveladvisories_country_fr,8882cbb50c4172662cc0d08a89a4ff29,dgm_traveladvisories_country_fr__8882cbb50c4172662cc0d08a89a4ff29
Royaume-Uni,united kingdom,united kingdom,Country,Country,united kingdom,,dgm_traveladvisories_country_fr,9cdc126f68260cbddf3a00a4032f0e7e,dgm_traveladvisories_country_fr__9cdc126f68260cbddf3a00a4032f0e7e
États-Unis,united states (learn the states),united states (learn the states),Country,Country,united states (learn the states),,dgm_traveladvisories_country_fr,5cbe584abfaa8987f25c1f4dad42c08e,dgm_traveladvisories_country_fr__5cbe584abfaa8987f25c1f4dad42c08e
Uruguay,uruguay,uruguay,Country,Country,uruguay,,dgm_traveladvisories_country_fr,9142ac5b229c9d83163e89bc1f468607,dgm_traveladvisories_country_fr__9142ac5b229c9d83163e89bc1f468607
Ouzbékistan,uzbekistan,uzbekistan,Country,Country,uzbekistan,,dgm_traveladvisories_country_fr,aa1b4b6598e512e8939eaddf9ee8543d,dgm_traveladvisories_country_fr__aa1b4b6598e512e8939eaddf9ee8543d
Vanuatu,vanuatu,vanuatu,Country,Country,vanuatu,,dgm_traveladvisories_country_fr,d0df5ce5502e665036f444f1b4237f2f,dgm_traveladvisories_country_fr__d0df5ce5502e665036f444f1b4237f2f
Vatican,vatican,vatican,Country,Country,vatican,,dgm_traveladvisories_country_fr,28d654b9b14454ee012f69d372ad4754,dgm_traveladvisories_country_fr__28d654b9b14454ee012f69d372ad4754
Venezue,venezuela,venezuela,Country,Country,venezuela,,dgm_traveladvisories_country_fr,e65a612aab8846b113341efa15bba910,dgm_traveladvisories_country_fr__e65a612aab8846b113341efa15bba910
Viêt-Nam,vietnam,vietnam,Country,Country,vietnam,,dgm_traveladvisories_country_fr,5f8f9e33bb5e13848af2622b66b2308c,dgm_traveladvisories_country_fr__5f8f9e33bb5e13848af2622b66b2308c
pays de Gal,wales,wales,Country,Country,wales,,dgm_traveladvisories_country_fr,eea7530d166b6279d2720929639973d1,dgm_traveladvisories_country_fr__eea7530d166b6279d2720929639973d1
Samoa occidenta,western samoa,western samoa,Country,Country,western samoa,,dgm_traveladvisories_country_fr,11fc063f1501c930f97d5643c21742a4,dgm_traveladvisories_country_fr__11fc063f1501c930f97d5643c21742a4
Yémen,yemen,yemen,Country,Country,yemen,,dgm_traveladvisories_country_fr,493e7a99c604de36955b21f24b528249,dgm_traveladvisories_country_fr__493e7a99c604de36955b21f24b528249
Yougosvie,yugoslavia,yugoslavia,Country,Country,yugoslavia,,dgm_traveladvisories_country_fr,950ebd5e5210cde05fbeb25de2db1b22,dgm_traveladvisories_country_fr__950ebd5e5210cde05fbeb25de2db1b22
Zaïre,zaire (congo),zaire (congo),Country,Country,zaire (congo),,dgm_traveladvisories_country_fr,d07cd4f292a68626cc8cd0f309ac4d97,dgm_traveladvisories_country_fr__d07cd4f292a68626cc8cd0f309ac4d97
Zambie,zambia,zambia,Country,Country,zambia,,dgm_traveladvisories_country_fr,dfa43abd63431f47d6c7d638c49e4267,dgm_traveladvisories_country_fr__dfa43abd63431f47d6c7d638c49e4267
Zimbabwe,zimbabwe,zimbabwe,Country,Country,zimbabwe,,dgm_traveladvisories_country_fr,f5a65b13e37f89a3ab7c29e319dcda03,dgm_traveladvisories_country_fr__f5a65b13e37f89a3ab7c29e319dcda03
l'Afghanistan,afghanistan,afghanistan,Country,Country,afghanistan,,dgm_traveladvisories_country_fr,a8424b7baae263918301406bdc884e28,dgm_traveladvisories_country_fr__a8424b7baae263918301406bdc884e28
l'Albanie,albania,albania,Country,Country,albania,,dgm_traveladvisories_country_fr,3303daf806aebcd0cfd114f7d267f109,dgm_traveladvisories_country_fr__3303daf806aebcd0cfd114f7d267f109
l'Algérie,algeria,algeria,Country,Country,algeria,,dgm_traveladvisories_country_fr,49f4fdc64da08e0cbac132fa06062d2d,dgm_traveladvisories_country_fr__49f4fdc64da08e0cbac132fa06062d2d
l'Andorre,andorra,andorra,Country,Country,andorra,,dgm_traveladvisories_country_fr,449f508e9fad3b1bd4debc02f0d2194b,dgm_traveladvisories_country_fr__449f508e9fad3b1bd4debc02f0d2194b
l'Ango,angola,angola,Country,Country,angola,,dgm_traveladvisories_country_fr,e5e0bd43b7f1a35aaf645f597de2ed08,dgm_traveladvisories_country_fr__e5e0bd43b7f1a35aaf645f597de2ed08
l'Antigua-et-Barbuda,antigua and barbuda,antigua and barbuda,Country,Country,antigua and barbuda,,dgm_traveladvisories_country_fr,b347fe1fd6b405d4944de73b9c5a39ca,dgm_traveladvisories_country_fr__b347fe1fd6b405d4944de73b9c5a39ca
l'Argentine,argentina,argentina,Country,Country,argentina,,dgm_traveladvisories_country_fr,2a52adc7b1da6a4e0a7a14e4c8db1b11,dgm_traveladvisories_country_fr__2a52adc7b1da6a4e0a7a14e4c8db1b11
l'Arménie,armenia,armenia,Country,Country,armenia,,dgm_traveladvisories_country_fr,3744c623dc4219b00a900ee527c16387,dgm_traveladvisories_country_fr__3744c623dc4219b00a900ee527c16387
l'Australie,australia,australia,Country,Country,australia,,dgm_traveladvisories_country_fr,fb2a54d637484c4ca8adb2343237b89f,dgm_traveladvisories_country_fr__fb2a54d637484c4ca8adb2343237b89f
l'Autriche,austria,austria,Country,Country,austria,,dgm_traveladvisories_country_fr,6cd0c266688a7a579874167d67c74a66,dgm_traveladvisories_country_fr__6cd0c266688a7a579874167d67c74a66
l'Azerbaïdjan,azerbaijan,azerbaijan,Country,Country,azerbaijan,,dgm_traveladvisories_country_fr,620a71f90d5dbf8c9a80939d2cbc1eba,dgm_traveladvisories_country_fr__620a71f90d5dbf8c9a80939d2cbc1eba
l'Bahamas,bahamas,bahamas,Country,Country,bahamas,,dgm_traveladvisories_country_fr,19f9730000abcc9fe49e6e9051d109bc,dgm_traveladvisories_country_fr__19f9730000abcc9fe49e6e9051d109bc
l'Bahreïn,bahrain,bahrain,Country,Country,bahrain,,dgm_traveladvisories_country_fr,97b78c7af698a19f89c414f8ede0ddd9,dgm_traveladvisories_country_fr__97b78c7af698a19f89c414f8ede0ddd9
l'Bangdesh,bangladesh,bangladesh,Country,Country,bangladesh,,dgm_traveladvisories_country_fr,b47bc9c3971a24ddbbfd211d7b692227,dgm_traveladvisories_country_fr__b47bc9c3971a24ddbbfd211d7b692227
l'Barbade,barbados,barbados,Country,Country,barbados,,dgm_traveladvisories_country_fr,8c7c9b1149e9de712b9e5abab45d700c,dgm_traveladvisories_country_fr__8c7c9b1149e9de712b9e5abab45d700c
l'Biélorussie,belarus,belarus,Country,Country,belarus,,dgm_traveladvisories_country_fr,f9bcd904ecd531c125ab9b42b5be3f35,dgm_traveladvisories_country_fr__f9bcd904ecd531c125ab9b42b5be3f35
l'Beu,belau,belau,Country,Country,belau,,dgm_traveladvisories_country_fr,630e5822f3935228c7b9a20876ef5c5a,dgm_traveladvisories_country_fr__630e5822f3935228c7b9a20876ef5c5a
l'Belgique,belgium,belgium,Country,Country,belgium,,dgm_traveladvisories_country_fr,73fa01094ea6c89f1f8efbeb57037499,dgm_traveladvisories_country_fr__73fa01094ea6c89f1f8efbeb57037499
l'Belize,belize,belize,Country,Country,belize,,dgm_traveladvisories_country_fr,48f621bb94135383a66d54914f195bfd,dgm_traveladvisories_country_fr__48f621bb94135383a66d54914f195bfd
l'Bénin,benin,benin,Country,Country,benin,,dgm_traveladvisories_country_fr,9f1bf009168d01c56794edf2d1a94f83,dgm_traveladvisories_country_fr__9f1bf009168d01c56794edf2d1a94f83
l'Bhoutan,bhutan,bhutan,Country,Country,bhutan,,dgm_traveladvisories_country_fr,6a748bb76e4fe708a3e321c77ed0d30c,dgm_traveladvisories_country_fr__6a748bb76e4fe708a3e321c77ed0d30c
l'Bolivie,bolivia,bolivia,Country,Country,bolivia,,dgm_traveladvisories_country_fr,76781be1c79df46b096f0cfb71f2bf82,dgm_traveladvisories_country_fr__76781be1c79df46b096f0cfb71f2bf82
l'Bosnie-Herzégovine,bosnia,bosnia,Country,Country,bosnia,,dgm_traveladvisories_country_fr,1066e7ebc8eed98d3f77484d0ab2cbc6,dgm_traveladvisories_country_fr__1066e7ebc8eed98d3f77484d0ab2cbc6
l'Botswana,botswana,botswana,Country,Country,botswana,,dgm_traveladvisories_country_fr,1c182d43cd8d37caf9ed0c3597fc83d9,dgm_traveladvisories_country_fr__1c182d43cd8d37caf9ed0c3597fc83d9
l'Brésil,brazil,brazil,Country,Country,brazil,,dgm_traveladvisories_country_fr,6e5fa4d9c48ca921c0a2ce1e64c9ae6f,dgm_traveladvisories_country_fr__6e5fa4d9c48ca921c0a2ce1e64c9ae6f
l'Brunéi,brunei,brunei,Country,Country,brunei,,dgm_traveladvisories_country_fr,0be0d89a7660a0f90bc223b97924a527,dgm_traveladvisories_country_fr__0be0d89a7660a0f90bc223b97924a527
l'Bulgarie,bulgaria,bulgaria,Country,Country,bulgaria,,dgm_traveladvisories_country_fr,db5f144303047ccd07e8f149da182bc8,dgm_traveladvisories_country_fr__db5f144303047ccd07e8f149da182bc8
l'Burkina,burkina-faso,burkina-faso,Country,Country,burkina-faso,,dgm_traveladvisories_country_fr,8b035b3ec06309c20e155772f313f5f1,dgm_traveladvisories_country_fr__8b035b3ec06309c20e155772f313f5f1
l'Birmanie,burma,burma,Country,Country,burma,,dgm_traveladvisories_country_fr,bdedfda002cebb7903b2329f4c7f2ef9,dgm_traveladvisories_country_fr__bdedfda002cebb7903b2329f4c7f2ef9
l'Burundi,burundi,burundi,Country,Country,burundi,,dgm_traveladvisories_country_fr,385433f6872fe8a9fb0c31b358994e8b,dgm_traveladvisories_country_fr__385433f6872fe8a9fb0c31b358994e8b
l'Cambodge,cambodia,cambodia,Country,Country,cambodia,,dgm_traveladvisories_country_fr,7bf23feba70a30ed762096c1570bc416,dgm_traveladvisories_country_fr__7bf23feba70a30ed762096c1570bc416
l'Cameroun,cameroon,cameroon,Country,Country,cameroon,,dgm_traveladvisories_country_fr,9621cbb93d1b8d7e12682d1237c6d8d4,dgm_traveladvisories_country_fr__9621cbb93d1b8d7e12682d1237c6d8d4
l'Canada,canada (learn the provinces),canada (learn the provinces),Country,Country,canada (learn the provinces),,dgm_traveladvisories_country_fr,4e7b8190f168a897b7e3c0a499c83658,dgm_traveladvisories_country_fr__4e7b8190f168a897b7e3c0a499c83658
l'Cap-Vert,cape verde island,cape verde island,Country,Country,cape verde island,,dgm_traveladvisories_country_fr,4c8c628adbd599c43e5b377a6c563b3f,dgm_traveladvisories_country_fr__4c8c628adbd599c43e5b377a6c563b3f
l'République centrafricaine,central african republic,central african republic,Country,Country,central african republic,,dgm_traveladvisories_country_fr,107bc51f0f59d738ab819811b10f6db5,dgm_traveladvisories_country_fr__107bc51f0f59d738ab819811b10f6db5
l'Tchad,chad,chad,Country,Country,chad,,dgm_traveladvisories_country_fr,ede79b3fbf673a9a8e9bf3db02aeb7b2,dgm_traveladvisories_country_fr__ede79b3fbf673a9a8e9bf3db02aeb7b2
l'Chili,chile,chile,Country,Country,chile,,dgm_traveladvisories_country_fr,fd317045cbdcd26054de08112d6031b4,dgm_traveladvisories_country_fr__fd317045cbdcd26054de08112d6031b4
l'Chine,china,china,Country,Country,china,,dgm_traveladvisories_country_fr,8a7d7ba288ca0f0ea1ecf975b026e8e1,dgm_traveladvisories_country_fr__8a7d7ba288ca0f0ea1ecf975b026e8e1
l'Colombie,colombia,colombia,Country,Country,colombia,,dgm_traveladvisories_country_fr,25446782e2ccaf0afdb03e5d61d0fbb9,dgm_traveladvisories_country_fr__25446782e2ccaf0afdb03e5d61d0fbb9
l'Comores,comoro islands,comoro islands,Country,Country,comoro islands,,dgm_traveladvisories_country_fr,b4f0bcae812b8260f0c83628bfe4a41b,dgm_traveladvisories_country_fr__b4f0bcae812b8260f0c83628bfe4a41b
l'Congo,congo,congo,Country,Country,congo,,dgm_traveladvisories_country_fr,443fd8c93d17446bad49472af0e22dc3,dgm_traveladvisories_country_fr__443fd8c93d17446bad49472af0e22dc3
l'Î Cook,cook islands,cook islands,Country,Country,cook islands,,dgm_traveladvisories_country_fr,a0ae0dd4316c2dbf9eaf976006215ef6,dgm_traveladvisories_country_fr__a0ae0dd4316c2dbf9eaf976006215ef6
l'Costa Rica,costa rica,costa rica,Country,Country,costa rica,,dgm_traveladvisories_country_fr,53bcde0ca0597e6777543b9ebf7892a4,dgm_traveladvisories_country_fr__53bcde0ca0597e6777543b9ebf7892a4
l'Côte d'Ivoire,côte d'ivoire,côte d'ivoire,Country,Country,côte d'ivoire,,dgm_traveladvisories_country_fr,3e57b42e5e33abb7831eb0164978cd67,dgm_traveladvisories_country_fr__3e57b42e5e33abb7831eb0164978cd67
l'Croatie,croatia,croatia,Country,Country,croatia,,dgm_traveladvisories_country_fr,267640588a3983481a032894a50f0be6,dgm_traveladvisories_country_fr__267640588a3983481a032894a50f0be6
l'Cuba,cuba,cuba,Country,Country,cuba,,dgm_traveladvisories_country_fr,2b84cd5da64a828bd859b18535c9345e,dgm_traveladvisories_country_fr__2b84cd5da64a828bd859b18535c9345e
l'Chypre,cyprus,cyprus,Country,Country,cyprus,,dgm_traveladvisories_country_fr,6d68c7cfe5d1825d6622f3c824f8db8b,dgm_traveladvisories_country_fr__6d68c7cfe5d1825d6622f3c824f8db8b
l'République tchèque,czech republic,czech republic,Country,Country,czech republic,,dgm_traveladvisories_country_fr,066e70e862f6b3e24f4fd2c294578634,dgm_traveladvisories_country_fr__066e70e862f6b3e24f4fd2c294578634
l'Danemark,denmark,denmark,Country,Country,denmark,,dgm_traveladvisories_country_fr,e9375700acbb6b42ae4101daa00b0c20,dgm_traveladvisories_country_fr__e9375700acbb6b42ae4101daa00b0c20
l'Djibouti,djibouti,djibouti,Country,Country,djibouti,,dgm_traveladvisories_country_fr,a2b10e1941066f4a25a0f3e1f853987e,dgm_traveladvisories_country_fr__a2b10e1941066f4a25a0f3e1f853987e
l'Dominique,dominica,dominica,Country,Country,dominica,,dgm_traveladvisories_country_fr,54f20902e0d16abe7c7bbcb99c40bf13,dgm_traveladvisories_country_fr__54f20902e0d16abe7c7bbcb99c40bf13
l'République dominicaine,dominican republic,dominican republic,Country,Country,dominican republic,,dgm_traveladvisories_country_fr,dff1ff528e0e08ff28b410c426fb89bb,dgm_traveladvisories_country_fr__dff1ff528e0e08ff28b410c426fb89bb
l'Équateur,ecuador,ecuador,Country,Country,ecuador,,dgm_traveladvisories_country_fr,2b4a1835a0aa73f5d53650771710fe43,dgm_traveladvisories_country_fr__2b4a1835a0aa73f5d53650771710fe43
l'Égypte,egypt,egypt,Country,Country,egypt,,dgm_traveladvisories_country_fr,4635c9536a61159732f9ce991ec4c095,dgm_traveladvisories_country_fr__4635c9536a61159732f9ce991ec4c095
l'Salvador,el salvador,el salvador,Country,Country,el salvador,,dgm_traveladvisories_country_fr,eedf141a7e7b1cf0217932f3f75b8cb7,dgm_traveladvisories_country_fr__eedf141a7e7b1cf0217932f3f75b8cb7
l'Angterre,england,england,Country,Country,england,,dgm_traveladvisories_country_fr,f48861ca24e26a23a923ca68657079f4,dgm_traveladvisories_country_fr__f48861ca24e26a23a923ca68657079f4
l'Guinée équatoria,equatorial guinea,equatorial guinea,Country,Country,equatorial guinea,,dgm_traveladvisories_country_fr,89179fe8f36d91eb969a4494b58e0362,dgm_traveladvisories_country_fr__89179fe8f36d91eb969a4494b58e0362
l'Érythrée,eritrea,eritrea,Country,Country,eritrea,,dgm_traveladvisories_country_fr,41b59746d0ffb893c7b2a39cf59b6b07,dgm_traveladvisories_country_fr__41b59746d0ffb893c7b2a39cf59b6b07
l'Estonie,estonia,estonia,Country,Country,estonia,,dgm_traveladvisories_country_fr,5c6298b2e7597403c74346118933734c,dgm_traveladvisories_country_fr__5c6298b2e7597403c74346118933734c
l'Éthiopie,ethiopia,ethiopia,Country,Country,ethiopia,,dgm_traveladvisories_country_fr,a2694bc1f355e2b5e6c7ab74c1bd998e,dgm_traveladvisories_country_fr__a2694bc1f355e2b5e6c7ab74c1bd998e
l'Fidji,fiji,fiji,Country,Country,fiji,,dgm_traveladvisories_country_fr,67ef4f44837d2f3fa5aef528f8a27e17,dgm_traveladvisories_country_fr__67ef4f44837d2f3fa5aef528f8a27e17
l'Finnde,finland,finland,Country,Country,finland,,dgm_traveladvisories_country_fr,631d44eaa1254ff71a1e11ba021d1266,dgm_traveladvisories_country_fr__631d44eaa1254ff71a1e11ba021d1266
l'France,france (learn the regions),france (learn the regions),Country,Country,france (learn the regions),,dgm_traveladvisories_country_fr,2b45ded05018b5c1b505f77a26cbb8be,dgm_traveladvisories_country_fr__2b45ded05018b5c1b505f77a26cbb8be
l'Polynésie française,french polynesia,french polynesia,Country,Country,french polynesia,,dgm_traveladvisories_country_fr,c6ff5b069f15245b5be347a276409cd2,dgm_traveladvisories_country_fr__c6ff5b069f15245b5be347a276409cd2
l'Gabon,gabon,gabon,Country,Country,gabon,,dgm_traveladvisories_country_fr,ee2144db632a80bb43dda38521c615e4,dgm_traveladvisories_country_fr__ee2144db632a80bb43dda38521c615e4
l'Gambie,gambia,gambia,Country,Country,gambia,,dgm_traveladvisories_country_fr,264ce69a65a7fc125fd53bee2c19140f,dgm_traveladvisories_country_fr__264ce69a65a7fc125fd53bee2c19140f
l'Géorgie,georgia,georgia,Country,Country,georgia,,dgm_traveladvisories_country_fr,c0cdd82ce092b01267bdd88a8bfbb1f4,dgm_traveladvisories_country_fr__c0cdd82ce092b01267bdd88a8bfbb1f4
l'Almagne,germany,germany,Country,Country,germany,,dgm_traveladvisories_country_fr,28ef36b35ae8cb1f542578f03408b512,dgm_traveladvisories_country_fr__28ef36b35ae8cb1f542578f03408b512
l'Ghana,ghana,ghana,Country,Country,ghana,,dgm_traveladvisories_country_fr,0e6049dbb2ce3c238f721fcc472dae55,dgm_traveladvisories_country_fr__0e6049dbb2ce3c238f721fcc472dae55
l'Grèce,greece,greece,Country,Country,greece,,dgm_traveladvisories_country_fr,40bdb06018487838c520ab7419d2accf,dgm_traveladvisories_country_fr__40bdb06018487838c520ab7419d2accf
l'Grenade,grenada,grenada,Country,Country,grenada,,dgm_traveladvisories_country_fr,6aca8efbb22e6444d625fb610cdf706a,dgm_traveladvisories_country_fr__6aca8efbb22e6444d625fb610cdf706a
l'Guatema,guatemala,guatemala,Country,Country,guatemala,,dgm_traveladvisories_country_fr,ac785d6fd8e6a6820365d4de2703b389,dgm_traveladvisories_country_fr__ac785d6fd8e6a6820365d4de2703b389
l'Guinée,guinea,guinea,Country,Country,guinea,,dgm_traveladvisories_country_fr,3da0d1211a75cc3ab6a98fe3c439636f,dgm_traveladvisories_country_fr__3da0d1211a75cc3ab6a98fe3c439636f
l'Guinée-Bissao,guinea bissau,guinea bissau,Country,Country,guinea bissau,,dgm_traveladvisories_country_fr,1a6c0640140c043d229ba99786011f27,dgm_traveladvisories_country_fr__1a6c0640140c043d229ba99786011f27
l'Guyana,guyana,guyana,Country,Country,guyana,,dgm_traveladvisories_country_fr,fa2a885d6836e849fdead62ea7819169,dgm_traveladvisories_country_fr__fa2a885d6836e849fdead62ea7819169
l'Haïti,haiti,haiti,Country,Country,haiti,,dgm_traveladvisories_country_fr,87b190830af9de5d8c880be5fa6c5743,dgm_traveladvisories_country_fr__87b190830af9de5d8c880be5fa6c5743
l'Honduras,honduras,honduras,Country,Country,honduras,,dgm_traveladvisories_country_fr,1e28fe23fb146a883e01981724113f33,dgm_traveladvisories_country_fr__1e28fe23fb146a883e01981724113f33
l'Hongrie,hungary,hungary,Country,Country,hungary,,dgm_traveladvisories_country_fr,3b4bbcb747288e1e6ede89221191781d,dgm_traveladvisories_country_fr__3b4bbcb747288e1e6ede89221191781d
l'Isnde,iceland,iceland,Country,Country,iceland,,dgm_traveladvisories_country_fr,83166cdeb7a2d9c1d591ad9d4eff4204,dgm_traveladvisories_country_fr__83166cdeb7a2d9c1d591ad9d4eff4204
l'Inde,india,india,Country,Country,india,,dgm_traveladvisories_country_fr,11a98374ebec8e0c7a54751d2161804d,dgm_traveladvisories_country_fr__11a98374ebec8e0c7a54751d2161804d
l'Indonésie,indonesia,indonesia,Country,Country,indonesia,,dgm_traveladvisories_country_fr,cda2c99fbf5e19f20d331299c15a4491,dgm_traveladvisories_country_fr__cda2c99fbf5e19f20d331299c15a4491
l'Iran,iran,iran,Country,Country,iran,,dgm_traveladvisories_country_fr,6f0a7d56c2cd7a0861b17eb27bfb562b,dgm_traveladvisories_country_fr__6f0a7d56c2cd7a0861b17eb27bfb562b
l'Irak,iraq,iraq,Country,Country,iraq,,dgm_traveladvisories_country_fr,d3b1cee2327cfa357dabf0289958c024,dgm_traveladvisories_country_fr__d3b1cee2327cfa357dabf0289958c024
l'Irnde,ireland,ireland,Country,Country,ireland,,dgm_traveladvisories_country_fr,a66f852274a441f4f9676b070c0c64db,dgm_traveladvisories_country_fr__a66f852274a441f4f9676b070c0c64db
l'Israël,israel,israel,Country,Country,israel,,dgm_traveladvisories_country_fr,3f8454b7f2c12cebb1622b6b0dfd1021,dgm_traveladvisories_country_fr__3f8454b7f2c12cebb1622b6b0dfd1021
l'Italie,italy,italy,Country,Country,italy,,dgm_traveladvisories_country_fr,bab4ac375adad13f5693f24fceab7903,dgm_traveladvisories_country_fr__bab4ac375adad13f5693f24fceab7903
l'Jamaïque,jamaica,jamaica,Country,Country,jamaica,,dgm_traveladvisories_country_fr,770105b98be2fdd6a6f096d29ca5632c,dgm_traveladvisories_country_fr__770105b98be2fdd6a6f096d29ca5632c
l'Japon,japan,japan,Country,Country,japan,,dgm_traveladvisories_country_fr,578ed5a4eecf5a15803abdc49f6152d6,dgm_traveladvisories_country_fr__578ed5a4eecf5a15803abdc49f6152d6
l'Jordanie,jordan,jordan,Country,Country,jordan,,dgm_traveladvisories_country_fr,d16d377af76c99d27093abc22244b342,dgm_traveladvisories_country_fr__d16d377af76c99d27093abc22244b342
l'Kazakhstan,kazakhstan,kazakhstan,Country,Country,kazakhstan,,dgm_traveladvisories_country_fr,e22cc0a14faacf60ca06cebdc972caa5,dgm_traveladvisories_country_fr__e22cc0a14faacf60ca06cebdc972caa5
l'Kenya,kenya,kenya,Country,Country,kenya,,dgm_traveladvisories_country_fr,577e905f157abece95f454ad0b3058cf,dgm_traveladvisories_country_fr__577e905f157abece95f454ad0b3058cf
l'Kiribati,kiribati,kiribati,Country,Country,kiribati,,dgm_traveladvisories_country_fr,23fc580f98534d8012a20e14bd6eada0,dgm_traveladvisories_country_fr__23fc580f98534d8012a20e14bd6eada0
l'Koweït,kuwait,kuwait,Country,Country,kuwait,,dgm_traveladvisories_country_fr,b18fa0d42ad9b3706237ef5b02434829,dgm_traveladvisories_country_fr__b18fa0d42ad9b3706237ef5b02434829
l'Kirghizstan,kyrgyzstan,kyrgyzstan,Country,Country,kyrgyzstan,,dgm_traveladvisories_country_fr,ae7d95378501e0f23dbbfd3434eb4720,dgm_traveladvisories_country_fr__ae7d95378501e0f23dbbfd3434eb4720
l'os,laos,laos,Country,Country,laos,,dgm_traveladvisories_country_fr,5495a2f9ee0ac16f7ee35878f502eefb,dgm_traveladvisories_country_fr__5495a2f9ee0ac16f7ee35878f502eefb
l'ttonie,latvia,latvia,Country,Country,latvia,,dgm_traveladvisories_country_fr,fdd7dad88f90fdc707b1b1aae34d9542,dgm_traveladvisories_country_fr__fdd7dad88f90fdc707b1b1aae34d9542
