handle,caption_name,location,groups,entity_type,location_lower,exclude_groups,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
canambaustria,Canadian Embassy in Austria,Austria,austria;canada,Embassies & Consulates,austria,austria;canada;slg;og,,Embassies&Consulates,Canadian Embassy in Austria,,dos_mentions_entities,99d3d806aa74123afedb9fc4cd166508,dos_mentions_entities__99d3d806aa74123afedb9fc4cd166508
ukinoman,UK Embassy in Oman,Oman,oman;uk,Embassies & Consulates,oman,oman;uk;slg;og,,Embassies&Consulates,UK Embassy in Oman,,dos_mentions_entities,cd4b061d89d35a863dca8d0b8ab4961c,dos_mentions_entities__cd4b061d89d35a863dca8d0b8ab4961c
ukinzimbabwe,UK Embassy in Zimbabwe,Zimbabwe,zimbabwe;uk,Embassies & Consulates,zimbabwe,zimbabwe;uk;slg;og,,Embassies&Consulates,UK Embassy in Zimbabwe,,dos_mentions_entities,2b6766230100b5d9e0485818b21599a2,dos_mentions_entities__2b6766230100b5d9e0485818b21599a2
irlembsingapore,Irish Embassy in Singapore,Singapore,singapore;ireland,Embassies & Consulates,singapore,singapore;ireland;slg;og,,Embassies&Consulates,Irish Embassy in Singapore,,dos_mentions_entities,dcfddb6eb5032572d0a0c098365c62e9,dos_mentions_entities__dcfddb6eb5032572d0a0c098365c62e9
swedeninltu,Swedish Embassy in Lithuania,Lithuania,lithuania;sweden,Embassies & Consulates,lithuania,lithuania;sweden;slg;og,,Embassies&Consulates,Swedish Embassy in Lithuania,,dos_mentions_entities,23b133aa79f6ddf653060bd3e6e4a44b,dos_mentions_entities__23b133aa79f6ddf653060bd3e6e4a44b
gerinarmenia,German Embassy in Armenia,Armenia,armenia;germany,Embassies & Consulates,armenia,armenia;germany;slg;og,,Embassies&Consulates,German Embassy in Armenia,,dos_mentions_entities,c16d45a3d466459a79d40900a330fed6,dos_mentions_entities__c16d45a3d466459a79d40900a330fed6
sk_in_greece,Slovak Embassy in Greece,Greece,greece;slovakia,Embassies & Consulates,greece,greece;slovakia;slg;og,,Embassies&Consulates,Slovak Embassy in Greece,,dos_mentions_entities,ff34dee2bad42395f6f41ca21a7a20e9,dos_mentions_entities__ff34dee2bad42395f6f41ca21a7a20e9
rusembassykabul,Russian Embassy in Afghanistan,Afghanistan,afghanistan;russia,Embassies & Consulates,afghanistan,afghanistan;russia;slg;og,,Embassies&Consulates,Russian Embassy in Afghanistan,,dos_mentions_entities,805cab2f8dbc6fa0b72e1f8a91f4f1e7,dos_mentions_entities__805cab2f8dbc6fa0b72e1f8a91f4f1e7
franceinnepal,French Embassy in Nepal,Nepal,nepal;france,Embassies & Consulates,nepal,nepal;france;slg;og,,Embassies&Consulates,French Embassy in Nepal,,dos_mentions_entities,66f2d6765faa7dc950293b029e7cab78,dos_mentions_entities__66f2d6765faa7dc950293b029e7cab78
usembassybanjul,US Embassy in Gambia,Gambia,gambia;united states,Embassies & Consulates,Gambia,gambia;united states;slg;og,,Embassies&Consulates,US Embassy in Gambia,,dos_mentions_entities,7447092a900dbb6b25311d73c8143095,dos_mentions_entities__7447092a900dbb6b25311d73c8143095
belgiumisb,Belgian Embassy in Pakistan,Pakistan,pakistan;belgium,Embassies & Consulates,pakistan,pakistan;belgium;slg;og,,Embassies&Consulates,Belgian Embassy in Pakistan,,dos_mentions_entities,9c7fd2752d8fe42c00cbdbd8d04a1763,dos_mentions_entities__9c7fd2752d8fe42c00cbdbd8d04a1763
indembpyongyang,Indian Embassy in North Korea,North Korea,north korea;india,Embassies & Consulates,north korea,north korea;india;slg;og,,Embassies&Consulates,Indian Embassy in North Korea,,dos_mentions_entities,98c9600ea4872173c02f9a5a2a4682b5,dos_mentions_entities__98c9600ea4872173c02f9a5a2a4682b5
ukinbahrain,UK Embassy in Bahrain,Bahrain,bahrain;uk,Embassies & Consulates,bahrain,bahrain;uk;slg;og,,Embassies&Consulates,UK Embassy in Bahrain,,dos_mentions_entities,02576af471db14bb06912f2c27b26412,dos_mentions_entities__02576af471db14bb06912f2c27b26412
ukiniran,UK Embassy in Tehran,Iran,iran;uk,Embassies & Consulates,iran,iran;uk;slg;og,,Embassies&Consulates,UK Embassy in Tehran,,dos_mentions_entities,9cf4e2a5547f42dd7c38f1e966b2314b,dos_mentions_entities__9cf4e2a5547f42dd7c38f1e966b2314b
ukinspain,UK Embassy in Spain,Spain,spain;uk,Embassies & Consulates,spain,spain;uk;slg;og,,Embassies&Consulates,UK Embassy in Spain,,dos_mentions_entities,b9d90fb0eb1b7032d3fb754dde739112,dos_mentions_entities__b9d90fb0eb1b7032d3fb754dde739112
lvembrussia,Latvian Embassy in Russia,Russia,russia;latvia,Embassies & Consulates,russia,russia;latvia;slg;og,,Embassies&Consulates,Latvian Embassy in Russia,,dos_mentions_entities,486c84c6d2ab0aae5aa23ba571f8fd2a,dos_mentions_entities__486c84c6d2ab0aae5aa23ba571f8fd2a
plinthailand,Polish Embassy in Thailand,Thailand,thailand;poland,Embassies & Consulates,thailand,thailand;poland;slg;og,,Embassies&Consulates,Polish Embassy in Thailand,,dos_mentions_entities,648405ea4ec3ece3bb7e03249281e146,dos_mentions_entities__648405ea4ec3ece3bb7e03249281e146
finembsin,Finnish Embassy in Singapore,Singapore,singapore;finland,Embassies & Consulates,singapore,singapore;finland;slg;og,,Embassies&Consulates,Finnish Embassy in Singapore,,dos_mentions_entities,6a84d918e64e83c54977832448692db4,dos_mentions_entities__6a84d918e64e83c54977832448692db4
indiainportugal,Indian Embassy in Portugal,Portugal,portugal;india,Embassies & Consulates,portugal,portugal;india;slg;og,,Embassies&Consulates,Indian Embassy in Portugal,,dos_mentions_entities,d7ba851645c63f48413984ec059f5297,dos_mentions_entities__d7ba851645c63f48413984ec059f5297
ukrincan,Ukrainian Embassy in Canada,Canada,canada;ukrain,Embassies & Consulates,canada,canada;ukrain;slg;og,,Embassies&Consulates,Ukrainian Embassy in Canada,,dos_mentions_entities,225d5cb6c04b55fcd730116eb6c66031,dos_mentions_entities__225d5cb6c04b55fcd730116eb6c66031
norwayinnepal,Norwegian Embassy in Nepal,Nepal,nepal;norway,Embassies & Consulates,nepal,nepal;norway;slg;og,,Embassies&Consulates,Norwegian Embassy in Nepal,,dos_mentions_entities,9134fd1ef20a63b11663c5f4dab6ac86,dos_mentions_entities__9134fd1ef20a63b11663c5f4dab6ac86
mdvinchina,Maldivian Embassy in China,China,china;maldives,Embassies & Consulates,china,china;maldives;slg;og,,Embassies&Consulates,Maldivian Embassy in China,,dos_mentions_entities,a00e139455ce648f564482a67ee90cde,dos_mentions_entities__a00e139455ce648f564482a67ee90cde
ksaembassykorea,Saudi Embassy in South Korea,Korea,korea;saudi arabya,Embassies & Consulates,korea,korea;saudi arabya;slg;og,,Embassies&Consulates,Saudi Embassy in South Korea,,dos_mentions_entities,0446670e8bdb983fb99f9d0b1b7b32aa,dos_mentions_entities__0446670e8bdb983fb99f9d0b1b7b32aa
indembastana,Indian Embassy in Kazakhstan,Kazakhstan,kazakhstan;india,Embassies & Consulates,kazakhstan,kazakhstan;india;slg;og,,Embassies&Consulates,Indian Embassy in Kazakhstan,,dos_mentions_entities,69a4a78f7c0c26317ef06f3c0b1930e7,dos_mentions_entities__69a4a78f7c0c26317ef06f3c0b1930e7
ukinisrael,UK Embassy in Israel,Israel,israel;uk,Embassies & Consulates,israel,israel;uk;slg;og,,Embassies&Consulates,UK Embassy in Israel,,dos_mentions_entities,342f246ec5b348b230b2de8a04da8f14,dos_mentions_entities__342f246ec5b348b230b2de8a04da8f14
ethembassyus,Ethiopian Embassy in US,United States,united states;ethiopia,Embassies & Consulates,united states,united states;ethiopia;slg;og,,Embassies&Consulates,Ethiopian Embassy in US,,dos_mentions_entities,189c4ec9db4336229cb905c09d5fad83,dos_mentions_entities__189c4ec9db4336229cb905c09d5fad83
norgeisverige,Norwegian Embassy in Sweden,Sweden,sweden;norway,Embassies & Consulates,sweden,sweden;norway;slg;og,,Embassies&Consulates,Norwegian Embassy in Sweden,,dos_mentions_entities,0bf9083260ad33f77523221b53c818bf,dos_mentions_entities__0bf9083260ad33f77523221b53c818bf
canadainburundi,Canadian Embassy in Burundi,Burundi,burundi;canada,Embassies & Consulates,burundi,burundi;canada;slg;og,,Embassies&Consulates,Canadian Embassy in Burundi,,dos_mentions_entities,7f586ac7dfac6ec607c66bc583ecc58b,dos_mentions_entities__7f586ac7dfac6ec607c66bc583ecc58b
canadainsomalia,Canadian Embassy in Somalia,Somalia,somalia;canada,Embassies & Consulates,somalia,somalia;canada;slg;og,,Embassies&Consulates,Canadian Embassy in Somalia,,dos_mentions_entities,7ccbb9364e98f3890a2bc69bb8ef2efa,dos_mentions_entities__7ccbb9364e98f3890a2bc69bb8ef2efa
indiainlebanon,Indian Embassy in Lebanon,Lebanon,lebanon;india,Embassies & Consulates,lebanon,lebanon;india;slg;og,,Embassies&Consulates,Indian Embassy in Lebanon,,dos_mentions_entities,7961e3b3691d4b482702a0259bbc5dd7,dos_mentions_entities__7961e3b3691d4b482702a0259bbc5dd7
irishembvilnius,Irish Embassy in Lithuania,Lithuania,lithuania;ireland,Embassies & Consulates,lithuania,lithuania;ireland;slg;og,,Embassies&Consulates,Irish Embassy in Lithuania,,dos_mentions_entities,0a90ed25ec723ca7d1ab18688e89d74a,dos_mentions_entities__0a90ed25ec723ca7d1ab18688e89d74a
italyinlt,Italian Embassy in Lithuania,Lithuania,lithuania;italy,Embassies & Consulates,lithuania,lithuania;italy;slg;og,,Embassies&Consulates,Italian Embassy in Lithuania,,dos_mentions_entities,4cbc442fcb50399428466d06cd29a29b,dos_mentions_entities__4cbc442fcb50399428466d06cd29a29b
lv_norway,Latvian Embassy in Norway,Norway,norway;latvia,Embassies & Consulates,norway,norway;latvia;slg;og,,Embassies&Consulates,Latvian Embassy in Norway,,dos_mentions_entities,abe226ee4d6b63de258ce4ad38d1f113,dos_mentions_entities__abe226ee4d6b63de258ce4ad38d1f113
finembbrussels,Finnish Embassy in Belgium,Belgium,belgium;finland,Embassies & Consulates,belgium,belgium;finland;slg;og,,Embassies&Consulates,Finnish Embassy in Belgium,,dos_mentions_entities,ea85bd3b9a05a21128821998842ef074,dos_mentions_entities__ea85bd3b9a05a21128821998842ef074
plinjordan,Polish Embassy in Jordan,Jordan,jordan;poland,Embassies & Consulates,jordan,jordan;poland;slg;og,,Embassies&Consulates,Polish Embassy in Jordan,,dos_mentions_entities,8cff076abc4fa4812bd3c7cd34064e66,dos_mentions_entities__8cff076abc4fa4812bd3c7cd34064e66
irlembuganda,Irish Embassy in Uganda,Uganda,uganda;ireland,Embassies & Consulates,uganda,uganda;ireland;slg;og,,Embassies&Consulates,Irish Embassy in Uganda,,dos_mentions_entities,ad8acbc458db6a0e764cfcdc314bfb77,dos_mentions_entities__ad8acbc458db6a0e764cfcdc314bfb77
canadaalgeria,Canadian Embassy in Algeria,Algeria,algeria;canada,Embassies & Consulates,algeria,algeria;canada;slg;og,,Embassies&Consulates,Canadian Embassy in Algeria,,dos_mentions_entities,1f0a373c12eb0a7066c33c3a0e3b0511,dos_mentions_entities__1f0a373c12eb0a7066c33c3a0e3b0511
philippinesinuk,Philippine Embassy in UK,United Kingdom,united kingdom;philippines,Embassies & Consulates,united kingdom,united kingdom;philippines;slg;og,,Embassies&Consulates,Philippine Embassy in UK,,dos_mentions_entities,47a4f9ef462f43463cbd08ed0d50f43a,dos_mentions_entities__47a4f9ef462f43463cbd08ed0d50f43a
us_emb_djibouti,US Embassy in Djibouti,Djibouti,djibouti;united states,Embassies & Consulates,djibouti,djibouti;united states;slg;og,,Embassies&Consulates,US Embassy in Djibouti,,dos_mentions_entities,05d4fc3398468c960b0f16373ea9deda,dos_mentions_entities__05d4fc3398468c960b0f16373ea9deda
germanyinusa,German Embassy in US,United States,united states;germany,Embassies & Consulates,united states,united states;germany;slg;og,,Embassies&Consulates,German Embassy in US,,dos_mentions_entities,63e117d155093905f57967f667e1e148,dos_mentions_entities__63e117d155093905f57967f667e1e148
belgiuminbuja,Belgian Embassy in Burundi,Burundi,burundi;belgium,Embassies & Consulates,burundi,burundi;belgium;slg;og,,Embassies&Consulates,Belgian Embassy in Burundi,,dos_mentions_entities,5f9b24cf74e7fce1edb67c4437d77b57,dos_mentions_entities__5f9b24cf74e7fce1edb67c4437d77b57
ChinaSpox_India,Chinese Embassy in Malawi,India,india;china,Embassies & Consulates,india,india;china;slg;og,,Embassies&Consulates,Chinese Embassy in Malawi,,dos_mentions_entities,6c3c836aea550a48f16a79d91dd9b8a3,dos_mentions_entities__6c3c836aea550a48f16a79d91dd9b8a3
pakinegypt,Pakistani Embassy in Egypt,Egypt,egypt;pakistan,Embassies & Consulates,egypt,egypt;pakistan;slg;og,,Embassies&Consulates,Pakistani Embassy in Egypt,,dos_mentions_entities,5d9150beb728f5fbcd04e3564fc58724,dos_mentions_entities__5d9150beb728f5fbcd04e3564fc58724
indiainconakry,Indian Embassy in Guinea,Guinea,guinea;india,Embassies & Consulates,guinea,guinea;india;slg;og,,Embassies&Consulates,Indian Embassy in Guinea,,dos_mentions_entities,a18120b4e8c8af9e7bb104de27e6c938,dos_mentions_entities__a18120b4e8c8af9e7bb104de27e6c938
ksaembassybd,Saudi Embassy in Bangladesh,Bangladesh,bangladesh;saudi arabya,Embassies & Consulates,bangladesh,bangladesh;saudi arabya;slg;og,,Embassies&Consulates,Saudi Embassy in Bangladesh,,dos_mentions_entities,3e3d63b24532da4607fcfb2b30677f1e,dos_mentions_entities__3e3d63b24532da4607fcfb2b30677f1e
plincanada,Polish Embassy in Jordan,Canada,canada;poland,Embassies & Consulates,canada,canada;poland;slg;og,,Embassies&Consulates,Polish Embassy in Jordan,,dos_mentions_entities,8cff076abc4fa4812bd3c7cd34064e66,dos_mentions_entities__8cff076abc4fa4812bd3c7cd34064e66
italyinlatvia,Italian Embassy in Latvia,Latvia,latvia;italy,Embassies & Consulates,latvia,latvia;italy;slg;og,,Embassies&Consulates,Italian Embassy in Latvia,,dos_mentions_entities,75ccc58bf528019be22b545156c88f3a,dos_mentions_entities__75ccc58bf528019be22b545156c88f3a
kerencohengat,Deputy Chief of Mission at Israeli Embassy in Russia,Russia,russia;israel,Embassies & Consulates,russia,russia;israel;slg;og,,Embassies&Consulates,Deputy Chief of Mission at Israeli Embassy in Russia,,dos_mentions_entities,436d6998f4de768e151c77fda8d07c9a,dos_mentions_entities__436d6998f4de768e151c77fda8d07c9a
lvinindia,Latvian Embassy in India,India,india;latvia,Embassies & Consulates,india,india;latvia;slg;og,,Embassies&Consulates,Latvian Embassy in India,,dos_mentions_entities,f82b8572add8ba0745f6b451633b650e,dos_mentions_entities__f82b8572add8ba0745f6b451633b650e
ethiopiaoman,Ethiopian Embassy in Oman,Oman,oman;ethiopia,Embassies & Consulates,oman,oman;ethiopia;slg;og,,Embassies&Consulates,Ethiopian Embassy in Oman,,dos_mentions_entities,3020f9d75f8ab8920e4a2133fa420a67,dos_mentions_entities__3020f9d75f8ab8920e4a2133fa420a67
usembassykyiv,US Embassy in Ukraine,Ukraine,ukraine;united states,Embassies & Consulates,ukraine,ukraine;united states;slg;og,,Embassies&Consulates,US Embassy in Ukraine,,dos_mentions_entities,b72639ae0e466f289729f5ffae15e5a6,dos_mentions_entities__b72639ae0e466f289729f5ffae15e5a6
italyinsg,Italian Embassy in Singapore,Singapore,singapore;italy,Embassies & Consulates,singapore,singapore;italy;slg;og,,Embassies&Consulates,Italian Embassy in Singapore,,dos_mentions_entities,d9ac0b3628056a143d014b578e30b44a,dos_mentions_entities__d9ac0b3628056a143d014b578e30b44a
italyinestonia,Italian Embassy in Estonia,Estonia,estonia;italy,Embassies & Consulates,estonia,estonia;italy;slg;og,,Embassies&Consulates,Italian Embassy in Estonia,,dos_mentions_entities,e34191bb6247b7321a943e960c8d0fe5,dos_mentions_entities__e34191bb6247b7321a943e960c8d0fe5
ukrinsgp,British Embassy in Singapore,Singapore,singapore;uk,Embassies & Consulates,singapore,singapore;uk;slg;og,,Embassies&Consulates,British Embassy in Singapore,,dos_mentions_entities,872fe0ba4a052c0743a7d50490812922,dos_mentions_entities__872fe0ba4a052c0743a7d50490812922
plingeorgia,Polish Embassy in Georgia,Georgia,georgia;poland,Embassies & Consulates,georgia,georgia;poland;slg;og,,Embassies&Consulates,Polish Embassy in Georgia,,dos_mentions_entities,d43de2ca6212a00f70cc20b589ad959d,dos_mentions_entities__d43de2ca6212a00f70cc20b589ad959d
plinnorway,Polish Embassy in Norway,Norway,norway;poland,Embassies & Consulates,norway,norway;poland;slg;og,,Embassies&Consulates,Polish Embassy in Norway,,dos_mentions_entities,959f7884fd640dfc799d9887c5bda270,dos_mentions_entities__959f7884fd640dfc799d9887c5bda270
estembassyuk,Estonian Embassy in UK,United Kingdom,united kingdom;estonia,Embassies & Consulates,united kingdom,united kingdom;estonia;slg;og,,Embassies&Consulates,Estonian Embassy in UK,,dos_mentions_entities,98b663f32f34d8b192acbf357418dda0,dos_mentions_entities__98b663f32f34d8b192acbf357418dda0
indiainturkmen1,Indian Embassy in Turkmenistan,Turkmenistan,turkmenistan;india,Embassies & Consulates,turkmenistan,turkmenistan;india;slg;og,,Embassies&Consulates,Indian Embassy in Turkmenistan,,dos_mentions_entities,c22d87a5a2e9b3c58fed71ed379ea458,dos_mentions_entities__c22d87a5a2e9b3c58fed71ed379ea458
irlembindia,Irish Embassy in India,India,india;ireland,Embassies & Consulates,india,india;ireland;slg;og,,Embassies&Consulates,Irish Embassy in India,,dos_mentions_entities,a3f6edbd04d40bb8c3f10eac25527bae,dos_mentions_entities__a3f6edbd04d40bb8c3f10eac25527bae
belgiuminqatar,Belgian Embassy in Qatar,Qatar,qatar;belgium,Embassies & Consulates,qatar,qatar;belgium;slg;og,,Embassies&Consulates,Belgian Embassy in Qatar,,dos_mentions_entities,19cf874cc34fc099c30ac54ff165b58a,dos_mentions_entities__19cf874cc34fc099c30ac54ff165b58a
dkinbelgium,Danish Embassy in Belgium,Belgium,belgium;denmark,Embassies & Consulates,belgium,belgium;denmark;slg;og,,Embassies&Consulates,Danish Embassy in Belgium,,dos_mentions_entities,2587b9f649851c5d0da5ec244ee524be,dos_mentions_entities__2587b9f649851c5d0da5ec244ee524be
canembgermany,Canadian Embassy in Germany,Germany,germany;canada,Embassies & Consulates,germany,germany;canada;slg;og,,Embassies&Consulates,Canadian Embassy in Germany,,dos_mentions_entities,27d3c4ca24456ca3ba1731a47874ceb2,dos_mentions_entities__27d3c4ca24456ca3ba1731a47874ceb2
usembassynepal,US Embassy in Nepal,Nepal,nepal;united states,Embassies & Consulates,nepal,nepal;united states;slg;og,,Embassies&Consulates,US Embassy in Nepal,,dos_mentions_entities,048b553ada59ac5318861fb3be73759a,dos_mentions_entities__048b553ada59ac5318861fb3be73759a
usembarmenia,US Embassy in Armenia,Armenia,armenia;united states,Embassies & Consulates,armenia,armenia;united states;slg;og,,Embassies&Consulates,US Embassy in Armenia,,dos_mentions_entities,9b941bd2824b73ff69db92635f8b91ae,dos_mentions_entities__9b941bd2824b73ff69db92635f8b91ae
alembromania,Albanian Embassy in Romania,Romania,romania;albania,Embassies & Consulates,romania,romania;albania;slg;og,,Embassies&Consulates,Albanian Embassy in Romania,,dos_mentions_entities,ff48dc40e605d23642328248bb75a8c0,dos_mentions_entities__ff48dc40e605d23642328248bb75a8c0
nadavgoren,Deputy Chief of Mission at Israeli Embassy in Mexico,Mexico,mexico;israel,Embassies & Consulates,mexico,mexico;israel;slg;og,,Embassies&Consulates,Deputy Chief of Mission at Israeli Embassy in Mexico,,dos_mentions_entities,11cf6c6fc076b0664b4099f0d41fd361,dos_mentions_entities__11cf6c6fc076b0664b4099f0d41fd361
ukinliberia,UK Embassy in Liberia,Liberia,liberia;united kingdom,Embassies & Consulates,liberia,liberia;united kingdom;slg;og,,Embassies&Consulates,UK Embassy in Liberia,,dos_mentions_entities,8af665ce25d6c2e30f50fab53361df43,dos_mentions_entities__8af665ce25d6c2e30f50fab53361df43
irlembbudapest,Irish Embassy in Hungary,Hungary,hungary;ireland,Embassies & Consulates,hungary,hungary;ireland;slg;og,,Embassies&Consulates,Irish Embassy in Hungary,,dos_mentions_entities,c5fa48012048628059ed275981a85db2,dos_mentions_entities__c5fa48012048628059ed275981a85db2
bschwachofer,Deputy Chief of Mission at Dutch Embassy in UK,United Kingdom,united kingdom;netherland,Embassies & Consulates,united kingdom,united kingdom;netherland;slg;og,,Embassies&Consulates,Deputy Chief of Mission at Dutch Embassy in UK,,dos_mentions_entities,cd0064a35956640701720c53b269bd7c,dos_mentions_entities__cd0064a35956640701720c53b269bd7c
swiss_irl,Swiss Embassy in Ireland,Ireland,ireland;switzerland,Embassies & Consulates,ireland,ireland;switzerland;slg;og,,Embassies&Consulates,Swiss Embassy in Ireland,,dos_mentions_entities,9772ce09ef1023a2fea80aa264382b05,dos_mentions_entities__9772ce09ef1023a2fea80aa264382b05
adiophirmaoz,Deputy Chief of Mission at Israeli Embassy in Latvia,Latvia,latvia;israel,Embassies & Consulates,latvia,latvia;israel;slg;og,,Embassies&Consulates,Deputy Chief of Mission at Israeli Embassy in Latvia,,dos_mentions_entities,5511b3901bfdfe024749c994760ec426,dos_mentions_entities__5511b3901bfdfe024749c994760ec426
finembpretoria,Finnish Embassy in South Africa,South Africa,south africa;finland,Embassies & Consulates,south africa,south africa;finland;slg;og,,Embassies&Consulates,Finnish Embassy in South Africa,,dos_mentions_entities,254d3ead56d3b8da3033a41b810d3f9b,dos_mentions_entities__254d3ead56d3b8da3033a41b810d3f9b
canadatunisia,Canadian Embassy in Tunisia,Tunisia,tunisia;canada,Embassies & Consulates,tunisia,tunisia;canada;slg;og,,Embassies&Consulates,Canadian Embassy in Tunisia,,dos_mentions_entities,3ea01528417c0572b38517e9c0bc89d5,dos_mentions_entities__3ea01528417c0572b38517e9c0bc89d5
usembassybw,US Embassy in Botswana,Botswana,botswana;united states,Embassies & Consulates,botswana,botswana;united states;slg;og,,Embassies&Consulates,US Embassy in Botswana,,dos_mentions_entities,da991e4e7f855588b1e1e0908cd71b2f,dos_mentions_entities__da991e4e7f855588b1e1e0908cd71b2f
chinaemblesotho,Chinese Embassy in Lesotho,Lesotho,lesotho;china,Embassies & Consulates,lesotho,lesotho;china;slg;og,,Embassies&Consulates,Chinese Embassy in Lesotho,,dos_mentions_entities,ace115d71b2b506de014a093a192add6,dos_mentions_entities__ace115d71b2b506de014a093a192add6
inaembaus,Indonesian Embassy in Australia,Australia,australia;indonesia,Embassies & Consulates,australia,australia;indonesia;slg;og,,Embassies&Consulates,Indonesian Embassy in Australia,,dos_mentions_entities,2c98236303c4781bba5b63d9d1a01bee,dos_mentions_entities__2c98236303c4781bba5b63d9d1a01bee
svkembassyirl,Slovak Embassy in Ireland,Ireland,ireland;slovakia,Embassies & Consulates,ireland,ireland;slovakia;slg;og,,Embassies&Consulates,Slovak Embassy in Ireland,,dos_mentions_entities,0f059f1457fc0c7142d90e0d6e08314e,dos_mentions_entities__0f059f1457fc0c7142d90e0d6e08314e
ukinjordan,UK Embassy in Jordan,Jordan,jordan;united kingdom,Embassies & Consulates,jordan,jordan;united kingdom;slg;og,,Embassies&Consulates,UK Embassy in Jordan,,dos_mentions_entities,0742bb963abbb64127b30817521a18ae,dos_mentions_entities__0742bb963abbb64127b30817521a18ae
thailandinhanoi,Thai Embassy in Vietnam,Vietnam,vietnam;thailand,Embassies & Consulates,vietnam,vietnam;thailand;slg;og,,Embassies&Consulates,Thai Embassy in Vietnam,,dos_mentions_entities,5fe9ca78488b57d251be22156c13760b,dos_mentions_entities__5fe9ca78488b57d251be22156c13760b
indembfinest,Indian Embassy in Finland,Finland,finland;india,Embassies & Consulates,finland,finland;india;slg;og,,Embassies&Consulates,Indian Embassy in Finland,,dos_mentions_entities,eed65ab092abc244c4a74924e5bb22bc,dos_mentions_entities__eed65ab092abc244c4a74924e5bb22bc
csgermany,US Embassy in Germany Commercial Section,Germany,germany;united states,Embassies & Consulates,germany,germany;united states;slg;og,,Embassies&Consulates,US Embassy in Germany Commercial Section,,dos_mentions_entities,0d424bbb5cf35546894be85c8db010c0,dos_mentions_entities__0d424bbb5cf35546894be85c8db010c0
usembassyparbo,US Embassy in Suriname,South America,south america;united states,Embassies & Consulates,south america,south america;united states;slg;og,,Embassies&Consulates,US Embassy in Suriname,,dos_mentions_entities,32da37d2d2193b2a55ab1597d4421387,dos_mentions_entities__32da37d2d2193b2a55ab1597d4421387
ausambnl,"Ambassador of Australian Embassy in Hague, Netherlands",Netherlands,netherlands;australia,Embassies & Consulates,netherlands,netherlands;australia;slg;og,,Embassies&Consulates,"Ambassador of Australian Embassy in Hague, Netherlands",,dos_mentions_entities,f47cb03f0d8c94f043501f82bc39d680,dos_mentions_entities__f47cb03f0d8c94f043501f82bc39d680
irlembprague,Irish Embassy in Czech Republic,Czech,czech;ireland,Embassies & Consulates,czech,czech;ireland;slg;og,,Embassies&Consulates,Irish Embassy in Czech Republic,,dos_mentions_entities,d7f8aa94b9bcb68900f0a1af147f77b1,dos_mentions_entities__d7f8aa94b9bcb68900f0a1af147f77b1
israelinholysee,Israeli Embassy in Vatican,Vatican,vatican;israel,Embassies & Consulates,vatican,vatican;israel;slg;og,,Embassies&Consulates,Israeli Embassy in Vatican,,dos_mentions_entities,9e28b7e48e3b15f940a10bac74a474e3,dos_mentions_entities__9e28b7e48e3b15f940a10bac74a474e3
eoiberlin,Indian Embassy in Germany,Germany,germany;india,Embassies & Consulates,germany,germany;india;slg;og,,Embassies&Consulates,Indian Embassy in Germany,,dos_mentions_entities,58d1cc52ecadf0495627198548037425,dos_mentions_entities__58d1cc52ecadf0495627198548037425
indiainsweden,Indian Embassy in Sweden,Sweden,sweden;india,Embassies & Consulates,sweden,sweden;india;slg;og,,Embassies&Consulates,Indian Embassy in Sweden,,dos_mentions_entities,df690d8c4a96722af424d6a88a01dc78,dos_mentions_entities__df690d8c4a96722af424d6a88a01dc78
lv_lithuania,Latvian Embassy in Lithuania,Lithuania,lithuania;latvia,Embassies & Consulates,lithuania,lithuania;latvia;slg;og,,Embassies&Consulates,Latvian Embassy in Lithuania,,dos_mentions_entities,b2fb2b19271b640007c456c80e7f99a2,dos_mentions_entities__b2fb2b19271b640007c456c80e7f99a2
eoibeijing,Indian Embassy in China,China,china;india,Embassies & Consulates,china,china;india;slg;og,,Embassies&Consulates,Indian Embassy in China,,dos_mentions_entities,724f194d810bf8196171e96c645e3f0d,dos_mentions_entities__724f194d810bf8196171e96c645e3f0d
belgiumbudapest,Belgian Embassy in Hungary,Magyarország,magyarország;belgium,Embassies & Consulates,magyarország,magyarország;belgium;slg;og,,Embassies&Consulates,Belgian Embassy in Hungary,,dos_mentions_entities,a97a3641a3e148e8ba06117a988bbfe8,dos_mentions_entities__a97a3641a3e148e8ba06117a988bbfe8
lv_estonia,Latvian Embassy in Estonia,Estonia,estonia;latvia,Embassies & Consulates,estonia,estonia;latvia;slg;og,,Embassies&Consulates,Latvian Embassy in Estonia,,dos_mentions_entities,db292a93864bca5f4e058d703a52e265,dos_mentions_entities__db292a93864bca5f4e058d703a52e265
canadaserbia,Canadian Embassy in Serbia,Serbia,serbia;canada,Embassies & Consulates,serbia,serbia;canada;slg;og,,Embassies&Consulates,Canadian Embassy in Serbia,,dos_mentions_entities,4a0940458c0c18749cb023c5264afc7f,dos_mentions_entities__4a0940458c0c18749cb023c5264afc7f
usembnouakchott,US Embassy in Mauritania,Mauritania,mauritania;united states,Embassies & Consulates,mauritania,mauritania;united states;slg;og,,Embassies&Consulates,US Embassy in Mauritania,,dos_mentions_entities,9b287ecc84b7425c840dcecd3d473973,dos_mentions_entities__9b287ecc84b7425c840dcecd3d473973
