german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
heuermannsweg,"Heuermannsweg in Bremen, Germany",53.1057093,8.8212688,1,,,,,,Exec,"Heuermannsweg in Bremen, Germany",,german_fires_bremen_locations,562c456c5f8496701c2c331a710970fe,german_fires_bremen_locations__562c456c5f8496701c2c331a710970fe
heukampendamm,"Heukampendamm in Bremen, Germany",53.0325847,8.8395293,1,,,,,,Organization,"Heukampendamm in Bremen, Germany",,german_fires_bremen_locations,5fd3504743ee5bb7b34de380c35271f7,german_fires_bremen_locations__5fd3504743ee5bb7b34de380c35271f7
heulandsweg,"Heulandsweg in Bremen, Germany",53.0459231,8.7497506,1,,,,,,DiplomaticFacilities,"Heulandsweg in Bremen, Germany",,german_fires_bremen_locations,8c930183e909eaf94dd2bb6aaa115562,german_fires_bremen_locations__8c930183e909eaf94dd2bb6aaa115562
heumarschstrasse,"Heumarschstrasse in Bremen, Germany",53.0446088,8.8894932,1,,,,,,Shipping,"Heumarschstrasse in Bremen, Germany",,german_fires_bremen_locations,99018f2c0daa55f905d8661248efaf5f,german_fires_bremen_locations__99018f2c0daa55f905d8661248efaf5f
heumarschweg,"Heumarschweg in Bremen, Germany",53.0729878,8.8092116,1,,,,,,Exec,"Heumarschweg in Bremen, Germany",,german_fires_bremen_locations,3d61a2cbed2f1100f1aab8fbda927435,german_fires_bremen_locations__3d61a2cbed2f1100f1aab8fbda927435
hexenstieg,"Hexenstieg in Bremen, Germany",53.037863,8.944647,1,,,,,,Media,"Hexenstieg in Bremen, Germany",,german_fires_bremen_locations,ee7d596ed2bd5d0f777cf1b85e7ed3c0,german_fires_bremen_locations__ee7d596ed2bd5d0f777cf1b85e7ed3c0
heymelstrasse,"Heymelstrasse in Bremen, Germany",53.0945517,8.863001,1,,,,,,Exec,"Heymelstrasse in Bremen, Germany",,german_fires_bremen_locations,192cfd3c6a6bbb86313fbdf09a0e3467,german_fires_bremen_locations__192cfd3c6a6bbb86313fbdf09a0e3467
hiddigwardener strasse,"Hiddigwardener Strasse in Bremen, Germany",53.1685683,8.6379135,1,,,,,,Pipeline,"Hiddigwardener Strasse in Bremen, Germany",,german_fires_bremen_locations,9016f8b93e5589b59068b1628f47c49c,german_fires_bremen_locations__9016f8b93e5589b59068b1628f47c49c
hilde-adolf-park,"Hilde-Adolf-Park in Bremen, Germany",53.0846335,8.7843597,1,,,,,,Organization,"Hilde-Adolf-Park in Bremen, Germany",,german_fires_bremen_locations,0c3e5cffbdf89cc9596b33e7bc4b7839,german_fires_bremen_locations__0c3e5cffbdf89cc9596b33e7bc4b7839
hilde-adolf-strasse,"Hilde-Adolf-Strasse in Bremen, Germany",53.1151632,8.7722666,1,,,,,,Exec,"Hilde-Adolf-Strasse in Bremen, Germany",,german_fires_bremen_locations,c8452f52e5ccdae6c0b7a196ffcae673,german_fires_bremen_locations__c8452f52e5ccdae6c0b7a196ffcae673
hilde-und-hermann-bruns-weg,"Hilde-und-Hermann-Bruns-Weg in Bremen, Germany",53.0696957,8.7579958,1,,,,,,Pipeline,"Hilde-und-Hermann-Bruns-Weg in Bremen, Germany",,german_fires_bremen_locations,6256c5e77691e409ab2d2cea439e2f65,german_fires_bremen_locations__6256c5e77691e409ab2d2cea439e2f65
hildegard-von-bingen-strasse,"Hildegard-von-Bingen-Strasse in Bremen, Germany",53.1026636,8.8514893,1,,,,,,Keyphrase,"Hildegard-von-Bingen-Strasse in Bremen, Germany",,german_fires_bremen_locations,d1d14e3816870dd833ff3f15be4bf82e,german_fires_bremen_locations__d1d14e3816870dd833ff3f15be4bf82e
hildesheimer strasse,"Hildesheimer Strasse in Bremen, Germany",53.0702064,8.8394264,1,,,,,,CompanyKeyword,"Hildesheimer Strasse in Bremen, Germany",,german_fires_bremen_locations,0f36afe577564f86d197c188c1e877cf,german_fires_bremen_locations__0f36afe577564f86d197c188c1e877cf
hildeweg,"Hildeweg in Bremen, Germany",53.0608543,8.8302655,1,,,,,,Pipeline,"Hildeweg in Bremen, Germany",,german_fires_bremen_locations,e547c7665586530f1fb5aa0e93b6d23b,german_fires_bremen_locations__e547c7665586530f1fb5aa0e93b6d23b
hilkenweg,"Hilkenweg in Bremen, Germany",53.1343491,8.9019433,1,,,,,,Organization,"Hilkenweg in Bremen, Germany",,german_fires_bremen_locations,c2c739de3228a7058fab727111afeb6d,german_fires_bremen_locations__c2c739de3228a7058fab727111afeb6d
hillmannplatz,"Hillmannplatz in Bremen, Germany",53.0808617,8.8099005,1,,,,,,IndustryTerm,"Hillmannplatz in Bremen, Germany",,german_fires_bremen_locations,44d900f021c0cf80776d72098ad8fc6b,german_fires_bremen_locations__44d900f021c0cf80776d72098ad8fc6b
hillmannstrasse,"Hillmannstrasse in Bremen, Germany",53.0812332,8.8097993,1,,,,,,Refinery,"Hillmannstrasse in Bremen, Germany",,german_fires_bremen_locations,2151d27ef9cc027bb8ad788b284b91be,german_fires_bremen_locations__2151d27ef9cc027bb8ad788b284b91be
hilsweg,"Hilsweg in Bremen, Germany",53.0460248,8.9110358,1,,,,,,DiplomaticFacilities,"Hilsweg in Bremen, Germany",,german_fires_bremen_locations,98ff386d511cde6d4999c0855eccacb3,german_fires_bremen_locations__98ff386d511cde6d4999c0855eccacb3
hilversumer strasse,"Hilversumer Strasse in Bremen, Germany",53.0470631,8.7183414,1,,,,,,Media,"Hilversumer Strasse in Bremen, Germany",,german_fires_bremen_locations,a9000a053947918356b4d95a27a357d8,german_fires_bremen_locations__a9000a053947918356b4d95a27a357d8
himbeerweg,"Himbeerweg in Bremen, Germany",53.0345746,8.8161444,1,,,,,,Pipeline,"Himbeerweg in Bremen, Germany",,german_fires_bremen_locations,9b75131157d8325dfb9f586ee667e5de,german_fires_bremen_locations__9b75131157d8325dfb9f586ee667e5de
himmelskamp,"Himmelskamp in Bremen, Germany",53.2027016,8.5787107,1,,,,,,Diplomat,"Himmelskamp in Bremen, Germany",,german_fires_bremen_locations,49bbf249ed245966f6d4417c4a2110f2,german_fires_bremen_locations__49bbf249ed245966f6d4417c4a2110f2
himmelskampdamm,"Himmelskampdamm in Bremen, Germany",53.2027016,8.5787107,1,,,,,,LegislativeCommittee,"Himmelskampdamm in Bremen, Germany",,german_fires_bremen_locations,a473adbb8f2f17026a74d2e887fa4ae5,german_fires_bremen_locations__a473adbb8f2f17026a74d2e887fa4ae5
hindenburgstrasse,"Hindenburgstrasse in Bremen, Germany",53.168808,8.6942824,1,,,,,,Exec,"Hindenburgstrasse in Bremen, Germany",,german_fires_bremen_locations,edd8550695d3fac3ec54d2790a735e69,german_fires_bremen_locations__edd8550695d3fac3ec54d2790a735e69
hinnebecker strasse,"Hinnebecker Strasse in Bremen, Germany",53.1903878,8.5610916,1,,,,,,ForeignMinister,"Hinnebecker Strasse in Bremen, Germany",,german_fires_bremen_locations,0704be6bc8442aa89f5ee5451434d4c1,german_fires_bremen_locations__0704be6bc8442aa89f5ee5451434d4c1
hinrich-ahrnke-strasse,"Hinrich-Ahrnke-Strasse in Bremen, Germany",53.1837724,8.6353589,1,,,,,,Pipeline,"Hinrich-Ahrnke-Strasse in Bremen, Germany",,german_fires_bremen_locations,74471c8685b128134d2d67938765ab6b,german_fires_bremen_locations__74471c8685b128134d2d67938765ab6b
hinrich-claussen-weg,"Hinrich-Claussen-Weg in Bremen, Germany",53.0506066,8.8957684,1,,,,,,Consulates,"Hinrich-Claussen-Weg in Bremen, Germany",,german_fires_bremen_locations,cb007c3fc6354b00177997e802c885d9,german_fires_bremen_locations__cb007c3fc6354b00177997e802c885d9
hinrich-dewers-strasse,"Hinrich-Dewers-Strasse in Bremen, Germany",53.1895409,8.5492832,1,,,,,,CompanyKeyword,"Hinrich-Dewers-Strasse in Bremen, Germany",,german_fires_bremen_locations,b1ca619913f2bf1ebc53f271964b92d1,german_fires_bremen_locations__b1ca619913f2bf1ebc53f271964b92d1
hinrich-fehrs-strasse,"Hinrich-Fehrs-Strasse in Bremen, Germany",53.059958,8.796694,1,,,,,,CompanyKeyword,"Hinrich-Fehrs-Strasse in Bremen, Germany",,german_fires_bremen_locations,9bc95830c26b89a4ad96c2bf86e44f8f,german_fires_bremen_locations__9bc95830c26b89a4ad96c2bf86e44f8f
hinrich-hormann-strasse,"Hinrich-Hormann-Strasse in Bremen, Germany",53.0383621,8.830767,1,,,,,,Refinery,"Hinrich-Hormann-Strasse in Bremen, Germany",,german_fires_bremen_locations,f0ae2436654d682a5778433d61881524,german_fires_bremen_locations__f0ae2436654d682a5778433d61881524
hinrich-kaemena-weg,"Hinrich-Kaemena-Weg in Bremen, Germany",53.0894828,8.9490388,1,,,,,,IndustryTerm,"Hinrich-Kaemena-Weg in Bremen, Germany",,german_fires_bremen_locations,b4d2410aaff4c83e476f76a120f90b1f,german_fires_bremen_locations__b4d2410aaff4c83e476f76a120f90b1f
hinrich-wriede-strasse,"Hinrich-Wriede-Strasse in Bremen, Germany",53.0983411,8.8883088,1,,,,,,IndustryTerm,"Hinrich-Wriede-Strasse in Bremen, Germany",,german_fires_bremen_locations,e2f182a75e31757aa07073ef7ff4111d,german_fires_bremen_locations__e2f182a75e31757aa07073ef7ff4111d
hinter dem grossen dinge,"Hinter dem Grossen Dinge in Bremen, Germany",53.1303024,8.8817786,1,,,,,,Refinery,"Hinter dem Grossen Dinge in Bremen, Germany",,german_fires_bremen_locations,ab14acecadffc9bbd2817828decdf7cb,german_fires_bremen_locations__ab14acecadffc9bbd2817828decdf7cb
hinter dem hasenberge,"Hinter dem Hasenberge in Bremen, Germany",53.137661,8.7289076,1,,,,,,AAEntity,"Hinter dem Hasenberge in Bremen, Germany",,german_fires_bremen_locations,01d00004426c13ef161a520e3177fa82,german_fires_bremen_locations__01d00004426c13ef161a520e3177fa82
hinter dem moor,"Hinter dem Moor in Bremen, Germany",53.1334227,8.7356488,1,,,,,,Wells,"Hinter dem Moor in Bremen, Germany",,german_fires_bremen_locations,0aaab5e633e471285cddc2aa41a6c00e,german_fires_bremen_locations__0aaab5e633e471285cddc2aa41a6c00e
hinter dem neuen kamp,"Hinter dem Neuen Kamp in Bremen, Germany",53.1117956,8.8076084,1,,,,,,CompanyKeyword,"Hinter dem Neuen Kamp in Bremen, Germany",,german_fires_bremen_locations,e133a2f80add7bec870acf2990fe22ef,german_fires_bremen_locations__e133a2f80add7bec870acf2990fe22ef
hinter dem rennplatz,"Hinter dem Rennplatz in Bremen, Germany",53.073584,8.9019636,1,,,,,,ForeignMinistry,"Hinter dem Rennplatz in Bremen, Germany",,german_fires_bremen_locations,e38fd865133ccfeb54d68aec22afbf62,german_fires_bremen_locations__e38fd865133ccfeb54d68aec22afbf62
hinter dem riensberg,"Hinter dem Riensberg in Bremen, Germany",53.0989227,8.8612893,1,,,,,,Media,"Hinter dem Riensberg in Bremen, Germany",,german_fires_bremen_locations,0b3fc8e21addf5eb8d712d17dc15aa62,german_fires_bremen_locations__0b3fc8e21addf5eb8d712d17dc15aa62
hinter dem schutting,"Hinter dem Schutting in Bremen, Germany",53.0752562,8.8064941,1,,,,,,Pipeline,"Hinter dem Schutting in Bremen, Germany",,german_fires_bremen_locations,a17fa391632eb0d68c0c9b49f227ff7e,german_fires_bremen_locations__a17fa391632eb0d68c0c9b49f227ff7e
