keyword,caption_name,topic_id,type,groups,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
rbob,RBOB Gasoline,188162;188132,industry term,rbob;rbob gasoline,,IndustryTerm,RBOB Gasoline,,og_mentionee_headsofstate,37cd07b875a1a28409c899b53a2eb67d,og_mentionee_headsofstate__37cd07b875a1a28409c899b53a2eb67d
refiners,refiners,188162;188132,industry term,,,IndustryTerm,refiners,,og_mentionee_headsofstate,f65e659cf9cc9f691fc3616314102f86,og_mentionee_headsofstate__f65e659cf9cc9f691fc3616314102f86
refining,refining,188162;188132,industry term,refining;refining,,IndustryTerm,refining,,og_mentionee_headsofstate,44543975e2da8ba691d6fdc5f7a644b2,og_mentionee_headsofstate__44543975e2da8ba691d6fdc5f7a644b2
rig count,rig count,188162;188132,industry term,rig count;rig count,,IndustryTerm,rig count,,og_mentionee_headsofstate,cab6ce8fd53d7da299fe8509f27092b3,og_mentionee_headsofstate__cab6ce8fd53d7da299fe8509f27092b3
roncador crude,Roncador crude,188162;188132,industry term,roncador crude;roncador crude,,IndustryTerm,Roncador crude,,og_mentionee_headsofstate,98ec2000ab79604630e1afcf9949e374,og_mentionee_headsofstate__98ec2000ab79604630e1afcf9949e374
saharan blend crude,Saharan Blend crude,188162;188132,industry term,saharan blend crude;saharan blend crude,,IndustryTerm,Saharan Blend crude,,og_mentionee_headsofstate,e4dd9bf20fef232e1c8412c3da5945a1,og_mentionee_headsofstate__e4dd9bf20fef232e1c8412c3da5945a1
sakhalin blend crude,Sakhalin Blend crude,188162;188132,industry term,sakhalin blend crude;sakhalin blend crude,,IndustryTerm,Sakhalin Blend crude,,og_mentionee_headsofstate,e9f935e22464db986f1fc8fae44c8036,og_mentionee_headsofstate__e9f935e22464db986f1fc8fae44c8036
san joaquin light,San Joaquin Light crude,188162;188132,industry term,san joaquin light;san joaquin light crude,,IndustryTerm,San Joaquin Light crude,,og_mentionee_headsofstate,19bb2ca184b1dd37c5b05cedd2c9a8b4,og_mentionee_headsofstate__19bb2ca184b1dd37c5b05cedd2c9a8b4
santa barbara crude,Santa Barbara crude,188162;188132,industry term,santa barbara crude;santa barbara crude,,IndustryTerm,Santa Barbara crude,,og_mentionee_headsofstate,15307544add93f503a84e0b9cd13134f,og_mentionee_headsofstate__15307544add93f503a84e0b9cd13134f
sarir crude,Sarir crude,188162;188132,industry term,sarir crude;sarir crude,,IndustryTerm,Sarir crude,,og_mentionee_headsofstate,b983dd3c3684801af2a955d03ba3f1cc,og_mentionee_headsofstate__b983dd3c3684801af2a955d03ba3f1cc
senipah crude,Senipah crude,188162;188132,industry term,senipah crude;senipah crude,,IndustryTerm,Senipah crude,,og_mentionee_headsofstate,a7c9b9d04420a930aa5934d2446f8db5,og_mentionee_headsofstate__a7c9b9d04420a930aa5934d2446f8db5
seria blend crude,Seria Blend crude,188162;188132,industry term,seria blend crude;seria blend crude,,IndustryTerm,Seria Blend crude,,og_mentionee_headsofstate,d193eb43086194dd657de0cfacc399c2,og_mentionee_headsofstate__d193eb43086194dd657de0cfacc399c2
shale gas,shale gas,188162;188132,industry term,shale gas;shale gas,,IndustryTerm,shale gas,,og_mentionee_headsofstate,60bbc776e573a83d1f384c7b9629baf4,og_mentionee_headsofstate__60bbc776e573a83d1f384c7b9629baf4
shale oil,shale oil,188162;188132,industry term,shale oil;shale oil,,IndustryTerm,shale oil,,og_mentionee_headsofstate,33f24e022131f7c8ed8b6c657340e6f3,og_mentionee_headsofstate__33f24e022131f7c8ed8b6c657340e6f3
shengli crude,Shengli crude,188162;188132,industry term,shengli crude;shengli crude,,IndustryTerm,Shengli crude,,og_mentionee_headsofstate,4aecb973b0e2ae380632a2fed66122cc,og_mentionee_headsofstate__4aecb973b0e2ae380632a2fed66122cc
siberian light crude,Siberian Light crude,188162;188132,industry term,siberian light crude;siberian light crude,,IndustryTerm,Siberian Light crude,,og_mentionee_headsofstate,1d29faf7c1fc6c80c9a17c79ffe71e12,og_mentionee_headsofstate__1d29faf7c1fc6c80c9a17c79ffe71e12
sirtica crude,Sirtica crude,188162;188132,industry term,sirtica crude;sirtica crude,,IndustryTerm,Sirtica crude,,og_mentionee_headsofstate,eab6d50c3f5d757cbe8dc4e740dc23e0,og_mentionee_headsofstate__eab6d50c3f5d757cbe8dc4e740dc23e0
sokol crude,Sokol crude,188162;188132,industry term,sokol crude;sokol crude,,IndustryTerm,Sokol crude,,og_mentionee_headsofstate,fa268f8256f6c7ce6124c3c17b8ee779,og_mentionee_headsofstate__fa268f8256f6c7ce6124c3c17b8ee779
south china coal,South China Coal,188162;188132,industry term,south china coal;south china coal,,IndustryTerm,South China Coal,,og_mentionee_headsofstate,242f44df1f74aa80f754162352a7b1fc,og_mentionee_headsofstate__242f44df1f74aa80f754162352a7b1fc
southern green canyon crude,Southern Green Canyon crude,188162;188132,industry term,southern green canyon crude;southern green canyon crude,,IndustryTerm,Southern Green Canyon crude,,og_mentionee_headsofstate,2abeee41ee81c7bc3c8255267a9f6d39,og_mentionee_headsofstate__2abeee41ee81c7bc3c8255267a9f6d39
spot price,spot price,188162;188132,industry term,spot price;spot price,,IndustryTerm,spot price,,og_mentionee_headsofstate,0ef36e3e03106ce700ef019d460e863f,og_mentionee_headsofstate__0ef36e3e03106ce700ef019d460e863f
statfjord crude,Statfjord crude,188162;188132,industry term,statfjord crude;statfjord crude,,IndustryTerm,Statfjord crude,,og_mentionee_headsofstate,8574a77ae859100bcf7726dfde7135f4,og_mentionee_headsofstate__8574a77ae859100bcf7726dfde7135f4
su tu den crude,Su Tu Den crude,188162;188132,industry term,su tu den crude;su tu den crude,,IndustryTerm,Su Tu Den crude,,og_mentionee_headsofstate,6bc2ca61fe3ee35c7994a77f06cfbef0,og_mentionee_headsofstate__6bc2ca61fe3ee35c7994a77f06cfbef0
suez blend,Suez Blend crude,188162;188132,industry term,suez blend;suez blend crude,,IndustryTerm,Suez Blend crude,,og_mentionee_headsofstate,617edf5e370d6ac1685c8875629387f9,og_mentionee_headsofstate__617edf5e370d6ac1685c8875629387f9
syncrude crude,Syncrude crude,188162;188132,industry term,syncrude crude;syncrude crude,,IndustryTerm,Syncrude crude,,og_mentionee_headsofstate,4276e0e76f7d9b927c83fa75542c761b,og_mentionee_headsofstate__4276e0e76f7d9b927c83fa75542c761b
syrian heavy,Syrian Heavy crude,188162;188132,industry term,syrian heavy;syrian heavy crude,,IndustryTerm,Syrian Heavy crude,,og_mentionee_headsofstate,c12ab67ce9ae37a81d73f6c85af209d6,og_mentionee_headsofstate__c12ab67ce9ae37a81d73f6c85af209d6
syrian light,Syrian Light crude,188162;188132,industry term,syrian light;syrian light crude,,IndustryTerm,Syrian Light crude,,og_mentionee_headsofstate,1efc715ed1de80e442d2c7a40eb5aebe,og_mentionee_headsofstate__1efc715ed1de80e442d2c7a40eb5aebe
tapis crude,Tapis crude,188162;188132,industry term,tapis crude;tapis crude,,IndustryTerm,Tapis crude,,og_mentionee_headsofstate,7cda9b9fbb4c545fe248b89b43b864a2,og_mentionee_headsofstate__7cda9b9fbb4c545fe248b89b43b864a2
tar sands,tar sands,188162;188132,industry term,tar sands;tar sands,,IndustryTerm,tar sands,,og_mentionee_headsofstate,0fed5a44a9809f0ac06a10cf570b3efd,og_mentionee_headsofstate__0fed5a44a9809f0ac06a10cf570b3efd
tengiz crude,Tengiz crude,188162;188132,industry term,tengiz crude;tengiz crude,,IndustryTerm,Tengiz crude,,og_mentionee_headsofstate,6382e67fd714a182814cd70523760214,og_mentionee_headsofstate__6382e67fd714a182814cd70523760214
terra nova crude,Terra Nova crude,188162;188132,industry term,terra nova crude;terra nova crude,,IndustryTerm,Terra Nova crude,,og_mentionee_headsofstate,259a2f117c919ccad4fb268cbd8b00bd,og_mentionee_headsofstate__259a2f117c919ccad4fb268cbd8b00bd
thums crude,THUMS crude,188162;188132,industry term,thums crude;thums crude,,IndustryTerm,THUMS crude,,og_mentionee_headsofstate,a2eb5287a534b456b48bf3628aa61b49,og_mentionee_headsofstate__a2eb5287a534b456b48bf3628aa61b49
thunder horse crude,Thunder Horse crude,188162;188132,industry term,thunder horse crude;thunder horse crude,,IndustryTerm,Thunder Horse crude,,og_mentionee_headsofstate,caa45a8430249a0210785d4c2fce92c0,og_mentionee_headsofstate__caa45a8430249a0210785d4c2fce92c0
tight oil,tight oil,188162;188132,industry term,tight oil;tight oil,,IndustryTerm,tight oil,,og_mentionee_headsofstate,915d8a8ef4657a566f266edf927217e9,og_mentionee_headsofstate__915d8a8ef4657a566f266edf927217e9
tight oil market,tight oil market,188162;188132,industry term,,,IndustryTerm,tight oil market,,og_mentionee_headsofstate,b10b03f37cbc830685c6eee22df56b91,og_mentionee_headsofstate__b10b03f37cbc830685c6eee22df56b91
troll crude,Troll crude,188162;188132,industry term,troll crude;troll crude,,IndustryTerm,Troll crude,,og_mentionee_headsofstate,715c0999452c40cb26be685b574cedb4,og_mentionee_headsofstate__715c0999452c40cb26be685b574cedb4
unconventional gas,unconventional gas,188162;188132,industry term,unconventional gas;unconventional gas,,IndustryTerm,unconventional gas,,og_mentionee_headsofstate,c480b19d2ea59b9db87e75f1f08d5f85,og_mentionee_headsofstate__c480b19d2ea59b9db87e75f1f08d5f85
unconventional oil,unconventional oil,188162;188132,industry term,unconventional oil;unconventional oil,,IndustryTerm,unconventional oil,,og_mentionee_headsofstate,68b685c4c9b9139156b89326d508230b,og_mentionee_headsofstate__68b685c4c9b9139156b89326d508230b
upper zakum crude,Upper Zakum crude,188162;188132,industry term,upper zakum crude;upper zakum crude,,IndustryTerm,Upper Zakum crude,,og_mentionee_headsofstate,812ece4c28d766a87988ce25c3d9687a,og_mentionee_headsofstate__812ece4c28d766a87988ce25c3d9687a
upstream,upstream segment,188162;188132,industry term,upstream;upstream segment,,IndustryTerm,upstream segment,,og_mentionee_headsofstate,c284432bee386f9d42176c314e4a1da2,og_mentionee_headsofstate__c284432bee386f9d42176c314e4a1da2
urals crude,Urals crude,188162;188132,industry term,urals crude;urals crude,,IndustryTerm,Urals crude,,og_mentionee_headsofstate,1bb42c73b359086c205e11573dd41847,og_mentionee_headsofstate__1bb42c73b359086c205e11573dd41847
usan crude,Usan crude,188162;188132,industry term,usan crude;usan crude,,IndustryTerm,Usan crude,,og_mentionee_headsofstate,9375f23b014474e6e16533d5cbf3241e,og_mentionee_headsofstate__9375f23b014474e6e16533d5cbf3241e
uswc crude,USWC crude,188162;188132,industry term,uswc crude;uswc crude,,IndustryTerm,USWC crude,,og_mentionee_headsofstate,e094c125df45688bcc1ae0586617278f,og_mentionee_headsofstate__e094c125df45688bcc1ae0586617278f
van gogh crude,Van Gogh crude,188162;188132,industry term,van gogh crude;van gogh crude,,IndustryTerm,Van Gogh crude,,og_mentionee_headsofstate,fcd615b9dd5050c691af518bcf8dc9df,og_mentionee_headsofstate__fcd615b9dd5050c691af518bcf8dc9df
vasconia crude,Vasconia crude,188162;188132,industry term,vasconia crude;vasconia crude,,IndustryTerm,Vasconia crude,,og_mentionee_headsofstate,561c58dc96c8749d2e04ce5a9b26d7ea,og_mentionee_headsofstate__561c58dc96c8749d2e04ce5a9b26d7ea
vincent crude,Vincent crude,188162;188132,industry term,vincent crude;vincent crude,,IndustryTerm,Vincent crude,,og_mentionee_headsofstate,b9c7dee117dfa8bc3d44db0bd556f369,og_mentionee_headsofstate__b9c7dee117dfa8bc3d44db0bd556f369
wcs crude,WCS crude,188162;188132,industry term,wcs crude;wcs crude,,IndustryTerm,WCS crude,,og_mentionee_headsofstate,18ef1a5a95112a57d4cb02efd89fdbea,og_mentionee_headsofstate__18ef1a5a95112a57d4cb02efd89fdbea
white cliffs crude,White Cliffs crude,188162;188132,industry term,white cliffs crude;white cliffs crude,,IndustryTerm,White Cliffs crude,,og_mentionee_headsofstate,dcd0072f1102b1e906d1900885a8308b,og_mentionee_headsofstate__dcd0072f1102b1e906d1900885a8308b
white rose crude,White Rose crude,188162;188132,industry term,white rose crude;white rose crude,,IndustryTerm,White Rose crude,,og_mentionee_headsofstate,b2469024bca386544f941bfc5f31ca8b,og_mentionee_headsofstate__b2469024bca386544f941bfc5f31ca8b
widuri crude,Widuri crude,188162;188132,industry term,widuri crude;widuri crude,,IndustryTerm,Widuri crude,,og_mentionee_headsofstate,6a9a739bd4ef4f9cd2fb371a9dbf9fba,og_mentionee_headsofstate__6a9a739bd4ef4f9cd2fb371a9dbf9fba
wilmington crude,Wilmington crude,188162;188132,industry term,wilmington crude;wilmington crude,,IndustryTerm,Wilmington crude,,og_mentionee_headsofstate,c9187a8e4804466ef7179a77c50f5432,og_mentionee_headsofstate__c9187a8e4804466ef7179a77c50f5432
wti,WTI,188162;188132,industry term,wti;wti,,IndustryTerm,WTI,,og_mentionee_headsofstate,cd18712d08ea3bb2530104f423763efc,og_mentionee_headsofstate__cd18712d08ea3bb2530104f423763efc
wts crude,WTS crude,188162;188132,industry term,wts crude;wts crude,,IndustryTerm,WTS crude,,og_mentionee_headsofstate,8976ac7c0550337d3bac045d2f8dae67,og_mentionee_headsofstate__8976ac7c0550337d3bac045d2f8dae67
wyoming sweet crude,Wyoming Sweet crude,188162;188132,industry term,wyoming sweet crude;wyoming sweet crude,,IndustryTerm,Wyoming Sweet crude,,og_mentionee_headsofstate,0a8e6112fb90f2bafd62384a9f956929,og_mentionee_headsofstate__0a8e6112fb90f2bafd62384a9f956929
zafiro crude,Zafiro crude,188162;188132,industry term,zafiro crude;zafiro crude,,IndustryTerm,Zafiro crude,,og_mentionee_headsofstate,80e46478e3964bf884b2118a95f99f5c,og_mentionee_headsofstate__80e46478e3964bf884b2118a95f99f5c
zarzaitine crude,Zarzaitine crude,188162;188132,industry term,zarzaitine crude;zarzaitine crude,,IndustryTerm,Zarzaitine crude,,og_mentionee_headsofstate,a1806bfffa90ef617d993e58db98a6fd,og_mentionee_headsofstate__a1806bfffa90ef617d993e58db98a6fd
zuetina crude,Zuetina crude,188162;188132,industry term,zuetina crude;zuetina crude,,IndustryTerm,Zuetina crude,,og_mentionee_headsofstate,eeeed94d6e66b7fe4149e5d76d18434f,og_mentionee_headsofstate__eeeed94d6e66b7fe4149e5d76d18434f
الغاز الطبيعي,natural gas,188162;188132;188161,industry term,الغاز الطبيعي;natural gas,,IndustryTerm,natural gas,,og_mentionee_headsofstate,827600907a3cae81eb855bb1463e4ce2,og_mentionee_headsofstate__827600907a3cae81eb855bb1463e4ce2
غاز طبيعي,natural gas,188162;188132;188161,industry term,غاز طبيعي;natural gas,,IndustryTerm,natural gas,,og_mentionee_headsofstate,82f0868161aa917cd777fbae5a43f9e4,og_mentionee_headsofstate__82f0868161aa917cd777fbae5a43f9e4
天然ガス,natural gas,188162;188132;188161,industry term,天然ガス;natural gas,,IndustryTerm,natural gas,,og_mentionee_headsofstate,12dc5f4375ddc20d3ae61c1e9d605643,og_mentionee_headsofstate__12dc5f4375ddc20d3ae61c1e9d605643
天然气,natural gas,188162;188132;188161,industry term,天然气;natural gas,,IndustryTerm,natural gas,,og_mentionee_headsofstate,62df9c03f82bdf7d72a80a72347e6175,og_mentionee_headsofstate__62df9c03f82bdf7d72a80a72347e6175
#aasta hansteen,Aasta Hansteen spar,188162;188132,o&g field,aasta hansteen;aasta hansteen spar,,O&gField,Aasta Hansteen spar,,og_mentionee_headsofstate,1d33390a48377d18770377eac6c598e3,og_mentionee_headsofstate__1d33390a48377d18770377eac6c598e3
#abqaiq field,Abqaiq oil field,188162;188132,o&g field,abqaiq field;abqaiq oil field,,O&gField,Abqaiq oil field,,og_mentionee_headsofstate,3129365a51cbb64320ba6624ca444926,og_mentionee_headsofstate__3129365a51cbb64320ba6624ca444926
#abqaiq oil field,Abqaiq oil field,188162;188132,o&g field,abqaiq oil field;abqaiq oil field,,O&gField,Abqaiq oil field,,og_mentionee_headsofstate,424fb8ad2c5c36bebb0f8e013cf9b01c,og_mentionee_headsofstate__424fb8ad2c5c36bebb0f8e013cf9b01c
#abqaiq oilfield,Abqaiq oil field,188162;188132,o&g field,abqaiq oilfield;abqaiq oil field,,O&gField,Abqaiq oil field,,og_mentionee_headsofstate,37f629483b39df47100803fd5990fa4a,og_mentionee_headsofstate__37f629483b39df47100803fd5990fa4a
#abu qir gas fields,Abu Qir gas field,188162;188132,o&g field,abu qir gas fields;abu qir gas field,,O&gField,Abu Qir gas field,,og_mentionee_headsofstate,651885a91d79e235e0143e5a362637f3,og_mentionee_headsofstate__651885a91d79e235e0143e5a362637f3
#abu safah field,Abu Safah oil field,188162;188132,o&g field,abu safah field;abu safah oil field,,O&gField,Abu Safah oil field,,og_mentionee_headsofstate,0dded244fabf5c5e7ef2baa08d08fc31,og_mentionee_headsofstate__0dded244fabf5c5e7ef2baa08d08fc31
#abu-sa'fah field,Abu-Safah oil field,188162;188132,o&g field,abu-sa'fah field;abu-safah oil field,,O&gField,Abu-Safah oil field,,og_mentionee_headsofstate,1c93ae9c25bae2d7a865b8a737514d92,og_mentionee_headsofstate__1c93ae9c25bae2d7a865b8a737514d92
#abuzar oil field,Abuzar oil field,188162;188132,o&g field,abuzar oil field;abuzar oil field,,O&gField,Abuzar oil field,,og_mentionee_headsofstate,2d00d963da702a49c875ef8c680c71ec,og_mentionee_headsofstate__2d00d963da702a49c875ef8c680c71ec
#abuzar oilfield,Abuzar oil field,188162;188132,o&g field,abuzar oilfield;abuzar oil field,,O&gField,Abuzar oil field,,og_mentionee_headsofstate,1335ba0d4009e8be127e366a96cee573,og_mentionee_headsofstate__1335ba0d4009e8be127e366a96cee573
#adam oil field,Adam oil field,188162;188132,o&g field,adam oil field;adam oil field,,O&gField,Adam oil field,,og_mentionee_headsofstate,b0d61f04161f13bc53ac9ce8785bf6d5,og_mentionee_headsofstate__b0d61f04161f13bc53ac9ce8785bf6d5
#adam oilfield,Adam oil field,188162;188132,o&g field,adam oilfield;adam oil field,,O&gField,Adam oil field,,og_mentionee_headsofstate,986e85c0709d1b4655edd55bc1ab4331,og_mentionee_headsofstate__986e85c0709d1b4655edd55bc1ab4331
#adar field,Adar oil field,188162;188132,o&g field,adar field;adar oil field,,O&gField,Adar oil field,,og_mentionee_headsofstate,e02b329812663f9a423757982950e6f0,og_mentionee_headsofstate__e02b329812663f9a423757982950e6f0
#adiyaman oil field,Adiyaman oil field,188162;188132,o&g field,adiyaman oil field;adiyaman oil field,,O&gField,Adiyaman oil field,,og_mentionee_headsofstate,e3eede047dada619f9e6ff9dc61e2654,og_mentionee_headsofstate__e3eede047dada619f9e6ff9dc61e2654
#adiyaman oilfield,Adiyaman oil field,188162;188132,o&g field,adiyaman oilfield;adiyaman oil field,,O&gField,Adiyaman oil field,,og_mentionee_headsofstate,28dbd24a9d72d939f6dda6a48628a1e4,og_mentionee_headsofstate__28dbd24a9d72d939f6dda6a48628a1e4
#agat field,Agat field,188162;188132,o&g field,agat field;agat field,,O&gField,Agat field,,og_mentionee_headsofstate,95bfc6908a296f880f8c8225273de892,og_mentionee_headsofstate__95bfc6908a296f880f8c8225273de892
#agbami field,Agbami field,188162;188132,o&g field,agbami field;agbami field,,O&gField,Agbami field,,og_mentionee_headsofstate,6823af1aaa74ff7dc482814857e1d5d9,og_mentionee_headsofstate__6823af1aaa74ff7dc482814857e1d5d9
#aghajari field,Aghajari oil field,188162;188132,o&g field,aghajari field;aghajari oil field,,O&gField,Aghajari oil field,,og_mentionee_headsofstate,e21b1c76f75f5c207559b01027e5f080,og_mentionee_headsofstate__e21b1c76f75f5c207559b01027e5f080
#ahdab oil field,al-Ahdab oil field,188162;188132,o&g field,ahdab oil field;al-ahdab oil field,,O&gField,al-Ahdab oil field,,og_mentionee_headsofstate,b5b28f42a7db426236aba62f87d4eac2,og_mentionee_headsofstate__b5b28f42a7db426236aba62f87d4eac2
#ahdab oilfield,al-Ahdab oil field,188162;188132,o&g field,ahdab oilfield;al-ahdab oil field,,O&gField,al-Ahdab oil field,,og_mentionee_headsofstate,2d6500b373f7028d1683e1551d4b5a60,og_mentionee_headsofstate__2d6500b373f7028d1683e1551d4b5a60
#ahvaz field,Ahvaz oil field,188162;188132,o&g field,ahvaz field;ahvaz oil field,,O&gField,Ahvaz oil field,,og_mentionee_headsofstate,4b7e8944e8a04fbdd852449d65b64aeb,og_mentionee_headsofstate__4b7e8944e8a04fbdd852449d65b64aeb
#ajeel oil field,Ajeel oil field,188162;188132,o&g field,ajeel oil field;ajeel oil field,,O&gField,Ajeel oil field,,og_mentionee_headsofstate,5f465984c4f845269f5914dda1647f65,og_mentionee_headsofstate__5f465984c4f845269f5914dda1647f65
#ajeel oilfield,Ajeel oil field,188162;188132,o&g field,ajeel oilfield;ajeel oil field,,O&gField,Ajeel oil field,,og_mentionee_headsofstate,5023a03d6b31166a1fd1a55a5199c13c,og_mentionee_headsofstate__5023a03d6b31166a1fd1a55a5199c13c
#akkas gas field,Akkas gas field,188162;188132,o&g field,akkas gas field;akkas gas field,,O&gField,Akkas gas field,,og_mentionee_headsofstate,0a11a834f63d901f666c22a3828a19c0,og_mentionee_headsofstate__0a11a834f63d901f666c22a3828a19c0
#al-jalila oil field,Al-Jalila field,188162;188132,o&g field,al-jalila oil field;al-jalila field,,O&gField,Al-Jalila field,,og_mentionee_headsofstate,f466a491316a9d85819866ae16ce8b05,og_mentionee_headsofstate__f466a491316a9d85819866ae16ce8b05
#al-jalila oilfield,Al-Jalila field,188162;188132,o&g field,al-jalila oilfield;al-jalila field,,O&gField,Al-Jalila field,,og_mentionee_headsofstate,bb20a8daa1d8f699047dedc224d1b7aa,og_mentionee_headsofstate__bb20a8daa1d8f699047dedc224d1b7aa
#al-jurf oil field,Al Jurf oil field,188162;188132,o&g field,al-jurf oil field;al jurf oil field,,O&gField,Al Jurf oil field,,og_mentionee_headsofstate,7a1f6937a47ae919a185f89abb7b4104,og_mentionee_headsofstate__7a1f6937a47ae919a185f89abb7b4104
#al-jurf oilfield,Al Jurf oil field,188162;188132,o&g field,al-jurf oilfield;al jurf oil field,,O&gField,Al Jurf oil field,,og_mentionee_headsofstate,6ae1e713cd1f1d8e041a2356a3d5c5e7,og_mentionee_headsofstate__6ae1e713cd1f1d8e041a2356a3d5c5e7
#al-naga oil field,El-Naga oil field,188162;188132,o&g field,al-naga oil field;el-naga oil field,,O&gField,El-Naga oil field,,og_mentionee_headsofstate,b3368e72c21a208a90cf977b94994ad6,og_mentionee_headsofstate__b3368e72c21a208a90cf977b94994ad6
#al-naga oilfield,El-Naga oil field,188162;188132,o&g field,al-naga oilfield;el-naga oil field,,O&gField,El-Naga oil field,,og_mentionee_headsofstate,a7bebc8b70c95291badec406bf7432b9,og_mentionee_headsofstate__a7bebc8b70c95291badec406bf7432b9
#al-sara oil field,El Sharara oil field,188162;188132,o&g field,al-sara oil field;el sharara oil field,,O&gField,El Sharara oil field,,og_mentionee_headsofstate,97b8c27cfa8c5356effc3198d67cef68,og_mentionee_headsofstate__97b8c27cfa8c5356effc3198d67cef68
#al-sara oilfield,El Sharara oil field,188162;188132,o&g field,al-sara oilfield;el sharara oil field,,O&gField,El Sharara oil field,,og_mentionee_headsofstate,c3adb2553bcf6884b57fdae3acaf443e,og_mentionee_headsofstate__c3adb2553bcf6884b57fdae3acaf443e
#al-waha oil field,Waha oil field,188162;188132,o&g field,al-waha oil field;waha oil field,,O&gField,Waha oil field,,og_mentionee_headsofstate,cfe77d08fed879000ced67be8b2b32c6,og_mentionee_headsofstate__cfe77d08fed879000ced67be8b2b32c6
#al-waha oilfield,Waha oil field,188162;188132,o&g field,al-waha oilfield;waha oil field,,O&gField,Waha oil field,,og_mentionee_headsofstate,f5fecb8e213ca9c17e6f00deef68f3df,og_mentionee_headsofstate__f5fecb8e213ca9c17e6f00deef68f3df
#albacora leste,Albacora-Leste oil field,188162;188132,o&g field,albacora leste;albacora-leste oil field,,O&gField,Albacora-Leste oil field,,og_mentionee_headsofstate,25aef9117afda588f689aca62d425105,og_mentionee_headsofstate__25aef9117afda588f689aca62d425105
#albacoraleste,Albacora-Leste oil field,188162;188132,o&g field,albacoraleste;albacora-leste oil field,,O&gField,Albacora-Leste oil field,,og_mentionee_headsofstate,b0325cfae5ae8062d298dc319f230c66,og_mentionee_headsofstate__b0325cfae5ae8062d298dc319f230c66
#albuskjell,Albueskjell field,188162;188132,o&g field,albuskjell;albueskjell field,,O&gField,Albueskjell field,,og_mentionee_headsofstate,14f34a073cc3919509f6636fbf13c167,og_mentionee_headsofstate__14f34a073cc3919509f6636fbf13c167
#allas oil field,Allas oil field,188162;188132,o&g field,allas oil field;allas oil field,,O&gField,Allas oil field,,og_mentionee_headsofstate,6f419c7c8f393e5a19ed5a03cf2cb812,og_mentionee_headsofstate__6f419c7c8f393e5a19ed5a03cf2cb812
#allas oilfield,Allas oil field,188162;188132,o&g field,allas oilfield;allas oil field,,O&gField,Allas oil field,,og_mentionee_headsofstate,21ceda1e725a9d172c9e693bd678f236,og_mentionee_headsofstate__21ceda1e725a9d172c9e693bd678f236
#alpine field,Alpine field,188162;188132,o&g field,alpine field;alpine field,,O&gField,Alpine field,,og_mentionee_headsofstate,4b07032276c1e203b06cc70bdd256158,og_mentionee_headsofstate__4b07032276c1e203b06cc70bdd256158
#alwynnorth,Alwyn North field,188162;188132,o&g field,alwyn;alwyn north field,,O&gField,Alwyn North field,,og_mentionee_headsofstate,7d07667b2f701c836d3ae8a08523ca7e,og_mentionee_headsofstate__7d07667b2f701c836d3ae8a08523ca7e
#amal oil field,Amal oil field,188162;188132,o&g field,amal oil field;amal oil field,,O&gField,Amal oil field,,og_mentionee_headsofstate,c9433ad8638eb301ffa6beaa4f5882df,og_mentionee_headsofstate__c9433ad8638eb301ffa6beaa4f5882df
#amal oilfield,Amal oil field,188162;188132,o&g field,amal oilfield;amal oil field,,O&gField,Amal oil field,,og_mentionee_headsofstate,263feb09ccf214b78a1eda64c8a2f7c9,og_mentionee_headsofstate__263feb09ccf214b78a1eda64c8a2f7c9
#ameland gas field,Ameland gas field,188162;188132,o&g field,ameland gas field;ameland gas field,,O&gField,Ameland gas field,,og_mentionee_headsofstate,533c92239c70116df3e718bc467aee81,og_mentionee_headsofstate__533c92239c70116df3e718bc467aee81
#amethyst gas field,Amethyst gas field,188162;188132,o&g field,amethyst gas field;amethyst gas field,,O&gField,Amethyst gas field,,og_mentionee_headsofstate,e0d6594b8badb8ebadba5e87380044a1,og_mentionee_headsofstate__e0d6594b8badb8ebadba5e87380044a1
#anadarkobasin,Anadarko Basin,188162;188132,o&g field,anadarkobasin;anadarko basin,,O&gField,Anadarko Basin,,og_mentionee_headsofstate,f8ecef764a41125b5b831b4d5973a3c9,og_mentionee_headsofstate__f8ecef764a41125b5b831b4d5973a3c9
#angostura field,Greater Angostura field,188162;188132,o&g field,angostura field;greater angostura field,,O&gField,Greater Angostura field,,og_mentionee_headsofstate,8475b72d50222c81ec7192a7ed6b56c5,og_mentionee_headsofstate__8475b72d50222c81ec7192a7ed6b56c5
#appalachian basin,Appalachian Basin,188162;188132,o&g field,appalachian basin;appalachian basin,,O&gField,Appalachian Basin,,og_mentionee_headsofstate,469331abed88148e8f8f3191d7475cbc,og_mentionee_headsofstate__469331abed88148e8f8f3191d7475cbc
#arbroath field,Arbroath oil field,188162;188132,o&g field,arbroath field;arbroath oil field,,O&gField,Arbroath oil field,,og_mentionee_headsofstate,fad19bb3a485c291344efd156e51a70e,og_mentionee_headsofstate__fad19bb3a485c291344efd156e51a70e
#argyll duncan,"Argyll, Duncan and Inness fields",188162;188132,o&g field,"argyll duncan;argyll, duncan and inness fields",,O&gField,"Argyll, Duncan and Inness fields",,og_mentionee_headsofstate,e0bedb419fb4f6d2b40bcda9b7395dc0,og_mentionee_headsofstate__e0bedb419fb4f6d2b40bcda9b7395dc0
