handle,caption_name,location_lower,include_groups,entity_type,Lat,Lon,,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
grothmanforwi,US Representative Grothman,Wisconsin,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,43.7844397,-88.7878678,,,Legislator,US Representative Grothman,,eng_dgm_tsa_mentioner_entities,d3ff3216b0a9db4bc8ace53cb6f69422,eng_dgm_tsa_mentioner_entities__d3ff3216b0a9db4bc8ace53cb6f69422
norma4congress,US Representative Torres,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Torres,,eng_dgm_tsa_mentioner_entities,5dee4894a554671a2326a3068ba826fa,eng_dgm_tsa_mentioner_entities__5dee4894a554671a2326a3068ba826fa
clyburnsc06,US Representative Clyburn,South Carolina,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,33.836081,-81.1637245,,,Legislator,US Representative Clyburn,,eng_dgm_tsa_mentioner_entities,e0f5e84aa3cf0119d4ce9aa7ba016e91,eng_dgm_tsa_mentioner_entities__e0f5e84aa3cf0119d4ce9aa7ba016e91
reprobwoodall,US Representative Woodall,Georgia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Woodall,,eng_dgm_tsa_mentioner_entities,4df6f2f0102978ac1f616329bd1f78a0,eng_dgm_tsa_mentioner_entities__4df6f2f0102978ac1f616329bd1f78a0
repjimmygomez,US Representative Gomez,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Gomez,,eng_dgm_tsa_mentioner_entities,b3249a0e9d3ef5e794450f2c73b2b868,eng_dgm_tsa_mentioner_entities__b3249a0e9d3ef5e794450f2c73b2b868
debdingell,US Representative Dingell,Michigan,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Dingell,,eng_dgm_tsa_mentioner_entities,2f2dd342aba5bb04f24103cb8f016ead,eng_dgm_tsa_mentioner_entities__2f2dd342aba5bb04f24103cb8f016ead
donnorcross4nj,US Representative Norcross,New Jersey,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.0583238,-74.4056612,,,Legislator,US Representative Norcross,,eng_dgm_tsa_mentioner_entities,bf534d1b36f059c55140dfb28bfe749b,eng_dgm_tsa_mentioner_entities__bf534d1b36f059c55140dfb28bfe749b
donbeyerva,US Representative Beyer,Virginia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.4315734,-78.6568942,,,Legislator,US Representative Beyer,,eng_dgm_tsa_mentioner_entities,f6ce00370ed7b38a3cebd783d6295e3b,eng_dgm_tsa_mentioner_entities__f6ce00370ed7b38a3cebd783d6295e3b
palmer4alabama,US Representative Palmer,Alabama,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.3182314,-86.902298,,,Legislator,US Representative Palmer,,eng_dgm_tsa_mentioner_entities,661de63c2f0931bd8785ae7b85928a76,eng_dgm_tsa_mentioner_entities__661de63c2f0931bd8785ae7b85928a76
repraulgrijalva,US Representative Grijalva,Arizona,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative Grijalva,,eng_dgm_tsa_mentioner_entities,500b36a7e3cf8d294e4be539b7c6fb00,eng_dgm_tsa_mentioner_entities__500b36a7e3cf8d294e4be539b7c6fb00
hurdonthehill,US Representative Hurd,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Hurd,,eng_dgm_tsa_mentioner_entities,9f5cc7a6662a21cc954453c9f178245c,eng_dgm_tsa_mentioner_entities__9f5cc7a6662a21cc954453c9f178245c
repabraham,US Representative Abraham,Louisiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,30.9842977,-91.9623327,,,Legislator,US Representative Abraham,,eng_dgm_tsa_mentioner_entities,208c269ef5816657451f2632a3b076f5,eng_dgm_tsa_mentioner_entities__208c269ef5816657451f2632a3b076f5
repdonbeyer,US Representative Beyer,Virginia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.4315734,-78.6568942,,,Legislator,US Representative Beyer,,eng_dgm_tsa_mentioner_entities,f6ce00370ed7b38a3cebd783d6295e3b,eng_dgm_tsa_mentioner_entities__f6ce00370ed7b38a3cebd783d6295e3b
repstefanik,US Representative Stefanik,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Stefanik,,eng_dgm_tsa_mentioner_entities,5fc2231748bf6cd87cc39731450e30f1,eng_dgm_tsa_mentioner_entities__5fc2231748bf6cd87cc39731450e30f1
repfrenchhill,US Representative Hill,Arkansas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.20105,-91.8318334,,,Legislator,US Representative Hill,,eng_dgm_tsa_mentioner_entities,32cfe5573ce3717ba8c7fccfe2d4c48c,eng_dgm_tsa_mentioner_entities__32cfe5573ce3717ba8c7fccfe2d4c48c
repgarretgraves,US Representative Garret Graves,Louisiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,30.9842977,-91.9623327,,,Legislator,US Representative Garret Graves,,eng_dgm_tsa_mentioner_entities,4c9d8e3df3a8a2020143b38ffbb0eccb,eng_dgm_tsa_mentioner_entities__4c9d8e3df3a8a2020143b38ffbb0eccb
repnewhouse,US Representative Newhouse,Washington,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,47.7510741,-120.7401385,,,Legislator,US Representative Newhouse,,eng_dgm_tsa_mentioner_entities,935f6b2cb4e140e473c50abe60f50ab2,eng_dgm_tsa_mentioner_entities__935f6b2cb4e140e473c50abe60f50ab2
congressmanhice,US Representative Hice,Georgia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Hice,,eng_dgm_tsa_mentioner_entities,4af4fe85711014aa62d16c920bc71272,eng_dgm_tsa_mentioner_entities__4af4fe85711014aa62d16c920bc71272
repbuddycarter,US Representative Buddy Carter,Georgia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Buddy Carter,,eng_dgm_tsa_mentioner_entities,23ac796ce92a23eb45058eadd524bdc1,eng_dgm_tsa_mentioner_entities__23ac796ce92a23eb45058eadd524bdc1
repkathleenrice,US Representative Kathleen Rice,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Kathleen Rice,,eng_dgm_tsa_mentioner_entities,9332cb9a30c6854168f1542bcc670397,eng_dgm_tsa_mentioner_entities__9332cb9a30c6854168f1542bcc670397
repdebdingell,US Representative Dingell,Michigan,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Dingell,,eng_dgm_tsa_mentioner_entities,2f2dd342aba5bb04f24103cb8f016ead,eng_dgm_tsa_mentioner_entities__2f2dd342aba5bb04f24103cb8f016ead
standwithraul,US Representative Grijalva,Arizona,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative Grijalva,,eng_dgm_tsa_mentioner_entities,500b36a7e3cf8d294e4be539b7c6fb00,eng_dgm_tsa_mentioner_entities__500b36a7e3cf8d294e4be539b7c6fb00
repdesaulnier,US Representative DeSaulnier,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative DeSaulnier,,eng_dgm_tsa_mentioner_entities,d451e968bd604648e132519fa4c1452e,eng_dgm_tsa_mentioner_entities__d451e968bd604648e132519fa4c1452e
repjohnkatko,US Representative Katko,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Katko,,eng_dgm_tsa_mentioner_entities,a13f1967d1ca84664e5aa78fa172133b,eng_dgm_tsa_mentioner_entities__a13f1967d1ca84664e5aa78fa172133b
reprubengallego,US Representative Gallego,Arizona,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative Gallego,,eng_dgm_tsa_mentioner_entities,273af4df05d2b7b862a69b650deddb17,eng_dgm_tsa_mentioner_entities__273af4df05d2b7b862a69b650deddb17
repmarkwalker,US Representative Walker,North Carolina,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.7595731,-79.0192997,,,Legislator,US Representative Walker,,eng_dgm_tsa_mentioner_entities,ce24a371b72900105a4bcb63a723af91,eng_dgm_tsa_mentioner_entities__ce24a371b72900105a4bcb63a723af91
repbost,US Representative Bost,Illinois,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.6331249,-89.3985283,,,Legislator,US Representative Bost,,eng_dgm_tsa_mentioner_entities,4cbe9d97cb936e151819c0c878d57989,eng_dgm_tsa_mentioner_entities__4cbe9d97cb936e151819c0c878d57989
repalexmooney,US Representative Mooney,West Virginia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,38.5976262,-80.4549026,,,Legislator,US Representative Mooney,,eng_dgm_tsa_mentioner_entities,741cd22f45abb353acff365e87cc0e86,eng_dgm_tsa_mentioner_entities__741cd22f45abb353acff365e87cc0e86
gregformontana,US Representative Gianforte,Montana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,46.8796822,-110.3625658,,,Legislator,US Representative Gianforte,,eng_dgm_tsa_mentioner_entities,21f7709adb94cbe671a1507c8ca2042c,eng_dgm_tsa_mentioner_entities__21f7709adb94cbe671a1507c8ca2042c
reptrentkelly,US Representative Trent Kelly,Mississippi,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.3546679,-89.3985283,,,Legislator,US Representative Trent Kelly,,eng_dgm_tsa_mentioner_entities,437027914941554ae402360246acbacc,eng_dgm_tsa_mentioner_entities__437027914941554ae402360246acbacc
repcarbajal,US Representative Carbajal,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Carbajal,,eng_dgm_tsa_mentioner_entities,2471b922d5dd788f8c167eaa514ce7d7,eng_dgm_tsa_mentioner_entities__2471b922d5dd788f8c167eaa514ce7d7
brianmastfl,US Representative Mast,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Mast,,eng_dgm_tsa_mentioner_entities,4c14ce4e677e63f3a25563a44cc392c6,eng_dgm_tsa_mentioner_entities__4c14ce4e677e63f3a25563a44cc392c6
maxinewaters,US Representative Waters,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Waters,,eng_dgm_tsa_mentioner_entities,e46f64173152b2aa94d74950a759c8c5,eng_dgm_tsa_mentioner_entities__e46f64173152b2aa94d74950a759c8c5
donaldnorcross,US Representative Norcross,New Jersey,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.0583238,-74.4056612,,,Legislator,US Representative Norcross,,eng_dgm_tsa_mentioner_entities,bf534d1b36f059c55140dfb28bfe749b,eng_dgm_tsa_mentioner_entities__bf534d1b36f059c55140dfb28bfe749b
donjbacon,US Representative Bacon,Nebraska,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.4925374,-99.9018131,,,Legislator,US Representative Bacon,,eng_dgm_tsa_mentioner_entities,b8281e315a2f191d69b42a8f8b2cb248,eng_dgm_tsa_mentioner_entities__b8281e315a2f191d69b42a8f8b2cb248
electlahood,US Representative LaHood,Illinois,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.6331249,-89.3985283,,,Legislator,US Representative LaHood,,eng_dgm_tsa_mentioner_entities,6090823e92275daabde6eaebdaecda03,eng_dgm_tsa_mentioner_entities__6090823e92275daabde6eaebdaecda03
teammoulton,US Representative Moulton,Massachusetts,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,42.4072107,-71.3824374,,,Legislator,US Representative Moulton,,eng_dgm_tsa_mentioner_entities,ad6745347db3cfce316e5f91969bc60d,eng_dgm_tsa_mentioner_entities__ad6745347db3cfce316e5f91969bc60d
kellyforms01,US Representative Trent Kelly,Mississippi,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.3546679,-89.3985283,,,Legislator,US Representative Trent Kelly,,eng_dgm_tsa_mentioner_entities,437027914941554ae402360246acbacc,eng_dgm_tsa_mentioner_entities__437027914941554ae402360246acbacc
reptedlieu,US Representative Lieu,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Lieu,,eng_dgm_tsa_mentioner_entities,0238623ddcd31013806b76c52a5782e9,eng_dgm_tsa_mentioner_entities__0238623ddcd31013806b76c52a5782e9
reppeteaguilar,US Representative Aguilar,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Aguilar,,eng_dgm_tsa_mentioner_entities,97703d9cc2f53572885900220bd62c0e,eng_dgm_tsa_mentioner_entities__97703d9cc2f53572885900220bd62c0e
repgrothman,US Representative Grothman,Wisconsin,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,43.7844397,-88.7878678,,,Legislator,US Representative Grothman,,eng_dgm_tsa_mentioner_entities,d3ff3216b0a9db4bc8ace53cb6f69422,eng_dgm_tsa_mentioner_entities__d3ff3216b0a9db4bc8ace53cb6f69422
francisrooney,US Representative Rooney,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Rooney,,eng_dgm_tsa_mentioner_entities,b30b9b1f0def4bb2f0cc3b6e49905a17,eng_dgm_tsa_mentioner_entities__b30b9b1f0def4bb2f0cc3b6e49905a17
congboyle,US Representative Boyle,Pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Boyle,,eng_dgm_tsa_mentioner_entities,928aea696c7c3b44d7a23644f73b3882,eng_dgm_tsa_mentioner_entities__928aea696c7c3b44d7a23644f73b3882
jimmypanetta,US Representative Panetta,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Panetta,,eng_dgm_tsa_mentioner_entities,02007571bab3ddf6fae9a10f6a916e39,eng_dgm_tsa_mentioner_entities__02007571bab3ddf6fae9a10f6a916e39
lloydsmuckerpa,US Representative Smucker,Pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Smucker,,eng_dgm_tsa_mentioner_entities,8c0dd4cd74c250b256433b7d92d81038,eng_dgm_tsa_mentioner_entities__8c0dd4cd74c250b256433b7d92d81038
greschenthaler,US Representative Reschenthaler,Pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Reschenthaler,,eng_dgm_tsa_mentioner_entities,1f757386cca3d85569c6d1f1330137e4,eng_dgm_tsa_mentioner_entities__1f757386cca3d85569c6d1f1330137e4
dwightevanspa,US Representative Evans,Pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Evans,,eng_dgm_tsa_mentioner_entities,9c3ae9b50c9dc3f654f22f06ddcb1db5,eng_dgm_tsa_mentioner_entities__9c3ae9b50c9dc3f654f22f06ddcb1db5
lisabrochester,US Representative Blunt Rochester,Delaware,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,38.9108325,-75.5276699,,,Legislator,US Representative Blunt Rochester,,eng_dgm_tsa_mentioner_entities,3e56626c8d4b1ef2fd92ab0b447c44dc,eng_dgm_tsa_mentioner_entities__3e56626c8d4b1ef2fd92ab0b447c44dc
replahood,US Representative LaHood,Illinois,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.6331249,-89.3985283,,,Legislator,US Representative LaHood,,eng_dgm_tsa_mentioner_entities,6090823e92275daabde6eaebdaecda03,eng_dgm_tsa_mentioner_entities__6090823e92275daabde6eaebdaecda03
mike_ca05,US Representative Mike Thompson,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Mike Thompson,,eng_dgm_tsa_mentioner_entities,fbbd2e617bfbaf7df7aff2f8ba3ff6b1,eng_dgm_tsa_mentioner_entities__fbbd2e617bfbaf7df7aff2f8ba3ff6b1
jodeyarrington,US Representative Arrington,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Arrington,,eng_dgm_tsa_mentioner_entities,76b14d2198bf528bc1e4cb005b67796b,eng_dgm_tsa_mentioner_entities__76b14d2198bf528bc1e4cb005b67796b
dunncampaign,US Representative Dunn,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Dunn,,eng_dgm_tsa_mentioner_entities,a72cb83f4a73c558049861a7ac9fc2f7,eng_dgm_tsa_mentioner_entities__a72cb83f4a73c558049861a7ac9fc2f7
votefortrey,US Representative Hollingsworth,Indiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.2671941,-86.1349019,,,Legislator,US Representative Hollingsworth,,eng_dgm_tsa_mentioner_entities,e5971872072916125811950295e1420a,eng_dgm_tsa_mentioner_entities__e5971872072916125811950295e1420a
warrendavidson,US Representative Davidson,Ohio,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.4172871,-82.907123,,,Legislator,US Representative Davidson,,eng_dgm_tsa_mentioner_entities,ba100fabdf7f1dc19376ac5f54731743,eng_dgm_tsa_mentioner_entities__ba100fabdf7f1dc19376ac5f54731743
donnashalala,US Representative Shalala,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Shalala,,eng_dgm_tsa_mentioner_entities,83f38d6578c062d9c6c72e0cec4d8249,eng_dgm_tsa_mentioner_entities__83f38d6578c062d9c6c72e0cec4d8249
ronestesks,US Representative Estes,Kansas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,39.011902,-98.4842465,,,Legislator,US Representative Estes,,eng_dgm_tsa_mentioner_entities,4afd6dc0dad9d09bd865e9ba3906f6a5,eng_dgm_tsa_mentioner_entities__4afd6dc0dad9d09bd865e9ba3906f6a5
rickallen,US Representative Allen,Georgia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Allen,,eng_dgm_tsa_mentioner_entities,dec6adb3fcd5d9abc06b21666f5d1251,eng_dgm_tsa_mentioner_entities__dec6adb3fcd5d9abc06b21666f5d1251
buddforcongress,US Representative Budd,North Carolina,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.7595731,-79.0192997,,,Legislator,US Representative Budd,,eng_dgm_tsa_mentioner_entities,193b555d6aa0311fa5bd3bc61200ec4d,eng_dgm_tsa_mentioner_entities__193b555d6aa0311fa5bd3bc61200ec4d
robbishoput,US Representative Rob Bishop,Utah,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,39.3209801,-111.0937311,,,Legislator,US Representative Rob Bishop,,eng_dgm_tsa_mentioner_entities,5ad6a4376866bf77da08f75cbcedbbce,eng_dgm_tsa_mentioner_entities__5ad6a4376866bf77da08f75cbcedbbce
andybiggs4az,US Representative Biggs,Arizona,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative Biggs,,eng_dgm_tsa_mentioner_entities,00467ab7a52d0b98e004529dd74c271f,eng_dgm_tsa_mentioner_entities__00467ab7a52d0b98e004529dd74c271f
brianfitzusa,US Representative Fitzpatrick,Pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Fitzpatrick,,eng_dgm_tsa_mentioner_entities,3f4da8795f5bd22db408922fc03ee827,eng_dgm_tsa_mentioner_entities__3f4da8795f5bd22db408922fc03ee827
davidjtrone,US Representative Trone,Maryland,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,39.0457549,-76.6412712,,,Legislator,US Representative Trone,,eng_dgm_tsa_mentioner_entities,6ca0a97bf64afbd9a40b5ae5cc2d707f,eng_dgm_tsa_mentioner_entities__6ca0a97bf64afbd9a40b5ae5cc2d707f
mikejohnson,US Representative Mike Johnson,Louisiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,30.9842977,-91.9623327,,,Legislator,US Representative Mike Johnson,,eng_dgm_tsa_mentioner_entities,9d73711776f031bc530443d923dc1112,eng_dgm_tsa_mentioner_entities__9d73711776f031bc530443d923dc1112
louiegohmerttx1,US Representative Gohmert,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Gohmert,,eng_dgm_tsa_mentioner_entities,e29a77ccc90070821f7ebca51f624a4a,eng_dgm_tsa_mentioner_entities__e29a77ccc90070821f7ebca51f624a4a
vote_davidson,US Representative Davidson,Ohio,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.4172871,-82.907123,,,Legislator,US Representative Davidson,,eng_dgm_tsa_mentioner_entities,ba100fabdf7f1dc19376ac5f54731743,eng_dgm_tsa_mentioner_entities__ba100fabdf7f1dc19376ac5f54731743
johnmshimkus,US Representative Shimkus,Illinois,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.6331249,-89.3985283,,,Legislator,US Representative Shimkus,,eng_dgm_tsa_mentioner_entities,7e6262e7be891e022818ad717089f2ba,eng_dgm_tsa_mentioner_entities__7e6262e7be891e022818ad717089f2ba
reppaulmitchell,US Representative Mitchell,Michigan,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Mitchell,,eng_dgm_tsa_mentioner_entities,5f696b04319983b7f679f756415bb026,eng_dgm_tsa_mentioner_entities__5f696b04319983b7f679f756415bb026
malinowski,US Representative Malinowski,New Jersey,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.0583238,-74.4056612,,,Legislator,US Representative Malinowski,,eng_dgm_tsa_mentioner_entities,fc831d14c000cbf41b7f5f40b96f0eb7,eng_dgm_tsa_mentioner_entities__fc831d14c000cbf41b7f5f40b96f0eb7
repohalleran,US Representative O'Halleran,Arizona,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative O'Halleran,,eng_dgm_tsa_mentioner_entities,b695dadd8dcce3f873349054828dff8d,eng_dgm_tsa_mentioner_entities__b695dadd8dcce3f873349054828dff8d
repraskin,US Representative Raskin,Maryland,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,39.0457549,-76.6412712,,,Legislator,US Representative Raskin,,eng_dgm_tsa_mentioner_entities,71d241be6bb6607d4153119f5fabe571,eng_dgm_tsa_mentioner_entities__71d241be6bb6607d4153119f5fabe571
repdrewferguson,US Representative Ferguson,Georgia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Ferguson,,eng_dgm_tsa_mentioner_entities,e3eef3b36937726b770106963419e79f,eng_dgm_tsa_mentioner_entities__e3eef3b36937726b770106963419e79f
repvaldemings,US Representative Demings,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Demings,,eng_dgm_tsa_mentioner_entities,f91b10259d5744d7caa57fb25057b930,eng_dgm_tsa_mentioner_entities__f91b10259d5744d7caa57fb25057b930
repjimmypanetta,US Representative Panetta,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Panetta,,eng_dgm_tsa_mentioner_entities,02007571bab3ddf6fae9a10f6a916e39,eng_dgm_tsa_mentioner_entities__02007571bab3ddf6fae9a10f6a916e39
repstephmurphy,US Representative Stephanie Murphy,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Stephanie Murphy,,eng_dgm_tsa_mentioner_entities,b4440eac398fab2ced58220095ca0e6f,eng_dgm_tsa_mentioner_entities__b4440eac398fab2ced58220095ca0e6f
godutchformd,US Representative Ruppersberger,Maryland,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,39.0457549,-76.6412712,,,Legislator,US Representative Ruppersberger,,eng_dgm_tsa_mentioner_entities,0d095360f003ed6f1d621472df6022f3,eng_dgm_tsa_mentioner_entities__0d095360f003ed6f1d621472df6022f3
kathycastorfl,US Representative Castor,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Castor,,eng_dgm_tsa_mentioner_entities,596e637c01792a67c5cead56b603422f,eng_dgm_tsa_mentioner_entities__596e637c01792a67c5cead56b603422f
vickyh4congress,US Representative Hartzler,Missouri,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.9642529,-91.8318334,,,Legislator,US Representative Hartzler,,eng_dgm_tsa_mentioner_entities,858401acc35115940c98bbe0840e4720,eng_dgm_tsa_mentioner_entities__858401acc35115940c98bbe0840e4720
repmarshall,US Representative Marshall,Kansas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,39.011902,-98.4842465,,,Legislator,US Representative Marshall,,eng_dgm_tsa_mentioner_entities,d801a763161ff545841a04d145573296,eng_dgm_tsa_mentioner_entities__d801a763161ff545841a04d145573296
jackbergman_mi1,US Representative Bergman,Michigan,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Bergman,,eng_dgm_tsa_mentioner_entities,07444c62cbf13095967eba59bb88cda0,eng_dgm_tsa_mentioner_entities__07444c62cbf13095967eba59bb88cda0
debbieforfl,US Representative Mucarsel-Powell,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Mucarsel-Powell,,eng_dgm_tsa_mentioner_entities,eef32d9d9147a6b650275021700d35cd,eng_dgm_tsa_mentioner_entities__eef32d9d9147a6b650275021700d35cd
voteloucorrea,US Representative Correa,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Correa,,eng_dgm_tsa_mentioner_entities,2668465c73b5d1dc7590ae3bc2bb5866,eng_dgm_tsa_mentioner_entities__2668465c73b5d1dc7590ae3bc2bb5866
smurphycongress,US Representative Stephanie Murphy,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Stephanie Murphy,,eng_dgm_tsa_mentioner_entities,b4440eac398fab2ced58220095ca0e6f,eng_dgm_tsa_mentioner_entities__b4440eac398fab2ced58220095ca0e6f
