german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
paul-ehrlich-strasse,"Paul-Ehrlich-Strasse in Dietzenbach, Germany",50.007797,8.7900554,1,,,,,,,,ForeignMinistry,"Paul-Ehrlich-Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,9dcbc3325fc1063ffee77ca6aff0b352,german_fires_dietzenbach_locations__9dcbc3325fc1063ffee77ca6aff0b352
pestalozzistrasse,"Pestalozzistrasse in Dietzenbach, Germany",50.0300652,8.7916308,1,,,,,,,,Person,"Pestalozzistrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,e361ee2fceddf9e3a769e4a836fb667a,german_fires_dietzenbach_locations__e361ee2fceddf9e3a769e4a836fb667a
pfarrgasse,"Pfarrgasse in Dietzenbach, Germany",50.0077292,8.7761388,1,,,,,,,,AAEntity,"Pfarrgasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,55c4b4460e9a9d57a01093a1fe3a72e4,german_fires_dietzenbach_locations__55c4b4460e9a9d57a01093a1fe3a72e4
philipp-reis-strasse,"Philipp-Reis-Strasse in Dietzenbach, Germany",50.0182562,8.7932501,1,,,,,,,,ForeignMinister,"Philipp-Reis-Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,215f81b18827ec0521831c67defa3e70,german_fires_dietzenbach_locations__215f81b18827ec0521831c67defa3e70
philipp-wolf-weg,"Philipp-Wolf-Weg in Dietzenbach, Germany",50.024511,8.77923,1,,,,,,,,Shipping,"Philipp-Wolf-Weg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,b208e18f71082fecbedaa7b893540f94,german_fires_dietzenbach_locations__b208e18f71082fecbedaa7b893540f94
platz der republik,"Platz der Republik in Dietzenbach, Germany",50.0078822,8.7837946,1,,,,,,,,Pipeline,"Platz der Republik in Dietzenbach, Germany",,german_fires_dietzenbach_locations,3407f5b51853229b53e62673c3f8cde7,german_fires_dietzenbach_locations__3407f5b51853229b53e62673c3f8cde7
querstrasse,"Querstrasse in Dietzenbach, Germany",50.0310926,8.7850863,1,,,,,,,,Media,"Querstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,4cc8cfca4485fc704b18e967eb4d7834,german_fires_dietzenbach_locations__4cc8cfca4485fc704b18e967eb4d7834
rathenaustrasse,"Rathenaustrasse in Dietzenbach, Germany",50.006531,8.7772744,1,,,,,,,,LegislativeCommittee,"Rathenaustrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,f768625f2cae53acaada5e2406306024,german_fires_dietzenbach_locations__f768625f2cae53acaada5e2406306024
reinhardsweg,"Reinhardsweg in Dietzenbach, Germany",50.0158402,8.7681525,1,,,,,,,,CompanyKeyword,"Reinhardsweg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,f864ade221835e259784048af7254a74,german_fires_dietzenbach_locations__f864ade221835e259784048af7254a74
rheinstrasse,"Rheinstrasse in Dietzenbach, Germany",50.0272959,8.7908374,1,,,,,,,,Shipping,"Rheinstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,821c89e0ab3fb39c3f1514ea9cafd3ee,german_fires_dietzenbach_locations__821c89e0ab3fb39c3f1514ea9cafd3ee
ringelnatzstrasse,"Ringelnatzstrasse in Dietzenbach, Germany",50.0217869,8.7785375,1,,,,,,,,Exec,"Ringelnatzstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,85ddd1d0d104fef8ae30da177b477fc5,german_fires_dietzenbach_locations__85ddd1d0d104fef8ae30da177b477fc5
ringstrasse,"Ringstrasse in Dietzenbach, Germany",50.0320109,8.7845448,1,,,,,,,,ForeignMinistry,"Ringstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,b8a8f5bdffcdbe371153f819ccca3b60,german_fires_dietzenbach_locations__b8a8f5bdffcdbe371153f819ccca3b60
robert-bosch-strasse,"Robert-Bosch-Strasse in Dietzenbach, Germany",50.024739,8.7986782,1,,,,,,,,AAEntity,"Robert-Bosch-Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,07334a9f6c0707f9b6fc635442f9c41b,german_fires_dietzenbach_locations__07334a9f6c0707f9b6fc635442f9c41b
robert-koch-strasse,"Robert-Koch-Strasse in Dietzenbach, Germany",50.0065774,8.7878707,1,,,,,,,,Legislator,"Robert-Koch-Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,4acb3923e214ff684683cb0d5dd7343d,german_fires_dietzenbach_locations__4acb3923e214ff684683cb0d5dd7343d
rodgaustrasse,"Rodgaustrasse in Dietzenbach, Germany",50.0129051,8.7827768,1,,,,,,,,LegislativeCommittee,"Rodgaustrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,427640ef84b72378f10e6673fb038334,german_fires_dietzenbach_locations__427640ef84b72378f10e6673fb038334
