handle,caption_name,location_lower,include_groups,entity_type,Lat,Lon,,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
washingtonpost,Washington Post,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Washington Post,,press_dgm_usms_mentioner_entities,b6acee444fc2c8bb14ab06ad50055933,press_dgm_usms_mentioner_entities__b6acee444fc2c8bb14ab06ad50055933
politico,Politico,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Politico,,press_dgm_usms_mentioner_entities,6f47622c8d3144c1e61af453f81bf36b,press_dgm_usms_mentioner_entities__6f47622c8d3144c1e61af453f81bf36b
axios,Axios,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Axios,,press_dgm_usms_mentioner_entities,d3e28535c74ccee29182aeb3cf837e98,press_dgm_usms_mentioner_entities__d3e28535c74ccee29182aeb3cf837e98
thehill,The Hill,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,The Hill,,press_dgm_usms_mentioner_entities,0714848efe34bb22b8a04020bbedb5a9,press_dgm_usms_mentioner_entities__0714848efe34bb22b8a04020bbedb5a9
cspan,CSPAN,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,CSPAN,,press_dgm_usms_mentioner_entities,6f6fb4a8b377bdfdb607bd4b5a6f3d5b,press_dgm_usms_mentioner_entities__6f6fb4a8b377bdfdb607bd4b5a6f3d5b
diplomat_apac,The Diplomat,japan,agency;agency leadership;courthouse,beltway press,36.204824,138.252924,,,BeltwayPress,The Diplomat,,press_dgm_usms_mentioner_entities,9ef19ed74f0a85f7f5d8be676c7acd18,press_dgm_usms_mentioner_entities__9ef19ed74f0a85f7f5d8be676c7acd18
theeconomist,The Economist,uk,agency;agency leadership;courthouse,beltway press,55.378051,-3.435973,,,BeltwayPress,The Economist,,press_dgm_usms_mentioner_entities,5b7d7203aa01ebb6f0cb34fb37fed7e6,press_dgm_usms_mentioner_entities__5b7d7203aa01ebb6f0cb34fb37fed7e6
lmdiplo,Le Monde Diplomatique,uk,agency;agency leadership;courthouse,beltway press,55.378051,-3.435973,,,BeltwayPress,Le Monde Diplomatique,,press_dgm_usms_mentioner_entities,5cdcd28dbd1f990ea054514cb812109a,press_dgm_usms_mentioner_entities__5cdcd28dbd1f990ea054514cb812109a
foreignpolicy,Foreign Policy,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Foreign Policy,,press_dgm_usms_mentioner_entities,8deaa8bde66cc6bf6ffc7d4e48c82f68,press_dgm_usms_mentioner_entities__8deaa8bde66cc6bf6ffc7d4e48c82f68
foreignaffairs,Foreign Affairs,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Foreign Affairs,,press_dgm_usms_mentioner_entities,29b6111bdd9db643cb5f26b0e8a80961,press_dgm_usms_mentioner_entities__29b6111bdd9db643cb5f26b0e8a80961
diplocourier,Diplomatic Courier,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Diplomatic Courier,,press_dgm_usms_mentioner_entities,9ed60cb8d27e48fdb8e7c3232e21232a,press_dgm_usms_mentioner_entities__9ed60cb8d27e48fdb8e7c3232e21232a
wajournal,World Affairs Journal,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,World Affairs Journal,,press_dgm_usms_mentioner_entities,b6b3acaba792bf6d50a7faac09b0ef48,press_dgm_usms_mentioner_entities__b6b3acaba792bf6d50a7faac09b0ef48
aeifdp,AEI Foreign Policy,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,AEI Foreign Policy,,press_dgm_usms_mentioner_entities,bb251038cba74f80b3d0093579a5631f,press_dgm_usms_mentioner_entities__bb251038cba74f80b3d0093579a5631f
csis,CSIS,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,CSIS,,press_dgm_usms_mentioner_entities,1f34bb90e260a3a344ce082b526c16ae,press_dgm_usms_mentioner_entities__1f34bb90e260a3a344ce082b526c16ae
brookingsinst,Brookings Institution,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Brookings Institution,,press_dgm_usms_mentioner_entities,61b9ea7431a070e138a17cdbf52cf2ee,press_dgm_usms_mentioner_entities__61b9ea7431a070e138a17cdbf52cf2ee
cgdev,Center for Global Development,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Center for Global Development,,press_dgm_usms_mentioner_entities,bbeaccd4ad85579ac87bec62c1c4bc44,press_dgm_usms_mentioner_entities__bbeaccd4ad85579ac87bec62c1c4bc44
thewilsoncenter,The Wilson Center,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,The Wilson Center,,press_dgm_usms_mentioner_entities,afabd7295b6c4cf163a63efc5d51a286,press_dgm_usms_mentioner_entities__afabd7295b6c4cf163a63efc5d51a286
cnasdc,CNAS,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,CNAS,,press_dgm_usms_mentioner_entities,c9d1ae98c526700f3514a8633f104d76,press_dgm_usms_mentioner_entities__c9d1ae98c526700f3514a8633f104d76
piie,Peterson Institute,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Peterson Institute,,press_dgm_usms_mentioner_entities,38b34b3847aa07cb6f67a43897e09ac2,press_dgm_usms_mentioner_entities__38b34b3847aa07cb6f67a43897e09ac2
stimsoncenter,Stimson Center,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Stimson Center,,press_dgm_usms_mentioner_entities,a56caec92057eed4e7184d658eb6b674,press_dgm_usms_mentioner_entities__a56caec92057eed4e7184d658eb6b674
randcorporation,RAND Corporation,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,RAND Corporation,,press_dgm_usms_mentioner_entities,32b539560b5aaa3cf8b3512f29df87f2,press_dgm_usms_mentioner_entities__32b539560b5aaa3cf8b3512f29df87f2
carnegieendow,Carnegie Endowment,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Carnegie Endowment,,press_dgm_usms_mentioner_entities,9fee041bdeb9849be8d5c7ecd4b13ad1,press_dgm_usms_mentioner_entities__9fee041bdeb9849be8d5c7ecd4b13ad1
usip,US Institute of Peace,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,US Institute of Peace,,press_dgm_usms_mentioner_entities,0263e64699757dc77ade7479901e80fa,press_dgm_usms_mentioner_entities__0263e64699757dc77ade7479901e80fa
freedomhouse,Freedom House,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Freedom House,,press_dgm_usms_mentioner_entities,b1ff8c004161d87c3751ec091972d622,press_dgm_usms_mentioner_entities__b1ff8c004161d87c3751ec091972d622
atlanticcouncil,Atlantic Council,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Atlantic Council,,press_dgm_usms_mentioner_entities,760e5f36ae334a3fee306576854b9337,press_dgm_usms_mentioner_entities__760e5f36ae334a3fee306576854b9337
hrw,Human Rights Watch,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Human Rights Watch,,press_dgm_usms_mentioner_entities,d05e2b3233b4aebb8f8d2738ca63dce0,press_dgm_usms_mentioner_entities__d05e2b3233b4aebb8f8d2738ca63dce0
cfr_org,Council on Foreign Relations,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Council on Foreign Relations,,press_dgm_usms_mentioner_entities,309a900e2d93826821848d4def13f29a,press_dgm_usms_mentioner_entities__309a900e2d93826821848d4def13f29a
the_dialogue,The Inter-American Dialogue,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,The Inter-American Dialogue,,press_dgm_usms_mentioner_entities,d7e2b0cca343bbf77c6ec68a9a3a331e,press_dgm_usms_mentioner_entities__d7e2b0cca343bbf77c6ec68a9a3a331e
stratfor,Stratfor,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Stratfor,,press_dgm_usms_mentioner_entities,bb3b8bf19f0082bdc57126ae2f0fe1e9,press_dgm_usms_mentioner_entities__bb3b8bf19f0082bdc57126ae2f0fe1e9
chathamhouse,Chatham House,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Chatham House,,press_dgm_usms_mentioner_entities,02fe084e86b18a7c66741729e258244b,press_dgm_usms_mentioner_entities__02fe084e86b18a7c66741729e258244b
crisisgroup,Crisis Group,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Crisis Group,,press_dgm_usms_mentioner_entities,1905b339f1f5fe01c20254505e30960b,press_dgm_usms_mentioner_entities__1905b339f1f5fe01c20254505e30960b
federalnewsnet,Federal News Network,united states,agency;agency leadership;courthouse,beltway press,37.09024,-95.712891,,,BeltwayPress,Federal News Network,,press_dgm_usms_mentioner_entities,4094a4d37586418e2d6372376250b8ef,press_dgm_usms_mentioner_entities__4094a4d37586418e2d6372376250b8ef
gothamgazette,Gotham Gazette,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Gotham Gazette,,press_dgm_usms_mentioner_entities,831ccd931234eef04d770f3e7857bc5c,press_dgm_usms_mentioner_entities__831ccd931234eef04d770f3e7857bc5c
thecityny,The City,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,The City,,press_dgm_usms_mentioner_entities,c9a2e234485cea5ade9c9415c320ba20,press_dgm_usms_mentioner_entities__c9a2e234485cea5ade9c9415c320ba20
cityandstateny,City and State NY,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,City and State NY,,press_dgm_usms_mentioner_entities,799af83fdd034e8b4161905404f1a050,press_dgm_usms_mentioner_entities__799af83fdd034e8b4161905404f1a050
queenseagle,Queens Daily Eagle,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Queens Daily Eagle,,press_dgm_usms_mentioner_entities,bca0580ced6311186a0189a766648650,press_dgm_usms_mentioner_entities__bca0580ced6311186a0189a766648650
ny1,Spectrum News NY1,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Spectrum News NY1,,press_dgm_usms_mentioner_entities,542cfad5fc734c45fc2a006c1f53423b,press_dgm_usms_mentioner_entities__542cfad5fc734c45fc2a006c1f53423b
nbcnewyork,NBC New York,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,NBC New York,,press_dgm_usms_mentioner_entities,7ad51079bc38162b289205dd31f85828,press_dgm_usms_mentioner_entities__7ad51079bc38162b289205dd31f85828
cbsnewyork,CBS New York,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,CBS New York,,press_dgm_usms_mentioner_entities,ff7fbbe2c84224b54d01dc9df77f5f4c,press_dgm_usms_mentioner_entities__ff7fbbe2c84224b54d01dc9df77f5f4c
abc7ny,ABC7 New York,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,ABC7 New York,,press_dgm_usms_mentioner_entities,a27e3ab8284efefe474f5dc568efe180,press_dgm_usms_mentioner_entities__a27e3ab8284efefe474f5dc568efe180
news12bk,News12BK,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,News12BK,,press_dgm_usms_mentioner_entities,3aac02fecfa9c58f92ad46da3188db45,press_dgm_usms_mentioner_entities__3aac02fecfa9c58f92ad46da3188db45
news12bx,News12BX,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,News12BX,,press_dgm_usms_mentioner_entities,e8a30c4baa0e292f9636d26ece1db264,press_dgm_usms_mentioner_entities__e8a30c4baa0e292f9636d26ece1db264
siadvance,Staten Island Advance,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Staten Island Advance,,press_dgm_usms_mentioner_entities,92d55cf2db0887ffb24e573609eb3b0f,press_dgm_usms_mentioner_entities__92d55cf2db0887ffb24e573609eb3b0f
nytmetro,New York Times Metro,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,New York Times Metro,,press_dgm_usms_mentioner_entities,75d65f17e84f7927718d76467cb28054,press_dgm_usms_mentioner_entities__75d65f17e84f7927718d76467cb28054
pix11news,PIX11 News,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,PIX11 News,,press_dgm_usms_mentioner_entities,8832eb52d8d197d7907db79cd536650c,press_dgm_usms_mentioner_entities__8832eb52d8d197d7907db79cd536650c
nypost,New York Post,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,New York Post,,press_dgm_usms_mentioner_entities,f35f2eec037ff24906496198d5dbd7c2,press_dgm_usms_mentioner_entities__f35f2eec037ff24906496198d5dbd7c2
newyorkbeacon,New York Beacon,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,New York Beacon,,press_dgm_usms_mentioner_entities,2b05148ce9441e170fbb453da1083ae0,press_dgm_usms_mentioner_entities__2b05148ce9441e170fbb453da1083ae0
chalkbeatny,Chalkbeat New York,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Chalkbeat New York,,press_dgm_usms_mentioner_entities,d5128134d2cee5bda54941f9dc41ed55,press_dgm_usms_mentioner_entities__d5128134d2cee5bda54941f9dc41ed55
nydailynews,New York Daily News,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,New York Daily News,,press_dgm_usms_mentioner_entities,7d8e1758f156b0c6dcbad6fabf8bebfe,press_dgm_usms_mentioner_entities__7d8e1758f156b0c6dcbad6fabf8bebfe
nyamnews,Amsterdam News,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Amsterdam News,,press_dgm_usms_mentioner_entities,ad75face7498db89482c9d400ad08bc8,press_dgm_usms_mentioner_entities__ad75face7498db89482c9d400ad08bc8
thecityny,The City,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,The City,,press_dgm_usms_mentioner_entities,c9a2e234485cea5ade9c9415c320ba20,press_dgm_usms_mentioner_entities__c9a2e234485cea5ade9c9415c320ba20
gothamist,Gothamist,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Gothamist,,press_dgm_usms_mentioner_entities,28c266e0cc480796bd2731f1f53f55cf,press_dgm_usms_mentioner_entities__28c266e0cc480796bd2731f1f53f55cf
citylimitsnews,City Limits,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,City Limits,,press_dgm_usms_mentioner_entities,07118c67a22fe667892560c9721daedd,press_dgm_usms_mentioner_entities__07118c67a22fe667892560c9721daedd
uptowncollectiv,Uptown Collective,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Uptown Collective,,press_dgm_usms_mentioner_entities,9370941f70a5d66dd4d505c679a9d720,press_dgm_usms_mentioner_entities__9370941f70a5d66dd4d505c679a9d720
w42st,W42st,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,W42st,,press_dgm_usms_mentioner_entities,b228e6b2aaf38ffedbafcb099d7da39c,press_dgm_usms_mentioner_entities__b228e6b2aaf38ffedbafcb099d7da39c
rooseveltisland,Roosevelt Islander,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Roosevelt Islander,,press_dgm_usms_mentioner_entities,2c134d7a3382c7e5989497ce2b9c0e90,press_dgm_usms_mentioner_entities__2c134d7a3382c7e5989497ce2b9c0e90
eldiariony,El Diario,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,El Diario,,press_dgm_usms_mentioner_entities,2370c503336b2657fb37cce979fe6728,press_dgm_usms_mentioner_entities__2370c503336b2657fb37cce979fe6728
hcnewspapers,Harlem Community News,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Harlem Community News,,press_dgm_usms_mentioner_entities,67c64298d99e09fcd35a6b324a58f386,press_dgm_usms_mentioner_entities__67c64298d99e09fcd35a6b324a58f386
greenpointers,Greenpointers,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Greenpointers,,press_dgm_usms_mentioner_entities,abba8b8c8fd8b58ddc0bd149127ad22a,press_dgm_usms_mentioner_entities__abba8b8c8fd8b58ddc0bd149127ad22a
thebkreader,BK Reader,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,BK Reader,,press_dgm_usms_mentioner_entities,be9ddf50875a74dca98a108a800bc7ad,press_dgm_usms_mentioner_entities__be9ddf50875a74dca98a108a800bc7ad
bklyneagle,Brooklyn Eagle,nyc,agency;agency leadership;courthouse,local news,40.7127753,-74.0059728,,,LocalNews,Brooklyn Eagle,,press_dgm_usms_mentioner_entities,dfc70827e7b27ef4e7a6cbd5742d5e95,press_dgm_usms_mentioner_entities__dfc70827e7b27ef4e7a6cbd5742d5e95
kpcc,KPCC Los Angeles,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,KPCC Los Angeles,,press_dgm_usms_mentioner_entities,0dde7297c55bbfdc7b51dbaf0091a9cc,press_dgm_usms_mentioner_entities__0dde7297c55bbfdc7b51dbaf0091a9cc
ktla,KTLA,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,KTLA,,press_dgm_usms_mentioner_entities,86ebfc30b089394d707fe848e4ab4658,press_dgm_usms_mentioner_entities__86ebfc30b089394d707fe848e4ab4658
downtownnews,LA Downtown News,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,LA Downtown News,,press_dgm_usms_mentioner_entities,0d47fdceba8856bf00a9d30d6031ac14,press_dgm_usms_mentioner_entities__0d47fdceba8856bf00a9d30d6031ac14
ladailynews,LA Daily News,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,LA Daily News,,press_dgm_usms_mentioner_entities,a4541bbe4a2e363802ec099c29c8ebc7,press_dgm_usms_mentioner_entities__a4541bbe4a2e363802ec099c29c8ebc7
laist,LAist,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,LAist,,press_dgm_usms_mentioner_entities,0e3e47c017ea47f7e8c407dafd5a3463,press_dgm_usms_mentioner_entities__0e3e47c017ea47f7e8c407dafd5a3463
cbsla,CBS Los Angeles,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,CBS Los Angeles,,press_dgm_usms_mentioner_entities,63e3fd8e5b29d60f754d963b94f39234,press_dgm_usms_mentioner_entities__63e3fd8e5b29d60f754d963b94f39234
lamag,Los Angeles Magazine,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,Los Angeles Magazine,,press_dgm_usms_mentioner_entities,a5bc2767851ee4db76803188287c7fd7,press_dgm_usms_mentioner_entities__a5bc2767851ee4db76803188287c7fd7
nbcla,NBC Southern California,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,NBC Southern California,,press_dgm_usms_mentioner_entities,577833985fc735fe7317d70e4c6e0c71,press_dgm_usms_mentioner_entities__577833985fc735fe7317d70e4c6e0c71
laweekly,LA Weekly,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,LA Weekly,,press_dgm_usms_mentioner_entities,047bca7c5d8c8991e56c5737e3b269ff,press_dgm_usms_mentioner_entities__047bca7c5d8c8991e56c5737e3b269ff
theeastsiderla,The Eastsider,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,The Eastsider,,press_dgm_usms_mentioner_entities,4e5b81782ca30cd9515fbfe5df9f689a,press_dgm_usms_mentioner_entities__4e5b81782ca30cd9515fbfe5df9f689a
ourweeklynews,Our Weekly,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,Our Weekly,,press_dgm_usms_mentioner_entities,6490d24092aef768be324922deea092d,press_dgm_usms_mentioner_entities__6490d24092aef768be324922deea092d
latimes,Los Angeles Times,los angeles,agency;agency leadership;courthouse,local news,34.0522342,-118.2436849,,,LocalNews,Los Angeles Times,,press_dgm_usms_mentioner_entities,2672b81a2f4acb8b6b7e1a0bcbd90501,press_dgm_usms_mentioner_entities__2672b81a2f4acb8b6b7e1a0bcbd90501
fox5dc,FOX 5 DC,dc,agency;agency leadership;courthouse,local news,37.0344594,-95.6540104,,,LocalNews,FOX 5 DC,,press_dgm_usms_mentioner_entities,ab118fe97390177414266fca67fb6532,press_dgm_usms_mentioner_entities__ab118fe97390177414266fca67fb6532
7newsdc,7News DC,dc,agency;agency leadership;courthouse,local news,37.0344594,-95.6540104,,,LocalNews,7News DC,,press_dgm_usms_mentioner_entities,175cdf3b691367f826c32af5d4ecb566,press_dgm_usms_mentioner_entities__175cdf3b691367f826c32af5d4ecb566
nbcwashington,NBCWashington,dc,agency;agency leadership;courthouse,local news,37.0344594,-95.6540104,,,LocalNews,NBCWashington,,press_dgm_usms_mentioner_entities,a6aa6872338965a90ba336d19465944e,press_dgm_usms_mentioner_entities__a6aa6872338965a90ba336d19465944e
dcist,DCist,dc,agency;agency leadership;courthouse,local news,37.0344594,-95.6540104,,,LocalNews,DCist,,press_dgm_usms_mentioner_entities,84808813535c8cfab9c42818a414015f,press_dgm_usms_mentioner_entities__84808813535c8cfab9c42818a414015f
postlocal,Washington Post Local,dc,agency;agency leadership;courthouse,local news,37.0344594,-95.6540104,,,LocalNews,Washington Post Local,,press_dgm_usms_mentioner_entities,01bbd11ebe9ffdf076098f4d782a0b42,press_dgm_usms_mentioner_entities__01bbd11ebe9ffdf076098f4d782a0b42
popville,PoPville,dc,agency;agency leadership;courthouse,local news,37.0344594,-95.6540104,,,LocalNews,PoPville,,press_dgm_usms_mentioner_entities,25a82329a992bbcfeffbceb24776e895,press_dgm_usms_mentioner_entities__25a82329a992bbcfeffbceb24776e895
wusa9,WUSA9,dc,agency;agency leadership;courthouse,local news,37.0344594,-95.6540104,,,LocalNews,WUSA9,,press_dgm_usms_mentioner_entities,1996483bbe1a01de42ef9e1f4ead7f57,press_dgm_usms_mentioner_entities__1996483bbe1a01de42ef9e1f4ead7f57
wcp,Washington City Paper,dc,agency;agency leadership;courthouse,local news,37.0344594,-95.6540104,,,LocalNews,Washington City Paper,,press_dgm_usms_mentioner_entities,267ce59b8878542e87cc344f381fc686,press_dgm_usms_mentioner_entities__267ce59b8878542e87cc344f381fc686
washingtonian,Washingtonian,dc,agency;agency leadership;courthouse,local news,37.0344594,-95.6540104,,,LocalNews,Washingtonian,,press_dgm_usms_mentioner_entities,bba7e5b6ffdb0dd46d7df3bf7d8dc632,press_dgm_usms_mentioner_entities__bba7e5b6ffdb0dd46d7df3bf7d8dc632
washblade,Washington Blade,dc,agency;agency leadership;courthouse,local news,37.0344594,-95.6540104,,,LocalNews,Washington Blade,,press_dgm_usms_mentioner_entities,b01ece050073e669c11957ba3675a7f1,press_dgm_usms_mentioner_entities__b01ece050073e669c11957ba3675a7f1
nbcdfw,NBC Dallas-Fort Worth,dallas,agency;agency leadership;courthouse,local news,32.7766642,-96.7969879,,,LocalNews,NBC Dallas-Fort Worth,,press_dgm_usms_mentioner_entities,59b90009d3a90d60fdb8a80d11ca50a1,press_dgm_usms_mentioner_entities__59b90009d3a90d60fdb8a80d11ca50a1
fox4,FOX 4 News,dallas,agency;agency leadership;courthouse,local news,32.7766642,-96.7969879,,,LocalNews,FOX 4 News,,press_dgm_usms_mentioner_entities,de9975465cfff2c5910acf3d01e12d26,press_dgm_usms_mentioner_entities__de9975465cfff2c5910acf3d01e12d26
keratx,Kera,dallas,agency;agency leadership;courthouse,local news,32.7766642,-96.7969879,,,LocalNews,Kera,,press_dgm_usms_mentioner_entities,21b06cbff015592d3fce8ae2616e8411,press_dgm_usms_mentioner_entities__21b06cbff015592d3fce8ae2616e8411
cbsdfw,CBS 11 News,dallas,agency;agency leadership;courthouse,local news,32.7766642,-96.7969879,,,LocalNews,CBS 11 News,,press_dgm_usms_mentioner_entities,fbf083da53e7a1f7883cb7cd4ccd9fa2,press_dgm_usms_mentioner_entities__fbf083da53e7a1f7883cb7cd4ccd9fa2
wfaa,WFAA,dallas,agency;agency leadership;courthouse,local news,32.7766642,-96.7969879,,,LocalNews,WFAA,,press_dgm_usms_mentioner_entities,7ab9884348d4f0cae43221a3c8b6d27f,press_dgm_usms_mentioner_entities__7ab9884348d4f0cae43221a3c8b6d27f
dallasnewsphoto,The Dallas Morning News,dallas,agency;agency leadership;courthouse,local news,32.7766642,-96.7969879,,,LocalNews,The Dallas Morning News,,press_dgm_usms_mentioner_entities,2bb05ea76e391944b466ea0b9581b41a,press_dgm_usms_mentioner_entities__2bb05ea76e391944b466ea0b9581b41a
dallas_observer,Dallas Observer,dallas,agency;agency leadership;courthouse,local news,32.7766642,-96.7969879,,,LocalNews,Dallas Observer,,press_dgm_usms_mentioner_entities,33eda5da0623462d3d2f08a021acc948,press_dgm_usms_mentioner_entities__33eda5da0623462d3d2f08a021acc948
startelegram,For Worth Star-Telegram,dallas,agency;agency leadership;courthouse,local news,32.7766642,-96.7969879,,,LocalNews,For Worth Star-Telegram,,press_dgm_usms_mentioner_entities,1d4c72cbbd090e77e8a022f849d8df09,press_dgm_usms_mentioner_entities__1d4c72cbbd090e77e8a022f849d8df09
aldiadallas,Al Dia Dallas,dallas,agency;agency leadership;courthouse,local news,32.7766642,-96.7969879,,,LocalNews,Al Dia Dallas,,press_dgm_usms_mentioner_entities,1af221cfe509e47cd64c0bf77fad5527,press_dgm_usms_mentioner_entities__1af221cfe509e47cd64c0bf77fad5527
kprc2,KPRC 2 Houston,houston,agency;agency leadership;courthouse,local news,29.7604267,-95.3698028,,,LocalNews,KPRC 2 Houston,,press_dgm_usms_mentioner_entities,dcc467212a8433fc7d3fb4a6b341634a,press_dgm_usms_mentioner_entities__dcc467212a8433fc7d3fb4a6b341634a
abc13houston,ABC13,houston,agency;agency leadership;courthouse,local news,29.7604267,-95.3698028,,,LocalNews,ABC13,,press_dgm_usms_mentioner_entities,5f3d537c3bbdea891486bdce3b713a8a,press_dgm_usms_mentioner_entities__5f3d537c3bbdea891486bdce3b713a8a
houstonpress,Houston Press,houston,agency;agency leadership;courthouse,local news,29.7604267,-95.3698028,,,LocalNews,Houston Press,,press_dgm_usms_mentioner_entities,b26d486e58eab8990b46be1d19f63655,press_dgm_usms_mentioner_entities__b26d486e58eab8990b46be1d19f63655
click2houston12,Click2Houston,houston,agency;agency leadership;courthouse,local news,29.7604267,-95.3698028,,,LocalNews,Click2Houston,,press_dgm_usms_mentioner_entities,1da7bf1c48a14725b6c8c0be96074504,press_dgm_usms_mentioner_entities__1da7bf1c48a14725b6c8c0be96074504
houstonchron,Houston Chronicle,houston,agency;agency leadership;courthouse,local news,29.7604267,-95.3698028,,,LocalNews,Houston Chronicle,,press_dgm_usms_mentioner_entities,819656c6576c6a8326e2e9953eec5b7d,press_dgm_usms_mentioner_entities__819656c6576c6a8326e2e9953eec5b7d
