german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
albert-niemann-strasse,"Albert-Niemann-strasse in Hanover, Germany",52.3622203,9.7563057,1,,,,,,,,,ForeignMinister,"Albert-Niemann-strasse in Hanover, Germany",,german_fires_hannover_locations,a424340d26593a0585379bca0d410347,german_fires_hannover_locations__b90ebf315fd982cd2bb8dc145bf2e921
albert-schweitzer-hof,"Albert-Schweitzer-Hof in Hanover, Germany",52.3632687,9.8207656,1,,,,,,,,,Keyphrase,"Albert-Schweitzer-Hof in Hanover, Germany",,german_fires_hannover_locations,1170f68ec4e4f4e85da5f10fd6eede4d,german_fires_hannover_locations__4c07c23d3634f7c2bc5c6aad2177234c
albertstrasse,"Albertstrasse in Hanover, Germany",52.3734788,9.7099453,1,,,,,,,,,Consulates,"Albertstrasse in Hanover, Germany",,german_fires_hannover_locations,2dd99dd8a87f9adab442cc83bd0b7888,german_fires_hannover_locations__ecb05196550ac719166a93adc2b3a256
albrecht-schaeffer-weg,"Albrecht-Schaeffer-Weg in Hanover, Germany",52.3550664,9.6526337,1,,,,,,,,,CompanyKeyword,"Albrecht-Schaeffer-Weg in Hanover, Germany",,german_fires_hannover_locations,15696076af73d284e2f15e27c8401ceb,german_fires_hannover_locations__a17c93ba7d1aed6ba000717d1f9930fc
albrechtstrasse,"Albrechtstrasse in Hanover, Germany",52.382019,9.8342565,1,,,,,,,,,FTO,"Albrechtstrasse in Hanover, Germany",,german_fires_hannover_locations,de0a74e4f24461c2318911d965482323,german_fires_hannover_locations__52488e4bd584d7959f769c9a949c335a
alemannstrasse,"Alemannstrasse in Hanover, Germany",52.3916441,9.7322921,1,,,,,,,,,Refinery,"Alemannstrasse in Hanover, Germany",,german_fires_hannover_locations,f73082fbe733d04764708454ae20a6cd,german_fires_hannover_locations__b321b767298f86ec40ce4d695e69f88e
alexander-aue-weg,"Alexander-Aue-Weg in Hanover, Germany",52.3854178,9.6624291,1,,,,,,,,,Pipeline,"Alexander-Aue-Weg in Hanover, Germany",,german_fires_hannover_locations,10992d11a55c5f8043683ba9f6d98af3,german_fires_hannover_locations__90336e8a348ee2f7655952d22e1f4b9a
alexanderstrasse,"Alexanderstrasse in Hanover, Germany",52.373813,9.7451709,1,,,,,,,,,Keyphrase,"Alexanderstrasse in Hanover, Germany",,german_fires_hannover_locations,e55cb99723850c82068fa241f01bec64,german_fires_hannover_locations__c83db23e0d457642afbefce7a87a2b7c
alfred-hoehne-weg,"Alfred-Hoehne-Weg in Hanover, Germany",52.441183,9.798571,1,,,,,,,,,Legislator,"Alfred-Hoehne-Weg in Hanover, Germany",,german_fires_hannover_locations,616330d807bbd2a93f955c8820cf2b63,german_fires_hannover_locations__0c4f054b87f1bc471a4a8ffc395d7698
alfred-hohne-weg,"Alfred-Hohne-Weg in Hanover, Germany",52.441183,9.798571,1,,,,,,,,,AAEntity,"Alfred-Hohne-Weg in Hanover, Germany",,german_fires_hannover_locations,2e4503e2933157d11c483f94b986bfbf,german_fires_hannover_locations__bfa2fa0245f753be66438cbce6e44c34
alfred-wilm-strasse,"Alfred-Wilm-strasse in Hanover, Germany",52.3729258,9.6909291,1,,,,,,,,,LegislativeCommittee,"Alfred-Wilm-strasse in Hanover, Germany",,german_fires_hannover_locations,3f4e92c4ad1b1896f8870e89b1ee8ed5,german_fires_hannover_locations__1c9f8f7cf985f39c18e244893316451c
algermissener strasse,"Algermissener strasse in Hanover, Germany",52.3321828,9.7984591,1,,,,,,,,,Media,"Algermissener strasse in Hanover, Germany",,german_fires_hannover_locations,5c0fe7d7e09a42460cfb3dba6b3993b6,german_fires_hannover_locations__33feaedcaa93d20f9b91fa73eb8b699a
alleehof,"Alleehof in Hanover, Germany",52.3895824,9.708506,1,,,,,,,,,LegislativeCommittee,"Alleehof in Hanover, Germany",,german_fires_hannover_locations,44d6c55d68540aeb9b8c146fb1350cc9,german_fires_hannover_locations__e416571d69a18c95ad479374993d719c
alleestrasse,"Alleestrasse in Hanover, Germany",52.3901302,9.7085924,1,,,,,,,,,ForeignMinister,"Alleestrasse in Hanover, Germany",,german_fires_hannover_locations,3a6acafbac3199c7dbd4543a499f4640,german_fires_hannover_locations__93376da0c335535f1073acc3805fee36
allensteiner weg,"Allensteiner Weg in Hanover, Germany",52.4152137,9.7826669,1,,,,,,,,,Exec,"Allensteiner Weg in Hanover, Germany",,german_fires_hannover_locations,4d94e2fe9bbcbca736c38655b0628c33,german_fires_hannover_locations__df877ac96ee6caedefb37274f7a251d6
allerbroken,"Allerbroken in Hanover, Germany",52.4244752,9.7050118,1,,,,,,,,,FTO,"Allerbroken in Hanover, Germany",,german_fires_hannover_locations,77cfda17ce6a35c354b9b52b4188c4ed,german_fires_hannover_locations__81098d10cc2e677ff72fdf619b7634c3
allerstrasse,"Allerstrasse in Hanover, Germany",52.3346899,9.769135,1,,,,,,,,,Pipeline,"Allerstrasse in Hanover, Germany",,german_fires_hannover_locations,2181cc18944708daf5861cad5e9bbc01,german_fires_hannover_locations__55908e39b4d7a67dd0ef0e195c168521
allerweg,"Allerweg in Hanover, Germany",52.3619768,9.7187349,1,,,,,,,,,Shipping,"Allerweg in Hanover, Germany",,german_fires_hannover_locations,531107b16dbf744119bcf3c387650eb1,german_fires_hannover_locations__eae7084cb133e1825ef5939404cfb7ad
allmersstrasse,"Allmersstrasse in Hanover, Germany",52.3586649,9.7525996,1,,,,,,,,,IndustryTerm,"Allmersstrasse in Hanover, Germany",,german_fires_hannover_locations,a12a471a75f12bbbc76decdbec5cc5c5,german_fires_hannover_locations__4d5d3688fb76b77d287332dee05dff9e
almrothstrasse,"Almrothstrasse in Hanover, Germany",52.3325788,9.7692196,1,,,,,,,,,Person,"Almrothstrasse in Hanover, Germany",,german_fires_hannover_locations,a89414cba6555280fa3ad6d11848eab2,german_fires_hannover_locations__25d3117d83a373673851af39803568ab
almscher bruch,"Almscher Bruch in Hanover, Germany",52.3713656,9.7389791,1,,,,,,,,,Pipeline,"Almscher Bruch in Hanover, Germany",,german_fires_hannover_locations,2cdc51864193f74fcc1b806a73a4b0b7,german_fires_hannover_locations__72a9342df21c327d00ba11e555b03d6d
alpershof,"Alpershof in Hanover, Germany",52.372227,9.6720149,1,,,,,,,,,Shipping,"Alpershof in Hanover, Germany",,german_fires_hannover_locations,434fd7818c56eafefa16e8afb862e7ed,german_fires_hannover_locations__2b61b47d6328e9bcba8773fb7a230b5e
alt vinnhorst,"Alt Vinnhorst in Hanover, Germany",52.4232089,9.7040241,1,,,,,,,,,IndustryTerm,"Alt Vinnhorst in Hanover, Germany",,german_fires_hannover_locations,522d61762f3a94721100ea6315bdce2d,german_fires_hannover_locations__ad0189c5b4b84c2907e73edcb82e41de
alt-vinnhorst,"Alt-Vinnhorst in Hanover, Germany",52.4232089,9.7040241,1,,,,,,,,,Person,"Alt-Vinnhorst in Hanover, Germany",,german_fires_hannover_locations,c4aff11107d21141a57a78d25c4d068e,german_fires_hannover_locations__fe6ec6eed2f16d0ad535d2ff8607b4ee
alte bemeroder strasse,"Alte Bemeroder strasse in Hanover, Germany",52.3440859,9.8244028,1,,,,,,,,,Diplomat,"Alte Bemeroder strasse in Hanover, Germany",,german_fires_hannover_locations,4f1e8a3f798a68c8dcd1c275a777b99b,german_fires_hannover_locations__b349321ae89b5adc01797e980f33fdcb
alte celler heerstrasse,"Alte Celler Heerstrasse in Hanover, Germany",52.6378019,9.4655976,1,,,,,,,,,Pipeline,"Alte Celler Heerstrasse in Hanover, Germany",,german_fires_hannover_locations,85d625cf669071207966e9c621d96657,german_fires_hannover_locations__dc35bb8d56eb394b4410d093a9a553c6
alte dohrener strasse,"Alte Dohrener strasse in Hanover, Germany",52.3568099,9.7507918,1,,,,,,,,,Keyphrase,"Alte Dohrener strasse in Hanover, Germany",,german_fires_hannover_locations,0adc1fe9c3d682aa7f07184f6be42277,german_fires_hannover_locations__f6e1bde93034b197b46ab60365a84ca4
alte gehagestrasse,"Alte Gehagestrasse in Hanover, Germany",52.3843547,9.8339815,1,,,,,,,,,IndustryTerm,"Alte Gehagestrasse in Hanover, Germany",,german_fires_hannover_locations,3a31bff3fd25fa69c6ea2d0d812c150f,german_fires_hannover_locations__8a81e8097aa5d0ab1fe9e09b61119291
alte gartnerei,"Alte Gartnerei in Hanover, Germany",52.4180288,9.8036317,1,,,,,,,,,Exec,"Alte Gartnerei in Hanover, Germany",,german_fires_hannover_locations,8db478e2397794ce647928004d40364c,german_fires_hannover_locations__1ed98e25a2726c85da973e580877e8eb
alte heide,"Alte Heide in Hanover, Germany",52.4190001,9.7769544,1,,,,,,,,,AAEntity,"Alte Heide in Hanover, Germany",,german_fires_hannover_locations,056ab7093ccf1d324149c4702eb5f032,german_fires_hannover_locations__1fd6ab454f9f23487edf1dcea7e8cfd6
alte herrenhauser strasse,"Alte Herrenhauser strasse in Hanover, Germany",52.3917559,9.6939714,1,,,,,,,,,Refinery,"Alte Herrenhauser strasse in Hanover, Germany",,german_fires_hannover_locations,a93fb8616c9f83ec104b6eb4457e2b38,german_fires_hannover_locations__429d279e47bbbacf04aa8b9a716bb332
alte kronsbergstrasse,"Alte Kronsbergstrasse in Hanover, Germany",52.3192144,9.8096272,1,,,,,,,,,CompanyKeyword,"Alte Kronsbergstrasse in Hanover, Germany",,german_fires_hannover_locations,c824d0c39c35967663f307d8c06823c7,german_fires_hannover_locations__cc22c123256c23fbbc13600ec7d7ef90
alte ladestrasse,"Alte Ladestrasse in Hanover, Germany",52.3880238,9.7247837,1,,,,,,,,,CompanyKeyword,"Alte Ladestrasse in Hanover, Germany",,german_fires_hannover_locations,d440c58f239bff16d2bb3d56baba2d23,german_fires_hannover_locations__93914fe1b9d4b6b8d2f90e28e84ab938
alte peiner heerstrasse,"Alte Peiner Heerstrasse in Hanover, Germany",52.41011,9.8431713,1,,,,,,,,,IndustryTerm,"Alte Peiner Heerstrasse in Hanover, Germany",,german_fires_hannover_locations,548dc708ac8ef5d1b7a393cf02437ad2,german_fires_hannover_locations__7fb2fcc7dd1eb0e9e55531301717fc39
alte schmiede,"Alte Schmiede in Hanover, Germany",52.3891478,9.8521253,1,,,,,,,,,Person,"Alte Schmiede in Hanover, Germany",,german_fires_hannover_locations,7fc4f577b1568be94428e99acbe1c36b,german_fires_hannover_locations__857be617da384a3cbf3a57a03e9a067e
alte speicherstrasse,"Alte Speicherstrasse in Hanover, Germany",52.3671638,9.6885967,1,,,,,,,,,FTO,"Alte Speicherstrasse in Hanover, Germany",,german_fires_hannover_locations,5902fee6f426165de15bbe9a151fd161,german_fires_hannover_locations__8adc945b21f92e322c1b18a32159bcb7
alte stockener strasse,"Alte Stockener strasse in Hanover, Germany",52.4109636,9.6539669,1,,,,,,,,,space,"Alte Stockener strasse in Hanover, Germany",,german_fires_hannover_locations,507117123cb9e16e5d4c853cce0746e2,german_fires_hannover_locations__3fc531709871c521e5d4ccbbc506b352
alte ziegelei,"Alte Ziegelei in Hanover, Germany",52.4006844,9.6651991,1,,,,,,,,,Exec,"Alte Ziegelei in Hanover, Germany",,german_fires_hannover_locations,47c76c0ae0efffbe1699b673f9240d3e,german_fires_hannover_locations__b8a594118be8143cc788b4843b5d992e
altenauer weg,"Altenauer Weg in Hanover, Germany",52.4017286,9.6905612,1,,,,,,,,,Shipping,"Altenauer Weg in Hanover, Germany",,german_fires_hannover_locations,fbc6abca01c13250d7c6b5b4c531b8a0,german_fires_hannover_locations__82c7739dab438767b172408ac3494b29
altenbekener damm,"Altenbekener Damm in Hanover, Germany",52.3559859,9.7576486,1,,,,,,,,,Organization,"Altenbekener Damm in Hanover, Germany",,german_fires_hannover_locations,ab747648b72648489451445b8e3c7389,german_fires_hannover_locations__05b95b41176a23c8bc51b021fddb9ab4
alter damm,"Alter Damm in Hanover, Germany",52.4283507,9.6539918,1,,,,,,,,,Pipeline,"Alter Damm in Hanover, Germany",,german_fires_hannover_locations,3d664b745ee3b74a57b2fef3b5bd884c,german_fires_hannover_locations__b4c60f54985eb6f3d33f1660130c5172
alter flughafen,"Alter Flughafen in Hanover, Germany",52.4164214,9.742891,1,,,,,,,,,Keyphrase,"Alter Flughafen in Hanover, Germany",,german_fires_hannover_locations,5f04d9bc82fda0d9ac86edd6833c1ee7,german_fires_hannover_locations__0de2d04e0a65f0f631b0a5228edb700f
alter gutshof,"Alter Gutshof in Hanover, Germany",52.4075084,9.6275148,1,,,,,,,,,Exec,"Alter Gutshof in Hanover, Germany",,german_fires_hannover_locations,91f851efa3471f2ab9623be0f336e961,german_fires_hannover_locations__d8c277f7dfe9f8575fa1c236961e41e7
alter muhlenkamp,"Alter Muhlenkamp in Hanover, Germany",52.4206412,9.8126552,1,,,,,,,,,ForeignMinistry,"Alter Muhlenkamp in Hanover, Germany",,german_fires_hannover_locations,8edc21a70f551c81c1fc44eb4ce6a1cd,german_fires_hannover_locations__f3e0ee2f9a599e4389c06432978712aa
altes dorf,"Altes Dorf in Hanover, Germany",52.366045,9.6712139,1,,,,,,,,,ForeignMinister,"Altes Dorf in Hanover, Germany",,german_fires_hannover_locations,482cd4a406c5255b3e2f45c3e780cb05,german_fires_hannover_locations__a6789c741f90970fc601b3b91cd029bc
altmarkhof,"Altmarkhof in Hanover, Germany",52.4169424,9.7642678,1,,,,,,,,,DiplomaticFacilities,"Altmarkhof in Hanover, Germany",,german_fires_hannover_locations,72e6c96fab5fdc9b5069675444b56ca7,german_fires_hannover_locations__fefcdcff9a0aa9ebf52f8c69ba520f24
alvenslebenstrasse,"Alvenslebenstrasse in Hanover, Germany",52.397542,9.7413379,1,,,,,,,,,ForeignMinistry,"Alvenslebenstrasse in Hanover, Germany",,german_fires_hannover_locations,f64baadf155c6da6302385e67f6b2089,german_fires_hannover_locations__9cfcfe0cfd396afb4e595faf39d6eb43
alveser weg,"Alveser Weg in Hanover, Germany",52.4012017,9.6667791,1,,,,,,,,,Pipeline,"Alveser Weg in Hanover, Germany",,german_fires_hannover_locations,245ab12981ae977daa025babdeb57bf1,german_fires_hannover_locations__d46d97888964e42dec4fd436d23ef6f3
am ahlemer holz,"Am Ahlemer Holz in Hanover, Germany",52.3810951,9.6564116,1,,,,,,,,,FTO,"Am Ahlemer Holz in Hanover, Germany",,german_fires_hannover_locations,9eda64f8b17e1a3000897df827a6ff54,german_fires_hannover_locations__5f85f3df034de4aacc53fe61341f5c1d
am ahlemer turm,"Am Ahlemer Turm in Hanover, Germany",52.3830917,9.6577883,1,,,,,,,,,News,"Am Ahlemer Turm in Hanover, Germany",,german_fires_hannover_locations,47bce8f918eee9e7a395a0d4efbe7e00,german_fires_hannover_locations__19f1057f88e80c10e362341c2e08aad5
am ahltener weg,"Am Ahltener Weg in Hanover, Germany",52.3673851,9.8677398,1,,,,,,,,,Wells,"Am Ahltener Weg in Hanover, Germany",,german_fires_hannover_locations,6ef13fd86196a1514a70ae40f62d70bb,german_fires_hannover_locations__28ea138e0ccefb49078874f37a06e1c9
am alten damme,"Am Alten Damme in Hanover, Germany",52.3758916,9.7320104,1,,,,,,,,,ForeignMinistry,"Am Alten Damme in Hanover, Germany",,german_fires_hannover_locations,0dae883d26950726659684bf3dd9b65b,german_fires_hannover_locations__925ec24ed8c184f927d2fde06afb7f5f
am alten forsthaus,"Am Alten Forsthaus in Hanover, Germany",52.3937485,9.8546334,1,,,,,,,,,space,"Am Alten Forsthaus in Hanover, Germany",,german_fires_hannover_locations,adb714e1ae3de1ea1360924bab88c5df,german_fires_hannover_locations__e06359e0c43404198c9074064f80b739
am alten friedhof,"Am Alten Friedhof in Hanover, Germany",52.3882096,9.8485856,1,,,,,,,,,Refinery,"Am Alten Friedhof in Hanover, Germany",,german_fires_hannover_locations,1401a648a2f16c8b10282cd2261f86a1,german_fires_hannover_locations__606be2530920038dde106ff158f6685a
am alten gehage,"Am Alten Gehage in Hanover, Germany",52.4256979,9.7838907,1,,,,,,,,,News,"Am Alten Gehage in Hanover, Germany",,german_fires_hannover_locations,febbaca5ea3bd9ddebc512e1c9158822,german_fires_hannover_locations__7af839ea6c2c4e0741849c854aa37ac5
am alten saupark,"Am Alten Saupark in Hanover, Germany",52.4053398,9.8424608,1,,,,,,,,,ForeignMinistry,"Am Alten Saupark in Hanover, Germany",,german_fires_hannover_locations,e110ff26a54ff97ad543f9709feb883b,german_fires_hannover_locations__004254c3d9cafe8aa489d54f44408df7
am andreashof,"Am Andreashof in Hanover, Germany",52.4156828,9.7041695,1,,,,,,,,,FTO,"Am Andreashof in Hanover, Germany",,german_fires_hannover_locations,c15a49048f59a5872166aa18532b6f65,german_fires_hannover_locations__174fba1228ed2fd26c08c56a25b043f6
am annateich,"Am Annateich in Hanover, Germany",52.3743025,9.8171482,1,,,,,,,,,Refinery,"Am Annateich in Hanover, Germany",,german_fires_hannover_locations,0ccd5236e205e63cde9c577b4b11e4ec,german_fires_hannover_locations__d237047c92c430600877669ec8635dbc
am archiv,"Am Archiv in Hanover, Germany",52.3696617,9.7299213,1,,,,,,,,,Keyphrase,"Am Archiv in Hanover, Germany",,german_fires_hannover_locations,d3acb1c6507746f8e390505ee66edf3f,german_fires_hannover_locations__6a5f168e111c8f9af9b572a38e9958b4
am asphaltberge,"Am Asphaltberge in Hanover, Germany",52.3739664,9.6608954,1,,,,,,,,,Person,"Am Asphaltberge in Hanover, Germany",,german_fires_hannover_locations,2388674d9fd166077228298c0f3a2a05,german_fires_hannover_locations__408d74881d24d3504600a40fe6115279
am bache,"Am Bache in Hanover, Germany",52.360364,9.8562752,1,,,,,,,,,Legislator,"Am Bache in Hanover, Germany",,german_fires_hannover_locations,6728986fed23d1eda266db96b8320457,german_fires_hannover_locations__def6da319e6a1bc8ec11c37184111386
am bahndamm,"Am Bahndamm in Hanover, Germany",52.3862446,9.6666783,1,,,,,,,,,ForeignMinister,"Am Bahndamm in Hanover, Germany",,german_fires_hannover_locations,b2765ab185461278916be49ebf0c76a4,german_fires_hannover_locations__009e7cf4a59ba897e85888c47c6e93c7
am beekestrand,"Am Beekestrand in Hanover, Germany",52.3438806,9.7363441,1,,,,,,,,,IndustryTerm,"Am Beekestrand in Hanover, Germany",,german_fires_hannover_locations,e55c02e2bd8676fbd66185b563d3f07b,german_fires_hannover_locations__e913bfc0853fbb9c1ad5914d08fcd3e9
am birkenwaldchen,"Am Birkenwaldchen in Hanover, Germany",52.3983126,9.8495278,1,,,,,,,,,DiplomaticFacilities,"Am Birkenwaldchen in Hanover, Germany",,german_fires_hannover_locations,65a6d279fdc170345d40d28a74ce5e05,german_fires_hannover_locations__978e7592f5aa5d7fde4eb9661e0aad1f
am blauen see,"Am Blauen See in Hanover, Germany",52.4021852,9.8536384,1,,,,,,,,,FTO,"Am Blauen See in Hanover, Germany",,german_fires_hannover_locations,be601f17106fc7631ce3cd017ece46e1,german_fires_hannover_locations__d958e13dc18ee032648660e63c8d10de
am bokemahle,"Am Bokemahle in Hanover, Germany",52.3679887,9.7530357,1,,,,,,,,,DiplomaticFacilities,"Am Bokemahle in Hanover, Germany",,german_fires_hannover_locations,c7fa3e3e5780c0dea4ba7d5eabd89ba4,german_fires_hannover_locations__e93537410b36f262260dad8991650e6b
am brabrinke,"Am Brabrinke in Hanover, Germany",52.3225909,9.7888291,1,,,,,,,,,IndustryTerm,"Am Brabrinke in Hanover, Germany",,german_fires_hannover_locations,37359f45b242156d4c4d39b75684fdda,german_fires_hannover_locations__1a8fe1172e84057d0c1cdce1935d394d
am brambusch,"Am Brambusch in Hanover, Germany",52.4428585,9.7949089,1,,,,,,,,,Keyphrase,"Am Brambusch in Hanover, Germany",,german_fires_hannover_locations,31ab254717248aa01f1235ad9ee19b90,german_fires_hannover_locations__fad8d51a4ca78b7aacbcbe5502226239
am brinker hafen,"Am Brinker Hafen in Hanover, Germany",52.4174909,9.71938,1,,,,,,,,,space,"Am Brinker Hafen in Hanover, Germany",,german_fires_hannover_locations,38ab830a9a030a5aa7cc9307a46c2ca1,german_fires_hannover_locations__37c3f0114e26589973b56487f1e88591
am brombeerhag,"Am Brombeerhag in Hanover, Germany",52.3401065,9.700491,1,,,,,,,,,Shipping,"Am Brombeerhag in Hanover, Germany",,german_fires_hannover_locations,cbfa805e9a680fe63247379c9fd07c30,german_fires_hannover_locations__169e239adb70bea62c659621127c9eeb
am bruckenhaus,"Am Bruckenhaus in Hanover, Germany",52.3330624,9.7596198,1,,,,,,,,,Pipeline,"Am Bruckenhaus in Hanover, Germany",,german_fires_hannover_locations,b649f5b2bad6e34d983043a7e0a0b1dc,german_fires_hannover_locations__ed24fe85433a3a3f8856db9ae8fef097
am buchenberge,"Am Buchenberge in Hanover, Germany",52.3821034,9.6687403,1,,,,,,,,,Media,"Am Buchenberge in Hanover, Germany",,german_fires_hannover_locations,1238eef62248d75e4e468041998435a2,german_fires_hannover_locations__e8f2c3da8434dce2c843d2cdd64a5bea
am deichhof,"Am Deichhof in Hanover, Germany",52.3461155,9.7306553,1,,,,,,,,,Refinery,"Am Deichhof in Hanover, Germany",,german_fires_hannover_locations,3aa3d26b41089c9984c2576038e01fc6,german_fires_hannover_locations__707f19d6ccfe386a6115cd70d3695992
am dennenkamp,"Am Dennenkamp in Hanover, Germany",52.3270944,9.798014,1,,,,,,,,,FTO,"Am Dennenkamp in Hanover, Germany",,german_fires_hannover_locations,80ac16aa46c74ae91c45284647e5d45c,german_fires_hannover_locations__5529bb8c9017664d5aba19d9160d47c0
am dornbusch,"Am Dornbusch in Hanover, Germany",52.3870217,9.6711531,1,,,,,,,,,Person,"Am Dornbusch in Hanover, Germany",,german_fires_hannover_locations,c73224e3209436c7c2a70b8359360a67,german_fires_hannover_locations__63a89b891c8606d95e460dec26bc47ec
