keyword,caption_name,topic_id,type,groups,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
oneok,US oil and gas company ONEOK,188162;188132,company keyword,oneok,cbea84665f67a6315a77dc1d6f2e9388,CompanyKeyword,US oil and gas company ONEOK,,og_mentionee_v3,eff4129d87f94d01c2656acbf9b22189,og_mentionee_v3__480d0f870f385e5245d1a77a4cc66a09
#onesubsea,US oil and gas company OneSubsea,188162;188132,company keyword,schlumberger;onesubsea;onesubsea,48f1f48598d2c89e93926fa573f7f960,CompanyKeyword,US oil and gas company OneSubsea,,og_mentionee_v3,f9de48bdfc1aa0d00cd73b5c83591552,og_mentionee_v3__9c4450de10ad69643b0d8065b8079f21
onesubsea,US oil and gas company OneSubsea,188162;188132,company keyword,schlumberger;onesubsea;onesubsea,48f1f48598d2c89e93926fa573f7f960,CompanyKeyword,US oil and gas company OneSubsea,,og_mentionee_v3,e18d744e5b326e48e37355de3d7226c6,og_mentionee_v3__9c4450de10ad69643b0d8065b8079f21
#pbf energy,US oil and gas company PBF Energy,188162;188132,company keyword,pbf energy,2033112339ca9f92c198e156f2fbe9da,CompanyKeyword,US oil and gas company PBF Energy,,og_mentionee_v3,21a4f273c9ddece9c99b984ac8f0efca,og_mentionee_v3__e32ba59dcc607843d6bbc67b86567a69
pbf energy,US oil and gas company PBF Energy,188162;188132,company keyword,pbf energy,2033112339ca9f92c198e156f2fbe9da,CompanyKeyword,US oil and gas company PBF Energy,,og_mentionee_v3,dce2ec236aac41b4f1d5f4872ca1c19c,og_mentionee_v3__e32ba59dcc607843d6bbc67b86567a69
@phillips66,US oil and gas company Phillips 66,188162;188132,company handle,phillips66;phillips 66,5496eaaf1e8bc00526cbf0a29f55ce62,CompanyHandle,US oil and gas company Phillips 66,,og_mentionee_v3,91a43e69eb5f97e41e361e49edfee2ca,og_mentionee_v3__2287480c9651376687ba08a7b1294b96
@phillips66co,US oil and gas company Phillips 66,188162;188132,company handle,phillips66co;phillips 66,5496eaaf1e8bc00526cbf0a29f55ce62,CompanyHandle,US oil and gas company Phillips 66,,og_mentionee_v3,05fd463ed1156700b2909e57693e0a92,og_mentionee_v3__2287480c9651376687ba08a7b1294b96
@phillips66gas,US oil and gas company Phillips 66,188162;188132,company handle,phillips 66;phillips66gas;phillips 66 gas,5496eaaf1e8bc00526cbf0a29f55ce62,CompanyHandle,US oil and gas company Phillips 66,,og_mentionee_v3,5d497018bc8a14c7edc0e994988f1ef9,og_mentionee_v3__2287480c9651376687ba08a7b1294b96
@phillips66media,US oil and gas company Phillips 66,188162;188132,company handle,phillips66media;phillips 66,5496eaaf1e8bc00526cbf0a29f55ce62,CompanyHandle,US oil and gas company Phillips 66,,og_mentionee_v3,0a3f4651af535edfe7a746f60af336e4,og_mentionee_v3__2287480c9651376687ba08a7b1294b96
@phillips66uk,US oil and gas company Phillips 66,188162;188132,company handle,phillips 66;phillips66uk;phillips 66 uk,5496eaaf1e8bc00526cbf0a29f55ce62,CompanyHandle,US oil and gas company Phillips 66,,og_mentionee_v3,1b6d4481bd1a7f935a9966235e944e5b,og_mentionee_v3__2287480c9651376687ba08a7b1294b96
#phillips 66,US oil and gas company Phillips 66,188162;188132,company keyword,phillips 66,5496eaaf1e8bc00526cbf0a29f55ce62,CompanyKeyword,US oil and gas company Phillips 66,,og_mentionee_v3,28ec14c8e38d4990339d43265df617b1,og_mentionee_v3__2287480c9651376687ba08a7b1294b96
#phillips 66 gas,US oil and gas company Phillips 66,188162;188132,company keyword,phillips 66;phillips 66;phillips 66 gas,5496eaaf1e8bc00526cbf0a29f55ce62,CompanyKeyword,US oil and gas company Phillips 66,,og_mentionee_v3,c5042ffbf6582dba01a8a347b1e96fbd,og_mentionee_v3__2287480c9651376687ba08a7b1294b96
phillips 66,US oil and gas company Phillips 66,188162;188132,company keyword,phillips 66,5496eaaf1e8bc00526cbf0a29f55ce62,CompanyKeyword,US oil and gas company Phillips 66,,og_mentionee_v3,9894b8c48fa5d8e68e7252d88af4af36,og_mentionee_v3__2287480c9651376687ba08a7b1294b96
phillips 66 gas,US oil and gas company Phillips 66,188162;188132,company keyword,phillips 66;phillips 66;phillips 66 gas,5496eaaf1e8bc00526cbf0a29f55ce62,CompanyKeyword,US oil and gas company Phillips 66,,og_mentionee_v3,cb08161436e9eda4fbf540b8e3b0b2a3,og_mentionee_v3__2287480c9651376687ba08a7b1294b96
@pxdtweets,US oil and gas company Pioneer Natural Resources,188162;188132,company handle,pxdtweets;pioneer natural resources,4da1d74b6c7115e01d5d898dade8431f,CompanyHandle,US oil and gas company Pioneer Natural Resources,,og_mentionee_v3,f5638a9656b32c214277b201afacb517,og_mentionee_v3__7f991d9db7737bbf612606c4d9e098de
#pioneer natural resources,US oil and gas company Pioneer Natural Resources,188162;188132,company keyword,pioneer natural resources,4da1d74b6c7115e01d5d898dade8431f,CompanyKeyword,US oil and gas company Pioneer Natural Resources,,og_mentionee_v3,6959c48d9bbed9d39366645206e1d03f,og_mentionee_v3__7f991d9db7737bbf612606c4d9e098de
#بيونير للموارد الطبيعية,US oil and gas company Pioneer Natural Resources,188162;188132,company keyword,pioneer natural resources;بيونير للموارد الطبيعية,4da1d74b6c7115e01d5d898dade8431f,CompanyKeyword,US oil and gas company Pioneer Natural Resources,,og_mentionee_v3,5e18973ac6430ee2aed8841ad48b220e,og_mentionee_v3__7f991d9db7737bbf612606c4d9e098de
#پایونیر نچرال ریسورسز,US oil and gas company Pioneer Natural Resources,188162;188132,company keyword,pioneer natural resources;پایونیر نچرال ریسورسز,4da1d74b6c7115e01d5d898dade8431f,CompanyKeyword,US oil and gas company Pioneer Natural Resources,,og_mentionee_v3,df2250a72f012578d98f8d193e3ac1ba,og_mentionee_v3__7f991d9db7737bbf612606c4d9e098de
pioneer natural resources,US oil and gas company Pioneer Natural Resources,188162;188132,company keyword,pioneer natural resources,4da1d74b6c7115e01d5d898dade8431f,CompanyKeyword,US oil and gas company Pioneer Natural Resources,,og_mentionee_v3,c97d3ce71f26e9845af9df24226b3939,og_mentionee_v3__7f991d9db7737bbf612606c4d9e098de
بيونير للموارد الطبيعية,US oil and gas company Pioneer Natural Resources,188162;188132,company keyword,pioneer natural resources;بيونير للموارد الطبيعية,4da1d74b6c7115e01d5d898dade8431f,CompanyKeyword,US oil and gas company Pioneer Natural Resources,,og_mentionee_v3,f8d1f91187c979e9e88eba17600b1cc3,og_mentionee_v3__7f991d9db7737bbf612606c4d9e098de
پایونیر نچرال ریسورسز,US oil and gas company Pioneer Natural Resources,188162;188132,company keyword,pioneer natural resources;پایونیر نچرال ریسورسز,4da1d74b6c7115e01d5d898dade8431f,CompanyKeyword,US oil and gas company Pioneer Natural Resources,,og_mentionee_v3,27883bac7d9dcfe5aff4665a9235a25c,og_mentionee_v3__7f991d9db7737bbf612606c4d9e098de
#plains gp holdings,US oil and gas company Plains GP Holdings,188162;188132,company keyword,plains gp holdings,8b427bfcbebc3da9dfaffc5bab77e72c,CompanyKeyword,US oil and gas company Plains GP Holdings,,og_mentionee_v3,0efac5f456929382fca61fd50dafd41c,og_mentionee_v3__2b4216f79d67059c8021efd45dc1e848
plains gp holdings,US oil and gas company Plains GP Holdings,188162;188132,company keyword,plains gp holdings,8b427bfcbebc3da9dfaffc5bab77e72c,CompanyKeyword,US oil and gas company Plains GP Holdings,,og_mentionee_v3,99b9db3cc5f038e11a8289fbae277556,og_mentionee_v3__2b4216f79d67059c8021efd45dc1e848
@range_resources,US oil and gas company Range Resources,188162;188132,company handle,range_resources;range resources,,CompanyHandle,US oil and gas company Range Resources,,og_mentionee_v3,578e7ccf412a9a87a8d2f0e137051958,og_mentionee_v3__89e512c29ce64fc3a4006d5e586c2264
#range resources,US oil and gas company Range Resources,188162;188132,company keyword,range resources,,CompanyKeyword,US oil and gas company Range Resources,,og_mentionee_v3,fda4190a1785a49937abc2a0303fe1f6,og_mentionee_v3__89e512c29ce64fc3a4006d5e586c2264
#رنج ریسورسز,US oil and gas company Range Resources,188162;188132,company keyword,range resources;رنج ریسورسز,,CompanyKeyword,US oil and gas company Range Resources,,og_mentionee_v3,7111d30f443f9ccf24737ba19999cc7d,og_mentionee_v3__89e512c29ce64fc3a4006d5e586c2264
range resources,US oil and gas company Range Resources,188162;188132,company keyword,range resources,,CompanyKeyword,US oil and gas company Range Resources,,og_mentionee_v3,747243fd04cbb03164066b9a96ff2e4a,og_mentionee_v3__89e512c29ce64fc3a4006d5e586c2264
رنج ریسورسز,US oil and gas company Range Resources,188162;188132,company keyword,range resources;رنج ریسورسز,,CompanyKeyword,US oil and gas company Range Resources,,og_mentionee_v3,0a1b04623940cc66f1f1480b132213b1,og_mentionee_v3__89e512c29ce64fc3a4006d5e586c2264
#rex american resources,US oil and gas company REX American Resources,188162;188132,company keyword,rex american resources,c6b88bf5aaa59e32a722f2bdc84c5d96,CompanyKeyword,US oil and gas company REX American Resources,,og_mentionee_v3,101f72fe2cd0a6abe5b6067db3a5c49c,og_mentionee_v3__d0e2ec20a91f46c2104225aa22886e89
rex american resources,US oil and gas company REX American Resources,188162;188132,company keyword,rex american resources,c6b88bf5aaa59e32a722f2bdc84c5d96,CompanyKeyword,US oil and gas company REX American Resources,,og_mentionee_v3,fd37e33b1bb536a3910f9b1eb9a6aa68,og_mentionee_v3__d0e2ec20a91f46c2104225aa22886e89
#schlumberger,US oil and gas company Schlumberger,188162;188132,company keyword,schlumberger,48f1f48598d2c89e93926fa573f7f960,CompanyKeyword,US oil and gas company Schlumberger,,og_mentionee_v3,7cf0b92d21789e11e98ef7e826a9c060,og_mentionee_v3__ab2af0c310efe1b402b8d0803d89fdb0
schlumberger,US oil and gas company Schlumberger,188162;188132,company keyword,schlumberger,48f1f48598d2c89e93926fa573f7f960,CompanyKeyword,US oil and gas company Schlumberger,,og_mentionee_v3,d79fbdbb96cb4b4194beb6cf920b570f,og_mentionee_v3__ab2af0c310efe1b402b8d0803d89fdb0
@sempraenergy,US oil and gas company Sempra Energy,188162;188132,company handle,sempraenergy;sempra energy,3dc5e343d2c49be0a1a07f43f5fcf287,CompanyHandle,US oil and gas company Sempra Energy,,og_mentionee_v3,8c10b0d28b3ea22b1993684efe38e28d,og_mentionee_v3__854a74f7d334488dbbfce8447033d52d
#sm energy,US oil and gas company SM Energy,188162;188132,company keyword,sm energy,,CompanyKeyword,US oil and gas company SM Energy,,og_mentionee_v3,e94d07dd5ca71bb51782c87e63aee2cd,og_mentionee_v3__ab75c2704c9d7bd7a0fc1373298284a7
#اس‌ام انرژی,US oil and gas company SM Energy,188162;188132,company keyword,sm energy;اس‌ام انرژی,,CompanyKeyword,US oil and gas company SM Energy,,og_mentionee_v3,0344c7700e87b801f4d0dfb9190d8ebe,og_mentionee_v3__ab75c2704c9d7bd7a0fc1373298284a7
sm energy,US oil and gas company SM Energy,188162;188132,company keyword,sm energy,,CompanyKeyword,US oil and gas company SM Energy,,og_mentionee_v3,5a6c640119bb1cc5da3dffd4ff5417d0,og_mentionee_v3__ab75c2704c9d7bd7a0fc1373298284a7
اس‌ام انرژی,US oil and gas company SM Energy,188162;188132,company keyword,sm energy;اس‌ام انرژی,,CompanyKeyword,US oil and gas company SM Energy,,og_mentionee_v3,575d02f06acbeb4d7bceb3c1f4d6fe57,og_mentionee_v3__ab75c2704c9d7bd7a0fc1373298284a7
#smith bits,US oil and gas company Smith Bits,188162;188132,company keyword,schlumberger;smith bits;smith bits,,CompanyKeyword,US oil and gas company Smith Bits,,og_mentionee_v3,25d2721b578681cfe56961f27ace7bf8,og_mentionee_v3__084a6145dbc72dabe7a1e85a5f4acc03
smith bits,US oil and gas company Smith Bits,188162;188132,company keyword,schlumberger;smith bits;smith bits,,CompanyKeyword,US oil and gas company Smith Bits,,og_mentionee_v3,af7022c688264fb2a0a03a8cd5f6aafb,og_mentionee_v3__084a6145dbc72dabe7a1e85a5f4acc03
#socalgas,US oil and gas company SoCalGas,188162;188132,company keyword,sempra energy;socalgas;socalgas,3dc5e343d2c49be0a1a07f43f5fcf287,CompanyKeyword,US oil and gas company SoCalGas,,og_mentionee_v3,9aac10bc8fcd5060909188d307645d91,og_mentionee_v3__9adcf7a9059d22143cb991f676663972
socalgas,US oil and gas company SoCalGas,188162;188132,company keyword,sempra energy;socalgas;socalgas,3dc5e343d2c49be0a1a07f43f5fcf287,CompanyKeyword,US oil and gas company SoCalGas,,og_mentionee_v3,2a080d142618be3e28111b5ce6da7f9a,og_mentionee_v3__9adcf7a9059d22143cb991f676663972
@swn_r2,US oil and gas company Southwestern Energy,188162;188132,company handle,swn_r2;southwestern energy,41761dbc1e946c456d48c87b11bcd922,CompanyHandle,US oil and gas company Southwestern Energy,,og_mentionee_v3,faca0137b117abd2c830495efd7a779f,og_mentionee_v3__4fc8224b88706ec170f779803b37ead4
#sunoco,US oil and gas company Sunoco,188162;188132,company keyword,sunoco,bc8f9401cc5ca763299a507e96aa3663,CompanyKeyword,US oil and gas company Sunoco,,og_mentionee_v3,ece34a61d87053ce620b9c5f190ff581,og_mentionee_v3__5b588617cedf3a31a848070af3bf66f3
sunoco,US oil and gas company Sunoco,188162;188132,company keyword,sunoco,bc8f9401cc5ca763299a507e96aa3663,CompanyKeyword,US oil and gas company Sunoco,,og_mentionee_v3,e6a84ca0dea3dd621823aebbc26c6825,og_mentionee_v3__5b588617cedf3a31a848070af3bf66f3
@tallgrassenergy,US oil and gas company Tallgrass Energy,188162;188132,company handle,tallgrassenergy;tallgrass energy,8365d926905fb2363c129afac0883aaf,CompanyHandle,US oil and gas company Tallgrass Energy,,og_mentionee_v3,513e5e60231f7aa91a524d9fc7083d03,og_mentionee_v3__9d2521286a7d20f8dd34e103cc646d6c
#tallgrass energy,US oil and gas company Tallgrass Energy,188162;188132,company keyword,tallgrass energy,8365d926905fb2363c129afac0883aaf,CompanyKeyword,US oil and gas company Tallgrass Energy,,og_mentionee_v3,c0b38f04a299fa9b66f9090fdc90c68b,og_mentionee_v3__9d2521286a7d20f8dd34e103cc646d6c
tallgrass energy,US oil and gas company Tallgrass Energy,188162;188132,company keyword,tallgrass energy,8365d926905fb2363c129afac0883aaf,CompanyKeyword,US oil and gas company Tallgrass Energy,,og_mentionee_v3,a24e11e148cf7b5affc9cf278d54edd6,og_mentionee_v3__9d2521286a7d20f8dd34e103cc646d6c
#targa resources,US oil and gas company Targa Resources,188162;188132,company keyword,targa resources,9d9f92edce6520f495a52924edf7d10f,CompanyKeyword,US oil and gas company Targa Resources,,og_mentionee_v3,61a0e863492602e4d3c45c2e992e7414,og_mentionee_v3__51dd54abbb2e0fb6fc113ab5be077015
targa resources,US oil and gas company Targa Resources,188162;188132,company keyword,targa resources,9d9f92edce6520f495a52924edf7d10f,CompanyKeyword,US oil and gas company Targa Resources,,og_mentionee_v3,55c3c4770df9667a05cc8918a7e87550,og_mentionee_v3__51dd54abbb2e0fb6fc113ab5be077015
@tellurianlng,US oil and gas company Tellurian,188162;188132,company handle,tellurianlng;tellurian,ce7ecf5bbf605f80ca0380dd119841f9,CompanyHandle,US oil and gas company Tellurian,,og_mentionee_v3,676be3ad7d04b89238893358fa20c5ee,og_mentionee_v3__1d44e0ec0d87d3279cfc13c4e54fd899
#tellurian,US oil and gas company Tellurian,188162;188132,company keyword,tellurian,ce7ecf5bbf605f80ca0380dd119841f9,CompanyKeyword,US oil and gas company Tellurian,,og_mentionee_v3,9b3e51a43ac2b1262098a58d3f198dc3,og_mentionee_v3__1d44e0ec0d87d3279cfc13c4e54fd899
tellurian,US oil and gas company Tellurian,188162;188132,company keyword,tellurian,ce7ecf5bbf605f80ca0380dd119841f9,CompanyKeyword,US oil and gas company Tellurian,,og_mentionee_v3,84da968a3e64a9d43b4d85b4839f5199,og_mentionee_v3__1d44e0ec0d87d3279cfc13c4e54fd899
#transco,US oil and gas company Transco,188162;188132,company keyword,transco,,CompanyKeyword,US oil and gas company Transco,,og_mentionee_v3,8993b4561152cf4f23d58c50ae0f03c7,og_mentionee_v3__d146247ae9369f85be8f1eeaa8d8cc58
transco,US oil and gas company Transco,188162;188132,company keyword,transco,,CompanyKeyword,US oil and gas company Transco,,og_mentionee_v3,91333910bb1a75f100a5b5c21fdf963e,og_mentionee_v3__d146247ae9369f85be8f1eeaa8d8cc58
@valeroenergy,US oil and gas company Valero Energy,188162;188132,company handle,valeroenergy;valero energy,4b9c4af5f5140368afbe39377159be0e,CompanyHandle,US oil and gas company Valero Energy,,og_mentionee_v3,6729815137a9d9b310afb0696cd1ecc5,og_mentionee_v3__24cb73563ae2d7807c629c8d080e2a86
#valero energy,US oil and gas company Valero Energy,188162;188132,company keyword,valero energy,4b9c4af5f5140368afbe39377159be0e,CompanyKeyword,US oil and gas company Valero Energy,,og_mentionee_v3,2275f7f9ecec10dacf1733a4e4755bb2,og_mentionee_v3__24cb73563ae2d7807c629c8d080e2a86
valero energy,US oil and gas company Valero Energy,188162;188132,company keyword,valero energy,4b9c4af5f5140368afbe39377159be0e,CompanyKeyword,US oil and gas company Valero Energy,,og_mentionee_v3,7a58b1121b920d42e155d226db5fe4b7,og_mentionee_v3__24cb73563ae2d7807c629c8d080e2a86
#varco,US oil and gas company Varco,188162;188132,company keyword,nov;varco;varco,,CompanyKeyword,US oil and gas company Varco,,og_mentionee_v3,d05df05aff830c85068b4fa0dd314c9f,og_mentionee_v3__8fe43f0b77163ccb2aee235fe3f3f085
varco,US oil and gas company Varco,188162;188132,company keyword,nov;varco;varco,,CompanyKeyword,US oil and gas company Varco,,og_mentionee_v3,7385af81a4c437daa1f6daf0290bb704,og_mentionee_v3__8fe43f0b77163ccb2aee235fe3f3f085
#wec energy,US oil and gas company WEC Energy,188162;188132,company keyword,wec energy,,CompanyKeyword,US oil and gas company WEC Energy,,og_mentionee_v3,d6319fac4309e4ac79dcbd744dc9773f,og_mentionee_v3__908b325a184fd696538074936506b557
wec energy,US oil and gas company WEC Energy,188162;188132,company keyword,wec energy,,CompanyKeyword,US oil and gas company WEC Energy,,og_mentionee_v3,25c4c114eca181d6eb0a7f0b74d2a123,og_mentionee_v3__908b325a184fd696538074936506b557
#westerngeco,US oil and gas company WesternGeco,188162;188132,company keyword,schlumberger;westerngeco;westerngeco,,CompanyKeyword,US oil and gas company WesternGeco,,og_mentionee_v3,c9eb4a888b79e0e40522656687e012a1,og_mentionee_v3__609402ae89a57e19af6ca7896e65058d
westerngeco,US oil and gas company WesternGeco,188162;188132,company keyword,schlumberger;westerngeco;westerngeco,,CompanyKeyword,US oil and gas company WesternGeco,,og_mentionee_v3,198b465472cc6fd67ece569ae37147e4,og_mentionee_v3__609402ae89a57e19af6ca7896e65058d
#wgl,US oil and gas company WGL,188162;188132,company keyword,wgl,,CompanyKeyword,US oil and gas company WGL,,og_mentionee_v3,e008ea0ae2af944134df2de6ae4a32fa,og_mentionee_v3__8cd59bddeea8991d6d9d6db7d0e2bc86
wgl,US oil and gas company WGL,188162;188132,company keyword,wgl,,CompanyKeyword,US oil and gas company WGL,,og_mentionee_v3,2243ef1fd5758691aef8a67f29169017,og_mentionee_v3__8cd59bddeea8991d6d9d6db7d0e2bc86
#whiting petroleum,US oil and gas company Whiting Petroleum Corporation,188162;188132,company keyword,whiting petroleum corporation;whiting petroleum,6ff02867c4bdc1b49dd0be4f29fc8161,CompanyKeyword,US oil and gas company Whiting Petroleum Corporation,,og_mentionee_v3,9dc31c77dd38be36918cffcb60367f11,og_mentionee_v3__6a7616bed93bdb48f943bb0089350d0a
#وایتینگ پترولیوم,US oil and gas company Whiting Petroleum Corporation,188162;188132,company keyword,whiting petroleum corporation;وایتینگ پترولیوم,6ff02867c4bdc1b49dd0be4f29fc8161,CompanyKeyword,US oil and gas company Whiting Petroleum Corporation,,og_mentionee_v3,31e013a364e56c9d538dd5cb789db42f,og_mentionee_v3__6a7616bed93bdb48f943bb0089350d0a
#懷汀石油,US oil and gas company Whiting Petroleum Corporation,188162;188132,company keyword,whiting petroleum corporation;懷汀石油,6ff02867c4bdc1b49dd0be4f29fc8161,CompanyKeyword,US oil and gas company Whiting Petroleum Corporation,,og_mentionee_v3,29d600b98a652c3ab5dae637275d3bf7,og_mentionee_v3__6a7616bed93bdb48f943bb0089350d0a
whiting petroleum,US oil and gas company Whiting Petroleum Corporation,188162;188132,company keyword,whiting petroleum corporation;whiting petroleum,6ff02867c4bdc1b49dd0be4f29fc8161,CompanyKeyword,US oil and gas company Whiting Petroleum Corporation,,og_mentionee_v3,56a50c57e756c32c3584c61b3173d80c,og_mentionee_v3__6a7616bed93bdb48f943bb0089350d0a
وایتینگ پترولیوم,US oil and gas company Whiting Petroleum Corporation,188162;188132,company keyword,whiting petroleum corporation;وایتینگ پترولیوم,6ff02867c4bdc1b49dd0be4f29fc8161,CompanyKeyword,US oil and gas company Whiting Petroleum Corporation,,og_mentionee_v3,39a565c7ee448716ea16c47c131c7eb0,og_mentionee_v3__6a7616bed93bdb48f943bb0089350d0a
懷汀石油,US oil and gas company Whiting Petroleum Corporation,188162;188132,company keyword,whiting petroleum corporation;懷汀石油,6ff02867c4bdc1b49dd0be4f29fc8161,CompanyKeyword,US oil and gas company Whiting Petroleum Corporation,,og_mentionee_v3,2ed75f2edca2e8e3f38dfaf2fbd1a2fe,og_mentionee_v3__6a7616bed93bdb48f943bb0089350d0a
#xto energy,US oil and gas company XTO Energy,188162;188132,company keyword,xto energy,,CompanyKeyword,US oil and gas company XTO Energy,,og_mentionee_v3,c38e20b57a75f5b6f75cd4437ed536b8,og_mentionee_v3__54292c3109decbfa3b7db05c1516a7da
#xtoエネルギー,US oil and gas company XTO Energy,188162;188132,company keyword,xto energy;xtoエネルギー,,CompanyKeyword,US oil and gas company XTO Energy,,og_mentionee_v3,8e5b51c93796fd4b8019569c46d92951,og_mentionee_v3__54292c3109decbfa3b7db05c1516a7da
#ایکس ٹی او انرجی,US oil and gas company XTO Energy,188162;188132,company keyword,xto energy;ایکس ٹی او انرجی,,CompanyKeyword,US oil and gas company XTO Energy,,og_mentionee_v3,b930ee6abdf48696a80a99f8247068c3,og_mentionee_v3__54292c3109decbfa3b7db05c1516a7da
xto energy,US oil and gas company XTO Energy,188162;188132,company keyword,xto energy,,CompanyKeyword,US oil and gas company XTO Energy,,og_mentionee_v3,0e76b7bb49047a5687e62fd8ea7fe85a,og_mentionee_v3__54292c3109decbfa3b7db05c1516a7da
xtoエネルギー,US oil and gas company XTO Energy,188162;188132,company keyword,xto energy;xtoエネルギー,,CompanyKeyword,US oil and gas company XTO Energy,,og_mentionee_v3,47c5a80f6e888ed3c1f1848ae18f4e34,og_mentionee_v3__54292c3109decbfa3b7db05c1516a7da
ایکس ٹی او انرجی,US oil and gas company XTO Energy,188162;188132,company keyword,xto energy;ایکس ٹی او انرجی,,CompanyKeyword,US oil and gas company XTO Energy,,og_mentionee_v3,5bf9b5c1ab4713a4f2d94c78d443cb37,og_mentionee_v3__54292c3109decbfa3b7db05c1516a7da
@kinder_morgan,US oil and gas pipeline operator Kinder Morgan,188162;188132,company handle,kinder_morgan;kinder morgan,529662f4721d4bd33c256965c17a799c,CompanyHandle,US oil and gas pipeline operator Kinder Morgan,,og_mentionee_v3,2ac95984dfd7aee064a133189729506d,og_mentionee_v3__a0c73091b068b2ee76bed8d729b51a91
#kinder morgan,US oil and gas pipeline operator Kinder Morgan,188162;188132,company keyword,kinder morgan,529662f4721d4bd33c256965c17a799c,CompanyKeyword,US oil and gas pipeline operator Kinder Morgan,,og_mentionee_v3,e121c218946529139cc309c73412e0e7,og_mentionee_v3__a0c73091b068b2ee76bed8d729b51a91
kinder morgan,US oil and gas pipeline operator Kinder Morgan,188162;188132,company keyword,kinder morgan,529662f4721d4bd33c256965c17a799c,CompanyKeyword,US oil and gas pipeline operator Kinder Morgan,,og_mentionee_v3,b0451fe307c0f26ec500a5737966ece8,og_mentionee_v3__a0c73091b068b2ee76bed8d729b51a91
#koch pipeline,US oil and gas pipeline operator Koch Pipeline Company,188162;188132,company keyword,koch pipeline company;koch pipeline,,CompanyKeyword,US oil and gas pipeline operator Koch Pipeline Company,,og_mentionee_v3,815aef97e082229ba304b6505b666da3,og_mentionee_v3__1f26f0dece1159eb3719fa17efa971d0
koch pipeline,US oil and gas pipeline operator Koch Pipeline Company,188162;188132,company keyword,koch pipeline company;koch pipeline,,CompanyKeyword,US oil and gas pipeline operator Koch Pipeline Company,,og_mentionee_v3,475be1185917e3c3a926d225c6eaac89,og_mentionee_v3__1f26f0dece1159eb3719fa17efa971d0
#plains all american pipeline,US oil and gas pipeline operator Plains All American Pipeline,188162;188132,company keyword,plains gp holdings;plains all american pipeline;plains all american pipeline,17c26583cd92c95c289249b489765b9e,CompanyKeyword,US oil and gas pipeline operator Plains All American Pipeline,,og_mentionee_v3,f05bf3065c8c781c821a02c52b242f8e,og_mentionee_v3__ffbce9358da92c756dd431da81a21738
plains all american pipeline,US oil and gas pipeline operator Plains All American Pipeline,188162;188132,company keyword,plains gp holdings;plains all american pipeline;plains all american pipeline,17c26583cd92c95c289249b489765b9e,CompanyKeyword,US oil and gas pipeline operator Plains All American Pipeline,,og_mentionee_v3,c4b07b6e9bb75ae36d85d843075cad1a,og_mentionee_v3__ffbce9358da92c756dd431da81a21738
amplify energy,US oil company Amplify Energy,188162;188132,company keyword,,e8acf3ea5d7d7c8474fa4631625d8be2,CompanyKeyword,US oil company Amplify Energy,,og_mentionee_v3,bece616e14e02afbbd2680202ef412aa,og_mentionee_v3__29697e44c876bc22788667a90deb9add
amplifyenergy,US oil company Amplify Energy,188162;188132,company keyword,,e8acf3ea5d7d7c8474fa4631625d8be2,CompanyKeyword,US oil company Amplify Energy,,og_mentionee_v3,f96d6d32a1ff233bb6def586d926909d,og_mentionee_v3__29697e44c876bc22788667a90deb9add
moda midstream,US oil infrastructure company Moda Midstream,188162;188132,company keyword,moda mistream,,CompanyKeyword,US oil infrastructure company Moda Midstream,,og_mentionee_v3,88d46f2a0086ece9b5cd72184cda6c40,og_mentionee_v3__0532abac5fda19ae06cc19739364ffe4
@alyeskapipeline,US oil pipeline operator Alyeska Pipeline Service Company,188162;188132,company handle,alyeskapipeline;alyeska pipeline service company,,CompanyHandle,US oil pipeline operator Alyeska Pipeline Service Company,,og_mentionee_v3,e01f4e861e2d595a93f813ee6f0f2baf,og_mentionee_v3__34c23175734948161c5b8009ac46bc67
#alyeskapipeline,US oil pipeline operator Alyeska Pipeline Service Company,188162;188132,company keyword,bp;alyeska pipeline service company ;alyeskapipeline,,CompanyKeyword,US oil pipeline operator Alyeska Pipeline Service Company,,og_mentionee_v3,af18619ac22e139b3d24b4fd06d5840d,og_mentionee_v3__34c23175734948161c5b8009ac46bc67
alyeskapipeline,US oil pipeline operator Alyeska Pipeline Service Company,188162;188132,company keyword,bp;alyeska pipeline service company ;alyeskapipeline,,CompanyKeyword,US oil pipeline operator Alyeska Pipeline Service Company,,og_mentionee_v3,1b08855641df569599ce6d35ed0dc717,og_mentionee_v3__34c23175734948161c5b8009ac46bc67
@colpipe,US oil pipeline operator Colonial Pipeline,188162;188132,company handle,colpipe;colonial pipeline,,CompanyHandle,US oil pipeline operator Colonial Pipeline,,og_mentionee_v3,a018ac77e2681e5a42ead7ef19b4ce8f,og_mentionee_v3__3566282ac3bbec81f635a485fda28832
#marathon pipe line,US oil pipeline operator Marathon Pipe Line,188162;188132,company keyword,mplx;marathon pipe line;marathon pipe line,,CompanyKeyword,US oil pipeline operator Marathon Pipe Line,,og_mentionee_v3,dc90b3ddddbebe552242674aa7a54e69,og_mentionee_v3__76eae62705f7a9f459053f073fcb39c1
