german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
heinrich-christiansen-strasse,"Heinrich-Christiansen-Strasse in Pinneberg, Germany",53.6527986,9.7892057,1,,,,Legislator,"Heinrich-Christiansen-Strasse in Pinneberg, Germany",,german_fires_pinneberg_locations,1d4717dfaba5c558aa4633a15da60537,german_fires_pinneberg_locations__1d4717dfaba5c558aa4633a15da60537
heinrich-geick-strasse,"Heinrich-Geick-Strasse in Pinneberg, Germany",53.6429129,9.8180693,1,,,,Diplomat,"Heinrich-Geick-Strasse in Pinneberg, Germany",,german_fires_pinneberg_locations,65940cb2713045d26d0b44fdc1f03ba9,german_fires_pinneberg_locations__65940cb2713045d26d0b44fdc1f03ba9
heinrich-specht-weg,"Heinrich-Specht-Weg in Pinneberg, Germany",53.6420414,9.808981,1,,,,Legislator,"Heinrich-Specht-Weg in Pinneberg, Germany",,german_fires_pinneberg_locations,718a9cfdd88a51f3d935c6fbe0b88897,german_fires_pinneberg_locations__718a9cfdd88a51f3d935c6fbe0b88897
helgolandstrasse,"Helgolandstrasse in Pinneberg, Germany",53.6755401,9.7860642,1,,,,Exec,"Helgolandstrasse in Pinneberg, Germany",,german_fires_pinneberg_locations,cfb85cd9a7fda2e8d56a097d26a22128,german_fires_pinneberg_locations__cfb85cd9a7fda2e8d56a097d26a22128
hellenkamp,"Hellenkamp in Pinneberg, Germany",53.6441784,9.7945036,1,,,,Exec,"Hellenkamp in Pinneberg, Germany",,german_fires_pinneberg_locations,8f939652182d89044c0a31cce460027e,german_fires_pinneberg_locations__8f939652182d89044c0a31cce460027e
herderstrasse,"Herderstrasse in Pinneberg, Germany",53.6474614,9.7908742,1,,,,CompanyKeyword,"Herderstrasse in Pinneberg, Germany",,german_fires_pinneberg_locations,d87fb2215dd3681b016b626e3c786d6b,german_fires_pinneberg_locations__d87fb2215dd3681b016b626e3c786d6b
hermanstrasse,"Hermanstrasse in Pinneberg, Germany",53.6638219,9.7889277,1,,,,Consulates,"Hermanstrasse in Pinneberg, Germany",,german_fires_pinneberg_locations,c1bba2517d66ae46ef06116a745bbd30,german_fires_pinneberg_locations__c1bba2517d66ae46ef06116a745bbd30
hindenburgdamm,"Hindenburgdamm in Pinneberg, Germany",53.6631955,9.8037841,1,,,,CompanyKeyword,"Hindenburgdamm in Pinneberg, Germany",,german_fires_pinneberg_locations,f80c8201d9e3bb102f164134314c6a28,german_fires_pinneberg_locations__f80c8201d9e3bb102f164134314c6a28
hirtenweg,"Hirtenweg in Pinneberg, Germany",53.6497964,9.7948842,1,,,,space,"Hirtenweg in Pinneberg, Germany",,german_fires_pinneberg_locations,4887fdd58b0e90c0b1a48f571c9b0f60,german_fires_pinneberg_locations__4887fdd58b0e90c0b1a48f571c9b0f60
hofweg,"Hofweg in Pinneberg, Germany",53.6600998,9.7999245,1,,,,Shipping,"Hofweg in Pinneberg, Germany",,german_fires_pinneberg_locations,b187f8f50dd20fe0176e3fc54da9bb84,german_fires_pinneberg_locations__b187f8f50dd20fe0176e3fc54da9bb84
hogenkamp,"Hogenkamp in Pinneberg, Germany",53.6405403,9.7929914,1,,,,Diplomat,"Hogenkamp in Pinneberg, Germany",,german_fires_pinneberg_locations,8c6b3af37a0c3a5aedf9205ab2b2885f,german_fires_pinneberg_locations__8c6b3af37a0c3a5aedf9205ab2b2885f
hohenbalk,"Hohenbalk in Pinneberg, Germany",53.6411264,9.8002613,1,,,,space,"Hohenbalk in Pinneberg, Germany",,german_fires_pinneberg_locations,0c0c1cd26e1293f412ddee21a72e414f,german_fires_pinneberg_locations__0c0c1cd26e1293f412ddee21a72e414f
hollandweg,"Hollandweg in Pinneberg, Germany",53.6429887,9.802086,1,,,,Pipeline,"Hollandweg in Pinneberg, Germany",,german_fires_pinneberg_locations,2eb140cf11323e1c09ca3aed0a70a1c6,german_fires_pinneberg_locations__2eb140cf11323e1c09ca3aed0a70a1c6
holstenstrasse,"Holstenstrasse in Pinneberg, Germany",53.6243361,9.8446446,1,,,,space,"Holstenstrasse in Pinneberg, Germany",,german_fires_pinneberg_locations,e6f723a19b2e3be328c98a1dc3d31b38,german_fires_pinneberg_locations__e6f723a19b2e3be328c98a1dc3d31b38
holunderweg,"Holunderweg in Pinneberg, Germany",53.6544439,9.7738996,1,,,,AAEntity,"Holunderweg in Pinneberg, Germany",,german_fires_pinneberg_locations,1d1b59b2710f6257c198438e4dbe055a,german_fires_pinneberg_locations__1d1b59b2710f6257c198438e4dbe055a
horn,"Horn in Pinneberg, Germany",53.6410371,9.8099359,1,,,,Person,"Horn in Pinneberg, Germany",,german_fires_pinneberg_locations,cc283e463c8046bab43c637e29ba067e,german_fires_pinneberg_locations__cc283e463c8046bab43c637e29ba067e
