handle,caption_name,location_lower,include_groups,entity_type,Lat,Lon,,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
teampelosi,US House Speaker Pelosi,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US House Speaker Pelosi,,dgm_tsa_mentioner_entities,e554f0776c5c14a7f57d5c5305e7cd69,dgm_tsa_mentioner_entities__e554f0776c5c14a7f57d5c5305e7cd69
grothmanforwi,US Representative Grothman,wisconsin,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,43.7844397,-88.7878678,,,Legislator,US Representative Grothman,,dgm_tsa_mentioner_entities,d3ff3216b0a9db4bc8ace53cb6f69422,dgm_tsa_mentioner_entities__d3ff3216b0a9db4bc8ace53cb6f69422
norma4congress,US Representative Torres,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Torres,,dgm_tsa_mentioner_entities,5dee4894a554671a2326a3068ba826fa,dgm_tsa_mentioner_entities__5dee4894a554671a2326a3068ba826fa
clyburnsc06,US Representative Clyburn,south carolina,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,33.836081,-81.1637245,,,Legislator,US Representative Clyburn,,dgm_tsa_mentioner_entities,e0f5e84aa3cf0119d4ce9aa7ba016e91,dgm_tsa_mentioner_entities__e0f5e84aa3cf0119d4ce9aa7ba016e91
repjimmygomez,US Representative Gomez,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Gomez,,dgm_tsa_mentioner_entities,b3249a0e9d3ef5e794450f2c73b2b868,dgm_tsa_mentioner_entities__b3249a0e9d3ef5e794450f2c73b2b868
debdingell,US Representative Dingell,michigan,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Dingell,,dgm_tsa_mentioner_entities,2f2dd342aba5bb04f24103cb8f016ead,dgm_tsa_mentioner_entities__2f2dd342aba5bb04f24103cb8f016ead
donnorcross4nj,US Representative Norcross,new jersey,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.0583238,-74.4056612,,,Legislator,US Representative Norcross,,dgm_tsa_mentioner_entities,bf534d1b36f059c55140dfb28bfe749b,dgm_tsa_mentioner_entities__bf534d1b36f059c55140dfb28bfe749b
donbeyerva,US Representative Beyer,virginia,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,37.4315734,-78.6568942,,,Legislator,US Representative Beyer,,dgm_tsa_mentioner_entities,f6ce00370ed7b38a3cebd783d6295e3b,dgm_tsa_mentioner_entities__f6ce00370ed7b38a3cebd783d6295e3b
palmer4alabama,US Representative Palmer,alabama,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,32.3182314,-86.902298,,,Legislator,US Representative Palmer,,dgm_tsa_mentioner_entities,661de63c2f0931bd8785ae7b85928a76,dgm_tsa_mentioner_entities__661de63c2f0931bd8785ae7b85928a76
repraulgrijalva,US Representative Grijalva,arizona,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative Grijalva,,dgm_tsa_mentioner_entities,500b36a7e3cf8d294e4be539b7c6fb00,dgm_tsa_mentioner_entities__500b36a7e3cf8d294e4be539b7c6fb00
repabraham,fromer US Representative Abraham,louisiana,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,30.9842977,-91.9623327,,,Legislator,fromer US Representative Abraham,,dgm_tsa_mentioner_entities,d4e0115f984f2deeac2a44ee8ac3758d,dgm_tsa_mentioner_entities__d4e0115f984f2deeac2a44ee8ac3758d
repdonbeyer,US Representative Beyer,virginia,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,37.4315734,-78.6568942,,,Legislator,US Representative Beyer,,dgm_tsa_mentioner_entities,f6ce00370ed7b38a3cebd783d6295e3b,dgm_tsa_mentioner_entities__f6ce00370ed7b38a3cebd783d6295e3b
repstefanik,US Representative Stefanik,new york,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Stefanik,,dgm_tsa_mentioner_entities,5fc2231748bf6cd87cc39731450e30f1,dgm_tsa_mentioner_entities__5fc2231748bf6cd87cc39731450e30f1
repfrenchhill,US Representative Hill,arkansas,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,35.20105,-91.8318334,,,Legislator,US Representative Hill,,dgm_tsa_mentioner_entities,32cfe5573ce3717ba8c7fccfe2d4c48c,dgm_tsa_mentioner_entities__32cfe5573ce3717ba8c7fccfe2d4c48c
repgarretgraves,US Representative Garret Graves,louisiana,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,30.9842977,-91.9623327,,,Legislator,US Representative Garret Graves,,dgm_tsa_mentioner_entities,4c9d8e3df3a8a2020143b38ffbb0eccb,dgm_tsa_mentioner_entities__4c9d8e3df3a8a2020143b38ffbb0eccb
repnewhouse,US Representative Newhouse,washington,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,47.7510741,-120.7401385,,,Legislator,US Representative Newhouse,,dgm_tsa_mentioner_entities,935f6b2cb4e140e473c50abe60f50ab2,dgm_tsa_mentioner_entities__935f6b2cb4e140e473c50abe60f50ab2
congressmanhice,US Representative Hice,georgia,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Hice,,dgm_tsa_mentioner_entities,4af4fe85711014aa62d16c920bc71272,dgm_tsa_mentioner_entities__4af4fe85711014aa62d16c920bc71272
repbuddycarter,US Representative Buddy Carter,georgia,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Buddy Carter,,dgm_tsa_mentioner_entities,23ac796ce92a23eb45058eadd524bdc1,dgm_tsa_mentioner_entities__23ac796ce92a23eb45058eadd524bdc1
repkathleenrice,US Representative Kathleen Rice,new york,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Kathleen Rice,,dgm_tsa_mentioner_entities,9332cb9a30c6854168f1542bcc670397,dgm_tsa_mentioner_entities__9332cb9a30c6854168f1542bcc670397
repdebdingell,US Representative Dingell,michigan,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Dingell,,dgm_tsa_mentioner_entities,2f2dd342aba5bb04f24103cb8f016ead,dgm_tsa_mentioner_entities__2f2dd342aba5bb04f24103cb8f016ead
standwithraul,US Representative Grijalva,arizona,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative Grijalva,,dgm_tsa_mentioner_entities,500b36a7e3cf8d294e4be539b7c6fb00,dgm_tsa_mentioner_entities__500b36a7e3cf8d294e4be539b7c6fb00
repdesaulnier,US Representative DeSaulnier,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative DeSaulnier,,dgm_tsa_mentioner_entities,d451e968bd604648e132519fa4c1452e,dgm_tsa_mentioner_entities__d451e968bd604648e132519fa4c1452e
repjohnkatko,US Representative Katko,new york,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Katko,,dgm_tsa_mentioner_entities,a13f1967d1ca84664e5aa78fa172133b,dgm_tsa_mentioner_entities__a13f1967d1ca84664e5aa78fa172133b
reprubengallego,US Representative Gallego,arizona,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative Gallego,,dgm_tsa_mentioner_entities,273af4df05d2b7b862a69b650deddb17,dgm_tsa_mentioner_entities__273af4df05d2b7b862a69b650deddb17
repbost,US Representative Bost,illinois,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.6331249,-89.3985283,,,Legislator,US Representative Bost,,dgm_tsa_mentioner_entities,4cbe9d97cb936e151819c0c878d57989,dgm_tsa_mentioner_entities__4cbe9d97cb936e151819c0c878d57989
repalexmooney,US Representative Mooney,west virginia,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,38.5976262,-80.4549026,,,Legislator,US Representative Mooney,,dgm_tsa_mentioner_entities,741cd22f45abb353acff365e87cc0e86,dgm_tsa_mentioner_entities__741cd22f45abb353acff365e87cc0e86
gregformontana,Montana Governor Gianforte,montana,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,46.8796822,-110.3625658,,,Legislator,Montana Governor Gianforte,,dgm_tsa_mentioner_entities,7a48bb015bfbbc3c31519ddefe23df3c,dgm_tsa_mentioner_entities__7a48bb015bfbbc3c31519ddefe23df3c
reptrentkelly,US Representative Trent Kelly,mississippi,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,32.3546679,-89.3985283,,,Legislator,US Representative Trent Kelly,,dgm_tsa_mentioner_entities,437027914941554ae402360246acbacc,dgm_tsa_mentioner_entities__437027914941554ae402360246acbacc
repcarbajal,US Representative Carbajal,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Carbajal,,dgm_tsa_mentioner_entities,2471b922d5dd788f8c167eaa514ce7d7,dgm_tsa_mentioner_entities__2471b922d5dd788f8c167eaa514ce7d7
brianmastfl,US Representative Mast,florida,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Mast,,dgm_tsa_mentioner_entities,4c14ce4e677e63f3a25563a44cc392c6,dgm_tsa_mentioner_entities__4c14ce4e677e63f3a25563a44cc392c6
maxinewaters,US Representative Waters,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Waters,,dgm_tsa_mentioner_entities,e46f64173152b2aa94d74950a759c8c5,dgm_tsa_mentioner_entities__e46f64173152b2aa94d74950a759c8c5
donaldnorcross,US Representative Norcross,new jersey,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.0583238,-74.4056612,,,Legislator,US Representative Norcross,,dgm_tsa_mentioner_entities,bf534d1b36f059c55140dfb28bfe749b,dgm_tsa_mentioner_entities__bf534d1b36f059c55140dfb28bfe749b
donjbacon,US Representative Bacon,nebraska,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,41.4925374,-99.9018131,,,Legislator,US Representative Bacon,,dgm_tsa_mentioner_entities,b8281e315a2f191d69b42a8f8b2cb248,dgm_tsa_mentioner_entities__b8281e315a2f191d69b42a8f8b2cb248
electlahood,US Representative LaHood,illinois,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.6331249,-89.3985283,,,Legislator,US Representative LaHood,,dgm_tsa_mentioner_entities,6090823e92275daabde6eaebdaecda03,dgm_tsa_mentioner_entities__6090823e92275daabde6eaebdaecda03
teammoulton,US Representative Moulton,massachusetts,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,42.4072107,-71.3824374,,,Legislator,US Representative Moulton,,dgm_tsa_mentioner_entities,ad6745347db3cfce316e5f91969bc60d,dgm_tsa_mentioner_entities__ad6745347db3cfce316e5f91969bc60d
kellyforms01,US Representative Trent Kelly,mississippi,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,32.3546679,-89.3985283,,,Legislator,US Representative Trent Kelly,,dgm_tsa_mentioner_entities,437027914941554ae402360246acbacc,dgm_tsa_mentioner_entities__437027914941554ae402360246acbacc
reptedlieu,US Representative Lieu,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Lieu,,dgm_tsa_mentioner_entities,0238623ddcd31013806b76c52a5782e9,dgm_tsa_mentioner_entities__0238623ddcd31013806b76c52a5782e9
reppeteaguilar,US Representative Aguilar,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Aguilar,,dgm_tsa_mentioner_entities,97703d9cc2f53572885900220bd62c0e,dgm_tsa_mentioner_entities__97703d9cc2f53572885900220bd62c0e
repgrothman,US Representative Grothman,wisconsin,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,43.7844397,-88.7878678,,,Legislator,US Representative Grothman,,dgm_tsa_mentioner_entities,d3ff3216b0a9db4bc8ace53cb6f69422,dgm_tsa_mentioner_entities__d3ff3216b0a9db4bc8ace53cb6f69422
congboyle,US Representative Boyle,pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Boyle,,dgm_tsa_mentioner_entities,928aea696c7c3b44d7a23644f73b3882,dgm_tsa_mentioner_entities__928aea696c7c3b44d7a23644f73b3882
jimmypanetta,US Representative Panetta,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Panetta,,dgm_tsa_mentioner_entities,02007571bab3ddf6fae9a10f6a916e39,dgm_tsa_mentioner_entities__02007571bab3ddf6fae9a10f6a916e39
lloydsmuckerpa,US Representative Smucker,pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Smucker,,dgm_tsa_mentioner_entities,8c0dd4cd74c250b256433b7d92d81038,dgm_tsa_mentioner_entities__8c0dd4cd74c250b256433b7d92d81038
greschenthaler,US Representative Reschenthaler,pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Reschenthaler,,dgm_tsa_mentioner_entities,1f757386cca3d85569c6d1f1330137e4,dgm_tsa_mentioner_entities__1f757386cca3d85569c6d1f1330137e4
dwightevanspa,US Representative Evans,pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Evans,,dgm_tsa_mentioner_entities,9c3ae9b50c9dc3f654f22f06ddcb1db5,dgm_tsa_mentioner_entities__9c3ae9b50c9dc3f654f22f06ddcb1db5
lisabrochester,US Representative Blunt Rochester,delaware,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,38.9108325,-75.5276699,,,Legislator,US Representative Blunt Rochester,,dgm_tsa_mentioner_entities,3e56626c8d4b1ef2fd92ab0b447c44dc,dgm_tsa_mentioner_entities__3e56626c8d4b1ef2fd92ab0b447c44dc
replahood,US Representative LaHood,illinois,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.6331249,-89.3985283,,,Legislator,US Representative LaHood,,dgm_tsa_mentioner_entities,6090823e92275daabde6eaebdaecda03,dgm_tsa_mentioner_entities__6090823e92275daabde6eaebdaecda03
mike_ca05,US Representative Mike Thompson,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Mike Thompson,,dgm_tsa_mentioner_entities,fbbd2e617bfbaf7df7aff2f8ba3ff6b1,dgm_tsa_mentioner_entities__fbbd2e617bfbaf7df7aff2f8ba3ff6b1
jodeyarrington,US Representative Arrington,texas,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Arrington,,dgm_tsa_mentioner_entities,76b14d2198bf528bc1e4cb005b67796b,dgm_tsa_mentioner_entities__76b14d2198bf528bc1e4cb005b67796b
dunncampaign,US Representative Dunn,florida,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Dunn,,dgm_tsa_mentioner_entities,a72cb83f4a73c558049861a7ac9fc2f7,dgm_tsa_mentioner_entities__a72cb83f4a73c558049861a7ac9fc2f7
votefortrey,US Representative Hollingsworth,indiana,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.2671941,-86.1349019,,,Legislator,US Representative Hollingsworth,,dgm_tsa_mentioner_entities,e5971872072916125811950295e1420a,dgm_tsa_mentioner_entities__e5971872072916125811950295e1420a
warrendavidson,US Representative Davidson,ohio,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.4172871,-82.907123,,,Legislator,US Representative Davidson,,dgm_tsa_mentioner_entities,ba100fabdf7f1dc19376ac5f54731743,dgm_tsa_mentioner_entities__ba100fabdf7f1dc19376ac5f54731743
ronestesks,US Representative Estes,kansas,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,39.011902,-98.4842465,,,Legislator,US Representative Estes,,dgm_tsa_mentioner_entities,4afd6dc0dad9d09bd865e9ba3906f6a5,dgm_tsa_mentioner_entities__4afd6dc0dad9d09bd865e9ba3906f6a5
rickallen,US Representative Allen,georgia,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Allen,,dgm_tsa_mentioner_entities,dec6adb3fcd5d9abc06b21666f5d1251,dgm_tsa_mentioner_entities__dec6adb3fcd5d9abc06b21666f5d1251
buddforcongress,US Representative Budd,north carolina,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,35.7595731,-79.0192997,,,Legislator,US Representative Budd,,dgm_tsa_mentioner_entities,193b555d6aa0311fa5bd3bc61200ec4d,dgm_tsa_mentioner_entities__193b555d6aa0311fa5bd3bc61200ec4d
andybiggs4az,US Representative Biggs,arizona,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative Biggs,,dgm_tsa_mentioner_entities,00467ab7a52d0b98e004529dd74c271f,dgm_tsa_mentioner_entities__00467ab7a52d0b98e004529dd74c271f
brianfitzusa,US Representative Fitzpatrick,pennsylvania,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,41.2033216,-77.1945247,,,Legislator,US Representative Fitzpatrick,,dgm_tsa_mentioner_entities,3f4da8795f5bd22db408922fc03ee827,dgm_tsa_mentioner_entities__3f4da8795f5bd22db408922fc03ee827
davidjtrone,US Representative Trone,maryland,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,39.0457549,-76.6412712,,,Legislator,US Representative Trone,,dgm_tsa_mentioner_entities,6ca0a97bf64afbd9a40b5ae5cc2d707f,dgm_tsa_mentioner_entities__6ca0a97bf64afbd9a40b5ae5cc2d707f
mikejohnson,US Representative Mike Johnson,louisiana,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,30.9842977,-91.9623327,,,Legislator,US Representative Mike Johnson,,dgm_tsa_mentioner_entities,9d73711776f031bc530443d923dc1112,dgm_tsa_mentioner_entities__9d73711776f031bc530443d923dc1112
louiegohmerttx1,US Representative Gohmert,texas,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Gohmert,,dgm_tsa_mentioner_entities,e29a77ccc90070821f7ebca51f624a4a,dgm_tsa_mentioner_entities__e29a77ccc90070821f7ebca51f624a4a
vote_davidson,US Representative Davidson,ohio,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.4172871,-82.907123,,,Legislator,US Representative Davidson,,dgm_tsa_mentioner_entities,ba100fabdf7f1dc19376ac5f54731743,dgm_tsa_mentioner_entities__ba100fabdf7f1dc19376ac5f54731743
malinowski,US Representative Malinowski,new jersey,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.0583238,-74.4056612,,,Legislator,US Representative Malinowski,,dgm_tsa_mentioner_entities,fc831d14c000cbf41b7f5f40b96f0eb7,dgm_tsa_mentioner_entities__fc831d14c000cbf41b7f5f40b96f0eb7
repohalleran,US Representative O'Halleran,arizona,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,34.0489281,-111.0937311,,,Legislator,US Representative O'Halleran,,dgm_tsa_mentioner_entities,b695dadd8dcce3f873349054828dff8d,dgm_tsa_mentioner_entities__b695dadd8dcce3f873349054828dff8d
repraskin,US Representative Raskin,maryland,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,39.0457549,-76.6412712,,,Legislator,US Representative Raskin,,dgm_tsa_mentioner_entities,71d241be6bb6607d4153119f5fabe571,dgm_tsa_mentioner_entities__71d241be6bb6607d4153119f5fabe571
repdrewferguson,US Representative Ferguson,georgia,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Ferguson,,dgm_tsa_mentioner_entities,e3eef3b36937726b770106963419e79f,dgm_tsa_mentioner_entities__e3eef3b36937726b770106963419e79f
repvaldemings,US Representative Demings,florida,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Demings,,dgm_tsa_mentioner_entities,f91b10259d5744d7caa57fb25057b930,dgm_tsa_mentioner_entities__f91b10259d5744d7caa57fb25057b930
repjimmypanetta,US Representative Panetta,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Panetta,,dgm_tsa_mentioner_entities,02007571bab3ddf6fae9a10f6a916e39,dgm_tsa_mentioner_entities__02007571bab3ddf6fae9a10f6a916e39
repstephmurphy,US Representative Stephanie Murphy,florida,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Stephanie Murphy,,dgm_tsa_mentioner_entities,b4440eac398fab2ced58220095ca0e6f,dgm_tsa_mentioner_entities__b4440eac398fab2ced58220095ca0e6f
godutchformd,US Representative Ruppersberger,maryland,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,39.0457549,-76.6412712,,,Legislator,US Representative Ruppersberger,,dgm_tsa_mentioner_entities,0d095360f003ed6f1d621472df6022f3,dgm_tsa_mentioner_entities__0d095360f003ed6f1d621472df6022f3
kathycastorfl,US Representative Castor,florida,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Castor,,dgm_tsa_mentioner_entities,596e637c01792a67c5cead56b603422f,dgm_tsa_mentioner_entities__596e637c01792a67c5cead56b603422f
vickyh4congress,US Representative Hartzler,missouri,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,37.9642529,-91.8318334,,,Legislator,US Representative Hartzler,,dgm_tsa_mentioner_entities,858401acc35115940c98bbe0840e4720,dgm_tsa_mentioner_entities__858401acc35115940c98bbe0840e4720
repmarshall,US Senator Marshall,kansas,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,39.011902,-98.4842465,,,Legislator,US Senator Marshall,,dgm_tsa_mentioner_entities,664a01770254ffb6ae353d0a476a0562,dgm_tsa_mentioner_entities__664a01770254ffb6ae353d0a476a0562
jackbergman_mi1,US Representative Bergman,michigan,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Bergman,,dgm_tsa_mentioner_entities,07444c62cbf13095967eba59bb88cda0,dgm_tsa_mentioner_entities__07444c62cbf13095967eba59bb88cda0
voteloucorrea,US Representative Correa,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Correa,,dgm_tsa_mentioner_entities,2668465c73b5d1dc7590ae3bc2bb5866,dgm_tsa_mentioner_entities__2668465c73b5d1dc7590ae3bc2bb5866
smurphycongress,US Representative Stephanie Murphy,florida,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Stephanie Murphy,,dgm_tsa_mentioner_entities,b4440eac398fab2ced58220095ca0e6f,dgm_tsa_mentioner_entities__b4440eac398fab2ced58220095ca0e6f
reptrey,US Representative Hollingsworth,indiana,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.2671941,-86.1349019,,,Legislator,US Representative Hollingsworth,,dgm_tsa_mentioner_entities,e5971872072916125811950295e1420a,dgm_tsa_mentioner_entities__e5971872072916125811950295e1420a
repjimbanks,US Representative Banks,indiana,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.2671941,-86.1349019,,,Legislator,US Representative Banks,,dgm_tsa_mentioner_entities,98cee04d883fe7729273bfb1329ae322,dgm_tsa_mentioner_entities__98cee04d883fe7729273bfb1329ae322
repcharliecrist,US Representative Crist,florida,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Crist,,dgm_tsa_mentioner_entities,cd77d3edb73bc16e7084233abd0da351,dgm_tsa_mentioner_entities__cd77d3edb73bc16e7084233abd0da351
repdavidkustoff,US Representative Kustoff,tennessee,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,35.5174913,-86.5804473,,,Legislator,US Representative Kustoff,,dgm_tsa_mentioner_entities,342fac498aa41206db82bd9112bc425b,dgm_tsa_mentioner_entities__342fac498aa41206db82bd9112bc425b
reploucorrea,US Representative Correa,california,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Correa,,dgm_tsa_mentioner_entities,2668465c73b5d1dc7590ae3bc2bb5866,dgm_tsa_mentioner_entities__2668465c73b5d1dc7590ae3bc2bb5866
repgallagher,US Representative Gallagher,wisconsin,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,43.7844397,-88.7878678,,,Legislator,US Representative Gallagher,,dgm_tsa_mentioner_entities,95659077cbaa8b512ac3e71ed71cf254,dgm_tsa_mentioner_entities__95659077cbaa8b512ac3e71ed71cf254
drnealdunnfl2,US Representative Dunn,florida,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Dunn,,dgm_tsa_mentioner_entities,a72cb83f4a73c558049861a7ac9fc2f7,dgm_tsa_mentioner_entities__a72cb83f4a73c558049861a7ac9fc2f7
repjayapal,US Representative Jayapal,washington,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,47.7510741,-120.7401385,,,Legislator,US Representative Jayapal,,dgm_tsa_mentioner_entities,5d7557a50a078519945d7a26403cf7ec,dgm_tsa_mentioner_entities__5d7557a50a078519945d7a26403cf7ec
repjoshg,US Representative Gottheimer,new jersey,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.0583238,-74.4056612,,,Legislator,US Representative Gottheimer,,dgm_tsa_mentioner_entities,19a6e80f43f8de64a98f4673992b67d2,dgm_tsa_mentioner_entities__19a6e80f43f8de64a98f4673992b67d2
repjackbergman,US Representative Bergman,michigan,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Bergman,,dgm_tsa_mentioner_entities,07444c62cbf13095967eba59bb88cda0,dgm_tsa_mentioner_entities__07444c62cbf13095967eba59bb88cda0
congressmanraja,US Representative Krishnamoorthi,illinois,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,40.6331249,-89.3985283,,,Legislator,US Representative Krishnamoorthi,,dgm_tsa_mentioner_entities,773218b821106d7f817726044cb9913d,dgm_tsa_mentioner_entities__773218b821106d7f817726044cb9913d
repbrianmast,US Representative Mast,florida,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Mast,,dgm_tsa_mentioner_entities,4c14ce4e677e63f3a25563a44cc392c6,dgm_tsa_mentioner_entities__4c14ce4e677e63f3a25563a44cc392c6
repallawsonjr,US Representative Lawson,florida,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Lawson,,dgm_tsa_mentioner_entities,16783e0e537e053730878be50ba366aa,dgm_tsa_mentioner_entities__16783e0e537e053730878be50ba366aa
reptedbudd,US Representative Budd,north carolina,agency;agency leadership;tsa international equivalents;airline operators;airport,Legislator,35.7595731,-79.0192997,,,Legislator,US Representative Budd,,dgm_tsa_mentioner_entities,193b555d6aa0311fa5bd3bc61200ec4d,dgm_tsa_mentioner_entities__193b555d6aa0311fa5bd3bc61200ec4d
