german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
moritz-von-egidy-strasse,"Moritz-von-Egidy-strasse in Potsdam, Germany",52.4084842,13.0492618,1,,,,Diplomat,"Moritz-von-Egidy-strasse in Potsdam, Germany",,german_fires_potsdam_locations,cdadc673add8e96de832f26c7232cc71,german_fires_potsdam_locations__cdadc673add8e96de832f26c7232cc71
movenstrasse,"Movenstrasse in Potsdam, Germany",52.4011897,13.026019,1,,,,Organization,"Movenstrasse in Potsdam, Germany",,german_fires_potsdam_locations,9f6ab120692b917c950eaebc1f351a6e,german_fires_potsdam_locations__9f6ab120692b917c950eaebc1f351a6e
mozartstrasse,"Mozartstrasse in Potsdam, Germany",52.3826184,13.1272026,1,,,,Organization,"Mozartstrasse in Potsdam, Germany",,german_fires_potsdam_locations,376280104c4ed8d5ea1cfbdecd6f3d0e,german_fires_potsdam_locations__376280104c4ed8d5ea1cfbdecd6f3d0e
muhlendamm,"Muhlendamm in Potsdam, Germany",52.4191152,12.9381993,1,,,,AAEntity,"Muhlendamm in Potsdam, Germany",,german_fires_potsdam_locations,43587be5642004bcc160a34a7317fff9,german_fires_potsdam_locations__43587be5642004bcc160a34a7317fff9
muhlenring,"Muhlenring in Potsdam, Germany",52.4691729,13.0231806,1,,,,DiplomaticFacilities,"Muhlenring in Potsdam, Germany",,german_fires_potsdam_locations,2fd567c51ddb780c478aa6b2d6f0b1e4,german_fires_potsdam_locations__2fd567c51ddb780c478aa6b2d6f0b1e4
muhlenstrasse,"Muhlenstrasse in Potsdam, Germany",52.3968447,13.0862102,1,,,,Wells,"Muhlenstrasse in Potsdam, Germany",,german_fires_potsdam_locations,80ec3a1ac34a5462e1e9d8ff2240952c,german_fires_potsdam_locations__80ec3a1ac34a5462e1e9d8ff2240952c
muhlenweg,"Muhlenweg in Potsdam, Germany",52.4097895,13.073775,1,,,,Diplomat,"Muhlenweg in Potsdam, Germany",,german_fires_potsdam_locations,5a4e71ecb3f2098719f2e734048291e5,german_fires_potsdam_locations__5a4e71ecb3f2098719f2e734048291e5
mullerstrasse,"Mullerstrasse in Potsdam, Germany",52.3960644,13.0991417,1,,,,Wells,"Mullerstrasse in Potsdam, Germany",,german_fires_potsdam_locations,cc35d5f739c0ee86a302452a8d5b4ec2,german_fires_potsdam_locations__cc35d5f739c0ee86a302452a8d5b4ec2
mullerweg,"Mullerweg in Potsdam, Germany",52.4674843,13.0222812,1,,,,Refinery,"Mullerweg in Potsdam, Germany",,german_fires_potsdam_locations,5c8b93ac999d71a4e5c4cb4b63330e67,german_fires_potsdam_locations__5c8b93ac999d71a4e5c4cb4b63330e67
nansenstrasse,"Nansenstrasse in Potsdam, Germany",52.3955104,13.035704,1,,,,Wells,"Nansenstrasse in Potsdam, Germany",,german_fires_potsdam_locations,a297caee3e796815e3aa635837c66132,german_fires_potsdam_locations__a297caee3e796815e3aa635837c66132
