handle,caption_name,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
scramble_nl,Scramble,,LegislativeCommittee,Scramble,,milpress_mentioner,8a78979b1b5e61f50e2e0b5973fe0032,milpress_mentioner__8a78979b1b5e61f50e2e0b5973fe0032
9dashline,9 Dash Line,,ForeignMinister,9 Dash Line,,milpress_mentioner,80d12ea636736151e64c34d6ba8cb590,milpress_mentioner__80d12ea636736151e64c34d6ba8cb590
seawaves_mag,Sea Waves Magazine,,DiplomaticFacilities,Sea Waves Magazine,,milpress_mentioner,1604dd9fbc2e3d199a1dccc16cf61e32,milpress_mentioner__1604dd9fbc2e3d199a1dccc16cf61e32
currentopscom,CurrentOps.com,,space,CurrentOps.com,,milpress_mentioner,6fdc3a7d40caa5f8b3905e4518f61d74,milpress_mentioner__6fdc3a7d40caa5f8b3905e4518f61d74
vesselfinder,VesselFinder,,Exec,VesselFinder,,milpress_mentioner,5f863f5be153eda3a4b0f2f22f11f715,milpress_mentioner__5f863f5be153eda3a4b0f2f22f11f715
flightintl,International Flight Network,,space,International Flight Network,,milpress_mentioner,997d2feb7711217cb74c7dd3ea4563b3,milpress_mentioner__997d2feb7711217cb74c7dd3ea4563b3
theaviationist,The Aviationist,,ForeignMinister,The Aviationist,,milpress_mentioner,587b887101e7ffd4ab48d4de526608f9,milpress_mentioner__587b887101e7ffd4ab48d4de526608f9
intel_sky,INTELSky,,Refinery,INTELSky,,milpress_mentioner,0cfe80eb610c7d7eb03215b9f0ad4076,milpress_mentioner__0cfe80eb610c7d7eb03215b9f0ad4076
thewarzonewire,The War Zone,,Refinery,The War Zone,,milpress_mentioner,63f701a2033c3502bb36d942a317fa9e,milpress_mentioner__63f701a2033c3502bb36d942a317fa9e
defensearab,Arab Defense News,,AAEntity,Arab Defense News,,milpress_mentioner,c220cf7009be12677b4e0ed2d734e20f,milpress_mentioner__c220cf7009be12677b4e0ed2d734e20f
defenceconnect,Defence Connect,,Refinery,Defence Connect,,milpress_mentioner,d3842dfa400b867be17cd73c98e42aa7,milpress_mentioner__d3842dfa400b867be17cd73c98e42aa7
apdr_apac,ADPR,,space,ADPR,,milpress_mentioner,428fe97ca30e6157b6e6ef8797d1c207,milpress_mentioner__428fe97ca30e6157b6e6ef8797d1c207
zvezdanews,Zvezda News,,Pipeline,Zvezda News,,milpress_mentioner,83f01930c5f27f05dbfefa84c776d5bd,milpress_mentioner__83f01930c5f27f05dbfefa84c776d5bd
rusexercises,Russian Exercises,,DiplomaticFacilities,Russian Exercises,,milpress_mentioner,4368035cefd799a4ae02c3a81bbebf62,milpress_mentioner__4368035cefd799a4ae02c3a81bbebf62
defpostmedia,DefPost,,Consulates,DefPost,,milpress_mentioner,204f8946ed67e5035fa9099dcf8c5921,milpress_mentioner__204f8946ed67e5035fa9099dcf8c5921
aviationweek,Aviation Week,,Consulates,Aviation Week,,milpress_mentioner,93c2b7a1d281fea03a27db9d2e1fc06f,milpress_mentioner__93c2b7a1d281fea03a27db9d2e1fc06f
mildefinsider,Military and Defense Insider,,Keyphrase,Military and Defense Insider,,milpress_mentioner,c4c036690febe7f72020a9abf70ac586,milpress_mentioner__c4c036690febe7f72020a9abf70ac586
starsandstripes,Stars and Stripes,,Refinery,Stars and Stripes,,milpress_mentioner,fb79f923354f0fdc3441caca2edd71a9,milpress_mentioner__fb79f923354f0fdc3441caca2edd71a9
barentsnews,The Barents Observer,,Exec,The Barents Observer,,milpress_mentioner,ef9a431cb18b3e8d140bf0e2f83e33eb,milpress_mentioner__ef9a431cb18b3e8d140bf0e2f83e33eb
arctic_today,Arctic Today,,Wells,Arctic Today,,milpress_mentioner,0e8ea983c006438b93db9185db1a4ee5,milpress_mentioner__0e8ea983c006438b93db9185db1a4ee5
bellingcat,Bellingcat,,IndustryTerm,Bellingcat,,milpress_mentioner,9a3d14527585f020f2ef2c4b5b1051a0,milpress_mentioner__9a3d14527585f020f2ef2c4b5b1051a0
henrikenhmann,East Pendulum,,Shipping,East Pendulum,,milpress_mentioner,cf97970263119712526b3853744b5713,milpress_mentioner__cf97970263119712526b3853744b5713
ainonline,Aviation International News,,Diplomat,Aviation International News,,milpress_mentioner,04f739010a8307a6b9da2cd0c9bc190d,milpress_mentioner__04f739010a8307a6b9da2cd0c9bc190d
defencetalk,DefenceTalk,,News,DefenceTalk,,milpress_mentioner,1d5a74e43294c4d6aa511c148827c710,milpress_mentioner__1d5a74e43294c4d6aa511c148827c710
ukdefjournal,UK Defence Journal,,Refinery,UK Defence Journal,,milpress_mentioner,6ea73d65346f9754c73cf39a95a05d0d,milpress_mentioner__6ea73d65346f9754c73cf39a95a05d0d
janesintel,Janes,,IndustryTerm,Janes,,milpress_mentioner,876a7e418394415ad983c75a2d0fb44b,milpress_mentioner__876a7e418394415ad983c75a2d0fb44b
alexkokcharov,Military analyst,,DiplomaticFacilities,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
steffanwatkins,Military analyst,,Keyphrase,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
rdmartinson88,Military analyst,,Exec,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
sinodefence,Military analyst,,Wells,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
oedosoldier,Military analyst,,Shipping,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
chinaavreview,Military analyst,,Pipeline,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
arosp,Military analyst,,News,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
rupprechtdeino,Military analyst,,Legislator,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
obretix,Military analyst,,ForeignMinistry,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
bunkeralpha,Military analyst,,Legislator,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
gerjon_,Military analyst,,ForeignMinister,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
inteldoge,Military analyst,,Keyphrase,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
kaltemalte53,Military analyst,,DiplomaticFacilities,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
rtlsdr_scn,Military analyst,,ForeignMinister,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
yorukisik,Military analyst,,Media,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
vcdgf555,Military analyst,,Shipping,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
redintelpanda,Military analyst,,ForeignMinistry,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
natsecjeff,Military analyst,,Wells,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
no_itsmyturn,Military analyst,,Media,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
sniprecon800,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
duandang,Military analyst,,Refinery,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
balt_security,Military analyst,,Consulates,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
d__mitch,Military analyst,,Wells,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
nitingokhale,Military analyst,,FTO,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
jaggibedi,Military analyst,,ForeignMinistry,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
rajfortyseven,Military analyst,,Shipping,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
joshmolloy101,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
0space0,Military analyst,,Pipeline,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
jpg2t785,Military analyst,,Pipeline,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
kimjyeop,Military analyst,,Legislator,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
lostweapons,Military analyst,,CompanyKeyword,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
rikwoertman,Military analyst,,News,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
khalid_c11,Military analyst,,Legislator,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
isi_ghq,Military analyst,,DiplomaticFacilities,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
paffalconspk,Military analyst,,LegislativeCommittee,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
roman_tusk,Military analyst,,Person,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
ianjkeddie,Military analyst,,Consulates,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
supbrow,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
collinslkoh,Military analyst,,Keyphrase,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
leifnixon,Military analyst,,News,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
serkanngzli,Military analyst,,DiplomaticFacilities,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
astrofrog,Military analyst,,Keyphrase,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
josephhdempsey,Military analyst,,DiplomaticFacilities,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
dagrgroup,Military analyst,,IndustryTerm,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
globaldryad,Military analyst,,ForeignMinistry,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
forcesreviewuk,Military analyst,,AAEntity,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
astrolr,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
astromarkmarley,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
cant_halt_me,Military analyst,,Diplomat,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
covertshores,Military analyst,,Person,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
elakdawalla,Military analyst,,Media,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
brendan_mcgarry,Military analyst,,ForeignMinistry,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
eightoneecho,Military analyst,,LegislativeCommittee,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
heel_be_ok,Military analyst,,space,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
middleeastguy,Military analyst,,Refinery,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
milcommp,Military analyst,,IndustryTerm,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
stratsentinel,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
nktpnd,Military analyst,,LegislativeCommittee,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
rebeccarambar,Military analyst,,Consulates,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
finnbswl,Military analyst,,DiplomaticFacilities,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
aspi_org,Military analyst,,Refinery,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
lowyinstitute,Military analyst,,Pipeline,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
johnblaxland1,Military analyst,,Pipeline,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
sfrantzman,Military analyst,,AAEntity,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
guyplopsky,Military analyst,,Shipping,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
ajdpresse,Military analyst,,Wells,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
defense137,Military analyst,,Consulates,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
dafengcao,Military analyst,,AAEntity,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
fotoflota,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
fauteuilcolbert,Military analyst,,Media,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
capt_navy,Military analyst,,Diplomat,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
5472_nde,Military analyst,,ForeignMinistry,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
pescaraspotters,Military analyst,,IndustryTerm,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
zelenyikoteyka,Military analyst,,FTO,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
russian_defence,Military analyst,,ForeignMinister,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
saturn5_,Military analyst,,ForeignMinister,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
arunp2810,Military analyst,,Legislator,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
wojcikrp,Military analyst,,Media,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
spencerguard,Military analyst,,Legislator,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
babaktaghvaee,Military analyst,,Pipeline,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
laurensperanza,Military analyst,,CompanyKeyword,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
korischake,Military analyst,,ForeignMinistry,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
micheleflournoy,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
rikefranke,Military analyst,,LegislativeCommittee,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
brunotertrais,Military analyst,,ForeignMinistry,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
lawdavf,Military analyst,,Wells,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
danielfiott,Military analyst,,Person,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
annaisabelak,Military analyst,,Refinery,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
racheltecott,Military analyst,,Refinery,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
ulrichspeck,Military analyst,,Wells,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
gepardtatze,Military analyst,,Refinery,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
eat_sleep_mcm,Military analyst,,Diplomat,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
sovereign5061,Military analyst,,ForeignMinister,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
racki173,Military analyst,,AAEntity,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
jkaack,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
madeindeunavy,Military analyst,,CompanyKeyword,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
svenreh,Military analyst,,IndustryTerm,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
mbks15,Military analyst,,space,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
i30mki,Military analyst,,Media,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
fighterpics,Military analyst,,Consulates,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
onthisdayrn,Military analyst,,ForeignMinistry,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
ninja998998,Military analyst,,Legislator,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
landsharkuk,Military analyst,,Media,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
ron_eisele,Military analyst,,DiplomaticFacilities,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
anthonypecchi,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
ac_navalhistory,Military analyst,,Wells,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
abraxasspa,Military analyst,,Refinery,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
mikiav8bharrier,Military analyst,,IndustryTerm,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
stam_a337,Military analyst,,Organization,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
deptula_david,Military analyst,,AAEntity,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
nicholadrummond,Military analyst,,CompanyKeyword,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
todd_scheve,Military analyst,,ForeignMinistry,Military analyst,,milpress_mentioner,c54146d8d3da14428863e9de81d8e317,milpress_mentioner__c54146d8d3da14428863e9de81d8e317
africainspace,Space Ref,,Organization,Space Ref,,milpress_mentioner,95dc0c1d73803429206a9e863ab9542e,milpress_mentioner__95dc0c1d73803429206a9e863ab9542e
asiainspace,Space Ref,,CompanyKeyword,Space Ref,,milpress_mentioner,95dc0c1d73803429206a9e863ab9542e,milpress_mentioner__95dc0c1d73803429206a9e863ab9542e
argenelespacio,Argentina En El Epsacio,,ForeignMinister,Argentina En El Epsacio,,milpress_mentioner,145f5069122ac9f41e331a27cce6afb7,milpress_mentioner__145f5069122ac9f41e331a27cce6afb7
csiro,Australian CSIRO,,Consulates,Australian CSIRO,,milpress_mentioner,8cd2a24e3733387cbdb49d96b8027a33,milpress_mentioner__8cd2a24e3733387cbdb49d96b8027a33
satnowaus,Sat Now Australia,,ForeignMinister,Sat Now Australia,,milpress_mentioner,7326b7f388cc7dcb57c011428bd53b4d,milpress_mentioner__7326b7f388cc7dcb57c011428bd53b4d
cosmosmagazine,Cosmos Magazine,,FTO,Cosmos Magazine,,milpress_mentioner,606542c5599c779b25c4675c340a4b72,milpress_mentioner__606542c5599c779b25c4675c340a4b72
asgardiaspace,Asgardia,,Wells,Asgardia,,milpress_mentioner,802aa1e8426d4e12432c95ee98240136,milpress_mentioner__802aa1e8426d4e12432c95ee98240136
room__space,ROOM Space Journal of Asgardia,,Media,ROOM Space Journal of Asgardia,,milpress_mentioner,fb307fb659e0e28161f6026ef3080f76,milpress_mentioner__fb307fb659e0e28161f6026ef3080f76
sgac,Space Generation Advisory Council,,Legislator,Space Generation Advisory Council,,milpress_mentioner,7aadefca186c5f52e79065da18355cc3,milpress_mentioner__7aadefca186c5f52e79065da18355cc3
bespace_,beSPACE,,LegislativeCommittee,beSPACE,,milpress_mentioner,f0df84d338e4eaa51a29bd6bc2db30bb,milpress_mentioner__f0df84d338e4eaa51a29bd6bc2db30bb
defenceweb_afr,Defence Web Africa: Benin,,Organization,Defence Web Africa: Benin,,milpress_mentioner,b2b59ae3fd420508c7a52aea52dd6feb,milpress_mentioner__b2b59ae3fd420508c7a52aea52dd6feb
spacelabsbrazil,Space Labs Brazil,,Wells,Space Labs Brazil,,milpress_mentioner,dbaceab914f4488a0d6aa2eb2648fe24,milpress_mentioner__dbaceab914f4488a0d6aa2eb2648fe24
universetoday,Universe Today,,Person,Universe Today,,milpress_mentioner,4711c697a76f337c7d87920539c382a9,milpress_mentioner__4711c697a76f337c7d87920539c382a9
quebecscience,Quebec Science,,ForeignMinistry,Quebec Science,,milpress_mentioner,31aed04fb2735d9f04f00e2165f06128,milpress_mentioner__31aed04fb2735d9f04f00e2165f06128
canadainspace,SpaceQ,,Exec,SpaceQ,,milpress_mentioner,843f85038f845260e89076c74d0b9091,milpress_mentioner__843f85038f845260e89076c74d0b9091
chinainspace,Space Ref,,Consulates,Space Ref,,milpress_mentioner,95dc0c1d73803429206a9e863ab9542e,milpress_mentioner__95dc0c1d73803429206a9e863ab9542e
gotaikonauts,Go Taikonauts,,Person,Go Taikonauts,,milpress_mentioner,954c2fc56d92ffbf132016730c4588ea,milpress_mentioner__954c2fc56d92ffbf132016730c4588ea
czechspace,Jan Kolar,,Media,Jan Kolar,,milpress_mentioner,4f94b0ec3ce9f0715604a20e9c5db613,milpress_mentioner__4f94b0ec3ce9f0715604a20e9c5db613
czech_space,Czech Space Office,,Pipeline,Czech Space Office,,milpress_mentioner,be08cc6f82ead60d4da5e87e6f25eb57,milpress_mentioner__be08cc6f82ead60d4da5e87e6f25eb57
atawox,Hatem Elatawy,,Exec,Hatem Elatawy,,milpress_mentioner,38ba26caad9cdcf74decd1774b767c3f,milpress_mentioner__38ba26caad9cdcf74decd1774b767c3f
cnes,French Space Studies Center,frenchspacestudiescenter,Refinery,French Space Studies Center,,milpress_mentioner,6cc36c8f8e5cf18a8616ac9363efbce0,milpress_mentioner__6cc36c8f8e5cf18a8616ac9363efbce0
esa,European Space Agency,europeanspaceagency,Person,European Space Agency,,milpress_mentioner,469e4d438ac8d45d83049fe412a0b97d,milpress_mentioner__469e4d438ac8d45d83049fe412a0b97d
