native_language,english_term,caption_text,incident_tier,topic_tags,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
vatri,fire,Fire incident reported,12,Fires & Collapses,188118,DiplomaticFacilities,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
vatrom,fire,Fire incident reported,12,Fires & Collapses,188118,Refinery,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
požar,fire,Fire incident reported,12,Fires & Collapses,188118,Exec,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
požara,fire,Fire incident reported,12,Fires & Collapses,188118,space,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
požaru,fire,Fire incident reported,12,Fires & Collapses,188118,FTO,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
požarom,fire,Fire incident reported,12,Fires & Collapses,188118,AAEntity,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
požari,fire,Fire incident reported,12,Fires & Collapses,188118,ForeignMinistry,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
požare,fire,Fire incident reported,12,Fires & Collapses,188118,CompanyKeyword,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
plamen,flames,Fire incident reported,12,Fires & Collapses,188118,space,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
plamena,flames,Fire incident reported,12,Fires & Collapses,188118,Legislator,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
plamenu,flames,Fire incident reported,12,Fires & Collapses,188118,IndustryTerm,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
plamenom,flames,Fire incident reported,12,Fires & Collapses,188118,Organization,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
plamenovi,flames,Fire incident reported,12,Fires & Collapses,188118,Shipping,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
plamenova,flames,Fire incident reported,12,Fires & Collapses,188118,Refinery,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
plamenove,flames,Fire incident reported,12,Fires & Collapses,188118,Organization,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
plamenovima,flames,Fire incident reported,12,Fires & Collapses,188118,CompanyKeyword,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
napad,attack,Attack reported,3,Crime - Non-Active,188297,Consulates,Attack reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
napada,attack,Attack reported,3,Crime - Non-Active,188297,LegislativeCommittee,Attack reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
napadu,attack,Attack reported,3,Crime - Non-Active,188297,Media,Attack reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
napadom,attack,Attack reported,3,Crime - Non-Active,188297,IndustryTerm,Attack reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
napao,attacked,Attack reported,3,Crime - Non-Active,188297,Keyphrase,Attack reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
napala,attacked,Attack reported,3,Crime - Non-Active,188297,space,Attack reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
napalo,attacked,Attack reported,3,Crime - Non-Active,188297,Pipeline,Attack reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
napali,attacked,Attack reported,3,Crime - Non-Active,188297,Keyphrase,Attack reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
napale,attacked,Attack reported,3,Crime - Non-Active,188297,ForeignMinister,Attack reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
talačka kriza,hostage,Hostage incident reported,3,Crime - Non-Active,188297,Person,Hostage incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
talac,hostage,Hostage incident reported,3,Crime - Non-Active,188297,Exec,Hostage incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
taoca,hostage,Hostage incident reported,3,Crime - Non-Active,188297,IndustryTerm,Hostage incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
taocu,hostage,Hostage incident reported,3,Crime - Non-Active,188297,Person,Hostage incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
taocem,hostage,Hostage incident reported,3,Crime - Non-Active,188297,Pipeline,Hostage incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
tacoi,hostages,Hostage incident reported,3,Crime - Non-Active,188297,Organization,Hostage incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
talaca,hostages,Hostage incident reported,3,Crime - Non-Active,188297,ForeignMinistry,Hostage incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
taocima,hostages,Hostage incident reported,3,Crime - Non-Active,188297,FTO,Hostage incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
taoce,hostages,Hostage incident reported,3,Crime - Non-Active,188297,LegislativeCommittee,Hostage incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
spasiti,rescue,Rescue reported,11,Fires and Collapses,188118,News,Rescue reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
spašavanje,rescue,Rescue reported,11,Fires and Collapses,188118,ForeignMinistry,Rescue reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
spasio,rescue,Rescue reported,11,Fires and Collapses,188118,FTO,Rescue reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
spasili,rescue,Rescue reported,11,Fires and Collapses,188118,ForeignMinister,Rescue reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
spasile,rescue,Rescue reported,11,Fires and Collapses,188118,ForeignMinistry,Rescue reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
spasilo,rescue,Rescue reported,11,Fires and Collapses,188118,DiplomaticFacilities,Rescue reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
spašen,rescue,Rescue reported,11,Fires and Collapses,188118,Consulates,Rescue reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
spašena,rescue,Rescue reported,11,Fires and Collapses,188118,Consulates,Rescue reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
spašeni,rescue,Rescue reported,11,Fires and Collapses,188118,Pipeline,Rescue reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
spašene,rescue,Rescue reported,11,Fires and Collapses,188118,Person,Rescue reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
hapšenje,arrest,Police-involved matter reported,10,Crime - No Active Threat,188297,Consulates,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhićenje,arrest,Police-involved matter reported,10,Crime - No Active Threat,188297,CompanyKeyword,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhićenja,arrest,Police-involved matter reported,10,Crime - No Active Threat,188297,DiplomaticFacilities,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhićenjem,arrest,Police-involved matter reported,10,Crime - No Active Threat,188297,space,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhapsiti,arrest,Police-involved matter reported,10,Crime - No Active Threat,188297,space,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhapšen,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,ForeignMinistry,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhapšena,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,Pipeline,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhapšeni,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,Exec,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhapšene,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,Media,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhapšeno,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,ForeignMinistry,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhićen,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,Exec,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhićena,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,Pipeline,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhićeni,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,Keyphrase,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhićene,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,Pipeline,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
uhićeno,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,LegislativeCommittee,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
priveden,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,IndustryTerm,Police-involved matter reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
američki državljanin,american citizen,Incident involving US citizen reported,1,FVEY/NATO Military and Diplomatic Assets,188262,Exec,Incident involving US citizen reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,02b06c963d0cfb7b7025c1c0df83bbaf,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__02b06c963d0cfb7b7025c1c0df83bbaf
amerikanac,american citizen,Incident involving US citizen reported,1,FVEY/NATO Military and Diplomatic Assets,188262,ForeignMinistry,Incident involving US citizen reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,02b06c963d0cfb7b7025c1c0df83bbaf,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__02b06c963d0cfb7b7025c1c0df83bbaf
amerikanka,american citizen,Incident involving US citizen reported,1,FVEY/NATO Military and Diplomatic Assets,188262,AAEntity,Incident involving US citizen reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,02b06c963d0cfb7b7025c1c0df83bbaf,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__02b06c963d0cfb7b7025c1c0df83bbaf
državljanin sjedinjenih država,american citizen,Incident involving US citizen reported,1,FVEY/NATO Military and Diplomatic Assets,188262,CompanyKeyword,Incident involving US citizen reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,02b06c963d0cfb7b7025c1c0df83bbaf,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__02b06c963d0cfb7b7025c1c0df83bbaf
sjedinjene države,american citizen,Incident involving US citizen reported,1,FVEY/NATO Military and Diplomatic Assets,188262,Shipping,Incident involving US citizen reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,02b06c963d0cfb7b7025c1c0df83bbaf,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__02b06c963d0cfb7b7025c1c0df83bbaf
državljani sjedinjenih država,american citizens,Incident involving US citizens reported,1,FVEY/NATO Military and Diplomatic Assets,188262,Organization,Incident involving US citizens reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,3af5fa91874f9b93077fcfbceb37a1e6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__3af5fa91874f9b93077fcfbceb37a1e6
građani sjedinjenih država,american citizens,Incident involving US citizens reported,1,FVEY/NATO Military and Diplomatic Assets,188262,Shipping,Incident involving US citizens reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,3af5fa91874f9b93077fcfbceb37a1e6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__3af5fa91874f9b93077fcfbceb37a1e6
američki građani,american citizens,Incident involving US citizens reported,1,FVEY/NATO Military and Diplomatic Assets,188262,space,Incident involving US citizens reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,3af5fa91874f9b93077fcfbceb37a1e6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__3af5fa91874f9b93077fcfbceb37a1e6
američki državljani,american citizens,Incident involving US citizens reported,1,FVEY/NATO Military and Diplomatic Assets,188262,DiplomaticFacilities,Incident involving US citizens reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,3af5fa91874f9b93077fcfbceb37a1e6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__3af5fa91874f9b93077fcfbceb37a1e6
američki muškarci,american citizens,Incident involving US citizens reported,1,FVEY/NATO Military and Diplomatic Assets,188262,Exec,Incident involving US citizens reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,3af5fa91874f9b93077fcfbceb37a1e6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__3af5fa91874f9b93077fcfbceb37a1e6
američke žene,american citizens,Incident involving US citizens reported,1,FVEY/NATO Military and Diplomatic Assets,188262,Media,Incident involving US citizens reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,3af5fa91874f9b93077fcfbceb37a1e6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__3af5fa91874f9b93077fcfbceb37a1e6
vulkan,volcano,Volcanic incident reported,2,Natural Disasters,188117,ForeignMinister,Volcanic incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,52d9a2bf6e2c32e6a86f9aa3fcbb4a3f,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__52d9a2bf6e2c32e6a86f9aa3fcbb4a3f
potres,earthquake,Earthquake reported,2,Natural Disasters,188117,CompanyKeyword,Earthquake reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,ea14d8cedb554a9a4cf91fc768aae85e,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__ea14d8cedb554a9a4cf91fc768aae85e
promet,traffic,Crash reported,50,Roadways - Physical,188130,Shipping,Crash reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,8e0cb8ae87fb4a18370484e43d6388d2,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__8e0cb8ae87fb4a18370484e43d6388d2
sudar,crash,Crash reported,50,Roadways - Physical,188130,IndustryTerm,Crash reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,8e0cb8ae87fb4a18370484e43d6388d2,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__8e0cb8ae87fb4a18370484e43d6388d2
trgovanje ljudima,human trafficking,Incident involving human trafficking reported,7,Immigration Issues,188119,space,Incident involving human trafficking reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,49a7e186c5ba2b60e161e5cb0de2a2ad,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__49a7e186c5ba2b60e161e5cb0de2a2ad
izbjeglice,refugees,Incident involving migrants reported,9,Immigration Issues,188119,Pipeline,Incident involving migrants reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,5f24999a4d4d358500a34e80775eee4e,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__5f24999a4d4d358500a34e80775eee4e
migranti,migrants,Incident involving migrants reported,9,Immigration Issues,188119,ForeignMinistry,Incident involving migrants reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,5f24999a4d4d358500a34e80775eee4e,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__5f24999a4d4d358500a34e80775eee4e
imigranti,immigrants,Incident involving migrants reported,9,Immigration Issues,188119,IndustryTerm,Incident involving migrants reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,5f24999a4d4d358500a34e80775eee4e,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__5f24999a4d4d358500a34e80775eee4e
obalna straža,coastguard,Incident involving coast guard reported,12,Fires & Collapses,188118,AAEntity,Incident involving coast guard reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,5eafea06b4c1638475ca20d22d249fba,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__5eafea06b4c1638475ca20d22d249fba
obalna straža,coast guard,Incident involving coast guard reported,12,Fires & Collapses,188118,Consulates,Incident involving coast guard reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,5eafea06b4c1638475ca20d22d249fba,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__5eafea06b4c1638475ca20d22d249fba
narkotike,narcotics,Incident involving narcotics reported,7,Crime - Narcotics,188109,Shipping,Incident involving narcotics reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
marihuana,marijuana,Incident involving narcotics reported,7,Crime - Narcotics,188109,LegislativeCommittee,Incident involving narcotics reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
