handle,caption_name,location,Type,location_lower,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
evavictor,Comedian Eva Victor,United States,Entertainment,united states,Entertainment,Comedian Eva Victor,,entertainment_mentioner,1099d6c05af2b6657c456a8bb6852550,entertainment_mentioner__1099d6c05af2b6657c456a8bb6852550
mattoswaltva,Screenwriter Matt Oswalt,United States,Entertainment,united states,Entertainment,Screenwriter Matt Oswalt,,entertainment_mentioner,4c14fa61313a4f7dc8de06928bc171b2,entertainment_mentioner__4c14fa61313a4f7dc8de06928bc171b2
gaurikhan,Producer Gauri Khan,United States,Entertainment,united states,Entertainment,Producer Gauri Khan,,entertainment_mentioner,27cc0b8dfb6bf9740ca578103c61cba5,entertainment_mentioner__27cc0b8dfb6bf9740ca578103c61cba5
tenorsaxjazz,ジョージ,United States,Entertainment,united states,Entertainment,ジョージ,,entertainment_mentioner,aa5da987d80835becd7b288b0e8830f4,entertainment_mentioner__aa5da987d80835becd7b288b0e8830f4
maddie7madayag,Internet personality Maddie Madayag,United States,Entertainment,united states,Entertainment,Internet personality Maddie Madayag,,entertainment_mentioner,b1c709f42279992d938685a4d0524399,entertainment_mentioner__b1c709f42279992d938685a4d0524399
cierraramirez,Actor Cierra Ramirez,United States,Entertainment,united states,Entertainment,Actor Cierra Ramirez,,entertainment_mentioner,89ae27997b250ce862151ed30cd715f3,entertainment_mentioner__89ae27997b250ce862151ed30cd715f3
ajmitchell,Singer AJ Mitchell,United States,Entertainment,united states,Entertainment,Singer AJ Mitchell,,entertainment_mentioner,c03c7eb2b9e57cb089118ef6ddd43c3c,entertainment_mentioner__c03c7eb2b9e57cb089118ef6ddd43c3c
mandyjiroux,Singer Mandy Jiroux,United States,Entertainment,united states,Entertainment,Singer Mandy Jiroux,,entertainment_mentioner,edc6fa295c23a8a5399d828f1d3c8ba8,entertainment_mentioner__edc6fa295c23a8a5399d828f1d3c8ba8
girls_day_sojin,Singer Park So-jin,United States,Entertainment,united states,Entertainment,Singer Park So-jin,,entertainment_mentioner,a143881ddd54d838524d4d0a1f5c66f1,entertainment_mentioner__a143881ddd54d838524d4d0a1f5c66f1
peterparktv,E-sports player Peter Park,United States,Entertainment,united states,Entertainment,E-sports player Peter Park,,entertainment_mentioner,1fbc9e01a579b3d8af937982e101611c,entertainment_mentioner__1fbc9e01a579b3d8af937982e101611c
carmenelectra,Actor Carmen Electra,United States,Entertainment,united states,Entertainment,Actor Carmen Electra,,entertainment_mentioner,1e6afce94ab35f0cafbc9134427aaad0,entertainment_mentioner__1e6afce94ab35f0cafbc9134427aaad0
sasha_velour,Drag queen Sasha Velour,United States,Entertainment,united states,Entertainment,Drag queen Sasha Velour,,entertainment_mentioner,760fc5bf797c3d3784b3d9221c525a34,entertainment_mentioner__760fc5bf797c3d3784b3d9221c525a34
luzamparoal,Actor Luz Amparo Alvarez,United States,Entertainment,united states,Entertainment,Actor Luz Amparo Alvarez,,entertainment_mentioner,986e572eac92a6fc42662d5920f4ba52,entertainment_mentioner__986e572eac92a6fc42662d5920f4ba52
mercheoficial,Singer Merche,United States,Entertainment,united states,Entertainment,Singer Merche,,entertainment_mentioner,a6b2c547951708899c1d6f2be58b070f,entertainment_mentioner__a6b2c547951708899c1d6f2be58b070f
smitapop,Singer Smita,United States,Entertainment,united states,Entertainment,Singer Smita,,entertainment_mentioner,37fc2aae75f6669eed24c5f48b64d975,entertainment_mentioner__37fc2aae75f6669eed24c5f48b64d975
andipeters,TV presenter Andi Peters,United States,Entertainment,united states,Entertainment,TV presenter Andi Peters,,entertainment_mentioner,74c71302c0a851aaf1bf1cc02df1f4cd,entertainment_mentioner__74c71302c0a851aaf1bf1cc02df1f4cd
brentterhune,Musician Brent Terhune,United States,Entertainment,united states,Entertainment,Musician Brent Terhune,,entertainment_mentioner,9cca26cf4e392e171086f9b8bb6cc533,entertainment_mentioner__9cca26cf4e392e171086f9b8bb6cc533
latoyajackson,Singer La Toya Jackson,United States,Entertainment,united states,Entertainment,Singer La Toya Jackson,,entertainment_mentioner,066ec96af88fad301086f884327740ec,entertainment_mentioner__066ec96af88fad301086f884327740ec
bobsinclar,Record producer Bob Sinclar,United States,Entertainment,united states,Entertainment,Record producer Bob Sinclar,,entertainment_mentioner,869a98556be0b53deb2c9614aea0b3b3,entertainment_mentioner__869a98556be0b53deb2c9614aea0b3b3
goldengateblond,Internet personality shauna,United States,Entertainment,united states,Entertainment,Internet personality shauna,,entertainment_mentioner,8106b0f1848fcd57cd9b45128f1beb0d,entertainment_mentioner__8106b0f1848fcd57cd9b45128f1beb0d
portiaderossi,Actor Portia de Rossi,United States,Entertainment,united states,Entertainment,Actor Portia de Rossi,,entertainment_mentioner,15f8d668bb886eafb6e19b6d9b054a38,entertainment_mentioner__15f8d668bb886eafb6e19b6d9b054a38
mrjasonday,Actor Jason Day,United States,Entertainment,united states,Entertainment,Actor Jason Day,,entertainment_mentioner,f52066a7910764546d42deb0732f72df,entertainment_mentioner__f52066a7910764546d42deb0732f72df
papilokanu,Former soccer player Kanu Nwankwo,United States,Entertainment,united states,Entertainment,Former soccer player Kanu Nwankwo,,entertainment_mentioner,f2fcbd20e92c6f222cb2451334a728db,entertainment_mentioner__f2fcbd20e92c6f222cb2451334a728db
hydeofficial_,Singer Hyde,United States,Entertainment,united states,Entertainment,Singer Hyde,,entertainment_mentioner,5ceab0e8ed439a2ffa69326b2dffd7d0,entertainment_mentioner__5ceab0e8ed439a2ffa69326b2dffd7d0
regulator,Rapper Warren G,United States,Entertainment,united states,Entertainment,Rapper Warren G,,entertainment_mentioner,8a039de777f14e843eb6f69787dfb154,entertainment_mentioner__8a039de777f14e843eb6f69787dfb154
takahashiyu,Singer Yu Takahashi,United States,Entertainment,united states,Entertainment,Singer Yu Takahashi,,entertainment_mentioner,1920f79b7ff011cbba14cec9f229e7d4,entertainment_mentioner__1920f79b7ff011cbba14cec9f229e7d4
mauricioricardo,Cartoonist Mauricio Ricardo,United States,Entertainment,united states,Entertainment,Cartoonist Mauricio Ricardo,,entertainment_mentioner,ec8d123e71d37ea11e935b8d96d24978,entertainment_mentioner__ec8d123e71d37ea11e935b8d96d24978
foreverkhadijah,Actor Khadijah Haqq McCray,United States,Entertainment,united states,Entertainment,Actor Khadijah Haqq McCray,,entertainment_mentioner,af461369a1cbe4b4fab1f85c8691b09c,entertainment_mentioner__af461369a1cbe4b4fab1f85c8691b09c
dallonweekes,Singer Dallon Weekes,United States,Entertainment,united states,Entertainment,Singer Dallon Weekes,,entertainment_mentioner,cd11809e4befa8a7b10e1a79ebd81163,entertainment_mentioner__cd11809e4befa8a7b10e1a79ebd81163
lamornemorris,Actor Lamorne Morris,United States,Entertainment,united states,Entertainment,Actor Lamorne Morris,,entertainment_mentioner,f07c617e1479530a278cec0ab267c820,entertainment_mentioner__f07c617e1479530a278cec0ab267c820
yalitzaaparicio,Actor Yalitza Aparicio Martínez,United States,Entertainment,united states,Entertainment,Actor Yalitza Aparicio Martínez,,entertainment_mentioner,dc8638c2c8bc1e321a4df2aab839de0f,entertainment_mentioner__dc8638c2c8bc1e321a4df2aab839de0f
kohmi,Singer Kohmi Hirose,United States,Entertainment,united states,Entertainment,Singer Kohmi Hirose,,entertainment_mentioner,7f4fd7cdef97077e8d9bd5edb55a86a4,entertainment_mentioner__7f4fd7cdef97077e8d9bd5edb55a86a4
paulstanleyd,Musician Paul Stanley,United States,Entertainment,united states,Entertainment,Musician Paul Stanley,,entertainment_mentioner,9fa3c450bc3910c4b0a310b43c90437a,entertainment_mentioner__9fa3c450bc3910c4b0a310b43c90437a
rahulkohli13,Actor Rahul Kohli,United States,Entertainment,united states,Entertainment,Actor Rahul Kohli,,entertainment_mentioner,74796c02e4e218d9080a1d3b4d096039,entertainment_mentioner__74796c02e4e218d9080a1d3b4d096039
brantdaugherty,Actor Brant Daugherty,United States,Entertainment,united states,Entertainment,Actor Brant Daugherty,,entertainment_mentioner,fd5875d7ced008e55cd191a6f32865cf,entertainment_mentioner__fd5875d7ced008e55cd191a6f32865cf
billwurtz,Singer Bill Wurtz,United States,Entertainment,united states,Entertainment,Singer Bill Wurtz,,entertainment_mentioner,a64b9e9d0c665952920c8d52b33c3092,entertainment_mentioner__a64b9e9d0c665952920c8d52b33c3092
ahj,Radio presenter Aled Haydn Jones,United States,Entertainment,united states,Entertainment,Radio presenter Aled Haydn Jones,,entertainment_mentioner,e843e3e3f721e4ce943af4960feb4b93,entertainment_mentioner__e843e3e3f721e4ce943af4960feb4b93
kristiannairn,Actor Kristian Nairn,United States,Entertainment,united states,Entertainment,Actor Kristian Nairn,,entertainment_mentioner,a9101933f20c9c9f62db26c2fd04ec65,entertainment_mentioner__a9101933f20c9c9f62db26c2fd04ec65
sarapascoe,Comedian Sara Pascoe,United States,Entertainment,united states,Entertainment,Comedian Sara Pascoe,,entertainment_mentioner,56bc84f04f4393879b68f3377904610e,entertainment_mentioner__56bc84f04f4393879b68f3377904610e
gokhantepemusic,Singer Gokhan Tepe,United States,Entertainment,united states,Entertainment,Singer Gokhan Tepe,,entertainment_mentioner,f1f5feb2c3fe12df6df480e539dee3a7,entertainment_mentioner__f1f5feb2c3fe12df6df480e539dee3a7
selinlikli,Actor Selin Sekerci,United States,Entertainment,united states,Entertainment,Actor Selin Sekerci,,entertainment_mentioner,8d708fe8cb040c02a4adaa48e2b65d07,entertainment_mentioner__8d708fe8cb040c02a4adaa48e2b65d07
lewis_bloor,TV personality Lewis Bloor,United States,Entertainment,united states,Entertainment,TV personality Lewis Bloor,,entertainment_mentioner,44e1d77036d0e52e27bf52142cad4569,entertainment_mentioner__44e1d77036d0e52e27bf52142cad4569
florentpeyreoff,Comedian Florent Peyre,United States,Entertainment,united states,Entertainment,Comedian Florent Peyre,,entertainment_mentioner,218974fca85defd42dde6b0e770fdb03,entertainment_mentioner__218974fca85defd42dde6b0e770fdb03
zazieonline,Singer Zazie,United States,Entertainment,united states,Entertainment,Singer Zazie,,entertainment_mentioner,9326865dae1e208e97c676f1cbc58d60,entertainment_mentioner__9326865dae1e208e97c676f1cbc58d60
joenichols,Musician Joe Nichols,United States,Entertainment,united states,Entertainment,Musician Joe Nichols,,entertainment_mentioner,022660fa1b29e22fff141fd911b489b9,entertainment_mentioner__022660fa1b29e22fff141fd911b489b9
sallesino,Pictoline co-founder Eduardo Salles,United States,Entertainment,united states,Entertainment,Pictoline co-founder Eduardo Salles,,entertainment_mentioner,7ff732a44433d9337e7a920e2513226f,entertainment_mentioner__7ff732a44433d9337e7a920e2513226f
evagonzalezf,Actor Eva Gonzalez,United States,Entertainment,united states,Entertainment,Actor Eva Gonzalez,,entertainment_mentioner,f9a843ca13a0d2062226e06a4d179545,entertainment_mentioner__f9a843ca13a0d2062226e06a4d179545
lapizconciente,Rapper Lapiz Conciente,United States,Entertainment,united states,Entertainment,Rapper Lapiz Conciente,,entertainment_mentioner,2928633bb7cbd5f186c5496c9709015f,entertainment_mentioner__2928633bb7cbd5f186c5496c9709015f
mae_officiel,Singer Christophe Mae,United States,Entertainment,united states,Entertainment,Singer Christophe Mae,,entertainment_mentioner,c8dcc2a77e58333fb8823db6183fd8d3,entertainment_mentioner__c8dcc2a77e58333fb8823db6183fd8d3
erinzariah,Actor Erin Sanders,United States,Entertainment,united states,Entertainment,Actor Erin Sanders,,entertainment_mentioner,483db4a31390beded9c03e860925a626,entertainment_mentioner__483db4a31390beded9c03e860925a626
karguinano,Chef Karlos Arguinano,United States,Entertainment,united states,Entertainment,Chef Karlos Arguinano,,entertainment_mentioner,27a39627e980d276af81367ad4aa7f97,entertainment_mentioner__27a39627e980d276af81367ad4aa7f97
tiffanyyoung,Singer Tiffany Young,United States,Entertainment,united states,Entertainment,Singer Tiffany Young,,entertainment_mentioner,05d67755b1b96238e161fb9d7eae68bf,entertainment_mentioner__05d67755b1b96238e161fb9d7eae68bf
tylerfarr,Singer Tyler Farr,United States,Entertainment,united states,Entertainment,Singer Tyler Farr,,entertainment_mentioner,e999c381ef6f8a3c2af2192c48e5ff43,entertainment_mentioner__e999c381ef6f8a3c2af2192c48e5ff43
aaron_doh,Actor Aaron Doh,United States,Entertainment,united states,Entertainment,Actor Aaron Doh,,entertainment_mentioner,b6f667e7aeb07fd0b692e4ee648a95f0,entertainment_mentioner__b6f667e7aeb07fd0b692e4ee648a95f0
simphiwedana,Singer Simphiwe Dana,United States,Entertainment,united states,Entertainment,Singer Simphiwe Dana,,entertainment_mentioner,404dc81563bfe1c5a1b51c7a3457816d,entertainment_mentioner__404dc81563bfe1c5a1b51c7a3457816d
writer_dg,Author Diana Gabaldon,United States,Entertainment,united states,Entertainment,Author Diana Gabaldon,,entertainment_mentioner,145246ce6544e0ba5574736687443018,entertainment_mentioner__145246ce6544e0ba5574736687443018
100ayeon,Singer Baek A-yeon,United States,Entertainment,united states,Entertainment,Singer Baek A-yeon,,entertainment_mentioner,0deb91de97a334382c78f766a4fb5189,entertainment_mentioner__0deb91de97a334382c78f766a4fb5189
punjan09,Actor Prama Imanotai,United States,Entertainment,united states,Entertainment,Actor Prama Imanotai,,entertainment_mentioner,fcc108f518f5a3faeebeb725262063d9,entertainment_mentioner__fcc108f518f5a3faeebeb725262063d9
bryontour,Singer Bry O'Reilly,United States,Entertainment,united states,Entertainment,Singer Bry O'Reilly,,entertainment_mentioner,93e3bab2d4a84d5debc11c30e6304548,entertainment_mentioner__93e3bab2d4a84d5debc11c30e6304548
roberto_cano,Actor Roberto Cano,United States,Entertainment,united states,Entertainment,Actor Roberto Cano,,entertainment_mentioner,e57e744908bf511ede81c02e450907f9,entertainment_mentioner__e57e744908bf511ede81c02e450907f9
bibiruookichan,Comedian Bibiru Oki,United States,Entertainment,united states,Entertainment,Comedian Bibiru Oki,,entertainment_mentioner,de40c20c8e846e5f693c490c2b1a30fb,entertainment_mentioner__de40c20c8e846e5f693c490c2b1a30fb
fresh_bizzy,Internet personality Ham Tube,United States,Entertainment,united states,Entertainment,Internet personality Ham Tube,,entertainment_mentioner,1976206ba7cc7478de3b238500982761,entertainment_mentioner__1976206ba7cc7478de3b238500982761
mrjoncryer,Actor Jon Cryer,United States,Entertainment,united states,Entertainment,Actor Jon Cryer,,entertainment_mentioner,3e52b10237ca83145aa187801204b72a,entertainment_mentioner__3e52b10237ca83145aa187801204b72a
yasu_da_ken,Actor Ken Yasuda,United States,Entertainment,united states,Entertainment,Actor Ken Yasuda,,entertainment_mentioner,f15fd1ae044f182abcdd4a724743a342,entertainment_mentioner__f15fd1ae044f182abcdd4a724743a342
elie_eofficial,Musician Elie Elia,United States,Entertainment,united states,Entertainment,Musician Elie Elia,,entertainment_mentioner,2ed33c845e54d02f0e6f732523e54898,entertainment_mentioner__2ed33c845e54d02f0e6f732523e54898
realmichellet,Actor Michelle Trachtenberg,United States,Entertainment,united states,Entertainment,Actor Michelle Trachtenberg,,entertainment_mentioner,1a9b9c6b98ab2eeb21234f7df7583b53,entertainment_mentioner__1a9b9c6b98ab2eeb21234f7df7583b53
lucyandlydia,Internet personalities Lucy and Lydia,United States,Entertainment,united states,Entertainment,Internet personalities Lucy and Lydia,,entertainment_mentioner,a23f48ba360792514d8a31b59660a7c8,entertainment_mentioner__a23f48ba360792514d8a31b59660a7c8
thebrianposehn,Comedian Brian Posehn,United States,Entertainment,united states,Entertainment,Comedian Brian Posehn,,entertainment_mentioner,92c69d48e1668f8f6c403377706fc50e,entertainment_mentioner__92c69d48e1668f8f6c403377706fc50e
fellowyatt,Actor Wyatt Oleff,United States,Entertainment,united states,Entertainment,Actor Wyatt Oleff,,entertainment_mentioner,e88ed55b78771199aeeeb7bd0816dfcc,entertainment_mentioner__e88ed55b78771199aeeeb7bd0816dfcc
stevehowey,Actor Steve Howey,United States,Entertainment,united states,Entertainment,Actor Steve Howey,,entertainment_mentioner,994aad9bb78499f35644fc96d3332bdc,entertainment_mentioner__994aad9bb78499f35644fc96d3332bdc
maayauchida,Actor Maaya Uchida,United States,Entertainment,united states,Entertainment,Actor Maaya Uchida,,entertainment_mentioner,56f3e294e0301b5d13da3b3ae2483116,entertainment_mentioner__56f3e294e0301b5d13da3b3ae2483116
itz_tiffany,Singer ITZ Tiffany,United States,Entertainment,united states,Entertainment,Singer ITZ Tiffany,,entertainment_mentioner,f1917ab817c78bcb89b15292ca4076b2,entertainment_mentioner__f1917ab817c78bcb89b15292ca4076b2
kokaneofficial,Singer Kokane,United States,Entertainment,united states,Entertainment,Singer Kokane,,entertainment_mentioner,ae294425de927c193054e550a5f7a1bf,entertainment_mentioner__ae294425de927c193054e550a5f7a1bf
dollyjoyner,Actor Jo Joyner,United States,Entertainment,united states,Entertainment,Actor Jo Joyner,,entertainment_mentioner,8231655a70aeda6bdbf8ddbf9eb3fc17,entertainment_mentioner__8231655a70aeda6bdbf8ddbf9eb3fc17
theorossi,Actor Theo Rossi,United States,Entertainment,united states,Entertainment,Actor Theo Rossi,,entertainment_mentioner,72840f15dbe15eb3ad8d697aef502e74,entertainment_mentioner__72840f15dbe15eb3ad8d697aef502e74
avxry,Internet personality Avery,United States,Entertainment,united states,Entertainment,Internet personality Avery,,entertainment_mentioner,ac8403583acf1115e2b885ff23ed5d14,entertainment_mentioner__ac8403583acf1115e2b885ff23ed5d14
