german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,u,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
hadwigastrasse,"Hadwigastrasse in Cologne, Germany",50.996603,7.0293374,1,,,,,,FTO,"Hadwigastrasse in Cologne, Germany",,german_fires_cologne_locations,9ff3c0a04fb3fb0caccbde8676852936,german_fires_cologne_locations__9ff3c0a04fb3fb0caccbde8676852936
hafengasse,"Hafengasse in Cologne, Germany",50.9373856,6.9623691,1,,,,,,Legislator,"Hafengasse in Cologne, Germany",,german_fires_cologne_locations,28b2d02a4a5ed9c9b4d266899f2ce2bc,german_fires_cologne_locations__28b2d02a4a5ed9c9b4d266899f2ce2bc
hafenstrasse,"Hafenstrasse in Cologne, Germany",50.9580082,6.9930759,1,,,,,,Legislator,"Hafenstrasse in Cologne, Germany",,german_fires_cologne_locations,19ac3b1da7f02a5194aa945ed2f93eec,german_fires_cologne_locations__19ac3b1da7f02a5194aa945ed2f93eec
haferkamp,"Haferkamp in Cologne, Germany",50.9935126,6.9938803,1,,,,,,IndustryTerm,"Haferkamp in Cologne, Germany",,german_fires_cologne_locations,5062ff026fb28bb540540e5e7ffa56d8,german_fires_cologne_locations__5062ff026fb28bb540540e5e7ffa56d8
hagebuttenweg,"Hagebuttenweg in Cologne, Germany",50.873663,7.0174823,1,,,,,,Legislator,"Hagebuttenweg in Cologne, Germany",,german_fires_cologne_locations,9fe51f48ef5e476be5f50d800450acea,german_fires_cologne_locations__9fe51f48ef5e476be5f50d800450acea
hagedorns kamp,"Hagedorns Kamp in Cologne, Germany",50.9732329,7.0597045,1,,,,,,CompanyKeyword,"Hagedorns Kamp in Cologne, Germany",,german_fires_cologne_locations,8e8efdb9444f4fa1c4545ee062b883c0,german_fires_cologne_locations__8e8efdb9444f4fa1c4545ee062b883c0
hagedornstrasse,"Hagedornstrasse in Cologne, Germany",50.9744845,7.0611086,1,,,,,,DiplomaticFacilities,"Hagedornstrasse in Cologne, Germany",,german_fires_cologne_locations,c8f0d852e7fb082f72d2faa5c6997daf,german_fires_cologne_locations__c8f0d852e7fb082f72d2faa5c6997daf
hagelerweg,"Hagelerweg in Cologne, Germany",50.8403493,7.0708224,1,,,,,,Refinery,"Hagelerweg in Cologne, Germany",,german_fires_cologne_locations,2dd86ebba6992912eb3e5b61da491fd3,german_fires_cologne_locations__2dd86ebba6992912eb3e5b61da491fd3
hagenauer weg,"Hagenauer Weg in Cologne, Germany",51.0318915,6.9477724,1,,,,,,Consulates,"Hagenauer Weg in Cologne, Germany",,german_fires_cologne_locations,c9481b2f296fd15fbb3a6f1c6da24cba,german_fires_cologne_locations__c9481b2f296fd15fbb3a6f1c6da24cba
hagener strasse,"Hagener strasse in Cologne, Germany",50.8899786,7.0654616,1,,,,,,space,"Hagener strasse in Cologne, Germany",,german_fires_cologne_locations,5ef1c753c7695e174b6dcfff0727c2ce,german_fires_cologne_locations__5ef1c753c7695e174b6dcfff0727c2ce
hagenstrasse,"Hagenstrasse in Cologne, Germany",50.8542056,7.1005389,1,,,,,,Consulates,"Hagenstrasse in Cologne, Germany",,german_fires_cologne_locations,11a86274a69e717d3c2ee35efced97c1,german_fires_cologne_locations__11a86274a69e717d3c2ee35efced97c1
hahnenstrasse,"Hahnenstrasse in Cologne, Germany",50.9358923,6.9437074,1,,,,,,Shipping,"Hahnenstrasse in Cologne, Germany",,german_fires_cologne_locations,ca2bbf062db83a066d2ef54455acb42d,german_fires_cologne_locations__ca2bbf062db83a066d2ef54455acb42d
hahnenweg,"Hahnenweg in Cologne, Germany",50.9918169,6.9913964,1,,,,,,Organization,"Hahnenweg in Cologne, Germany",,german_fires_cologne_locations,be92ee4fb84784528918264527f53e39,german_fires_cologne_locations__be92ee4fb84784528918264527f53e39
hahnerweg,"Hahnerweg in Cologne, Germany",51.0025432,6.8575025,1,,,,,,Refinery,"Hahnerweg in Cologne, Germany",,german_fires_cologne_locations,4763adc5a76eda2fa8396d511bb5c960,german_fires_cologne_locations__4763adc5a76eda2fa8396d511bb5c960
hahnwaldweg,"Hahnwaldweg in Cologne, Germany",50.8750628,6.978503,1,,,,,,Media,"Hahnwaldweg in Cologne, Germany",,german_fires_cologne_locations,6d0dc5626c702608a0a8679db3011b59,german_fires_cologne_locations__6d0dc5626c702608a0a8679db3011b59
haidweg,"Haidweg in Cologne, Germany",51.0125907,7.0265385,1,,,,,,Refinery,"Haidweg in Cologne, Germany",,german_fires_cologne_locations,cbe7158b06ed54377848f28ada5eff5e,german_fires_cologne_locations__cbe7158b06ed54377848f28ada5eff5e
hainbuchenweg,"Hainbuchenweg in Cologne, Germany",50.9176283,7.0922963,1,,,,,,CompanyKeyword,"Hainbuchenweg in Cologne, Germany",,german_fires_cologne_locations,440d08faac21a37645682873323d2de0,german_fires_cologne_locations__440d08faac21a37645682873323d2de0
halbmondgasschen,"Halbmondgasschen in Cologne, Germany",50.9372882,6.9613828,1,,,,,,space,"Halbmondgasschen in Cologne, Germany",,german_fires_cologne_locations,75cc795318d9241c1d4f99fabc8fdee8,german_fires_cologne_locations__75cc795318d9241c1d4f99fabc8fdee8
halfengasse,"Halfengasse in Cologne, Germany",50.9925726,6.9599586,1,,,,,,CompanyKeyword,"Halfengasse in Cologne, Germany",,german_fires_cologne_locations,65432a97dc5bdbe584ef22a8dc609cac,german_fires_cologne_locations__65432a97dc5bdbe584ef22a8dc609cac
halmstrasse,"Halmstrasse in Cologne, Germany",50.9569327,6.9134453,1,,,,,,Shipping,"Halmstrasse in Cologne, Germany",,german_fires_cologne_locations,ee850a40a62d344179aed1b0b8fe004f,german_fires_cologne_locations__ee850a40a62d344179aed1b0b8fe004f
halv-miel-ring,"Halv-Miel-Ring in Cologne, Germany",50.8820821,6.9653699,1,,,,,,Diplomat,"Halv-Miel-Ring in Cologne, Germany",,german_fires_cologne_locations,b4709cc47fea2316c2648fa1291d1a88,german_fires_cologne_locations__b4709cc47fea2316c2648fa1291d1a88
hambacher strasse,"Hambacher strasse in Cologne, Germany",50.9266085,7.0454545,1,,,,,,AAEntity,"Hambacher strasse in Cologne, Germany",,german_fires_cologne_locations,2a684024e921b1ec66b4da056d2901ce,german_fires_cologne_locations__2a684024e921b1ec66b4da056d2901ce
hamborner strasse,"Hamborner strasse in Cologne, Germany",50.9720936,6.9681005,1,,,,,,CompanyKeyword,"Hamborner strasse in Cologne, Germany",,german_fires_cologne_locations,7a134fcddf2e72da7cf72fd05df06963,german_fires_cologne_locations__7a134fcddf2e72da7cf72fd05df06963
hamburger strasse,"Hamburger strasse in Cologne, Germany",50.9481219,6.9526004,1,,,,,,ForeignMinistry,"Hamburger strasse in Cologne, Germany",,german_fires_cologne_locations,a01017099cec4e27b84c0c78892ad983,german_fires_cologne_locations__a01017099cec4e27b84c0c78892ad983
hameler weg,"Hameler Weg in Cologne, Germany",50.9410331,7.0836173,1,,,,,,Media,"Hameler Weg in Cologne, Germany",,german_fires_cologne_locations,4608be28fad2b360c2ac25358b8bd318,german_fires_cologne_locations__4608be28fad2b360c2ac25358b8bd318
hamergasse,"Hamergasse in Cologne, Germany",50.9385431,6.9495761,1,,,,,,Diplomat,"Hamergasse in Cologne, Germany",,german_fires_cologne_locations,b07567ce5f10c1461805df12415b49ba,german_fires_cologne_locations__b07567ce5f10c1461805df12415b49ba
hammerschmidtstrasse,"Hammerschmidtstrasse in Cologne, Germany",50.8751395,7.0182804,1,,,,,,Refinery,"Hammerschmidtstrasse in Cologne, Germany",,german_fires_cologne_locations,7de04af30c4484a970f120f900fa9495,german_fires_cologne_locations__7de04af30c4484a970f120f900fa9495
handelstrasse,"Handelstrasse in Cologne, Germany",50.9353815,6.936896,1,,,,,,Wells,"Handelstrasse in Cologne, Germany",,german_fires_cologne_locations,cb14c48802cad586899b4fc4edfef399,german_fires_cologne_locations__cb14c48802cad586899b4fc4edfef399
handstrasse,"Handstrasse in Cologne, Germany",50.9910213,7.099086,1,,,,,,IndustryTerm,"Handstrasse in Cologne, Germany",,german_fires_cologne_locations,2a82192bec8a4de6f7322b33d845d7ff,german_fires_cologne_locations__2a82192bec8a4de6f7322b33d845d7ff
hanflingweg,"Hanflingweg in Cologne, Germany",50.9582077,6.8747683,1,,,,,,Shipping,"Hanflingweg in Cologne, Germany",,german_fires_cologne_locations,340fff189a0209a6a7537915efe19b4b,german_fires_cologne_locations__340fff189a0209a6a7537915efe19b4b
hanfweg,"Hanfweg in Cologne, Germany",50.946864,6.8536804,1,,,,,,LegislativeCommittee,"Hanfweg in Cologne, Germany",,german_fires_cologne_locations,f3110073d152e9c98db6bbf0f1a0b98f,german_fires_cologne_locations__f3110073d152e9c98db6bbf0f1a0b98f
hanna-meuter-weg,"Hanna-Meuter-Weg in Cologne, Germany",50.937531,6.9602786,1,,,,,,Person,"Hanna-Meuter-Weg in Cologne, Germany",,german_fires_cologne_locations,2d57ba795062729f4c7d18c39db73bd0,german_fires_cologne_locations__2d57ba795062729f4c7d18c39db73bd0
hanns-hartmann-platz,"Hanns-Hartmann-Platz in Cologne, Germany",50.9390622,6.9480738,1,,,,,,Keyphrase,"Hanns-Hartmann-Platz in Cologne, Germany",,german_fires_cologne_locations,00236e653094ea5604d77eab0575080b,german_fires_cologne_locations__00236e653094ea5604d77eab0575080b
hanns-klemm-strasse,"Hanns-Klemm-strasse in Cologne, Germany",50.9926186,6.905787,1,,,,,,LegislativeCommittee,"Hanns-Klemm-strasse in Cologne, Germany",,german_fires_cologne_locations,b6fe65a03d0835180acecb42dde4e1b0,german_fires_cologne_locations__b6fe65a03d0835180acecb42dde4e1b0
hans-a.-mullerheim-park,"Hans-A.-Mullerheim-Park in Cologne, Germany",50.9229355,6.9127521,1,,,,,,Diplomat,"Hans-A.-Mullerheim-Park in Cologne, Germany",,german_fires_cologne_locations,3207ddbcec61760dde1e67ccf9ad063b,german_fires_cologne_locations__3207ddbcec61760dde1e67ccf9ad063b
hans-abraham-ochs-weg,"Hans-Abraham-Ochs-Weg in Cologne, Germany",50.9179001,6.9679427,1,,,,,,LegislativeCommittee,"Hans-Abraham-Ochs-Weg in Cologne, Germany",,german_fires_cologne_locations,e9043899a1966d70cf19a3df1ef35745,german_fires_cologne_locations__e9043899a1966d70cf19a3df1ef35745
hansaplatz,"Hansaplatz in Cologne, Germany",50.9466921,6.9478628,1,,,,,,Organization,"Hansaplatz in Cologne, Germany",,german_fires_cologne_locations,67a44fbce1d5917d57b8e4bf8d1ad30b,german_fires_cologne_locations__67a44fbce1d5917d57b8e4bf8d1ad30b
hansaring,"Hansaring in Cologne, Germany",50.9481274,6.9497269,1,,,,,,Consulates,"Hansaring in Cologne, Germany",,german_fires_cologne_locations,e978496e6175a30e3cd9963acc4893c8,german_fires_cologne_locations__e978496e6175a30e3cd9963acc4893c8
hans-berge-strasse,"Hans-Berge-strasse in Cologne, Germany",50.8696495,6.9594909,1,,,,,,AAEntity,"Hans-Berge-strasse in Cologne, Germany",,german_fires_cologne_locations,45262758303834fd4e6f516b78b2b820,german_fires_cologne_locations__45262758303834fd4e6f516b78b2b820
hans-bockler-platz,"Hans-Bockler-Platz in Cologne, Germany",50.9437411,6.9337083,1,,,,,,Shipping,"Hans-Bockler-Platz in Cologne, Germany",,german_fires_cologne_locations,60ba1bed81a9c038873686dd0029fd13,german_fires_cologne_locations__60ba1bed81a9c038873686dd0029fd13
hans-bredow-strasse,"Hans-Bredow-strasse in Cologne, Germany",50.9645411,6.9393734,1,,,,,,Legislator,"Hans-Bredow-strasse in Cologne, Germany",,german_fires_cologne_locations,cd259f13394cabec07f772f5baf8991e,german_fires_cologne_locations__cd259f13394cabec07f772f5baf8991e
hans-carl-nipperdey-strasse,"Hans-Carl-Nipperdey-strasse in Cologne, Germany",50.9225574,6.9374517,1,,,,,,AAEntity,"Hans-Carl-Nipperdey-strasse in Cologne, Germany",,german_fires_cologne_locations,5589de20dbc17edbdf3d3abf896004c7,german_fires_cologne_locations__5589de20dbc17edbdf3d3abf896004c7
hans-driesch-strasse,"Hans-Driesch-strasse in Cologne, Germany",50.9195874,6.9005376,1,,,,,,Organization,"Hans-Driesch-strasse in Cologne, Germany",,german_fires_cologne_locations,97cc1c39811504e39ff4f92ea3d020b4,german_fires_cologne_locations__97cc1c39811504e39ff4f92ea3d020b4
hansekai,"Hansekai in Cologne, Germany",50.9748254,6.9819836,1,,,,,,ForeignMinistry,"Hansekai in Cologne, Germany",,german_fires_cologne_locations,534f3af0f36957d18c75bfc3cc1cc5d1,german_fires_cologne_locations__534f3af0f36957d18c75bfc3cc1cc5d1
hansemannstrasse,"Hansemannstrasse in Cologne, Germany",50.9502974,6.9184392,1,,,,,,Media,"Hansemannstrasse in Cologne, Germany",,german_fires_cologne_locations,cc56d38c352b807a5d8a7a4278a0c631,german_fires_cologne_locations__cc56d38c352b807a5d8a7a4278a0c631
hansenstrasse,"Hansenstrasse in Cologne, Germany",50.9929561,6.9168249,1,,,,,,Shipping,"Hansenstrasse in Cologne, Germany",,german_fires_cologne_locations,39dcd6f15cad48036a0364184153df69,german_fires_cologne_locations__39dcd6f15cad48036a0364184153df69
hansestrasse,"Hansestrasse in Cologne, Germany",50.9098948,7.0704569,1,,,,,,Exec,"Hansestrasse in Cologne, Germany",,german_fires_cologne_locations,2321069046177e60bf28f7747e180008,german_fires_cologne_locations__2321069046177e60bf28f7747e180008
hans-gross-park,"Hans-Gross-Park in Cologne, Germany",50.9183333,6.9040848,1,,,,,,Pipeline,"Hans-Gross-Park in Cologne, Germany",,german_fires_cologne_locations,b8a5519642a6e0d0a49ac9cfce543265,german_fires_cologne_locations__b8a5519642a6e0d0a49ac9cfce543265
hans-haass-weg,"Hans-Haass-Weg in Cologne, Germany",50.961394,6.8688475,1,,,,,,Person,"Hans-Haass-Weg in Cologne, Germany",,german_fires_cologne_locations,33faf975da7f7962055ad1ba27b9f817,german_fires_cologne_locations__33faf975da7f7962055ad1ba27b9f817
hans-holbein-strasse,"Hans-Holbein-strasse in Cologne, Germany",50.8814336,7.0166714,1,,,,,,AAEntity,"Hans-Holbein-strasse in Cologne, Germany",,german_fires_cologne_locations,442e62730c7d2fe16eebfc842f2b686a,german_fires_cologne_locations__442e62730c7d2fe16eebfc842f2b686a
hans-josef-michels-weg,"Hans-Josef-Michels-Weg in Cologne, Germany",50.9802212,6.9981406,1,,,,,,Media,"Hans-Josef-Michels-Weg in Cologne, Germany",,german_fires_cologne_locations,a1954677ce71f196ea72c5525e320abb,german_fires_cologne_locations__a1954677ce71f196ea72c5525e320abb
hans-kalscheuer-strasse,"Hans-Kalscheuer-strasse in Cologne, Germany",50.9017134,7.0232268,1,,,,,,IndustryTerm,"Hans-Kalscheuer-strasse in Cologne, Germany",,german_fires_cologne_locations,e0d0d31e364d68c3158063144e479eb1,german_fires_cologne_locations__e0d0d31e364d68c3158063144e479eb1
hans-katzer-strasse,"Hans-Katzer-strasse in Cologne, Germany",50.925725,6.8734258,1,,,,,,News,"Hans-Katzer-strasse in Cologne, Germany",,german_fires_cologne_locations,a9832636996aa11f1acdae0a957a6e0f,german_fires_cologne_locations__a9832636996aa11f1acdae0a957a6e0f
hans-keul-weg,"Hans-Keul-Weg in Cologne, Germany",50.9164177,6.9872024,1,,,,,,Media,"Hans-Keul-Weg in Cologne, Germany",,german_fires_cologne_locations,714d2f452b65df2fa5ffc9ac25f9ffa7,german_fires_cologne_locations__714d2f452b65df2fa5ffc9ac25f9ffa7
hans-lommerzheim-weg,"Hans-Lommerzheim-Weg in Cologne, Germany",50.9394415,6.9730562,1,,,,,,Exec,"Hans-Lommerzheim-Weg in Cologne, Germany",,german_fires_cologne_locations,ee838e410195dfea921d31f646649d82,german_fires_cologne_locations__ee838e410195dfea921d31f646649d82
hans-mayer-weg,"Hans-Mayer-Weg in Cologne, Germany",50.9407986,6.9441969,1,,,,,,Exec,"Hans-Mayer-Weg in Cologne, Germany",,german_fires_cologne_locations,1f2f6be537154f9ae5f2a5794050b208,german_fires_cologne_locations__1f2f6be537154f9ae5f2a5794050b208
hans-offermann-strasse,"Hans-Offermann-strasse in Cologne, Germany",50.9241873,7.0317565,1,,,,,,Person,"Hans-Offermann-strasse in Cologne, Germany",,german_fires_cologne_locations,53a2e6fcac0a94fae51b0b4e2f49526d,german_fires_cologne_locations__53a2e6fcac0a94fae51b0b4e2f49526d
hans-sachs-strasse,"Hans-Sachs-strasse in Cologne, Germany",50.9307799,6.9198249,1,,,,,,Media,"Hans-Sachs-strasse in Cologne, Germany",,german_fires_cologne_locations,ad1321663957720e3b2819edd48b916e,german_fires_cologne_locations__ad1321663957720e3b2819edd48b916e
hans-schulten-strasse,"Hans-Schulten-strasse in Cologne, Germany",50.9424473,7.0648447,1,,,,,,Media,"Hans-Schulten-strasse in Cologne, Germany",,german_fires_cologne_locations,9099331390c621e59f314daf0f1648f8,german_fires_cologne_locations__9099331390c621e59f314daf0f1648f8
hans-wild-strasse,"Hans-Wild-strasse in Cologne, Germany",50.9546487,6.9330666,1,,,,,,DiplomaticFacilities,"Hans-Wild-strasse in Cologne, Germany",,german_fires_cologne_locations,1239d9a16609cd629f432e93be255bb5,german_fires_cologne_locations__1239d9a16609cd629f432e93be255bb5
hans-willy-mertens-strasse,"Hans-Willy-Mertens-strasse in Cologne, Germany",50.9391264,6.8363068,1,,,,,,DiplomaticFacilities,"Hans-Willy-Mertens-strasse in Cologne, Germany",,german_fires_cologne_locations,c5008597a485b0282e6d7885f5b6f4c1,german_fires_cologne_locations__c5008597a485b0282e6d7885f5b6f4c1
hans-zandovsky-platz,"Hans-Zandovsky-Platz in Cologne, Germany",50.9412784,6.9582814,1,,,,,,News,"Hans-Zandovsky-Platz in Cologne, Germany",,german_fires_cologne_locations,ea755c40f29cea4e3395ea7b1e22cb42,german_fires_cologne_locations__ea755c40f29cea4e3395ea7b1e22cb42
hardefuststrasse,"Hardefuststrasse in Cologne, Germany",50.9235588,6.9478701,1,,,,,,IndustryTerm,"Hardefuststrasse in Cologne, Germany",,german_fires_cologne_locations,572150e3952efb2d963cc867c2620cd8,german_fires_cologne_locations__572150e3952efb2d963cc867c2620cd8
hardenbergstrasse,"Hardenbergstrasse in Cologne, Germany",50.9577136,6.9978098,1,,,,,,LegislativeCommittee,"Hardenbergstrasse in Cologne, Germany",,german_fires_cologne_locations,7a821a2dcc511ef9f4f55da414e8a51f,german_fires_cologne_locations__7a821a2dcc511ef9f4f55da414e8a51f
hardtgenbuscher kirchweg,"Hardtgenbuscher Kirchweg in Cologne, Germany",50.9244891,7.0485263,1,,,,,,Pipeline,"Hardtgenbuscher Kirchweg in Cologne, Germany",,german_fires_cologne_locations,49e0cb9f6db0c2f1e95bdcfad19754c0,german_fires_cologne_locations__49e0cb9f6db0c2f1e95bdcfad19754c0
hardthofstrasse,"Hardthofstrasse in Cologne, Germany",50.9689335,7.0860644,1,,,,,,space,"Hardthofstrasse in Cologne, Germany",,german_fires_cologne_locations,4209537c130a1bb77a168e278761afd3,german_fires_cologne_locations__4209537c130a1bb77a168e278761afd3
hardtstrasse,"Hardtstrasse in Cologne, Germany",50.913343,6.92679,1,,,,,,Consulates,"Hardtstrasse in Cologne, Germany",,german_fires_cologne_locations,1c1f47225af7338fe7fd32cebdbeeb4d,german_fires_cologne_locations__1c1f47225af7338fe7fd32cebdbeeb4d
harfenweg,"Harfenweg in Cologne, Germany",50.8803791,7.0740553,1,,,,,,Pipeline,"Harfenweg in Cologne, Germany",,german_fires_cologne_locations,b0d8085e0d7b8ae37982a5a92bf630d7,german_fires_cologne_locations__b0d8085e0d7b8ae37982a5a92bf630d7
harry-blum-platz,"Harry-Blum-Platz in Cologne, Germany",50.9253221,6.9658872,1,,,,,,Organization,"Harry-Blum-Platz in Cologne, Germany",,german_fires_cologne_locations,d28b7d13b8a83ff4adef3c1b24c0ef7d,german_fires_cologne_locations__d28b7d13b8a83ff4adef3c1b24c0ef7d
harry-kloepfer-strasse,"Harry-Kloepfer-strasse in Cologne, Germany",50.8734711,6.9183293,1,,,,,,Legislator,"Harry-Kloepfer-strasse in Cologne, Germany",,german_fires_cologne_locations,0c647eecf2240be7f083923b0b0fa767,german_fires_cologne_locations__0c647eecf2240be7f083923b0b0fa767
hartenfelsweg,"Hartenfelsweg in Cologne, Germany",51.0055517,6.8856448,1,,,,,,Shipping,"Hartenfelsweg in Cologne, Germany",,german_fires_cologne_locations,c500f808f5b4ffc05d40ef12e542dca5,german_fires_cologne_locations__c500f808f5b4ffc05d40ef12e542dca5
hartwichstrasse,"Hartwichstrasse in Cologne, Germany",50.9584108,6.9459861,1,,,,,,ForeignMinister,"Hartwichstrasse in Cologne, Germany",,german_fires_cologne_locations,3e3fde13e67033273df1a1a9121eadf8,german_fires_cologne_locations__3e3fde13e67033273df1a1a9121eadf8
harzgeroder weg,"Harzgeroder Weg in Cologne, Germany",50.9819097,7.0207277,1,,,,,,Shipping,"Harzgeroder Weg in Cologne, Germany",,german_fires_cologne_locations,fe94543be21432cc81c9cbc38047fde4,german_fires_cologne_locations__fe94543be21432cc81c9cbc38047fde4
haselbergstrasse,"Haselbergstrasse in Cologne, Germany",50.9383254,6.9232398,1,,,,,,Keyphrase,"Haselbergstrasse in Cologne, Germany",,german_fires_cologne_locations,7100e4a7d8aa5b7986f34d311050034e,german_fires_cologne_locations__7100e4a7d8aa5b7986f34d311050034e
haselnusshof,"Haselnusshof in Cologne, Germany",51.0114409,6.9063749,1,,,,,,space,"Haselnusshof in Cologne, Germany",,german_fires_cologne_locations,b909e426f53ed380179983bf2db92e66,german_fires_cologne_locations__b909e426f53ed380179983bf2db92e66
haselnussweg,"Haselnussweg in Cologne, Germany",51.0109698,6.9065,1,,,,,,Diplomat,"Haselnussweg in Cologne, Germany",,german_fires_cologne_locations,fbba2c7fcca9ba21710f513a3cc96a56,german_fires_cologne_locations__fbba2c7fcca9ba21710f513a3cc96a56
haselweg,"Haselweg in Cologne, Germany",50.8800922,7.1007018,1,,,,,,Person,"Haselweg in Cologne, Germany",,german_fires_cologne_locations,582475665e103da4fd2c9557fbf24da1,german_fires_cologne_locations__582475665e103da4fd2c9557fbf24da1
hasenacker,"Hasenacker in Cologne, Germany",50.966599,7.0895077,1,,,,,,Legislator,"Hasenacker in Cologne, Germany",,german_fires_cologne_locations,60b50363e36fbbc7418e1bf8dd87ca89,german_fires_cologne_locations__60b50363e36fbbc7418e1bf8dd87ca89
hasencleverstrasse,"Hasencleverstrasse in Cologne, Germany",50.9291305,7.0561958,1,,,,,,Consulates,"Hasencleverstrasse in Cologne, Germany",,german_fires_cologne_locations,c1d6e70795e2c5788b6bc62656f6d56a,german_fires_cologne_locations__c1d6e70795e2c5788b6bc62656f6d56a
hasenkaul,"Hasenkaul in Cologne, Germany",50.8714165,7.0671514,1,,,,,,LegislativeCommittee,"Hasenkaul in Cologne, Germany",,german_fires_cologne_locations,2ecd6af29a260eae7871c134f2700182,german_fires_cologne_locations__2ecd6af29a260eae7871c134f2700182
hasenweg,"Hasenweg in Cologne, Germany",50.947753,6.8362218,1,,,,,,space,"Hasenweg in Cologne, Germany",,german_fires_cologne_locations,4af8147f4fca84842e71391cd06c0bc4,german_fires_cologne_locations__4af8147f4fca84842e71391cd06c0bc4
hasertstrasse,"Hasertstrasse in Cologne, Germany",50.9332182,6.9756506,1,,,,,,IndustryTerm,"Hasertstrasse in Cologne, Germany",,german_fires_cologne_locations,1921de5727df28951033b6095f417dff,german_fires_cologne_locations__1921de5727df28951033b6095f417dff
haslacher weg,"Haslacher Weg in Cologne, Germany",50.984907,7.0058527,1,,,,,,Legislator,"Haslacher Weg in Cologne, Germany",,german_fires_cologne_locations,1d9f710a486740332e710515f2c06529,german_fires_cologne_locations__1d9f710a486740332e710515f2c06529
hasselrather weg,"Hasselrather Weg in Cologne, Germany",51.0094505,6.8982219,1,,,,,,Refinery,"Hasselrather Weg in Cologne, Germany",,german_fires_cologne_locations,1dfad669a65a83d97fd9693e7ea47549,german_fires_cologne_locations__1dfad669a65a83d97fd9693e7ea47549
hatzfeldstrasse,"Hatzfeldstrasse in Cologne, Germany",50.9724672,7.0729511,1,,,,,,Legislator,"Hatzfeldstrasse in Cologne, Germany",,german_fires_cologne_locations,f6bd8afa2949befa255a1d3c1f9834cc,german_fires_cologne_locations__f6bd8afa2949befa255a1d3c1f9834cc
hauffstrasse,"Hauffstrasse in Cologne, Germany",50.9563736,6.9179464,1,,,,,,Wells,"Hauffstrasse in Cologne, Germany",,german_fires_cologne_locations,b7a144a886157e1db5d2eb249764aefb,german_fires_cologne_locations__b7a144a886157e1db5d2eb249764aefb
haulemannchenplatz,"Haulemannchenplatz in Cologne, Germany",50.9721388,7.0613907,1,,,,,,DiplomaticFacilities,"Haulemannchenplatz in Cologne, Germany",,german_fires_cologne_locations,b9606176677778e1eb185803d6283ade,german_fires_cologne_locations__b9606176677778e1eb185803d6283ade
hauptstrasse,"Hauptstrasse in Cologne, Germany",50.8942818,6.9935514,1,,,,,,IndustryTerm,"Hauptstrasse in Cologne, Germany",,german_fires_cologne_locations,af1a7da8815b15bb8fc1e6eee28fa52b,german_fires_cologne_locations__af1a7da8815b15bb8fc1e6eee28fa52b
haus daveg,"Haus Daveg in Cologne, Germany",50.9406546,6.9502444,1,,,,,,space,"Haus Daveg in Cologne, Germany",,german_fires_cologne_locations,7ddb451313e3c0452ce24f8dc662000d,german_fires_cologne_locations__7ddb451313e3c0452ce24f8dc662000d
haus rath,"Haus Rath in Cologne, Germany",50.9683647,6.8433666,1,,,,,,News,"Haus Rath in Cologne, Germany",,german_fires_cologne_locations,d52d6fcbff4df1b6e0dd849c8e134b99,german_fires_cologne_locations__d52d6fcbff4df1b6e0dd849c8e134b99
haus wolle,"Haus Wolle in Cologne, Germany",50.8748605,7.0844542,1,,,,,,Diplomat,"Haus Wolle in Cologne, Germany",,german_fires_cologne_locations,5db9ab7c126d466d66ba5024d6379939,german_fires_cologne_locations__5db9ab7c126d466d66ba5024d6379939
hauschensweg,"Hauschensweg in Cologne, Germany",50.9600643,6.8993066,1,,,,,,Organization,"Hauschensweg in Cologne, Germany",,german_fires_cologne_locations,c31ff1f91f6a8d9c612aa211f20bb1d2,german_fires_cologne_locations__c31ff1f91f6a8d9c612aa211f20bb1d2
hausensteinhof,"Hausensteinhof in Cologne, Germany",50.9380646,7.0629512,1,,,,,,Shipping,"Hausensteinhof in Cologne, Germany",,german_fires_cologne_locations,d6199923708311779b2920a2a287bebc,german_fires_cologne_locations__d6199923708311779b2920a2a287bebc
hausweilerstrasse,"Hausweilerstrasse in Cologne, Germany",50.9025364,6.9522904,1,,,,,,CompanyKeyword,"Hausweilerstrasse in Cologne, Germany",,german_fires_cologne_locations,f9d11dcd60f1bf0ddf996e507515e72d,german_fires_cologne_locations__f9d11dcd60f1bf0ddf996e507515e72d
hauswiesenweg,"Hauswiesenweg in Cologne, Germany",50.9687352,7.0694082,1,,,,,,DiplomaticFacilities,"Hauswiesenweg in Cologne, Germany",,german_fires_cologne_locations,80bb829cf898b4bfcb02f7f127c41ec4,german_fires_cologne_locations__80bb829cf898b4bfcb02f7f127c41ec4
hauweweg,"Hauweweg in Cologne, Germany",51.0411841,6.8983372,1,,,,,,ForeignMinister,"Hauweweg in Cologne, Germany",,german_fires_cologne_locations,b430ddb0c2baaa51b00526ee35515b44,german_fires_cologne_locations__b430ddb0c2baaa51b00526ee35515b44
havelstrasse,"Havelstrasse in Cologne, Germany",51.0280437,6.8896058,1,,,,,,Wells,"Havelstrasse in Cologne, Germany",,german_fires_cologne_locations,12500da2a538519b58d8bc52392d9eec,german_fires_cologne_locations__12500da2a538519b58d8bc52392d9eec
