keyword,keyword_upper,caption_name,location,location_lower,location (state),type,guid,topic_id,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
#pennsylvaniapolicetroopm,#PennsylvaniaPoliceTroopM,Pennsylvania State Police Troop M,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop M,,dgm_EO_Mentionee_Int,98ffd2ee25e9f2163e3ea17c662c61f6,dgm_EO_Mentionee_Int__d84770791dbe287bbf431181a77d4fbe
#pennsylvaniapolicetroopn,#PennsylvaniaPoliceTroopN,Pennsylvania State Police Troop N,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop N,,dgm_EO_Mentionee_Int,9ef06cd9314a2edff3d19b5fece4f2f7,dgm_EO_Mentionee_Int__0eb4b5045f3f0d94fe1bab8b4dca3914
#pennsylvaniapolicetroopp,#PennsylvaniaPoliceTroopP,Pennsylvania State Police Troop P,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop P,,dgm_EO_Mentionee_Int,0bdb1f5b572f1400e805d0b883051597,dgm_EO_Mentionee_Int__fd0185ed5331a88ba5ba9c0507fe03e4
#pennsylvaniapolicetroopr,#PennsylvaniaPoliceTroopR,Pennsylvania State Police Troop R,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop R,,dgm_EO_Mentionee_Int,bfd956224ba92c36addfb9c36d6ca7ed,dgm_EO_Mentionee_Int__1b099c64cd70562abf6c66a1af52a3be
#pennsylvaniapolicetroopt,#PennsylvaniaPoliceTroopT,Pennsylvania State Police Troop T,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop T,,dgm_EO_Mentionee_Int,26c18114372d6d7f4f8a058cd9a394d5,dgm_EO_Mentionee_Int__9a8be9b088632f3292f1ddbad07a7206
#pennsylvaniastatepolicetroopa,#PennsylvaniaStatePoliceTroopA,Pennsylvania State Police Troop A,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop A,,dgm_EO_Mentionee_Int,0a5dc39bcb4be1fad58e3be43819b048,dgm_EO_Mentionee_Int__713c12b3bd5f681d1a4fbcc3b3a9b59d
#pennsylvaniastatepolicetroopb,#PennsylvaniaStatePoliceTroopB,Pennsylvania State Police Troop B,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop B,,dgm_EO_Mentionee_Int,7a29b55216323b7c3d4a8f3fc6848fa7,dgm_EO_Mentionee_Int__abae1479b8bae9a808ed816e54265fe4
#pennsylvaniastatepolicetroopc,#PennsylvaniaStatePoliceTroopC,Pennsylvania State Police Troop C,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop C,,dgm_EO_Mentionee_Int,586b8381ba368bf30f96015ddc67d875,dgm_EO_Mentionee_Int__2da5f8cae96be0f0f73388111e82546d
#pennsylvaniastatepolicetroopd,#PennsylvaniaStatePoliceTroopD,Pennsylvania State Police Troop D,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop D,,dgm_EO_Mentionee_Int,b7c4f2664f9fe27293532a67aedb0565,dgm_EO_Mentionee_Int__15a780601c81c4744e874cc8a25e3c01
#pennsylvaniastatepolicetroope,#PennsylvaniaStatePoliceTroopE,Pennsylvania State Police Troop E,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop E,,dgm_EO_Mentionee_Int,f2ca36ceb67cc7584a500b267deb9385,dgm_EO_Mentionee_Int__d267dc223a94f33573d308367c473ad9
#pennsylvaniastatepolicetroopf,#PennsylvaniaStatePoliceTroopF,Pennsylvania State Police Troop F,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop F,,dgm_EO_Mentionee_Int,2a88d48d20fdb32275d70d4d4a3bebf0,dgm_EO_Mentionee_Int__4bf16a390462a1f6865b7592e8e72bd2
#pennsylvaniastatepolicetroopg,#PennsylvaniaStatePoliceTroopG,Pennsylvania State Police Troop G,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop G,,dgm_EO_Mentionee_Int,94e168120a8ea8b5c2e02a3019af9748,dgm_EO_Mentionee_Int__87a811cc26761caf944b17eed3a9dd15
#pennsylvaniastatepolicetrooph,#PennsylvaniaStatePoliceTroopH,Pennsylvania State Police Troop H,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop H,,dgm_EO_Mentionee_Int,cbd4b22a18e7db8201ea98edfc5fe939,dgm_EO_Mentionee_Int__fa4381b08a7702f1834980bac104a166
#pennsylvaniastatepolicetroopj,#PennsylvaniaStatePoliceTroopJ,Pennsylvania State Police Troop J,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop J,,dgm_EO_Mentionee_Int,bcdc587f7c9fd3063284e46e3b948685,dgm_EO_Mentionee_Int__b20dac848984adcd8aef2b6e4296d551
#pennsylvaniastatepolicetroopk,#PennsylvaniaStatePoliceTroopK,Pennsylvania State Police Troop K,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop K,,dgm_EO_Mentionee_Int,a4bd563d933ec835ccb0519e9cb1ac22,dgm_EO_Mentionee_Int__394321a88000d5a1dc9e39adae784e19
#pennsylvaniastatepolicetroopl,#PennsylvaniaStatePoliceTroopL,Pennsylvania State Police Troop L,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop L,,dgm_EO_Mentionee_Int,6878724504e4f5fe3d20eb5efa8f979c,dgm_EO_Mentionee_Int__f78e96c3fe09061a25fa13798f0c89ad
#pennsylvaniastatepolicetroopm,#PennsylvaniaStatePoliceTroopM,Pennsylvania State Police Troop M,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop M,,dgm_EO_Mentionee_Int,bd3b96c0c87ce17f5bb31309dd58b4ed,dgm_EO_Mentionee_Int__d84770791dbe287bbf431181a77d4fbe
#pennsylvaniastatepolicetroopn,#PennsylvaniaStatePoliceTroopN,Pennsylvania State Police Troop N,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop N,,dgm_EO_Mentionee_Int,3a9ac727a6b03b1840980ff549fafd57,dgm_EO_Mentionee_Int__0eb4b5045f3f0d94fe1bab8b4dca3914
#pennsylvaniastatepolicetroopp,#PennsylvaniaStatePoliceTroopP,Pennsylvania State Police Troop P,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop P,,dgm_EO_Mentionee_Int,f8d82746fd28c9b57cb1fd56be5cc317,dgm_EO_Mentionee_Int__fd0185ed5331a88ba5ba9c0507fe03e4
#pennsylvaniastatepolicetroopr,#PennsylvaniaStatePoliceTroopR,Pennsylvania State Police Troop R,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop R,,dgm_EO_Mentionee_Int,9e5d1690c0bded12dddcdda0f555c21a,dgm_EO_Mentionee_Int__1b099c64cd70562abf6c66a1af52a3be
#pennsylvaniastatepolicetroopt,#PennsylvaniaStatePoliceTroopT,Pennsylvania State Police Troop T,Pennsylvania,pennsylvania,,Precinct,,188120,3140002,Precinct,Pennsylvania State Police Troop T,,dgm_EO_Mentionee_Int,a90c14ed6b68151afb67b53e90d2752e,dgm_EO_Mentionee_Int__9a8be9b088632f3292f1ddbad07a7206
dermot shea,Dermot Shea,NYPD Commissioner Dermot Shea,NYC,nyc,,PDExec,,188120,3140002,Pdexec,NYPD Commissioner Dermot Shea,,dgm_EO_Mentionee_Int,83ac48b64a4b5d48cae94c6e05102f31,dgm_EO_Mentionee_Int__875fac50a7e17bb7c4ded363a57625db
dermotshea,DermotShea,NYPD Commissioner Dermot Shea,NYC,nyc,,PDExec,,188120,3140002,Pdexec,NYPD Commissioner Dermot Shea,,dgm_EO_Mentionee_Int,36ea5ed8ed4ad50c095b7360cbb3c0dc,dgm_EO_Mentionee_Int__875fac50a7e17bb7c4ded363a57625db
nypd commissioner dermot shea,NYPD Commissioner Dermot Shea,NYPD Commissioner Dermot Shea,NYC,nyc,,PDExec,,188120,3140002,Pdexec,NYPD Commissioner Dermot Shea,,dgm_EO_Mentionee_Int,b714c87a9709bd816d0c788c90a678b6,dgm_EO_Mentionee_Int__875fac50a7e17bb7c4ded363a57625db
nypdshea,NYPDShea,NYPD Commissioner Dermot Shea,NYC,nyc,,PDExec,,188120,3140002,Pdexec,NYPD Commissioner Dermot Shea,,dgm_EO_Mentionee_Int,6594fdeac5ce78dbfeb83063837afd62,dgm_EO_Mentionee_Int__875fac50a7e17bb7c4ded363a57625db
nypd chief of department rodney harrison,NYPD Chief of Department Rodney Harrison,NYPD Chief of Department Rodney Harrison,NYC,nyc,,PDExec,,188120,3140002,Pdexec,NYPD Chief of Department Rodney Harrison,,dgm_EO_Mentionee_Int,927d855cc05adc9294cbf63a5874594c,dgm_EO_Mentionee_Int__d64c4cb1b296ead16f268082e026b4e1
nypdchiefofdept,NYPDChiefOfDept,NYPD Chief of Department Rodney Harrison,NYC,nyc,,PDExec,,188120,3140002,Pdexec,NYPD Chief of Department Rodney Harrison,,dgm_EO_Mentionee_Int,d75bd5ec43ba32c4d583aa19aaf52d48,dgm_EO_Mentionee_Int__d64c4cb1b296ead16f268082e026b4e1
nypd chief of detectives james essig,NYPD Chief of Detectives James Essig,NYPD Chief of Detectives James Essig,NYC,nyc,,PDExec,,188120,3140002,Pdexec,NYPD Chief of Detectives James Essig,,dgm_EO_Mentionee_Int,02449b92b9c0549775cebcad0e6f2e6d,dgm_EO_Mentionee_Int__bca0b78bdafab11993d75e5750b862ff
nypddetectives,NYPDDetectives,NYPD Chief of Detectives James Essig,NYC,nyc,,PDExec,,188120,3140002,Pdexec,NYPD Chief of Detectives James Essig,,dgm_EO_Mentionee_Int,86641c15b89105a30b9f9e038ea1e05c,dgm_EO_Mentionee_Int__bca0b78bdafab11993d75e5750b862ff
michel moore,Michel Moore,Los Angeles Police Department Chief Michel Moore,Los Angeles,los angeles,,PDExec,,188120,3140002,Pdexec,Los Angeles Police Department Chief Michel Moore,,dgm_EO_Mentionee_Int,965c367a6b4a0bab9af816b887abbc09,dgm_EO_Mentionee_Int__c0c191f7c8f351ae8689b1f6e740ef36
michelmoore,MichelMoore,Los Angeles Police Department Chief Michel Moore,Los Angeles,los angeles,,PDExec,,188120,3140002,Pdexec,Los Angeles Police Department Chief Michel Moore,,dgm_EO_Mentionee_Int,1dbff21f6390eed235dd457aa50becc6,dgm_EO_Mentionee_Int__c0c191f7c8f351ae8689b1f6e740ef36
chief of the los angeles police department michel moore,Chief of the Los Angeles Police Department Michel Moore,Los Angeles Police Department Chief Michel Moore,Los Angeles,los angeles,,PDExec,,188120,3140002,Pdexec,Los Angeles Police Department Chief Michel Moore,,dgm_EO_Mentionee_Int,42d2cf958102c22b4b93ac4fc24255ac,dgm_EO_Mentionee_Int__c0c191f7c8f351ae8689b1f6e740ef36
lapd chief michel moore,LAPD Chief Michel Moore,Los Angeles Police Department Chief Michel Moore,Los Angeles,los angeles,,PDExec,,188120,3140002,Pdexec,Los Angeles Police Department Chief Michel Moore,,dgm_EO_Mentionee_Int,a12f25da8a4eb9dbea079802234a9efb,dgm_EO_Mentionee_Int__c0c191f7c8f351ae8689b1f6e740ef36
lapdchiefmoore,LAPDChiefMoore,Los Angeles Police Department Chief Michel Moore,Los Angeles,los angeles,,PDExec,,188120,3140002,Pdexec,Los Angeles Police Department Chief Michel Moore,,dgm_EO_Mentionee_Int,51ff1900ae25fa668a8f5e3dbbc218d3,dgm_EO_Mentionee_Int__c0c191f7c8f351ae8689b1f6e740ef36
chief contee,Chief Contee,"Washington, DC Metropolitan Police Department Police Chief Robert Contee",DC,dc,,PDExec,,188120,3140002,Pdexec,"Washington, DC Metropolitan Police Department Police Chief Robert Contee",,dgm_EO_Mentionee_Int,93fc782100a076a6c08c345d0ca7f22b,dgm_EO_Mentionee_Int__caa29ea85c6b698ba62b05ce095d781f
robert contee,Robert Contee,"Washington, DC Metropolitan Police Department Police Chief Robert Contee",DC,dc,,PDExec,,188120,3140002,Pdexec,"Washington, DC Metropolitan Police Department Police Chief Robert Contee",,dgm_EO_Mentionee_Int,4d33f4a94ef4c11f340cfe84a05add0f,dgm_EO_Mentionee_Int__caa29ea85c6b698ba62b05ce095d781f
robertcontee,RobertContee,"Washington, DC Metropolitan Police Department Police Chief Robert Contee",DC,dc,,PDExec,,188120,3140002,Pdexec,"Washington, DC Metropolitan Police Department Police Chief Robert Contee",,dgm_EO_Mentionee_Int,b0197351ee90c829f97f5d6ebee412b6,dgm_EO_Mentionee_Int__caa29ea85c6b698ba62b05ce095d781f
chief of police of metropolitan police department of the district of columbia robert contee,Chief of Police of Metropolitan Police Department of the District of Columbia Robert Contee,"Washington, DC Metropolitan Police Department Police Chief Robert Contee",DC,dc,,PDExec,,188120,3140002,Pdexec,"Washington, DC Metropolitan Police Department Police Chief Robert Contee",,dgm_EO_Mentionee_Int,7c9f6fdd888b59a782eff49be58f3d61,dgm_EO_Mentionee_Int__caa29ea85c6b698ba62b05ce095d781f
police chief eddie garcia,Police Chief Eddie Garcia,Dallas Police Chief Eddie Garcia,Dallas,dallas,,PDExec,,188120,3140002,Pdexec,Dallas Police Chief Eddie Garcia,,dgm_EO_Mentionee_Int,6fd6dc7a612082e54c44766ee592012c,dgm_EO_Mentionee_Int__0e2c0c1250108669198dfed2e21897e9
eddie garcia,Eddie Garcia,Dallas Police Chief Eddie Garcia,Dallas,dallas,,PDExec,,188120,3140002,Pdexec,Dallas Police Chief Eddie Garcia,,dgm_EO_Mentionee_Int,fdfe85c9e7aa489068481fdf85132149,dgm_EO_Mentionee_Int__0e2c0c1250108669198dfed2e21897e9
eddiegarcia,EddieGarcia,Dallas Police Chief Eddie Garcia,Dallas,dallas,,PDExec,,188120,3140002,Pdexec,Dallas Police Chief Eddie Garcia,,dgm_EO_Mentionee_Int,06df731eeb56dcee6b953445e42df213,dgm_EO_Mentionee_Int__0e2c0c1250108669198dfed2e21897e9
dallas police chief eddie garcia,Dallas Police Chief Eddie Garcia,Dallas Police Chief Eddie Garcia,Dallas,dallas,,PDExec,,188120,3140002,Pdexec,Dallas Police Chief Eddie Garcia,,dgm_EO_Mentionee_Int,4e24fd670f7a887196de2d46489c73f3,dgm_EO_Mentionee_Int__0e2c0c1250108669198dfed2e21897e9
dpdchiefgarcia,DPDChiefGarcia,Dallas Police Chief Eddie Garcia,Dallas,dallas,,PDExec,,188120,3140002,Pdexec,Dallas Police Chief Eddie Garcia,,dgm_EO_Mentionee_Int,6f4c9ba74609321642996a17c4ad4cb0,dgm_EO_Mentionee_Int__0e2c0c1250108669198dfed2e21897e9
chief finner,Chief Finner,Houston Police Chief Troy Finner,Houston,houston,,PDExec,,188120,3140002,Pdexec,Houston Police Chief Troy Finner,,dgm_EO_Mentionee_Int,0fd4b5bf71e5035573e918a1adc23954,dgm_EO_Mentionee_Int__89f5992333e2c37286c776f5e547c98a
troy finner,Troy Finner,Houston Police Chief Troy Finner,Houston,houston,,PDExec,,188120,3140002,Pdexec,Houston Police Chief Troy Finner,,dgm_EO_Mentionee_Int,45b9d0eeebdcc12c27e7da246176dc80,dgm_EO_Mentionee_Int__89f5992333e2c37286c776f5e547c98a
troyfinner,TroyFinner,Houston Police Chief Troy Finner,Houston,houston,,PDExec,,188120,3140002,Pdexec,Houston Police Chief Troy Finner,,dgm_EO_Mentionee_Int,2abc80ca34769c0c973c3e29db33f6c9,dgm_EO_Mentionee_Int__89f5992333e2c37286c776f5e547c98a
houston police chief troy finner,Houston Police Chief Troy Finner,Houston Police Chief Troy Finner,Houston,houston,,PDExec,,188120,3140002,Pdexec,Houston Police Chief Troy Finner,,dgm_EO_Mentionee_Int,c6f2bb9206bac17eb374c743f07bcdcf,dgm_EO_Mentionee_Int__89f5992333e2c37286c776f5e547c98a
art acevedo,Art Acevedo,Miami Police Chief Art Acevedo,Miami,miami,,PDExec,,188120,3140002,Pdexec,Miami Police Chief Art Acevedo,,dgm_EO_Mentionee_Int,acbf071afe29dffd05df8d9a974ffd14,dgm_EO_Mentionee_Int__603946ef872819fb6962132d43aad5fc
artacevedo,ArtAcevedo,Miami Police Chief Art Acevedo,Miami,miami,,PDExec,,188120,3140002,Pdexec,Miami Police Chief Art Acevedo,,dgm_EO_Mentionee_Int,4bfa6ba12581a97f1418a2f0bff68345,dgm_EO_Mentionee_Int__603946ef872819fb6962132d43aad5fc
miami police chief art acevedo,Miami Police Chief Art Acevedo,Miami Police Chief Art Acevedo,Miami,miami,,PDExec,,188120,3140002,Pdexec,Miami Police Chief Art Acevedo,,dgm_EO_Mentionee_Int,e9471f3ec574f3cff2ac9e3c84a02330,dgm_EO_Mentionee_Int__603946ef872819fb6962132d43aad5fc
danielle outlaw,Danielle Outlaw,Philadelphia Police Commissioner Danielle Outlaw,Philadelphia,philadelphia,,PDExec,,188120,3140002,Pdexec,Philadelphia Police Commissioner Danielle Outlaw,,dgm_EO_Mentionee_Int,d597b53cd810ce2f8c3b3ccb83b277e1,dgm_EO_Mentionee_Int__f38c17cf33cbe66425d3a872c87b7eb9
danielleoutlaw,DanielleOutlaw,Philadelphia Police Commissioner Danielle Outlaw,Philadelphia,philadelphia,,PDExec,,188120,3140002,Pdexec,Philadelphia Police Commissioner Danielle Outlaw,,dgm_EO_Mentionee_Int,707f8113b2dee8dd97f5939c8d848db0,dgm_EO_Mentionee_Int__f38c17cf33cbe66425d3a872c87b7eb9
philadelphia police commissioner danielle outlaw,Philadelphia Police Commissioner Danielle Outlaw,Philadelphia Police Commissioner Danielle Outlaw,Philadelphia,philadelphia,,PDExec,,188120,3140002,Pdexec,Philadelphia Police Commissioner Danielle Outlaw,,dgm_EO_Mentionee_Int,f501b1427455a1b8328a79d2d7e5a08a,dgm_EO_Mentionee_Int__f38c17cf33cbe66425d3a872c87b7eb9
ppdcommish,PPDCommish,Philadelphia Police Commissioner Danielle Outlaw,Philadelphia,philadelphia,,PDExec,,188120,3140002,Pdexec,Philadelphia Police Commissioner Danielle Outlaw,,dgm_EO_Mentionee_Int,084d572f6ee35b29e6686ce59bddcec3,dgm_EO_Mentionee_Int__f38c17cf33cbe66425d3a872c87b7eb9
police chief james craig,Police Chief James Craig,Detroit Police Chief James Craig,Detroit,detroit,,PDExec,,188120,3140002,Pdexec,Detroit Police Chief James Craig,,dgm_EO_Mentionee_Int,80d59247fbe3b1bd50959d884b08c271,dgm_EO_Mentionee_Int__6a7282b3192065c06729d1833dd0a5bb
detroit police chief james craig,Detroit Police Chief James Craig,Detroit Police Chief James Craig,Detroit,detroit,,PDExec,,188120,3140002,Pdexec,Detroit Police Chief James Craig,,dgm_EO_Mentionee_Int,9a4df12c57b2d4df39bfdcf37a6d1091,dgm_EO_Mentionee_Int__6a7282b3192065c06729d1833dd0a5bb
chiefjecraigdpd,ChiefJECraigDPD,Detroit Police Chief James Craig,Detroit,detroit,,PDExec,,188120,3140002,Pdexec,Detroit Police Chief James Craig,,dgm_EO_Mentionee_Int,2e5f6069a17a52c5eff0b3c58400cc6d,dgm_EO_Mentionee_Int__6a7282b3192065c06729d1833dd0a5bb
rodney bryant,Rodney Bryant,Atlanta Police Chief Bryant,Atlanta,atlanta,,PDExec,,188120,3140002,Pdexec,Atlanta Police Chief Bryant,,dgm_EO_Mentionee_Int,384c2956a26d3e0596e139e138266874,dgm_EO_Mentionee_Int__e34949d838128511b6aab786e2b69362
rodneybryant,RodneyBryant,Atlanta Police Chief Bryant,Atlanta,atlanta,,PDExec,,188120,3140002,Pdexec,Atlanta Police Chief Bryant,,dgm_EO_Mentionee_Int,9251a0075e23c79d8d1fc5b4d6973a9d,dgm_EO_Mentionee_Int__e34949d838128511b6aab786e2b69362
police chief rodney bryant,Police Chief Rodney Bryant,Atlanta Police Chief Bryant,Atlanta,atlanta,,PDExec,,188120,3140002,Pdexec,Atlanta Police Chief Bryant,,dgm_EO_Mentionee_Int,d3796af85b6ebc3c81378842ef029991,dgm_EO_Mentionee_Int__e34949d838128511b6aab786e2b69362
chicago police superintendent david brown,Chicago Police Superintendent David Brown,Chicago Police Superintendent David Brown,Chicago,chicago,,PDExec,,188120,3140002,Pdexec,Chicago Police Superintendent David Brown,,dgm_EO_Mentionee_Int,03b5745981761da39888ee7f7cc8c072,dgm_EO_Mentionee_Int__98918cd0fc0b5a4259aea281e1e267d9
chiefdavidbrown,ChiefDavidBrown,Chicago Police Superintendent David Brown,Chicago,chicago,,PDExec,,188120,3140002,Pdexec,Chicago Police Superintendent David Brown,,dgm_EO_Mentionee_Int,ed63a304262e393f99c2d49d6f3dd24d,dgm_EO_Mentionee_Int__98918cd0fc0b5a4259aea281e1e267d9
david nisleit,David Nisleit,San Diego Police Chief David Nisleit,San Diego,san diego,,PDExec,,188120,3140002,Pdexec,San Diego Police Chief David Nisleit,,dgm_EO_Mentionee_Int,c0128b34289fee20e0ed3a7ab26ef4c7,dgm_EO_Mentionee_Int__5afdd0fdfa38f160ee7e9934723a3ddb
davidnisleit,DavidNisleit,San Diego Police Chief David Nisleit,San Diego,san diego,,PDExec,,188120,3140002,Pdexec,San Diego Police Chief David Nisleit,,dgm_EO_Mentionee_Int,d8e5b602a5eb50909ad88f2917e58521,dgm_EO_Mentionee_Int__5afdd0fdfa38f160ee7e9934723a3ddb
san diego police chief of police david nisleit,San Diego Police Chief of Police David Nisleit,San Diego Police Chief David Nisleit,San Diego,san diego,,PDExec,,188120,3140002,Pdexec,San Diego Police Chief David Nisleit,,dgm_EO_Mentionee_Int,2171f3b38034cc21ba02a3dd2c9c4bbd,dgm_EO_Mentionee_Int__5afdd0fdfa38f160ee7e9934723a3ddb
michael woods,Michael Woods,Columbus Interim Police Chief Michael Woods,Columbus,columbus,,PDExec,,188120,3140002,Pdexec,Columbus Interim Police Chief Michael Woods,,dgm_EO_Mentionee_Int,7cf7a1d7feda0e1e99268b8da4f378ad,dgm_EO_Mentionee_Int__a8d4a6ca48e7a9fbf129ede5ead0065c
michaelwoods,MichaelWoods,Columbus Interim Police Chief Michael Woods,Columbus,columbus,,PDExec,,188120,3140002,Pdexec,Columbus Interim Police Chief Michael Woods,,dgm_EO_Mentionee_Int,8006aa7e61d062c240e1a10c11003f68,dgm_EO_Mentionee_Int__a8d4a6ca48e7a9fbf129ede5ead0065c
interim police chief michael woods,Interim Police Chief Michael Woods,Columbus Interim Police Chief Michael Woods,Columbus,columbus,,PDExec,,188120,3140002,Pdexec,Columbus Interim Police Chief Michael Woods,,dgm_EO_Mentionee_Int,57a5d2be57cbf99465fa4a6990243fed,dgm_EO_Mentionee_Int__a8d4a6ca48e7a9fbf129ede5ead0065c
interim chief of police michael woods,Interim Chief of Police Michael Woods,Columbus Interim Police Chief Michael Woods,Columbus,columbus,,PDExec,,188120,3140002,Pdexec,Columbus Interim Police Chief Michael Woods,,dgm_EO_Mentionee_Int,168e742b27e477991a20f6cecebd45e1,dgm_EO_Mentionee_Int__a8d4a6ca48e7a9fbf129ede5ead0065c
dcmwoods,DCMWoods,Columbus Interim Police Chief Michael Woods,Columbus,columbus,,PDExec,,188120,3140002,Pdexec,Columbus Interim Police Chief Michael Woods,,dgm_EO_Mentionee_Int,c8d63a7c7e06b4764892543616ed8316,dgm_EO_Mentionee_Int__a8d4a6ca48e7a9fbf129ede5ead0065c
johnny jennings,Johnny Jennings,Charlotte-Mecklenburg Police Chief Johnny Jennings,Charlotte,charlotte,,PDExec,,188120,3140002,Pdexec,Charlotte-Mecklenburg Police Chief Johnny Jennings,,dgm_EO_Mentionee_Int,1b690b002e4aded367a7c36f87c3715b,dgm_EO_Mentionee_Int__f98b7d1c87380a7e23f21b76e67d3a36
johnnyjennings,JohnnyJennings,Charlotte-Mecklenburg Police Chief Johnny Jennings,Charlotte,charlotte,,PDExec,,188120,3140002,Pdexec,Charlotte-Mecklenburg Police Chief Johnny Jennings,,dgm_EO_Mentionee_Int,a9880a276fddd1c49191f550238714d0,dgm_EO_Mentionee_Int__f98b7d1c87380a7e23f21b76e67d3a36
cmpd police chief johnny jennings,CMPD Police Chief Johnny Jennings,Charlotte-Mecklenburg Police Chief Johnny Jennings,Charlotte,charlotte,,PDExec,,188120,3140002,Pdexec,Charlotte-Mecklenburg Police Chief Johnny Jennings,,dgm_EO_Mentionee_Int,207050d46addf8ec4257bf3851169e28,dgm_EO_Mentionee_Int__f98b7d1c87380a7e23f21b76e67d3a36
charlotte-mecklenburg police chief johnny jennings,Charlotte-Mecklenburg Police Chief Johnny Jennings,Charlotte-Mecklenburg Police Chief Johnny Jennings,Charlotte,charlotte,,PDExec,,188120,3140002,Pdexec,Charlotte-Mecklenburg Police Chief Johnny Jennings,,dgm_EO_Mentionee_Int,62c80ae8069117e669ae62b5d63b3826,dgm_EO_Mentionee_Int__f98b7d1c87380a7e23f21b76e67d3a36
bill mcmanus,Bill McManus,San Antonio Police Chief Bill McManus,San Antonio,san antonio,,PDExec,,188120,3140002,Pdexec,San Antonio Police Chief Bill McManus,,dgm_EO_Mentionee_Int,8b8eb5425be5ccfb5d01a3a2839186d2,dgm_EO_Mentionee_Int__0ff238e0f743f3384e117e219edb6209
billmcmanus,BillMcManus,San Antonio Police Chief Bill McManus,San Antonio,san antonio,,PDExec,,188120,3140002,Pdexec,San Antonio Police Chief Bill McManus,,dgm_EO_Mentionee_Int,d0c8bc4502f33709244af0ce60fb0454,dgm_EO_Mentionee_Int__0ff238e0f743f3384e117e219edb6209
san antonio police chief bill mcmanus,San Antonio Police Chief Bill McManus,San Antonio Police Chief Bill McManus,San Antonio,san antonio,,PDExec,,188120,3140002,Pdexec,San Antonio Police Chief Bill McManus,,dgm_EO_Mentionee_Int,e4113a337ffbcd4063f7e3d834caa26e,dgm_EO_Mentionee_Int__0ff238e0f743f3384e117e219edb6209
san antonio police department chief bill mcmanus,San Antonio Police Department Chief Bill McManus,San Antonio Police Chief Bill McManus,San Antonio,san antonio,,PDExec,,188120,3140002,Pdexec,San Antonio Police Chief Bill McManus,,dgm_EO_Mentionee_Int,96af7ddd33530a3ec9fd79f775ced7b5,dgm_EO_Mentionee_Int__0ff238e0f743f3384e117e219edb6209
chief_mcmanus,Chief_McManus,San Antonio Police Chief Bill McManus,San Antonio,san antonio,,PDExec,,188120,3140002,Pdexec,San Antonio Police Chief Bill McManus,,dgm_EO_Mentionee_Int,af9bb620d40e39b53a8656d678f20ca0,dgm_EO_Mentionee_Int__0ff238e0f743f3384e117e219edb6209
cressida dick,Cressida Dick,UK Metropolitan Police Commissioner Dame Cressida Dick,London,london,,PDExec,,188121,3140002,Pdexec,UK Metropolitan Police Commissioner Dame Cressida Dick,,dgm_EO_Mentionee_Int,dc5ce53a8a2f6921e6967cb85add635d,dgm_EO_Mentionee_Int__63a745cd8140da332488453e7ee539f6
ian dyson,Ian Dyson,City of London Police Commissioner Ian Dyson,London,london,,PDExec,,188121,3140002,Pdexec,City of London Police Commissioner Ian Dyson,,dgm_EO_Mentionee_Int,734667a365f81258dc243066edf3c817,dgm_EO_Mentionee_Int__1db4abc1d798e129d38d62c058391ad5
cressidadick,CressidaDick,UK Metropolitan Police Commissioner Dame Cressida Dick,London,london,,PDExec,,188121,3140002,Pdexec,UK Metropolitan Police Commissioner Dame Cressida Dick,,dgm_EO_Mentionee_Int,6a35f3d2bfcd02ed39db87ed33acbf48,dgm_EO_Mentionee_Int__63a745cd8140da332488453e7ee539f6
