keyword,guid,caption_name,topic_guid,topic_name,concatenated,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
mikekaufmann,859d479ca8ddbcc2bbca3d5d5f1c8156,Cardinal Health CEO Mike Kaufmann,214218,Reputation,hashtagContains:MikeKaufmann,space,Cardinal Health CEO Mike Kaufmann,,lte_hashtag_contains_mapping,3ac970ec3e72ffe06fc9ab04509ecf66,lte_hashtag_contains_mapping__3ac970ec3e72ffe06fc9ab04509ecf66
goldmansachs,d7da147afcfd4a6f38e43898c7054765,Goldman Sachs,214218,Reputation,hashtagContains:GoldmanSachs,Wells,Goldman Sachs,,lte_hashtag_contains_mapping,d81a3a023d342920551254d6f821d7b2,lte_hashtag_contains_mapping__d81a3a023d342920551254d6f821d7b2
davidsolomon,d7da147afcfd4a6f38e43898c7054765,Goldman Sachs CEO David Solomon,214218,Reputation,hashtagContains:DavidSolomon,Legislator,Goldman Sachs CEO David Solomon,,lte_hashtag_contains_mapping,a70f166b10b414b967383aea7ad7dc49,lte_hashtag_contains_mapping__a70f166b10b414b967383aea7ad7dc49
google,69bb2b0e88234d04213412ad72e44ee5;29d99882da5223603d025ccb959dfcbf;422fa12f23e9d8325787f49af1efba4a,Google,214218,Reputation,hashtagContains:Google,Person,Google,,lte_hashtag_contains_mapping,8b36e9207c24c76e6719268e49201d94,lte_hashtag_contains_mapping__8b36e9207c24c76e6719268e49201d94
sundarpichai,69bb2b0e88234d04213412ad72e44ee5;29d99882da5223603d025ccb959dfcbf;422fa12f23e9d8325787f49af1efba4a,Google CEO Sundar Pichai,214218,Reputation,hashtagContains:SundarPichai,Organization,Google CEO Sundar Pichai,,lte_hashtag_contains_mapping,18fc0cb0a87be38056614f8fa33901ac,lte_hashtag_contains_mapping__18fc0cb0a87be38056614f8fa33901ac
hertz,9f2f35fb4820d32eb80c8152961ce5ae,Hertz,214218,Reputation,hashtagContains:Hertz,Person,Hertz,,lte_hashtag_contains_mapping,f373520f32c8e017a3a42344b5706960,lte_hashtag_contains_mapping__f373520f32c8e017a3a42344b5706960
paulstone,9f2f35fb4820d32eb80c8152961ce5ae,Hertz CEO Paul Stone,214218,Reputation,hashtagContains:PaulStone,Exec,Hertz CEO Paul Stone,,lte_hashtag_contains_mapping,ca2e1007020eed6ce6248bfb7827c267,lte_hashtag_contains_mapping__ca2e1007020eed6ce6248bfb7827c267
hilton,0af4c9915ef92f2bac32cf75af1acc8f,Hilton,214218,Reputation,hashtagContains:Hilton,Consulates,Hilton,,lte_hashtag_contains_mapping,c45d1d2d1d491ce1dec8577d17ab0a16,lte_hashtag_contains_mapping__c45d1d2d1d491ce1dec8577d17ab0a16
christophernassetta,0af4c9915ef92f2bac32cf75af1acc8f,Hilton CEO Christopher Nassetta,214218,Reputation,hashtagContains:ChristopherNassetta,Media,Hilton CEO Christopher Nassetta,,lte_hashtag_contains_mapping,9efa22c258fde0d5bbef0eb9853aa7bf,lte_hashtag_contains_mapping__9efa22c258fde0d5bbef0eb9853aa7bf
homedepot,b0bc77bc4da0f4941a2f120f71ed7008,Home Depot,214218,Reputation,hashtagContains:HomeDepot,Keyphrase,Home Depot,,lte_hashtag_contains_mapping,b8114e3e254cca7771dfd75ea6e81389,lte_hashtag_contains_mapping__b8114e3e254cca7771dfd75ea6e81389
craigmenear,b0bc77bc4da0f4941a2f120f71ed7008,Home Depot CEO Craig Menear,214218,Reputation,hashtagContains:CraigMenear,AAEntity,Home Depot CEO Craig Menear,,lte_hashtag_contains_mapping,560f954d53a33ebef782acb703b5d440,lte_hashtag_contains_mapping__560f954d53a33ebef782acb703b5d440
jpmorgan,966191f75ef9ac701462a3d71cb0811c,JPMorgan,214218,Reputation,hashtagContains:JPMorgan,Media,JPMorgan,,lte_hashtag_contains_mapping,85c17ee4a61abf22731a993ce97e531f,lte_hashtag_contains_mapping__85c17ee4a61abf22731a993ce97e531f
jamiedimon,966191f75ef9ac701462a3d71cb0811c,JPMorgan CEO Jamie Dimon,214218,Reputation,hashtagContains:JamieDimon,ForeignMinistry,JPMorgan CEO Jamie Dimon,,lte_hashtag_contains_mapping,78e77e278a3227a5999c92ebe3088079,lte_hashtag_contains_mapping__78e77e278a3227a5999c92ebe3088079
lululemon,dcf18aebf1671864220c4f5042abbeb0,Lululemon,214218,Reputation,hashtagContains:Lululemon,FTO,Lululemon,,lte_hashtag_contains_mapping,f211de282b83cfee9011e5abcff6bdfa,lte_hashtag_contains_mapping__f211de282b83cfee9011e5abcff6bdfa
calvinmcdonald,dcf18aebf1671864220c4f5042abbeb0,Lululemon CEO Calvin McDonald,214218,Reputation,hashtagContains:CalvinMcDonald,Refinery,Lululemon CEO Calvin McDonald,,lte_hashtag_contains_mapping,7db223993c5bec8475e47f75a184f0f2,lte_hashtag_contains_mapping__7db223993c5bec8475e47f75a184f0f2
macquariegroup,0edc8610a926a0d22972ac16afacd796,Macquarie Group,214218,Reputation,hashtagContains:MacquarieGroup,ForeignMinister,Macquarie Group,,lte_hashtag_contains_mapping,afbe0c94d70f16d1df2cbc7a737d1e50,lte_hashtag_contains_mapping__afbe0c94d70f16d1df2cbc7a737d1e50
shemarawikramanayake,0edc8610a926a0d22972ac16afacd796,Macquarie Group CEO Shemara Wikramanayake,214218,Reputation,hashtagContains:ShemaraWikramanayake,Consulates,Macquarie Group CEO Shemara Wikramanayake,,lte_hashtag_contains_mapping,86f4f63965cd07d3eca9830f5ee04dc5,lte_hashtag_contains_mapping__86f4f63965cd07d3eca9830f5ee04dc5
marathonpetroleum,3745c7565cb8b13605bb3d4d3ba65aab,Marathon Petroleum Corporation,214218,Reputation,hashtagContains:MarathonPetroleum,FTO,Marathon Petroleum Corporation,,lte_hashtag_contains_mapping,b594ec107f20214485242d5c9e144b69,lte_hashtag_contains_mapping__b594ec107f20214485242d5c9e144b69
michaelhennigan,3745c7565cb8b13605bb3d4d3ba65aab,Marathon Petroleum Corporation CEO Michael Hennigan,214218,Reputation,hashtagContains:MichaelHennigan,DiplomaticFacilities,Marathon Petroleum Corporation CEO Michael Hennigan,,lte_hashtag_contains_mapping,5112c8bed2669f6199c04ffb9cfe4f32,lte_hashtag_contains_mapping__5112c8bed2669f6199c04ffb9cfe4f32
mcdonalds,ce93c4a9ef56bba5fbc32da77fd5d371,McDonald's,214218,Reputation,hashtagContains:McDonalds,Person,McDonald's,,lte_hashtag_contains_mapping,700dd1ec75732af311920d8da4c372ca,lte_hashtag_contains_mapping__700dd1ec75732af311920d8da4c372ca
chriskempczinski,ce93c4a9ef56bba5fbc32da77fd5d371,McDonald's CEO Chris Kempczinski,214218,Reputation,hashtagContains:ChrisKempczinski,ForeignMinistry,McDonald's CEO Chris Kempczinski,,lte_hashtag_contains_mapping,31b66c898ca63dd1a6fd11cee11a878a,lte_hashtag_contains_mapping__31b66c898ca63dd1a6fd11cee11a878a
merck,ad092289f2b0ad35e50c00b62dbb7885,Merck,214218,Reputation,hashtagContains:Merck,Diplomat,Merck,,lte_hashtag_contains_mapping,f3adb2487eb1d8d5b24b68a3e156f5fb,lte_hashtag_contains_mapping__f3adb2487eb1d8d5b24b68a3e156f5fb
kennethfrazier,ad092289f2b0ad35e50c00b62dbb7885,Merck CEO Kenneth Frazier,214218,Reputation,hashtagContains:KennethFrazier,News,Merck CEO Kenneth Frazier,,lte_hashtag_contains_mapping,1bbf425f3b8f2e73d8e0405cb9e75416,lte_hashtag_contains_mapping__1bbf425f3b8f2e73d8e0405cb9e75416
mgmresorts,7afe2fa0360fc52fbf602c89787e893d,MGM,214218,Reputation,hashtagContains:MGMResorts,ForeignMinister,MGM,,lte_hashtag_contains_mapping,7545bfa02e8c3cdfb20bcc3fa52a4794,lte_hashtag_contains_mapping__7545bfa02e8c3cdfb20bcc3fa52a4794
williamhornbuckle,7afe2fa0360fc52fbf602c89787e893d,MGM CEO William Hornbuckle,214218,Reputation,hashtagContains:WilliamHornbuckle,Organization,MGM CEO William Hornbuckle,,lte_hashtag_contains_mapping,c4871627250a79b370a7efac81965fea,lte_hashtag_contains_mapping__c4871627250a79b370a7efac81965fea
mylan,8fc49fc4a1c567169f4d2092122c70b0,Mylan,214218,Reputation,hashtagContains:Mylan,Wells,Mylan,,lte_hashtag_contains_mapping,8b94de7669b3b2ef38c3f4637a78f8a8,lte_hashtag_contains_mapping__8b94de7669b3b2ef38c3f4637a78f8a8
heatherbresch,8fc49fc4a1c567169f4d2092122c70b0,Mylan CEO Heather Bresch,214218,Reputation,hashtagContains:HeatherBresch,Exec,Mylan CEO Heather Bresch,,lte_hashtag_contains_mapping,b87149a300b13548096ca6f207de242e,lte_hashtag_contains_mapping__b87149a300b13548096ca6f207de242e
nbnco,fbc846794aa017f18d519376d869df92,NBN Co,214218,Reputation,hashtagContains:NBNCo,DiplomaticFacilities,NBN Co,,lte_hashtag_contains_mapping,5f972489aadf5c5fed2749d8c857ba5e,lte_hashtag_contains_mapping__5f972489aadf5c5fed2749d8c857ba5e
stephenrue,fbc846794aa017f18d519376d869df92,NBN Co CEO Stephen Rue,214218,Reputation,hashtagContains:StephenRue,Keyphrase,NBN Co CEO Stephen Rue,,lte_hashtag_contains_mapping,8c18b389c2e795c0541a836771cd4ffd,lte_hashtag_contains_mapping__8c18b389c2e795c0541a836771cd4ffd
netflix,1e8efb6d2c02a70af5041088361f83f3,Netflix,214218,Reputation,hashtagContains:Netflix,Pipeline,Netflix,,lte_hashtag_contains_mapping,170b1d363bd8516fbf3a3eb05d4faff6,lte_hashtag_contains_mapping__170b1d363bd8516fbf3a3eb05d4faff6
reedhastings,1e8efb6d2c02a70af5041088361f83f3,Netflix founder Reed Hastings,214218,Reputation,hashtagContains:ReedHastings,Legislator,Netflix founder Reed Hastings,,lte_hashtag_contains_mapping,edd96a4667bfa2ad31cea13417349f19,lte_hashtag_contains_mapping__edd96a4667bfa2ad31cea13417349f19
tedsarandos,1e8efb6d2c02a70af5041088361f83f3,Netflix CEO Ted Sarandos,214218,Reputation,hashtagContains:TedSarandos,News,Netflix CEO Ted Sarandos,,lte_hashtag_contains_mapping,c8c044db1c6cada102c6949be2757a7b,lte_hashtag_contains_mapping__c8c044db1c6cada102c6949be2757a7b
esteelauder,bc113e305ff83bc3cbb7587b490657fb,Estee Lauder,214218,Reputation,hashtagContains:EsteeLauder,FTO,Estee Lauder,,lte_hashtag_contains_mapping,4a2d1f22611ece06b70ee79b423d9991,lte_hashtag_contains_mapping__4a2d1f22611ece06b70ee79b423d9991
fabriziofreda,bc113e305ff83bc3cbb7587b490657fb,Estee Lauder CEO Fabrizio Freda,214218,Reputation,hashtagContains:FabrizioFreda,Person,Estee Lauder CEO Fabrizio Freda,,lte_hashtag_contains_mapping,c696bd3d69c0cd54c7b0b3b1a32dcfc7,lte_hashtag_contains_mapping__c696bd3d69c0cd54c7b0b3b1a32dcfc7
anheuserbusch,7d9d8bbe6e337fc82010de3b67a3d5a1,Anheuser-Busch in Bev NV,214218,Reputation,hashtagContains:AnheuserBusch,Consulates,Anheuser-Busch in Bev NV,,lte_hashtag_contains_mapping,79e7cf47afdaf1b7f91f653ac8a0db96,lte_hashtag_contains_mapping__79e7cf47afdaf1b7f91f653ac8a0db96
carlosbrito,7d9d8bbe6e337fc82010de3b67a3d5a1,Anheuser-Busch in Bev NV CEO Carlos Brito,214218,Reputation,hashtagContains:CarlosBrito,IndustryTerm,Anheuser-Busch in Bev NV CEO Carlos Brito,,lte_hashtag_contains_mapping,69d170245e34f6627bb0a7907ad1f160,lte_hashtag_contains_mapping__69d170245e34f6627bb0a7907ad1f160
leidos,35dc6a4ae7eafabfc7f83b96160c3ca4,Leidos,214218,Reputation,hashtagContains:Leidos,Exec,Leidos,,lte_hashtag_contains_mapping,a037fdd7c89237d1e8378e4474d2bfa1,lte_hashtag_contains_mapping__a037fdd7c89237d1e8378e4474d2bfa1
rogerkrone,35dc6a4ae7eafabfc7f83b96160c3ca4,Leidos CEO Roger Krone,214218,Reputation,hashtagContains:RogerKrone,Diplomat,Leidos CEO Roger Krone,,lte_hashtag_contains_mapping,ae035c3786185682425d51013b28a129,lte_hashtag_contains_mapping__ae035c3786185682425d51013b28a129
albertsons,949eebc349bda3ce68cb04fe43baa843,Albertsons,214218,Reputation,hashtagContains:Albertsons,Shipping,Albertsons,,lte_hashtag_contains_mapping,767e924278099a2e4f3d05c5c2bf766a,lte_hashtag_contains_mapping__767e924278099a2e4f3d05c5c2bf766a
viveksankaran,949eebc349bda3ce68cb04fe43baa843,Albertsons CEO Vivek Sankaran,214218,Reputation,hashtagContains:VivekSankaran,Person,Albertsons CEO Vivek Sankaran,,lte_hashtag_contains_mapping,a770750821fbd9bacc06bc642ef2cad5,lte_hashtag_contains_mapping__a770750821fbd9bacc06bc642ef2cad5
microsoft,3d1c91a37937505c39e43597605a2022,Microsoft Corporation,214218,Reputation,hashtagContains:Microsoft,Exec,Microsoft Corporation,,lte_hashtag_contains_mapping,237c2b0099548ddbfa5a37f07e0687ab,lte_hashtag_contains_mapping__237c2b0099548ddbfa5a37f07e0687ab
satyanadella,3d1c91a37937505c39e43597605a2022,Microsoft Corporation CEO Satya Nadella,214218,Reputation,hashtagContains:SatyaNadella,Shipping,Microsoft Corporation CEO Satya Nadella,,lte_hashtag_contains_mapping,7dd05d2934b00d64ec1ad7fb04689add,lte_hashtag_contains_mapping__7dd05d2934b00d64ec1ad7fb04689add
linkedin,16f891d30be91a161149c66e4977802e,LinkedIn,214218,Reputation,hashtagContains:LinkedIn,Person,LinkedIn,,lte_hashtag_contains_mapping,e884c507c5198a4578a84498f7a323e2,lte_hashtag_contains_mapping__e884c507c5198a4578a84498f7a323e2
ryanroslansky,16f891d30be91a161149c66e4977802e,LinkedIn CEO Ryan Roslansky,214218,Reputation,hashtagContains:RyanRoslansky,Diplomat,LinkedIn CEO Ryan Roslansky,,lte_hashtag_contains_mapping,61cff81c76ae822bcf85c0ecd6ddb01d,lte_hashtag_contains_mapping__61cff81c76ae822bcf85c0ecd6ddb01d
paramountpictures,"376dfde5fb40599f89882a9df6dff121,71c960c4851148c0033b1de2a6297212",Paramount Pictures,214218,Reputation,hashtagContains:ParamountPictures,News,Paramount Pictures,,lte_hashtag_contains_mapping,a75f10836023198f24e0537ac859e1e1,lte_hashtag_contains_mapping__a75f10836023198f24e0537ac859e1e1
jimgianopulos,"376dfde5fb40599f89882a9df6dff121,71c960c4851148c0033b1de2a6297212",Paramount Pictures CEO Jim Gianopulos,214218,Reputation,hashtagContains:JimGianopulos,News,Paramount Pictures CEO Jim Gianopulos,,lte_hashtag_contains_mapping,a2ac0d7d4b20db3f196fcc3449a8b078,lte_hashtag_contains_mapping__a2ac0d7d4b20db3f196fcc3449a8b078
paypal,cb5aa0e62a22c02eea509f4ed369f97e,Paypal,214218,Reputation,hashtagContains:Paypal,space,Paypal,,lte_hashtag_contains_mapping,9b88c95a15e018c3f8038a7d0160145c,lte_hashtag_contains_mapping__9b88c95a15e018c3f8038a7d0160145c
danschulman,cb5aa0e62a22c02eea509f4ed369f97e,Paypal CEO Dan Schulman,214218,Reputation,hashtagContains:DanSchulman,Consulates,Paypal CEO Dan Schulman,,lte_hashtag_contains_mapping,90034ec9c804b01d096a76f3459f17c7,lte_hashtag_contains_mapping__90034ec9c804b01d096a76f3459f17c7
massmutual,9840d12d7106af14a89ac2210a37d90f,MassMutual,214218,Reputation,hashtagContains:MassMutual,FTO,MassMutual,,lte_hashtag_contains_mapping,e016bb6146016d209ca9204bff0643e3,lte_hashtag_contains_mapping__e016bb6146016d209ca9204bff0643e3
rogercrandall,9840d12d7106af14a89ac2210a37d90f,MassMutual CEO Roger Crandall,214218,Reputation,hashtagContains:RogerCrandall,LegislativeCommittee,MassMutual CEO Roger Crandall,,lte_hashtag_contains_mapping,c6744d3ec5113cfa5607505b0b5b39f3,lte_hashtag_contains_mapping__c6744d3ec5113cfa5607505b0b5b39f3
dollargeneral,7146feb175b29dd9c9e794cae6a40461,Dollar General,214218,Reputation,hashtagContains:DollarGeneral,Exec,Dollar General,,lte_hashtag_contains_mapping,84e43387856083a618fa03b3289ae67e,lte_hashtag_contains_mapping__84e43387856083a618fa03b3289ae67e
toddvasos,7146feb175b29dd9c9e794cae6a40461,Dollar General CEO Todd Vasos,214218,Reputation,hashtagContains:ToddVasos,LegislativeCommittee,Dollar General CEO Todd Vasos,,lte_hashtag_contains_mapping,89b0eb5a68418185527cea06963197e2,lte_hashtag_contains_mapping__89b0eb5a68418185527cea06963197e2
newyorklife,9d4ff3389cca711c339b9e7f35b229fc,New York Life,214218,Reputation,hashtagContains:NewYorkLife,DiplomaticFacilities,New York Life,,lte_hashtag_contains_mapping,230769bfd761d59fe9a4b1b8f439acab,lte_hashtag_contains_mapping__230769bfd761d59fe9a4b1b8f439acab
theodoremathas,9d4ff3389cca711c339b9e7f35b229fc,New York Life CEO Theodore Mathas,214218,Reputation,hashtagContains:TheodoreMathas,Media,New York Life CEO Theodore Mathas,,lte_hashtag_contains_mapping,0930ba7a00b796414256eb4a20fe785f,lte_hashtag_contains_mapping__0930ba7a00b796414256eb4a20fe785f
pncbank,c897bccc1fc1b783c12539bccd3fdbeb,PNC,214218,Reputation,hashtagContains:PNCBank,ForeignMinister,PNC,,lte_hashtag_contains_mapping,75d3d3f2357a3484561324827c7dcdde,lte_hashtag_contains_mapping__75d3d3f2357a3484561324827c7dcdde
williamdemchak,c897bccc1fc1b783c12539bccd3fdbeb,PNC CEO William Demchak,214218,Reputation,hashtagContains:WilliamDemchak,Organization,PNC CEO William Demchak,,lte_hashtag_contains_mapping,4a49e736b19f78bccfb91e24e483667c,lte_hashtag_contains_mapping__4a49e736b19f78bccfb91e24e483667c
prudentialfinancial,0be04bba13437140ca89cad51166743b,Prudential,214218,Reputation,hashtagContains:PrudentialFinancial,AAEntity,Prudential,,lte_hashtag_contains_mapping,0e47426a39125895839d8272249bf33e,lte_hashtag_contains_mapping__0e47426a39125895839d8272249bf33e
charleslowrey,0be04bba13437140ca89cad51166743b,Prudential CEO Charles Lowrey,214218,Reputation,hashtagContains:CharlesLowrey,Diplomat,Prudential CEO Charles Lowrey,,lte_hashtag_contains_mapping,36d68157e3b263c92896c2b346533e81,lte_hashtag_contains_mapping__36d68157e3b263c92896c2b346533e81
regeneron,ab013025a2c52e3e2b0d91fc18375db0,Regeneron,214218,Reputation,hashtagContains:Regeneron,LegislativeCommittee,Regeneron,,lte_hashtag_contains_mapping,41353433ab39b5bce7e3b0ad1f652b4e,lte_hashtag_contains_mapping__41353433ab39b5bce7e3b0ad1f652b4e
leonardschleifer,ab013025a2c52e3e2b0d91fc18375db0,Regeneron CEO Leonard Schleifer,214218,Reputation,hashtagContains:LeonardSchleifer,Keyphrase,Regeneron CEO Leonard Schleifer,,lte_hashtag_contains_mapping,024e91c04190ec03c777b270e5c1efad,lte_hashtag_contains_mapping__024e91c04190ec03c777b270e5c1efad
rocksecurity,5be2cffee73bfe53cbcaa8dfe7b18e84,Rock Security,214218,Reputation,hashtagContains:RockSecurity,Shipping,Rock Security,,lte_hashtag_contains_mapping,1c6113175463de702c62ae8f8f2eaabe,lte_hashtag_contains_mapping__1c6113175463de702c62ae8f8f2eaabe
dangilbert,5be2cffee73bfe53cbcaa8dfe7b18e84,Rock Security CEO Dan Gilbert,214218,Reputation,hashtagContains:DanGilbert,Person,Rock Security CEO Dan Gilbert,,lte_hashtag_contains_mapping,4ed862425e03c657c5b1fa435834b212,lte_hashtag_contains_mapping__4ed862425e03c657c5b1fa435834b212
samsung,e6b49ab6f111725be63675394a865818,Samsung,214218,Reputation,hashtagContains:Samsung,FTO,Samsung,,lte_hashtag_contains_mapping,3910b1e0ccab19bc46fd9db27cca49c9,lte_hashtag_contains_mapping__3910b1e0ccab19bc46fd9db27cca49c9
kschoi,e6b49ab6f111725be63675394a865818,Samsung CEO KS Choi,214218,Reputation,hashtagContains:KSChoi,Media,Samsung CEO KS Choi,,lte_hashtag_contains_mapping,ab77f50d7b00db0b8bf593449686d8fc,lte_hashtag_contains_mapping__ab77f50d7b00db0b8bf593449686d8fc
santanderbank,f5e294ea83b3a023cb9f3af917f9041d,Santander Bank,214218,Reputation,hashtagContains:SantanderBank,Person,Santander Bank,,lte_hashtag_contains_mapping,7d798e198436df181b8821779fc990c7,lte_hashtag_contains_mapping__7d798e198436df181b8821779fc990c7
timothywennes,f5e294ea83b3a023cb9f3af917f9041d,Santander Bank CEO Timothy Wennes,214218,Reputation,hashtagContains:TimothyWennes,Consulates,Santander Bank CEO Timothy Wennes,,lte_hashtag_contains_mapping,7acf280fc595060d9d48a3c05e9fe8e7,lte_hashtag_contains_mapping__7acf280fc595060d9d48a3c05e9fe8e7
walmart,343b1f841f2758ce00d11e5b07c3a2e9,Walmart,214218,Reputation,hashtagContains:Walmart,ForeignMinister,Walmart,,lte_hashtag_contains_mapping,f1c768f1973bd404670d81a991ee6105,lte_hashtag_contains_mapping__f1c768f1973bd404670d81a991ee6105
dougmcmillon,343b1f841f2758ce00d11e5b07c3a2e9,Walmart CEO Doug McMillon,214218,Reputation,hashtagContains:DougMcMillon,Organization,Walmart CEO Doug McMillon,,lte_hashtag_contains_mapping,f89c933e28a017ba2db07e54c980b48a,lte_hashtag_contains_mapping__f89c933e28a017ba2db07e54c980b48a
mayoclinic,2f43eabee267f97ff078dcc7a69c82ce,Mayo Clinic,214218,Reputation,hashtagContains:MayoClinic,Wells,Mayo Clinic,,lte_hashtag_contains_mapping,5471a71fa537c489e48d1bf84083eef2,lte_hashtag_contains_mapping__5471a71fa537c489e48d1bf84083eef2
gianricofarrugia,2f43eabee267f97ff078dcc7a69c82ce,Mayo Clinic CEO Gianrico Farrugia,214218,Reputation,hashtagContains:GianricoFarrugia,Shipping,Mayo Clinic CEO Gianrico Farrugia,,lte_hashtag_contains_mapping,cd3e9e3393d8e061ae8d20bdbfaf1cbc,lte_hashtag_contains_mapping__cd3e9e3393d8e061ae8d20bdbfaf1cbc
usbank,22a70da6a5cc28f5f4da736e7a93ff08,U.S. Bank,214218,Reputation,hashtagContains:USBank,Wells,U.S. Bank,,lte_hashtag_contains_mapping,97402387cb8cb57d1978b878240c462b,lte_hashtag_contains_mapping__97402387cb8cb57d1978b878240c462b
andrewcecere,22a70da6a5cc28f5f4da736e7a93ff08,U.S. Bank CEO Andrew Cecere,214218,Reputation,hashtagContains:AndrewCecere,News,U.S. Bank CEO Andrew Cecere,,lte_hashtag_contains_mapping,34db9bedbc66f00387937f043907aeca,lte_hashtag_contains_mapping__34db9bedbc66f00387937f043907aeca
sempraenergy,3dc5e343d2c49be0a1a07f43f5fcf287,Sempra,214218,Reputation,hashtagContains:SempraEnergy,ForeignMinister,Sempra,,lte_hashtag_contains_mapping,be3420315a360bb1beb1f9b29758f568,lte_hashtag_contains_mapping__be3420315a360bb1beb1f9b29758f568
jeffreymartin,3dc5e343d2c49be0a1a07f43f5fcf287,Sempra CEO Jeffrey Martin,214218,Reputation,hashtagContains:JeffreyMartin,FTO,Sempra CEO Jeffrey Martin,,lte_hashtag_contains_mapping,e65c54fe128178da8fc98bb54baa67f5,lte_hashtag_contains_mapping__e65c54fe128178da8fc98bb54baa67f5
shellinternational,a84d5d4f0b197b952d5e20e9f4af2165,Shell International,214218,Reputation,hashtagContains:ShellInternational,Diplomat,Shell International,,lte_hashtag_contains_mapping,367a899553660e544ecb75705cba59d7,lte_hashtag_contains_mapping__367a899553660e544ecb75705cba59d7
benvanbeurden,a84d5d4f0b197b952d5e20e9f4af2165,Shell International CEO Benvan Beurden,214218,Reputation,hashtagContains:BenvanBeurden,AAEntity,Shell International CEO Benvan Beurden,,lte_hashtag_contains_mapping,71433d5c079ddf91310c7dbf4438bd6a,lte_hashtag_contains_mapping__71433d5c079ddf91310c7dbf4438bd6a
siemens,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",Siemens,214218,Reputation,hashtagContains:Siemens,Legislator,Siemens,,lte_hashtag_contains_mapping,74993f42c49b81f3a77103bcbb247c2b,lte_hashtag_contains_mapping__74993f42c49b81f3a77103bcbb247c2b
joekaeser,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",Siemens CEO Joe Kaeser,214218,Reputation,hashtagContains:JoeKaeser,ForeignMinister,Siemens CEO Joe Kaeser,,lte_hashtag_contains_mapping,16c2dfb9640d58fb829efe260d8c8cd4,lte_hashtag_contains_mapping__16c2dfb9640d58fb829efe260d8c8cd4
citigroup,eda335e4cc9dcfb9e0419735d0f597be,Citigroup,214218,Reputation,hashtagContains:Citigroup,Media,Citigroup,,lte_hashtag_contains_mapping,35b85f7fa633bdc479aa5da4f536c8e9,lte_hashtag_contains_mapping__35b85f7fa633bdc479aa5da4f536c8e9
michaelcorbat,eda335e4cc9dcfb9e0419735d0f597be,Citigroup CEO Michael Corbat,214218,Reputation,hashtagContains:MichaelCorbat,Diplomat,Citigroup CEO Michael Corbat,,lte_hashtag_contains_mapping,b441997c13798bb454d82841f313b9ab,lte_hashtag_contains_mapping__b441997c13798bb454d82841f313b9ab
starbucks,4d5d540efa68f6e17b9f64d6b7e8ebc7,Starbucks,214218,Reputation,hashtagContains:Starbucks,space,Starbucks,,lte_hashtag_contains_mapping,e486aeca0b12918313aba2cc445c5cb4,lte_hashtag_contains_mapping__e486aeca0b12918313aba2cc445c5cb4
kevinjohnson,4d5d540efa68f6e17b9f64d6b7e8ebc7,Starbucks CEO Kevin Johnson,214218,Reputation,hashtagContains:KevinJohnson,Media,Starbucks CEO Kevin Johnson,,lte_hashtag_contains_mapping,7764afe29ea72c61348ec633ac5930dd,lte_hashtag_contains_mapping__7764afe29ea72c61348ec633ac5930dd
tcfnationalbank,a6400ac89f9958fc48f31832def512c2,TCF National Bank,214218,Reputation,hashtagContains:TCFNationalBank,LegislativeCommittee,TCF National Bank,,lte_hashtag_contains_mapping,e997b773e79f572bc730f39232cbb15a,lte_hashtag_contains_mapping__e997b773e79f572bc730f39232cbb15a
craigdahl,a6400ac89f9958fc48f31832def512c2,TCF National Bank CEO Craig Dahl,214218,Reputation,hashtagContains:CraigDahl,Diplomat,TCF National Bank CEO Craig Dahl,,lte_hashtag_contains_mapping,38366c735418baaec3f6adfb06d81ef6,lte_hashtag_contains_mapping__38366c735418baaec3f6adfb06d81ef6
technipfmc,c7d99fe5b4d68bb7fd64805577c04602,TechnipFMC,214218,Reputation,hashtagContains:TechnipFMC,Diplomat,TechnipFMC,,lte_hashtag_contains_mapping,d4768dd2c7cd29d79782d9f055688d08,lte_hashtag_contains_mapping__d4768dd2c7cd29d79782d9f055688d08
douglaspferdehirt,c7d99fe5b4d68bb7fd64805577c04602,TechnipFMC CEO Douglas Pferdehirt,214218,Reputation,hashtagContains:DouglasPferdehirt,Person,TechnipFMC CEO Douglas Pferdehirt,,lte_hashtag_contains_mapping,e4dbea5f33595de29149d9024554149a,lte_hashtag_contains_mapping__e4dbea5f33595de29149d9024554149a
tesla,e53d433309d11e093f65fad899bcd69c,Tesla,214218,Reputation,hashtagContains:Tesla,DiplomaticFacilities,Tesla,,lte_hashtag_contains_mapping,8f3182163857c5463c883017ff1cd3cc,lte_hashtag_contains_mapping__8f3182163857c5463c883017ff1cd3cc
boeing,fa7be71100c59377ed582e21587318d6,Boeing,214218,Reputation,hashtagContains:Boeing,AAEntity,Boeing,,lte_hashtag_contains_mapping,44787ee9ad7082c7e379356589456000,lte_hashtag_contains_mapping__44787ee9ad7082c7e379356589456000
davecalhoun,fa7be71100c59377ed582e21587318d6,Boeing CEO Dave Calhoun,214218,Reputation,hashtagContains:DaveCalhoun,AAEntity,Boeing CEO Dave Calhoun,,lte_hashtag_contains_mapping,1bb625af313fb5df98a70b4f35d38c46,lte_hashtag_contains_mapping__1bb625af313fb5df98a70b4f35d38c46
