rkeyword,rcaption_name,rlocation,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
море банда,Banda Sea,water37,188134,Legislator,Banda Sea,,dgm_russianallmentions,62d9330cb15d6c176df87b8218aaf182,dgm_russianallmentions__62d9330cb15d6c176df87b8218aaf182
море беллинсгаузена,Bellingshausen Sea,water45,188134,Diplomat,Bellingshausen Sea,,dgm_russianallmentions,b6bf17d9647f85cf4176bc81eda0cd11,dgm_russianallmentions__b6bf17d9647f85cf4176bc81eda0cd11
море бофорта,Beaufort Sea,water46,188134,Shipping,Beaufort Sea,,dgm_russianallmentions,41ed65c0b2305dfd18a1e4bcf095974f,dgm_russianallmentions__41ed65c0b2305dfd18a1e4bcf095974f
море ирмингера,Irminger Sea,water33,188134,AAEntity,Irminger Sea,,dgm_russianallmentions,ccc77007a41bd63eb3c95df7b43c543d,dgm_russianallmentions__ccc77007a41bd63eb3c95df7b43c543d
море космонавтов,Cosmonauts Sea,water36,188134,Person,Cosmonauts Sea,,dgm_russianallmentions,2e4dd96d251e8258d4cb4a5239b08892,dgm_russianallmentions__2e4dd96d251e8258d4cb4a5239b08892
море лазарева,Lazarev Sea,water27,188134,LegislativeCommittee,Lazarev Sea,,dgm_russianallmentions,cf6f6b077ec18f031e712d97059f208b,dgm_russianallmentions__cf6f6b077ec18f031e712d97059f208b
море лаптевых,Laptev Sea,water39,188134,IndustryTerm,Laptev Sea,,dgm_russianallmentions,8f6b905365f4b72ad62f427cf800fc79,dgm_russianallmentions__8f6b905365f4b72ad62f427cf800fc79
море моусона,Mawson Sea,water54,188134,ForeignMinistry,Mawson Sea,,dgm_russianallmentions,5743caaca498b393afc31194bcc823d0,dgm_russianallmentions__5743caaca498b393afc31194bcc823d0
море росса,Ross Sea,water41,188134,Refinery,Ross Sea,,dgm_russianallmentions,d272aa44c135190fc28f507460178a0f,dgm_russianallmentions__d272aa44c135190fc28f507460178a0f
море сотрудничества,Cooperation Sea,water63,188134,Legislator,Cooperation Sea,,dgm_russianallmentions,84d917c2ffc477e4ccea7ab6fc06964e,dgm_russianallmentions__84d917c2ffc477e4ccea7ab6fc06964e
море сулу,Sulu Sea,water62,188134,ForeignMinistry,Sulu Sea,,dgm_russianallmentions,af614d19744c8fe9a3fb3b43e802e4bb,dgm_russianallmentions__af614d19744c8fe9a3fb3b43e802e4bb
море уэдделла,Weddell Sea,water7,188134,FTO,Weddell Sea,,dgm_russianallmentions,4edd1221e562b95a3e16bb129162336c,dgm_russianallmentions__4edd1221e562b95a3e16bb129162336c
море флорес,Flores Sea,water65,188134,News,Flores Sea,,dgm_russianallmentions,8be91c03f66dda5ae76afb229b9e915e,dgm_russianallmentions__8be91c03f66dda5ae76afb229b9e915e
морская пехота,Russian Navy Marines,a1461,188258,ForeignMinistry,Russian Navy Marines,,dgm_russianallmentions,6d4af4ba73cbea2bcbe3938cf7ef535c,dgm_russianallmentions__6d4af4ba73cbea2bcbe3938cf7ef535c
морская пехота россии,Russian Navy Marines,a1461,188258,ForeignMinister,Russian Navy Marines,,dgm_russianallmentions,6d4af4ba73cbea2bcbe3938cf7ef535c,dgm_russianallmentions__6d4af4ba73cbea2bcbe3938cf7ef535c
наветренный проход,Windward Passage,water278,188134,FTO,Windward Passage,,dgm_russianallmentions,435c679b9b3bef86361852624ab0c046,dgm_russianallmentions__435c679b9b3bef86361852624ab0c046
нагорный карабах,Nagorno Karabakh,a676,188134,Person,Nagorno Karabakh,,dgm_russianallmentions,80b46a33310ee4a19ca2c0281a4df96c,dgm_russianallmentions__80b46a33310ee4a19ca2c0281a4df96c
незаменимый пролив,Indispensable Strait,water168,188134,CompanyKeyword,Indispensable Strait,,dgm_russianallmentions,c5eaa946ef2f06e20a3bcea7bcc9e27e,dgm_russianallmentions__c5eaa946ef2f06e20a3bcea7bcc9e27e
николаевский канал,Nicholas Channel,water215,188134,LegislativeCommittee,Nicholas Channel,,dgm_russianallmentions,2351a5fe868a3fb4a031eadcff7cba8a,dgm_russianallmentions__2351a5fe868a3fb4a031eadcff7cba8a
норвежское море,Norwegian Sea,water17,188134,Wells,Norwegian Sea,,dgm_russianallmentions,eb211409d013957ac3eaee90143ec42b,dgm_russianallmentions__eb211409d013957ac3eaee90143ec42b
нортумберлендский пролив,Northumberland Strait,water217,188134,Shipping,Northumberland Strait,,dgm_russianallmentions,7782688a4ac272b304ddd81a54572f06,dgm_russianallmentions__7782688a4ac272b304ddd81a54572f06
нудоль,A-235 PL-19 Nudol anti-satellite missile system,a708,188261;188253;188257,Person,A-235 PL-19 Nudol anti-satellite missile system,,dgm_russianallmentions,ba194df9e636d29ab607cdf986ef4e2d,dgm_russianallmentions__ba194df9e636d29ab607cdf986ef4e2d
объединенное стратегическое командование северного флота,Russian Northern Fleet Joint Strategic Command,a1461,188258,Shipping,Russian Northern Fleet Joint Strategic Command,,dgm_russianallmentions,c02bc656f1271110954856714bb5c674,dgm_russianallmentions__c02bc656f1271110954856714bb5c674
одесский залив,Gulf of Odessa,water314,188134,Wells,Gulf of Odessa,,dgm_russianallmentions,bd83d19096dca297c869d9322e18a3fc,dgm_russianallmentions__bd83d19096dca297c869d9322e18a3fc
оманский залив,Gulf of Oman,water315,188134,CompanyKeyword,Gulf of Oman,,dgm_russianallmentions,49175908a4b8afa4550966970594c17d,dgm_russianallmentions__49175908a4b8afa4550966970594c17d
оманское море,Oman Sea,water71,188134,Wells,Oman Sea,,dgm_russianallmentions,8086d8cca41f6a2a3a22d42e503fe457,dgm_russianallmentions__8086d8cca41f6a2a3a22d42e503fe457
омбайский пролив,Ombai Strait,water219,188134,ForeignMinister,Ombai Strait,,dgm_russianallmentions,165d9dedc4b95795a6059f29a3d527c3,dgm_russianallmentions__165d9dedc4b95795a6059f29a3d527c3
оперативно-стратегическое командование воздушно-космической обороны,Russian Air Force Aerospace Defense Operational Strategic Command,a1461,188258,Wells,Russian Air Force Aerospace Defense Operational Strategic Command,,dgm_russianallmentions,2e6c5cc674c4937041a316fe1e381e8b,dgm_russianallmentions__2e6c5cc674c4937041a316fe1e381e8b
орёл,Roscosmos Orel spacecraft,a708,188261,Legislator,Roscosmos Orel spacecraft,,dgm_russianallmentions,f78de23e982820e467e33c991ee64a41,dgm_russianallmentions__f78de23e982820e467e33c991ee64a41
ормузский пролив,Strait of Hormuz,water165,188134,Pipeline,Strait of Hormuz,,dgm_russianallmentions,c2035dd599412dd0527755376f939310,dgm_russianallmentions__c2035dd599412dd0527755376f939310
основной канал,Main Channel,water192,188134,ForeignMinister,Main Channel,,dgm_russianallmentions,cfd7bc34c57b72a342c7d77bbf6c93b5,dgm_russianallmentions__cfd7bc34c57b72a342c7d77bbf6c93b5
острова галф,Gulf Islands,water281,188134,Person,Gulf Islands,,dgm_russianallmentions,b1ee138c5cc33827fa9e7ac7c00089c6,dgm_russianallmentions__b1ee138c5cc33827fa9e7ac7c00089c6
отличный пояс,Great Belt,water156,188134,Wells,Great Belt,,dgm_russianallmentions,790ad50e27795ec78a1c1d20fbf58fb3,dgm_russianallmentions__790ad50e27795ec78a1c1d20fbf58fb3
охотское море,Sea of Okhotsk,water13,188134,Keyphrase,Sea of Okhotsk,,dgm_russianallmentions,bb988c8f233714d9e9dac7b3e3940d06,dgm_russianallmentions__bb988c8f233714d9e9dac7b3e3940d06
панама,Panama,water223,188134,space,Panama,,dgm_russianallmentions,6bec347f256837d3539ad619bd489de7,dgm_russianallmentions__6bec347f256837d3539ad619bd489de7
панамский залив,Gulf of Panama,water317,188134,AAEntity,Gulf of Panama,,dgm_russianallmentions,cb5905b7712a927f7957b3d54f6c90a7,dgm_russianallmentions__cb5905b7712a927f7957b3d54f6c90a7
пассаж анегада,Anegada Passage,water87,188134,Consulates,Anegada Passage,,dgm_russianallmentions,7a5f3a362c758c8c25bdf52b20cab80e,dgm_russianallmentions__7a5f3a362c758c8c25bdf52b20cab80e
пассаж далко,Dalco Passage,water126,188134,CompanyKeyword,Dalco Passage,,dgm_russianallmentions,fc47321e0d29911e56b2c0d4e419ab10,dgm_russianallmentions__fc47321e0d29911e56b2c0d4e419ab10
пассаж кайкос,Caicos Passage,water114,188134,Exec,Caicos Passage,,dgm_russianallmentions,3db76c03e3913023fbe3251361901740,dgm_russianallmentions__3db76c03e3913023fbe3251361901740
пассаж колвос,Colvos Passage,water121,188134,Wells,Colvos Passage,,dgm_russianallmentions,46f6ce2f6648bc033d6201b4501f2972,dgm_russianallmentions__46f6ce2f6648bc033d6201b4501f2972
пассаж ла дезирад,La Desirade Passage,water133,188134,CompanyKeyword,La Desirade Passage,,dgm_russianallmentions,0f6239d0ff5aba2e802b6365178ccac3,dgm_russianallmentions__0f6239d0ff5aba2e802b6365178ccac3
пассаж ле сент,Les Saintes Passage,water245,188134,Consulates,Les Saintes Passage,,dgm_russianallmentions,da9f64031bc3860902971368b3a98c62,dgm_russianallmentions__da9f64031bc3860902971368b3a98c62
пассаж мари-галант,Marie-Galante Passage,water199,188134,DiplomaticFacilities,Marie-Galante Passage,,dgm_russianallmentions,478917cf595d9070ff74758be5e83dd2,dgm_russianallmentions__478917cf595d9070ff74758be5e83dd2
пассаж моны,Mona Passage,water208,188134,Legislator,Mona Passage,,dgm_russianallmentions,ea8bd2979a65050ef54b177efbc4ec8e,dgm_russianallmentions__ea8bd2979a65050ef54b177efbc4ec8e
пассаж сент-винсента,Saint Vincent Passage,water244,188134,Exec,Saint Vincent Passage,,dgm_russianallmentions,8d139bac000f2747dd117a0c7334f9a0,dgm_russianallmentions__8d139bac000f2747dd117a0c7334f9a0
пасти дракона,Dragon's Mouths,water139,188134,ForeignMinistry,Dragon's Mouths,,dgm_russianallmentions,81a5776088d3ae36ad783fd3af4af995,dgm_russianallmentions__81a5776088d3ae36ad783fd3af4af995
пентленд-ферт,Pentland Firth,water225,188134,Organization,Pentland Firth,,dgm_russianallmentions,0887f583476b816398b492a008f6d162,dgm_russianallmentions__0887f583476b816398b492a008f6d162
перевал амчитка,Amchitka Pass,water86,188134,LegislativeCommittee,Amchitka Pass,,dgm_russianallmentions,364528ac4e46dc3c94b8a8353def2787,dgm_russianallmentions__364528ac4e46dc3c94b8a8353def2787
перевал буриас,Burias Pass,water112,188134,Exec,Burias Pass,,dgm_russianallmentions,e132ed957e810e6cfd850068d27a13bb,dgm_russianallmentions__e132ed957e810e6cfd850068d27a13bb
перевал тикао,Ticao Pass,water269,188134,Media,Ticao Pass,,dgm_russianallmentions,638f80f40d313c5de489ee3893b07351,dgm_russianallmentions__638f80f40d313c5de489ee3893b07351
персидский залив,Persian Gulf,water64,188134,CompanyKeyword,Persian Gulf,,dgm_russianallmentions,65a33a79589a73a46fd9a7abf2eb920e,dgm_russianallmentions__65a33a79589a73a46fd9a7abf2eb920e
пертюи д антиош,Pertuis d'Antioche,water227,188134,Consulates,Pertuis d'Antioche,,dgm_russianallmentions,498109b0fcb5434fc5da983eca6c6e1e,dgm_russianallmentions__498109b0fcb5434fc5da983eca6c6e1e
полигон ново село,Novo Selo Training Area,a72,188258,AAEntity,Novo Selo Training Area,,dgm_russianallmentions,8e68cf97e8ad2719138f821a7603967c,dgm_russianallmentions__8e68cf97e8ad2719138f821a7603967c
порт-вашингтон сужается,Port Washington Narrows,water231,188134,Shipping,Port Washington Narrows,,dgm_russianallmentions,0a4426530094194210b8593e21db2ab4,dgm_russianallmentions__0a4426530094194210b8593e21db2ab4
порт-де-морт,Porte des Morts,water232,188134,Refinery,Porte des Morts,,dgm_russianallmentions,71147651648bd0d4d963211b27325fdc,dgm_russianallmentions__71147651648bd0d4d963211b27325fdc
пояс лангеланда,Langeland's Belt,water187,188134,CompanyKeyword,Langeland's Belt,,dgm_russianallmentions,18f7098681e129c64bfdb755ff1dec2d,dgm_russianallmentions__18f7098681e129c64bfdb755ff1dec2d
пояс фемарна,Fehmarn Belt,water146,188134,Exec,Fehmarn Belt,,dgm_russianallmentions,2bbb95664d91e1e1f7ef4836ce208cdf,dgm_russianallmentions__2bbb95664d91e1e1f7ef4836ce208cdf
пролив августы,Augusta's Strait,water90,188134,ForeignMinistry,Augusta's Strait,,dgm_russianallmentions,78bcc4d5aae86b0b92997148c20da942,dgm_russianallmentions__78bcc4d5aae86b0b92997148c20da942
пролив агатту,Agattu Strait,water82,188134,Consulates,Agattu Strait,,dgm_russianallmentions,6a0e715423c6b01b2dd9f9e1dd02807b,dgm_russianallmentions__6a0e715423c6b01b2dd9f9e1dd02807b
пролив акаси,Akashi Strait,water83,188134,DiplomaticFacilities,Akashi Strait,,dgm_russianallmentions,d1c73b5bc6807c5feed69482b53c7308,dgm_russianallmentions__d1c73b5bc6807c5feed69482b53c7308
пролив алор,Alor Strait,water85,188134,Shipping,Alor Strait,,dgm_russianallmentions,ee1fa79190ab2d52f16ea7236eb393a8,dgm_russianallmentions__ee1fa79190ab2d52f16ea7236eb393a8
пролив ангилья,Anguilla Channel,water88,188134,Legislator,Anguilla Channel,,dgm_russianallmentions,ccb5bb936aeaa42621fc61fe0b9b5943,dgm_russianallmentions__ccb5bb936aeaa42621fc61fe0b9b5943
пролив балабак,Balabac Strait,water93,188134,DiplomaticFacilities,Balabac Strait,,dgm_russianallmentions,8bbd37153db469a13eb3eb821d85982b,dgm_russianallmentions__8bbd37153db469a13eb3eb821d85982b
пролив бангка,Bangka Strait,water96,188134,Refinery,Bangka Strait,,dgm_russianallmentions,79b2cf52d036285d9eba8f873bca77ec,dgm_russianallmentions__79b2cf52d036285d9eba8f873bca77ec
пролив бель-айл,Strait of Belle Isle,water102,188134,Pipeline,Strait of Belle Isle,,dgm_russianallmentions,04d917b885a2e96012704328155098ef,dgm_russianallmentions__04d917b885a2e96012704328155098ef
пролив бонифачо,Strait of Bonifacio,water106,188134,CompanyKeyword,Strait of Bonifacio,,dgm_russianallmentions,adaddb6ebec9c9bd3eff8e48a9976e97,dgm_russianallmentions__adaddb6ebec9c9bd3eff8e48a9976e97
пролив бохола,Bohol Strait,water105,188134,ForeignMinister,Bohol Strait,,dgm_russianallmentions,c0e922c1f6823a2107c7c2d0c0be44ad,dgm_russianallmentions__c0e922c1f6823a2107c7c2d0c0be44ad
пролив брансфилд,Bransfield Strait,water110,188134,Pipeline,Bransfield Strait,,dgm_russianallmentions,aaf7d91116bb52a488f2c2d1aaefbafd,dgm_russianallmentions__aaf7d91116bb52a488f2c2d1aaefbafd
пролив ветар,Wetar Strait,water277,188134,CompanyKeyword,Wetar Strait,,dgm_russianallmentions,0e3e037cf3002be23c7b60b9ebdbe8ad,dgm_russianallmentions__0e3e037cf3002be23c7b60b9ebdbe8ad
пролив витязь,Vitiaz Strait,water276,188134,Pipeline,Vitiaz Strait,,dgm_russianallmentions,18dd745d93f01a4855f779e48beeed01,dgm_russianallmentions__18dd745d93f01a4855f779e48beeed01
пролив гекаты,Hecate Strait,water163,188134,Diplomat,Hecate Strait,,dgm_russianallmentions,3acd1a3e86887e68db4fb219f92f0b0a,dgm_russianallmentions__3acd1a3e86887e68db4fb219f92f0b0a
пролив дампира,Dampier Strait,water127,188134,Refinery,Dampier Strait,,dgm_russianallmentions,dadc96b19a4ff3f3ebd698763b9efc00,dgm_russianallmentions__dadc96b19a4ff3f3ebd698763b9efc00
пролив дэвиса,Davis Strait,water130,188134,CompanyKeyword,Davis Strait,,dgm_russianallmentions,b750ee9e466c3522b1a559e103dbbe3e,dgm_russianallmentions__b750ee9e466c3522b1a559e103dbbe3e
пролив еврипида,Euripus Strait,water144,188134,ForeignMinister,Euripus Strait,,dgm_russianallmentions,b739b8c52c3f79e79f07dc92151cdab1,dgm_russianallmentions__b739b8c52c3f79e79f07dc92151cdab1
пролив золотые ворота,Golden Gate Strait,water155,188134,News,Golden Gate Strait,,dgm_russianallmentions,6df81bb4eb94420424af900d57d7cfcb,dgm_russianallmentions__6df81bb4eb94420424af900d57d7cfcb
пролив ирбе,Irbe Strait,water169,188134,Exec,Irbe Strait,,dgm_russianallmentions,b0817ad17cdee7531f53240d51595e1f,dgm_russianallmentions__b0817ad17cdee7531f53240d51595e1f
пролив канмон,Kanmon Strait,water175,188134,News,Kanmon Strait,,dgm_russianallmentions,8dfe02b9dab007fed8c5f36d097a12f8,dgm_russianallmentions__8dfe02b9dab007fed8c5f36d097a12f8
пролив кансо,Strait of Canso,water115,188134,Shipping,Strait of Canso,,dgm_russianallmentions,13068465a921a66483b50c18975ef0cb,dgm_russianallmentions__13068465a921a66483b50c18975ef0cb
пролив каримата,Karimata Strait,water177,188134,ForeignMinister,Karimata Strait,,dgm_russianallmentions,3ec99f933a9ccc516e336755f6656932,dgm_russianallmentions__3ec99f933a9ccc516e336755f6656932
пролив кука,Cook Strait,water122,188134,Shipping,Cook Strait,,dgm_russianallmentions,4beebb13ee79db73774fc810437c7996,dgm_russianallmentions__4beebb13ee79db73774fc810437c7996
пролив лаперуза,La Perouse Strait,water226,188134,Person,La Perouse Strait,,dgm_russianallmentions,ffaeba665db7a4875a1e0bfd1488ef98,dgm_russianallmentions__ffaeba665db7a4875a1e0bfd1488ef98
пролив ломбок,Lombok Strait,water189,188134,Consulates,Lombok Strait,,dgm_russianallmentions,7e999d730cda2229305549afeddd23a3,dgm_russianallmentions__7e999d730cda2229305549afeddd23a3
пролив лусон,Luzon Strait,water190,188134,ForeignMinister,Luzon Strait,,dgm_russianallmentions,9830956286af88e9897b36a392f2913a,dgm_russianallmentions__9830956286af88e9897b36a392f2913a
пролив макклюра,McClure Strait,water203,188134,Refinery,McClure Strait,,dgm_russianallmentions,905229709dfc7457f244fc1281e209c7,dgm_russianallmentions__905229709dfc7457f244fc1281e209c7
пролив маре-айленд,Mare Island Strait,water198,188134,Organization,Mare Island Strait,,dgm_russianallmentions,bd9bd6323a114dc31c4d377422911cfc,dgm_russianallmentions__bd9bd6323a114dc31c4d377422911cfc
пролив меннян,Myeongnyang Strait,water209,188134,Media,Myeongnyang Strait,,dgm_russianallmentions,10daed31bc6bbb04b0f296656d629aaa,dgm_russianallmentions__10daed31bc6bbb04b0f296656d629aaa
пролив мести,Revenges Strait,water235,188134,DiplomaticFacilities,Revenges Strait,,dgm_russianallmentions,81d294475afe939f3b6b8ff79028ba87,dgm_russianallmentions__81d294475afe939f3b6b8ff79028ba87
пролив миндоро,Mindoro Strait,water207,188134,Organization,Mindoro Strait,,dgm_russianallmentions,7ebd04730e77d1bb2ffc2aecec64a8a7,dgm_russianallmentions__7ebd04730e77d1bb2ffc2aecec64a8a7
пролив митилини,Mytilini Strait,water210,188134,AAEntity,Mytilini Strait,,dgm_russianallmentions,2dd5f071bdd15ceef5306e10341758af,dgm_russianallmentions__2dd5f071bdd15ceef5306e10341758af
пролив нарес,Nares Strait,water211,188134,Legislator,Nares Strait,,dgm_russianallmentions,33586b3de7da5511f0a0729a9b2618e0,dgm_russianallmentions__33586b3de7da5511f0a0729a9b2618e0
пролив наруто,Naruto Strait,water212,188134,AAEntity,Naruto Strait,,dgm_russianallmentions,312aa30b46edf7e6b277b034c9446d29,dgm_russianallmentions__312aa30b46edf7e6b277b034c9446d29
пролив немуро,Nemuro Strait,water213,188134,IndustryTerm,Nemuro Strait,,dgm_russianallmentions,7627de436f3d34bc44c68c6ff63fcf25,dgm_russianallmentions__7627de436f3d34bc44c68c6ff63fcf25
пролив отранто,Strait of Otranto,water221,188134,ForeignMinister,Strait of Otranto,,dgm_russianallmentions,949c0b43b9e88f7b79202cc021aeaf7f,dgm_russianallmentions__949c0b43b9e88f7b79202cc021aeaf7f
пролив палк,Palk Strait,water222,188134,ForeignMinister,Palk Strait,,dgm_russianallmentions,d41b5a85f04f9472134bfbde87acbe0c,dgm_russianallmentions__d41b5a85f04f9472134bfbde87acbe0c
пролив питта,Pitt Strait,water229,188134,Exec,Pitt Strait,,dgm_russianallmentions,fc6d56b1814747f525439c06a172ae49,dgm_russianallmentions__fc6d56b1814747f525439c06a172ae49
пролив полилло,Polillo Strait,water230,188134,News,Polillo Strait,,dgm_russianallmentions,757edbad8807bf4bfa2a3b11693e5dc1,dgm_russianallmentions__757edbad8807bf4bfa2a3b11693e5dc1
пролив принца уэльского пролив,Prince of Wales Strait,water233,188134,Legislator,Prince of Wales Strait,,dgm_russianallmentions,8ccc5a0034cc20f0e384162fd41818e3,dgm_russianallmentions__8ccc5a0034cc20f0e384162fd41818e3
пролив сан-бернардино,San Bernardino Strait,water247,188134,Diplomat,San Bernardino Strait,,dgm_russianallmentions,72c31468624f63946036e6b0e3b43f87,dgm_russianallmentions__72c31468624f63946036e6b0e3b43f87
пролив сан-хуанико,San Juanico Strait,water248,188134,Consulates,San Juanico Strait,,dgm_russianallmentions,08f95b532d47ceb905bd50122a75b0ac,dgm_russianallmentions__08f95b532d47ceb905bd50122a75b0ac
пролив сейджвин,Sagewin Strait,water238,188134,Consulates,Sagewin Strait,,dgm_russianallmentions,ff8eac170689226cab5d9300475f21e2,dgm_russianallmentions__ff8eac170689226cab5d9300475f21e2
пролив сели,Sele Strait,water250,188134,IndustryTerm,Sele Strait,,dgm_russianallmentions,1c8220215f6a135fa6e974c7f462684d,dgm_russianallmentions__1c8220215f6a135fa6e974c7f462684d
пролив суванни,Suwannee Strait,water262,188134,space,Suwannee Strait,,dgm_russianallmentions,7d10869123612edf87928ac4edd03b7c,dgm_russianallmentions__7d10869123612edf87928ac4edd03b7c
пролив сумба,Sumba Strait,water259,188134,Organization,Sumba Strait,,dgm_russianallmentions,f381ff12a6f6a8c0085f2f7abaee2cbd,dgm_russianallmentions__f381ff12a6f6a8c0085f2f7abaee2cbd
пролив суригао,Surigao Strait,water261,188134,Organization,Surigao Strait,,dgm_russianallmentions,4910216d1e5a0957f1750b2611bc4801,dgm_russianallmentions__4910216d1e5a0957f1750b2611bc4801
пролив таблас,Tablas Strait,water265,188134,DiplomaticFacilities,Tablas Strait,,dgm_russianallmentions,737ff9862580ab4fdf28b77e6248ae91,dgm_russianallmentions__737ff9862580ab4fdf28b77e6248ae91
пролив танон,Tanon Strait,water266,188134,Person,Tanon Strait,,dgm_russianallmentions,9e98122a3888b9f61fda86d58f0b38d3,dgm_russianallmentions__9e98122a3888b9f61fda86d58f0b38d3
пролив тебрау,Strait of Tebrau,water268,188134,Legislator,Strait of Tebrau,,dgm_russianallmentions,aa71cefb992b23da553375e6389e9182,dgm_russianallmentions__aa71cefb992b23da553375e6389e9182
пролив увы,Alas Strait,water84,188134,News,Alas Strait,,dgm_russianallmentions,b3e7f9b4363cab85ce68978b65a1dab2,dgm_russianallmentions__b3e7f9b4363cab85ce68978b65a1dab2
пролив фово,Foveaux Strait,water150,188134,Shipping,Foveaux Strait,,dgm_russianallmentions,fc4341b5a6cf87398b9dcc44ac77b7a0,dgm_russianallmentions__fc4341b5a6cf87398b9dcc44ac77b7a0
пролив фримена,Freeman Strait,water151,188134,Consulates,Freeman Strait,,dgm_russianallmentions,3d6b7f3ff0dcffc546976f0e3b575665,dgm_russianallmentions__3d6b7f3ff0dcffc546976f0e3b575665
пролив фьюри и гекла,Fury and Hecla Strait,water152,188134,ForeignMinistry,Fury and Hecla Strait,,dgm_russianallmentions,6dbe799497e16b65a4764283419cbce8,dgm_russianallmentions__6dbe799497e16b65a4764283419cbce8
пролив хойо,Hōyo Strait,water166,188134,LegislativeCommittee,Hōyo Strait,,dgm_russianallmentions,0b8149f5f65b2a480cb410669e3f1d46,dgm_russianallmentions__0b8149f5f65b2a480cb410669e3f1d46
пролив хонгуэдо,Honguedo Strait,water164,188134,CompanyKeyword,Honguedo Strait,,dgm_russianallmentions,a594aecd56e2725b787137cae609f65c,dgm_russianallmentions__a594aecd56e2725b787137cae609f65c
пролив хуан-де - фука,Strait of Juan de Fuca,water172,188134,LegislativeCommittee,Strait of Juan de Fuca,,dgm_russianallmentions,c930d43bf46b797f64312e09f7c3265e,dgm_russianallmentions__c930d43bf46b797f64312e09f7c3265e
пролив цугару,Tsugaru Strait,water274,188134,Person,Tsugaru Strait,,dgm_russianallmentions,fdf1ef6b66fa045fec9c2d3993442fd0,dgm_russianallmentions__fdf1ef6b66fa045fec9c2d3993442fd0
пролив шеликофа,Shelikof Strait,water251,188134,IndustryTerm,Shelikof Strait,,dgm_russianallmentions,9cade1869dfba58166c92eec667474e1,dgm_russianallmentions__9cade1869dfba58166c92eec667474e1
проливы корфу,Straits of Corfu,water123,188134,Legislator,Straits of Corfu,,dgm_russianallmentions,68868f47688a1b41b057d5c5cf770716,dgm_russianallmentions__68868f47688a1b41b057d5c5cf770716
проливы харо,Haro Straits,water162,188134,Consulates,Haro Straits,,dgm_russianallmentions,3007214a0022b734c713cb86fae971ca,dgm_russianallmentions__3007214a0022b734c713cb86fae971ca
пропуск обмана,Deception Pass,water131,188134,Organization,Deception Pass,,dgm_russianallmentions,98474407331ebe48af59a978287628c7,dgm_russianallmentions__98474407331ebe48af59a978287628c7
протон-k,Proton-K rocket,a708,188261,DiplomaticFacilities,Proton-K rocket,,dgm_russianallmentions,2d038d18cf6f72e04b5e2b1c92b4536f,dgm_russianallmentions__2d038d18cf6f72e04b5e2b1c92b4536f
протон-м,Proton-M rocket,a708,188261,Diplomat,Proton-M rocket,,dgm_russianallmentions,485681831f7e14ae5283c59f53cf673c,dgm_russianallmentions__485681831f7e14ae5283c59f53cf673c
проход дрейка,Drake Passage,water140,188134,CompanyKeyword,Drake Passage,,dgm_russianallmentions,1cad6d3beb209731dc792ed4973b2e1b,dgm_russianallmentions__1cad6d3beb209731dc792ed4973b2e1b
проход на мартинику,Martinique Passage,water202,188134,Keyphrase,Martinique Passage,,dgm_russianallmentions,e3a5cb1e1cc29b7fb369684760b686a4,dgm_russianallmentions__e3a5cb1e1cc29b7fb369684760b686a4
проход пикеринга,Pickering Passage,water228,188134,AAEntity,Pickering Passage,,dgm_russianallmentions,1d2250c61cb87e5ea93507f9992679d5,dgm_russianallmentions__1d2250c61cb87e5ea93507f9992679d5
проход сибуту,Sibutu Passage,water252,188134,Shipping,Sibutu Passage,,dgm_russianallmentions,2a36c90f80d43a8dde16f084524049e5,dgm_russianallmentions__2a36c90f80d43a8dde16f084524049e5
ракетные войска стратегического назначения российской федерации,Russian Strategic Missile Force,a1461,188258,space,Russian Strategic Missile Force,,dgm_russianallmentions,6893149f72f4a8928b28733ff1aaa6a0,dgm_russianallmentions__6893149f72f4a8928b28733ff1aaa6a0
рвсн рф,Russian Strategic Missile Force,a1461,188258,space,Russian Strategic Missile Force,,dgm_russianallmentions,6893149f72f4a8928b28733ff1aaa6a0,dgm_russianallmentions__6893149f72f4a8928b28733ff1aaa6a0
река гарлем,Harlem River,water161,188134,Legislator,Harlem River,,dgm_russianallmentions,0b7e3f164518fcd3e282fd03d58877c7,dgm_russianallmentions__0b7e3f164518fcd3e282fd03d58877c7
река детройт,Detroit River,water134,188134,CompanyKeyword,Detroit River,,dgm_russianallmentions,f18f61b256b0d01be93fbbaceefd305a,dgm_russianallmentions__f18f61b256b0d01be93fbbaceefd305a
река ниагара,Niagara River,water214,188134,space,Niagara River,,dgm_russianallmentions,4bf550269de400d248f3275815a22064,dgm_russianallmentions__4bf550269de400d248f3275815a22064
река саконнет,Sakonnet River,water246,188134,space,Sakonnet River,,dgm_russianallmentions,d7e2d090296ce975e239811117279d95,dgm_russianallmentions__d7e2d090296ce975e239811117279d95
река сент-клер,St Clair River,water240,188134,AAEntity,St Clair River,,dgm_russianallmentions,465b04d6bac06b2c1d3779dc172f982e,dgm_russianallmentions__465b04d6bac06b2c1d3779dc172f982e
река сент-мэриз,St Marys River,water243,188134,CompanyKeyword,St Marys River,,dgm_russianallmentions,c6ddfbdb2c08953122d7421cf1a5671f,dgm_russianallmentions__c6ddfbdb2c08953122d7421cf1a5671f
