german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
am minto,"Am Minto in Monchengladbach, Germany",51.1946101,6.4369857,1,,,,Legislator,"Am Minto in Monchengladbach, Germany",,german_fires_monchengladbach_locations,69c75b84e58aeb9a29cdc9cfad8c9a74,german_fires_monchengladbach_locations__9a7d83aa3eae97c9396469a5b9ddf2fd
anna-kunning-weg,"Anna-Kunning-Weg in Monchengladbach, Germany",51.1667227,6.3869517,1,,,,Keyphrase,"Anna-Kunning-Weg in Monchengladbach, Germany",,german_fires_monchengladbach_locations,b359f0d8f14376e110761f7556005f90,german_fires_monchengladbach_locations__da253bbae071c6fb62f79be1cb9861b0
im abtsfeld,"Im Abtsfeld in Monchengladbach, Germany",51.1745698,6.3855055,1,,,,IndustryTerm,"Im Abtsfeld in Monchengladbach, Germany",,german_fires_monchengladbach_locations,6ca8ec1a0d62a1c4e755351d6bbff313,german_fires_monchengladbach_locations__213e2651c827f37f6f2de3a856cc4a56
monforts quartier,"Monforts Quartier in Monchengladbach, Germany",51.1826196,6.4484888,1,,,,CompanyKeyword,"Monforts Quartier in Monchengladbach, Germany",,german_fires_monchengladbach_locations,3c39d881f91b0f13ff8147f1d9cb4a25,german_fires_monchengladbach_locations__bafc51ba84b7334d2bf9ab1ac445ebe9
rohrplatz,"Rohrplatz in Monchengladbach, Germany",51.1979738,6.4585634,1,,,,Legislator,"Rohrplatz in Monchengladbach, Germany",,german_fires_monchengladbach_locations,e1e7021b5c6feabf402206259e6b7abc,german_fires_monchengladbach_locations__e8898aa0539a7d01611640bc6355a254
platz des handwerks,"Platz des Handwerks in Monchengladbach, Germany",51.1900866,6.4436084,1,,,,LegislativeCommittee,"Platz des Handwerks in Monchengladbach, Germany",,german_fires_monchengladbach_locations,478f18903a7b7ee9882f9750601d5454,german_fires_monchengladbach_locations__65490c1aa6d962527155ab6a00e2ae62
am haus altenbruch,"Am Haus Altenbruch in Monchengladbach, Germany",51.1519611,6.4591575,1,,,,Legislator,"Am Haus Altenbruch in Monchengladbach, Germany",,german_fires_monchengladbach_locations,c578fd58b0037259317199601c3a14d9,german_fires_monchengladbach_locations__de612c9d1ca754a8be22b68e262f8682
voigtshof,"Voigtshof in Monchengladbach, Germany",51.1286,6.39464,1,,,,Exec,"Voigtshof in Monchengladbach, Germany",,german_fires_monchengladbach_locations,93082114e3d3567a511e8a1348fb51f1,german_fires_monchengladbach_locations__2e562baa5ed6f39bd0f59f731bc5df87
am ohler friedhof,"Am Ohler Friedhof in Monchengladbach, Germany",51.1734931,6.4204308,1,,,,Shipping,"Am Ohler Friedhof in Monchengladbach, Germany",,german_fires_monchengladbach_locations,7c515a81cf36c13b26e63560bbcc9c6f,german_fires_monchengladbach_locations__8dcf4bcce33a0f885e8171d714b9c09d
am borussiapark,"Am Borussiapark in Monchengladbach, Germany",51.1716112,6.3842491,1,,,,ForeignMinister,"Am Borussiapark in Monchengladbach, Germany",,german_fires_monchengladbach_locations,c39c1ea86e22e52b022cce4787e61143,german_fires_monchengladbach_locations__847f912dc128344d9b4aaced0f1033ab
sonnenhausplatz,"Sonnenhausplatz in Monchengladbach, Germany",51.1936775,6.4375819,1,,,,LegislativeCommittee,"Sonnenhausplatz in Monchengladbach, Germany",,german_fires_monchengladbach_locations,ad947136fdabc68896707b121cd7ee97,german_fires_monchengladbach_locations__157fedd7a4d6101e19e30fd180c55ccb
friedrichplatz,"Friedrichplatz in Monchengladbach, Germany",51.1936876,6.440603,1,,,,Exec,"Friedrichplatz in Monchengladbach, Germany",,german_fires_monchengladbach_locations,86acf744a4f2b1d8e9ec3dd5b82f978e,german_fires_monchengladbach_locations__c9d5b7943f5956314c2597953593edb7
an der lingenmuhle,"An der Lingenmuhle in Monchengladbach, Germany",51.191045,6.4367325,1,,,,Wells,"An der Lingenmuhle in Monchengladbach, Germany",,german_fires_monchengladbach_locations,f835b6a37f3e05510ead6bbb75bd56fe,german_fires_monchengladbach_locations__34d2f4bce55d1b238f3887cfff17bf48
eickener winkel,"Eickener Winkel in Monchengladbach, Germany",51.2135652,6.4501653,1,,,,Consulates,"Eickener Winkel in Monchengladbach, Germany",,german_fires_monchengladbach_locations,3440a2577e5f941ca2a6b41cb64d7ab9,german_fires_monchengladbach_locations__5ab183c10423f37aeb13e6cf1c46d14b
munsterplatz,"Munsterplatz in Monchengladbach, Germany",50.7336178,7.0995323,1,,,,Consulates,"Munsterplatz in Monchengladbach, Germany",,german_fires_monchengladbach_locations,7364b0ed5b5b52292523d202c3189971,german_fires_monchengladbach_locations__30bd0ad7ff0f4b819a4833625f68c853
am schelenhof,"Am Schelenhof in Monchengladbach, Germany",51.2163511,6.4521524,1,,,,ForeignMinister,"Am Schelenhof in Monchengladbach, Germany",,german_fires_monchengladbach_locations,4055c1b302a547b70b2383a0cb0c75fe,german_fires_monchengladbach_locations__52ec27eeab62a8e2af21ad8cdcd800c9
hovener kamp,"Hovener Kamp in Monchengladbach, Germany",51.2151471,6.4525047,1,,,,FTO,"Hovener Kamp in Monchengladbach, Germany",,german_fires_monchengladbach_locations,0f7481c1e5d03c74df9e158c8a0c4859,german_fires_monchengladbach_locations__5db1a01bdba2f9c17222a7436ef968bb
holbeinstrasse,"Holbeinstrasse in Monchengladbach, Germany",51.206214,6.4286406,1,,,,LegislativeCommittee,"Holbeinstrasse in Monchengladbach, Germany",,german_fires_monchengladbach_locations,fa2ed2372c8928e5dbed7f0a9c8c01df,german_fires_monchengladbach_locations__31833ce735e6305d400dfe84805b3424
josef-vohn-weg,"Josef-Vohn-Weg in Monchengladbach, Germany",51.1314809,6.4491651,1,,,,Organization,"Josef-Vohn-Weg in Monchengladbach, Germany",,german_fires_monchengladbach_locations,2eacde8cb17fcbebb6804fb585dc8056,german_fires_monchengladbach_locations__2a45050dbf506d27299fe32e18ca1ff1
liverpooler allee,"Liverpooler Allee in Monchengladbach, Germany",51.1771311,6.3952319,1,,,,Legislator,"Liverpooler Allee in Monchengladbach, Germany",,german_fires_monchengladbach_locations,1361be3f4597dae628d63126211d7db8,german_fires_monchengladbach_locations__72618d78ca1adab52b5362ca78b35720
feuerwehrmg,"Monchengladbach, Germany",51.17935007,6.441964147,,,,,Keyphrase,"Monchengladbach, Germany",,german_fires_monchengladbach_locations,183acfe62aec3aabcd8c08df3f141e09,german_fires_monchengladbach_locations__9efb5a53954e8a4c93ca2b7f16fab458
