german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
lippmannstr.,"Lippmannstr. in Darmstadt, Germany",49.8634876,8.6414793,1,,,,,,,,LegislativeCommittee,"Lippmannstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,2e4d6cf91bbd0fde0a401b5cf97bc4d7,german_fires_darmstadt_locations__2e4d6cf91bbd0fde0a401b5cf97bc4d7
lise-meitner-str.,"Lise-Meitner-Str. in Darmstadt, Germany",49.8719197,8.625647,1,,,,,,,,Exec,"Lise-Meitner-Str. in Darmstadt, Germany",,german_fires_darmstadt_locations,d8e02fc73d2979b7f500a0a44a664ca7,german_fires_darmstadt_locations__d8e02fc73d2979b7f500a0a44a664ca7
loffelstr.,"Loffelstr. in Darmstadt, Germany",49.8798022,8.6561744,1,,,,,,,,CompanyKeyword,"Loffelstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,7c2458738b2692bda852352130bd9b55,german_fires_darmstadt_locations__7c2458738b2692bda852352130bd9b55
lofflerweg,"Lofflerweg in Darmstadt, Germany",49.8310504,8.648395,1,,,,,,,,Person,"Lofflerweg in Darmstadt, Germany",,german_fires_darmstadt_locations,b8555321bd5e24dbe579f11640997d07,german_fires_darmstadt_locations__b8555321bd5e24dbe579f11640997d07
lonsstr.,"Lonsstr. in Darmstadt, Germany",49.8743743,8.6570892,1,,,,,,,,Shipping,"Lonsstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,70e837157e5b40ebaf174b678b4d00d9,german_fires_darmstadt_locations__70e837157e5b40ebaf174b678b4d00d9
lortzingstr.,"Lortzingstr. in Darmstadt, Germany",49.9291545,8.6507294,1,,,,,,,,space,"Lortzingstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,727921dfea87067c994c9477c2be136f,german_fires_darmstadt_locations__727921dfea87067c994c9477c2be136f
lossenweg,"Lossenweg in Darmstadt, Germany",49.8535568,8.6635722,1,,,,,,,,CompanyKeyword,"Lossenweg in Darmstadt, Germany",,german_fires_darmstadt_locations,508400c01894d9421f7f1bdd89276380,german_fires_darmstadt_locations__508400c01894d9421f7f1bdd89276380
lotzertweg,"Lotzertweg in Darmstadt, Germany",49.80471,8.638629,1,,,,,,,,IndustryTerm,"Lotzertweg in Darmstadt, Germany",,german_fires_darmstadt_locations,1cd3f1a0b790d31ec53fb5729f35ac38,german_fires_darmstadt_locations__1cd3f1a0b790d31ec53fb5729f35ac38
louis-armstrong-weg,"Louis-Armstrong-Weg in Darmstadt, Germany",49.8728253,8.6511929,1,,,,,,,,Refinery,"Louis-Armstrong-Weg in Darmstadt, Germany",,german_fires_darmstadt_locations,aca9c33ad6e64087906b91e0d3fb98e2,german_fires_darmstadt_locations__aca9c33ad6e64087906b91e0d3fb98e2
louise-dittmar-str.,"Louise-Dittmar-Str. in Darmstadt, Germany",49.8239129,8.6494696,1,,,,,,,,Refinery,"Louise-Dittmar-Str. in Darmstadt, Germany",,german_fires_darmstadt_locations,95f7d3bdb0a3979c81f407d9c05fd563,german_fires_darmstadt_locations__95f7d3bdb0a3979c81f407d9c05fd563
louise-schroder-weg,"Louise-Schroder-Weg in Darmstadt, Germany",49.8943465,8.6732335,1,,,,,,,,Media,"Louise-Schroder-Weg in Darmstadt, Germany",,german_fires_darmstadt_locations,fdb2ac5de0a1b35c606cb735f60797aa,german_fires_darmstadt_locations__fdb2ac5de0a1b35c606cb735f60797aa
lowenplatz,"Lowenplatz in Darmstadt, Germany",49.9107055,8.6577311,1,,,,,,,,Diplomat,"Lowenplatz in Darmstadt, Germany",,german_fires_darmstadt_locations,01bc57330b143c72f8ae73790d50b0b0,german_fires_darmstadt_locations__01bc57330b143c72f8ae73790d50b0b0
lowensternweg,"Lowensternweg in Darmstadt, Germany",49.8858202,8.6763851,1,,,,,,,,DiplomaticFacilities,"Lowensternweg in Darmstadt, Germany",,german_fires_darmstadt_locations,859f204038ed50704a4a7c2b78433063,german_fires_darmstadt_locations__859f204038ed50704a4a7c2b78433063
lucasweg,"Lucasweg in Darmstadt, Germany",49.8777498,8.6672485,1,,,,,,,,Keyphrase,"Lucasweg in Darmstadt, Germany",,german_fires_darmstadt_locations,f002a714e2a549af29cfba6984790cf7,german_fires_darmstadt_locations__f002a714e2a549af29cfba6984790cf7
ludwig-buchner-str.,"Ludwig-Buchner-Str. in Darmstadt, Germany",49.8576451,8.658396,1,,,,,,,,Media,"Ludwig-Buchner-Str. in Darmstadt, Germany",,german_fires_darmstadt_locations,0bdbb25cb0cb8346bc82d714cab90412,german_fires_darmstadt_locations__0bdbb25cb0cb8346bc82d714cab90412
ludwig-engel-weg,"Ludwig-Engel-Weg in Darmstadt, Germany",49.8764796,8.6800708,1,,,,,,,,Diplomat,"Ludwig-Engel-Weg in Darmstadt, Germany",,german_fires_darmstadt_locations,48a96df77f1330e9a6e21d4275f3c407,german_fires_darmstadt_locations__48a96df77f1330e9a6e21d4275f3c407
ludwig-metzger-platz,"Ludwig-Metzger-Platz in Darmstadt, Germany",49.8715691,8.6573245,1,,,,,,,,Media,"Ludwig-Metzger-Platz in Darmstadt, Germany",,german_fires_darmstadt_locations,c2d1ab708bebc7984ad0b8f18e632e9a,german_fires_darmstadt_locations__c2d1ab708bebc7984ad0b8f18e632e9a
ludwig-quessel-weg,"Ludwig-Quessel-Weg in Darmstadt, Germany",49.8075852,8.6433006,1,,,,,,,,News,"Ludwig-Quessel-Weg in Darmstadt, Germany",,german_fires_darmstadt_locations,1eac6783d8e3667ce6f8fd4b1ad4502a,german_fires_darmstadt_locations__1eac6783d8e3667ce6f8fd4b1ad4502a
