german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
rotdornweg,"Rotdornweg in Bad Hersfeld, Germany",50.8424007,9.6986787,1,,,,Wells,"Rotdornweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,744a5d2204629d19f13a66a3a34fcdf0,german_fires_badhersfeld_locations__744a5d2204629d19f13a66a3a34fcdf0
rudolf-diesel-strasse,"Rudolf-Diesel-strasse in Bad Hersfeld, Germany",50.8530116,9.7268283,1,,,,Shipping,"Rudolf-Diesel-strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,bae59238df7a904d6f9d895fea8580e0,german_fires_badhersfeld_locations__bae59238df7a904d6f9d895fea8580e0
rudolf-grenzebach-strasse,"Rudolf-Grenzebach-strasse in Bad Hersfeld, Germany",50.8569516,9.7384917,1,,,,IndustryTerm,"Rudolf-Grenzebach-strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,910c8ca69fa4b97de62f9e7f7b8056ad,german_fires_badhersfeld_locations__910c8ca69fa4b97de62f9e7f7b8056ad
rusternweg,"Rusternweg in Bad Hersfeld, Germany",50.8505413,9.7092128,1,,,,Pipeline,"Rusternweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,035e23f74070c47a2e927feee0812a3a,german_fires_badhersfeld_locations__035e23f74070c47a2e927feee0812a3a
saarlandstrasse,"Saarlandstrasse in Bad Hersfeld, Germany",50.8778931,9.7040495,1,,,,ForeignMinistry,"Saarlandstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,62094598ba2cbdc385e8a7f6b96994de,german_fires_badhersfeld_locations__62094598ba2cbdc385e8a7f6b96994de
salzunger strasse,"Salzunger strasse in Bad Hersfeld, Germany",50.8559166,9.7309443,1,,,,space,"Salzunger strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,1cbe580c3c5ed4a77e80e14cc86589db,german_fires_badhersfeld_locations__1cbe580c3c5ed4a77e80e14cc86589db
sanddornweg,"Sanddornweg in Bad Hersfeld, Germany",50.8449032,9.7023371,1,,,,Organization,"Sanddornweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,dca979af804a625f846ef3eabc838dda,german_fires_badhersfeld_locations__dca979af804a625f846ef3eabc838dda
sandweg,"Sandweg in Bad Hersfeld, Germany",50.8614577,9.7274839,1,,,,ForeignMinister,"Sandweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,1ba542769b0559cdb07fa733e8fde77c,german_fires_badhersfeld_locations__1ba542769b0559cdb07fa733e8fde77c
scheidemannstrasse,"Scheidemannstrasse in Bad Hersfeld, Germany",50.8642448,9.6966646,1,,,,IndustryTerm,"Scheidemannstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,92b9dd4ae57d7de24c722d4c7ffb272d,german_fires_badhersfeld_locations__92b9dd4ae57d7de24c722d4c7ffb272d
schillerstrasse,"Schillerstrasse in Bad Hersfeld, Germany",50.8297181,9.6600411,1,,,,Legislator,"Schillerstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,589364e5963fec42f06941790063c330,german_fires_badhersfeld_locations__589364e5963fec42f06941790063c330
schirngraben,"Schirngraben in Bad Hersfeld, Germany",50.8356813,9.6624488,1,,,,Consulates,"Schirngraben in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,58e0623237cab7e8ad71ac013ea6af7b,german_fires_badhersfeld_locations__58e0623237cab7e8ad71ac013ea6af7b
schlehenweg,"Schlehenweg in Bad Hersfeld, Germany",50.8423704,9.7024335,1,,,,Legislator,"Schlehenweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,eeb84005f99dd7a6c0dad882e10419dd,german_fires_badhersfeld_locations__eeb84005f99dd7a6c0dad882e10419dd
schlesische strasse,"Schlesische strasse in Bad Hersfeld, Germany",50.8496517,9.679319,1,,,,DiplomaticFacilities,"Schlesische strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,35a8cd2e3202f08f5dda0d7d260c5a68,german_fires_badhersfeld_locations__35a8cd2e3202f08f5dda0d7d260c5a68
schlippental,"Schlippental in Bad Hersfeld, Germany",50.8705345,9.6901882,1,,,,Exec,"Schlippental in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,36feacc66de04cbf93c639a91fb56b87,german_fires_badhersfeld_locations__36feacc66de04cbf93c639a91fb56b87
schlosserstrasse,"Schlosserstrasse in Bad Hersfeld, Germany",50.8635569,9.734238,1,,,,DiplomaticFacilities,"Schlosserstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,cdb3a650cf5e0f553331b8c4f320970d,german_fires_badhersfeld_locations__cdb3a650cf5e0f553331b8c4f320970d
schlossstrasse,"Schlossstrasse in Bad Hersfeld, Germany",50.844041,9.6816659,1,,,,Consulates,"Schlossstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,3e8cf0b180133510c7bdbae6e25e632a,german_fires_badhersfeld_locations__3e8cf0b180133510c7bdbae6e25e632a
schulstrasse,"Schulstrasse in Bad Hersfeld, Germany",50.8323642,9.6635521,1,,,,DiplomaticFacilities,"Schulstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,7d5e90270538c62c04c93179eea3c57b,german_fires_badhersfeld_locations__7d5e90270538c62c04c93179eea3c57b
schulweg,"Schulweg in Bad Hersfeld, Germany",50.8657903,9.7449467,1,,,,space,"Schulweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,5df318781133ba6aae19b43a6badb2fc,german_fires_badhersfeld_locations__5df318781133ba6aae19b43a6badb2fc
schwarzdornweg,"Schwarzdornweg in Bad Hersfeld, Germany",50.8439701,9.7058074,1,,,,Pipeline,"Schwarzdornweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,5e15a5e3e191f2dea4758c8be5e1027c,german_fires_badhersfeld_locations__5e15a5e3e191f2dea4758c8be5e1027c
schone aussicht,"Schone Aussicht in Bad Hersfeld, Germany",50.8914851,9.6738993,1,,,,IndustryTerm,"Schone Aussicht in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,6f1990aef556ba812b9780aebf4c07cf,german_fires_badhersfeld_locations__6f1990aef556ba812b9780aebf4c07cf
schutzenstrasse,"Schutzenstrasse in Bad Hersfeld, Germany",50.8266875,9.6487802,1,,,,AAEntity,"Schutzenstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,ceff33b5e93d12f78156bd907d63e2db,german_fires_badhersfeld_locations__ceff33b5e93d12f78156bd907d63e2db
seidelbastweg,"Seidelbastweg in Bad Hersfeld, Germany",50.8493875,9.7032204,1,,,,Exec,"Seidelbastweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,cd70a88ea43a9a0bf8565159a85654e4,german_fires_badhersfeld_locations__cd70a88ea43a9a0bf8565159a85654e4
seilerweg,"Seilerweg in Bad Hersfeld, Germany",50.8738105,9.7124338,1,,,,CompanyKeyword,"Seilerweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,0ed9ccc640c43c26e823b926a7cf0ce4,german_fires_badhersfeld_locations__0ed9ccc640c43c26e823b926a7cf0ce4
siebenburgener strasse,"Siebenburgener strasse in Bad Hersfeld, Germany",50.8512259,9.6773235,1,,,,News,"Siebenburgener strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,e9e47a799ed82f17b341dc530f3f9c31,german_fires_badhersfeld_locations__e9e47a799ed82f17b341dc530f3f9c31
siedlerstrasse,"Siedlerstrasse in Bad Hersfeld, Germany",50.8769946,9.7688247,1,,,,ForeignMinistry,"Siedlerstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,b2b2fef755e995244cb750b05bec8e2f,german_fires_badhersfeld_locations__b2b2fef755e995244cb750b05bec8e2f
simon-haune-strasse,"Simon-Haune-strasse in Bad Hersfeld, Germany",50.8683379,9.7006163,1,,,,Legislator,"Simon-Haune-strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,c1fe8d420df4a9f26c07af88d8cd2e36,german_fires_badhersfeld_locations__c1fe8d420df4a9f26c07af88d8cd2e36
solztalstrasse,"Solztalstrasse in Bad Hersfeld, Germany",50.8752412,9.7661466,1,,,,LegislativeCommittee,"Solztalstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,92547b70119ce152840b7fd84e49b3d2,german_fires_badhersfeld_locations__92547b70119ce152840b7fd84e49b3d2
sondershauser strasse,"Sondershauser strasse in Bad Hersfeld, Germany",50.8739005,9.719457,1,,,,FTO,"Sondershauser strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,ccdf9bf8f9fe1ccee9d9a5f4967f30d9,german_fires_badhersfeld_locations__ccdf9bf8f9fe1ccee9d9a5f4967f30d9
sonnenblick,"Sonnenblick in Bad Hersfeld, Germany",50.8368253,9.6601716,1,,,,CompanyKeyword,"Sonnenblick in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,00dfbe0088a90e639de962035deecce7,german_fires_badhersfeld_locations__00dfbe0088a90e639de962035deecce7
sonnenhang,"Sonnenhang in Bad Hersfeld, Germany",50.8953834,9.6753504,1,,,,Keyphrase,"Sonnenhang in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,dd2c279dd5b345c87a91ea84bcbfc666,german_fires_badhersfeld_locations__dd2c279dd5b345c87a91ea84bcbfc666
sonnenweg,"Sonnenweg in Bad Hersfeld, Germany",50.8751737,9.7106749,1,,,,ForeignMinister,"Sonnenweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,c2b2fcabeca45aff21eec49b5176d4a7,german_fires_badhersfeld_locations__c2b2fcabeca45aff21eec49b5176d4a7
spessartstrasse,"Spessartstrasse in Bad Hersfeld, Germany",50.861534,9.7426705,1,,,,Media,"Spessartstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,69c7b9148bdffed1b6e3d17f582e2fc8,german_fires_badhersfeld_locations__69c7b9148bdffed1b6e3d17f582e2fc8
steiler weg,"Steiler Weg in Bad Hersfeld, Germany",50.8355674,9.6633647,1,,,,IndustryTerm,"Steiler Weg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,2e0bfc946d9d20bd125eee7003ac829d,german_fires_badhersfeld_locations__2e0bfc946d9d20bd125eee7003ac829d
sternerstrasse,"Sternerstrasse in Bad Hersfeld, Germany",50.865474,9.6961119,1,,,,Wells,"Sternerstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,08c6271854051e2e268dd5280c98e4af,german_fires_badhersfeld_locations__08c6271854051e2e268dd5280c98e4af
stettiner strasse,"Stettiner strasse in Bad Hersfeld, Germany",50.8652334,9.7381491,1,,,,space,"Stettiner strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,6feefb1c4a8d06f40d7e4dd2abe59f9d,german_fires_badhersfeld_locations__6feefb1c4a8d06f40d7e4dd2abe59f9d
stresemannallee,"Stresemannallee in Bad Hersfeld, Germany",50.8639207,9.6979075,1,,,,DiplomaticFacilities,"Stresemannallee in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,b9e3e9fc6feba8d5179647f98f5a4cfd,german_fires_badhersfeld_locations__b9e3e9fc6feba8d5179647f98f5a4cfd
sturmiusstrasse,"Sturmiusstrasse in Bad Hersfeld, Germany",50.8620416,9.6931514,1,,,,Wells,"Sturmiusstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,59e9d294f2927a518ca3230e80cb83af,german_fires_badhersfeld_locations__59e9d294f2927a518ca3230e80cb83af
sudetenstrasse,"Sudetenstrasse in Bad Hersfeld, Germany",50.8492503,9.6734574,1,,,,DiplomaticFacilities,"Sudetenstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,99db15e55f6beb994cdc40ad3a522424,german_fires_badhersfeld_locations__99db15e55f6beb994cdc40ad3a522424
solzerhofe,"Solzerhofe in Bad Hersfeld, Germany",50.8730241,9.7573994,1,,,,FTO,"Solzerhofe in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,b3a28f37aff376e36f3d60f79b99b3ca,german_fires_badhersfeld_locations__b3a28f37aff376e36f3d60f79b99b3ca
talblick,"Talblick in Bad Hersfeld, Germany",50.8374236,9.6613878,1,,,,Consulates,"Talblick in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,c35478a548b311101ddd27b5b96f7e40,german_fires_badhersfeld_locations__c35478a548b311101ddd27b5b96f7e40
talstrasse,"Talstrasse in Bad Hersfeld, Germany",50.8676411,9.7714551,1,,,,Media,"Talstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,bba543619be98178f58a76578d16474d,german_fires_badhersfeld_locations__bba543619be98178f58a76578d16474d
tannenweg,"Tannenweg in Bad Hersfeld, Germany",50.8415792,9.7010404,1,,,,DiplomaticFacilities,"Tannenweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,850eded06ae7807a287142006dfd6a3c,german_fires_badhersfeld_locations__850eded06ae7807a287142006dfd6a3c
teichweg,"Teichweg in Bad Hersfeld, Germany",50.8857294,9.6612599,1,,,,ForeignMinistry,"Teichweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,cb435dd8d4097e4178706d80ac4ad998,german_fires_badhersfeld_locations__cb435dd8d4097e4178706d80ac4ad998
theodor-heuss-platz,"Theodor-Heuss-Platz in Bad Hersfeld, Germany",50.863039,9.6994837,1,,,,DiplomaticFacilities,"Theodor-Heuss-Platz in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,31bc3023186184783c0b195ca1b69078,german_fires_badhersfeld_locations__31bc3023186184783c0b195ca1b69078
