german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
rathausstrasse,"Rathausstrasse in Hildesheim, Germany",52.1524962,9.9530697,1,,,,,LegislativeCommittee,"Rathausstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,16006c2b6a255005af65ae89d4f45326,german_fires_hildesheim_locations__16006c2b6a255005af65ae89d4f45326
reimmannstrasse,"Reimmannstrasse in Hildesheim, Germany",52.1718206,9.9783207,1,,,,,ForeignMinistry,"Reimmannstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,d15dc52fadaad3163b2c7a35c095c59e,german_fires_hildesheim_locations__d15dc52fadaad3163b2c7a35c095c59e
reitweg,"Reitweg in Hildesheim, Germany",52.1404274,9.8784941,1,,,,,space,"Reitweg in Hildesheim, Germany",,german_fires_hildesheim_locations,3fe604d1f4644c75cb11cd5e53262049,german_fires_hildesheim_locations__3fe604d1f4644c75cb11cd5e53262049
renatastrasse,"Renatastrasse in Hildesheim, Germany",52.1452716,9.9549393,1,,,,,LegislativeCommittee,"Renatastrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,be702aca8322a8558bc820ed1d3b4875,german_fires_hildesheim_locations__be702aca8322a8558bc820ed1d3b4875
rex-brauns-strasse,"Rex-Brauns-Strasse in Hildesheim, Germany",52.1269958,9.942507,1,,,,,News,"Rex-Brauns-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c375b71383d3593750133ec033376704,german_fires_hildesheim_locations__c375b71383d3593750133ec033376704
richard-gerlt-strasse,"Richard-Gerlt-Strasse in Hildesheim, Germany",52.1562956,9.915981,1,,,,,LegislativeCommittee,"Richard-Gerlt-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,4fe180646c39f8bdffa8c5eaa92afe45,german_fires_hildesheim_locations__4fe180646c39f8bdffa8c5eaa92afe45
richard-wagner-strasse,"Richard-Wagner-Strasse in Hildesheim, Germany",52.1441192,9.9693347,1,,,,,News,"Richard-Wagner-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,7870bca2a913fb8dc7ffa3d77bee911d,german_fires_hildesheim_locations__7870bca2a913fb8dc7ffa3d77bee911d
richthofenstrasse,"Richthofenstrasse in Hildesheim, Germany",52.1666017,9.9457803,1,,,,,Organization,"Richthofenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,62b0ff013c1a0d70adfb7e58a83e89ff,german_fires_hildesheim_locations__62b0ff013c1a0d70adfb7e58a83e89ff
rickheyweg,"Rickheyweg in Hildesheim, Germany",52.155769,9.9136805,1,,,,,Refinery,"Rickheyweg in Hildesheim, Germany",,german_fires_hildesheim_locations,5121672a418310bbda568ad1bf92bf17,german_fires_hildesheim_locations__5121672a418310bbda568ad1bf92bf17
ringstrasse,"Ringstrasse in Hildesheim, Germany",52.1491051,10.011383,1,,,,,Exec,"Ringstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,b9cb51dbd6372ed814a71148ae5e50f3,german_fires_hildesheim_locations__b9cb51dbd6372ed814a71148ae5e50f3
ritterstrasse,"Ritterstrasse in Hildesheim, Germany",52.1500671,9.9426496,1,,,,,CompanyKeyword,"Ritterstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,5ebcdfbde950c2675216f45872e38ee7,german_fires_hildesheim_locations__5ebcdfbde950c2675216f45872e38ee7
robert-bosch-strasse,"Robert-Bosch-Strasse in Hildesheim, Germany",52.1266414,9.9129479,1,,,,,Exec,"Robert-Bosch-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c21540bbbfc864e68dad93e4e64fbe36,german_fires_hildesheim_locations__c21540bbbfc864e68dad93e4e64fbe36
rolandstrasse,"Rolandstrasse in Hildesheim, Germany",52.1513478,9.9165691,1,,,,,Media,"Rolandstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,a80732b919180d6e9820232d7aaa908a,german_fires_hildesheim_locations__a80732b919180d6e9820232d7aaa908a
romerring,"Romerring in Hildesheim, Germany",52.1585477,9.9376594,1,,,,,Refinery,"Romerring in Hildesheim, Germany",,german_fires_hildesheim_locations,73a9785dc98e8491306792f1da27f5c7,german_fires_hildesheim_locations__73a9785dc98e8491306792f1da27f5c7
roonstrasse,"Roonstrasse in Hildesheim, Germany",52.1507073,9.962326,1,,,,,Diplomat,"Roonstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,404360bd93f4aa18ed4dba9fffceb5c2,german_fires_hildesheim_locations__404360bd93f4aa18ed4dba9fffceb5c2
rosenallee,"Rosenallee in Hildesheim, Germany",52.1131993,9.9997782,1,,,,,Exec,"Rosenallee in Hildesheim, Germany",,german_fires_hildesheim_locations,6e9141088392f484c3afa004af262e6f,german_fires_hildesheim_locations__6e9141088392f484c3afa004af262e6f
rosenhagen,"Rosenhagen in Hildesheim, Germany",52.1544034,9.9532769,1,,,,,Diplomat,"Rosenhagen in Hildesheim, Germany",,german_fires_hildesheim_locations,9141959aa1da0ac4d955c5ebdfec5191,german_fires_hildesheim_locations__9141959aa1da0ac4d955c5ebdfec5191
rostocker strasse,"Rostocker Strasse in Hildesheim, Germany",52.1369565,9.9675069,1,,,,,News,"Rostocker Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f15972fe0043f8fadf0d3cf922419fe0,german_fires_hildesheim_locations__f15972fe0043f8fadf0d3cf922419fe0
rowergasse,"Rowergasse in Hildesheim, Germany",52.1627243,10.0158064,1,,,,,CompanyKeyword,"Rowergasse in Hildesheim, Germany",,german_fires_hildesheim_locations,81ecef3a5bc2258aa5fdef53fc20b45e,german_fires_hildesheim_locations__81ecef3a5bc2258aa5fdef53fc20b45e
rudolf-diesel-strasse,"Rudolf-Diesel-Strasse in Hildesheim, Germany",52.1603099,9.9463595,1,,,,,Keyphrase,"Rudolf-Diesel-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,23a778e0299a8cf245bc626fca8eaf36,german_fires_hildesheim_locations__23a778e0299a8cf245bc626fca8eaf36
runde wiese,"Runde Wiese in Hildesheim, Germany",52.1606328,9.9020954,1,,,,,Media,"Runde Wiese in Hildesheim, Germany",,german_fires_hildesheim_locations,ca0fb3ff3223e0b5d027ebb01c80b728,german_fires_hildesheim_locations__ca0fb3ff3223e0b5d027ebb01c80b728
ruscheplatenstrasse,"Ruscheplatenstrasse in Hildesheim, Germany",52.1747367,9.9251057,1,,,,,IndustryTerm,"Ruscheplatenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,ac0075f3fdecfd83d9871cf27c61cef1,german_fires_hildesheim_locations__ac0075f3fdecfd83d9871cf27c61cef1
saarstrasse,"Saarstrasse in Hildesheim, Germany",52.1416498,9.9659033,1,,,,,News,"Saarstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,8834012495d09c6f758de4f1204ee7b9,german_fires_hildesheim_locations__8834012495d09c6f758de4f1204ee7b9
sachsenring,"Sachsenring in Hildesheim, Germany",52.1640026,9.9578455,1,,,,,Person,"Sachsenring in Hildesheim, Germany",,german_fires_hildesheim_locations,3457bbe4c208d9707e03ed108033338b,german_fires_hildesheim_locations__3457bbe4c208d9707e03ed108033338b
sackstrasse,"Sackstrasse in Hildesheim, Germany",52.1482767,9.8809919,1,,,,,Keyphrase,"Sackstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f2023ef7471da580ff89c208a3cadcf7,german_fires_hildesheim_locations__f2023ef7471da580ff89c208a3cadcf7
saganer strasse,"Saganer Strasse in Hildesheim, Germany",52.140738,9.8825681,1,,,,,Keyphrase,"Saganer Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,b41f64de15d083e81308671764b224cf,german_fires_hildesheim_locations__b41f64de15d083e81308671764b224cf
salzbrink,"Salzbrink in Hildesheim, Germany",52.1634645,9.9095022,1,,,,,CompanyKeyword,"Salzbrink in Hildesheim, Germany",,german_fires_hildesheim_locations,89abdc99cc51df0599e597d34d868f5f,german_fires_hildesheim_locations__89abdc99cc51df0599e597d34d868f5f
samelsonplatz,"Samelsonplatz in Hildesheim, Germany",52.1342235,9.9676878,1,,,,,space,"Samelsonplatz in Hildesheim, Germany",,german_fires_hildesheim_locations,9e402bb58536bacdf32097735ddeb435,german_fires_hildesheim_locations__9e402bb58536bacdf32097735ddeb435
sandkamp,"Sandkamp in Hildesheim, Germany",52.1268837,9.9216509,1,,,,,Person,"Sandkamp in Hildesheim, Germany",,german_fires_hildesheim_locations,ec9779ed3f585fc96d3acaaaef22a289,german_fires_hildesheim_locations__ec9779ed3f585fc96d3acaaaef22a289
sandstrasse,"Sandstrasse in Hildesheim, Germany",52.1576996,9.9238212,1,,,,,ForeignMinistry,"Sandstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,83cb466fc0f83d30104ed90248281107,german_fires_hildesheim_locations__83cb466fc0f83d30104ed90248281107
sauteichsfeld,"Sauteichsfeld in Hildesheim, Germany",52.1616351,9.9774193,1,,,,,Consulates,"Sauteichsfeld in Hildesheim, Germany",,german_fires_hildesheim_locations,85c80f8a7375541a37401dd90f49d76d,german_fires_hildesheim_locations__85c80f8a7375541a37401dd90f49d76d
schafweide,"Schafweide in Hildesheim, Germany",52.1279301,9.8844533,1,,,,,Keyphrase,"Schafweide in Hildesheim, Germany",,german_fires_hildesheim_locations,5c0ddf2505888b1e172c687f8715ab1d,german_fires_hildesheim_locations__5c0ddf2505888b1e172c687f8715ab1d
schaperbleek,"Schaperbleek in Hildesheim, Germany",52.1191447,9.9408047,1,,,,,DiplomaticFacilities,"Schaperbleek in Hildesheim, Germany",,german_fires_hildesheim_locations,8021c6fc94cbb78ee6e363c5fc168063,german_fires_hildesheim_locations__8021c6fc94cbb78ee6e363c5fc168063
scharnhorststrasse,"Scharnhorststrasse in Hildesheim, Germany",52.1352594,9.9703579,1,,,,,Consulates,"Scharnhorststrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,303bb0d4dcbf9e419119da5dcf491d6b,german_fires_hildesheim_locations__303bb0d4dcbf9e419119da5dcf491d6b
scheelenstrasse,"Scheelenstrasse in Hildesheim, Germany",52.1518762,9.9526099,1,,,,,Keyphrase,"Scheelenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,647091a54df27d2d00c60a78eb3a0f14,german_fires_hildesheim_locations__647091a54df27d2d00c60a78eb3a0f14
schenkenbruhl,"Schenkenbruhl in Hildesheim, Germany",52.1214423,9.9490943,1,,,,,Keyphrase,"Schenkenbruhl in Hildesheim, Germany",,german_fires_hildesheim_locations,83c9f3c16445368af597fdf0a8196d33,german_fires_hildesheim_locations__83c9f3c16445368af597fdf0a8196d33
schenkenstrasse,"Schenkenstrasse in Hildesheim, Germany",52.1519791,9.9459006,1,,,,,Consulates,"Schenkenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,66f51e4b08866c2b80ff63974b95e1ea,german_fires_hildesheim_locations__66f51e4b08866c2b80ff63974b95e1ea
schildberg,"Schildberg in Hildesheim, Germany",52.1307171,9.8947541,1,,,,,FTO,"Schildberg in Hildesheim, Germany",,german_fires_hildesheim_locations,5f7168a6fd5442b0faaea3f210a525e3,german_fires_hildesheim_locations__5f7168a6fd5442b0faaea3f210a525e3
schildweg,"Schildweg in Hildesheim, Germany",52.1428582,9.8812739,1,,,,,space,"Schildweg in Hildesheim, Germany",,german_fires_hildesheim_locations,2c184fc8b65272b3f4c3514955611df2,german_fires_hildesheim_locations__2c184fc8b65272b3f4c3514955611df2
schilfstrasse,"Schilfstrasse in Hildesheim, Germany",52.1607601,9.9049283,1,,,,,Diplomat,"Schilfstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,582aa380365e70ee2549be3f3fb71c72,german_fires_hildesheim_locations__582aa380365e70ee2549be3f3fb71c72
schillerstrasse,"Schillerstrasse in Hildesheim, Germany",52.1541671,9.9599907,1,,,,,ForeignMinistry,"Schillerstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,e361e7fcd33610ca29ac5041b3be3088,german_fires_hildesheim_locations__e361e7fcd33610ca29ac5041b3be3088
schillstrasse,"Schillstrasse in Hildesheim, Germany",52.1350816,9.9682112,1,,,,,Person,"Schillstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,7973887f35b7e7c1da72a2fd09c4f397,german_fires_hildesheim_locations__7973887f35b7e7c1da72a2fd09c4f397
schinkelstrasse,"Schinkelstrasse in Hildesheim, Germany",52.1759817,9.9411521,1,,,,,Organization,"Schinkelstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,0a188a0381a1d42711f62ef8cb09e557,german_fires_hildesheim_locations__0a188a0381a1d42711f62ef8cb09e557
schirrmannweg,"Schirrmannweg in Hildesheim, Germany",52.1448199,9.9095853,1,,,,,space,"Schirrmannweg in Hildesheim, Germany",,german_fires_hildesheim_locations,e01a0cd06065534b4eeda323d6da747c,german_fires_hildesheim_locations__e01a0cd06065534b4eeda323d6da747c
schlehenweg,"Schlehenweg in Hildesheim, Germany",52.1156587,9.9931438,1,,,,,Person,"Schlehenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,1306f7035a722a772bb44b39dd126822,german_fires_hildesheim_locations__1306f7035a722a772bb44b39dd126822
schleitweg,"Schleitweg in Hildesheim, Germany",52.1629111,9.9032928,1,,,,,Pipeline,"Schleitweg in Hildesheim, Germany",,german_fires_hildesheim_locations,ee7601fccc231b9a6d8ee89bfd171d79,german_fires_hildesheim_locations__ee7601fccc231b9a6d8ee89bfd171d79
schlesierstrasse,"Schlesierstrasse in Hildesheim, Germany",52.1330203,9.9389233,1,,,,,Person,"Schlesierstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,d02945d5adf01114b5cee7b1b3fb7850,german_fires_hildesheim_locations__d02945d5adf01114b5cee7b1b3fb7850
schmiedestrasse,"Schmiedestrasse in Hildesheim, Germany",52.1719608,9.9892968,1,,,,,ForeignMinistry,"Schmiedestrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,04e7aefdd44cabe99314a416e60bede8,german_fires_hildesheim_locations__04e7aefdd44cabe99314a416e60bede8
schneidemuhler strasse,"Schneidemuhler Strasse in Hildesheim, Germany",52.1375659,9.9696763,1,,,,,space,"Schneidemuhler Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f4c3e8cdc21f4d821dfa2b31925b84a2,german_fires_hildesheim_locations__f4c3e8cdc21f4d821dfa2b31925b84a2
schubertstrasse,"Schubertstrasse in Hildesheim, Germany",52.1431451,9.9643858,1,,,,,Wells,"Schubertstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,82f4c2e7ba15961e4efe83c3a08a67fb,german_fires_hildesheim_locations__82f4c2e7ba15961e4efe83c3a08a67fb
schuhstrasse,"Schuhstrasse in Hildesheim, Germany",52.1508908,9.9512379,1,,,,,Refinery,"Schuhstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,5bc64fa71a7968be076a939420ac97e3,german_fires_hildesheim_locations__5bc64fa71a7968be076a939420ac97e3
schulstrasse,"Schulstrasse in Hildesheim, Germany",52.160267,9.9089853,1,,,,,Person,"Schulstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,8e813c14026b269153827798ef41e97f,german_fires_hildesheim_locations__8e813c14026b269153827798ef41e97f
schulze-buttger-weg,"Schulze-Buttger-Weg in Hildesheim, Germany",52.1485526,9.9145418,1,,,,,Exec,"Schulze-Buttger-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,2673aede51e00a044a27d22fa6cb28c1,german_fires_hildesheim_locations__2673aede51e00a044a27d22fa6cb28c1
schusterbleek,"Schusterbleek in Hildesheim, Germany",52.1526052,9.9288316,1,,,,,Exec,"Schusterbleek in Hildesheim, Germany",,german_fires_hildesheim_locations,34450832e95844b4ef26109a6039bb13,german_fires_hildesheim_locations__34450832e95844b4ef26109a6039bb13
schutzenallee,"Schutzenallee in Hildesheim, Germany",52.154811,9.9418494,1,,,,,Keyphrase,"Schutzenallee in Hildesheim, Germany",,german_fires_hildesheim_locations,667065e9760c1d0cefae213edcfed897,german_fires_hildesheim_locations__667065e9760c1d0cefae213edcfed897
schutzenwiese,"Schutzenwiese in Hildesheim, Germany",52.1516465,9.9363977,1,,,,,Pipeline,"Schutzenwiese in Hildesheim, Germany",,german_fires_hildesheim_locations,c88e860fa6cc78b7f6ba0576ff317fd6,german_fires_hildesheim_locations__c88e860fa6cc78b7f6ba0576ff317fd6
schwarze riede,"Schwarze Riede in Hildesheim, Germany",52.1239296,9.9209564,1,,,,,Keyphrase,"Schwarze Riede in Hildesheim, Germany",,german_fires_hildesheim_locations,faa271512168884fc11f790246c74180,german_fires_hildesheim_locations__faa271512168884fc11f790246c74180
schwemannstrasse,"Schwemannstrasse in Hildesheim, Germany",52.1509147,9.9536051,1,,,,,space,"Schwemannstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,eb183fc0fed0a12447ec07d356e801cf,german_fires_hildesheim_locations__eb183fc0fed0a12447ec07d356e801cf
sebastian-bach-strasse,"Sebastian-Bach-Strasse in Hildesheim, Germany",52.1414737,9.9673581,1,,,,,IndustryTerm,"Sebastian-Bach-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,afebc6d0112120cfb8e6690b59aca8c2,german_fires_hildesheim_locations__afebc6d0112120cfb8e6690b59aca8c2
sebastian-kneipp-strasse,"Sebastian-Kneipp-Strasse in Hildesheim, Germany",52.1418673,9.9326576,1,,,,,News,"Sebastian-Kneipp-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,ca13b0518d36603971062500f3a9f45e,german_fires_hildesheim_locations__ca13b0518d36603971062500f3a9f45e
sedanstrasse,"Sedanstrasse in Hildesheim, Germany",52.1471076,9.959856,1,,,,,Legislator,"Sedanstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,222cfde09a2266908599f0fd2d2764ee,german_fires_hildesheim_locations__222cfde09a2266908599f0fd2d2764ee
seebothstrasse,"Seebothstrasse in Hildesheim, Germany",52.1519552,9.9194902,1,,,,,IndustryTerm,"Seebothstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,6c9034f61aa75347897b3ef54a03906b,german_fires_hildesheim_locations__6c9034f61aa75347897b3ef54a03906b
selkeweg,"Selkeweg in Hildesheim, Germany",52.1596519,9.9808044,1,,,,,ForeignMinister,"Selkeweg in Hildesheim, Germany",,german_fires_hildesheim_locations,f68e26213e36e1e12dea97a2928ea2ac,german_fires_hildesheim_locations__f68e26213e36e1e12dea97a2928ea2ac
senator-braun-allee,"Senator-Braun-Allee in Hildesheim, Germany",52.1536892,9.9724598,1,,,,,ForeignMinister,"Senator-Braun-Allee in Hildesheim, Germany",,german_fires_hildesheim_locations,6f5ace449bb4e4fcdd6729f76519471f,german_fires_hildesheim_locations__6f5ace449bb4e4fcdd6729f76519471f
senkingstrasse,"Senkingstrasse in Hildesheim, Germany",52.1591802,9.9445474,1,,,,,Person,"Senkingstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,0f931fd18ee59c75aa7a74f107b9f5a7,german_fires_hildesheim_locations__0f931fd18ee59c75aa7a74f107b9f5a7
sensburger ring,"Sensburger Ring in Hildesheim, Germany",52.1285978,9.9889868,1,,,,,Exec,"Sensburger Ring in Hildesheim, Germany",,german_fires_hildesheim_locations,b1cd490a5ba99181ac628e86d2f1c18c,german_fires_hildesheim_locations__b1cd490a5ba99181ac628e86d2f1c18c
siebenstern,"Siebenstern in Hildesheim, Germany",52.175009,9.9655072,1,,,,,LegislativeCommittee,"Siebenstern in Hildesheim, Germany",,german_fires_hildesheim_locations,6e51f707dd68e1a76f9e7077d7f95279,german_fires_hildesheim_locations__6e51f707dd68e1a76f9e7077d7f95279
siedlungsweg,"Siedlungsweg in Hildesheim, Germany",52.1610846,9.9796715,1,,,,,Exec,"Siedlungsweg in Hildesheim, Germany",,german_fires_hildesheim_locations,de2605cb0c8097f05b3034c290f3628a,german_fires_hildesheim_locations__de2605cb0c8097f05b3034c290f3628a
siegfried-kampf-strasse,"Siegfried-Kampf-Strasse in Hildesheim, Germany",52.1406527,9.9342004,1,,,,,Wells,"Siegfried-Kampf-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,204c00beb14ad487bd6c17b8752621b0,german_fires_hildesheim_locations__204c00beb14ad487bd6c17b8752621b0
siemensstrasse,"Siemensstrasse in Hildesheim, Germany",52.1635891,9.973437,1,,,,,ForeignMinistry,"Siemensstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,2f8d72f73bcfc53d6242f8d401b31dcf,german_fires_hildesheim_locations__2f8d72f73bcfc53d6242f8d401b31dcf
sierstorfskamp,"Sierstorfskamp in Hildesheim, Germany",52.1638081,9.9173327,1,,,,,Keyphrase,"Sierstorfskamp in Hildesheim, Germany",,german_fires_hildesheim_locations,a06e76d794c6659f54e51ad73aee7c14,german_fires_hildesheim_locations__a06e76d794c6659f54e51ad73aee7c14
silberfinderstrasse,"Silberfinderstrasse in Hildesheim, Germany",52.1644834,9.914093,1,,,,,FTO,"Silberfinderstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,8b0499ef0c3dc0671508695812f691b5,german_fires_hildesheim_locations__8b0499ef0c3dc0671508695812f691b5
silberfundstrasse,"Silberfundstrasse in Hildesheim, Germany",,,1,,,,,Media,"Silberfundstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,8ac7e7d77833607c7914846957e2019d,german_fires_hildesheim_locations__8ac7e7d77833607c7914846957e2019d
sohldfeld,"Sohldfeld in Hildesheim, Germany",52.1204625,9.943472,1,,,,,space,"Sohldfeld in Hildesheim, Germany",,german_fires_hildesheim_locations,3dc6af377561f014a8efdeb0eabc849c,german_fires_hildesheim_locations__3dc6af377561f014a8efdeb0eabc849c
soltaustrasse,"Soltaustrasse in Hildesheim, Germany",52.1360955,9.9666951,1,,,,,Wells,"Soltaustrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f3acf4275ac1f40a160e5a19167154bb,german_fires_hildesheim_locations__f3acf4275ac1f40a160e5a19167154bb
sorsumer hauptstrasse,"Sorsumer Hauptstrasse in Hildesheim, Germany",52.1409763,9.8791452,1,,,,,ForeignMinistry,"Sorsumer Hauptstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,5dcc089a06135c748d93194608b559ab,german_fires_hildesheim_locations__5dcc089a06135c748d93194608b559ab
sorsumer strasse,"Sorsumer Strasse in Hildesheim, Germany",52.1193263,9.8960585,1,,,,,IndustryTerm,"Sorsumer Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,dadd260a6be0178a832a9c2e185e2dbf,german_fires_hildesheim_locations__dadd260a6be0178a832a9c2e185e2dbf
sorsumer weg,"Sorsumer Weg in Hildesheim, Germany",52.1563891,9.9020801,1,,,,,Shipping,"Sorsumer Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,1c460d6712bb4d276f98c50b1ce56553,german_fires_hildesheim_locations__1c460d6712bb4d276f98c50b1ce56553
spandauer weg,"Spandauer Weg in Hildesheim, Germany",52.1200308,9.988086,1,,,,,CompanyKeyword,"Spandauer Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,2fadb6fc69391741789a3ceb9cbb8c09,german_fires_hildesheim_locations__2fadb6fc69391741789a3ceb9cbb8c09
specke,"Specke in Hildesheim, Germany",52.1444721,9.8788425,1,,,,,ForeignMinister,"Specke in Hildesheim, Germany",,german_fires_hildesheim_locations,e84a1051d43083c382bccafbf6449f0a,german_fires_hildesheim_locations__e84a1051d43083c382bccafbf6449f0a
speicherstrasse,"Speicherstrasse in Hildesheim, Germany",52.1561129,9.9462184,1,,,,,LegislativeCommittee,"Speicherstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,4c34026500cfb44aca2c7551700a9d51,german_fires_hildesheim_locations__4c34026500cfb44aca2c7551700a9d51
sperlingsstieg,"Sperlingsstieg in Hildesheim, Germany",52.128103,9.9104939,1,,,,,LegislativeCommittee,"Sperlingsstieg in Hildesheim, Germany",,german_fires_hildesheim_locations,c28ce6532676bdb4e01f3276fcfbd560,german_fires_hildesheim_locations__c28ce6532676bdb4e01f3276fcfbd560
spichernstrasse,"Spichernstrasse in Hildesheim, Germany",52.1542565,9.9685804,1,,,,,LegislativeCommittee,"Spichernstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,0a7c14b804b6b3c89ffe72ffba9dcf93,german_fires_hildesheim_locations__0a7c14b804b6b3c89ffe72ffba9dcf93
sprengerstrasse,"Sprengerstrasse in Hildesheim, Germany",52.1397285,9.9608057,1,,,,,DiplomaticFacilities,"Sprengerstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,6571e80db7cb7cd5dc93f3b774fc7a26,german_fires_hildesheim_locations__6571e80db7cb7cd5dc93f3b774fc7a26
st.-georg-strasse,"St.-Georg-Strasse in Hildesheim, Germany",52.1147181,9.9941634,1,,,,,Consulates,"St.-Georg-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,b4d46e7e8b9c9046a18d70b54be4d8d9,german_fires_hildesheim_locations__b4d46e7e8b9c9046a18d70b54be4d8d9
st.-hedwig-strasse,"St.-Hedwig-Strasse in Hildesheim, Germany",52.1597557,10.0171229,1,,,,,Exec,"St.-Hedwig-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,aeb47ef0a7bf49434d11b36f5e8e9141,german_fires_hildesheim_locations__aeb47ef0a7bf49434d11b36f5e8e9141
st.-margareten-weg,"St.-Margareten-Weg in Hildesheim, Germany",52.1471667,10.0075649,1,,,,,Legislator,"St.-Margareten-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,3d0d38f723adb4329f5c4afd509ab40b,german_fires_hildesheim_locations__3d0d38f723adb4329f5c4afd509ab40b
stadtfeld,"Stadtfeld in Hildesheim, Germany",52.1617273,9.9818812,1,,,,,Pipeline,"Stadtfeld in Hildesheim, Germany",,german_fires_hildesheim_locations,da1906136351c950915d4d7960c5aecb,german_fires_hildesheim_locations__da1906136351c950915d4d7960c5aecb
stadtweg,"Stadtweg in Hildesheim, Germany",52.1501802,9.8852264,1,,,,,Organization,"Stadtweg in Hildesheim, Germany",,german_fires_hildesheim_locations,71c2677efe69323594b07a82a00efc86,german_fires_hildesheim_locations__71c2677efe69323594b07a82a00efc86
starenweg,"Starenweg in Hildesheim, Germany",52.1273138,9.91102,1,,,,,Shipping,"Starenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,f94cb2fe5d4bdb79bc93f1410f6746ba,german_fires_hildesheim_locations__f94cb2fe5d4bdb79bc93f1410f6746ba
steinbergsfeld,"Steinbergsfeld in Hildesheim, Germany",52.1215632,9.9537938,1,,,,,Keyphrase,"Steinbergsfeld in Hildesheim, Germany",,german_fires_hildesheim_locations,e6bcabaa7f3f58a8b298a46058c3bff2,german_fires_hildesheim_locations__e6bcabaa7f3f58a8b298a46058c3bff2
steinbergstrasse,"Steinbergstrasse in Hildesheim, Germany",52.141027,9.9327151,1,,,,,IndustryTerm,"Steinbergstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,12c87c276e6b9b00067b419fa3b05389,german_fires_hildesheim_locations__12c87c276e6b9b00067b419fa3b05389
steingrube,"Steingrube in Hildesheim, Germany",52.1525859,9.9626911,1,,,,,DiplomaticFacilities,"Steingrube in Hildesheim, Germany",,german_fires_hildesheim_locations,71149cef51f8b5e77e3a6118093ed57b,german_fires_hildesheim_locations__71149cef51f8b5e77e3a6118093ed57b
steinkamp,"Steinkamp in Hildesheim, Germany",52.1126912,9.9981112,1,,,,,Wells,"Steinkamp in Hildesheim, Germany",,german_fires_hildesheim_locations,349ebd0e4140b3a10214315a01f54e59,german_fires_hildesheim_locations__349ebd0e4140b3a10214315a01f54e59
