company,GUID,caption name,exactcheck,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
apple inc,2adac6e9b077021a8c4e5de1a3aa057b,Apple,,space,Apple,,CrunchbaseFunding_CompanyMapping,9f6290f4436e5a2351f12e03b6433c3c,CrunchbaseFunding_CompanyMapping__9f6290f4436e5a2351f12e03b6433c3c
apple computer,2adac6e9b077021a8c4e5de1a3aa057b,Apple,,Person,Apple,,CrunchbaseFunding_CompanyMapping,9f6290f4436e5a2351f12e03b6433c3c,CrunchbaseFunding_CompanyMapping__9f6290f4436e5a2351f12e03b6433c3c
apple,2adac6e9b077021a8c4e5de1a3aa057b,Apple,Y,IndustryTerm,Apple,,CrunchbaseFunding_CompanyMapping,9f6290f4436e5a2351f12e03b6433c3c,CrunchbaseFunding_CompanyMapping__9f6290f4436e5a2351f12e03b6433c3c
truist,2b6f4cda0b5cac5783edd79bc9596a70,Truist,,AAEntity,Truist,,CrunchbaseFunding_CompanyMapping,4fcf947459b92d320e761770e71d46fc,CrunchbaseFunding_CompanyMapping__4fcf947459b92d320e761770e71d46fc
bytedance,2bf23a2c9aa1a7926027916cf6946500,Bytedance,,CompanyKeyword,Bytedance,,CrunchbaseFunding_CompanyMapping,d5396835cf425d0e3152646984d2b5f1,CrunchbaseFunding_CompanyMapping__d5396835cf425d0e3152646984d2b5f1
tiktok,2bf23a2c9aa1a7926027916cf6946500,Tiktok,,Shipping,Tiktok,,CrunchbaseFunding_CompanyMapping,11e08ae7ce6a1c0d968832fff730ec39,CrunchbaseFunding_CompanyMapping__11e08ae7ce6a1c0d968832fff730ec39
docusign,2ca393e84020afd3ca4e9081cc96e94f,Docusign,,Exec,Docusign,,CrunchbaseFunding_CompanyMapping,f13edbe504edc992acac48a0715758aa,CrunchbaseFunding_CompanyMapping__f13edbe504edc992acac48a0715758aa
gopro,2cb39b1769c9cd9ef57f95b32d27f366,GoPro,,Organization,GoPro,,CrunchbaseFunding_CompanyMapping,14c2b3111bdcaf6acbeded6e3ada00e3,CrunchbaseFunding_CompanyMapping__14c2b3111bdcaf6acbeded6e3ada00e3
aig global security,2d443968d5d9c9665e5755709346d6b9,AIG Global Security,,CompanyKeyword,AIG Global Security,,CrunchbaseFunding_CompanyMapping,5daa153520db8758142d13a44342adde,CrunchbaseFunding_CompanyMapping__5daa153520db8758142d13a44342adde
mastercard,2d896a0b81c537e9b9ea0713628560f2,Mastercard,,Organization,Mastercard,,CrunchbaseFunding_CompanyMapping,b48167465ffc278e8096a57fb3e5cf24,CrunchbaseFunding_CompanyMapping__b48167465ffc278e8096a57fb3e5cf24
mastercard,2d896a0b81c537e9b9ea0713628560f2,Mastercard Incorporated,,Media,Mastercard Incorporated,,CrunchbaseFunding_CompanyMapping,84ce516734b84d0d3e5cbd0736875cd3,CrunchbaseFunding_CompanyMapping__84ce516734b84d0d3e5cbd0736875cd3
bskyb,2e4b0c3f87d475be72b4f23ccfab4d2d,Comcast,,ForeignMinistry,Comcast,,CrunchbaseFunding_CompanyMapping,2c57439101d1d9696fd1c023ae70d511,CrunchbaseFunding_CompanyMapping__2c57439101d1d9696fd1c023ae70d511
comcast,2e4b0c3f87d475be72b4f23ccfab4d2d,Comcast,,Exec,Comcast,,CrunchbaseFunding_CompanyMapping,2c57439101d1d9696fd1c023ae70d511,CrunchbaseFunding_CompanyMapping__2c57439101d1d9696fd1c023ae70d511
universal studios,2e4b0c3f87d475be72b4f23ccfab4d2d,Comcast,,Person,Comcast,,CrunchbaseFunding_CompanyMapping,2c57439101d1d9696fd1c023ae70d511,CrunchbaseFunding_CompanyMapping__2c57439101d1d9696fd1c023ae70d511
bcg - boston consulting group,2e782cdf90647fa9b827009f6d6818e9,BCG - Boston Consulting Group,,News,BCG - Boston Consulting Group,,CrunchbaseFunding_CompanyMapping,6213a7422ccce7a4be9fffce605f235d,CrunchbaseFunding_CompanyMapping__6213a7422ccce7a4be9fffce605f235d
flipkart,2f2c83e43ea5d46578cbe0cfd0cb9de6,Flipkart,,Legislator,Flipkart,,CrunchbaseFunding_CompanyMapping,0e28a1465a70997f0b3bfbfbd5679847,CrunchbaseFunding_CompanyMapping__0e28a1465a70997f0b3bfbfbd5679847
insperity,2f38d27292cf67e0c74c37de4b5904f5,Insperity,,Keyphrase,Insperity,,CrunchbaseFunding_CompanyMapping,f337c0a61bec49ef97d51b5447076880,CrunchbaseFunding_CompanyMapping__f337c0a61bec49ef97d51b5447076880
mayo clinic,2f43eabee267f97ff078dcc7a69c82ce,Mayo Clinic,,ForeignMinistry,Mayo Clinic,,CrunchbaseFunding_CompanyMapping,5471a71fa537c489e48d1bf84083eef2,CrunchbaseFunding_CompanyMapping__5471a71fa537c489e48d1bf84083eef2
freddie mac,2f73a63fa56565bb8209179dfe056f48,Freddie Mac,,Exec,Freddie Mac,,CrunchbaseFunding_CompanyMapping,99fc3471b2182beaebe91a3f43131979,CrunchbaseFunding_CompanyMapping__99fc3471b2182beaebe91a3f43131979
keybank,2fb5b444806606a80fca098b8bf07d4e,KeyBank,,LegislativeCommittee,KeyBank,,CrunchbaseFunding_CompanyMapping,19f61781f19ddf667e60cc8396365a00,CrunchbaseFunding_CompanyMapping__19f61781f19ddf667e60cc8396365a00
panasonic,300414e91c9cf1d0de9a668688a8db4b,Panasonic,,ForeignMinister,Panasonic,,CrunchbaseFunding_CompanyMapping,4db2eb60906233021c65b511fe814034,CrunchbaseFunding_CompanyMapping__4db2eb60906233021c65b511fe814034
lockheed martin,308c91b6d857791198d4018951734576,Lockheed Martin,,Shipping,Lockheed Martin,,CrunchbaseFunding_CompanyMapping,514dfc67860ccd368e8e867e0f423ac4,CrunchbaseFunding_CompanyMapping__514dfc67860ccd368e8e867e0f423ac4
australia post,30a8b0abfa0e8379670180ce14acd8a2,Australia Post,,Exec,Australia Post,,CrunchbaseFunding_CompanyMapping,9100ce53f5b65f14327ae1b1d968885f,CrunchbaseFunding_CompanyMapping__9100ce53f5b65f14327ae1b1d968885f
midamerican energy,316ac0d178c7571f4693c5ba010cdda6,Midamerican Energy,,Legislator,Midamerican Energy,,CrunchbaseFunding_CompanyMapping,4540ec146c5980af81fa5442ad403223,CrunchbaseFunding_CompanyMapping__4540ec146c5980af81fa5442ad403223
jd sports,31f3ad9f5f12614b1047687a1f66fad8,JD Sports,,Legislator,JD Sports,,CrunchbaseFunding_CompanyMapping,61220bc0bab6b4be4cd005ca48e4ff39,CrunchbaseFunding_CompanyMapping__61220bc0bab6b4be4cd005ca48e4ff39
general electric,322ac38925c136d0cdf64421568a1bf7,General Electric,,Organization,General Electric,,CrunchbaseFunding_CompanyMapping,b7dd9335262c963353fe9f12165a5a86,CrunchbaseFunding_CompanyMapping__b7dd9335262c963353fe9f12165a5a86
arconic,325a917d2233a157964ac67d5e9ba086,Arconic,,AAEntity,Arconic,,CrunchbaseFunding_CompanyMapping,3160560bdde4820bbd19046f369c149d,CrunchbaseFunding_CompanyMapping__3160560bdde4820bbd19046f369c149d
amazon,32ec5fc746a720416749e18927068772,Amazon,,Media,Amazon,,CrunchbaseFunding_CompanyMapping,b3b3a6ac74ecbd56bcdbefa4799fb9df,CrunchbaseFunding_CompanyMapping__b3b3a6ac74ecbd56bcdbefa4799fb9df
alexa fund,32ec5fc746a720416749e18927068772,Amazon,,LegislativeCommittee,Amazon,,CrunchbaseFunding_CompanyMapping,b3b3a6ac74ecbd56bcdbefa4799fb9df,CrunchbaseFunding_CompanyMapping__b3b3a6ac74ecbd56bcdbefa4799fb9df
aws,32ec5fc746a720416749e18927068772,Amazon,,AAEntity,Amazon,,CrunchbaseFunding_CompanyMapping,b3b3a6ac74ecbd56bcdbefa4799fb9df,CrunchbaseFunding_CompanyMapping__b3b3a6ac74ecbd56bcdbefa4799fb9df
whole foods,32ec5fc746a720416749e18927068772,Whole Foods,,News,Whole Foods,,CrunchbaseFunding_CompanyMapping,8f41910053b036e2e54f36fce8e14923,CrunchbaseFunding_CompanyMapping__8f41910053b036e2e54f36fce8e14923
amzn,32ec5fc746a720416749e18927068772,Amazon,,ForeignMinister,Amazon,,CrunchbaseFunding_CompanyMapping,b3b3a6ac74ecbd56bcdbefa4799fb9df,CrunchbaseFunding_CompanyMapping__b3b3a6ac74ecbd56bcdbefa4799fb9df
skyworks,33b1c04543b5159d20f0550d19612b68,Skyworks Solutions,,ForeignMinistry,Skyworks Solutions,,CrunchbaseFunding_CompanyMapping,af69d4c1515051305905f893e4dae5f6,CrunchbaseFunding_CompanyMapping__af69d4c1515051305905f893e4dae5f6
citgo,33c5c09778d9b812223665788e9934f0,Citgo,,Exec,Citgo,,CrunchbaseFunding_CompanyMapping,4920f699160a2af7a4dc9874104f494d,CrunchbaseFunding_CompanyMapping__4920f699160a2af7a4dc9874104f494d
ace hardware,33d12e35c640c5bfe758459e5c0cea86,Ace Hardware,,Organization,Ace Hardware,,CrunchbaseFunding_CompanyMapping,bb4c14c770e74c8ab27333cdd8b7ef37,CrunchbaseFunding_CompanyMapping__bb4c14c770e74c8ab27333cdd8b7ef37
canadian pacific railway limited,33de4e3571e77e8e73697f427ab328f0,Canadian Pacific Railway Limited,,space,Canadian Pacific Railway Limited,,CrunchbaseFunding_CompanyMapping,4f2bcfaf5a0c021d243d665392e8448b,CrunchbaseFunding_CompanyMapping__4f2bcfaf5a0c021d243d665392e8448b
sk telecom,33e48d4675c7d2a46a2d3721826a6102,SK Telecom,,Exec,SK Telecom,,CrunchbaseFunding_CompanyMapping,c1f9a2f5021bc80d70cf091b360b66bf,CrunchbaseFunding_CompanyMapping__c1f9a2f5021bc80d70cf091b360b66bf
fluor,3405184f60f03c29c193524aade63d4b,Fluor,,CompanyKeyword,Fluor,,CrunchbaseFunding_CompanyMapping,65aa5fe0cd0d848f0ecb05f2c4c82e18,CrunchbaseFunding_CompanyMapping__65aa5fe0cd0d848f0ecb05f2c4c82e18
walmart,343b1f841f2758ce00d11e5b07c3a2e9,Walmart,,News,Walmart,,CrunchbaseFunding_CompanyMapping,f1c768f1973bd404670d81a991ee6105,CrunchbaseFunding_CompanyMapping__f1c768f1973bd404670d81a991ee6105
altice,345ba5437ab85711e48326c42d053248,Altice USA,,Wells,Altice USA,,CrunchbaseFunding_CompanyMapping,f5491c3a0ea401b907f473d115cc7849,CrunchbaseFunding_CompanyMapping__f5491c3a0ea401b907f473d115cc7849
united airlines,349ac4d5fc1876e10198a00cbe47ee06,United Airlines,,DiplomaticFacilities,United Airlines,,CrunchbaseFunding_CompanyMapping,f69f1f59118b82bf372fb23f8798e4fa,CrunchbaseFunding_CompanyMapping__f69f1f59118b82bf372fb23f8798e4fa
equinix,34eb48fa92050ac4f6d16ed4bd651a69,Equinix,,Organization,Equinix,,CrunchbaseFunding_CompanyMapping,3d5c39ed8a4e574712fbb1da3c37b0dd,CrunchbaseFunding_CompanyMapping__3d5c39ed8a4e574712fbb1da3c37b0dd
cincinnati bell,35588014a02429a4791c62c2b0eeefa0,Cincinnati Bell,,LegislativeCommittee,Cincinnati Bell,,CrunchbaseFunding_CompanyMapping,d107089fe2c5e07b24ba1fe05b03e559,CrunchbaseFunding_CompanyMapping__d107089fe2c5e07b24ba1fe05b03e559
atlassian,35a45188f9e78b1540dd2874d754ba49,Atlassian Plc,,Media,Atlassian Plc,,CrunchbaseFunding_CompanyMapping,c93de5014cf5b9134237c0618af9ca55,CrunchbaseFunding_CompanyMapping__c93de5014cf5b9134237c0618af9ca55
leidos,35dc6a4ae7eafabfc7f83b96160c3ca4,Leidos,,Consulates,Leidos,,CrunchbaseFunding_CompanyMapping,a037fdd7c89237d1e8378e4474d2bfa1,CrunchbaseFunding_CompanyMapping__a037fdd7c89237d1e8378e4474d2bfa1
navistar,3689a9ae344a6c02287f4cdb4e310ac1,Navistar,,Consulates,Navistar,,CrunchbaseFunding_CompanyMapping,baa77b2fa3dbd0c5f6e3039638bae389,CrunchbaseFunding_CompanyMapping__baa77b2fa3dbd0c5f6e3039638bae389
ashley furniture,36a984a1de77c7fc9d13a1b7755b0958,Ashley Furniture,,Refinery,Ashley Furniture,,CrunchbaseFunding_CompanyMapping,bf4c964844bf54489b994fa3f9010b1e,CrunchbaseFunding_CompanyMapping__bf4c964844bf54489b994fa3f9010b1e
mitre corp,36b23937bf839217d4fe7fea11b3a002,MITRE Corp,,Pipeline,MITRE Corp,,CrunchbaseFunding_CompanyMapping,c8002779eede9e8df7fbd85d7158d700,CrunchbaseFunding_CompanyMapping__c8002779eede9e8df7fbd85d7158d700
nvidia,3726d07b4ac6b2c2b4d9812a7b7a31b5,NVIDIA,,Wells,NVIDIA,,CrunchbaseFunding_CompanyMapping,a2fe9051fe051f819bd739ef3e340377,CrunchbaseFunding_CompanyMapping__a2fe9051fe051f819bd739ef3e340377
marathon petroleum,3745c7565cb8b13605bb3d4d3ba65aab,Marathon Petroleum Corporation,,Pipeline,Marathon Petroleum Corporation,,CrunchbaseFunding_CompanyMapping,b594ec107f20214485242d5c9e144b69,CrunchbaseFunding_CompanyMapping__b594ec107f20214485242d5c9e144b69
viacom,376dfde5fb40599f89882a9df6dff121,Viacom,,Pipeline,Viacom,,CrunchbaseFunding_CompanyMapping,be91d258951b2b2f7355409fd031ddb7,CrunchbaseFunding_CompanyMapping__be91d258951b2b2f7355409fd031ddb7
citrix,37b993d33960128b055b1d0ec74b5a89,Citrix Systems,,Person,Citrix Systems,,CrunchbaseFunding_CompanyMapping,213721669c9eeab553feafa6a740060f,CrunchbaseFunding_CompanyMapping__213721669c9eeab553feafa6a740060f
docomo,38c47a0431f69bcc88d80353e01b60da,Docomo,,Keyphrase,Docomo,,CrunchbaseFunding_CompanyMapping,d1253875edec653335f8b7a1cd3d85ea,CrunchbaseFunding_CompanyMapping__d1253875edec653335f8b7a1cd3d85ea
ntt docomo,38c47a0431f69bcc88d80353e01b60da,NTT DOCOMO,,Consulates,NTT DOCOMO,,CrunchbaseFunding_CompanyMapping,6adf483c22dd61688c3fab27bbdfd4a9,CrunchbaseFunding_CompanyMapping__6adf483c22dd61688c3fab27bbdfd4a9
nttdocomo,38c47a0431f69bcc88d80353e01b60da,NTT DOCOMO,,Refinery,NTT DOCOMO,,CrunchbaseFunding_CompanyMapping,6adf483c22dd61688c3fab27bbdfd4a9,CrunchbaseFunding_CompanyMapping__6adf483c22dd61688c3fab27bbdfd4a9
bp plc,38d8b69ed5061389a56cf5a9dad770db,BP,,LegislativeCommittee,BP,,CrunchbaseFunding_CompanyMapping,96d4cdff8ed57e93e3b3d843cffe3af7,CrunchbaseFunding_CompanyMapping__96d4cdff8ed57e93e3b3d843cffe3af7
bp,38d8b69ed5061389a56cf5a9dad770db,BP,,CompanyKeyword,BP,,CrunchbaseFunding_CompanyMapping,96d4cdff8ed57e93e3b3d843cffe3af7,CrunchbaseFunding_CompanyMapping__96d4cdff8ed57e93e3b3d843cffe3af7
yelp,3963cc948b25a29f08b2d6d5b10ac4d5,Yelp,,FTO,Yelp,,CrunchbaseFunding_CompanyMapping,f65fd2606e81c3b34afac2958980c017,CrunchbaseFunding_CompanyMapping__f65fd2606e81c3b34afac2958980c017
cox enterprises,396f47ec54178e3c5815ba042d1010e7,Cox Enterprises,,Person,Cox Enterprises,,CrunchbaseFunding_CompanyMapping,47ac6f5aeeff6238ca0722594054edae,CrunchbaseFunding_CompanyMapping__47ac6f5aeeff6238ca0722594054edae
bank of the west,39adfbc576309cd6edaca9a5702b365e,Bank of the West,,AAEntity,Bank of the West,,CrunchbaseFunding_CompanyMapping,7fd8ed54dd3704bd171886a6eb170711,CrunchbaseFunding_CompanyMapping__7fd8ed54dd3704bd171886a6eb170711
tsmc,3ad6bdc84f84f4c8f5a601b8b0e07dcf,Taiwan Semiconductor Manufacturing Company Limited,,Keyphrase,Taiwan Semiconductor Manufacturing Company Limited,,CrunchbaseFunding_CompanyMapping,12c6968a920ed101f9ee5a7a7cdda91d,CrunchbaseFunding_CompanyMapping__12c6968a920ed101f9ee5a7a7cdda91d
love's travel stops,3b2b42583ef18062650c66c681154ca7,Love's Travel Stops,,Keyphrase,Love's Travel Stops,,CrunchbaseFunding_CompanyMapping,e7f8693e5cb234a1f527a76440cae57a,CrunchbaseFunding_CompanyMapping__e7f8693e5cb234a1f527a76440cae57a
george weston foods,3c82c045db43107f6234cd5d1a2a7e50,George Weston Foods,,space,George Weston Foods,,CrunchbaseFunding_CompanyMapping,a5d9ca52bd121ca2ce83504e53e1f529,CrunchbaseFunding_CompanyMapping__a5d9ca52bd121ca2ce83504e53e1f529
microsoft,3d1c91a37937505c39e43597605a2022,Microsoft,,Person,Microsoft,,CrunchbaseFunding_CompanyMapping,140864078aeca1c7c35b4beb33c53c34,CrunchbaseFunding_CompanyMapping__140864078aeca1c7c35b4beb33c53c34
msft,3d1c91a37937505c39e43597605a2022,Microsoft,,Consulates,Microsoft,,CrunchbaseFunding_CompanyMapping,140864078aeca1c7c35b4beb33c53c34,CrunchbaseFunding_CompanyMapping__140864078aeca1c7c35b4beb33c53c34
umicore,3d1f71e77be963f8444091a63c699137,Umicore,,Refinery,Umicore,,CrunchbaseFunding_CompanyMapping,4ee0f294fbe7f558aa1c89ef538b85ad,CrunchbaseFunding_CompanyMapping__4ee0f294fbe7f558aa1c89ef538b85ad
american tire distributors,3d2e6a68ae53c746ea24818e6bb41d58,American Tire Distributors,,Pipeline,American Tire Distributors,,CrunchbaseFunding_CompanyMapping,c267540fc932cd5609e4b0fec580b2f5,CrunchbaseFunding_CompanyMapping__c267540fc932cd5609e4b0fec580b2f5
kenya airways,3da394e6bb86f45d9caf071098e85ec4,Kenya Airways,,Consulates,Kenya Airways,,CrunchbaseFunding_CompanyMapping,dbf75a77200b28606de32c6225f2a9d6,CrunchbaseFunding_CompanyMapping__dbf75a77200b28606de32c6225f2a9d6
sempra,3dc5e343d2c49be0a1a07f43f5fcf287,Sempra,,ForeignMinister,Sempra,,CrunchbaseFunding_CompanyMapping,be3420315a360bb1beb1f9b29758f568,CrunchbaseFunding_CompanyMapping__be3420315a360bb1beb1f9b29758f568
fonterra,3eee001d939e55778a6b80f5bee850f5,Fonterra,,Person,Fonterra,,CrunchbaseFunding_CompanyMapping,694fde7e001d0bc2c470d55ae6715ec1,CrunchbaseFunding_CompanyMapping__694fde7e001d0bc2c470d55ae6715ec1
genworth,3fdca3ca1b84b9c5c588b933910500da,Genworth,,Keyphrase,Genworth,,CrunchbaseFunding_CompanyMapping,53b354bf6347abb087873e8d35bf9d78,CrunchbaseFunding_CompanyMapping__53b354bf6347abb087873e8d35bf9d78
fujitsu,3ff2e3216146292dea2bc94442e8e866,Fujitsu,,Diplomat,Fujitsu,,CrunchbaseFunding_CompanyMapping,053f42c6bae3432cae270ea978f7e638,CrunchbaseFunding_CompanyMapping__053f42c6bae3432cae270ea978f7e638
logitech,4061668f52ccbd8098ab829f04b0bd29,Logitech International S.A.,,LegislativeCommittee,Logitech International S.A.,,CrunchbaseFunding_CompanyMapping,80717ce76e795c8deebecb5ac6eb4dd8,CrunchbaseFunding_CompanyMapping__80717ce76e795c8deebecb5ac6eb4dd8
lenovo,40e08cbd7e902b6e55a5e3739f8cdcbe,Lenovo,,Consulates,Lenovo,,CrunchbaseFunding_CompanyMapping,57040fe2fe7a0a1e9ab043ae1f5d9845,CrunchbaseFunding_CompanyMapping__57040fe2fe7a0a1e9ab043ae1f5d9845
ernst & young,41391478fdd5214ae264b0f5d5f3096f,Ernst & Young,,LegislativeCommittee,Ernst & Young,,CrunchbaseFunding_CompanyMapping,f09b01b1ce6c0039966fda9cb1b2cefc,CrunchbaseFunding_CompanyMapping__f09b01b1ce6c0039966fda9cb1b2cefc
cogent,4190a032edc8f5078e2bf28d0eddae68,Cogent Communications Holdings,,AAEntity,Cogent Communications Holdings,,CrunchbaseFunding_CompanyMapping,9a5deb6db303f2db2340e35b1f1041ed,CrunchbaseFunding_CompanyMapping__9a5deb6db303f2db2340e35b1f1041ed
american electric power,41a6ce85ffd66124357de8ba23e871ba,American Electric Power,,News,American Electric Power,,CrunchbaseFunding_CompanyMapping,35ea1836d307e9d2646c8afc87d239a2,CrunchbaseFunding_CompanyMapping__35ea1836d307e9d2646c8afc87d239a2
kinder morgan,4203c8beb27cc9690b6b6fd77d223371,Kinder Morgan,,ForeignMinistry,Kinder Morgan,,CrunchbaseFunding_CompanyMapping,ed286dea2ea0ab10bc0b73a02d0cd4ed,CrunchbaseFunding_CompanyMapping__ed286dea2ea0ab10bc0b73a02d0cd4ed
verisign,425607d578d1bed6de7dc0a3611a2cd8,VeriSign,,ForeignMinister,VeriSign,,CrunchbaseFunding_CompanyMapping,605e995772bcb953afa36c35f3dee085,CrunchbaseFunding_CompanyMapping__605e995772bcb953afa36c35f3dee085
illumina,4277f66d61831d4dba70ea8dc829c996,Illumina,,AAEntity,Illumina,,CrunchbaseFunding_CompanyMapping,bba30c5260a5dbc099900ad5947c7914,CrunchbaseFunding_CompanyMapping__bba30c5260a5dbc099900ad5947c7914
usg,42e4801cdeeb17068a71cc3d5477e819,USG,,CompanyKeyword,USG,,CrunchbaseFunding_CompanyMapping,a972d28e601d54697b85bf2aa2ae1b47,CrunchbaseFunding_CompanyMapping__a972d28e601d54697b85bf2aa2ae1b47
dillard's,4425ac769943e1aee1568850a7029afa,Dillard's,,DiplomaticFacilities,Dillard's,,CrunchbaseFunding_CompanyMapping,cd83406bf8bfa7c0fcd12ee34d938e8b,CrunchbaseFunding_CompanyMapping__cd83406bf8bfa7c0fcd12ee34d938e8b
dick's sporting goods,452657498a6deb4abe1bfd5d742da282,Dick's Sporting Goods,,DiplomaticFacilities,Dick's Sporting Goods,,CrunchbaseFunding_CompanyMapping,f51beea72e93c6af1c61200e29c63b4f,CrunchbaseFunding_CompanyMapping__f51beea72e93c6af1c61200e29c63b4f
royal bank of canada,4697ac92c399497b22a898697f6db92c,Royal Bank of Canada,,CompanyKeyword,Royal Bank of Canada,,CrunchbaseFunding_CompanyMapping,6b57aa6daa9428d48daa6edff682b72e,CrunchbaseFunding_CompanyMapping__6b57aa6daa9428d48daa6edff682b72e
broadcom,46fa5341fd8823652ddc08bdf05fe537,Broadcom,,AAEntity,Broadcom,,CrunchbaseFunding_CompanyMapping,93933c6ca68705cf2c6eee19987428b0,CrunchbaseFunding_CompanyMapping__93933c6ca68705cf2c6eee19987428b0
realogy,4789c703f89c358cc5135b2782ebb010,Realogy,,AAEntity,Realogy,,CrunchbaseFunding_CompanyMapping,ea004085d34f7ea0c53066fe4236fef1,CrunchbaseFunding_CompanyMapping__ea004085d34f7ea0c53066fe4236fef1
cvs,480b1d303f9e1e9b2d443e70ac8d14b3,CVS Health,,LegislativeCommittee,CVS Health,,CrunchbaseFunding_CompanyMapping,4839614d974c15264cd68ea53ac2f03b,CrunchbaseFunding_CompanyMapping__4839614d974c15264cd68ea53ac2f03b
cvs,480b1d303f9e1e9b2d443e70ac8d14b3,CVS,,Organization,CVS,,CrunchbaseFunding_CompanyMapping,51332b8fec73c1f1aeb5259d61fabb3a,CrunchbaseFunding_CompanyMapping__51332b8fec73c1f1aeb5259d61fabb3a
spacex,482d22ee391c96d95e6bd36732770175,SpaceX,,Person,SpaceX,,CrunchbaseFunding_CompanyMapping,54d3a21ee5b8a15d2004b7350bf67e6d,CrunchbaseFunding_CompanyMapping__54d3a21ee5b8a15d2004b7350bf67e6d
3m,48562aee0bffd911051ef423793942e0,3M,,Pipeline,3M,,CrunchbaseFunding_CompanyMapping,d8589a20d5ff2f308381aa7aa75b9a27,CrunchbaseFunding_CompanyMapping__d8589a20d5ff2f308381aa7aa75b9a27
schlumberger,48f1f48598d2c89e93926fa573f7f960,Schlumberger,,Consulates,Schlumberger,,CrunchbaseFunding_CompanyMapping,d604c17ed5dbef83bb3663cc126dcf61,CrunchbaseFunding_CompanyMapping__d604c17ed5dbef83bb3663cc126dcf61
china unicom,48fdedb48c1b370843a11a8a2a9183de,China Unicom (Hong Kong) Limited,,FTO,China Unicom (Hong Kong) Limited,,CrunchbaseFunding_CompanyMapping,015cd5ec414aaf15503c6184bcd2bad8,CrunchbaseFunding_CompanyMapping__015cd5ec414aaf15503c6184bcd2bad8
xilinx,496c2ef0beb24b1019ba851edb56e75c,Xilinx,,Consulates,Xilinx,,CrunchbaseFunding_CompanyMapping,f872201c6db9bf2620dc262ba42d2271,CrunchbaseFunding_CompanyMapping__f872201c6db9bf2620dc262ba42d2271
molson coors brewing company,49cfc3783b7905abaebdc749346ba24a,Molson Coors Brewing Company,,Exec,Molson Coors Brewing Company,,CrunchbaseFunding_CompanyMapping,9725223511df5a914edb0bfa3c2bdf93,CrunchbaseFunding_CompanyMapping__9725223511df5a914edb0bfa3c2bdf93
domino's pizza,4a5cb00a637bc5e0ebadbef1c40d429b,Domino's Pizza,,Consulates,Domino's Pizza,,CrunchbaseFunding_CompanyMapping,aafbe15418dc7add76ed040c00082b86,CrunchbaseFunding_CompanyMapping__aafbe15418dc7add76ed040c00082b86
montefiore medical center,4b1dbee600871b84e7b706f85d4d2dbd,Montefiore Medical Center,,Consulates,Montefiore Medical Center,,CrunchbaseFunding_CompanyMapping,1a7d59ea55329661b8d4ee3df1bacb4f,CrunchbaseFunding_CompanyMapping__1a7d59ea55329661b8d4ee3df1bacb4f
neste,4b21e07ce935c1004ced5bd63cad17a4,Neste,,Refinery,Neste,,CrunchbaseFunding_CompanyMapping,f312b12ad707c26fd9a096e06eafcbcd,CrunchbaseFunding_CompanyMapping__f312b12ad707c26fd9a096e06eafcbcd
jabil,4bbd0e83f690bf93ef526482f4e99f49,Jabil,,Organization,Jabil,,CrunchbaseFunding_CompanyMapping,803cf016e27723fbdf1e0aa78e498ecd,CrunchbaseFunding_CompanyMapping__803cf016e27723fbdf1e0aa78e498ecd
american airlines,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,,IndustryTerm,American Airlines,,CrunchbaseFunding_CompanyMapping,74c33d8b1535bdee3549ef38dfd12f62,CrunchbaseFunding_CompanyMapping__74c33d8b1535bdee3549ef38dfd12f62
deutsche boerse,4c1cc52d48963075b04cb3ae577b4ea7,Deutsche Boerse,,Keyphrase,Deutsche Boerse,,CrunchbaseFunding_CompanyMapping,dfc288dba81aa4d1b6836c2aff68d28f,CrunchbaseFunding_CompanyMapping__dfc288dba81aa4d1b6836c2aff68d28f
lvmh,4d1b056f75584d33c3040a580b38b3b0,LVMH,,Shipping,LVMH,,CrunchbaseFunding_CompanyMapping,7070b500660196d26889ee272b695ddb,CrunchbaseFunding_CompanyMapping__7070b500660196d26889ee272b695ddb
starbucks,4d5d540efa68f6e17b9f64d6b7e8ebc7,Starbucks,,Consulates,Starbucks,,CrunchbaseFunding_CompanyMapping,e486aeca0b12918313aba2cc445c5cb4,CrunchbaseFunding_CompanyMapping__e486aeca0b12918313aba2cc445c5cb4
lg,4d8e01406f37c5eba48d66a9d5aa6b79,LG,,Media,LG,,CrunchbaseFunding_CompanyMapping,3138b8e6061fdf7cfaaa79279175cbcd,CrunchbaseFunding_CompanyMapping__3138b8e6061fdf7cfaaa79279175cbcd
fitbit,4de12a60550d8e91d993a8a330ccb099,Fitbit,,Wells,Fitbit,,CrunchbaseFunding_CompanyMapping,605ab42dc70d13a48ea94df911eac87e,CrunchbaseFunding_CompanyMapping__605ab42dc70d13a48ea94df911eac87e
general dynamics,4e34f68f89a934e735968cf6c317e2c0,General Dynamics,,Keyphrase,General Dynamics,,CrunchbaseFunding_CompanyMapping,3e4c79f9f0148ee3d2efbfba6e172192,CrunchbaseFunding_CompanyMapping__3e4c79f9f0148ee3d2efbfba6e172192
