keyword,caption_name,location_lower,lat,long,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
coburg,"Coburg, Germany",coburg,50.2612094,10.962695,Media,"Coburg, Germany",,dgm_german_location,f48b14e742457a7a462542910006edd6,dgm_german_location__f48b14e742457a7a462542910006edd6
cochem,"Cochem, Germany",cochem,50.146944,7.166667,Keyphrase,"Cochem, Germany",,dgm_german_location,5af11f0306343e90c952ef04d8e21613,dgm_german_location__5af11f0306343e90c952ef04d8e21613
coesfeld,"Coesfeld, Germany",coesfeld,51.9382944,7.1675831,Organization,"Coesfeld, Germany",,dgm_german_location,735f8103f19263eb76bb4d76f0d55f72,dgm_german_location__735f8103f19263eb76bb4d76f0d55f72
colditz,"Colditz, Germany",colditz,51.1322353,12.8001398,space,"Colditz, Germany",,dgm_german_location,432ba81e376a1979871eea6f79566e01,dgm_german_location__432ba81e376a1979871eea6f79566e01
coswig,"Coswig, Germany",coswig,51.130518,13.5779228,ForeignMinistry,"Coswig, Germany",,dgm_german_location,6860c591f8442322cc8ba7d5264c100e,dgm_german_location__6860c591f8442322cc8ba7d5264c100e
coswig anhalt,"Coswig, Saxony-Anhalt, Germany",coswig anhalt,51.8857619,12.4574563,FTO,"Coswig, Saxony-Anhalt, Germany",,dgm_german_location,b30853837ff3443ac289b5d19389a3a0,dgm_german_location__b30853837ff3443ac289b5d19389a3a0
cottbus,"Cottbus, Germany",cottbus,51.7563108,14.3328679,Pipeline,"Cottbus, Germany",,dgm_german_location,5ab50f39dbc453fb94c833ced888fa6a,dgm_german_location__5ab50f39dbc453fb94c833ced888fa6a
crailsheim,"Crailsheim, Germany",crailsheim,49.1337354,10.0633573,Legislator,"Crailsheim, Germany",,dgm_german_location,e7c357471f4336e00c4fdebc908cdfcc,dgm_german_location__e7c357471f4336e00c4fdebc908cdfcc
creglingen,"Creglingen, Germany",creglingen,49.4714813,10.029987,Legislator,"Creglingen, Germany",,dgm_german_location,ab881e314772dc5628f273307a3a0730,dgm_german_location__ab881e314772dc5628f273307a3a0730
creußen,"Creußen, Germany",creußen,49.844164,11.6267106,Pipeline,"Creußen, Germany",,dgm_german_location,371e717b941f58a761b3bf88cab9a133,dgm_german_location__371e717b941f58a761b3bf88cab9a133
creuzburg,"Creuzburg, Germany",creuzburg,51.0565339,10.2285636,Legislator,"Creuzburg, Germany",,dgm_german_location,7797485baf22973dfd4ce323667585bb,dgm_german_location__7797485baf22973dfd4ce323667585bb
crimmitschau,"Crimmitschau, Germany",crimmitschau,50.8173491,12.3906771,Refinery,"Crimmitschau, Germany",,dgm_german_location,4622bccc622dcd07247c029c9c80b969,dgm_german_location__4622bccc622dcd07247c029c9c80b969
cuxhaven,"Cuxhaven, Germany",cuxhaven,53.859336,8.6879057,Wells,"Cuxhaven, Germany",,dgm_german_location,5132fa1f02e939815fe55f20eaf0a838,dgm_german_location__5132fa1f02e939815fe55f20eaf0a838
babenhausen,"Babenhausen, Germany",babenhausen,49.9593613,8.9588974,IndustryTerm,"Babenhausen, Germany",,dgm_german_location,c1b10df049ae3e4692c89f0409ddb7b5,dgm_german_location__c1b10df049ae3e4692c89f0409ddb7b5
backnang,"Backnang, Germany",backnang,48.9471455,9.4341813,IndustryTerm,"Backnang, Germany",,dgm_german_location,5bba721cc61d2f9bf30bca249cbcdb01,dgm_german_location__5bba721cc61d2f9bf30bca249cbcdb01
bad aibling,"Bad Aibling, Germany",bad aibling,47.8640182,12.0093171,AAEntity,"Bad Aibling, Germany",,dgm_german_location,8d93b583000023364971ef1515680b0f,dgm_german_location__8d93b583000023364971ef1515680b0f
bad arolsen,"Bad Arolsen, Germany",bad arolsen,51.3798641,9.0125506,DiplomaticFacilities,"Bad Arolsen, Germany",,dgm_german_location,5772a7d0673183b6000d6d187986ba74,dgm_german_location__5772a7d0673183b6000d6d187986ba74
bad belzig,"Bad Belzig, Germany",bad belzig,52.1427265,12.5951797,News,"Bad Belzig, Germany",,dgm_german_location,5345edabb9bbe00aea5ab2438e5a990d,dgm_german_location__5345edabb9bbe00aea5ab2438e5a990d
bad bentheim,"Bad Bentheim, Germany",bad bentheim,52.3010399,7.1578539,LegislativeCommittee,"Bad Bentheim, Germany",,dgm_german_location,364679a12388057652f8347433dca276,dgm_german_location__364679a12388057652f8347433dca276
bad bergzabern,"Bad Bergzabern, Germany",bad bergzabern,49.1003724,7.9998767,DiplomaticFacilities,"Bad Bergzabern, Germany",,dgm_german_location,17acd1c084da780327391c896adf6eb1,dgm_german_location__17acd1c084da780327391c896adf6eb1
bad berka,"Bad Berka, Germany",bad berka,50.8982547,11.281641,News,"Bad Berka, Germany",,dgm_german_location,88e8501e7970fd471b808213c44ec15c,dgm_german_location__88e8501e7970fd471b808213c44ec15c
bad berleburg,"Bad Berleburg, Germany",bad berleburg,51.0515666,8.3926278,Consulates,"Bad Berleburg, Germany",,dgm_german_location,cb96932a8b2f7c22cb3afd61c3f1316a,dgm_german_location__cb96932a8b2f7c22cb3afd61c3f1316a
bad berneck i.fichtelgebirge,"Bad Berneck im Fichtelgebirge, Germany",bad berneck i.fichtelgebirge,50.0418256,11.6639953,Diplomat,"Bad Berneck im Fichtelgebirge, Germany",,dgm_german_location,cb48d4d8866d7c19e58b8330a0430f65,dgm_german_location__cb48d4d8866d7c19e58b8330a0430f65
bad bevensen,"Bad Bevensen, Germany",bad bevensen,53.0789507,10.5784051,FTO,"Bad Bevensen, Germany",,dgm_german_location,7f27003db739b50a587d460c9a57a196,dgm_german_location__7f27003db739b50a587d460c9a57a196
bad bibra,"Bad Bibra, Germany",bad bibra,51.2082841,11.5858075,ForeignMinister,"Bad Bibra, Germany",,dgm_german_location,40010a604d5d3c2efa2efceeff5acd7b,dgm_german_location__40010a604d5d3c2efa2efceeff5acd7b
bad blankenburg,"Bad Blankenburg, Germany",bad blankenburg,50.6823516,11.2705981,Shipping,"Bad Blankenburg, Germany",,dgm_german_location,45baa08c6cdd74bcf1e81507050c1349,dgm_german_location__45baa08c6cdd74bcf1e81507050c1349
bad bramstedt,"Bad Bramstedt, Germany",bad bramstedt,53.9195822,9.882173,Refinery,"Bad Bramstedt, Germany",,dgm_german_location,3abb058e5bd9c3fa04b4a592f5d632a4,dgm_german_location__3abb058e5bd9c3fa04b4a592f5d632a4
bad breisig,"Bad Breisig, Germany",bad breisig,50.5061497,7.28973,space,"Bad Breisig, Germany",,dgm_german_location,00b1c39a3ff074d691c2ce5bd5ea0db8,dgm_german_location__00b1c39a3ff074d691c2ce5bd5ea0db8
bad brückenau,"Bad Brückenau, Germany",bad brückenau,50.3108959,9.7940875,Keyphrase,"Bad Brückenau, Germany",,dgm_german_location,4bb598944cf8e128dc81c2d5182223b3,dgm_german_location__4bb598944cf8e128dc81c2d5182223b3
bad buchau,"Bad Buchau, Germany",bad buchau,48.0618786,9.607911,Consulates,"Bad Buchau, Germany",,dgm_german_location,6ca25508f5f3a9b3f3d7e9de5ffda289,dgm_german_location__6ca25508f5f3a9b3f3d7e9de5ffda289
bad camberg,"Bad Camberg, Germany",bad camberg,50.2982625,8.2650359,Person,"Bad Camberg, Germany",,dgm_german_location,133b7e460c7c63f81d33db216daf53ee,dgm_german_location__133b7e460c7c63f81d33db216daf53ee
bad colberg-heldburg,"Bad Colberg-Heldburg, Germany",bad colberg-heldburg,50.2779247,10.7306781,Pipeline,"Bad Colberg-Heldburg, Germany",,dgm_german_location,9d53b57929ccd970e1fe4869ef4d5acf,dgm_german_location__9d53b57929ccd970e1fe4869ef4d5acf
bad doberan,"Bad Doberan, Germany",bad doberan,54.1028317,11.9086,FTO,"Bad Doberan, Germany",,dgm_german_location,ae03ebe079a3c0f273f8b202ec655fa4,dgm_german_location__ae03ebe079a3c0f273f8b202ec655fa4
bad driburg,"Bad Driburg, Germany",bad driburg,51.7328389,9.0215477,AAEntity,"Bad Driburg, Germany",,dgm_german_location,4231adc5e0e35070736384c4e85b3a16,dgm_german_location__4231adc5e0e35070736384c4e85b3a16
bad düben,"Bad Düben, Germany",bad düben,51.5943957,12.5893753,Person,"Bad Düben, Germany",,dgm_german_location,0461a214b0945c89547b74f9d097b1b2,dgm_german_location__0461a214b0945c89547b74f9d097b1b2
bad dürkheim,"Bad Dürkheim, Germany",bad dürkheim,49.4598369,8.1654232,Diplomat,"Bad Dürkheim, Germany",,dgm_german_location,1f4b831501a630a58a6a922a35899708,dgm_german_location__1f4b831501a630a58a6a922a35899708
bad dürrenberg,"Bad Dürrenberg, Germany",bad dürrenberg,51.2995064,12.0698757,Organization,"Bad Dürrenberg, Germany",,dgm_german_location,17318a2956ab5b78a48afaf92db08555,dgm_german_location__17318a2956ab5b78a48afaf92db08555
bad dürrheim,"Bad Dürrheim, Germany",bad dürrheim,48.0221407,8.5335039,Media,"Bad Dürrheim, Germany",,dgm_german_location,ec71969e7e4625eecde4e450162c3b2a,dgm_german_location__ec71969e7e4625eecde4e450162c3b2a
bad elster,"Bad Elster, Germany",bad elster,50.2821796,12.2324912,LegislativeCommittee,"Bad Elster, Germany",,dgm_german_location,1214706eb7334c9f58e7df3e096f5e98,dgm_german_location__1214706eb7334c9f58e7df3e096f5e98
bad ems,"Bad Ems, Germany",bad ems,50.338056,7.710556,Pipeline,"Bad Ems, Germany",,dgm_german_location,494dc89fdc5fbce70de0af838a3f4f3d,dgm_german_location__494dc89fdc5fbce70de0af838a3f4f3d
bad fallingbostel,"Bad Fallingbostel, Germany",bad fallingbostel,52.8667555,9.6957634,Refinery,"Bad Fallingbostel, Germany",,dgm_german_location,7145ed34d9b5fdd3984e54b03f76405a,dgm_german_location__7145ed34d9b5fdd3984e54b03f76405a
bad frankenhausen_kyffhäuser,"Bad Frankenhausen, Germany",bad frankenhausen_kyffhäuser,51.3561014,11.1016361,IndustryTerm,"Bad Frankenhausen, Germany",,dgm_german_location,c2826a93d6ecaea4b3920ff96b3ca6a8,dgm_german_location__c2826a93d6ecaea4b3920ff96b3ca6a8
bad freienwalde oder,"Bad Freienwalde (Oder), Germany",bad freienwalde oder,52.7829161,14.0385707,LegislativeCommittee,"Bad Freienwalde (Oder), Germany",,dgm_german_location,0d93134461db8865e45d51d5d5ee24e9,dgm_german_location__0d93134461db8865e45d51d5d5ee24e9
bad friedrichshall,"Bad Friedrichshall, Germany",bad friedrichshall,49.2282271,9.2165086,Shipping,"Bad Friedrichshall, Germany",,dgm_german_location,692e7c83379e1222fde6bf782e0721fb,dgm_german_location__692e7c83379e1222fde6bf782e0721fb
bad gandersheim,"Bad Gandersheim, Germany",bad gandersheim,51.8717977,10.023903,IndustryTerm,"Bad Gandersheim, Germany",,dgm_german_location,6790076e9b01dd9810a44ae6d49a3885,dgm_german_location__6790076e9b01dd9810a44ae6d49a3885
bad gottleuba-berggießhübel,"Bad Gottleuba-Berggießhübel, Germany",bad gottleuba-berggießhübel,50.854186,13.9438949,CompanyKeyword,"Bad Gottleuba-Berggießhübel, Germany",,dgm_german_location,1f49ae897863d7be698f058f825201da,dgm_german_location__1f49ae897863d7be698f058f825201da
bad griesbach i.rottal,"Bad Griesbach, Germany",bad griesbach i.rottal,48.4501507,13.1966105,IndustryTerm,"Bad Griesbach, Germany",,dgm_german_location,2cdfa1753a09b446909fc195f6a337de,dgm_german_location__2cdfa1753a09b446909fc195f6a337de
bad harzburg,"Bad Harzburg, Germany",bad harzburg,51.8866888,10.5522144,AAEntity,"Bad Harzburg, Germany",,dgm_german_location,ce993a65bed0de2880061069e391c5e6,dgm_german_location__ce993a65bed0de2880061069e391c5e6
bad herrenalb,"Bad Herrenalb, Germany",bad herrenalb,48.7986201,8.4400257,Diplomat,"Bad Herrenalb, Germany",,dgm_german_location,a85b221e401e5b32b4fb97d389644aea,dgm_german_location__a85b221e401e5b32b4fb97d389644aea
bad hersfeld,"Bad Hersfeld, Germany",bad hersfeld,50.8701345,9.7019675,DiplomaticFacilities,"Bad Hersfeld, Germany",,dgm_german_location,0a120cec78c6a7c0c8a631739b9bb806,dgm_german_location__0a120cec78c6a7c0c8a631739b9bb806
bad homburg v. d. höhe,"Bad Homburg vor der Höhe, Germany",bad homburg v. d. höhe,50.2268308,8.6181618,LegislativeCommittee,"Bad Homburg vor der Höhe, Germany",,dgm_german_location,c252b493cb651a2ce0de58a0298e7651,dgm_german_location__c252b493cb651a2ce0de58a0298e7651
bad honnef,"Bad Honnef, Germany",bad honnef,50.6426173,7.2262446,Person,"Bad Honnef, Germany",,dgm_german_location,e0b2be1b99317b3a45b077dc3cb328c8,dgm_german_location__e0b2be1b99317b3a45b077dc3cb328c8
bad hönningen,"Bad Hönningen, Germany",bad hönningen,50.5175662,7.3085333,Person,"Bad Hönningen, Germany",,dgm_german_location,b777689d516e530c65ea936ff96f49af,dgm_german_location__b777689d516e530c65ea936ff96f49af
bad iburg,"Bad Iburg, Germany",bad iburg,52.1545319,8.045282,Person,"Bad Iburg, Germany",,dgm_german_location,1c0bdaa1276a6f4fd3ef730b08f52ffc,dgm_german_location__1c0bdaa1276a6f4fd3ef730b08f52ffc
bad karlshafen,"Bad Karlshafen, Germany",bad karlshafen,51.6435922,9.4563757,Wells,"Bad Karlshafen, Germany",,dgm_german_location,8ae1a2d67117042f4e9a30392d4ec6be,dgm_german_location__8ae1a2d67117042f4e9a30392d4ec6be
bad kissingen,"Bad Kissingen, Germany",bad kissingen,50.2007337,10.080392,FTO,"Bad Kissingen, Germany",,dgm_german_location,82a2cd2d13359eeee30e172d50c8eb22,dgm_german_location__82a2cd2d13359eeee30e172d50c8eb22
bad könig,"Bad König, Germany",bad könig,49.7436186,9.0064931,Diplomat,"Bad König, Germany",,dgm_german_location,045c172ede2c8c153506bcb49d29e8e2,dgm_german_location__045c172ede2c8c153506bcb49d29e8e2
bad königshofen i.grabfeld,"Bad Königshofen, Germany",bad königshofen i.grabfeld,50.3013477,10.4662774,Media,"Bad Königshofen, Germany",,dgm_german_location,c79c4c04d7425ea941db3e09b54dab62,dgm_german_location__c79c4c04d7425ea941db3e09b54dab62
bad köstritz,"Bad Köstritz, Germany",bad köstritz,50.9307183,12.0076316,Person,"Bad Köstritz, Germany",,dgm_german_location,99cedf351f76e63e61a99f13c48d36d4,dgm_german_location__99cedf351f76e63e61a99f13c48d36d4
bad kötzting,"Bad Kötzting, Germany",bad kötzting,49.176803,12.8517439,Exec,"Bad Kötzting, Germany",,dgm_german_location,d6b7763eccbe1f0bab22f8e99aaa81e9,dgm_german_location__d6b7763eccbe1f0bab22f8e99aaa81e9
bad kreuznach,"Bad Kreuznach, Germany",bad kreuznach,49.8440162,7.8731346,Pipeline,"Bad Kreuznach, Germany",,dgm_german_location,4c94d45170a572e7413635ea029e2380,dgm_german_location__4c94d45170a572e7413635ea029e2380
bad krozingen,"Bad Krozingen, Germany",bad krozingen,47.9160569,7.7003244,Exec,"Bad Krozingen, Germany",,dgm_german_location,185baadcace06926db74d66221293c46,dgm_german_location__185baadcace06926db74d66221293c46
bad laasphe,"Bad Laasphe, Germany",bad laasphe,50.9279488,8.4194979,space,"Bad Laasphe, Germany",,dgm_german_location,b3b07612d6dd0094d650e4ba1cf9016b,dgm_german_location__b3b07612d6dd0094d650e4ba1cf9016b
bad langensalza,"Bad Langensalza, Germany",bad langensalza,51.1093159,10.6445189,Diplomat,"Bad Langensalza, Germany",,dgm_german_location,70404f2f1e5d764fd6daaa85520e8176,dgm_german_location__70404f2f1e5d764fd6daaa85520e8176
bad lauchstädt,"Bad Lauchstädt, Germany",bad lauchstädt,51.3924215,11.8204814,Keyphrase,"Bad Lauchstädt, Germany",,dgm_german_location,9d8bb48a5e1e5fc5280721b4fd079184,dgm_german_location__9d8bb48a5e1e5fc5280721b4fd079184
bad lausick,"Bad Lausick, Germany",bad lausick,51.1449012,12.6450531,Media,"Bad Lausick, Germany",,dgm_german_location,afe432733ebf0d036d286b7c6fb97a85,dgm_german_location__afe432733ebf0d036d286b7c6fb97a85
bad lauterberg im harz,"Bad Lauterberg, Germany",bad lauterberg im harz,51.6257436,10.46103,ForeignMinistry,"Bad Lauterberg, Germany",,dgm_german_location,b246a677f409bea80afb63d7196f1976,dgm_german_location__b246a677f409bea80afb63d7196f1976
bad liebenstein,"Bad Liebenstein, Germany",bad liebenstein,50.8153059,10.3497433,Exec,"Bad Liebenstein, Germany",,dgm_german_location,feb702a216242a1f222f9f12f718e52c,dgm_german_location__feb702a216242a1f222f9f12f718e52c
bad liebenwerda,"Bad Liebenwerda, Germany",bad liebenwerda,51.5178252,13.4009404,Refinery,"Bad Liebenwerda, Germany",,dgm_german_location,9d17fbfd8fd4e030b4cc1b4eab30f51a,dgm_german_location__9d17fbfd8fd4e030b4cc1b4eab30f51a
bad liebenzell,"Bad Liebenzell, Germany",bad liebenzell,48.7747206,8.7299786,Keyphrase,"Bad Liebenzell, Germany",,dgm_german_location,1973a57a2a401a18a7acda4310195633,dgm_german_location__1973a57a2a401a18a7acda4310195633
bad lippspringe,"Bad Lippspringe, Germany",bad lippspringe,51.7837494,8.8159083,Exec,"Bad Lippspringe, Germany",,dgm_german_location,b52d53cf7d8044cd8be3e7dc00e4d066,dgm_german_location__b52d53cf7d8044cd8be3e7dc00e4d066
bad lobenstein,"Bad Lobenstein, Germany",bad lobenstein,50.4522283,11.6392997,AAEntity,"Bad Lobenstein, Germany",,dgm_german_location,b12a4bb3e6e5e88fc4814aba0f5a0591,dgm_german_location__b12a4bb3e6e5e88fc4814aba0f5a0591
bad marienberg westerwald,"Bad Marienberg, Germany",bad marienberg westerwald,50.6529429,7.946191,DiplomaticFacilities,"Bad Marienberg, Germany",,dgm_german_location,2158faee36305b4ce225c7a8f8cc7afa,dgm_german_location__2158faee36305b4ce225c7a8f8cc7afa
bad mergentheim,"Bad Mergentheim, Germany",bad mergentheim,49.488537,9.7704158,Refinery,"Bad Mergentheim, Germany",,dgm_german_location,9168774e721ff11a9ec6c0f79b2d1b81,dgm_german_location__9168774e721ff11a9ec6c0f79b2d1b81
bad münder am deister,"Bad Münder, Germany",bad münder am deister,52.2184983,9.4374888,Exec,"Bad Münder, Germany",,dgm_german_location,a5b61b39364885da174dfab6797c9d8b,dgm_german_location__a5b61b39364885da174dfab6797c9d8b
bad münstereifel,"Bad Münstereifel, Germany",bad münstereifel,50.5576854,6.7612985,LegislativeCommittee,"Bad Münstereifel, Germany",,dgm_german_location,729efd611f96b63485788920ed990c92,dgm_german_location__729efd611f96b63485788920ed990c92
bad muskau,"Bad Muskau, Germany",bad muskau,51.54926,14.7155202,ForeignMinistry,"Bad Muskau, Germany",,dgm_german_location,50e7e0bd88df65ab471405bb0658df9b,dgm_german_location__50e7e0bd88df65ab471405bb0658df9b
bad nauheim,"Bad Nauheim, Germany",bad nauheim,50.3672668,8.7393914,DiplomaticFacilities,"Bad Nauheim, Germany",,dgm_german_location,605782191a5b79590031a0351b8ffebd,dgm_german_location__605782191a5b79590031a0351b8ffebd
bad nenndorf,"Bad Nenndorf, Germany",bad nenndorf,52.3378757,9.3743625,ForeignMinistry,"Bad Nenndorf, Germany",,dgm_german_location,29e94b20b904f5d36912e05d9df643f0,dgm_german_location__29e94b20b904f5d36912e05d9df643f0
bad neuenahr-ahrweiler,"Bad Neuenahr-Ahrweiler, Germany",bad neuenahr-ahrweiler,50.541815,7.1197177,ForeignMinistry,"Bad Neuenahr-Ahrweiler, Germany",,dgm_german_location,3a0c92d064e2e821f590e9d5d8fc85c2,dgm_german_location__3a0c92d064e2e821f590e9d5d8fc85c2
bad neustadt a.d.saale,"Bad Neustadt an der Saale, Germany",bad neustadt a.d.saale,50.3230337,10.2028107,Person,"Bad Neustadt an der Saale, Germany",,dgm_german_location,aced39372ef87f0929e328076f8424b6,dgm_german_location__aced39372ef87f0929e328076f8424b6
bad oeynhausen,"Bad Oeynhausen, Germany",bad oeynhausen,52.2084623,8.8009706,Diplomat,"Bad Oeynhausen, Germany",,dgm_german_location,4fec6d4524ab089445231d6dea47428e,dgm_german_location__4fec6d4524ab089445231d6dea47428e
bad oldesloe,"Bad Oldesloe, Germany",bad oldesloe,53.8076269,10.3822557,DiplomaticFacilities,"Bad Oldesloe, Germany",,dgm_german_location,8a2c97d52c62fe16b5dd47e5aae6fb6b,dgm_german_location__8a2c97d52c62fe16b5dd47e5aae6fb6b
bad orb,"Bad Orb, Germany",bad orb,50.2277906,9.3483916,Exec,"Bad Orb, Germany",,dgm_german_location,adc6e9d1b361905075e707cced5cda1c,dgm_german_location__adc6e9d1b361905075e707cced5cda1c
bad pyrmont,"Bad Pyrmont, Germany",bad pyrmont,51.9855648,9.2520911,News,"Bad Pyrmont, Germany",,dgm_german_location,6b77745b9c930934beb0aa2b7ea3755b,dgm_german_location__6b77745b9c930934beb0aa2b7ea3755b
bad rappenau,"Bad Rappenau, Germany",bad rappenau,49.240169,9.1020153,Wells,"Bad Rappenau, Germany",,dgm_german_location,14a4bc7ee964f686e2cfea2f96e3cfa0,dgm_german_location__14a4bc7ee964f686e2cfea2f96e3cfa0
bad reichenhall,"Bad Reichenhall, Germany",bad reichenhall,47.7303361,12.881588,News,"Bad Reichenhall, Germany",,dgm_german_location,ae2c5d58bbdd1ea34bdd86585ebb2c45,dgm_german_location__ae2c5d58bbdd1ea34bdd86585ebb2c45
bad rodach,"Bad Rodach, Germany",bad rodach,50.3412945,10.7785342,Pipeline,"Bad Rodach, Germany",,dgm_german_location,f99d8eb995c5315dddc5f9cc60c5afe5,dgm_german_location__f99d8eb995c5315dddc5f9cc60c5afe5
bad sachsa,"Bad Sachsa, Germany",bad sachsa,51.5966912,10.5565205,Media,"Bad Sachsa, Germany",,dgm_german_location,f994e5d0311933852e0c60b58d9b96e6,dgm_german_location__f994e5d0311933852e0c60b58d9b96e6
bad säckingen,"Bad Säckingen, Germany",bad säckingen,47.5562231,7.9435877,Exec,"Bad Säckingen, Germany",,dgm_german_location,fd339b8e8496a0507cc7dc88bdd46f35,dgm_german_location__fd339b8e8496a0507cc7dc88bdd46f35
bad salzdetfurth,"Bad Salzdetfurth, Germany",bad salzdetfurth,52.0578423,10.0098516,Person,"Bad Salzdetfurth, Germany",,dgm_german_location,d5b640acee88e86401b11d50a6816388,dgm_german_location__d5b640acee88e86401b11d50a6816388
bad salzuflen,"Bad Salzuflen, Germany",bad salzuflen,52.0765185,8.755622,DiplomaticFacilities,"Bad Salzuflen, Germany",,dgm_german_location,4f015471f70de7c9bef2ccd17678d9a5,dgm_german_location__4f015471f70de7c9bef2ccd17678d9a5
bad salzungen,"Bad Salzungen, Germany",bad salzungen,50.8104414,10.2322338,ForeignMinistry,"Bad Salzungen, Germany",,dgm_german_location,5416ac3fe3f74ce12e828c56cb2684f2,dgm_german_location__5416ac3fe3f74ce12e828c56cb2684f2
bad saulgau,"Bad Saulgau, Germany",bad saulgau,48.0147205,9.5002,Shipping,"Bad Saulgau, Germany",,dgm_german_location,016a7284ebee93b0d24081e578c55622,dgm_german_location__016a7284ebee93b0d24081e578c55622
