keyword,caption_name,topic_id,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
central national-gottesman accounts,Central National-Gottesman accounts,188354,f01c52668c6ea953aab1be979157b280,account,Pipeline,Central National-Gottesman accounts,,dgm_fraud_keywords,6c2d087dc96acd8938607d847ec20a1e,dgm_fraud_keywords__b51cafc37e38aa2d2c2b1146a2f6cec6
central retail corporation accounts,Central Retail Corporation accounts,188354,2df8b451f5972a5b21945b881c367e11,account,News,Central Retail Corporation accounts,,dgm_fraud_keywords,a2d2b907107dd7dbced6c0116da22930,dgm_fraud_keywords__c3ac2d22d6cbd1c499923031229c8aab
centrica accounts,Centrica accounts,188354,443d58416d4d49cfbb6626820453986e,account,Consulates,Centrica accounts,,dgm_fraud_keywords,b6b6e23b7146e90f1ad144ebe3a8fb3c,dgm_fraud_keywords__a3193b64136954b074fa58fa98dd61d6
cerner corporation accounts,Cerner Corporation accounts,188354,20400c7ba06425baad13911f3e09d79f,account,ForeignMinistry,Cerner Corporation accounts,,dgm_fraud_keywords,25572a0aedc2e1fc113f253e286e9269,dgm_fraud_keywords__c39d1e8c9433f3221ce9f6759448cf5d
ceva logistics accounts,Ceva Logistics accounts,188354,d938f03e8d4b673801f1f7566c61bf24,account,News,Ceva Logistics accounts,,dgm_fraud_keywords,b7635dbe6dc0dcd44d1a62fe80649059,dgm_fraud_keywords__febcc12f98f7a2b10bbd4fd1d6908903
"cez, a. s. accounts","Cez, A. S. accounts",188354,3ccc05d6142bbe7122248b39ea016164,account,IndustryTerm,"Cez, A. S. accounts",,dgm_fraud_keywords,8fdafad21653e6e02240336660ddcae9,dgm_fraud_keywords__67a0f0586a66f5cad94e08d5f56187e0
cgi accounts,Cgi accounts,188354,aee52608d01f5d991200eac8cbf651c5,account,space,Cgi accounts,,dgm_fraud_keywords,651142f273300a8e547b57d0a72617e1,dgm_fraud_keywords__4102c6ff9eec02ec22f8c3b8984fdb36
cgn power co accounts,Cgn Power Co accounts,188354,6a595391458ba44dd1fac01c29116fed,account,Person,Cgn Power Co accounts,,dgm_fraud_keywords,22afe267049be772905d81777349280b,dgm_fraud_keywords__6b4f4e2639611b60d699890644d522a2
changhong jh accounts,Changhong Jh accounts,188354,33e716384cca4396309338716d7294b0,account,IndustryTerm,Changhong Jh accounts,,dgm_fraud_keywords,03f226509961af1b56f9b9a606d31e86,dgm_fraud_keywords__77fb3d114f3c12ac95cac49cac859e66
changju logistics accounts,Changju Logistics accounts,188354,ddbc5e372f2ac00585da80bff7c10e39,account,Refinery,Changju Logistics accounts,,dgm_fraud_keywords,5b0b981200cd8268939f28ac1d6f4641,dgm_fraud_keywords__fb907ac6ebf7bfb58c397a76392178bd
charles schwab corporation accounts,Charles Schwab Corporation accounts,188354,9f4a6cc8e5ded006e3d807d8f4c689f0,account,FTO,Charles Schwab Corporation accounts,,dgm_fraud_keywords,6443d4fe9d27bc3eaade0c5eee2ff23c,dgm_fraud_keywords__9500193bc31ec1d64dc1a21c0fec3341
charoen pokphand foods accounts,Charoen Pokphand Foods accounts,188354,70a2a015ac822fa3fecbe0df24631d16,account,Refinery,Charoen Pokphand Foods accounts,,dgm_fraud_keywords,a354c27bbfcab20d51236311d354fb6d,dgm_fraud_keywords__1d593464f2283926f910e4c2445579d5
chengtun mining group accounts,Chengtun Mining Group accounts,188354,009cbfdb1661b3b0c3bd8bd308a3f0eb,account,Legislator,Chengtun Mining Group accounts,,dgm_fraud_keywords,a9e2fb753947fda5987c622d6960387d,dgm_fraud_keywords__3d950be0b82cfae959371d8d37b5cbe3
chewy accounts,Chewy accounts,188354,73c1d231ac41a7f70e4f9f4f0d53ddda,account,Consulates,Chewy accounts,,dgm_fraud_keywords,454f6f8b166ed27ce728f3cefeb78ebe,dgm_fraud_keywords__b97a090c2b19649656b3506171a983dc
china aoyuan group accounts,China Aoyuan Group accounts,188354,beda35aaf14df8c9a576222cb77c1d55,account,CompanyKeyword,China Aoyuan Group accounts,,dgm_fraud_keywords,3cfc85d011e189be46d6f13b060bec50,dgm_fraud_keywords__1da4a953a64a0dc84b08abb35fdfb3f2
china changjiang national shipping accounts,China Changjiang National Shipping accounts,188354,f575b5e60f72943c0359a114ae697b51,account,DiplomaticFacilities,China Changjiang National Shipping accounts,,dgm_fraud_keywords,8061e6d9b4ba52a9b15150cbe5ee06ed,dgm_fraud_keywords__5f2111dc4f592fd4e8a088f0d9a466b4
china cinda accounts,China Cinda accounts,188354,ee2682737a21b4d95bb7eb63313e4ef3,account,FTO,China Cinda accounts,,dgm_fraud_keywords,9a3961dcc848f016d97a48069e8cb499,dgm_fraud_keywords__fec045cec3601384a3e993af997ee40c
china citic bank accounts,China Citic Bank accounts,188354,934e2a2fb95f0e5be729c6b7066a2bdc,account,Consulates,China Citic Bank accounts,,dgm_fraud_keywords,c7ce9976b6535accf8a791577097394a,dgm_fraud_keywords__ca3dfe495e08277ac29757c9df7b5fee
china coal energy accounts,China Coal Energy accounts,188354,e9d1673d3afa6a4da63e635da53b9851,account,Consulates,China Coal Energy accounts,,dgm_fraud_keywords,a6c6915267866e057516721c7b829f47,dgm_fraud_keywords__768218e1033c8d7f63a767819bf40fe5
cccc tianjin dredging accounts,Cccc Tianjin Dredging accounts,188354,a4fbbaf3dadaf1423fe793a08f83d6c4,account,Refinery,Cccc Tianjin Dredging accounts,,dgm_fraud_keywords,2d46275acf508284ef7d237e21a97fe8,dgm_fraud_keywords__62da53bfe778b19b944109fb4fd5e19b
china communications construction company accounts,China Communications Construction Company accounts,188354,b1c155ad9fb4a4a7bc9f3962f13ed1f1,account,Diplomat,China Communications Construction Company accounts,,dgm_fraud_keywords,78dacfa35a3425d9204154e65d897455,dgm_fraud_keywords__c00bf85af6ca4e8f69fd3ed4742810d6
china communications services accounts,China Communications Services accounts,188354,aed2050446a7a058601a710c66789566,account,LegislativeCommittee,China Communications Services accounts,,dgm_fraud_keywords,0822e3889c376145c649d8dc88df06e8,dgm_fraud_keywords__915162ac0fd78c1f1d2fe097ba0e9e97
china construction bank accounts,China Construction Bank accounts,188354,688b8bac43a5693c0927d5a24b182a12,account,ForeignMinistry,China Construction Bank accounts,,dgm_fraud_keywords,f7f8a21967d642cdf7dd95c140f3b86a,dgm_fraud_keywords__02dbf93fa0a8b54735e61e47d1a96c75
china development financial holding accounts,China Development Financial Holding accounts,188354,9dd56c161dcb6a723b1faeb846fdda70,account,Media,China Development Financial Holding accounts,,dgm_fraud_keywords,863f7cd4021ace102211560ef379249d,dgm_fraud_keywords__3a4eba65a63b296df171ba74cfe732a8
china eastern airlines accounts,China Eastern Airlines accounts,188354,0d20f627eb7bd00f1d584e3ae4b49ca1,account,Consulates,China Eastern Airlines accounts,,dgm_fraud_keywords,bf36a57ebda943fac73a828a66e7f411,dgm_fraud_keywords__fd20ba6d767798075e60c71e07266eb7
china energy engineering corporation accounts,China Energy Engineering Corporation accounts,188354,f2fe8de76b1c4db9599a7e5eeb673734,account,Wells,China Energy Engineering Corporation accounts,,dgm_fraud_keywords,d8c208168f9747ac2e7b5f3bdca1e5f2,dgm_fraud_keywords__2b37a41d3c6b777a5c74b52cc1df552a
china everbright bank company accounts,China Everbright Bank Company accounts,188354,a510f80f3c01976475e25d56b3673f5a,account,FTO,China Everbright Bank Company accounts,,dgm_fraud_keywords,707749f6204ce1792322aa4a7040809f,dgm_fraud_keywords__00fb104bcfae321ac3532e1fda96ec22
china everbright environment accounts,China Everbright Environment accounts,188354,531c7a9960f1e2ca86b1b22fdcc0b792,account,Organization,China Everbright Environment accounts,,dgm_fraud_keywords,a6744854cf1bc303d8c46019875fa99a,dgm_fraud_keywords__83e0b0bdc71990be5ec332dffa2d8d25
china evergrande group accounts,China Evergrande Group accounts,188354,760f5c1732c05f9ffddcacb35f3804ea,account,Pipeline,China Evergrande Group accounts,,dgm_fraud_keywords,787077e73f7e3e3aec6facadd4ae18c8,dgm_fraud_keywords__f5f3c02438b8e15468af5030475eb18b
china fortune land development accounts,China Fortune Land Development accounts,188354,635aae05e4ad3a33cbe4d9b2bd43b6b0,account,Person,China Fortune Land Development accounts,,dgm_fraud_keywords,6aa85f65b4315e767f8425778a2a334f,dgm_fraud_keywords__7c36eed0f88ec38a3709d14ab5cf3210
china grand automotive accounts,China Grand Automotive accounts,188354,74e09c3838bd72068040aa9c2c1fbf02,account,ForeignMinister,China Grand Automotive accounts,,dgm_fraud_keywords,e10fd0039d14e4e4be5ca962978b91d1,dgm_fraud_keywords__1a5369ab90ccdfb5a9c9ecb079b28539
china hongqiao group accounts,China Hongqiao Group accounts,188354,e54e7fc65d8e6d18a63efca4ba68d974,account,Exec,China Hongqiao Group accounts,,dgm_fraud_keywords,9c5171240c78da6924d0856b0bdf5c5f,dgm_fraud_keywords__b7f0720f3467f3d5372c55692998fc1b
china huarong accounts,China Huarong accounts,188354,f9f48f08467be0afb142c3a6a1f299d6,account,Diplomat,China Huarong accounts,,dgm_fraud_keywords,d19c2b90dd6dd5a188eddd333e9c8294,dgm_fraud_keywords__7f021e7b8f353e00c9b9b7cc5e654700
china international marine containers accounts,China International Marine Containers accounts,188354,211e7048181fc9a7fa90b202bb58e675,account,Keyphrase,China International Marine Containers accounts,,dgm_fraud_keywords,72d946e4991658b2f49157692e5bf014,dgm_fraud_keywords__ac8142e5f41ad5bf508884fd52b5c2f1
china jinmao accounts,China Jinmao accounts,188354,f0fc02c090e76494ced11ed35e4f86fd,account,space,China Jinmao accounts,,dgm_fraud_keywords,0264692d365329c5d50277b8cf8d02c2,dgm_fraud_keywords__741e8ac94ec659a9ad69119c2e8561ea
china life insurance accounts,China Life Insurance accounts,188354,68a2fcd464f323a6ab9b58aeaaa8dbcd,account,Exec,China Life Insurance accounts,,dgm_fraud_keywords,fa7020119363f187a19a416de06beb53,dgm_fraud_keywords__ec2b782ee835ec31abb69e2a0121b463
china life insurance company accounts,China Life Insurance Company accounts,188354,68a2fcd464f323a6ab9b58aeaaa8dbcd,account,IndustryTerm,China Life Insurance Company accounts,,dgm_fraud_keywords,4d1cbe4b3607064c35dc6997b77a2187,dgm_fraud_keywords__e1f22b9fcf23b2390b4dd6d38137cc12
china meheco group accounts,China Meheco Group accounts,188354,bd9c50f3af64279578903501b516a219,account,ForeignMinister,China Meheco Group accounts,,dgm_fraud_keywords,d3adddeaa67274e88da051721d304149,dgm_fraud_keywords__1369c9808495ee4d24fb5988a7211612
china merchants bank accounts,China Merchants Bank accounts,188354,45cce620159afad6f30692ae05282c20,account,Wells,China Merchants Bank accounts,,dgm_fraud_keywords,7cd2a9047c914ae311e3e59a3d69b860,dgm_fraud_keywords__21c66075e833d888418c3ff5dfdffa1e
china merchants port accounts,China Merchants Port accounts,188354,c6a274d2fb8cedcd36bc099161c5cc07,account,AAEntity,China Merchants Port accounts,,dgm_fraud_keywords,db35f6ab02d0bfd3a8a5b555f95da91a,dgm_fraud_keywords__d6e950e5054d348c55df88226e6e2ed5
china minsheng bank accounts,China Minsheng Bank accounts,188354,3061f9095b062deb169e28e4bfbd6540,account,Organization,China Minsheng Bank accounts,,dgm_fraud_keywords,bc2848fdd1ad90bc12558154631c8d61,dgm_fraud_keywords__2b8a670e4c2428cd46e523b67966bb24
china mobile accounts,China Mobile accounts,188354,d4e494bd291cd29fda19f156d85ea576,account,CompanyKeyword,China Mobile accounts,,dgm_fraud_keywords,e7bdcec17fd817c38c22f7bd2596cb9c,dgm_fraud_keywords__9b230a85111f9bf5048bf7370f0cb3f2
china molybdenum accounts,China Molybdenum accounts,188354,e1f6d72e5ac11563fcba1113feacee45,account,LegislativeCommittee,China Molybdenum accounts,,dgm_fraud_keywords,86daba73e720f8cfdd45f998f3021fa1,dgm_fraud_keywords__c0276e5a17e19e6e574595631d5a3252
china national accord accounts,China National Accord accounts,188354,02279d4364127a1ebae1a6e03dd31a69,account,Consulates,China National Accord accounts,,dgm_fraud_keywords,cb31ba917fe9248188f98314690338f0,dgm_fraud_keywords__861af4790d98367d5958a1a669ba8f33
china national building material accounts,China National Building Material accounts,188354,873144aad0d37847c46f4b3a3dcb7582,account,Refinery,China National Building Material accounts,,dgm_fraud_keywords,d4ff0c15a8596566757381fc476b55dc,dgm_fraud_keywords__481948375af7d4ffbac807dd2b20b878
china national chemical engineering accounts,China National Chemical Engineering accounts,188354,5a4e8aa44094b2a4d749f12834cd7f73,account,Legislator,China National Chemical Engineering accounts,,dgm_fraud_keywords,c2092ce648a61471fd9ad06b4ae67488,dgm_fraud_keywords__91f1100d4b94d4cf412394d020b97db2
china national gold group accounts,China National Gold Group accounts,188354,38ac99d32ccac317cc1e106ce25644f6,account,Shipping,China National Gold Group accounts,,dgm_fraud_keywords,d3fbd7679129edc8b3a8bba46f339ab5,dgm_fraud_keywords__f7f23d266b2713ac49e3aca3df13daed
china national nuclear power accounts,China National Nuclear Power accounts,188354,4fe2bcba251fb927957ec8e572afa628,account,CompanyKeyword,China National Nuclear Power accounts,,dgm_fraud_keywords,5166f1317bf5deaab8dccae56f05f22d,dgm_fraud_keywords__bacaec7f5aa66ea3338a49605985a31e
china national pharmaceutical group accounts,China National Pharmaceutical Group accounts,188354,3c9ed565f5bc56ab1d2c9d83ee7e62ca,account,News,China National Pharmaceutical Group accounts,,dgm_fraud_keywords,b6d9b416797b0ba36be0b733c1a3c95a,dgm_fraud_keywords__f0bbc4f2f94da49e8f4593eb709ec642
china nuclear engineering accounts,China Nuclear Engineering accounts,188354,2229c437b1676efae283d891b852ab28,account,ForeignMinistry,China Nuclear Engineering accounts,,dgm_fraud_keywords,3ba0f6d434619eb516a0ac8f99303936,dgm_fraud_keywords__098684725fa63247fbe2b0eee2c1ec6f
china oriental group accounts,China Oriental Group accounts,188354,e3947dcb78132bfb9decac06b66b7f62,account,Legislator,China Oriental Group accounts,,dgm_fraud_keywords,e77904650a5e1dde9226db9c03811fb4,dgm_fraud_keywords__bbdc8d73692769191e46f6e1c6e9ff3e
china overseas grand oceans group accounts,China Overseas Grand Oceans Group accounts,188354,add709c3d2e4b7fae4102517d014f047,account,ForeignMinistry,China Overseas Grand Oceans Group accounts,,dgm_fraud_keywords,d92d70eac4e74fbbe7559ce0df6b0239,dgm_fraud_keywords__049a373b3ef3c91fab9a1153d740a07c
china overseas land and investment accounts,China Overseas Land And Investment accounts,188354,37979ac03a5254cf8acd890c854e7ef4,account,Diplomat,China Overseas Land And Investment accounts,,dgm_fraud_keywords,9a12be98b562b5f69077f48068907a1f,dgm_fraud_keywords__67ffc38a5ee18504139f64a1289053ff
china pacific insurance accounts,China Pacific Insurance accounts,188354,55b448cfeb61154ccfc85d361313cc21,account,News,China Pacific Insurance accounts,,dgm_fraud_keywords,6fd26a43f3c94c2d47eba96f34d4ea98,dgm_fraud_keywords__89241dd32f0378ac303dce4e5df9c51b
china railway construction corporation accounts,China Railway Construction Corporation accounts,188354,4d4da8ea2d756cf0ca687303891c625d,account,Person,China Railway Construction Corporation accounts,,dgm_fraud_keywords,f3240654f1f62cb5eef36c547077cb59,dgm_fraud_keywords__139f6e10659e7507f295e8a1cffa5a51
china railway group accounts,China Railway Group accounts,188354,b48219463b120697a02fe25cd777cede,account,News,China Railway Group accounts,,dgm_fraud_keywords,1126b42f7874f91622d0798a73375f5c,dgm_fraud_keywords__4f50b99aee100988e6d6a0526cc17f1a
china railway signal & communication accounts,China Railway Signal & Communication accounts,188354,ffe32e59cd6c05b054b2a5e26eec2477,account,CompanyKeyword,China Railway Signal & Communication accounts,,dgm_fraud_keywords,1740f7c4aeff733d05088242b312d81a,dgm_fraud_keywords__c53f18ca5289d5e75a69e5ac061446b0
china reinsurance group accounts,China Reinsurance Group accounts,188354,8aad8e3b68beb281f129f71887433656,account,ForeignMinister,China Reinsurance Group accounts,,dgm_fraud_keywords,ba3638751d0af1762c58fb5b2b3ddaa5,dgm_fraud_keywords__5ef680d69d0248396c7f9686977fe658
china resources cement accounts,China Resources Cement accounts,188354,4bda5cc8bbcca3c60a9d1339bf9d67a9,account,Diplomat,China Resources Cement accounts,,dgm_fraud_keywords,cc8024f7514aed2e1b0c6ebba46f9222,dgm_fraud_keywords__a3a2ca9f4fef37593a0235915d1d9546
china resources gas group accounts,China Resources Gas Group accounts,188354,b14bc82db57927d56cc3ac3b93ea66f2,account,Legislator,China Resources Gas Group accounts,,dgm_fraud_keywords,90d9066cea3388577fc65da8d2dfad68,dgm_fraud_keywords__7c5a18118c0cee2c2b50e673883c2f91
china resources land limited accounts,China Resources Land Limited accounts,188354,a34ecbca7b848ac218ce2768d33e897e,account,Refinery,China Resources Land Limited accounts,,dgm_fraud_keywords,7a1a049415e6c12a8c6666bcb5e9e20f,dgm_fraud_keywords__97f5b946b5c41b593562a8d13537ee96
china resources microelectronics accounts,China Resources Microelectronics accounts,188354,7d0cca7bf726dbce01bf2136a5c32d7f,account,Media,China Resources Microelectronics accounts,,dgm_fraud_keywords,053b3b6cb56168cf0f65e193be9facd3,dgm_fraud_keywords__37e47c6bb06153af856c40419be982b6
china resources pharmaceutical group accounts,China Resources Pharmaceutical Group accounts,188354,f5251f54e441f636db27aaed03687ed0,account,Legislator,China Resources Pharmaceutical Group accounts,,dgm_fraud_keywords,1472906cf92ea9d88fb5a822d27688ca,dgm_fraud_keywords__35c26fe0e0f8f6d8b20776e8d26b33bb
china resources power accounts,China Resources Power accounts,188354,c3540b69f04f6c37ec9c6da264732565,account,ForeignMinister,China Resources Power accounts,,dgm_fraud_keywords,5fa3edae1a05c4e61e1198c58b25aece,dgm_fraud_keywords__6ba31368168b480a625170046a2c9d6e
china sce group accounts,China Sce Group accounts,188354,48d4f810df603948b046ad69c6fa0f50,account,Shipping,China Sce Group accounts,,dgm_fraud_keywords,d90bd3d4fed0144e3ee8d77e20d090ae,dgm_fraud_keywords__53dd38699c1599610f46848e53eb2d9d
china shenhua energy accounts,China Shenhua Energy accounts,188354,0d5794eb8828d4880f50ebac7ab777f4,account,IndustryTerm,China Shenhua Energy accounts,,dgm_fraud_keywords,95c907bbc7429fe3f1c03e975758d1b6,dgm_fraud_keywords__763d9f3068676f88259511b6770a8142
china shipbuilding industry company accounts,China Shipbuilding Industry Company accounts,188354,9911b7b2575a71542ca374cd6c28e73e,account,Refinery,China Shipbuilding Industry Company accounts,,dgm_fraud_keywords,8fc6d6c8d1882d7672d75315f1628231,dgm_fraud_keywords__8241fc2973318ebd75cfd5dd4b57cf6b
china southern airlines accounts,China Southern Airlines accounts,188354,1c7918ed256be41afde266614784b84c,account,Media,China Southern Airlines accounts,,dgm_fraud_keywords,de49d4026d6ce534c7e78c9e75632316,dgm_fraud_keywords__4e9ec5c9af93bf17c0d5b9dbccf3684e
china state construction engineering accounts,China State Construction Engineering accounts,188354,7a8dbad200cb4b848fab70510c134767,account,Refinery,China State Construction Engineering accounts,,dgm_fraud_keywords,f872b13e49a17a82a21fb69c7bf65b97,dgm_fraud_keywords__1148e1b5cbe835f30df42277927446e0
china steel corporation accounts,China Steel Corporation accounts,188354,6238df12465be47b608d316725ba513a,account,Legislator,China Steel Corporation accounts,,dgm_fraud_keywords,796c59b13116aedef1d20eda7d459a7d,dgm_fraud_keywords__0106500cb4dee1f406adb606eb5f76e2
china taiping insurance holdings accounts,China Taiping Insurance Holdings accounts,188354,ba8e60c68936921feb8c57d25795c501,account,Keyphrase,China Taiping Insurance Holdings accounts,,dgm_fraud_keywords,fbb31deb8eb92c42060514547b9a97ae,dgm_fraud_keywords__583f4d0d255a47a4e510ac306be9c85d
china telecom corporation accounts,China Telecom Corporation accounts,188354,1f752e63315b2f27599ac68cd6b27f15,account,Legislator,China Telecom Corporation accounts,,dgm_fraud_keywords,7a60b1e1468b79890a217293bbc7292b,dgm_fraud_keywords__2894a5e2c48ccc881a2e38c5b9c87fb4
china tourism group duty free corporation accounts,China Tourism Group Duty Free Corporation accounts,188354,29a76f596ec7f7162113946a176e31c5,account,Legislator,China Tourism Group Duty Free Corporation accounts,,dgm_fraud_keywords,1f75274ac523a0b25298893f8feef1d8,dgm_fraud_keywords__f5593de3dd0278934b5a568bf963fd0b
china tower corporation accounts,China Tower Corporation accounts,188354,0c5c4ba7e1fe74d492400d8a4d41d0ec,account,Keyphrase,China Tower Corporation accounts,,dgm_fraud_keywords,625d4a255dc5899396b3c8dd8472afed,dgm_fraud_keywords__d5cb9b8df1682b892978fcde319a1efb
china unicom accounts,China Unicom accounts,188354,48fdedb48c1b370843a11a8a2a9183de,account,Person,China Unicom accounts,,dgm_fraud_keywords,73296d22793e1a01aea810e4055bcea8,dgm_fraud_keywords__9182fc77d9ff703f86bf72959726bdd2
china united network communications accounts,China United Network Communications accounts,188354,e80017021955f600da99673be2ed7447,account,Media,China United Network Communications accounts,,dgm_fraud_keywords,9cf14c68b8300e9e0106e7ce19196c9a,dgm_fraud_keywords__06a2d8ae4e92a01c53ad1d07b943ccf4
china yangtze power accounts,China Yangtze Power accounts,188354,b73e663a4aa02356ee4ce5df57770539,account,DiplomaticFacilities,China Yangtze Power accounts,,dgm_fraud_keywords,b0fb27f8dfa99f0ef95495b2eda73950,dgm_fraud_keywords__989ecf06ba0d791b8fa6fac2a913e146
china yongda auto accounts,China Yongda Auto accounts,188354,bdc8ffd1b973416f5ed9ea6857af6606,account,Shipping,China Yongda Auto accounts,,dgm_fraud_keywords,2832c588d4718aa9944daa2495505c5a,dgm_fraud_keywords__4b967fe8e52de89f55717723fb20074d
chipbond technology corporation accounts,Chipbond Technology Corporation accounts,188354,d0d1452554e35aa6a6f8c489c3989f0d,account,Legislator,Chipbond Technology Corporation accounts,,dgm_fraud_keywords,72d4267e0807512f3b72938018fa0743,dgm_fraud_keywords__0da33ced142e69236de69916772c7d53
chongqing changan automobile comapny accounts,Chongqing Changan Automobile Comapny accounts,188354,f677539020e353db5f58cb4745cef188,account,Pipeline,Chongqing Changan Automobile Comapny accounts,,dgm_fraud_keywords,6bc2e800288c7cac985cd24ee0d1f509,dgm_fraud_keywords__8062f8968b06a8709f34e6c1e98793cf
chongqing construction accounts,Chongqing Construction accounts,188354,8f4aa4a3ba61dfb4b6c7d3057177006b,account,Exec,Chongqing Construction accounts,,dgm_fraud_keywords,f795567d1d4eeaedbd75c8a90f380d0f,dgm_fraud_keywords__6ec1c7870db38c7e1533257393642fb8
chongqing port logistics group accounts,Chongqing Port Logistics Group accounts,188354,c1d88d12a1b36a99ca60c40d26a14817,account,space,Chongqing Port Logistics Group accounts,,dgm_fraud_keywords,79d380fdae5130d6c6a8c8c6142a80d3,dgm_fraud_keywords__ac1f83a7943525d3873727d9db1be0f9
chow tai fook accounts,Chow Tai Fook accounts,188354,207ff5c4127c09de9321bd4db0379191,account,Legislator,Chow Tai Fook accounts,,dgm_fraud_keywords,0a1054b37e355bf01c690fe9a1bc3806,dgm_fraud_keywords__50b7ff118ff83c7360233014aee6f2ff
christian dior accounts,Christian Dior accounts,188354,664e1d2458d224aa02a5bc8f16139cd8,account,Pipeline,Christian Dior accounts,,dgm_fraud_keywords,cb4f268c58292d0d5d356b035057f092,dgm_fraud_keywords__5e396da58fb0cdafd3eb47d081822371
chubu electric power company accounts,Chubu Electric Power Company accounts,188354,1175f818d54091cf56490e20a24024bd,account,Media,Chubu Electric Power Company accounts,,dgm_fraud_keywords,d4dabc86223821328537245deebad2e9,dgm_fraud_keywords__edbf11cb6f00a469eb76c07aeed73862
chugai pharmaceutical accounts,Chugai Pharmaceutical accounts,188354,5834e03b747c37747ae3f680246a1424,account,LegislativeCommittee,Chugai Pharmaceutical accounts,,dgm_fraud_keywords,45d8e67cc85aa633df279ffc61070fe4,dgm_fraud_keywords__52eaba03fdbae6a36a91831cdb8b3aab
chunghwa telecom accounts,Chunghwa Telecom accounts,188354,a9bbc932744cf9a6387edc403747a701,account,Wells,Chunghwa Telecom accounts,,dgm_fraud_keywords,d328bea4d11797a61206dd9993b2f496,dgm_fraud_keywords__623e36449764c4b126b6e27f423fb29c
cifi group accounts,Cifi Group accounts,188354,0b9805e4e1c76effdc82875a560cc771,account,Shipping,Cifi Group accounts,,dgm_fraud_keywords,c9755ddd2450a6153a7f45ddec90e12f,dgm_fraud_keywords__57efb9c939bb9bac78e679a255f16a3e
cimic group accounts,Cimic Group accounts,188354,1504dff1f4ef14b3af4a1bddfd173dda,account,Shipping,Cimic Group accounts,,dgm_fraud_keywords,3265234924ddebf5e1ffc4efcc9fa0fc,dgm_fraud_keywords__39c8a51e9de1f300da234be42358f58d
cinnati financial accounts,Cinnati Financial accounts,188354,bb5bdb5f9b52360945dad31f8d5d2b13,account,Keyphrase,Cinnati Financial accounts,,dgm_fraud_keywords,3f4e0abed5f03a714b2fc2c8b5c9bf91,dgm_fraud_keywords__4770a2f08f2b4a92db8d49b2343e60bc
cintas corporation accounts,Cintas Corporation accounts,188354,9888e53510b933e2af3c426724267b3b,account,AAEntity,Cintas Corporation accounts,,dgm_fraud_keywords,3d32f608db55d09cc7fd484c63e53d06,dgm_fraud_keywords__77cb09d4e1fccee3c3296c53bf7a9290
citic accounts,Citic accounts,188354,72e41850bfd91734bcfccec88a339b7b,account,Exec,Citic accounts,,dgm_fraud_keywords,77aa894f6369025b20bfe6bc5060e250,dgm_fraud_keywords__27cb1eada078ccd0383fc011ef0fd50f
citic pacific special steel accounts,Citic Pacific Special Steel accounts,188354,f0c1411e2e13a0554b1717298255cc1b,account,Keyphrase,Citic Pacific Special Steel accounts,,dgm_fraud_keywords,b2b5af616a61d772fb8af7d2111a41ac,dgm_fraud_keywords__f45e8c1956a7714812bbcc509e81045b
citic securities accounts,Citic Securities accounts,188354,5375fa090f2e8b6f5b810c6db584f8f0,account,FTO,Citic Securities accounts,,dgm_fraud_keywords,0f682d89bab0063373472c8700e994fc,dgm_fraud_keywords__91e0ed08a782bdd2599a3a653373140a
cj cheiljedang accounts,Cj Cheiljedang accounts,188354,b41937aae17b327d93528d112dfc8b39,account,Shipping,Cj Cheiljedang accounts,,dgm_fraud_keywords,32f1e13fa7c10b8ba92779d35f9c55d2,dgm_fraud_keywords__71e81cdc4d81082413415d44ebf68b21
cj corporation accounts,Cj Corporation accounts,188354,8ee4f2cc6ae37856b23eb8d5efbce6d6,account,Legislator,Cj Corporation accounts,,dgm_fraud_keywords,ef04c8442fdcfc5224bdb957a6e68ae5,dgm_fraud_keywords__b007449c976a658534094ad16421b3e5
cj logistics accounts,Cj Logistics accounts,188354,762b4b37ff7296cd6c07e03292c4f178,account,Diplomat,Cj Logistics accounts,,dgm_fraud_keywords,cbc3ef727ab6022597d5f760803379cc,dgm_fraud_keywords__b8e1840e551f9562b2b2da9383b77c91
ck asset holdings accounts,Ck Asset Holdings accounts,188354,ef56a43335cb3ac013bb0e8b3f3c29de,account,DiplomaticFacilities,Ck Asset Holdings accounts,,dgm_fraud_keywords,f422e84fdb63250da0a6b651e5920a79,dgm_fraud_keywords__b8a25bd2a1cb028e7e5b91acea5f4588
ck hutchison holdings accounts,Ck Hutchison Holdings accounts,188354,0f50de2c63ba48f16e6a9496869c9030,account,Consulates,Ck Hutchison Holdings accounts,,dgm_fraud_keywords,fdab21921a13801784433d0817ef6cd9,dgm_fraud_keywords__326c1d95fc39b1f5861612418275f982
clark enterprises accounts,Clark Enterprises accounts,188354,65ff28b36c8fa0fb21793e94aaca5258,account,LegislativeCommittee,Clark Enterprises accounts,,dgm_fraud_keywords,9985dd765f06dce14d7a113b84d654b3,dgm_fraud_keywords__86a9c67e2b40491549ea131648081a62
cleveland-cliffs accounts,Cleveland-Cliffs accounts,188354,036500462c2ebcdf424b964b723b4802,account,AAEntity,Cleveland-Cliffs accounts,,dgm_fraud_keywords,47274ad45a9c3f810f72e223d4b4da65,dgm_fraud_keywords__58fa1f4acb289a2149ccc54e891c9bef
